Value/cost,Misc/xHx,Metrics/EpCost,Misc/AcceptanceStep,Misc/Alpha,Loss/Loss_pi/Delta,Train/KL,Safety/shield_adv_c,Time/Rollout,Misc/gradient_norm,Safety/shield_violation,Metrics/EpRet,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Train/PolicyStd,Loss/Loss_cost_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio,Time/FPS,Value/reward,_timestamp,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Train/Epoch,Train/PolicyRatio/Min,Time/Total,Train/Entropy,Safety/ShieldLagrangeMultiplier/Min,_runtime,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Loss/Loss_pi,Loss/Loss_cost_critic,Time/Update,Metrics/LagrangeMultiplier/Std,_step,Loss/Loss_reward_critic/Delta,Train/LR,Safety/ShieldLagrangeMultiplier,Misc/H_inv_g,Metrics/EpLen,Safety/EpCostShield,Train/PolicyRatio/Std,TotalEnvSteps,Misc/FinalStepNorm
0.1284998506307602,0.005066359415650368,48.25,1,1.9868568181991577,0.03727531060576439,0.0001787726068869233,1.7621502876281738,135.61341857910156,0.04595540091395378,-0.29702702164649963,-0.4351932406425476,0.02653886191546917,0.04500000178813934,-1.2207030941624453e-08,1.0054792165756226,37.53461837768555,158.6935577392578,0.03599999472498894,0.9985286593437195,126.02906799316406,-0.009228968992829323,1746550558.1121159,10,0,0.03599999472498894,0,0.9985286593437195,158.69448852539062,1.4242420196533203,0.04500000178813934,282.71566122,0.9985286593437195,0.03599999472498894,0.03727531060576439,37.53461837768555,23.080106735229492,0,1,0.02653886191546917,0,0.04500000178813934,0.18815292418003082,500,66.2249984741211,0.0010404089698567986,20000.0,0.37383291125297546
2.0110204219818115,0.012591051869094372,69.57499694824219,1,1.2603286504745483,0.11821206286549568,0.00033843459095805883,3.535954713821411,99.4675064086914,0.05991101637482643,2.5140841007232666,0.5765901803970337,0.018503285944461823,0.07922680675983429,-1.5258788677030566e-09,0.9933122992515564,0.6684722900390625,122.95944213867188,0.07076548039913177,0.9978647232055664,162.65525817871094,-0.014176324009895325,1746550681.146771,10,0,0.07076548039913177,1,0.9978647232055664,281.73138427734375,1.411849856376648,0.07922680675983429,405.275392428,0.9978647232055664,0.07076548039913177,0.15548737347126007,38.20309066772461,23.491897583007812,0,2,-0.008035575971007347,0,0.07922680675983429,0.2739402651786804,500,116.625,0.0015098968287929893,40000.0,0.3452547490596771
6.166092872619629,0.009577185846865177,100.06999969482422,1,1.445093035697937,0.17606408894062042,0.0004185141297057271,3.190375328063965,99.0986328125,0.06285955756902695,6.915370941162109,1.7321372032165527,0.01812063157558441,0.1131153404712677,-2.2888182460434336e-09,0.9801051020622253,26.32889175415039,122.46324157714844,0.10519036650657654,0.9993836879730225,163.31431579589844,0.04566961154341698,1746550803.7063675,10,0,0.10519036650657654,2,0.9993836879730225,404.27880859375,1.3985247611999512,0.1131153404712677,531.759853393,0.9993836879730225,0.10519036650657654,0.3315514624118805,64.531982421875,23.364587783813477,0,3,-0.0003826543688774109,0,0.1131153404712677,0.21598970890045166,500,172.5,0.0004357983998488635,60000.0,0.31212523579597473
15.355351448059082,0.02134063094854355,154.0500030517578,1,0.9680801033973694,0.11235755681991577,0.00047844654181972146,3.495443820953369,103.08169555664062,0.3459301292896271,18.368587493896484,3.6292624473571777,0.029828369617462158,0.1468101441860199,-2.0599363992346298e-08,0.9747799038887024,21.470596313476562,126.3890151977539,0.13895192742347717,0.9961225390434265,158.24159240722656,0.23469336330890656,1746550930.1908922,10,0,0.13895192742347717,3,0.9961225390434265,530.766845703125,1.3929758071899414,0.1468101441860199,657.527553481,0.9961225390434265,0.13895192742347717,0.44390901923179626,86.00257873535156,23.30730438232422,0,4,0.011707738041877747,0,0.1468101441860199,0.2306067794561386,500,242.14999389648438,0.0027417929377406836,80000.0,0.22324584424495697
28.833045959472656,0.015145310200750828,222.5500030517578,1,1.149147391319275,0.10543259978294373,0.0004714378737844527,5.484597682952881,102.40836334228516,0.3198726773262024,30.715578079223633,5.477483749389648,0.03640370070934296,0.18056297302246094,-1.3351439953623867e-09,0.970579206943512,31.05078887939453,125.65946197509766,0.17227014899253845,0.9977690577507019,159.1603240966797,0.4432038962841034,1746551055.9582562,10,0,0.17227014899253845,4,0.9977690577507019,656.5205078125,1.388311505317688,0.18056297302246094,784.24548327,0.9977690577507019,0.17227014899253845,0.54934161901474,117.0533676147461,23.25107192993164,0,5,0.006575331091880798,0,0.18056297302246094,0.21709878742694855,500,314.32501220703125,0.001577556598931551,100000.0,0.2494785040616989
36.23356246948242,0.013212502002716064,309.5299987792969,1,1.2303318977355957,0.05519366264343262,0.00044863976654596627,5.5520477294921875,103.09660339355469,0.2718130946159363,38.4114990234375,8.052519798278809,0.044831305742263794,0.21475277841091156,6.256103546320446e-08,0.957818329334259,20.015464782714844,126.62132263183594,0.20538392663002014,0.9962993264198303,157.95127868652344,0.7111902236938477,1746551182.6766365,10,0,0.20538392663002014,5,0.9962993860244751,783.2533569335938,1.374681830406189,0.21475277841091156,910.908889977,0.9962993860244751,0.20538392663002014,0.6045352816581726,137.06883239746094,23.52469825744629,0,6,0.008427605032920837,0,0.21475277841091156,0.2082105427980423,500,350.29998779296875,0.002616757294163108,120000.0,0.25616806745529175
38.882476806640625,0.015731045976281166,316.6700134277344,1,1.127550721168518,-0.10096383094787598,0.0003000115684699267,3.430177688598633,103.21510314941406,0.22373291850090027,41.3437385559082,9.58749771118164,0.0676715224981308,0.24947430193424225,-2.479553229406406e-09,0.9517414569854736,21.326553344726562,126.58056640625,0.23918268084526062,0.9981515407562256,158.00213623046875,0.8801824450492859,1746551309.3399923,10,0,0.23918268084526062,6,0.9981515407562256,909.926025390625,1.3682314157485962,0.24947430193424225,1036.82684188,0.9981515407562256,0.23918268084526062,0.5035714507102966,158.3953857421875,23.36543846130371,0,7,0.022840216755867004,0,0.24947430193424225,0.27887484431266785,500,335.4750061035156,0.0013070580316707492,140000.0,0.3144455552101135
38.85240173339844,0.01156314555555582,308.19000244140625,1,1.3151546716690063,-0.12359288334846497,0.0003007113700732589,2.486417770385742,102.66031646728516,0.1889788657426834,41.67521286010742,10.350902557373047,0.09313907474279404,0.28454604744911194,2.2888183792701966e-08,0.9533024430274963,-3.4382171630859375,125.82313537597656,0.2736620604991913,0.9996312260627747,158.95327758789062,1.0466187000274658,1746551435.2579277,10,0,0.2736620604991913,7,0.9996312856674194,1035.8304443359375,1.370157241821289,0.28454604744911194,1163.613240341,0.9996312856674194,0.2736620604991913,0.37997856736183167,154.95716857910156,23.162796020507812,0,8,0.02546755224466324,0,0.28454604744911194,0.23772399127483368,500,308.32501220703125,0.00026074849301949143,160000.0,0.312643826007843
38.97316360473633,0.01917581632733345,284.32000732421875,1,1.021263837814331,-0.1719289869070053,0.0003366755263414234,1.6872484683990479,103.32202911376953,0.16845427453517914,41.59041976928711,11.08618450164795,0.10603446513414383,0.3197302520275116,-1.831054596834747e-08,0.9596171975135803,-1.470977783203125,126.70084381103516,0.3086206316947937,0.999818742275238,157.85214233398438,1.3623017072677612,1746551562.0445392,10,0,0.3086206316947937,8,0.999818742275238,1162.6285400390625,1.377088189125061,0.3197302520275116,1289.345161092,0.999818742275238,0.3086206316947937,0.20804958045482635,153.48619079589844,23.378795623779297,0,9,0.012895390391349792,0,0.3197302520275116,0.2871881425380707,500,278.2749938964844,0.00012818262621294707,180000.0,0.29329484701156616
43.56571960449219,0.023756546899676323,252.4199981689453,1,0.9175363183021545,-0.31357504427433014,0.0003843481536023319,1.6273837089538574,102.42829895019531,0.22281505167484283,47.60546875,14.029223442077637,0.13472488522529602,0.3549134433269501,-4.2724607851596375e-08,0.9572980999946594,-20.440841674804688,125.64929962158203,0.34377321600914,0.9998536109924316,159.17318725585938,2.018620491027832,1746551687.7762244,10,0,0.34377321600914,9,0.9998536109924316,1288.3590087890625,1.3750333786010742,0.3549134433269501,1413.462612272,0.9998536109924316,0.34377321600914,-0.10552546381950378,133.04534912109375,23.220975875854492,0,10,0.02869042009115219,0,0.3549134433269501,0.31140226125717163,500,265.04998779296875,0.00010351266246289015,200000.0,0.28572291135787964
