Train/PolicyRatio/Max,_runtime,_timestamp,Time/Update,Train/Epoch,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Loss/Loss_pi,Safety/EpCostShield,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_cost_critic,Time/Total,Train/Entropy,Train/LR,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Time/FPS,Safety/shield_violation,Value/Adv,Safety/shield_adv_c,Value/reward,Train/KL,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Epoch,Metrics/EpLen,Train/StopIter,Metrics/EpRet,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Time/Rollout,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min
1.011306643486023,9767.973390163,1746559839.8564513,82.36875915527344,62,26.020000457763672,1.923319697380066,0.390516996383667,-0.5322262644767761,71.1500015258789,63,0.040506891906261444,1.9277374744415283,1.9277374744415283,1.923319697380066,1260000.0,9.10738754272461,9616.0537109375,0.4751981198787689,0.00011100000119768083,0.013605865649878979,0.003958161920309067,1.923319697380066,4.491024971008301,133.14453125,10.703435897827148,0.2818260192871094,NaN,0.7441806793212891,0.014249871484935284,3.125429630279541,0,150.21270751953125,1000,40,5.750959396362305,0.13561654090881348,0,1.011306643486023,67.8438949584961,1.011306643486023,1.9277374744415283
1.0028208494186401,9912.781145111,1746559990.9019172,79.83804321289062,63,29.25,1.9494435787200928,0.3872602880001068,-0.2835232615470886,102.0,64,0.04733727499842644,1.955230951309204,1.955230951309204,1.9494435787200928,1280000.0,8.775287628173828,9767.1083984375,0.4666140675544739,0.00010800000018207356,0.013323132880032063,0.006830383092164993,1.9494435787200928,4.566961765289307,132.55905151367188,10.812987327575684,-0.3174374997615814,NaN,0.7848573327064514,0.015334653668105602,-0.33209991455078125,0,150.87615966796875,1000,40,5.7627716064453125,0.2487030029296875,0,1.0028208494186401,71.03807067871094,1.0028208494186401,1.955230951309204
1.006490707397461,10060.933565834,1746560135.709776,79.54239654541016,64,25.649999618530273,1.9749925136566162,0.3840193748474121,-0.5346653461456299,63.900001525878906,65,0.031996484845876694,1.9820574522018433,1.9820574522018433,1.9749925136566162,1300000.0,7.146280288696289,9912.0146484375,0.4582139849662781,0.0001049999991664663,0.01291094534099102,-0.015340790152549744,1.9749925136566162,4.360461235046387,138.18017578125,10.179305076599121,0.011377528309822083,NaN,0.6843571662902832,0.013435541652143002,-1.629007339477539,0,144.73855590820312,1000,40,5.443531513214111,-0.25114208459854126,0,1.006490707397461,65.19612884521484,1.006490707397461,1.9820574522018433
1.0103999376296997,10206.029826851,1746560283.8616405,81.98808288574219,65,26.8700008392334,2.0000712871551514,0.3749020993709564,-0.6193748116493225,65.4000015258789,66,0.04650002345442772,2.008375406265259,2.008375406265259,2.0000712871551514,1320000.0,5.986196041107178,10060.1630859375,0.43401095271110535,0.00010199999815085903,0.013647861778736115,0.014503538608551025,2.0000712871551514,4.369590759277344,135.06341552734375,11.106993675231934,-0.10900021344423294,NaN,0.7579188346862793,0.016647031530737877,-1.1600842475891113,0,148.07859802246094,1000,40,5.78697395324707,-0.08470946550369263,0,1.0103999376296997,66.09043884277344,1.0103999376296997,2.008375406265259
1.0107660293579102,10350.392552106,1746560428.9583838,80.0156021118164,66,26.559999465942383,2.0243031978607178,0.3654550313949585,-0.7382180094718933,50.349998474121094,67,0.0348847322165966,2.0342190265655518,2.0342190265655518,2.0243031978607178,1340000.0,5.969661712646484,10205.259765625,0.40817785263061523,9.899999713525176e-05,0.013365497812628746,-0.011615291237831116,2.0243031978607178,4.725771903991699,137.9088134765625,11.202924728393555,0.14836296439170837,NaN,0.7457990050315857,0.015403387136757374,-0.01653432846069336,0,145.0233612060547,1000,40,5.735084056854248,-0.1188431978225708,0,1.0107660293579102,65.00772094726562,1.0107660293579102,2.0342190265655518
1.012534737586975,10494.764867344,1746560573.3210776,78.56588745117188,67,24.290000915527344,2.0478594303131104,0.3578392565250397,-0.7876396179199219,53.25,68,0.0408039465546608,2.0594773292541504,2.0594773292541504,2.0478594303131104,1360000.0,5.07655668258667,10349.5947265625,0.3870246112346649,9.600000339560211e-05,0.013192545622587204,0.005919214338064194,2.0478594303131104,5.016703128814697,138.63735961914062,11.893128395080566,0.006470229476690292,NaN,0.9163714647293091,0.013666143640875816,-0.8931050300598145,0,144.26126098632812,1000,40,5.779381275177002,-0.049421608448028564,0,1.012534737586975,65.69532775878906,1.0125346183776855,2.0594773292541504
1.0089313983917236,10651.003130051,1746560717.6930943,80.8135986328125,68,19.489999771118164,2.0705461502075195,0.35042986273765564,-0.6592187881469727,44.20000076293945,69,0.0362703837454319,2.0838606357574463,2.0838606357574463,2.0705461502075195,1380000.0,5.079710960388184,10493.986328125,0.36625874042510986,9.300000237999484e-05,0.01330252643674612,-0.004533562809228897,2.0705461502075195,3.68984055519104,138.6084442138672,9.674729347229004,0.26978570222854614,NaN,0.7172750234603882,0.015169797465205193,0.003154277801513672,0,144.29135131835938,1000,40,5.543992519378662,0.12842082977294922,0,1.0089313983917236,63.477691650390625,1.0089313983917236,2.0838606357574463
1.005847692489624,10804.647523654,1746560873.9314096,87.22364044189453,69,20.850000381469727,2.093200206756592,0.34614095091819763,-0.4020812213420868,69.75,70,0.03951405733823776,2.107560157775879,2.107560157775879,2.093200206756592,1400000.0,5.82509708404541,10650.20703125,0.3539445698261261,9.000000136438757e-05,0.01311752200126648,0.0032436735928058624,2.093200206756592,3.837728500366211,128.0917510986328,9.351024627685547,0.13996967673301697,NaN,0.7168123126029968,0.014687362127006054,0.7453861236572266,0,156.13807678222656,1000,40,5.759926795959473,0.25713756680488586,0,1.005847692489624,68.91435241699219,1.005847692489624,2.107560157775879
1.010285496711731,10959.348778092,1746561027.5760698,81.03883361816406,70,18.209999084472656,2.1154980659484863,0.33875200152397156,-0.541479229927063,58.29999923706055,71,0.04573879390954971,2.1304492950439453,2.1304492950439453,2.1154980659484863,1420000.0,5.241666793823242,10803.849609375,0.3322673439979553,8.70000003487803e-05,0.013905441388487816,0.006224736571311951,2.1154980659484863,3.542435884475708,130.2562713623047,9.620820045471191,0.10239869356155396,NaN,0.9235968589782715,0.01744081638753414,-0.583430290222168,0,153.54347229003906,1000,40,5.809141159057617,-0.1393980085849762,0,1.010285496711731,72.50458526611328,1.010285496711731,2.1304492950439453
1.0037075281143188,11116.388101005,1746561182.2773604,79.11408996582031,71,19.260000228881836,2.1377816200256348,0.33577483892440796,-0.320005863904953,68.5,72,0.048613276332616806,2.152691125869751,2.152691125869751,2.1377816200256348,1440000.0,5.382386207580566,10958.5390625,0.32360318303108215,8.399999933317304e-05,0.012825379148125648,0.002874482423067093,2.1377816200256348,3.4527485370635986,129.37596130371094,8.431966781616211,0.30839115381240845,NaN,0.8211674094200134,0.0135533781722188,0.14071941375732422,0,154.58822631835938,1000,40,6.052308559417725,0.22147336602210999,0,1.0037075281143188,75.47409057617188,1.0037075281143188,2.152691125869751
