Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Value/Adv,Misc/H_inv_g,Time/Rollout,Metrics/LagrangeMultiplier/Max,Time/Update,Value/reward,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,_timestamp,Loss/Loss_reward_critic/Delta,Misc/Alpha,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio/Min,_step,Misc/AcceptanceStep,Time/FPS,Time/Total,Train/StopIter,Train/PolicyStd,Loss/Loss_cost_critic,Metrics/EpRet,Misc/gradient_norm,Train/LR,Value/cost,Train/Epoch,Train/Entropy,_runtime,Metrics/EpCost,Misc/FinalStepNorm,Train/PolicyRatio,Time/Epoch,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Misc/xHx,TotalEnvSteps,Train/KL,Metrics/EpLen
0.006703072227537632,0,1.5258788677030566e-09,0.17877323925495148,75.44352722167969,0.38449203968048096,9.370253562927246,0.11830829828977585,1.0008230209350586,0.017660023644566536,0.38449203968048096,1743316604.2636302,-0.00010051392018795013,1.7394382953643799,0.38449203968048096,-0.007964100688695908,1.0008230209350586,11,1,235.8106689453125,889.2412719726562,10,1.0152130126953125,2.4149656295776367,2.838284969329834,0.0659111738204956,0,6.530903339385986,10,1.4340013265609741,976.03291925,87.93000030517578,0.31096503138542175,1.0008230209350586,84.81380462646484,0.0005819636862725019,-3.7484002113342285,0.00661014998331666,220000.0,0.0002898561651818454,1000
-0.006426914595067501,0,2.25067129377976e-08,0.3019261658191681,76.23271942138672,0.4209948778152466,9.468682289123535,0.19907186925411224,0.9989692568778992,0.021549928933382034,0.4209948778152466,1743316690.0543935,0.0038899052888154984,0.9686115384101868,0.4209948778152466,-0.014391015283763409,0.9989692568778992,12,1,233.36834716796875,975.0348510742188,10,1.0151745080947876,3.517854690551758,3.488698720932007,0.1487581878900528,0,5.6482367515563965,11,1.433961272239685,1061.15307564,82.69999694824219,0.29244914650917053,0.9989692568778992,85.70143127441406,0.000728859449736774,1.102889060974121,0.021317217499017715,240000.0,0.000368190580047667,1000
0.0004108203575015068,0,7.629394005448376e-09,0.2831116318702698,75.72265625,0.4573708176612854,9.338729858398438,0.27749526500701904,0.9984616041183472,0.019819268956780434,0.4573708176612854,1743316775.1892583,-0.0017306599766016006,0.9711575508117676,0.4573708176612854,-0.013980194926261902,0.9984616041183472,13,1,235.12425231933594,1060.184326171875,10,1.0104994773864746,2.9287893772125244,3.966627836227417,0.1547180414199829,0,7.067461013793945,12,1.4293640851974487,1146.377575708,65.1500015258789,0.274946004152298,0.9984615445137024,85.06140899658203,0.0010878663742914796,-0.5890653133392334,0.021205592900514603,260000.0,0.00038728679646737874,1000
0.003480580635368824,0,1.1825560974898508e-08,0.2483198642730713,75.83321380615234,0.4932568669319153,9.312562942504883,0.3623259961605072,1.0004724264144897,0.032328493893146515,0.4932568669319153,1743316860.4137933,0.012509224936366081,1.2659721374511719,0.4932568669319153,-0.010499614290893078,1.0004724264144897,14,1,234.89122009277344,1145.4033203125,10,1.006579041481018,2.18390154838562,4.6631760597229,0.09760571271181107,0,5.253192901611328,13,1.4254895448684692,1231.568556302,53.630001068115234,0.31436601281166077,1.0004724264144897,85.14579772949219,0.0003340278344694525,-0.7448878288269043,0.012479045428335667,280000.0,0.00029317327425815165,1000
-0.0012106718495488167,0,-1.678466787780053e-08,0.26444873213768005,75.7502212524414,0.5279489159584045,9.387399673461914,0.3647432327270508,0.9998566508293152,0.026140151545405388,0.5279489159584045,1743316945.6047714,-0.006188342347741127,1.1138368844985962,0.5279489159584045,-0.011710286140441895,0.9998566508293152,15,1,234.91371154785156,1230.6199951171875,10,1.0001132488250732,2.0880560874938965,4.922601222991943,0.1505136489868164,0,4.389733791351318,14,1.4189972877502441,1317.065279364,35.79999923706055,0.2945527732372284,0.9998566508293152,85.13764190673828,0.00010134912008652464,-0.09584546089172363,0.016120797023177147,300000.0,0.00033162665204145014,1000
-0.0002369210124015808,0,-1.678466787780053e-08,0.26798054575920105,75.97685241699219,0.5620336532592773,9.438302040100098,0.4285120964050293,1.0015968084335327,0.03081311285495758,0.5620336532592773,1743317031.1014783,0.004672961309552193,1.116844654083252,0.5620336532592773,-0.011947207152843475,1.0015968084335327,16,1,234.15042114257812,1316.0908203125,10,1.0006684064865112,2.95774245262146,5.594100475311279,0.15874533355236053,0,4.46168851852417,15,1.4194122552871704,1401.90379928,44.58000183105469,0.2992926239967346,1.0015968084335327,85.41517639160156,0.0011290297843515873,0.8696863651275635,0.016034085303544998,320000.0,0.00030395641806535423,1000
0.000359448604285717,0,-1.5258788677030566e-09,0.24877963960170746,75.42842102050781,0.5953335762023926,9.349945068359375,0.5185768604278564,0.999534010887146,0.03602054342627525,0.5953335762023926,1743317115.9399953,0.005207430571317673,1.108921766281128,0.5953335762023926,-0.011587758548557758,0.999534010887146,17,1,235.9091796875,1400.9481201171875,10,0.9918241500854492,2.396566390991211,6.490540027618408,0.21043625473976135,0,5.651314735412598,16,1.4103355407714844,1487.031835057,38.93000030517578,0.2758771479129791,0.9995339512825012,84.77838897705078,0.00032953216577880085,-0.561176061630249,0.016264023259282112,340000.0,0.0003642499214038253,1000
0.0013247504830360413,0,-6.103515470812226e-09,0.2617388963699341,75.6651840209961,0.6278554797172546,9.39378547668457,0.5652281045913696,1.0003547668457031,0.039032381027936935,0.6278554797172546,1743317201.0680652,0.003011837601661682,1.21019446849823,0.6278554797172546,-0.010263008065521717,1.0003547668457031,18,1,235.13092041015625,1486.0704345703125,10,0.9808521270751953,1.874089002609253,7.259950160980225,0.13864125311374664,0,5.151223659515381,17,1.3993525505065918,1572.738368142,36.900001525878906,0.3167549669742584,1.0003547668457031,85.05899810791016,0.0002509142505005002,-0.522477388381958,0.01365586742758751,360000.0,0.000277153478236869,1000
-0.0013675373047590256,0,3.051757735406113e-09,0.24759671092033386,76.19770812988281,0.6598734855651855,9.462114334106445,0.5082030296325684,1.0006073713302612,0.027205318212509155,0.6598734855651855,1743317286.774622,-0.01182706281542778,1.1378991603851318,0.6598734855651855,-0.011630545370280743,1.0006073713302612,19,1,233.48162841796875,1571.796142578125,10,0.9683794975280762,1.8075039386749268,7.612999439239502,0.13088208436965942,0,5.382475852966309,18,1.3866100311279297,1658.384002014,40.220001220703125,0.28174006938934326,1.0006073713302612,85.65984344482422,0.0004294482641853392,-0.06658506393432617,0.015446215867996216,380000.0,0.00035441151703707874,1000
-0.0008416818454861641,0,-1.3732909920349812e-08,0.27817395329475403,76.35562896728516,0.6915575265884399,9.239799499511719,0.5763908624649048,0.998875617980957,0.029258398339152336,0.6915575265884399,1743317372.4202209,0.002053080126643181,1.035258412361145,0.6915575265884399,-0.012472227215766907,0.998875617980957,20,1,233.6572723388672,1657.4393310546875,10,0.9538912177085876,1.6730817556381226,8.002603530883789,0.1873297542333603,0,4.723738193511963,19,1.3713293075561523,1743.663279008,42.18000030517578,0.28798195719718933,0.998875617980957,85.59545135498047,0.0007950581493787467,-0.1344221830368042,0.018660886213183403,400000.0,0.0003529514651745558,1000
0.0013345452025532722,0,1.5258788677030566e-09,0.2362440675497055,75.84237670898438,0.7226023077964783,9.375473022460938,0.8627625107765198,1.0004675388336182,0.03972633183002472,0.7226023077964783,1743317457.6994894,0.010467933490872383,1.2199158668518066,0.7226023077964783,-0.011137682013213634,1.0004675388336182,21,1,234.69256591796875,1742.7076416015625,10,0.9542062878608704,1.8540993928909302,8.711642265319824,0.13344678282737732,0,4.976012706756592,20,1.3713308572769165,1829.113004714,35.310001373291016,0.2881978750228882,1.0004674196243286,85.2178726196289,0.0003305436985101551,0.18101763725280762,0.01343909278512001,420000.0,0.0003323243872728199,1000
0.00017296336591243744,0,-1.1444091896350983e-08,0.22907640039920807,75.99592590332031,0.7529075145721436,9.366389274597168,0.8339877128601074,1.0009349584579468,0.04172206670045853,0.7529075145721436,1743317543.1492088,0.0019957348704338074,1.2407268285751343,0.7529075145721436,-0.010964718647301197,1.0009349584579468,22,1,234.29537963867188,1828.131103515625,10,0.9460803866386414,1.526076078414917,9.135753631591797,0.11189322918653488,0,3.7148725986480713,21,1.3627204895019531,1917.881725962,31.979999542236328,0.28422123193740845,1.0009349584579468,85.36233520507812,0.0006611435674130917,-0.3280233144760132,0.012992038391530514,440000.0,0.00035590119659900665,1000
-0.003913667052984238,0,3.6239622414058204e-09,0.3425796627998352,79.40077209472656,0.7826774716377258,9.273452758789062,0.9208227396011353,1.0006518363952637,0.051749102771282196,0.7826774716377258,1743317631.9179544,0.01002703607082367,0.8605533838272095,0.7826774716377258,-0.014878385700285435,1.0006518363952637,23,1,225.5446319580078,1916.892333984375,10,0.9340572357177734,1.9469051361083984,10.369556427001953,0.1886012852191925,0,3.8971915245056152,22,1.3501896858215332,2003.809056295,33.970001220703125,0.2948080897331238,1.0006518363952637,88.67424774169922,0.0004609179450199008,0.42082905769348145,0.02700686827301979,460000.0,0.0003412965452298522,1000
0.0029112379997968674,0,4.577636492086867e-09,0.28163495659828186,76.43656158447266,0.8119404315948486,9.331221580505371,0.9421021342277527,0.9990951418876648,0.04357375204563141,0.8119404315948486,1743317717.8452659,-0.008175350725650787,1.061934232711792,0.8119404315948486,-0.011967147700488567,0.9990951418876648,24,1,233.18772888183594,2002.75390625,10,0.9246171116828918,1.5983854532241821,11.347905158996582,0.1566907912492752,0,3.5405359268188477,23,1.340144157409668,2089.514079958,33.22999954223633,0.2990778088569641,0.9990951418876648,85.76780700683594,0.0006398172699846327,-0.3485196828842163,0.017735136672854424,480000.0,0.000313124357489869,1000
-0.002819092944264412,0,1.525878801089675e-08,0.32140710949897766,76.39129638671875,0.8409162163734436,9.248449325561523,0.9051223397254944,1.0007877349853516,0.04663741961121559,0.8409162163734436,1743317803.5503209,0.0030636675655841827,0.8945814967155457,0.8409162163734436,-0.01478624064475298,1.0007877349853516,25,1,233.53636169433594,2088.552490234375,10,0.9259015917778015,1.9942888021469116,12.232220649719238,0.17315973341464996,0,3.144639730453491,24,1.341659665107727,2175.291811086,35.91999816894531,0.28752484917640686,1.0007877349853516,85.6397705078125,0.0005570689681917429,0.3959033489227295,0.024991367012262344,500000.0,0.0003278664662502706,1000
0.001416357234120369,0,3.051757735406113e-09,0.301369309425354,76.52562713623047,0.8696972131729126,9.200664520263672,1.1860783100128174,0.9984750747680664,0.041474342346191406,0.8696972131729126,1743317889.3280602,-0.005163077265024185,0.9397768378257751,0.8696972131729126,-0.01336988341063261,0.9984750747680664,26,1,233.30059814453125,2174.343994140625,10,0.9212303757667542,1.6565310955047607,12.635972023010254,0.24354243278503418,0,4.6248297691345215,25,1.3367356061935425,2260.083002344,36.790000915527344,0.2832199037075043,0.9984750747680664,85.72631072998047,0.0010782568715512753,-0.3377577066421509,0.022645417600870132,520000.0,0.0003300739626865834,1000
0.00022126268595457077,0,-6.103515470812226e-09,0.295293927192688,75.39252471923828,0.8984683156013489,9.337961196899414,1.188008189201355,1.0011334419250488,0.04512890800833702,0.8984683156013489,1743317974.1192424,0.0036545656621456146,0.9952526688575745,0.8984683156013489,-0.01314862072467804,1.0011334419250488,27,1,236.04249572753906,2259.128173828125,10,0.9162818789482117,1.9270894527435303,13.487143516540527,0.26262155175209045,0,4.031861782073975,26,1.3314123153686523,2345.451458338,39.47999954223633,0.2938920855522156,1.0011334419250488,84.73050689697266,0.0008014644263312221,0.27055835723876953,0.020191242918372154,540000.0,0.0003345849399920553,1000
-0.003621082752943039,0,4.577636492086867e-09,0.36180537939071655,75.96324157714844,0.9275156259536743,9.310853958129883,1.222326636314392,0.9995269775390625,0.04824492707848549,0.9275156259536743,1743318059.4876807,0.003116019070148468,0.770075798034668,0.9275156259536743,-0.01676970347762108,0.9995269775390625,28,1,234.5377197265625,2344.462646484375,10,0.9118800163269043,2.6152026653289795,13.698864936828613,0.24609015882015228,0,4.125724792480469,27,1.3266512155532837,2431.700059657,44.439998626708984,0.2786175608634949,0.9995269775390625,85.27413177490234,0.0003345054865349084,0.6881132125854492,0.03372585028409958,560000.0,0.000362139631761238,1000
0.002843189053237438,0,3.356933575560106e-08,0.3337385356426239,76.83607482910156,0.9569165706634521,9.354867935180664,1.3525336980819702,0.9994187355041504,0.052773259580135345,0.9569165706634521,1743318145.7362852,0.004528332501649857,0.9265753030776978,0.9569165706634521,-0.01392651442438364,0.9994187355041504,29,1,232.04287719726562,2430.747314453125,10,0.9110503792762756,2.1881208419799805,14.465627670288086,0.1425798237323761,0,4.278108596801758,28,1.3257724046707153,2517.318491226,46.279998779296875,0.3092338740825653,0.9994187355041504,86.19096374511719,0.00041101608076132834,-0.427081823348999,0.02329530380666256,580000.0,0.0002811996382661164,1000
-0.0015198132023215294,0,-3.051757735406113e-09,0.3198820948600769,76.19019317626953,0.9865449070930481,9.364035606384277,1.3594876527786255,0.9995176196098328,0.05583484098315239,0.9865449070930481,1743318231.3547242,0.003061581403017044,0.8546196818351746,0.9865449070930481,-0.01544632762670517,0.9995176196098328,30,1,233.76980590820312,2516.35986328125,10,0.9155934453010559,2.440389633178711,15.216711044311523,0.3106936812400818,0,4.531727313995361,29,1.3307478427886963,2602.505558777,44.540000915527344,0.27337753772735596,0.9995176196098328,85.55425262451172,0.000341136590577662,0.25226879119873047,0.027383193373680115,600000.0,0.00034034266718663275,1000
-0.0014071930199861526,0,-3.051757735406113e-09,0.35572323203086853,75.7857437133789,1.0168172121047974,9.303876876831055,1.2963863611221313,0.9998615980148315,0.040178216993808746,1.0168172121047974,1743318316.5417907,-0.015656623989343643,0.7832781076431274,1.0168172121047974,-0.016853520646691322,0.9998615980148315,31,1,235.0462188720703,2601.512939453125,10,0.9152103066444397,2.229902982711792,15.352251052856445,0.17747440934181213,0,4.535581111907959,30,1.330335259437561,2687.846080463,52.72999954223633,0.27863022685050964,0.9998615384101868,85.08964538574219,9.78930838755332e-05,-0.21048665046691895,0.03259851783514023,620000.0,0.00034906159271486104,1000
0.0034480784088373184,0,-1.2207030941624453e-08,0.2763948142528534,75.87777709960938,1.04749596118927,9.398252487182617,1.5438199043273926,0.9986509680747986,0.058628447353839874,1.04749596118927,1743318401.8823106,0.018450230360031128,0.970117449760437,1.04749596118927,-0.013405442237854004,0.9986509680747986,32,1,234.5324249267578,2686.885986328125,10,0.9119577407836914,1.4553682804107666,15.681670188903809,0.27217039465904236,0,4.331282138824463,31,1.3267754316329956,2774.083571935,49.529998779296875,0.2681354284286499,0.9986509680747986,85.27605438232422,0.0009539236780256033,-0.7745347023010254,0.02125108800828457,640000.0,0.00037372138467617333,1000
-0.0036651957780122757,0,-7.629394005448376e-09,0.38328397274017334,76.69705963134766,1.0784326791763306,9.402832984924316,1.3328633308410645,1.0005273818969727,0.046568892896175385,1.0784326791763306,1743318488.1197948,-0.01205955445766449,0.7338237762451172,1.0784326791763306,-0.01707063801586628,1.0005273818969727,33,1,232.2882537841797,2773.051025390625,10,0.9068132042884827,2.000096321105957,15.667863845825195,0.27096113562583923,0,3.9578452110290527,32,1.3211121559143066,2859.943420317,47.5099983215332,0.28126290440559387,1.0005273818969727,86.09992218017578,0.0003728591254912317,0.5447280406951904,0.0371403768658638,660000.0,0.00032942253164947033,1000
0.0005312263965606689,0,-6.103515470812226e-09,0.3879097104072571,76.31578826904297,1.1095702648162842,9.483231544494629,1.5157095193862915,0.9994863271713257,0.05604497715830803,1.1095702648162842,1743318573.9796536,0.009476084262132645,0.758202314376831,1.1095702648162842,-0.01653941161930561,0.9994863271713257,34,1,233.10284423828125,2858.988037109375,10,0.9033675193786621,1.924368977546692,15.733726501464844,0.2142903357744217,0,5.081524848937988,33,1.3172287940979004,2945.715724795,46.880001068115234,0.29411405324935913,0.9994862675666809,85.79904174804688,0.0003632215375546366,-0.07572734355926514,0.03479041904211044,680000.0,0.0003177189501002431,1000
0.0008537713438272476,0,1.525878801089675e-08,0.32494911551475525,76.24757385253906,1.1407922506332397,9.473483085632324,1.7568796873092651,1.0006561279296875,0.05923527851700783,1.1407922506332397,1743318659.751954,0.0031903013586997986,0.8093835711479187,1.1407922506332397,-0.015685640275478363,1.0006561279296875,35,1,233.31483459472656,2944.7705078125,10,0.8987779021263123,1.9926297664642334,16.58322525024414,0.3632282018661499,0,4.344828128814697,34,1.3120660781860352,3031.292463747,45.04999923706055,0.2630084753036499,1.0006561279296875,85.72108459472656,0.00046395251411013305,0.0682607889175415,0.030529599636793137,700000.0,0.00036683224607259035,1000
0.003554333932697773,0,-9.155272984173735e-09,0.24355946481227875,76.14932250976562,1.171468734741211,9.343108177185059,1.549302101135254,1.0011341571807861,0.05001063272356987,1.171468734741211,1743318745.3286884,-0.009224645793437958,1.1128032207489014,1.171468734741211,-0.01213130634278059,1.0011341571807861,36,1,233.9387664794922,3030.314208984375,10,0.8949357867240906,1.2916308641433716,17.052722930908203,0.1921393871307373,0,4.247994422912598,35,1.3078526258468628,3116.86537246,34.130001068115234,0.27103376388549805,1.0011340379714966,85.4924545288086,0.0008019140223041177,-0.7009989023208618,0.016150759533047676,720000.0,0.00035096751525998116,1000
-0.0031937304884195328,0,4.577636492086867e-09,0.3324502110481262,76.0188980102539,1.201900839805603,9.477560043334961,1.721697211265564,0.999498724937439,0.055068764835596085,1.201900839805603,1743318830.9015818,0.005058132112026215,0.82664954662323,1.201900839805603,-0.015325036831200123,0.999498724937439,37,1,233.92776489257812,3115.894287109375,10,0.8934553265571594,1.9270029067993164,17.489404678344727,0.2731344997882843,0,4.135796070098877,36,1.306174397468567,3202.911615202,38.130001068115234,0.2748197913169861,0.9994986653327942,85.4964828491211,0.00035448308335617185,0.6353720426559448,0.02926759421825409,740000.0,0.00033917100518010557,1000
0.0023157596588134766,0,1.754760781125242e-08,0.2582901120185852,76.52445220947266,1.2317302227020264,9.471858978271484,1.8514646291732788,1.0004119873046875,0.05976250395178795,1.2317302227020264,1743318916.9478452,0.004693739116191864,1.0351629257202148,1.2317302227020264,-0.013009277172386646,1.0004119873046875,38,1,232.56805419921875,3201.966064453125,10,0.8917155265808105,1.3611085414886475,19.121074676513672,0.1916339248418808,0,4.100463390350342,37,1.304145097732544,3288.720760255,31.649999618530273,0.26737233996391296,1.0004119873046875,85.99633026123047,0.0002913752105087042,-0.565894365310669,0.01866433024406433,760000.0,0.00035294878762215376,1000
-0.006258250214159489,0,-7.629394338515283e-10,0.36007192730903625,76.31149291992188,1.2615222930908203,9.416472434997559,1.7963343858718872,0.9997142553329468,0.061513204127550125,1.2615222930908203,1743319002.756984,0.0017507001757621765,0.6548532247543335,1.2615222930908203,-0.019267527386546135,0.9997142553329468,39,1,233.29603576660156,3287.74462890625,10,0.8881387114524841,1.5204001665115356,19.3992977142334,0.38496026396751404,0,4.314517974853516,38,1.3001481294631958,3374.4636803,39.81999969482422,0.23579426109790802,0.999714195728302,85.72798919677734,0.00020210818911436945,0.15929162502288818,0.046638213098049164,780000.0,0.00040409195935353637,1000
0.0035312026739120483,0,-1.831054596834747e-08,0.31778931617736816,76.27269744873047,1.2913179397583008,9.405614852905273,1.8059179782867432,1.0001440048217773,0.05695769190788269,1.2913179397583008,1743319088.4999146,-0.004555512219667435,0.7906197309494019,1.2913179397583008,-0.015736324712634087,1.0001440048217773,40,1,233.43124389648438,3373.505615234375,10,0.8796883225440979,1.5512480735778809,19.545068740844727,0.24410080909729004,0,3.8540799617767334,39,1.2906500101089478,3461.124059362,40.310001373291016,0.2512505054473877,1.0001440048217773,85.67832946777344,0.00010188301530433819,0.030847907066345215,0.03199591860175133,800000.0,0.00038537790533155203,1000
0.0038199182599782944,0,1.0681151962899094e-08,0.25208547711372375,77.1226806640625,1.321232795715332,9.475969314575195,2.1841084957122803,0.9992374181747437,0.07386256009340286,1.321232795715332,1743319175.1603184,0.016904868185520172,1.0622512102127075,1.321232795715332,-0.011916406452655792,0.9992374181747437,41,1,230.95040893554688,3460.167724609375,10,0.8742676377296448,1.5056830644607544,21.249286651611328,0.17700760066509247,0,3.829871892929077,40,1.2845369577407837,3548.070625394,42.130001068115234,0.26777809858322144,0.9992373585700989,86.59867858886719,0.0005392268067225814,-0.045565009117126465,0.017724554985761642,820000.0,0.0003462551685515791,1000
