Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,_runtime,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Train/PolicyRatio/Max,_timestamp,Train/KL,Train/Entropy,Misc/H_inv_g,Time/Rollout,Train/LR,Train/StopIter,Metrics/LagrangeMultiplier,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,TotalEnvSteps,Time/Total,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Loss/Loss_pi/Delta,Time/FPS,Misc/Alpha,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Train/PolicyRatio/Min,Safety/shield_violation,Loss/Loss_pi,Time/Epoch,Value/Adv,Time/Update,Train/Epoch,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Misc/xHx,Safety/ShieldLagrangeMultiplier,Misc/gradient_norm,Safety/shield_adv_c,Loss/Loss_cost_critic,Value/reward,Value/cost,_step,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Train/PolicyRatio
0.0019619078375399113,0,1106.448069468,1,0,4.099999904632568,1.0027745962142944,1746534037.4864151,0.0003550660330802202,1.5929192304611206,0.10760653018951416,68.99366760253906,0,10,0.3499416410923004,9.199999809265137,-16.550696849822998,0.051225483417510986,220000.0,1020.7974243164062,0.3499416410923004,1.1909093856811523,0.011564403772354126,234.62493896484375,2.3488690853118896,0.3499416410923004,0.3504398763179779,0.2527536451816559,1.0027745962142944,2.6487393379211426,-0.4284992218017578,85.242431640625,-5.6266782344494e-09,16.248743057250977,10,4.9874162673950195,-0.03896402567625046,0.003625026438385248,0.3504398763179779,0.09099798649549484,-0.7593681216239929,4.609898090362549,0.7513431310653687,1.4558937549591064,11,0.3504398763179779,500,1.0027745962142944
0.0015561740146949887,0,1192.641057735,1,0,10.375,1.0022008419036865,1746534122.3474078,0.00033913165680132806,1.615543246269226,0.11201641708612442,68.9046859741211,0,10,0.3714906871318817,2.7899999618530273,1.587325096130371,0.054116204380989075,240000.0,1105.6571044921875,0.3714906871318817,1.218142032623291,0.014791339635848999,235.8795166015625,2.5373075008392334,0.3714906871318817,0.3709823191165924,0.2842200994491577,1.0022008419036865,2.6777846813201904,-0.4137078821659088,84.78904724121094,-6.103515470812226e-09,15.884345054626465,11,5.169573783874512,0.0028907209634780884,0.003106578951701522,0.3709823191165924,0.07954458147287369,-0.09949615597724915,6.19722318649292,0.8090023398399353,1.3313558101654053,12,0.3709823191165924,500,1.002200722694397
0.0026929588057100773,0,1278.144160134,1,0,16.575000762939453,1.0038083791732788,1746534208.5403094,0.0003113362181466073,1.6251190900802612,0.1167510524392128,69.64910125732422,0,10,0.3911072015762329,5.070000171661377,2.3854098320007324,0.0803929790854454,260000.0,1191.865478515625,0.3911072015762329,1.2298908233642578,0.006724357604980469,232.16990661621094,2.448599338531494,0.3911072015762329,0.39003539085388184,0.2858765423297882,1.0038083791732788,3.2144381999969482,-0.40698352456092834,86.14380645751953,-1.831054596834747e-08,16.49468994140625,12,5.934378623962402,0.02627677470445633,0.0033357483334839344,0.39003539085388184,0.07134361565113068,0.43402236700057983,8.582633018493652,0.9141963124275208,1.561458945274353,13,0.39003539085388184,500,1.0038083791732788
0.002300768392160535,0,1363.390964281,1,0,11.800000190734863,1.0032538175582886,1746534294.0435104,0.00033876782981678843,1.6294771432876587,0.10366187244653702,68.93606567382812,0,10,0.40910419821739197,7.329999923706055,-2.2133140563964844,0.07614751160144806,280000.0,1277.354248046875,0.40910419821739197,1.23563551902771,-0.04061192274093628,234.0823211669922,2.793450355529785,0.40910419821739197,0.40763217210769653,0.2895742952823639,1.0032538175582886,3.3808953762054443,-0.4475954473018646,85.44003295898438,3.814697002724188e-09,16.50394630432129,13,6.502856254577637,-0.004245467483997345,0.0025629871524870396,0.40763217210769653,0.0496530756354332,-0.3165913224220276,6.369318962097168,0.9441032409667969,1.468470573425293,14,0.40763217210769653,500,1.0032538175582886
0.003066717181354761,0,1448.090123129,1,0,11.100000381469727,1.0043370723724365,1746534379.2903047,0.00034498696913942695,1.6363496780395508,0.12726713716983795,69.14671325683594,0,10,0.42562365531921387,6.150000095367432,0.018104076385498047,0.10443511605262756,300000.0,1362.5989990234375,0.42562365531921387,1.2459452152252197,0.0017129778861999512,234.792724609375,2.1789097785949707,0.42562365531921387,0.4239204525947571,0.2773036062717438,1.0043370723724365,3.5567686557769775,-0.4458824694156647,85.1815185546875,-2.6702879907247734e-08,16.034786224365234,14,7.1311354637146,0.028287604451179504,0.004212602041661739,0.4239204525947571,0.08284112811088562,-0.43791666626930237,6.387423038482666,1.1690795421600342,1.2146146297454834,15,0.4239204525947571,500,1.004336953163147
0.0032406991813331842,0,1533.072061664,1,0,2.0999999046325684,1.0045831203460693,1746534463.98944,0.0002760542556643486,1.65664803981781,0.1174561008810997,68.47764587402344,0,10,0.44065070152282715,1.4700000286102295,-3.7280614376068115,0.08530770242214203,320000.0,1447.294921875,0.44065070152282715,1.27346670627594,-0.007649064064025879,236.32135009765625,2.63688325881958,0.44065070152282715,0.43875157833099365,0.3097180426120758,1.0045831203460693,2.4097740650177,-0.45353153347969055,84.63052368164062,-4.577636492086867e-09,16.152862548828125,15,7.38478946685791,-0.019127413630485535,0.0028763827867805958,0.43875157833099365,0.05451890453696251,-0.3682025671005249,2.6593616008758545,1.191724181175232,0.8437076210975647,16,0.43875157833099365,500,1.0045830011367798
0.002934376010671258,0,1618.130182135,1,0,6.199999809265137,1.0041497945785522,1746534548.9714,0.00032225859467871487,1.679754614830017,0.0960957407951355,68.74913787841797,0,10,0.4543845057487488,2.5899999141693115,0.49221086502075195,0.07227953523397446,340000.0,1532.2781982421875,0.4543845057487488,1.3043431043624878,0.0449385941028595,235.5301971435547,2.9246513843536377,0.4543845057487488,0.4524150490760803,0.2810465693473816,1.0041497945785522,1.9758156538009644,-0.40859293937683105,84.91480255126953,7.629394338515283e-10,16.165645599365234,16,7.667044639587402,-0.013028167188167572,0.0023381905630230904,0.4524150490760803,0.0571906715631485,-0.2520267069339752,3.1515724658966064,1.0668498277664185,0.6827195286750793,17,0.4524150490760803,500,1.0041497945785522
0.0033673085272312164,0,1703.242357584,1,0,13.5,1.004762053489685,1746534634.0294714,0.00032875145552679896,1.6819581985473633,0.09890053421258926,69.31505584716797,0,10,0.4669967591762543,3.5999999046325684,2.9917209148406982,0.09232674539089203,360000.0,1617.3338623046875,0.4669967591762543,1.3104017972946167,0.006554335355758667,235.3258819580078,2.9339284896850586,0.4669967591762543,0.4652765691280365,0.29016709327697754,1.004762053489685,2.5478532314300537,-0.4020386040210724,84.98853302001953,-9.918212917625624e-09,15.673454284667969,17,7.201437950134277,0.020047210156917572,0.002323427237570286,0.4652765691280365,0.060198865830898285,0.8343349695205688,6.143293380737305,1.2537691593170166,0.7158467769622803,18,0.4652765691280365,500,1.004762053489685
0.0025945038069039583,0,1790.953691228,1,0,5.224999904632568,1.0036691427230835,1746534719.141667,0.0003246517153456807,1.6725460290908813,0.10183755308389664,68.73241424560547,0,10,0.4785834550857544,3.1600000858306885,-2.9809274673461914,0.08899832516908646,380000.0,1702.45751953125,0.4785834550857544,1.2995500564575195,-0.015196681022644043,235.14476013183594,2.8615658283233643,0.4785834550857544,0.4771438241004944,0.29141485691070557,1.0036691427230835,1.81143319606781,-0.41723528504371643,85.05399322509766,1.2207030941624453e-08,16.321557998657227,18,7.494831562042236,-0.0033284202218055725,0.002442422090098262,0.4771438241004944,0.05859872326254845,0.10811145603656769,3.1623659133911133,1.3458114862442017,0.6257445216178894,19,0.4771438241004944,500,1.0036691427230835
0.0009728616569191217,0,1877.280376014,1,0,31.600000381469727,1.0013759136199951,1746534806.8529725,0.00029680499574169517,1.680249810218811,0.13742786645889282,71.4459228515625,0,10,0.4893680512905121,6.25,6.480619430541992,0.0991993099451065,400000.0,1790.158447265625,0.4893680512905121,1.3094017505645752,0.16415542364120483,228.19883728027344,2.126331090927124,0.4893680512905121,0.4890058934688568,0.2922171354293823,1.0013759136199951,2.235008478164673,-0.2530798614025116,87.64286804199219,-2.2888182460434336e-09,16.19690704345703,19,7.923340320587158,0.01020098477602005,0.004423512611538172,0.4890058934688568,0.06287416070699692,1.493515968322754,9.642985343933105,1.3623125553131104,0.67620849609375,20,0.4890058934688568,500,1.0013757944107056
0.0022788518108427525,0,1961.966206446,1,0,13.925000190734863,1.0032228231430054,1746534893.179672,0.00029376044403761625,1.673012375831604,0.13145504891872406,69.92804718017578,0,10,0.49958884716033936,10.220000267028809,-4.705483913421631,0.09752711653709412,420000.0,1876.4927978515625,0.49958884716033936,1.3021012544631958,-0.13798987865447998,231.8431854248047,2.302711009979248,0.49958884716033936,0.5002803206443787,0.30270296335220337,1.0032228231430054,2.113577365875244,-0.3910697400569916,86.26520538330078,9.918212917625624e-09,16.337127685546875,20,8.275003433227539,-0.0016721934080123901,0.003771811258047819,0.5002803206443787,0.0642281174659729,1.5890426635742188,4.937501430511475,1.420412302017212,0.8543648719787598,21,0.5002803206443787,500,1.0032228231430054
0.003077506786212325,0,2048.348459843,1,0,5.0,1.004352331161499,1746534977.865516,0.00028124041273258626,1.6592168807983398,0.1140764057636261,68.61974334716797,0,10,0.5091161727905273,5.53000020980835,-1.753324270248413,0.09041029214859009,440000.0,1961.1749267578125,0.5091161727905273,1.285347580909729,-0.04494550824165344,236.35040283203125,2.702772378921509,0.5091161727905273,0.5107184648513794,0.308322548866272,1.004352331161499,1.9626275300979614,-0.436015248298645,84.62012481689453,7.629394005448376e-09,16.000350952148438,21,8.356719970703125,-0.007116824388504028,0.0027378490194678307,0.5107184648513794,0.05499726161360741,-0.6170908808708191,3.1841771602630615,1.495531678199768,0.8754185438156128,22,0.5107184648513794,500,1.0043522119522095
0.0016793551621958613,0,2133.828347658,1,0,15.0,1.0023750066757202,1746535064.2477982,0.0003614294982980937,1.6666969060897827,0.14188925921916962,70.06483459472656,0,10,0.5180385112762451,6.039999961853027,1.7829468250274658,0.08926066756248474,460000.0,2047.5496826171875,0.5180385112762451,1.295925259590149,0.07514941692352295,231.72360229492188,1.786610722541809,0.5180385112762451,0.5207533240318298,0.25350087881088257,1.0023750066757202,1.8513180017471313,-0.36086583137512207,86.30972290039062,-1.5258788677030566e-09,16.244874954223633,22,7.933758735656738,-0.0011496245861053467,0.006265697535127401,0.5207533240318298,0.13571588695049286,0.8626433610916138,4.967123985290527,1.5519070625305176,0.8378802537918091,23,0.5207533240318298,500,1.0023750066757202
0.002264465903863311,0,2219.35592626,1,0,5.625,1.0032024383544922,1746535149.7275429,0.0003154191072098911,1.681256890296936,0.10883553326129913,69.34724426269531,0,10,0.5262624621391296,2.359999895095825,-1.5965776443481445,0.07344763725996017,480000.0,2133.051025390625,0.5262624621391296,1.317604899406433,-0.04426893591880798,234.1117706298828,2.724043130874634,0.5262624621391296,0.5300948023796082,0.2964726984500885,1.0032024383544922,1.698568344116211,-0.40513476729393005,85.42928314208984,5.340575981449547e-09,16.08200454711914,23,8.544913291931152,-0.015813030302524567,0.0026952584739774466,0.5300948023796082,0.06364210695028305,-0.43138086795806885,3.370546340942383,1.4970825910568237,0.8645282983779907,24,0.5300948023796082,500,1.0032024383544922
0.0017199848080053926,0,2304.327607053,1,0,13.875,1.0024325847625732,1746535235.2549112,0.0002683949423953891,1.6962541341781616,0.112946055829525,69.8902816772461,0,10,0.5338793992996216,2.990000009536743,1.4911980628967285,0.08192291110754013,500000.0,2218.558837890625,0.5338793992996216,1.3403135538101196,0.05806741118431091,234.0361328125,2.7431371212005615,0.5338793992996216,0.5391073226928711,0.309826523065567,1.0024325847625732,1.5941158533096313,-0.34706735610961914,85.4568862915039,-9.918212917625624e-09,15.566587448120117,24,8.284407615661621,0.008475273847579956,0.0026578675024211407,0.5391073226928711,0.0689857229590416,-0.10277029126882553,4.861744403839111,1.5773265361785889,0.8115290999412537,25,0.5391073226928711,500,1.0024324655532837
0.0021726980339735746,0,2389.197821173,1,0,6.324999809265137,1.003072738647461,1746535320.226919,0.00028713271603919566,1.7100658416748047,0.10790162533521652,69.21796417236328,0,10,0.5409190058708191,2.359999895095825,-1.656883955001831,0.09548143297433853,520000.0,2303.5341796875,0.5409190058708191,1.3629369735717773,-0.02670726180076599,235.56979370117188,2.777531385421753,0.5409190058708191,0.5475508570671082,0.29970017075538635,1.003072738647461,1.4203835725784302,-0.37377461791038513,84.90052795410156,0.0,15.68254280090332,25,8.979288101196289,0.013558521866798401,0.0025924500077962875,0.5475508570671082,0.05175444483757019,0.26238974928855896,3.2048604488372803,1.6769671440124512,0.5326562523841858,26,0.5475508570671082,500,1.003072738647461
0.002822715090587735,0,2474.05509872,1,0,7.525000095367432,1.003991961479187,1746535405.0970354,0.0003095860010944307,1.7123298645019531,0.1071540117263794,69.164306640625,0,10,0.547421932220459,2.069999933242798,-0.11902737617492676,0.09227664023637772,540000.0,2388.405517578125,0.547421932220459,1.370945930480957,0.009880483150482178,235.8363800048828,2.8026483058929443,0.547421932220459,0.5555242300033569,0.3003149926662445,1.003991961479187,1.0593175888061523,-0.36389413475990295,84.80455780029297,6.103515470812226e-09,15.640235900878906,26,9.346096992492676,-0.0032047927379608154,0.0025461914483457804,0.5555242300033569,0.0803881585597992,-0.1879262924194336,3.0858330726623535,1.7348644733428955,0.39846572279930115,27,0.5555242300033569,500,1.003991961479187
0.002361347433179617,0,2561.758657809,1,0,6.724999904632568,1.0033395290374756,1746535489.954409,0.0002814647159539163,1.742709755897522,0.10606639832258224,69.40460968017578,0,10,0.5533984303474426,1.1799999475479126,0.0694892406463623,0.06309061497449875,560000.0,2473.25732421875,0.5533984303474426,1.4144080877304077,0.05056178569793701,235.88792419433594,2.7561588287353516,0.5533984303474426,0.5630428791046143,0.2923358380794525,1.0033395290374756,1.1738320589065552,-0.31333234906196594,84.78602600097656,-7.629394338515283e-10,15.381399154663086,27,8.604752540588379,-0.029186025261878967,0.002632811898365617,0.5630428791046143,0.04449547082185745,0.08810912072658539,3.155322313308716,1.612334966659546,0.17148332297801971,28,0.5630428791046143,500,1.003339409828186
0.0008672135300002992,0,2648.376793259,1,0,32.125,1.0012264251708984,1746535577.6579194,0.0003244635299779475,1.7526224851608276,0.17189784348011017,72.05230712890625,0,10,0.5593144297599792,10.680000305175781,2.7648189067840576,0.06677546352148056,580000.0,2560.968994140625,0.5593144297599792,1.4275575876235962,0.09045180678367615,228.20458984375,1.6734662055969238,0.5593144297599792,0.5711087584495544,0.2876652181148529,1.0012264251708984,1.679977297782898,-0.2228805422782898,87.64065551757812,-1.5258788677030566e-09,15.588329315185547,28,8.50592041015625,0.0036848485469818115,0.007141599431633949,0.5711087584495544,0.10238025337457657,1.572007417678833,5.920141220092773,1.6445435285568237,0.3780876696109772,29,0.5711087584495544,500,1.0012264251708984
0.001753646065481007,0,2733.683768372,1,0,16.100000381469727,1.0024800300598145,1746535664.2760823,0.00033555435948073864,1.743975043296814,0.1025054082274437,70.7217025756836,0,10,0.5653243064880371,13.90999984741211,-0.07929420471191406,0.07376792281866074,600000.0,2647.5458984375,0.5653243064880371,1.421015739440918,-0.12129312753677368,231.176513671875,2.790310859680176,0.5653243064880371,0.5790772438049316,0.2860219478607178,1.0024800300598145,1.594239592552185,-0.3441736698150635,86.51398468017578,-2.0980834847250662e-09,15.792264938354492,29,8.83989143371582,0.006992459297180176,0.002568757627159357,0.5790772438049316,0.07309652119874954,0.09444957226514816,5.840847015380859,1.6224384307861328,0.38757407665252686,30,0.5790772438049316,500,1.0024800300598145
0.002248618518933654,0,2818.389596409,1,0,20.700000762939453,1.0031800270080566,1746535749.5828078,0.0003058982256334275,1.7389878034591675,0.1281137764453888,70.20719909667969,0,10,0.5713940262794495,13.180000305175781,-0.44945573806762695,0.09098497033119202,620000.0,2732.883544921875,0.5713940262794495,1.4201656579971313,0.062099456787109375,234.64959716796875,2.311321258544922,0.5713940262794495,0.5871416330337524,0.2961121201515198,1.0031800270080566,1.0763309001922607,-0.2820742130279541,85.23347473144531,5.340575981449547e-09,15.026256561279297,30,9.163871765136719,0.01721704751253128,0.003743761917576194,0.5871416330337524,0.05364038050174713,0.18099132180213928,5.391391277313232,1.7904114723205566,0.46947982907295227,31,0.5871416330337524,500,1.0031800270080566
0.00285615143366158,0,2902.691619115,1,0,4.550000190734863,1.0040391683578491,1746535834.2888613,0.000301473424769938,1.7279272079467773,0.10359741747379303,69.0844497680664,0,10,0.5771857500076294,5.730000019073486,-3.198258399963379,0.08991318941116333,640000.0,2817.60205078125,0.5771857500076294,1.4075913429260254,-0.0870160162448883,236.29364013671875,2.8164865970611572,0.5771857500076294,0.594668447971344,0.2917807400226593,1.0040391683578491,0.8159211874008179,-0.3690902292728424,84.64044952392578,-5.340575981449547e-09,15.555981636047363,31,9.72167682647705,-0.0010717809200286865,0.002521232469007373,0.594668447971344,0.06749258190393448,-0.061849892139434814,2.1931328773498535,1.8544214963912964,0.428926944732666,32,0.594668447971344,500,1.0040391683578491
0.0023447696585208178,0,2988.430203633,1,0,0.375,1.0033159255981445,1746535918.5908024,0.0003471694653853774,1.7397994995117188,0.10253782570362091,68.75161743164062,0,10,0.5824899673461914,0.6100000143051147,-1.0612715482711792,0.057220302522182465,660000.0,2901.89501953125,0.5824899673461914,1.4284323453903198,0.0615386962890625,237.43902587890625,2.5644619464874268,0.5824899673461914,0.6015399694442749,0.26295435428619385,1.0033159255981445,0.4692218601703644,-0.3075515329837799,84.2321548461914,-7.629394005448376e-09,15.480504989624023,32,9.129962921142578,-0.032692886888980865,0.0030411374755203724,0.6015399694442749,0.11685983091592789,-0.542371392250061,1.1318613290786743,1.6727609634399414,0.23012788593769073,33,0.6015399694442749,500,1.0033159255981445
0.0027557294815778732,0,3075.227461615,1,0,12.800000190734863,1.0038971900939941,1746536004.329458,0.00028932542772963643,1.7606464624404907,0.11737511307001114,69.99885559082031,0,10,0.5873865485191345,1.3899999856948853,2.892262816429138,0.08423519879579544,680000.0,2987.64501953125,0.5873865485191345,1.4621397256851196,0.007222771644592285,233.4279327392578,2.630981922149658,0.5873865485191345,0.6083164811134338,0.30881181359291077,1.0038971900939941,0.8314402103424072,-0.3003287613391876,85.67955017089844,-6.484984993448961e-09,15.680679321289062,33,9.74673080444336,0.027014896273612976,0.0028893009293824434,0.6083164811134338,0.05156586319208145,0.1492740958929062,4.0241241455078125,1.8418171405792236,0.3251539468765259,34,0.6083164811134338,500,1.0038971900939941
0.0015810125041753054,0,3161.190989091,1,0,21.674999237060547,1.0022358894348145,1746536091.1267471,0.0002742174547165632,1.7611099481582642,0.14411033689975739,70.7826156616211,0,10,0.5921383500099182,6.159999847412109,1.9554762840270996,0.10524002462625504,700000.0,3074.446533203125,0.5921383500099182,1.464511513710022,0.003402888774871826,230.566162109375,2.116361618041992,0.5921383500099182,0.6153720617294312,0.3049895763397217,1.0022358894348145,1.5628693103790283,-0.2969258725643158,86.74299621582031,2.2888182460434336e-09,15.960363388061523,34,10.896657943725586,0.021004825830459595,0.0044652861542999744,0.6153720617294312,0.10204802453517914,0.22452668845653534,5.979600429534912,1.8958464860916138,0.5357222557067871,35,0.6153720617294312,500,1.0022358894348145
