Safety/shield_adv_c,Time/Total,Misc/gradient_norm,Train/PolicyRatio/Min,Train/LR,Misc/AcceptanceStep,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Misc/H_inv_g,Safety/EpCostShield,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Value/reward,Time/Epoch,Train/PolicyRatio/Std,Value/cost,Misc/Alpha,Loss/Loss_reward_critic/Delta,Misc/xHx,Train/KL,Time/Rollout,Safety/ShieldLagrangeMultiplier,_runtime,Train/Epoch,Train/PolicyRatio,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Std,_timestamp,TotalEnvSteps,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Metrics/EpRet,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,_step,Time/FPS,Train/Entropy,Loss/Loss_cost_critic,Metrics/EpCost,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Value/Adv,Train/PolicyRatio/Max
0.43829262256622314,164.01548767089844,0.03130272403359413,1.0021979808807373,0,1,1.0280691385269165,0.044999994337558746,-0.4483758509159088,0.06890261918306351,28.200000762939453,10,0,23.542808532714844,0.1302635818719864,164.01446533203125,0.0015540948370471597,0.21891628205776215,4.301060199737549,0.006231160834431648,0.001081122667528689,0.0002748336410149932,140.4716339111328,0.044999994337558746,289.962014651,0,1.0021978616714478,0.2963542938232422,0,1746496562.6837525,20000.0,-0.4483758509159088,0.044999994337558746,0.006231160834431648,0.03599999472498894,-0.9546241760253906,-0.1006891205906868,5.781861305236816,0.03599999472498894,1,121.94046783447266,1.4462523460388184,5.781861305236816,8.600000381469727,0.03599999472498894,1000,1.5640258865801115e-08,1.0021979808807373
0.8551884889602661,288.9325866699219,0.041195668280124664,1.0006736516952515,0,1,1.0632327795028687,0.07941029965877533,-0.01009485125541687,0.08904923498630524,46.79999923706055,10,0,23.24933624267578,0.0964997187256813,124.83900451660156,0.00047637178795412183,0.6083900332450867,3.479942560195923,-0.0025708002503961325,0.001651517697609961,0.00030933553352952003,101.58963775634766,0.07941029965877533,420.121149649,1,1.0006736516952515,0.30988621711730957,0,1746496687.6130779,40000.0,-0.4584707021713257,0.07941029965877533,0.003660360584035516,0.07091173529624939,-0.8849676251411438,2.0505239963531494,4.381767272949219,0.07091173529624939,2,160.2063446044922,1.480049729347229,10.163628578186035,11.425000190734863,0.07091173529624939,1000,1.4877318932349226e-08,1.0006736516952515
0.45468074083328247,419.1086120605469,0.0441124401986599,1.0006129741668701,0,1,1.09121572971344,0.1102299764752388,0.14957085251808167,0.11529654264450073,132.1999969482422,10,0,23.869583129882812,0.07054313272237778,130.07952880859375,0.0004333819670137018,0.49081191420555115,2.7085964679718018,0.0026818786282092333,0.0027260875795036554,0.00026966186123900115,106.20991516113281,0.1102299764752388,553.230933617,2,1.0006128549575806,0.31229180097579956,0,1746496817.7720568,60000.0,-0.308899849653244,0.1102299764752388,0.006342239212244749,0.10289609432220459,-0.5870617628097534,0.9084616899490356,15.599623680114746,0.10289609432220459,3,153.75209045410156,1.5057474374771118,25.76325225830078,29.0,0.10289609432220459,1000,4.959106458812812e-09,1.0006129741668701
0.8420964479446411,552.2298583984375,0.09294026345014572,0.9979480504989624,0,1,1.111825942993164,0.1422080099582672,-0.006519138813018799,0.12387661635875702,160.60000610351562,10,0,23.885114669799805,0.07323780655860901,133.0491943359375,0.0014509755419567227,1.553409218788147,2.2017765045166016,-0.003996757790446281,0.004125555511564016,0.0004425797378644347,109.16404724121094,0.1422080099582672,683.503335635,3,0.9979479908943176,0.2727486491203308,0,1746496950.8820086,80000.0,-0.3154189884662628,0.1422080099582672,0.0023454814217984676,0.13497212529182434,-0.33322304487228394,3.03523325920105,-1.9513397216796875,0.13497212529182434,4,150.32034301757812,1.5243834257125854,23.811912536621094,42.212501525878906,0.13497212529182434,1000,-1.907348501362094e-09,0.9979480504989624
1.2814269065856934,682.4981689453125,0.06634244322776794,0.9986934661865234,0,1,1.1434211730957031,0.1748155653476715,-0.06777697801589966,0.11476007848978043,102.1500015258789,10,0,23.71917724609375,0.07065606862306595,130.20858764648438,0.0009238588972948492,2.4934184551239014,2.756392002105713,0.0014258984010666609,0.002632366493344307,0.00033920552232302725,106.4893569946289,0.1748155653476715,817.337898834,4,0.9986934661865234,0.31632375717163086,0,1746497081.1542425,100000.0,-0.3831959664821625,0.1748155653476715,0.0037713798228651285,0.16808989644050598,-0.27056795358657837,6.053192138671875,-7.212591171264648,0.16808989644050598,5,153.59971618652344,1.5520185232162476,16.599321365356445,41.54999923706055,0.16808989644050598,1000,0.0,0.9986934661865234
4.223684310913086,816.335205078125,0.05943920463323593,1.0026435852050781,0,1,1.1765215396881104,0.20810279250144958,0.04152151942253113,0.12436593323945999,117.25,10,0,24.029024124145508,0.0708039179444313,133.77223205566406,0.0018692408921197057,2.3234195709228516,2.6532931327819824,0.0026469214353710413,0.0028409133665263653,0.0002857218496501446,109.74317932128906,0.20810279250144958,951.346225455,5,1.0026435852050781,0.3299793004989624,0,1746497214.9889472,120000.0,-0.34167444705963135,0.20810279250144958,0.00641830125823617,0.20189163088798523,0.17112328112125397,6.768376350402832,-0.40224647521972656,0.20189163088798523,6,149.5078582763672,1.5802000761032104,16.19707489013672,50.45000076293945,0.20189163088798523,1000,1.5258788677030566e-09,1.0026435852050781
0.368283748626709,950.3405151367188,0.038614097982645035,1.001997709274292,0,1,1.2105921506881714,0.24210569262504578,0.1085885763168335,0.12519946694374084,180.60000610351562,10,0,23.774497985839844,0.07830452173948288,133.94374084472656,0.0014125375309959054,3.452960252761841,2.5829379558563232,0.0038271010853350163,0.0029977860394865274,0.0002332317380933091,110.16919708251953,0.24210569262504578,1084.420354489,6,1.0019975900650024,0.3233824372291565,0,1746497348.9972475,140000.0,-0.23308587074279785,0.24210569262504578,0.010245402343571186,0.23609939217567444,0.5447167754173279,7.490178108215332,4.4447174072265625,0.23609939217567444,7,149.31643676757812,1.6085739135742188,20.64179229736328,64.5999984741211,0.23609939217567444,1000,7.629394338515283e-10,1.001997709274292
3.0769567489624023,1083.4117431640625,0.044273681938648224,1.0012915134429932,0,1,1.2355998754501343,0.27654609084129333,-0.0858381986618042,0.12226676940917969,142.60000610351562,10,0,23.773231506347656,0.08377387374639511,133.0062713623047,0.00091318174963817,3.9477007389068604,2.554321050643921,-0.0035882173106074333,0.003065332304686308,0.0002743917575571686,109.23298645019531,0.27654609084129333,1217.563698887,7,1.0012913942337036,0.3123086094856262,0,1746497482.0713434,160000.0,-0.31892406940460205,0.27654609084129333,0.006657185032963753,0.2708902060985565,0.7313407063484192,7.904909610748291,-6.550271987915039,0.2708902060985565,8,150.36886596679688,1.6279586553573608,14.091520309448242,62.06999969482422,0.2708902060985565,1000,-5.340575981449547e-09,1.0012915134429932
0.5673040151596069,1216.556640625,0.04745649918913841,1.0032148361206055,0,1,1.2629742622375488,0.31080174446105957,-0.0563279390335083,0.13513219356536865,108.05000305175781,10,0,24.049402236938477,0.09709776937961578,133.07586669921875,0.0022731763310730457,3.8056764602661133,2.4765539169311523,0.005513399839401245,0.003260867204517126,0.00028445906355045736,109.02644348144531,0.31080174446105957,1349.486819761,8,1.0032148361206055,0.33466216921806335,0,1746497615.214955,180000.0,-0.37525200843811035,0.31080174446105957,0.012170584872364998,0.30595681071281433,0.9792230129241943,8.820525169372559,-3.157097816467285,0.30595681071281433,9,150.2902069091797,1.6499876976013184,10.934422492980957,50.380001068115234,0.30595681071281433,1000,4.577636492086867e-09,1.0032148361206055
-0.27603045105934143,1348.47802734375,0.045457471162080765,1.001710295677185,0,1,1.3076521158218384,0.3448914587497711,-0.05492159724235535,0.11414776742458344,106.5999984741211,10,0,23.70833969116211,0.11694108694791794,131.85556030273438,0.0012092774268239737,4.455935001373291,2.7560184001922607,0.0015088468790054321,0.0026330803520977497,0.00027440665871836245,108.14717102050781,0.3448914587497711,1482.034499134,9,1.001710295677185,0.3145933449268341,0,1746497747.1377108,200000.0,-0.4301736056804657,0.3448914587497711,0.01367943175137043,0.34121760725975037,1.3008482456207275,10.909486770629883,1.9906797409057617,0.34121760725975037,10,151.68113708496094,1.6857023239135742,12.925102233886719,49.880001068115234,0.34121760725975037,1000,3.8146971692576415e-10,1.001710295677185
