Train/PolicyRatio/Max,_timestamp,Train/PolicyRatio,Loss/Loss_pi/Delta,Misc/xHx,Time/Total,Misc/gradient_norm,Metrics/EpCost,Train/StopIter,Time/FPS,Misc/AcceptanceStep,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,_runtime,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Train/PolicyRatio/Std,Time/Rollout,Loss/Loss_cost_critic,Train/KL,Metrics/LagrangeMultiplier,Train/Epoch,Safety/shield_violation,_step,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield,Time/Update,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Time/Epoch,Value/reward,Metrics/EpLen,TotalEnvSteps,Train/LR,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Value/cost,Train/Entropy,Train/PolicyRatio/Min,Loss/Loss_pi,Misc/H_inv_g,Metrics/LagrangeMultiplier/Max,Misc/FinalStepNorm
1.0019757747650146,1746496584.0994763,1.001975655555725,-0.4575749635696411,0.0007846893859095871,178.4276580810547,0.022408831864595413,29.149999618530273,10,112.09107971191406,1,0.552836537361145,0,304.628378661,1.0022339820861816,0.044999994337558746,5.048511028289795,0.0013970275176689029,154.1986083984375,13.24396800994873,0.00033244083169847727,0.03599999472498894,0,0.011266735382378101,1,-1.8323091268539429,13.24396800994873,0.009652742184698582,0.044999994337558746,62.400001525878906,24.22769546508789,0.03599999472498894,0.044999994337558746,1.2588500908350397e-08,178.42633056640625,0.13209381699562073,1000,20000.0,0,0,0.009652742184698582,-0.056886956095695496,1.4207433462142944,1.0019757747650146,-0.4575749635696411,0.057865310460329056,0.03599999472498894,0.2921336591243744
1.000826120376587,1746496708.978689,1.0008260011672974,0.015913158655166626,0.0012536654248833656,303.3287048339844,0.05825316160917282,25.524999618530273,10,160.27841186523438,1,0.30395635962486267,0,443.609542465,1.0141717195510864,0.07974277436733246,3.9941320419311523,0.0005840991507284343,102.708740234375,9.552356719970703,0.00045268263784237206,0.07080260664224625,1,0.566480278968811,2,-1.4289586544036865,-3.6916112899780273,0.004399365745484829,0.07974277436733246,53.150001525878906,22.074077606201172,0.07080260664224625,0.07974277436733246,-4.959106458812812e-09,124.78286743164062,0.07361884415149689,1000,40000.0,0,0,0.01405210793018341,0.6117594838142395,1.4321784973144531,1.000826120376587,-0.4416618049144745,0.054492708295583725,0.07080260664224625,0.21765106916427612
1.0022790431976318,1746496847.9591792,1.0022789239883423,0.010411471128463745,0.004388855770230293,442.308837890625,0.10118213295936584,24.933332443237305,10,143.99972534179688,1,0.7193468809127808,0,590.496652152,1.0354573726654053,0.11464041471481323,2.1347098350524902,0.001611526939086616,116.75504302978516,13.167236328125,0.00041454911115579307,0.1055264100432396,2,4.626314640045166,3,-0.8066992163658142,3.614879608154297,-0.006839068606495857,0.11464041471481323,75.75,22.13406753540039,0.1055264100432396,0.11464041471481323,5.340575981449547e-09,138.88914489746094,0.11237914860248566,1000,60000.0,0,0,0.007213039323687553,1.7841713428497314,1.4525556564331055,1.0022790431976318,-0.43125033378601074,0.11277174204587936,0.1055264100432396,0.24073494970798492
1.0016403198242188,1746496994.846288,1.0016403198242188,0.13951930403709412,0.002249506302177906,589.1793823242188,0.03375721350312233,42.275001525878906,10,136.2592315673828,1,0.2626551389694214,0,738.920974708,1.0586076974868774,0.14690746366977692,2.9817442893981934,0.001159881241619587,123.9939193725586,27.496034622192383,0.0002955141826532781,0.14023344218730927,3,6.256158828735352,4,-0.30764704942703247,14.328798294067383,0.0027674129232764244,0.14690746366977692,182.3000030517578,22.78510284423828,0.14023344218730927,0.14690746366977692,6.866454960174906e-09,146.779052734375,0.13284330070018768,1000,80000.0,0,0,0.009980452246963978,3.6823368072509766,1.473995327949524,1.0016403198242188,-0.2917310297489166,0.11837096512317657,0.14023344218730927,0.35295194387435913
1.0008478164672852,1746497143.2707095,1.0008478164672852,-0.05953645706176758,0.0016242802375927567,737.6171875,0.02261275053024292,48.52000045776367,10,134.83999633789062,1,0.10607796907424927,0,884.491688081,1.0748101472854614,0.18019798398017883,3.508998394012451,0.0005994405946694314,125.05565643310547,19.86846923828125,0.0002515661471989006,0.17511263489723206,4,6.900208473205566,5,0.16896145045757294,-7.627565383911133,0.0034237680956721306,0.18019798398017883,147.0500030517578,23.268260955810547,0.17511263489723206,0.18019798398017883,-1.5258788677030566e-09,148.32394409179688,0.12434104084968567,1000,100000.0,0,0,0.013404220342636108,3.5145883560180664,1.4880138635635376,1.0008478164672852,-0.3512674868106842,0.10130582004785538,0.17511263489723206,0.35548195242881775
1.001025915145874,1746497288.8413143,1.0010257959365845,0.011962294578552246,0.0029982237610965967,883.191650390625,0.04261522740125656,49.400001525878906,10,137.47821044921875,1,1.1605347394943237,0,1031.362119655,1.0972108840942383,0.2141304463148117,2.582749366760254,0.0007254316005855799,122.3377914428711,17.131649017333984,0.000260979839367792,0.21028991043567657,5,7.74389123916626,6,1.1798762083053589,-2.7368202209472656,0.0033843088895082474,0.2141304463148117,140.39999389648438,23.1397705078125,0.21028991043567657,0.2141304463148117,-9.155272984173735e-09,145.47760009765625,0.14253386855125427,1000,120000.0,0,0,0.016788529232144356,3.1655309200286865,1.5067545175552368,1.001025915145874,-0.33930519223213196,0.12959980964660645,0.21028991043567657,0.3347238302230835
1.0018285512924194,1746497435.7126267,1.0018285512924194,0.12012848258018494,0.003059430979192257,1030.072509765625,0.07986556738615036,52.720001220703125,10,136.25242614746094,1,2.644864082336426,0,1167.418447064,1.1329771280288696,0.24842751026153564,2.556783437728882,0.0012929529184475541,124.12098693847656,14.425225257873535,0.00028976998873986304,0.24575497210025787,6,6.832988262176514,7,1.879847764968872,-2.706423759460449,-0.00015726126730442047,0.24842751026153564,132.64999389648438,22.665369033813477,0.24575497210025787,0.24842751026153564,2.2888182460434336e-09,146.786376953125,0.14060907065868378,1000,140000.0,0,0,0.016631267964839935,1.9131015539169312,1.5364731550216675,1.0018285512924194,-0.21917670965194702,0.12178413569927216,0.24575497210025787,0.3113756775856018
1.003736972808838,1746497571.7687554,1.003736972808838,-0.1800636649131775,0.004168647341430187,1166.1220703125,0.061915937811136246,53.650001525878906,10,147.07986450195312,1,-0.6039904952049255,0,1313.148385806,1.1637262105941772,0.28161102533340454,2.1903669834136963,0.0026424387469887733,112.7646713256836,10.131977081298828,0.0003548577078618109,0.2814803421497345,7,7.651134967803955,8,2.477703332901001,-4.293248176574707,0.005149783566594124,0.28161102533340454,68.69999694824219,23.215856552124023,0.2814803421497345,0.28161102533340454,1.5258788677030566e-09,135.9805450439453,0.2289285957813263,1000,160000.0,0,0,0.02178105153143406,2.587110996246338,1.5644220113754272,1.003736972808838,-0.3992403745651245,0.13133062422275543,0.2814803421497345,0.2876622974872589
1.0022128820419312,1746497717.498215,1.0022128820419312,0.11209568381309509,0.00427643209695816,1311.8597412109375,0.07093220204114914,43.11000061035156,10,137.30474853515625,1,0.552057147026062,0,1457.16673176,1.2070661783218384,0.315029501914978,2.1625876426696777,0.0015647157561033964,120.74872589111328,11.432110786437988,0.00030963297467678785,0.3171161711215973,8,7.626096725463867,9,2.9208459854125977,1.3001337051391602,0.004806233569979668,0.315029501914978,113.4000015258789,24.912639617919922,0.3171161711215973,0.315029501914978,6.103515470812226e-09,145.66139221191406,0.19574123620986938,1000,180000.0,0,0,0.026587285101413727,2.017791509628296,1.602344036102295,1.0022128820419312,-0.2871446907520294,0.13592331111431122,0.3171161711215973,0.2939460575580597
1.0015201568603516,1746497861.5159318,1.0015201568603516,-0.041318029165267944,0.003777966368943453,1455.8521728515625,0.05419921875,38.209999084472656,10,138.96994018554688,1,0.0863969624042511,0,1608.393970768,1.239355206489563,0.34898021817207336,2.3008344173431396,0.001074913190677762,121.03086853027344,16.334728240966797,0.00029192084912210703,0.3524550199508667,9,9.358766555786133,10,3.5727241039276123,4.902617454528809,-0.002643011510372162,0.34898021817207336,136.3000030517578,22.885120391845703,0.3524550199508667,0.34898021817207336,-3.051757735406113e-09,143.916015625,0.29852625727653503,1000,200000.0,0,0,0.023944273591041565,3.253523826599121,1.6291643381118774,1.0015201568603516,-0.32846271991729736,0.14146940410137177,0.3524550199508667,0.32549768686294556
