TotalEnvSteps,Metrics/EpCost,Loss/Loss_pi/Delta,Time/FPS,Train/StopIter,Metrics/EpLen,Safety/shield_adv_c,Train/Entropy,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Train/LR,_timestamp,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Value/reward,Time/Total,Time/Update,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,_step,Metrics/LagrangeMultiplier,Train/PolicyStd,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Value/cost,Loss/Loss_reward_critic/Delta,Train/Epoch,_runtime,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Time/Rollout,Value/Adv,Time/Epoch,Train/KL,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Metrics/EpRet
220000.0,80.58000183105469,0.0006099045276641846,76.75753021240234,40,500,NaN,1.074939250946045,58.053035736083984,0.3722786605358124,0,0.00026699999580159783,1746512287.2944849,-14.86478042602539,-0.39197686314582825,2.266343116760254,2777.777587890625,154.42431640625,0.21932938694953918,0.3722786605358124,76.67500305175781,1.0037379264831543,0.37078261375427246,11,0.37078261375427246,0.7183611392974854,1.0037379264831543,1.0037379264831543,10.474248886108398,0.00306566059589386,10,3038.892137152,14.25273609161377,0,106.13629150390625,0.13591432571411133,260.56072998046875,0.009604196064174175,0.37078261375427246,0.3722786605358124,0.010745766572654247,16.208635330200195
240000.0,72.93000030517578,0.013781756162643433,77.00395965576172,40,500,NaN,1.0477609634399414,53.248958587646484,0.405317485332489,0,0.0002640000020619482,1746512547.1190135,-4.8040771484375,-0.3781951069831848,2.4097633361816406,3037.60009765625,153.582763671875,0.2067422866821289,0.405317485332489,87.55000305175781,1.0038673877716064,0.4045464098453522,12,0.4045464098453522,0.6995978951454163,1.0038673877716064,1.0038673877716064,12.28686237335205,-0.012587100267410278,11,3299.220811878,15.170753479003906,0,106.14407348632812,-0.16051271557807922,259.7268981933594,0.008048932068049908,0.4045464098453522,0.405317485332489,0.010865441523492336,16.527687072753906
260000.0,59.68000030517578,-0.015716552734375,76.851318359375,40,500,NaN,1.0378122329711914,54.62321853637695,0.4377535581588745,0,0.0002610000083222985,1746512807.4479518,1.3742599487304688,-0.3939116597175598,2.5710880756378174,3297.935791015625,154.9507598876953,0.2021557092666626,0.4377535581588745,70.0250015258789,1.004230260848999,0.4377310574054718,13,0.4377310574054718,0.6929517984390259,1.004230260848999,1.004230260848999,10.371731758117676,-0.004586577415466309,12,3562.241112336,14.115939140319824,0,105.29186248779297,0.08242619037628174,260.2427673339844,0.0106061901897192,0.4377310574054718,0.4377535581588745,0.010150440037250519,15.87658405303955
280000.0,55.52000045776367,0.018269360065460205,76.06352996826172,40,500,NaN,1.0232908725738525,56.66150665283203,0.4696027338504791,0,0.0002579999854788184,1746513070.4679234,2.038288116455078,-0.3756422996520996,2.795710802078247,3560.95458984375,155.12997436523438,0.23199816048145294,0.4696027338504791,67.0250015258789,1.0032896995544434,0.47029009461402893,14,0.47029009461402893,0.6821181178092957,1.003289818763733,1.003289818763733,10.019865989685059,0.029842451214790344,13,3813.950443041,12.94775104522705,0,107.80796813964844,0.3185833692550659,262.9381103515625,0.007616886869072914,0.47029009461402893,0.4696027338504791,0.010710028931498528,16.4111328125
300000.0,43.41999816894531,0.020648062229156494,79.48583984375,40,500,NaN,1.0343910455703735,40.2463493347168,0.5001861453056335,0,0.00025499999173916876,1746513322.1769276,-16.415157318115234,-0.3549942374229431,2.6576476097106934,3812.65966796875,151.38783264160156,0.2305728644132614,0.5001861453056335,43.42499923706055,1.0018128156661987,0.5018589496612549,15,0.5018589496612549,0.6897030472755432,1.0018129348754883,1.0018129348754883,7.349063396453857,-0.0014252960681915283,14,4073.708612838,10.204633712768555,0,100.22918701171875,0.2355593740940094,251.61715698242188,0.005803908221423626,0.5018589496612549,0.5001861453056335,0.009586719796061516,15.691628456115723
320000.0,46.20000076293945,0.03003162145614624,77.02240753173828,40,500,NaN,1.019460678100586,35.71367263793945,0.5308187007904053,0,0.0002519999979995191,1746513581.9358106,-4.532676696777344,-0.3249626159667969,3.0881309509277344,4072.42236328125,154.54322814941406,0.33164525032043457,0.5308187007904053,79.0999984741211,1.0030453205108643,0.5326921939849854,16,0.5326921939849854,0.6803348660469055,1.0030453205108643,1.0030453205108643,10.714863777160645,0.10107238590717316,15,4328.207272445,13.280593872070312,0,105.121337890625,0.2712825834751129,259.6647033691406,0.00665916595607996,0.5326921939849854,0.5308187007904053,0.010060107335448265,16.80204200744629
340000.0,46.650001525878906,-0.05866581201553345,78.6095199584961,40,500,NaN,1.0127376317977905,23.026527404785156,0.5601271390914917,0,0.00024900000425986946,1746513836.4346662,-12.687145233154297,-0.3836284279823303,2.7946293354034424,4326.92626953125,154.55068969726562,0.2641339600086212,0.5601271390914917,36.95000076293945,1.003738284111023,0.5629155039787292,17,0.5629155039787292,0.6757122278213501,1.003738284111023,1.003738284111023,6.613292217254639,-0.06751129031181335,16,4585.394418634,8.226131439208984,0,99.871337890625,-0.08919243514537811,254.42210388183594,0.0060692280530929565,0.5629155039787292,0.5601271390914917,0.009464112110435963,16.505718231201172
360000.0,42.029998779296875,0.027654141187667847,77.78620910644531,40,500,NaN,0.9932835102081299,25.48505210876465,0.5888505578041077,0,0.0002460000105202198,1746514093.621488,2.458524703979492,-0.3559742867946625,2.928462028503418,4584.11376953125,154.72462463378906,0.25925543904304504,0.5888505578041077,52.92499923706055,1.005318522453308,0.5924255847930908,18,0.5924255847930908,0.6623386144638062,1.005318522453308,1.005318522453308,8.168148040771484,-0.004878520965576172,17,4838.698589152,9.898746490478516,0,102.39022827148438,0.14988777041435242,257.114990234375,0.00858907401561737,0.5924255847930908,0.5888505578041077,0.01052341889590025,16.002662658691406
380000.0,29.75,0.00792539119720459,78.98997497558594,40,500,NaN,0.9839518666267395,14.372245788574219,0.6162772178649902,0,0.00024300000222865492,1746514346.9251988,-11.11280632019043,-0.3480488955974579,2.744035243988037,4837.3984375,155.81149291992188,0.18229669332504272,0.6162772178649902,31.424999237060547,1.004355549812317,0.6207685470581055,19,0.6207685470581055,0.6559892892837524,1.004355549812317,1.004355549812317,5.089383602142334,-0.07695874571800232,18,5093.855128071,6.482425689697266,0,97.3851089477539,-0.18299584090709686,253.19668579101562,0.005693127401173115,0.6207685470581055,0.6162772178649902,0.009488625451922417,14.41059684753418
400000.0,30.040000915527344,-0.014690428972244263,78.41239166259766,40,500,NaN,0.9870695471763611,17.771528244018555,0.6423633694648743,0,0.00023999999393709004,1746514602.0817907,3.399282455444336,-0.36273932456970215,2.8301711082458496,5092.56591796875,157.36949157714844,0.18123005330562592,0.6423633694648743,26.649999618530273,1.0032418966293335,0.648095965385437,20,0.648095965385437,0.6586948037147522,1.0032418966293335,1.0032418966293335,4.927885055541992,-0.001066640019416809,19,5341.027037497,6.3327507972717285,0,97.69209289550781,-0.20466411113739014,255.06173706054688,0.005161473993211985,0.648095965385437,0.6423633694648743,0.009234764613211155,14.703447341918945
420000.0,18.860000610351562,0.007736772298812866,80.94723510742188,40,500,NaN,0.995738685131073,6.915703773498535,0.6665890216827393,0,0.00023700000019744039,1746514849.254265,-10.85582447052002,-0.3550025522708893,2.3833372592926025,5339.732421875,153.05490112304688,0.13315095007419586,0.6665890216827393,10.975000381469727,1.0053154230117798,0.6739726662635803,21,0.6739726662635803,0.6638429164886475,1.0053154230117798,1.0053154230117798,2.506265163421631,-0.048079103231430054,20,5593.837668321,3.3330819606781006,0,94.01954650878906,0.025074440985918045,247.07452392578125,0.005565557163208723,0.6739726662635803,0.6665890216827393,0.009062603116035461,13.021657943725586
440000.0,9.569999694824219,0.0066634416580200195,79.13749694824219,40,500,NaN,0.9976313710212708,8.565739631652832,0.6893680691719055,0,0.00023400000645779073,1746515102.0647368,1.6500358581542969,-0.34833911061286926,2.4854633808135986,5592.546875,158.22740173339844,0.13391534984111786,0.6893680691719055,16.225000381469727,1.0048755407333374,0.6980572938919067,22,0.6980572938919067,0.6650317311286926,1.0048755407333374,1.0048755407333374,3.318103075027466,0.0007643997669219971,21,5839.283850536,4.2383341789245605,0,94.49715423583984,-0.01953759416937828,252.72470092773438,0.005064506083726883,0.6980572938919067,0.6893680691719055,0.00898871012032032,11.837906837463379
460000.0,13.600000381469727,-0.000965118408203125,81.52324676513672,40,500,NaN,1.000797152519226,7.52640962600708,0.7108250260353088,0,0.00023099999816622585,1746515347.5105023,-1.039330005645752,-0.3493042290210724,2.659825325012207,5837.96337890625,150.90966796875,0.1290019452571869,0.7108250260353088,15.75,1.0062382221221924,0.7207447290420532,23,0.7207447290420532,0.6672699451446533,1.0062382221221924,1.0062382221221924,3.3448336124420166,-0.004913404583930969,22,6089.10434506,4.209925651550293,0,94.41907501220703,0.2953687310218811,245.3288116455078,0.005402765236794949,0.7207447290420532,0.7108250260353088,0.00955598521977663,12.638091087341309
480000.0,15.989999771118164,0.032505959272384644,80.08997344970703,40,500,NaN,0.9847821593284607,8.942371368408203,0.7313781976699829,0,0.0002280000044265762,1746515597.331538,1.415961742401123,-0.31679826974868774,2.627028465270996,6087.80908203125,155.68484497070312,0.12262902408838272,0.7313781976699829,22.174999237060547,1.005796194076538,0.7423053979873657,24,0.7423053979873657,0.6571129560470581,1.0057963132858276,1.0057963132858276,3.3589723110198975,-0.006372921168804169,23,6338.294891438,3.97802734375,0,94.03423309326172,0.22823387384414673,249.71914672851562,0.00910050980746746,0.7423053979873657,0.7313781976699829,0.010231333784759045,13.071721076965332
500000.0,14.819999694824219,-0.010178714990615845,80.29077911376953,40,500,NaN,0.9864169359207153,10.258041381835938,0.7509474158287048,0,0.00022499999613501132,1746515846.5217762,1.3156700134277344,-0.3269769847393036,2.726639986038208,6337.00048828125,155.42210388183594,0.125184565782547,0.7509474158287048,18.25,1.0056167840957642,0.7627899646759033,25,0.7627899646759033,0.6586917042732239,1.0056167840957642,1.0056167840957642,3.076885461807251,0.002555541694164276,24,6590.754283609,3.998232364654541,0,93.67243957519531,0.020530790090560913,249.0946044921875,0.005888195708394051,0.7627899646759033,0.7509474158287048,0.009619303978979588,13.409907341003418
520000.0,11.770000457763672,0.007568240165710449,79.25408935546875,40,500,NaN,0.9947718381881714,7.187596797943115,0.7693124413490295,0,0.00022200000239536166,1746516098.9808447,-3.0704445838928223,-0.31940874457359314,2.6187744140625,6589.44677734375,159.87843322753906,0.10994338244199753,0.7693124413490295,11.324999809265137,1.0049017667770386,0.7821347713470459,26,0.7821347713470459,0.6646482944488525,1.0049017667770386,1.0049017667770386,2.605577230453491,-0.015241183340549469,25,6838.926595026,3.104212999343872,0,92.4743423461914,-0.06614111363887787,252.35292053222656,0.005709778051823378,0.7821347713470459,0.7693124413490295,0.00936331320554018,13.612990379333496
540000.0,12.539999961853027,0.047496944665908813,80.61861419677734,40,500,NaN,0.9861284494400024,10.579946517944336,0.7873237133026123,0,0.00021899999410379678,1746516347.1537805,3.3923497200012207,-0.2719117999076843,2.827085494995117,6837.640625,150.00146484375,0.14616404473781586,0.7873237133026123,27.149999618530273,1.0047563314437866,0.8004958629608154,27,0.8004958629608154,0.6590511798858643,1.0047563314437866,1.0047563314437866,2.892887592315674,0.03622066229581833,26,7091.925475243,4.1837310791015625,0,98.08014678955078,-0.30871033668518066,248.0816650390625,0.009220869280397892,0.8004958629608154,0.7873237133026123,0.010765604674816132,14.132905006408691
560000.0,9.170000076293945,-0.028759300708770752,79.07906341552734,40,500,NaN,0.9881468415260315,6.573953151702881,0.8041638731956482,0,0.00021600000036414713,1746516600.152586,-4.005993366241455,-0.3006711006164551,2.6410610675811768,7090.63037109375,159.29568481445312,0.09252636134624481,0.8041638731956482,8.824999809265137,1.0050935745239258,0.8177730441093445,28,0.8177730441093445,0.6607140898704529,1.0050935745239258,1.0050935745239258,1.3118152618408203,-0.053637683391571045,27,7340.858792855,2.0946624279022217,0,93.6156234741211,0.03227932006120682,252.91143798828125,0.007856757380068302,0.8177730441093445,0.8041638731956482,0.010011185891926289,14.224167823791504
580000.0,6.829999923706055,0.010413557291030884,80.37159729003906,40,500,NaN,0.9861476421356201,3.2810282707214355,0.8196402192115784,0,0.00021300000662449747,1746516849.0854516,-3.2929248809814453,-0.2902575433254242,2.605722188949585,7339.56591796875,156.01324462890625,0.09753657132387161,0.8196402192115784,2.674999952316284,1.005468726158142,0.8339295387268066,29,0.8339295387268066,0.6599698066711426,1.005468726158142,1.005468726158142,0.6911314725875854,0.0050102099776268005,28,7583.638297003,1.0308258533477783,0,92.83082580566406,-0.18003153800964355,248.84413146972656,0.006862931419163942,0.8339295387268066,0.8196402192115784,0.009699498303234577,13.839590072631836
600000.0,1.7799999713897705,-0.0007033944129943848,82.41017150878906,40,500,NaN,0.9847317337989807,2.6018640995025635,0.8338502645492554,0,0.0002099999983329326,1746517091.8653045,-0.6791641712188721,-0.2909609377384186,2.427224636077881,7582.349609375,150.86859130859375,0.07600127905607224,0.8338502645492554,2.174999952316284,1.0059694051742554,0.8487600684165955,30,0.8487600684165955,0.6595051288604736,1.0059694051742554,1.0059694051742554,0.7130193710327148,-0.021535292267799377,29,7829.19191427,0.9992753863334656,0,91.81977844238281,0.19085563719272614,242.68850708007812,0.00823367852717638,0.8487600684165955,0.8338502645492554,0.009772209450602531,12.901468276977539
620000.0,0.3400000035762787,0.020651280879974365,81.47868347167969,40,500,NaN,0.9935285449028015,2.025022506713867,0.8469036221504211,0,0.00020700000459328294,1746517337.419091,-0.5768415927886963,-0.2703096568584442,2.6175484657287598,7827.89697265625,154.57980346679688,0.09727893024682999,0.8469036221504211,2.0999999046325684,1.0064048767089844,0.8622930645942688,31,0.8622930645942688,0.6662372350692749,1.0064048767089844,1.0064048767089844,0.6102793216705322,0.02127765119075775,30,8080.808250508,0.9431479573249817,0,90.8830795288086,-0.03802211582660675,245.46298217773438,0.005554458126425743,0.8622930645942688,0.8469036221504211,0.009549390524625778,12.972548484802246
640000.0,2.1600000858306885,-0.005018949508666992,79.5157699584961,40,500,NaN,0.9877806901931763,2.8846421241760254,0.8592581152915955,0,0.00020399999630171806,1746517589.0355532,0.8596196174621582,-0.2753286063671112,2.828761339187622,8079.517578125,158.8295440673828,0.1147250309586525,0.8592581152915955,9.024999618530273,1.0072970390319824,0.8747588396072388,32,0.8747588396072388,0.6635269522666931,1.0072970390319824,1.0072970390319824,0.9171007871627808,0.01744610071182251,31,8326.424808105,1.5674620866775513,0,92.69277954101562,0.0643770694732666,251.52244567871094,0.008514218032360077,0.8747588396072388,0.8592581152915955,0.009841380640864372,13.858380317687988
660000.0,6.630000114440918,0.013286769390106201,81.45619201660156,40,500,NaN,0.9729241728782654,5.436949729919434,0.8713993430137634,0,0.0002010000025620684,1746517834.6517506,2.552307605743408,-0.262041836977005,2.893970251083374,8325.1337890625,152.35923767089844,0.13304923474788666,0.8713993430137634,17.200000762939453,1.0045976638793945,0.8865382671356201,33,0.8865382671356201,0.6553357839584351,1.0045976638793945,1.0045976638793945,1.1430890560150146,0.01832420378923416,32,8581.256754572,2.0948143005371094,0,93.17135620117188,-0.10353058576583862,245.53074645996094,0.010086169466376305,0.8865382671356201,0.8713993430137634,0.010789662599563599,14.982983589172363
680000.0,12.779999732971191,-0.013162225484848022,78.509765625,40,500,NaN,0.947457492351532,5.115509033203125,0.8834863305091858,0,0.00019799999427050352,1746518089.4834266,-0.3214406967163086,-0.275204062461853,3.1219537258148193,8579.9677734375,161.0028533935547,0.12413252145051956,0.8834863305091858,19.75,1.0060479640960693,0.8980900049209595,34,0.8980900049209595,0.6399635672569275,1.0060479640960693,1.0060479640960693,1.7007931470870972,-0.008916713297367096,33,8830.982950045,2.6831109523773193,0,93.74243927001953,-0.06789667159318924,254.74537658691406,0.010045124217867851,0.8980900049209595,0.8834863305091858,0.010639604181051254,16.234813690185547
700000.0,11.75,-0.01610150933265686,80.11543273925781,40,500,NaN,0.9341788291931152,3.754889726638794,0.8953560590744019,0,0.00019500000053085387,1746518339.2098222,-1.360619306564331,-0.2913055717945099,3.0647666454315186,8829.69921875,153.9678955078125,0.11724250763654709,0.8953560590744019,16.325000762939453,1.0053924322128296,0.909376323223114,35,0.909376323223114,0.6331003308296204,1.0053924322128296,1.0053924322128296,1.4763398170471191,-0.006890013813972473,34,9077.447468522,2.48840069770813,0,95.67176055908203,0.209722101688385,249.63980102539062,0.00877904798835516,0.909376323223114,0.8953560590744019,0.010388944298028946,15.953266143798828
720000.0,10.270000457763672,-0.0021053850650787354,81.18017578125,40,500,NaN,0.9254346489906311,3.470043897628784,0.9065641164779663,0,0.00019200000679120421,1746518585.6740897,-0.28484582901000977,-0.2934109568595886,2.8985464572906494,9076.1484375,153.6859893798828,0.11019032448530197,0.9065641164779663,7.425000190734863,1.0078068971633911,0.9203318357467651,36,0.9203318357467651,0.6285387873649597,1.0078068971633911,1.0078068971633911,0.8707094788551331,-0.007052183151245117,35,9322.375062437,1.545316219329834,0,92.67950439453125,-0.00012155622243881226,246.36557006835938,0.0074653164483606815,0.9203318357467651,0.9065641164779663,0.010443579405546188,16.188695907592773
740000.0,3.5799999237060547,0.0014450252056121826,81.693115234375,40,500,NaN,0.9225370287895203,2.549287796020508,0.9170077443122864,0,0.00018899999849963933,1746518830.6012354,-0.9207561016082764,-0.29196593165397644,2.951781988143921,9321.0712890625,153.52296447753906,0.09784366935491562,0.9170077443122864,4.375,1.007142424583435,0.9305475354194641,37,0.9305475354194641,0.6268771886825562,1.007142424583435,1.007142424583435,0.7160651683807373,-0.012346655130386353,36,9570.943247517,1.319978952407837,0,91.2955322265625,-0.15248361229896545,244.81866455078125,0.006635932717472315,0.9305475354194641,0.9170077443122864,0.00981133058667183,15.65599250793457
760000.0,4.650000095367432,0.021741241216659546,80.49412536621094,40,500,NaN,0.9063431620597839,3.0758259296417236,0.9269734025001526,0,0.00018600000475998968,1746519079.170364,0.5265381336212158,-0.2702246904373169,3.0960261821746826,9569.646484375,155.34036254882812,0.11760804057121277,0.9269734025001526,8.324999809265137,1.0077431201934814,0.9401635527610779,38,0.9401635527610779,0.6171772480010986,1.0077431201934814,1.0077431201934814,0.7054592967033386,0.01976437121629715,37,9823.635434395,1.3170664310455322,0,93.12491607666016,-0.16263620555400848,248.46533203125,0.008060676977038383,0.9401635527610779,0.9269734025001526,0.01050633005797863,16.28357696533203
780000.0,7.199999809265137,0.023205623030662537,79.17829132080078,40,500,NaN,0.8909562230110168,5.441151142120361,0.9369865655899048,0,0.0001829999964684248,1746519331.8620389,2.3653252124786377,-0.24701906740665436,3.3002586364746094,9822.33203125,158.23899841308594,0.135409876704216,0.9369865655899048,17.024999618530273,1.005827784538269,0.9494102001190186,39,0.9494102001190186,0.6086454391479492,1.005827784538269,1.005827784538269,1.5752249956130981,0.017801836133003235,38,10071.276181733,2.323533773422241,0,94.35535430908203,-0.06974386423826218,252.59449768066406,0.009800614789128304,0.9494102001190186,0.9369865655899048,0.010762643069028854,17.569961547851562
800000.0,7.340000152587891,-0.013363078236579895,80.7983627319336,40,500,NaN,0.8870731592178345,2.428239345550537,0.9463353157043457,0,0.00018000000272877514,1746519579.5025766,-3.012911796569824,-0.26038214564323425,3.0076687335968018,10069.9697265625,155.52699279785156,0.09337551146745682,0.9463353157043457,4.175000190734863,1.0057376623153687,0.9583346247673035,40,0.9583346247673035,0.6069219708442688,1.0057376623153687,1.0057376623153687,0.6469582915306091,-0.042034365236759186,39,10319.705938552,0.721316397190094,0,92.0026626586914,-0.07201115787029266,247.52978515625,0.0067230528220534325,0.9583346247673035,0.9463353157043457,0.010054085403680801,17.286794662475586
820000.0,6.010000228881836,0.03713610768318176,80.54083251953125,40,500,NaN,0.8865177631378174,3.074636697769165,0.9554473757743835,0,0.00017699999443721026,1746519827.9329743,0.6463973522186279,-0.2232460379600525,3.221585512161255,10318.404296875,155.08798217773438,0.11456853896379471,0.9554473757743835,10.649999618530273,1.005927324295044,0.9668774008750916,41,0.9668774008750916,0.6061586737632751,1.005927324295044,1.005927324295044,0.8132742643356323,0.02119302749633789,40,10568.719821587,1.1663329601287842,0,93.23316955566406,-0.029186584055423737,248.32125854492188,0.00897728931158781,0.9668774008750916,0.9554473757743835,0.010575316846370697,16.865510940551758
