Safety/ShieldLagrangeMultiplier,Safety/shield_violation,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Value/cost,Time/Rollout,Metrics/LagrangeMultiplier,_step,Train/StopIter,Loss/Loss_pi/Delta,Train/Epoch,Metrics/LagrangeMultiplier/Max,Train/Entropy,Train/KL,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/PolicyRatio,Train/PolicyStd,Train/PolicyRatio/Min,_runtime,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Time/Update,Train/PolicyRatio/Std,_timestamp,Safety/EpCostShield,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Value/Adv,Loss/Loss_pi,Time/Epoch,Time/Total,Metrics/EpCost,Safety/shield_adv_c,Value/reward,Train/LR
0.3823684751987457,32.211647033691406,220000.0,0.3823684751987457,500,0.3823684751987457,0,18.115623474121094,5.992759704589844,28.559009552001953,113.61473083496094,0.37944304943084717,11,40,-0.08118759095668793,10,0.37944304943084717,1.1455769538879395,0.007572935428470373,0.37944304943084717,80.64277648925781,1.0014280080795288,0.7667116522789001,1.0014280080795288,2850.662066394,1.0014280080795288,0,134.39254760742188,0.010510139167308807,1746511630.1908095,204.25,0.27349191904067993,0.058733195066452026,93.5414047241211,0.02876906655728817,-0.28504806756973267,248.00733947753906,2601.140625,176.3800048828125,NaN,2.6373751163482666,0.00026699999580159783
0.4185295104980469,29.52194595336914,240000.0,0.4185295104980469,500,0.4185295104980469,0,19.93832015991211,5.548919677734375,26.675012588500977,109.487548828125,0.4159279465675354,12,40,0.036754608154296875,11,0.4159279465675354,1.1288154125213623,0.008766410872340202,0.4159279465675354,80.56742858886719,1.002524495124817,0.7542746663093567,1.002524495124817,3101.367598347,1.002524495124817,0,138.75167846679688,0.009912348352372646,1746511878.5154252,194.72500610351562,0.28568390011787415,0.012191981077194214,99.09032440185547,0.14162254333496094,-0.2482934594154358,248.23927307128906,2849.47021484375,171.47999572753906,NaN,2.8456757068634033,0.0002640000020619482
0.45435789227485657,29.370407104492188,260000.0,0.45435789227485657,500,0.45435789227485657,0,20.226360321044922,20.971885681152344,25.50926971435547,110.11629486083984,0.4525478780269623,13,40,-0.2315993309020996,12,0.4525478780269623,1.1075413227081299,0.008554049767553806,0.4525478780269623,79.80572509765625,1.0031654834747314,0.7380626201629639,1.0031654834747314,3359.765507618,1.0031654834747314,0,140.49221801757812,0.010605484247207642,1746512129.220487,145.6999969482422,0.32825571298599243,0.042571812868118286,120.06221008300781,0.028463006019592285,-0.4798927903175354,250.60858154296875,3100.15869140625,154.9600067138672,NaN,3.304992198944092,0.0002610000083222985
0.48973822593688965,23.930503845214844,280000.0,0.48973822593688965,500,0.48973822593688965,0,19.068883895874023,-46.011932373046875,21.119409561157227,113.6875,0.4888928234577179,14,40,0.1130928099155426,13,0.4888928234577179,1.0892983675003052,0.007671417202800512,0.4888928234577179,77.4338607788086,1.0041407346725464,0.7241617441177368,1.0041407346725464,3608.395809581,1.0041407346725464,0,144.59732055664062,0.0100442199036479,1746512387.6181374,133.8000030517578,0.29970985651016235,-0.028545856475830078,74.05027770996094,0.02835175022482872,-0.3667999804019928,258.2849426269531,3358.548095703125,126.01000213623047,NaN,3.1271023750305176,0.0002579999854788184
0.5245783925056458,25.114587783813477,300000.0,0.5245783925056458,500,0.5245783925056458,0,19.340808868408203,13.169883728027344,22.266769409179688,109.76864624023438,0.5247610807418823,15,40,-0.09580680727958679,14,0.5247610807418823,1.0830291509628296,0.00639039883390069,0.5247610807418823,80.47586059570312,1.0028611421585083,0.7199270725250244,1.0028611421585083,3858.963797579,1.0028611421585083,0,138.7530059814453,0.009360546246170998,1746512636.2489593,123.4000015258789,0.3630400598049164,0.06333020329475403,87.22016143798828,-0.0630183219909668,-0.4626067876815796,248.521728515625,3607.1845703125,111.5199966430664,NaN,3.47183895111084,0.00025499999173916876
0.5590590834617615,23.141265869140625,320000.0,0.5590590834617615,500,0.5590590834617615,0,18.922969818115234,-16.82732391357422,21.12021827697754,112.35697937011719,0.560257613658905,16,40,0.09889447689056396,15,0.560257613658905,1.0653539896011353,0.007653033826500177,0.560257613658905,79.84536743164062,1.0046058893203735,0.7069461941719055,1.0046058893203735,4106.878784725,1.0046058893203735,0,138.1271209716797,0.010271909646689892,1746512886.8169868,129.3000030517578,0.26804935932159424,-0.09499070048332214,70.39283752441406,-0.17709113657474518,-0.3637123107910156,250.48416137695312,3857.768798828125,113.23999786376953,NaN,3.217987060546875,0.0002519999979995191
0.5921458601951599,16.80863380432129,340000.0,0.5921458601951599,500,0.5921458601951599,0,16.959850311279297,-10.442878723144531,14.678696632385254,104.71898651123047,0.5951288938522339,17,40,-0.12078049778938293,16,0.5951288938522339,1.05452561378479,0.007177775260061026,0.5951288938522339,80.70441436767578,1.0045695304870605,0.6997159719467163,1.0045695304870605,4362.96681971,1.0045695304870605,0,143.098876953125,0.009546616114675999,1746513134.731597,71.94999694824219,0.3031363785266876,0.035087019205093384,59.94995880126953,-0.11599915474653244,-0.48449280858039856,247.8179168701172,4105.67236328125,97.37000274658203,NaN,3.0018882751464844,0.00024900000425986946
0.6244989633560181,18.24106788635254,360000.0,0.6244989633560181,500,0.6244989633560181,0,15.434595108032227,-8.215030670166016,15.486637115478516,111.28215789794922,0.6291686296463013,18,40,0.08541545271873474,17,0.6291686296463013,1.0317583084106445,0.00923323817551136,0.6291686296463013,78.12979125976562,1.0058307647705078,0.6841188073158264,1.0058307647705078,4605.686975744,1.0058307647705078,0,144.7020721435547,0.01046072132885456,1746513390.8195164,95.07499694824219,0.293745219707489,-0.009391158819198608,51.734928131103516,0.07691174745559692,-0.3990773558616638,255.9842987060547,4361.7578125,83.86000061035156,NaN,3.1175477504730225,0.0002460000105202198
0.6557210087776184,14.628140449523926,380000.0,0.6557210087776184,500,0.6557210087776184,0,13.633633613586426,-11.582622528076172,12.39731216430664,102.94960021972656,0.6620778441429138,19,40,-0.018597334623336792,18,0.6620778441429138,1.0199402570724487,0.00891540851444006,0.6620778441429138,82.4317398071289,1.0037074089050293,0.6760118007659912,1.0037074089050293,4849.197030037,1.0037074089050293,0,139.67527770996094,0.009853503666818142,1746513633.5400062,71.7249984741211,0.256952702999115,-0.03679251670837402,40.152305603027344,-0.20303857326507568,-0.4176746904850006,242.62498474121094,4604.48828125,66.93000030517578,NaN,2.828895330429077,0.00024300000222865492
0.6861809492111206,18.14344024658203,400000.0,0.6861809492111206,500,0.6861809492111206,0,15.01217269897461,16.544219970703125,15.198662757873535,106.52568054199219,0.6942291259765625,20,40,-0.05320245027542114,19,0.6942291259765625,1.0063085556030273,0.007355955429375172,0.6942291259765625,82.16252136230469,1.0049164295196533,0.6670705080032349,1.0049164295196533,5085.914166249,1.0049164295196533,0,136.89427185058594,0.010392459109425545,1746513877.0502315,82.125,0.29251158237457275,0.035558879375457764,56.69652557373047,0.056456178426742554,-0.47087714076042175,243.4199981689453,4848.001953125,76.22000122070312,NaN,3.161895275115967,0.00023999999393709004
0.7151052355766296,9.362872123718262,420000.0,0.7151052355766296,500,0.7151052355766296,0,13.160968780517578,-36.982465744018555,7.420011043548584,99.61145782470703,0.725214421749115,21,40,0.0959520936012268,20,0.725214421749115,0.9944467544555664,0.008294574916362762,0.725214421749115,84.51884460449219,1.0053255558013916,0.6592763066291809,1.0053255558013916,5323.285590473,1.0053255558013916,0,137.0220947265625,0.009663306176662445,1746514113.767149,45.20000076293945,0.20502811670303345,-0.0874834656715393,19.714059829711914,-0.0026860982179641724,-0.37492504715919495,236.6336212158203,5084.720703125,56.84000015258789,NaN,2.4219326972961426,0.00023700000019744039
0.7425945997238159,10.710290908813477,440000.0,0.7425945997238159,500,0.7425945997238159,0,11.799450874328613,3.114990234375,8.45898151397705,98.4494400024414,0.7546936273574829,22,40,-0.058561742305755615,21,0.7546936273574829,0.9923685193061829,0.005875851027667522,0.7546936273574829,84.28905487060547,1.0039161443710327,0.6578410267829895,1.0039161443710327,5562.134832898,1.0039161443710327,0,138.82925415039062,0.009262146428227425,1746514351.1388452,42.724998474121094,0.20539991557598114,0.00037179887294769287,22.829050064086914,0.09517576545476913,-0.43348678946495056,237.27874755859375,5322.08837890625,40.2599983215332,NaN,2.484264850616455,0.00023400000645779073
0.7686280012130737,9.218270301818848,460000.0,0.7686280012130737,500,0.7686280012130737,0,11.722437858581543,-3.232625961303711,7.365617275238037,99.0436019897461,0.7826801538467407,23,40,0.007655233144760132,22,0.7826801538467407,0.9855895042419434,0.008036002516746521,0.7826801538467407,83.76244354248047,1.0065933465957642,0.6540768146514893,1.0065933465957642,5798.852197493,1.0065933465957642,0,139.72683715820312,0.010524120181798935,1746514589.9882345,36.17499923706055,0.22228676080703735,0.016886845231056213,19.596424102783203,-0.12208698689937592,-0.42583155632019043,238.77049255371094,5560.94677734375,35.43000030517578,NaN,2.5256426334381104,0.00023099999816622585
0.7933273315429688,7.783085346221924,480000.0,0.7933273315429688,500,0.7933273315429688,0,11.71448040008545,-3.701396942138672,6.344803810119629,100.32241821289062,0.8091988563537598,24,40,0.051754534244537354,23,0.8091988563537598,0.9758803248405457,0.007439423818141222,0.8091988563537598,84.5154037475586,1.005393385887146,0.647689938545227,1.005393385887146,6040.991110551,1.005393385887146,0,136.32078552246094,0.010034176521003246,1746514826.705545,35.17499923706055,0.19131195545196533,-0.03097480535507202,15.895027160644531,0.09548898786306381,-0.3740770220756531,236.64324951171875,5797.66748046875,31.280000686645508,NaN,2.424515724182129,0.0002280000044265762
0.8171485662460327,9.623663902282715,500000.0,0.8171485662460327,500,0.8171485662460327,0,11.541154861450195,7.739542007446289,7.383152484893799,103.62686920166016,0.834284782409668,25,40,0.011033385992050171,24,0.834284782409668,0.9734505414962769,0.0074640545062720776,0.834284782409668,82.6241455078125,1.0035825967788696,0.6460315585136414,1.0035827159881592,6275.491670042,1.0035827159881592,0,138.43304443359375,0.010071917437016964,1746515068.8445063,47.0,0.2132129669189453,0.02190101146697998,23.63456916809082,0.08412402868270874,-0.3630436360836029,242.05999755859375,6039.7998046875,27.739999771118164,NaN,2.610442638397217,0.00022499999613501132
0.8396579027175903,6.620217323303223,520000.0,0.8396579027175903,500,0.8396579027175903,0,11.861339569091797,-7.457780838012695,5.305805683135986,96.19789123535156,0.8581007122993469,26,40,-0.006416946649551392,25,0.8581007122993469,0.9679496884346008,0.006708935368806124,0.8581007122993469,85.332275390625,1.0049114227294922,0.6422495245933533,1.0049114227294922,6519.29086335,1.0049114227294922,0,138.179931640625,0.009721762500703335,1746515303.3448834,27.825000762939453,0.1900986135005951,-0.02311435341835022,16.176788330078125,0.09527310729026794,-0.3694605827331543,234.37789916992188,6274.26123046875,28.350000381469727,NaN,2.304492473602295,0.00022200000239536166
0.8617449998855591,10.067948341369629,540000.0,0.8617449998855591,500,0.8617449998855591,0,12.05826187133789,8.492862701416016,8.085566520690918,100.86640930175781,0.8809849619865417,27,40,0.05117502808570862,26,0.8809849619865417,0.9555841088294983,0.010082104243338108,0.8809849619865417,82.06707000732422,1.0054826736450195,0.6342551708221436,1.0054826736450195,6767.630958082,1.0054826736450195,0,142.83663940429688,0.011115781031548977,1746515547.1440055,55.125,0.27047309279441833,0.08037447929382324,24.66965103149414,0.22352546453475952,-0.3182855546474457,243.70310974121094,6518.0830078125,34.75,NaN,2.610112428665161,0.00021899999410379678
0.8827897310256958,6.50106143951416,560000.0,0.8827897310256958,500,0.8827897310256958,0,11.936091423034668,-11.782970428466797,5.21549129486084,101.53734588623047,0.9029030799865723,28,40,-0.019006073474884033,27,0.9029030799865723,0.9482281804084778,0.0071776569820940495,0.9029030799865723,80.5745849609375,1.0058577060699463,0.6296893954277039,1.0058577060699463,6999.079832342,1.0058577060699463,0,146.67979431152344,0.009953277185559273,1746515795.4836516,31.100000381469727,0.16303761303424835,-0.10743547976016998,12.886680603027344,-0.3040308356285095,-0.3372916281223297,248.21722412109375,6766.39892578125,30.770000457763672,NaN,2.422430992126465,0.00021600000036414713
0.9023417830467224,4.228636741638184,580000.0,0.9023417830467224,500,0.9023417830467224,0,11.290095329284668,-1.6301183700561523,3.0686047077178955,95.55335235595703,0.923606276512146,29,40,-0.027036190032958984,28,0.923606276512146,0.9476109743118286,0.007956144399940968,0.923606276512146,86.46765899658203,1.0055158138275146,0.6296412944793701,1.0055159330368042,7231.893071459,1.0055159330368042,0,135.7468719482422,0.010191990993916988,1746516026.9325511,12.399999618530273,0.16725051403045654,0.004212900996208191,11.256562232971191,-0.10804431140422821,-0.3643278181552887,231.30035400390625,6997.82861328125,20.639999389648438,NaN,2.326918840408325,0.00021300000662449747
0.9203618764877319,2.2852249145507812,600000.0,0.9203618764877319,500,0.9203618764877319,0,10.080732345581055,-4.8730034828186035,1.5138297080993652,94.26066589355469,0.9427422881126404,30,40,0.04158836603164673,29,0.9427422881126404,0.9441808462142944,0.0069902557879686356,0.9427422881126404,85.95882415771484,1.0067088603973389,0.6271213889122009,1.0067088603973389,7466.343855349,1.0067088603973389,0,138.4088134765625,0.010374076664447784,1746516259.7459555,6.650000095367432,0.09976742416620255,-0.067483089864254,6.383558750152588,0.09221120923757553,-0.32273945212364197,232.66954040527344,7230.64697265625,7.5,NaN,1.9366804361343384,0.0002099999983329326
0.9371398687362671,3.6573925018310547,620000.0,0.9371398687362671,500,0.9371398687362671,0,9.722161293029785,0.15903663635253906,2.26278018951416,94.19381713867188,0.9603636264801025,31,40,-0.032107919454574585,30,0.9603636264801025,0.9371749758720398,0.007333328016102314,0.9603636264801025,85.34600830078125,1.0064369440078735,0.6222842335700989,1.006437063217163,7703.180231188,1.006437063217163,0,140.14620971679688,0.010524126701056957,1746516494.1969066,11.524999618530273,0.1250876635313034,0.02532023936510086,6.542595386505127,0.02744641900062561,-0.35484737157821655,234.34019470214844,7465.13134765625,5.059999942779541,NaN,2.1532211303710938,0.00020700000459328294
0.9530951380729675,3.976125717163086,640000.0,0.9530951380729675,500,0.9530951380729675,0,10.755539894104004,2.695089817047119,2.5380618572235107,95.73892974853516,0.976780891418457,32,40,0.0605490505695343,31,0.976780891418457,0.929310142993927,0.008225847966969013,0.976780891418457,84.47663116455078,1.0049450397491455,0.6179578900337219,1.004945158958435,7944.740781688,1.004945158958435,0,141.01278686523438,0.010693210177123547,1746516731.0330474,21.299999237060547,0.13553445041179657,0.010446786880493164,9.237685203552246,0.04368840157985687,-0.29429832100868225,236.7518768310547,7701.9873046875,9.760000228881836,NaN,2.3624777793884277,0.00020399999630171806
0.9684576988220215,4.614556312561035,660000.0,0.9684576988220215,500,0.9684576988220215,0,11.983556747436523,0.8433542251586914,3.033766508102417,96.5518569946289,0.9923344850540161,33,40,0.010789304971694946,32,0.9923344850540161,0.9236889481544495,0.008102001622319221,0.9923344850540161,82.826416015625,1.0046980381011963,0.6144988536834717,1.0046980381011963,8187.092347423,1.0046980381011963,0,144.91688537597656,0.010736254043877125,1746516972.593859,26.075000762939453,0.14493680000305176,0.009402349591255188,10.081039428710938,0.10504533350467682,-0.2835090160369873,241.46885681152344,7943.54248046875,15.920000076293945,NaN,2.340932607650757,0.0002010000025620684
0.9834442138671875,5.356481075286865,680000.0,0.9834442138671875,500,0.9834442138671875,0,13.252511024475098,-0.7605514526367188,4.005070209503174,100.378173828125,1.007322072982788,34,40,-0.0017106235027313232,33,1.007322072982788,0.9192586541175842,0.008482897654175758,1.007322072982788,82.56098937988281,1.0053246021270752,0.6123290061950684,1.0053246021270752,8424.878317581,1.0053246021270752,0,141.86685180664062,0.010591024532914162,1746517214.9450605,31.0,0.15252259373664856,0.007585793733596802,9.320487976074219,-0.10588128864765167,-0.28521963953971863,242.24514770507812,8185.8779296875,21.649999618530273,NaN,2.6457090377807617,0.00019799999427050352
0.9977247714996338,3.590439796447754,700000.0,0.9977247714996338,500,0.9977247714996338,0,12.948359489440918,0.0775289535522461,2.510230541229248,96.4529037475586,1.0216432809829712,35,40,-0.006128877401351929,34,1.0216432809829712,0.9081640839576721,0.010430973954498768,1.0216432809829712,84.14781951904297,1.0064377784729004,0.6055640578269958,1.0064377784729004,8661.569801298,1.0064377784729004,0,141.22398376464844,0.011065947823226452,1746517452.7310824,19.350000381469727,0.13491691648960114,-0.017605677247047424,9.398016929626465,0.09672166407108307,-0.29134851694107056,237.67698669433594,8423.666015625,17.450000762939453,NaN,2.4934608936309814,0.00019500000053085387
1.011209487915039,2.8188745975494385,720000.0,1.011209487915039,500,1.011209487915039,0,13.010766983032227,-2.2123031616210938,1.9482277631759644,97.36607360839844,1.0353455543518066,36,40,0.014350831508636475,35,1.0353455543518066,0.8986219167709351,0.008698828518390656,1.0353455543518066,84.53028106689453,1.0076849460601807,0.5996809601783752,1.0076849460601807,8897.918620586,1.0076849460601807,0,139.23538208007812,0.010513341054320335,1746517689.4232028,14.5,0.13739509880542755,0.002478182315826416,7.185713768005371,-0.2221442312002182,-0.2769976854324341,236.6016082763672,8660.3759765625,16.969999313354492,NaN,2.371091842651367,0.00019200000679120421
1.0236704349517822,2.0357303619384766,740000.0,1.0236704349517822,500,1.0236704349517822,0,12.080619812011719,-2.0116677284240723,1.1493206024169922,93.14143371582031,1.0480823516845703,37,40,0.008997321128845215,36,1.0480823516845703,0.9099624752998352,0.007138020824640989,1.0480823516845703,84.65621185302734,1.006126880645752,0.6066896915435791,1.006126880645752,9132.686752723,1.006126880645752,0,143.10812377929688,0.010626700706779957,1746517925.771122,5.425000190734863,0.10723146051168442,-0.030163638293743134,5.174046039581299,0.295443594455719,-0.26800036430358887,236.24964904785156,8896.7060546875,6.570000171661377,NaN,2.340424060821533,0.00018899999849963933
1.035294771194458,2.3302531242370605,760000.0,1.035294771194458,500,1.035294771194458,0,12.496769905090332,-0.6001420021057129,1.3980590105056763,94.75013732910156,1.059857726097107,38,40,-0.01361912488937378,37,1.059857726097107,0.9098343849182129,0.00795124750584364,1.059857726097107,85.23731231689453,1.008029580116272,0.6066943407058716,1.008029580116272,9372.194441292,1.008029580116272,0,139.88880920410156,0.01087635476142168,1746518160.5394044,8.225000381469727,0.11930298060178757,0.01207152009010315,4.573904037475586,-0.18355275690555573,-0.28161948919296265,234.6390380859375,9131.455078125,4.46999979019165,NaN,2.490257740020752,0.00018600000475998968
1.0466262102127075,3.2356486320495605,780000.0,1.0466262102127075,500,1.0466262102127075,0,13.669511795043945,2.8837218284606934,1.7281886339187622,96.83878326416016,1.070884108543396,39,40,0.0276583731174469,38,1.070884108543396,0.8742310404777527,0.013613262213766575,1.070884108543396,83.55091857910156,1.0070303678512573,0.5850359797477722,1.0070303678512573,9606.828112506,1.0070303678512573,0,142.5361328125,0.012455309741199017,1746518400.0472596,21.924999237060547,0.13872122764587402,0.019418247044086456,7.457625865936279,-0.3302917778491974,-0.25396111607551575,239.37498474121094,9370.9599609375,7.579999923706055,NaN,2.631728410720825,0.0001829999964684248
1.0570086240768433,0.953857421875,800000.0,1.0570086240768433,500,1.0570086240768433,0,13.227375030517578,-4.150896072387695,0.4643423855304718,93.86311340332031,1.0812201499938965,40,40,0.020541146397590637,39,1.0812201499938965,0.8841757774353027,0.007091020233929157,1.0812201499938965,85.27489471435547,1.0047422647476196,0.5908598303794861,1.0047422647476196,9846.974881923,1.0047422647476196,0,140.6724395751953,0.010091162286698818,1746518634.6810486,1.975000023841858,0.08538664877414703,-0.05333457887172699,3.306729793548584,0.14888080954551697,-0.2334199696779251,234.53562927246094,9605.6279296875,7.320000171661377,NaN,2.2179198265075684,0.00018000000272877514
1.067189335823059,3.2090182304382324,820000.0,1.067189335823059,500,1.067189335823059,0,13.102522850036621,1.295548915863037,1.4150936603546143,97.31748962402344,1.0910691022872925,41,40,-0.048537954688072205,40,1.0910691022872925,0.8602503538131714,0.012248692102730274,1.0910691022872925,83.31027221679688,1.0074687004089355,0.5768231153488159,1.0074687004089355,10083.227030244,1.0074687004089355,0,142.74887084960938,0.01209312304854393,1746518874.828525,20.924999237060547,0.13217127323150635,0.046784624457359314,4.602278709411621,-0.025680631399154663,-0.2819579243659973,240.06643676757812,9845.791015625,10.6899995803833,NaN,2.517369031906128,0.00017699999443721026
