Safety/shield_violation,Misc/xHx,Time/Rollout,Loss/Loss_cost_critic,TotalEnvSteps,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Misc/H_inv_g,Value/reward,Time/Update,Train/KL,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Loss/Loss_reward_critic/Delta,_step,Train/Entropy,Misc/gradient_norm,Train/PolicyRatio/Min,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Train/LR,_timestamp,Train/PolicyStd,Metrics/EpLen,Time/FPS,Train/PolicyRatio,Value/Adv,Train/PolicyRatio/Std,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Metrics/EpRet,Train/Epoch,Loss/Loss_reward_critic,Misc/Alpha,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Value/cost,_runtime,Train/PolicyRatio/Max,Time/Epoch,Safety/ShieldLagrangeMultiplier
0.05213068053126335,0.00574989290907979,158.2883758544922,5.052187442779541,20000.0,1,0.03599999472498894,0.09631013870239258,0.04878726229071617,18.86533546447754,0.0004979532677680254,0.04500000178813934,177.15505981445312,0.007479777559638023,1,1.4106274843215942,0.08999406546354294,1.0012331008911133,10,0.04500000178813934,0.17962084710597992,-0.0796966403722763,0.03599999472498894,-0.4242457449436188,0,0,1746516281.1069589,0.9917638897895813,1000,112.89627838134766,1.0012331008911133,-6.103515470812226e-09,0.0008718778262846172,9.800000190734863,0,5.052187442779541,-0.4242457449436188,-1.430790901184082,0,0.007479777559638023,1.8650254011154175,0.03599999472498894,22.75,-0.028811194002628326,312.411604431,1.0012331008911133,177.1537628173828,0.04500000178813934
0.446286141872406,0.0012739348458126187,114.90962219238281,5.065975666046143,40000.0,1,0.0700753927230835,0.0816228836774826,0.0172242671251297,19.392486572265625,0.0002662003389559686,0.0770491510629654,311.5252380371094,-0.0025402093306183815,2,1.3967647552490234,0.02810576744377613,1.0026283264160156,10,0.0770491510629654,0.3234086334705353,0.8634031414985657,0.0700753927230835,-0.013751029968261719,0,0,1746516415.4828713,0.9781140685081482,1000,148.91795349121094,1.0026283264160156,-1.0681151962899094e-08,0.0018584512872621417,6.724999904632568,0,0.013788223266601562,-0.4379967749118805,-0.8662969470024109,1,0.004939568229019642,3.9622299671173096,0.0700753927230835,69.44999694824219,0.1883910447359085,451.132635146,1.0026283264160156,134.30213928222656,0.0770491510629654
1.1753520965576172,0.0024543979670852423,119.07582092285156,4.177866458892822,60000.0,1,0.10387006402015686,0.10435876250267029,0.007768686860799789,19.585044860839844,0.0002997682895511389,0.1090313196182251,450.25811767578125,-0.0017687706276774406,3,1.4129949808120728,0.04172076657414436,1.001900553703308,10,0.1090313196182251,0.2979000508785248,0.164849191904068,0.10387006402015686,0.07887819409370422,0,0,1746516554.2034326,0.9941909909248352,1000,144.2367706298828,1.001900553703308,1.0681151962899094e-08,0.0013438663445413113,6.400000095367432,0,-0.8881092071533203,-0.35911858081817627,-0.6363450288772583,2,0.0031707976013422012,2.8545761108398438,0.10387006402015686,34.79999923706055,0.458802729845047,587.302531857,1.001900553703308,138.660888671875,0.1090313196182251
1.6790046691894531,0.0032432652078568935,116.55506134033203,5.177263259887695,80000.0,1,0.1377543956041336,0.11575032025575638,-0.0029419823549687862,19.5540828704834,0.00031938261236064136,0.14125701785087585,586.429931640625,-0.0004571171011775732,4,1.4532400369644165,0.042471420019865036,1.003324270248413,10,0.14125701785087585,0.2874387502670288,-0.22230364382266998,0.1377543956041336,-0.027955323457717896,0,0,1746516690.3735256,1.0351253747940063,1000,146.9408721923828,1.0033241510391235,-9.155272984173735e-09,0.002350557828322053,6.824999809265137,0,0.999396800994873,-0.38707390427589417,-0.514702320098877,3,0.002713680500164628,2.4832651615142822,0.1377543956041336,36.25,0.45450088381767273,716.454346249,1.003324270248413,136.10916137695312,0.14125701785087585
1.9106754064559937,0.002594206016510725,110.0230484008789,2.0626330375671387,100000.0,1,0.1713608205318451,0.10216227173805237,-0.003121529472991824,19.057167053222656,0.0003247731365263462,0.1694783717393875,715.5687255859375,-0.0005755661986768246,5,1.5108259916305542,0.04069903865456581,1.0007665157318115,10,0.1694783717393875,0.2836628556251526,-0.20572645962238312,0.1713608205318451,-0.005639523267745972,0,0,1746516819.5252132,1.096747636795044,1000,154.9423828125,1.000766396522522,-2.2888182460434336e-09,0.0005420084926299751,5.860000133514404,0,-3.1146302223205566,-0.39271342754364014,-0.40907394886016846,4,0.0021381143014878035,2.7765910625457764,0.1713608205318451,4.75,0.6814087629318237,848.944937884,1.0007665157318115,129.0802459716797,0.1694783717393875
1.9219722747802734,0.0038650708738714457,112.94847869873047,2.4237489700317383,120000.0,1,0.20530715584754944,0.1348339021205902,-0.0032819071784615517,19.4632568359375,0.00032808291143737733,0.19822701811790466,848.052001953125,0.001608741469681263,6,1.5555601119995117,0.04316604509949684,1.0043323040008545,10,0.19822701811790466,0.30671486258506775,-0.2643967866897583,0.20530715584754944,-0.008408665657043457,0,0,1746516952.0156817,1.1465867757797241,1000,151.04397583007812,1.004332184791565,1.525878801089675e-08,0.00306340167298913,7.429999828338623,0,0.3611159324645996,-0.4011220932006836,-0.09346164017915726,5,0.0037468557711690664,2.2747607231140137,0.20530715584754944,28.5,0.6390277147293091,985.22121677,1.0043323040008545,132.41175842285156,0.19822701811790466
2.2852649688720703,0.0018200477352365851,117.19392395019531,5.247642517089844,140000.0,1,0.23976516723632812,0.09038197994232178,0.0009022094891406596,19.01091194152832,0.00031461945036426187,0.2273888736963272,984.3362426757812,0.0012637835461646318,7,1.581845760345459,0.03806622698903084,1.002503752708435,10,0.2273888736963272,0.2996085584163666,-0.0009269565343856812,0.23976516723632812,-0.025925904512405396,0,0,1746517088.292766,1.1773309707641602,1000,146.83763122558594,1.002503752708435,-4.577636492086867e-09,0.0017703922931104898,9.050000190734863,0,2.8238935470581055,-0.427047997713089,-0.04917013272643089,6,0.005010639317333698,3.3149149417877197,0.23976516723632812,28.149999618530273,0.953757107257843,1130.461937601,1.002503752708435,136.2048797607422,0.2273888736963272
3.041217088699341,0.003266190178692341,126.10282897949219,14.23078441619873,160000.0,1,0.2735658884048462,0.12931405007839203,-0.0011851569870486856,19.06076431274414,0.00028261065017431974,0.25698259472846985,1129.5718994140625,-0.0005651847459375858,8,1.6148697137832642,0.04054616391658783,1.0009759664535522,10,0.25698259472846985,0.3199921250343323,-0.0450831800699234,0.2735658884048462,0.17241504788398743,0,0,1746517233.5328968,1.2172828912734985,1000,137.77557373046875,1.0009759664535522,3.051757735406113e-09,0.0006901405868120492,19.739999771118164,0,8.983141899108887,-0.25463294982910156,0.05763835832476616,7,0.0044454545713961124,2.4745349884033203,0.2735658884048462,121.9000015258789,0.8418666124343872,1265.875863529,1.0009759664535522,145.1636199951172,0.25698259472846985
2.688932418823242,0.0019776574335992336,116.00391387939453,4.155898094177246,180000.0,1,0.3079933226108551,0.10066168010234833,0.0037453097756952047,19.350889205932617,0.0003333795757498592,0.28537487983703613,1265.0029296875,0.0028612185269594193,9,1.633262038230896,0.033539243042469025,1.0026061534881592,10,0.28537487983703613,0.3201124370098114,-0.5186715722084045,0.3079933226108551,-0.19673117995262146,0,0,1746517368.947103,1.2401858568191528,1000,147.75978088378906,1.0026060342788696,-3.051757735406113e-09,0.0018427163595333695,19.149999618530273,0,-10.074886322021484,-0.451364129781723,0.04126402363181114,8,0.007306673098355532,3.180082321166992,0.3079933226108551,21.850000381469727,0.704552412033081,1397.217499055,1.0026061534881592,135.35482788085938,0.28537487983703613
2.5566246509552,0.001927245524711907,111.73252868652344,2.5265276432037354,200000.0,1,0.34308508038520813,0.09719192981719971,0.009729726240038872,19.538190841674805,0.0002909731410909444,0.31142309308052063,1396.333251953125,0.006729027722030878,10,1.6638580560684204,0.04499683156609535,1.0028560161590576,10,0.31142309308052063,0.3130945861339569,-0.4938707649707794,0.34308508038520813,0.02344655990600586,0,0,1746517500.2885048,1.2800227403640747,1000,152.35687255859375,1.002855896949768,4.577636492086867e-09,0.0020195082761347294,19.149999618530273,0,-1.6293704509735107,-0.42791756987571716,-0.010929431766271591,9,0.01403570082038641,3.221405029296875,0.34308508038520813,6.800000190734863,0.7631829977035522,1537.949796437,1.0028560161590576,131.270751953125,0.31142309308052063
