Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Value/cost,Safety/EpCostShield,Value/Adv,Time/Epoch,Loss/Loss_cost_critic/Delta,_timestamp,Time/Update,Metrics/EpLen,Time/Total,Train/Epoch,Time/Rollout,Misc/gradient_norm,Metrics/LagrangeMultiplier,_runtime,Misc/H_inv_g,Train/PolicyRatio/Min,Misc/xHx,Train/LR,Misc/Alpha,Loss/Loss_reward_critic/Delta,Train/Entropy,_step,TotalEnvSteps,Value/reward,Train/PolicyRatio,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,Misc/FinalStepNorm,Safety/shield_violation,Train/PolicyStd,Train/StopIter,Loss/Loss_pi/Delta,Time/FPS,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Safety/shield_adv_c,Loss/Loss_pi,Train/PolicyRatio/Std,Metrics/EpRet,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Train/KL,Safety/ShieldLagrangeMultiplier/Min
9.949999809265137,0,-0.18702062964439392,31.200000762939453,1.6212462483622403e-08,118.92196655273438,4.405689716339111,1746515015.7966619,14.31562328338623,1000,118.92279052734375,0,104.60631561279297,0.03546149283647537,0.03599999472498894,203.265875387,0.07935041189193726,1.0011647939682007,0.00168755860067904,0,3.4425816535949707,0.009915978647768497,1.4254978895187378,1,20000.0,0.008852064609527588,1.0011647939682007,1,0,0.27317026257514954,0.03206256777048111,1.0066958665847778,10,-0.40175923705101013,168.17750549316406,0.044999994337558746,0.044999994337558746,0.43442922830581665,-0.40175923705101013,0.000823549460619688,-2.493248462677002,4.405689716339111,0.03599999472498894,1.0011647939682007,0.009915978647768497,0.03599999472498894,0.000360001198714599,0.044999994337558746
12.125,0,-0.03169923275709152,20.600000381469727,1.5258788677030566e-09,82.81180572509766,0.5037674903869629,1746515098.838876,13.955060958862305,1000,201.79872131347656,1,68.85672760009766,0.06588779389858246,0.07101025432348251,288.306747893,0.08379875123500824,1.001788854598999,0.0026883031241595745,0,2.727564573287964,0.0007421523332595825,1.4489408731460571,2,40000.0,-0.03022751212120056,1.0017887353897095,1,0,0.2285664975643158,0.30028700828552246,1.0306804180145264,10,-0.06572473049163818,241.511474609375,0.07892344892024994,0.07892344892024994,0.6342383623123169,-0.4674839675426483,0.001264855032786727,-2.4768455028533936,4.909457206726074,0.07101025432348251,1.001788854598999,0.01065813098102808,0.07101025432348251,0.0003974568098783493,0.07892344892024994
11.066666603088379,0,0.49116069078445435,28.450000762939453,-2.2888182460434336e-09,84.98171997070312,-0.19662809371948242,1746515183.880073,13.654138565063477,1000,287.0098876953125,2,71.32756805419922,0.06800369173288345,0.1060139387845993,372.638824801,0.10451079905033112,1.0024983882904053,0.003910975530743599,0,2.261371374130249,-0.0012898808345198631,1.4833186864852905,3,60000.0,-0.01173559483140707,1.0024982690811157,1,0,0.23633772134780884,1.1511282920837402,1.0667060613632202,10,0.032675087451934814,235.34474182128906,0.11333183944225311,0.11333183944225311,0.6849067211151123,-0.4348088800907135,0.0017665148479864001,-2.0899226665496826,4.712829113006592,0.1060139387845993,1.0024983882904053,0.009368250146508217,0.1060139387845993,0.0003794413642026484,0.11333183944225311
9.212499618530273,0,0.48982763290405273,31.799999237060547,-5.340575981449547e-09,84.24536895751953,-1.5276000499725342,1746515268.2121084,13.693803787231445,1000,371.3144836425781,3,70.55154418945312,0.07424050569534302,0.14066657423973083,457.270971499,0.0931200385093689,1.0018081665039062,0.0034270859323441982,0,2.4157493114471436,-0.0032886555418372154,1.5199238061904907,4,80000.0,-0.035325005650520325,1.0018081665039062,1,0,0.22495466470718384,1.5376746654510498,1.1064399480819702,10,0.08554404973983765,237.40179443359375,0.1480744183063507,0.1480744183063507,0.5344604253768921,-0.34926483035087585,0.0012785105500370264,-1.8083975315093994,3.1852290630340576,0.14066657423973083,1.0018081665039062,0.0060795946046710014,0.14066657423973083,0.0004134447663091123,0.1480744183063507
7.730000019073486,0,0.346556693315506,13.5,-7.629394005448376e-09,84.50968933105469,-1.5464342832565308,1746515352.844286,13.954124450683594,1000,455.9189758300781,4,70.55554962158203,0.06563766300678253,0.1747162640094757,540.549971154,0.10297185927629471,1.0016860961914062,0.00324242957867682,0,2.4835851192474365,0.0004049884155392647,1.5556408166885376,5,100000.0,-0.03548556566238403,1.0016860961914062,1,0,0.25573936104774475,1.4542863368988037,1.1466563940048218,10,-0.014819324016571045,236.6592559814453,0.1810651421546936,0.1810651421546936,0.3791554272174835,-0.3640841543674469,0.0011923062847927213,-1.552343726158142,1.6387947797775269,0.1747162640094757,1.0016860961914062,0.006484583020210266,0.1747162640094757,0.00038150412729009986,0.1810651421546936
6.150000095367432,0,0.4416710436344147,14.449999809265137,-3.051757735406113e-09,83.2145004272461,-0.024672985076904297,1746515436.1233068,13.662189483642578,1000,539.2544555664062,5,69.55229949951172,0.034059517085552216,0.20782963931560516,624.483077819,0.09880982339382172,1.0031845569610596,0.0021577663719654083,0,3.0444705486297607,-0.001429480966180563,1.5936074256896973,6,120000.0,0.003831111826002598,1.00318443775177,1,0,0.3008235991001129,2.348813533782959,1.1911476850509644,10,-0.023660778999328613,240.3427276611328,0.21306362748146057,0.21306362748146057,-0.1777999997138977,-0.3877449333667755,0.002251765690743923,-1.1014397144317627,1.6141217947006226,0.20782963931560516,1.0031845569610596,0.005055102054029703,0.20782963931560516,0.0003479649603832513,0.21306362748146057
3.690000057220459,0,0.37513190507888794,15.850000381469727,8.01086397217432e-09,83.85193634033203,-0.10009181499481201,1746515520.0562747,13.970863342285156,1000,623.164794921875,6,69.88105773925781,0.04731595888733864,0.23915331065654755,714.422379067,0.13084104657173157,1.001760482788086,0.0029597647953778505,0,2.599475145339966,-0.0030180125031620264,1.6142088174819946,7,140000.0,-0.009063838981091976,1.001760482788086,1,0,0.34011805057525635,1.5411756038665771,1.2159265279769897,10,-0.0180513858795166,238.5156707763672,0.24460963904857635,0.24460963904857635,-0.3362223505973816,-0.4057963192462921,0.0012447930639609694,-0.58231520652771,1.5140299797058105,0.23915331065654755,1.001760482788086,0.0020370895508676767,0.23915331065654755,0.0002973723167087883,0.24460963904857635
14.890000343322754,0,0.33213305473327637,119.80000305175781,3.433227480087453e-09,89.85784149169922,7.306215763092041,1746515609.9956665,13.98723030090332,1000,713.10302734375,7,75.87059783935547,0.06485811620950699,0.2717660069465637,798.331109586,0.1426350623369217,1.0005244016647339,0.0047765495255589485,0,2.046243906021118,0.0009880480356514454,1.6272042989730835,8,160000.0,0.005842284299433231,1.0005244016647339,1,0,0.29186612367630005,1.735093355178833,1.2321786880493164,10,0.18208733201026917,222.57379150390625,0.2727999687194824,0.2727999687194824,0.4102090001106262,-0.22370898723602295,0.00037077986053191125,-0.24844388663768768,8.820245742797852,0.2717660069465637,1.0005244016647339,0.003025137586519122,0.2717660069465637,0.00034906508517451584,0.2727999687194824
14.350000381469727,0,1.115634560585022,4.050000190734863,0.0,83.82762908935547,-5.878561973571777,1746515693.9044285,13.652036666870117,1000,797.0111694335938,8,70.17556762695312,0.03734827786684036,0.30533361434936523,887.1273656,0.11520037055015564,1.0028742551803589,0.002560098422691226,0,2.7950258255004883,-0.0002882720436900854,1.6378263235092163,9,180000.0,0.005669245962053537,1.0028742551803589,1,0,0.3219880163669586,2.742985725402832,1.245070457458496,10,-0.26123929023742676,238.5848388671875,0.2983279228210449,0.2983279228210449,-0.7645136117935181,-0.4849482774734497,0.002032377291470766,-0.06665957719087601,2.941683769226074,0.30533361434936523,1.0028742551803589,0.0027368655428290367,0.30533361434936523,0.00030716246692463756,0.2983279228210449
25.020000457763672,0,1.7204408645629883,91.9000015258789,-6.484984993448961e-09,88.72211456298828,6.659890174865723,1746515782.7006757,13.671173095703125,1000,885.8222045898438,9,75.05091857910156,0.052977558225393295,0.33933159708976746,977.691593313,0.14824414253234863,0.9998534917831421,0.004390059970319271,0,2.1344170570373535,-0.00030747312121093273,1.6549049615859985,10,200000.0,0.004923044703900814,0.9998534321784973,1,0,0.31641483306884766,3.796259880065918,1.2662957906723022,10,0.18693256378173828,225.42294311523438,0.32670319080352783,0.32670319080352783,0.9464470148086548,-0.2980157136917114,0.00010359696898376569,0.1324567347764969,9.601573944091797,0.33933159708976746,0.9998534917831421,0.002429392421618104,0.33933159708976746,0.00030931358924135566,0.32670319080352783
