Safety/ShieldLagrangeMultiplier/Std,Train/StopIter,Loss/Loss_pi/Delta,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Train/Entropy,Train/KL,_runtime,Train/LR,Train/PolicyStd,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Misc/xHx,Misc/AcceptanceStep,Time/Epoch,Misc/H_inv_g,Value/reward,_step,Safety/EpCostShield,Loss/Loss_reward_critic,Misc/gradient_norm,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Time/Total,Train/Epoch,Time/Rollout,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Time/Update,Metrics/LagrangeMultiplier/Min,_timestamp,Time/FPS,Value/Adv,Metrics/EpRet,Value/cost,Loss/Loss_cost_critic,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier,Misc/Alpha,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Metrics/EpLen,Misc/FinalStepNorm,TotalEnvSteps
0,10,-0.12373875081539154,0.7715799808502197,0,0.37746956944465637,15.879327774047852,1.3792624473571777,0.00032870133873075247,1386.885066695,0,0.9614438414573669,1.0014232397079468,0.37155285477638245,0.009454399347305298,1,108.08734130859375,0.20618480443954468,1.6550933122634888,11,72.5250015258789,0.1741867959499359,0.08083219826221466,1.0014232397079468,-2.6479721069335938,1276.843017578125,10,91.10823059082031,0.0010064105736091733,0.37155285477638245,16.979084014892578,0.37155285477638245,1746552820.3275504,185.03555297851562,-1.1062621929625038e-08,12.433907508850098,11.858085632324219,64.51715087890625,1.0014232397079468,0.37746956944465637,1.4544466733932495,71.20999908447266,0.37746956944465637,0.007460951805114746,-0.22381596267223358,500,0.2998847961425781,220000.0
0,10,0.10476718097925186,0.1316131353378296,0,0.4079921543598175,14.711946487426758,1.364784836769104,0.0003219345526304096,1495.002808385,0,0.9477663040161133,1.000646948814392,0.4028395116329193,0.011368993669748306,1,109.1565933227539,0.20654769241809845,1.9462679624557495,12,77.8499984741211,0.17136915028095245,0.16811305284500122,1.000646948814392,-19.0955810546875,1386.0545654296875,11,92.25348663330078,0.0004574899794533849,0.4028395116329193,16.90308380126953,0.4028395116329193,1746552929.537252,183.2230224609375,-4.577636492086867e-09,12.57381820678711,12.206740379333496,45.42156982421875,1.000646948814392,0.4079921543598175,1.3263366222381592,66.51000213623047,0.4079921543598175,-0.0028176456689834595,-0.11904878169298172,500,0.27395176887512207,240000.0
0,10,-0.10885072499513626,-0.7701642513275146,0,0.4373433291912079,13.604790687561035,1.3450164794921875,0.0003876312403008342,1604.567383682,0,0.9296976923942566,1.000934362411499,0.4330843985080719,0.00979567039757967,1,108.05909729003906,0.18780651688575745,2.0409300327301025,13,57.025001525878906,0.19302405416965485,0.12597398459911346,1.000934362411499,-3.5826416015625,1494.1676025390625,12,90.74993133544922,0.000660693971440196,0.4330843985080719,17.309127807617188,0.4330843985080719,1746553037.6548448,185.0839080810547,8.77380390562621e-09,12.802106857299805,10.931326866149902,41.83892822265625,1.0009342432022095,0.4373433291912079,1.4288862943649292,57.0099983215332,0.4373433291912079,0.021654903888702393,-0.22789950668811798,500,0.2683541476726532,260000.0
0,10,0.08617158234119415,0.6319708228111267,0,0.46648746728897095,16.738332748413086,1.3308343887329102,0.0003535916330292821,1713.823627271,0,0.9164262413978577,1.0008792877197266,0.4624430537223816,0.02393149398267269,1,109.51107788085938,0.2945411205291748,2.3922119140625,14,87.0,0.2653549611568451,0.2686367928981781,1.0008792877197266,27.747047424316406,1603.7364501953125,13,92.31103515625,0.0006217503105290234,0.4624430537223816,17.20001792907715,0.4624430537223816,1746553147.2195365,182.6299285888672,1.2207030941624453e-08,13.346977233886719,14.114049911499023,69.58597564697266,1.0008792877197266,0.46648746728897095,0.9141764044761658,56.84000015258789,0.46648746728897095,0.07233090698719025,-0.14172792434692383,500,0.26926255226135254,280000.0
0,10,-0.03715407848358154,-1.5422050952911377,0,0.4951820969581604,15.60647201538086,1.3215889930725098,0.0003341972769703716,1818.203334983,0,0.9078770279884338,1.0006183385849,0.4913288652896881,0.011783075518906116,1,109.20186614990234,0.22667700052261353,2.4574224948883057,15,75.375,0.26544302701950073,0.21336133778095245,1.0006183385849,-10.811126708984375,1712.99169921875,14,92.27659606933594,0.00043720329995267093,0.4913288652896881,16.925243377685547,0.4913288652896881,1746553256.4758215,183.1470489501953,6.484984993448961e-09,15.400172233581543,13.16722297668457,58.77484893798828,1.0006183385849,0.4951820969581604,1.3028231859207153,66.06999969482422,0.4951820969581604,8.806586265563965e-05,-0.17888200283050537,500,0.2953200340270996,300000.0
0,10,-0.03900842368602753,-0.7790902256965637,0,0.522167444229126,8.233400344848633,1.3164771795272827,0.00038145226426422596,1923.981970351,0,0.9038043022155762,1.0007656812667847,0.5192843079566956,0.011011414229869843,1,104.32569885253906,0.19423970580101013,2.279515027999878,16,29.200000762939453,0.23382005095481873,0.19508852064609528,1.0007656812667847,-27.47119140625,1817.371826171875,15,87.53704833984375,0.0005413902690634131,0.5192843079566956,16.788633346557617,0.5192843079566956,1746553360.8554692,191.7073211669922,-5.340575981449547e-09,14.20751667022705,6.245741367340088,31.30365753173828,1.0007656812667847,0.522167444229126,1.3476999998092651,48.75,0.522167444229126,-0.03162297606468201,-0.2178904265165329,500,0.261776864528656,320000.0
0,10,-0.002604246139526367,-0.5786836743354797,0,0.5480924248695374,10.399053573608398,1.3058286905288696,0.0003947192744817585,2028.765249989,0,0.8949454426765442,1.0004228353500366,0.546032726764679,0.016715459525585175,1,105.71976470947266,0.2484320104122162,2.4448225498199463,17,43.54999923706055,0.2616945207118988,0.1727229654788971,1.0004228353500366,15.049240112304688,1923.14501953125,16,88.78768157958984,0.00029896164778620005,0.546032726764679,16.932056427001953,0.546032726764679,1746553466.634074,189.17938232421875,-5.7220459481754915e-09,13.805580139160156,7.588301658630371,46.35289764404297,1.0004228353500366,0.5480924248695374,1.0938447713851929,36.83000183105469,0.5480924248695374,0.027874469757080078,-0.22049467265605927,500,0.27174603939056396,340000.0
0,10,-0.017578020691871643,0.17399632930755615,0,0.5728716254234314,9.575794219970703,1.3012479543685913,0.00037401204463094473,2129.79190725,0,0.8911836743354797,1.00064218044281,0.5714421272277832,0.010985983535647392,1,104.70976257324219,0.193757101893425,2.4408838748931885,18,36.599998474121094,0.19078336656093597,0.1809845268726349,1.00064218044281,-17.68118667602539,2027.9168701171875,17,87.54620361328125,0.0004540058725979179,0.5714421272277832,17.163532257080078,0.5714421272277832,1746553571.417404,191.00416564941406,9.918212917625624e-09,12.897858619689941,6.6868157386779785,28.671710968017578,1.00064218044281,0.5728716254234314,1.3492590188980103,29.040000915527344,0.5728716254234314,-0.07091115415096283,-0.2380726933479309,500,0.2614285349845886,360000.0
0,10,0.041496261954307556,-0.2947643995285034,0,0.5955756902694702,3.3725390434265137,1.2927117347717285,0.00037358247209340334,2229.979305143,0,0.8834577202796936,1.0014262199401855,0.5953532457351685,0.004558057524263859,1,100.9687728881836,0.12018483132123947,1.7628968954086304,19,5.150000095367432,0.12385562807321548,0.1698918640613556,1.0014262199401855,-19.82954692840576,2128.95654296875,18,83.69141387939453,0.0010084897512570024,0.5953532457351685,17.2773380279541,0.5953532457351685,1746553672.4439378,198.0810546875,-1.907348501362094e-09,11.192253112792969,2.08770751953125,8.842164039611816,1.0014262199401855,0.5955756902694702,2.0947134494781494,20.729999542236328,0.5955756902694702,-0.06692773848772049,-0.19657643139362335,500,0.2517527937889099,380000.0
0,10,-0.010281890630722046,-0.33143752813339233,0,0.6163188219070435,2.909810781478882,1.2832056283950806,0.00038029957795515656,2332.627091216,0,0.8754985928535461,1.0026272535324097,0.6174181699752808,0.004585749004036188,1,100.11598205566406,0.12349475920200348,1.922115445137024,20,2.6500000953674316,0.12153903394937515,0.12790392339229584,1.0026272535324097,-1.506899356842041,2229.129638671875,19,83.27632904052734,0.0018577206647023559,0.6174181699752808,16.839630126953125,0.6174181699752808,1746553772.6314793,199.768310546875,6.866454960174906e-09,9.510167121887207,1.7361726760864258,7.335264682769775,1.0026272535324097,0.6163188219070435,2.088379383087158,7.860000133514404,0.6163188219070435,-0.002316594123840332,-0.2068583220243454,500,0.25790390372276306,400000.0
0,10,0.03708210587501526,-0.49261343479156494,0,0.6359303593635559,5.452279567718506,1.2731765508651733,0.0003833322261925787,2435.352582402,0,0.8669206500053406,1.000375509262085,0.6377983689308167,0.006959087215363979,1,102.57887268066406,0.14483730494976044,2.149996280670166,21,20.600000381469727,0.1438606232404709,0.19514496624469757,1.000375509262085,5.597294330596924,2331.780029296875,20,85.67794799804688,0.00026552515919320285,0.6377983689308167,16.90090560913086,0.6377983689308167,1746553875.2792368,194.971923828125,-1.0681151962899094e-08,10.0217924118042,3.759394884109497,12.9325590133667,1.0003753900527954,0.6359303593635559,1.6952687501907349,7.380000114440918,0.6359303593635559,0.022321589291095734,-0.16977621614933014,500,0.24553817510604858,420000.0
0,10,-0.11632020771503448,0.18251168727874756,0,0.6544207334518433,6.647667407989502,1.2633521556854248,0.00038644179585389793,2536.084246169,0,0.8581790328025818,1.0011638402938843,0.656817615032196,0.009871588088572025,1,102.67178344726562,0.18348567187786102,2.533540964126587,22,17.575000762939453,0.18143850564956665,0.20053336024284363,1.0011638402938843,9.506545066833496,2434.52099609375,21,85.79939270019531,0.0008229312370531261,0.656817615032196,16.87236785888672,0.656817615032196,1746553978.0046692,194.7954864501953,3.051757735406113e-09,12.545331954956055,4.705838203430176,22.439104080200195,1.0011638402938843,0.6544207334518433,1.4233813285827637,11.289999961853027,0.6544207334518433,0.037577882409095764,-0.2860964238643646,500,0.26117005944252014,440000.0
0,10,0.11746920645236969,-0.22564035654067993,0,0.6713852882385254,2.4742462635040283,1.2565494775772095,0.0003583619836717844,2636.487319294,0,0.851971447467804,1.0010929107666016,0.6746453046798706,0.004256862215697765,1,100.6594009399414,0.11323725432157516,2.236860990524292,23,3.450000047683716,0.1368127167224884,0.11366698145866394,1.0010929107666016,-15.653440475463867,2535.234130859375,22,83.43901824951172,0.0007727484335191548,0.6746453046798706,17.220354080200195,0.6746453046798706,1746554078.7364323,198.68983459472656,7.629394005448376e-09,13.143784523010254,1.6985671520233154,6.785663604736328,1.0010929107666016,0.6713852882385254,2.167552947998047,12.15999984741211,0.6713852882385254,-0.04462578892707825,-0.16862721741199493,500,0.24544775485992432,460000.0
0,10,-0.07577960193157196,-0.558990478515625,0,0.6869847178459167,3.602738380432129,1.2513896226882935,0.00039576212293468416,2739.539944407,0,0.8476491570472717,1.0021017789840698,0.6910547018051147,0.00480014830827713,1,100.34175872802734,0.11511774361133575,2.672168493270874,24,3.950000047683716,0.12882132828235626,0.13851100206375122,1.0021017789840698,0.46553564071655273,2635.6474609375,23,83.36272430419922,0.0014861540403217077,0.6910547018051147,16.979007720947266,0.6910547018051147,1746554179.1394045,199.31881713867188,-4.577636492086867e-09,12.49310302734375,2.4404354095458984,7.251199245452881,1.0021017789840698,0.6869847178459167,2.041207790374756,4.039999961853027,0.6869847178459167,-0.007991388440132141,-0.2444068193435669,500,0.23497924208641052,480000.0
0,10,0.1350533738732338,0.4669153690338135,0,0.7019314765930176,4.191981792449951,1.2509331703186035,0.000389410910429433,2842.007623928,0,0.8473513126373291,0.9995156526565552,0.7062859535217285,0.010218096897006035,1,102.99797058105469,0.1962636411190033,2.6720597743988037,25,19.524999618530273,0.14402373135089874,0.22797715663909912,0.9995156526565552,5.391416072845459,2738.7080078125,24,86.18212890625,0.00034251337638124824,0.7062859535217285,16.815820693969727,0.7062859535217285,1746554282.192093,194.1785888671875,-9.155272984173735e-09,13.669386863708496,3.166196584701538,12.64261531829834,0.9995155930519104,0.7019314765930176,1.3990389108657837,6.559999942779541,0.7019314765930176,0.01520240306854248,-0.1093534454703331,500,0.2745804786682129,500000.0
0,10,0.016395382583141327,-0.2771546244621277,0,0.7160590291023254,2.8920202255249023,1.2507001161575317,0.00040988417458720505,2943.915423195,0,0.8474103808403015,0.9997330904006958,0.7206075191497803,0.0065156808122992516,1,102.40097045898438,0.138998344540596,2.6329524517059326,26,13.300000190734863,0.15201298892498016,0.210424542427063,0.9997330904006958,-3.1851253509521484,2841.1630859375,25,85.01243591308594,0.00018876168178394437,0.7206075191497803,17.388519287109375,0.7206075191497803,1746554384.6597514,195.31063842773438,4.577636492086867e-09,13.872457504272461,2.392530918121338,9.457489967346191,0.999733030796051,0.7160590291023254,1.7520027160644531,10.199999809265137,0.7160590291023254,0.007989257574081421,-0.09295806288719177,500,0.2435254603624344,520000.0
0,10,-0.009612947702407837,0.28424495458602905,0,0.7293773889541626,2.719735860824585,1.2311100959777832,0.00047047954285517335,3045.850072156,0,0.8309817314147949,1.0016205310821533,0.7341417074203491,0.00439109792932868,1,101.85291290283203,0.09640456736087799,2.6699059009552,27,11.475000381469727,0.1344708353281021,0.14274869859218597,1.0016205310821533,-2.154114246368408,2943.082275390625,26,84.64879608154297,0.0011458323569968343,0.7341417074203491,17.2040958404541,0.7341417074203491,1746554486.5675843,196.36158752441406,0.0,13.859807014465332,2.221813440322876,7.303375720977783,1.0016204118728638,0.7293773889541626,2.134164810180664,10.989999771118164,0.7293773889541626,-0.017542153596878052,-0.10257101058959961,500,0.20574325323104858,540000.0
0,10,-0.07274705171585083,-0.841758668422699,0,0.7419275045394897,3.630068302154541,1.2213889360427856,0.0003746605070773512,3146.200015874,0,0.8229888081550598,1.0002820491790771,0.7467615008354187,0.008732102811336517,1,101.87699890136719,0.16422957181930542,2.988740921020508,28,10.524999618530273,0.20261035859584808,0.1485227644443512,1.0002820491790771,4.929809093475342,3045.014892578125,27,84.49789428710938,0.00019938268815167248,0.7467615008354187,17.379077911376953,0.7467615008354187,1746554588.5021996,196.31517028808594,3.051757735406113e-09,14.7838773727417,2.8784801959991455,12.233184814453125,1.0002819299697876,0.7419275045394897,1.5134055614471436,6.420000076293945,0.7419275045394897,0.06813952326774597,-0.17531806230545044,500,0.24854592978954315,560000.0
0,10,0.07270295172929764,-0.5374444127082825,0,0.7535218000411987,1.507524847984314,1.213431477546692,0.0004516762273851782,3250.030712012,0,0.816490113735199,0.9998167753219604,0.7584880590438843,0.004196065478026867,1,100.2936782836914,0.09168381989002228,2.472585916519165,29,3.9749999046325684,0.11458763480186462,0.14598289132118225,0.9998167753219604,-7.481893062591553,3145.3662109375,28,83.46002197265625,0.00012955942656844854,0.7584880590438843,16.833633422851562,0.7584880590438843,1746554688.8521905,199.4143524169922,-1.5258788677030566e-09,14.200695991516113,1.2843636274337769,4.751291751861572,0.9998167157173157,0.7535218000411987,2.183199167251587,5.010000228881836,0.7535218000411987,-0.08802272379398346,-0.1026151105761528,500,0.2001640349626541,580000.0
0,10,0.04598803445696831,0.18753884732723236,0,0.7649976015090942,4.086926460266113,1.215828776359558,0.0002941794809885323,3353.148066705,0,0.8186349868774414,1.0008432865142822,0.7695410251617432,0.004682343453168869,1,103.77631378173828,0.13123150169849396,2.974357843399048,30,22.700000762939453,0.16364619135856628,0.17635028064250946,1.0008432865142822,6.393275737762451,3249.19873046875,29,86.87903594970703,0.0005962374270893633,0.7695410251617432,16.89725685119629,0.7695410251617432,1746554792.682933,192.7222137451172,0.0,14.319784164428711,2.8881659507751465,11.144567489624023,1.0008431673049927,0.7649976015090942,2.066725969314575,8.010000228881836,0.7649976015090942,0.04905855655670166,-0.056627076119184494,500,0.2712195813655853,600000.0
0,10,-0.043630313128232956,-0.2513837218284607,0,0.7764524817466736,4.914033889770508,1.221750259399414,0.00044343865010887384,3455.879918648,0,0.8238736987113953,1.0020098686218262,0.7801538109779358,0.013965466059744358,1,103.0555191040039,0.18082420527935028,3.19352388381958,31,24.625,0.19209237396717072,0.1883012354373932,1.0020098686218262,4.356997489929199,3352.3125,30,85.97742462158203,0.001421191729605198,0.7801538109779358,17.078075408935547,0.7801538109779358,1746554895.8002493,194.0701446533203,6.103515470812226e-09,15.354897499084473,3.4381563663482666,15.501564979553223,1.0020098686218262,0.7764524817466736,1.1967049837112427,11.670000076293945,0.7764524817466736,0.02844618260860443,-0.10025738924741745,500,0.21639323234558105,620000.0
0,10,0.05326501652598381,-0.09112204611301422,0,0.7875891327857971,2.992802619934082,1.220666766166687,0.0004384021449368447,3558.802712239,0,0.8236474394798279,0.9996137619018555,0.790560781955719,0.004683800041675568,1,102.67595672607422,0.10007303208112717,2.839524745941162,32,17.0,0.17107205092906952,0.18624669313430786,0.9996137619018555,-6.344479560852051,3455.046875,31,85.6718521118164,0.0002730834821704775,0.790560781955719,17.004087448120117,0.790560781955719,1746554998.532104,194.78756713867188,4.959106458812812e-09,16.473047256469727,2.178560495376587,9.157085418701172,0.9996137619018555,0.7875891327857971,2.0664045810699463,15.729999542236328,0.7875891327857971,-0.021020323038101196,-0.04699237272143364,500,0.20679138600826263,640000.0
0,10,-0.007704533636569977,-0.38395223021507263,0,0.7985177040100098,3.387869119644165,1.2132889032363892,0.0004196740046609193,3660.141167899,0,0.8177643418312073,1.0014766454696655,0.8008042573928833,0.0053361523896455765,1,102.86310577392578,0.12223013490438461,3.0279006958007812,33,18.799999237060547,0.18102432787418365,0.13627123832702637,1.0014766454696655,0.9078159332275391,3557.96484375,32,86.0772705078125,0.0010441179620102048,0.8008042573928833,16.785795211791992,0.8008042573928833,1746555101.4548452,194.4331817626953,-4.577636492086867e-09,16.524980545043945,2.69761323928833,10.064901351928711,1.0014766454696655,0.7985177040100098,1.9359782934188843,16.06999969482422,0.7985177040100098,0.009952276945114136,-0.054696906358003616,500,0.23663488030433655,660000.0
0,10,-0.04067639634013176,-0.376289039850235,0,0.8085752725601196,1.0422124862670898,1.2031068801879883,0.0004009145777672529,3760.876291543,0,0.8097108006477356,1.0021047592163086,0.8104520440101624,0.0031714485958218575,1,101.27310943603516,0.09741470962762833,2.861269474029541,34,2.424999952316284,0.13904789090156555,0.10068710893392563,1.0021047592163086,-5.925341606140137,3659.298095703125,33,84.08574676513672,0.0014882894465699792,0.8104520440101624,17.187318801879883,0.8104520440101624,1746555202.7932577,197.4857940673828,3.8146971692576415e-10,15.161138534545898,0.9818892478942871,4.139559745788574,1.0021047592163086,0.8085752725601196,2.5112240314483643,6.570000171661377,0.8085752725601196,-0.0419764369726181,-0.09537330269813538,500,0.2446301430463791,680000.0
0,10,0.0190424844622612,-0.18718773126602173,0,0.8178139328956604,0.7736406326293945,1.1858277320861816,0.0003948063822463155,3862.715869584,0,0.795775830745697,1.00031316280365,0.8193882703781128,0.0024861262645572424,1,100.66748046875,0.08267148584127426,2.851440668106079,35,1.8250000476837158,0.12721645832061768,0.10777473449707031,1.00031316280365,-0.7584950923919678,3760.031494140625,34,83.36654663085938,0.00022141145018395036,0.8193882703781128,17.300899505615234,0.8193882703781128,1746555303.5283406,198.67388916015625,1.4495848965623281e-08,15.336162567138672,0.7545034885406494,3.3810646533966064,1.00031316280365,0.8178139328956604,2.8363022804260254,3.049999952316284,0.8178139328956604,-0.011831432580947876,-0.07633081823587418,500,0.2344813197851181,700000.0
