Train/StopIter,Time/Epoch,Train/LR,Misc/Nu_star,Metrics/EpCost,Misc/xHx,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Train/PolicyRatio/Max,_timestamp,Train/PolicyRatio,Misc/Alpha,Misc/FinalStepNorm,Misc/q,Misc/OptimCase,Metrics/EpLen,Misc/H_inv_g,_step,Misc/A,Train/Epoch,Time/Total,Loss/Loss_cost_critic,Metrics/EpRet,Loss/Loss_cost_critic/Delta,_runtime,Train/PolicyRatio/Std,Train/KL,Value/Adv,Loss/Loss_reward_critic,Misc/B,Time/Update,Misc/r,Loss/Loss_pi,Time/Rollout,Misc/AcceptanceStep,Misc/Lambda_star,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Value/cost,Train/PolicyStd,Misc/cost_gradient_norm,Misc/gradient_norm,Misc/s,Value/reward,Time/FPS,Train/Entropy
10,113.0403823852539,0,1.4626634120941162,0.0,0.0239422507584095,0.016255605267360806,1.0001672506332397,1.0001672506332397,1743322086.064072,1.0001672506332397,0.9139710068702698,0.0,0.0239422507584095,1,1000,0.2627723813056946,59,0.02394223026931286,58,6636.63916015625,1.6817678272218473e-07,-3.047250747680664,-7.42981995927039e-08,6750.906938338,0.0001961740927072242,2.4279836807750144e-08,-1.678466787780053e-08,0.01198782678693533,0.019999999552965164,14.885941505432129,-1.4631915234986081e-08,0.0034579068887978792,98.15441131591797,0,-1.4631915092468262,-0.002900310792028904,1180000.0,0.012812920846045017,1.0032812356948853,2.2980040739639662e-05,0.24298016726970673,3.6102299535295534e-12,-0.39774423837661743,176.92791748046875,1.4221633672714233
10,112.93865203857422,0,0.0,0.0,0.019199348986148834,-0.007651099702343345,1.000429391860962,1.000429391860962,1743322199.1159983,1.0004292726516724,1.0206377506256104,0.0,0.019199348986148834,1,1000,0.2256176471710205,60,0.019199348986148834,59,6749.6904296875,1.1837313707019348e-07,-2.4893994331359863,-4.9803645651991246e-08,6865.004999683,0.0005417383508756757,4.4858808223580127e-08,-5.340575981449547e-09,0.004919575527310371,0.019999999552965164,15.714210510253906,2.7750153286376644e-09,-0.0041931928135454655,97.2243881225586,0,0.9797793030738831,-0.007068251259624958,1200000.0,0.01068021822720766,1.0068045854568481,1.0538449714658782e-05,0.254315048456192,1.8019498382575855e-13,-0.22464147210121155,177.08729553222656,1.4256685972213745
10,113.95175170898438,0,0.0,0.0,0.025729931890964508,-0.0005910000763833523,0.9991671442985535,0.9991671442985535,1743322313.2141507,0.9991670846939087,0.8816487789154053,0.0,0.025729931890964508,1,1000,0.25183647871017456,61,0.025729931890964508,60,6863.7548828125,8.429258002706774e-08,-2.105513095855713,-3.4080557043125737e-08,6977.493951912,0.0010063371155411005,4.6016712218488465e-08,6.866454960174906e-09,0.005170492455363274,0.019999999552965164,15.728543281555176,4.648309792631977e-10,-0.004784192889928818,98.2231674194336,0,1.134238362312317,0.0002509169280529022,1220000.0,0.008914603851735592,1.004231333732605,6.9760008045705035e-06,0.2919605076313019,3.540998196700437e-14,-0.2888806164264679,175.51287841796875,1.4230890274047852
10,112.3051528930664,0,0.0,0.0,0.014615309424698353,-0.0078120119869709015,0.999825656414032,0.999825656414032,1743322425.7032154,0.999825656414032,1.1697978973388672,0.2709015905857086,0.014615309424698353,1,1000,0.2315797209739685,62,0.014615309424698353,61,6976.20556640625,6.124244578131766e-08,-1.9245290756225586,-2.3050134245750087e-08,7090.764844226,0.00012329357559792697,0.00018036397523246706,6.103515470812226e-09,0.006273059640079737,0.019999999552965164,15.205972671508789,7.705866500451464e-11,-0.01259620487689972,97.09915161132812,1,0.8548482060432434,0.001102567184716463,1240000.0,0.007523602340370417,1.006057620048523,7.846325388527475e-06,0.17757825553417206,5.666492530189901e-14,-0.2862480580806732,178.08621215820312,1.4248956441879272
10,113.16015625,0,0.0,0.0,0.013283515349030495,0.0004818961024284363,0.9991313219070435,0.9991313219070435,1743322538.9739776,0.9991312623023987,1.227038860321045,0.29613161087036133,0.013283515349030495,1,1000,0.2413383275270462,63,0.013283515349030495,62,7089.5498046875,4.5674706683485056e-08,-1.6398223638534546,-1.55677390978326e-08,7203.56300293,0.0006142762722447515,0.00016059496556408703,2.0599363992346298e-08,0.010376112535595894,0.019999999552965164,15.331500053405762,3.20793308583589e-10,-0.012114308774471283,97.8286361694336,1,0.8149698376655579,0.004103052895516157,1260000.0,0.00635456433519721,1.0113253593444824,8.458362572127953e-06,0.18759694695472717,7.604193560635866e-14,-0.29588526487350464,176.7406463623047,1.4301248788833618
10,112.69244384765625,0,0.0,0.0,0.01652420684695244,-0.0014268746599555016,0.9993261694908142,0.9993261694908142,1743322651.7719326,0.9993261694908142,1.1001566648483276,0.28292664885520935,0.01652420684695244,1,1000,0.25716933608055115,64,0.01652420684695244,63,7202.35205078125,3.3640784380395417e-08,-1.3498823642730713,-1.2033922303089639e-08,7316.116285274,0.0004764841578435153,0.00017644709441810846,-3.051757735406113e-09,0.005991841666400433,0.019999999552965164,15.437383651733398,8.291956010708645e-11,-0.013541183434426785,97.25499725341797,1,0.9089611768722534,-0.004384270869195461,1280000.0,0.005300731398165226,1.013154149055481,4.806529886991484e-06,0.24743333458900452,7.982362261959274e-15,-0.22048042714595795,177.47418212890625,1.4317721128463745
10,112.4472427368164,0,0.006720202509313822,0.0,0.01782112941145897,0.009634478483349085,0.7389319539070129,0.7389319539070129,1743322764.3258748,0.7389318943023682,1.0593689680099487,0.0,0.01782112941145897,1,1000,0.28478413820266724,65,0.01782112941145897,64,7314.90576171875,2.4579806634505985e-08,-1.166723608970642,-9.060977745889431e-09,7430.549880395,0.3597622215747833,0.0006956849829293787,0.0,0.004810071550309658,0.019999999552965164,15.670839309692383,-6.720207029742298e-11,-0.0039067049510777,96.77635955810547,0,-0.006720207165926695,-0.0011817701160907745,1300000.0,0.004375516436994076,1.3486361503601074,4.605043159244815e-06,0.17822805047035217,6.730600455364397e-15,-0.17117907106876373,177.86119079589844,1.5049171447753906
10,114.33475494384766,0,1.145658016204834,2.1500000953674316,0.016039203852415085,5.728681571781635e-05,0.9995865821838379,0.9995865821838379,1743322878.759094,0.9995865821838379,1.1166664361953735,0.34432750940322876,0.016039203852415085,0,1000,0.2641116678714752,66,0.0160391703248024,65,7429.33544921875,0.9649513363838196,-0.7856780290603638,0.964951311804013,7542.639136799,0.00029233054374344647,0.00011159181303810328,-9.155272984173735e-09,0.0034141468349844217,-303.33905029296875,15.910478591918945,-2.2463034838438034e-05,-0.0038494181353598833,98.42424774169922,1,0.0,-0.0013959247153252363,1320000.0,0.003608859144151211,1.01491379737854,0.08734200149774551,0.21480749547481537,0.015237711369991302,-0.13727857172489166,174.92494201660156,1.433271050453186
10,111.9766845703125,0,2.681605815887451,2.1500000953674316,0.014800427481532097,0.0010097241029143333,1.0004141330718994,1.0004141330718994,1743322990.8482459,1.0004140138626099,1.162459135055542,0.3154027462005615,0.014800427481532097,0,1000,0.27343741059303284,67,0.01471655536442995,66,7541.42138671875,0.29480108618736267,-0.6030723452568054,-0.6701502501964569,7656.00782537,0.00029278011061251163,0.0001385782816214487,1.678466787780053e-08,0.0030429221224039793,-1662.002197265625,15.186003684997559,-0.0004829794343095273,-0.00283969403244555,96.79065704345703,1,0.0,-0.00037122471258044243,1340000.0,0.21422651410102844,1.0214710235595703,0.04774905741214752,0.11322960257530212,0.0027812407352030277,-0.15242129564285278,178.60861206054688,1.4396858215332031
10,113.25385284423828,0,5.446356773376465,2.25,0.013545519672334194,0.002457286056596786,1.0004489421844482,1.0004489421844482,1743323104.2169487,1.0004488229751587,1.2151139974594116,0.3405914008617401,0.013545519672334194,0,1000,0.28090766072273254,68,0.013518033549189568,67,7654.78857421875,0.11658405512571335,-0.338654100894928,-0.17821703106164932,7768.67395335,0.00031739388941787183,0.0001192004419863224,8.01086397217432e-09,0.0031453948467969894,-7508.37744140625,15.200510025024414,0.00013613315240945667,-0.0003824079758487642,98.05331420898438,1,0.0,0.00010247272439301014,1360000.0,0.05155366286635399,1.019999623298645,0.021369054913520813,0.0702660009264946,0.0006742350524291396,-0.11437645554542542,176.5944366455078,1.4385318756103516
10,112.55690002441406,0,15.3937406539917,2.25,0.01113086100667715,-1.5108264051377773e-05,0.9998688101768494,0.9998688101768494,1743323216.8829534,0.9998688101768494,1.340449333190918,0.2598544955253601,0.01113086100667715,0,1000,0.24942141771316528,69,0.011130127124488354,68,7767.45947265625,0.02774246409535408,-0.2540358006954193,-0.08884159103035927,7882.178334086,9.277926437789574e-05,0.0001759672595653683,0.0,0.0030297357589006424,-59982.3203125,15.559650421142578,-7.868322427384555e-06,-0.00039751623990014195,96.99722290039062,1,0.0,-0.00011565908789634705,1380000.0,0.062193647027015686,1.012804388999939,0.008117586374282837,0.10841362923383713,8.438984514214098e-05,-0.10961999744176865,177.6879119873047,1.431527018547058
10,113.41631317138672,0,3.8424365520477295,2.4100000858306885,0.013895352371037006,-0.0008525961893610656,1.0001275539398193,1.0001275539398193,1743323330.3870025,1.0001274347305298,1.1997203826904297,0.33797991275787354,0.013895352371037006,0,1000,0.26905131340026855,70,0.013736910186707973,69,7880.98486328125,0.06683772057294846,-0.217407688498497,0.039095256477594376,7995.131836212,9.013806993607432e-05,0.00011464916315162554,1.678466787780053e-08,0.0033742242958396673,-4287.6123046875,15.772069931030273,-0.0004632806230802089,-0.0012501124292612076,97.64419555664062,1,0.0,0.0003444885369390249,1400000.0,0.08125614374876022,0.9992389678955078,0.03063773363828659,0.11508967727422714,0.001354607054963708,-0.0933636873960495,176.3414764404297,1.4179039001464844
10,112.84391021728516,0,10.972078323364258,0.25999999046325684,0.011782988905906677,0.0007909618725534528,0.9996253848075867,0.9996253848075867,1743323443.3412724,0.9996253848075867,1.3028279542922974,0.3195451498031616,0.011782988905906677,0,1000,0.25367867946624756,71,0.01178164966404438,70,7993.91650390625,0.015262708999216557,-0.299653559923172,-0.0515750115737319,8107.789565237,0.00026490699383430183,0.00012708250142168254,-9.155272984173735e-09,0.004261733032763004,-406.8863830566406,15.207609176635742,-1.4914488929207437e-05,-0.00045915055670775473,97.63626098632812,1,0.0,0.000887508736923337,1420000.0,0.1089642345905304,0.9954158663749695,0.011138500645756721,0.09709084779024124,0.00016612157924100757,-0.09938627481460571,177.23597717285156,1.4141135215759277
10,112.55986022949219,0,42.909210205078125,0.25999999046325684,0.014080047607421875,0.00043580802230280824,1.0003900527954102,1.0003900527954102,1743323555.998577,1.0003900527954102,1.1918258666992188,0.22032302618026733,0.014080047607421875,0,1000,0.2620820105075836,72,0.014079826883971691,71,8106.58056640625,0.004251827485859394,-0.3058398365974426,-0.011010881513357162,8220.092306271,0.00027580896858125925,0.00017740057955961674,1.525878801089675e-08,0.00326488702557981,-6223.2373046875,15.359410285949707,-1.5488401459151646e-06,-2.334253440494649e-05,97.20042419433594,1,0.0,-0.0009968460071831942,1440000.0,0.042637549340724945,0.9927496910095215,0.003007500432431698,0.12052213400602341,1.0852478226297535e-05,-0.08903487771749496,177.68324279785156,1.4115896224975586
10,112.20667266845703,0,96.71229553222656,0.1599999964237213,0.02027622051537037,0.0009395233173563611,0.9998348951339722,0.9998348951339722,1743323668.3018901,0.9998348355293274,0.9931649565696716,0.17897044122219086,0.02027622051537037,0,1000,0.27178144454956055,73,0.0202338807284832,72,8218.8916015625,0.001523486222140491,-0.47983086109161377,-0.002728341263718903,8332.666581899,0.00011674678535200655,0.00016714372031856328,-5.340575981449547e-09,0.0051322500221431255,-11972.1630859375,15.198921203613281,9.515058081888128e-06,0.0009161807829514146,97.00772857666016,1,0.0,0.0018673629965633154,1460000.0,0.03491663932800293,0.9879433512687683,0.002487257355824113,0.21229107677936554,2.1282901343511185e-06,-0.09227894246578217,178.24252319335938,1.4067192077636719
