Time/Total,Train/LR,Time/Update,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio,Train/PolicyStd,TotalEnvSteps,Safety/EpCostShield,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Min,Time/Rollout,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Metrics/LagrangeMultiplier,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,_step,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,Time/FPS,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Train/Entropy,Safety/shield_adv_c,Value/cost,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,_timestamp,Metrics/LagrangeMultiplier/Max,_runtime,Value/reward,Train/PolicyRatio/Std,Time/Epoch,Train/KL
171.6819305419922,0.0002969999914057553,81.3104476928711,24.25,0.035999998450279236,-0.12578673660755157,1.0028626918792725,0.9899086952209473,20000.0,58.75,1.002862811088562,0.00844630878418684,0,0.044999994337558746,1.002862811088562,90.37030792236328,0.010632631368935108,9.941161155700684,1000,0.035999998450279236,-0.45716592669487,0.044999994337558746,1,0.00844630878418684,-0.45716592669487,116.49525451660156,40,0.044999994337558746,-1.3369481563568115,1.4087426662445068,NaN,-0.05619882792234421,0,0,9.941161155700684,1746504550.5955892,0.035999998450279236,325.777213716,0.12849512696266174,0.008749685250222683,171.68081665039062,0.006494530476629734
325.1183776855469,0.00029399999766610563,86.15209197998047,39.0,0.0704999715089798,0.04323945939540863,1.0045647621154785,0.9510564208030701,40000.0,110.30000305175781,1.004564881324768,-5.346722900867462e-06,0,0.07901062071323395,1.004564881324768,67.20802307128906,1.4011744260787964,7.746068000793457,1000,0.0704999715089798,-0.41190558671951294,0.07901062071323395,2,0.008440962061285973,0.045260339975357056,130.41195678710938,40,0.07901062071323395,-0.7376617193222046,1.3685365915298462,NaN,1.060623049736023,1,0,17.68722915649414,1746504704.0317974,0.0704999715089798,474.340618327,0.09401148557662964,0.012453067116439342,153.36016845703125,0.009940060786902905
473.6954040527344,0.000291000003926456,81.98502349853516,34.18333435058594,0.10524345934391022,-0.09868213534355164,1.0021859407424927,0.9240127205848694,60000.0,54.45000076293945,1.0021860599517822,-0.004122546873986721,0,0.11204555630683899,1.0021860599517822,66.5168228149414,2.326261281967163,-9.994927406311035,1000,0.10524345934391022,-0.4134809970855713,0.11204555630683899,3,0.0043184151872992516,-0.0015754103660583496,134.6784210205078,40,0.11204555630683899,-0.7062901258468628,1.339398741722107,NaN,1.5410678386688232,2,0,7.6923017501831055,1746504852.5956607,0.10524345934391022,639.058328844,0.07149992883205414,0.012596754357218742,148.50189208984375,0.012337864376604557
638.3078002929688,0.0002880000101868063,92.8327407836914,42.349998474121094,0.14021924138069153,0.5876880288124084,1.003382921218872,0.9092680215835571,80000.0,165.25,1.003382921218872,0.0056733135133981705,0,0.1449512094259262,1.003382921218872,71.72093200683594,6.244945526123047,16.539877891540527,1000,0.14021924138069153,-0.3340837359428406,0.1449512094259262,4,0.009991728700697422,0.07939726114273071,121.54084014892578,40,0.1449512094259262,-0.2322920858860016,1.3228754997253418,NaN,3.183912992477417,3,0,24.232179641723633,1746505017.3126588,0.14021924138069153,793.197661536,0.14025866985321045,0.010067624971270561,164.55374145507812,0.00867411494255066
792.5447387695312,0.0002849999873433262,80.91545867919922,47.06999969482422,0.17540870606899261,0.10565422475337982,1.0026397705078125,0.8964921236038208,100000.0,215.85000610351562,1.002639889717102,0.0038165459409356117,0,0.17809151113033295,1.002639889717102,73.15523529052734,6.927706241607666,-5.104574203491211,1000,0.17540870606899261,-0.2476183921098709,0.17809151113033295,5,0.013808274641633034,0.08646534383296967,129.81048583984375,40,0.17809151113033295,0.24981717765331268,1.3082438707351685,NaN,4.225200653076172,4,0,19.127605438232422,1746505171.4522202,0.17540870606899261,947.683480342,0.16333934664726257,0.009666379541158676,154.0707550048828,0.007155625615268946
947.0029907226562,0.00028199999360367656,82.91738891601562,51.56999969482422,0.2108173668384552,0.06944561004638672,1.0050908327102661,0.87995845079422,120000.0,155.89999389648438,1.0050908327102661,0.0006674295291304588,0,0.21184664964675903,1.0050908327102661,71.4738540649414,9.370868682861328,-6.2565155029296875,1000,0.2108173668384552,-0.33852091431617737,0.21184664964675903,6,0.014475704170763493,-0.09090252220630646,129.54095458984375,40,0.21184664964675903,1.0303926467895508,1.2895258665084839,NaN,4.178752422332764,5,0,12.871089935302734,1746505325.9377265,0.2108173668384552,1109.787254843,0.2207508534193039,0.0097699835896492,154.39134216308594,0.007174121681600809
1109.13671875,0.0002789999998640269,87.1581039428711,46.279998779296875,0.24632889032363892,-0.02981875091791153,1.003813624382019,0.8659957051277161,140000.0,156.3000030517578,1.003813624382019,0.00386823620647192,0,0.24602772295475006,1.003813624382019,74.87968444824219,8.77245807647705,-0.5875101089477539,1000,0.24632889032363892,-0.29324841499328613,0.24602772295475006,7,0.018343940377235413,0.045272499322891235,123.42794799804688,40,0.24602772295475006,1.774605393409729,1.273453712463379,NaN,4.962374210357666,6,0,12.28357982635498,1746505488.041608,0.24632889032363892,1264.316782121,0.191099613904953,0.01006060466170311,162.03785705566406,0.009009367786347866
1263.66357421875,0.00027600000612437725,83.96356201171875,46.52000045776367,0.28192347288131714,0.40062135457992554,1.005729079246521,0.8545688390731812,160000.0,95.8499984741211,1.005729079246521,-0.0027190176770091057,0,0.2795174717903137,1.005729079246521,70.49858093261719,8.430525779724121,-3.7787227630615234,1000,0.28192347288131714,-0.39078086614608765,0.2795174717903137,8,0.015624922700226307,-0.09753245115280151,129.48150634765625,40,0.2795174717903137,2.5112946033477783,1.2604399919509888,NaN,4.340888500213623,7,0,8.504857063293457,1746505642.5712247,0.28192347288131714,1416.42857269,0.25231224298477173,0.00990146305412054,154.46221923828125,0.008937494829297066
1415.7833251953125,0.0002730000123847276,80.42865753173828,41.08000183105469,0.3173721134662628,0.07264427840709686,1.0052231550216675,0.8367823362350464,180000.0,141.60000610351562,1.005223274230957,0.004113134928047657,0,0.31331494450569153,1.005223274230957,71.6196517944336,12.311501502990723,2.2424230575561523,1000,0.3173721134662628,-0.3804807960987091,0.31331494450569153,9,0.019738057628273964,0.01030007004737854,131.537109375,40,0.31331494450569153,3.055467128753662,1.2395201921463013,NaN,3.770364761352539,8,0,10.74728012084961,1746505794.6831648,0.3173721134662628,1569.950124141,0.30313289165496826,0.010281269438564777,152.04833984375,0.011087345890700817
1569.1475830078125,0.0002699999895412475,82.78543853759766,32.72999954223633,0.3522562086582184,0.22408363223075867,1.0052471160888672,0.8186058402061462,200000.0,88.0999984741211,1.0052471160888672,0.0018152445554733276,0,0.3463572561740875,1.0052471160888672,70.51850891113281,8.403019905090332,-2.405604362487793,1000,0.3522562086582184,-0.38907843828201294,0.3463572561740875,10,0.02155330218374729,-0.008597642183303833,130.45973205566406,40,0.3463572561740875,3.4919838905334473,1.2176778316497803,NaN,3.7964019775390625,9,0,8.341675758361816,1746505948.204697,0.3522562086582184,1729.520833108,0.3477631211280823,0.010851185768842697,153.30401611328125,0.009752978570759296
