Time/Total,Time/Update,Train/PolicyRatio/Std,Safety/EpCostShield,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,_step,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Metrics/EpRet,Time/FPS,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,Train/Epoch,Value/reward,Value/Adv,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Time/Rollout,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/StopIter,Train/PolicyRatio/Min,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Train/KL,_runtime,_timestamp,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,Metrics/EpCost,Value/cost,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Safety/shield_adv_c,Time/Epoch
183.09585571289062,82.3374252319336,0.01082612108439207,54.150001525878906,-0.46514153480529785,0.010997628793120384,1,1000,0.044999994337558746,1.389931559562683,-0.9632493853569031,109.23321533203125,5.697047710418701,0.035999998450279236,0.0002969999914057553,0.044999994337558746,0.9715039730072021,0,0.21146933734416962,-0.220147967338562,0,0.044999994337558746,-0.011630531400442123,100.75701141357422,0.035999998450279236,-0.46514153480529785,40,1.0053558349609375,20000.0,0.010997628793120384,0.012880886904895306,339.531045647,1746528295.57847,0,5.697047710418701,1.0053558349609375,24.0,-0.07609234005212784,1.0053558349609375,0.035999998450279236,NaN,183.09449768066406
338.572509765625,82.7667465209961,0.012094235047698021,47.95000076293945,0.06615588068962097,0.007923716679215431,2,1000,0.07982504367828369,1.3490644693374634,-0.517571747303009,128.69325256347656,7.878103733062744,0.07073523104190826,0.00029399999766610563,0.07982504367828369,0.9326590299606323,1,0.18171371519565582,-0.059803735464811325,0,0.07982504367828369,0.2289990484714508,72.64148712158203,0.07073523104190826,-0.3989856541156769,40,1.0062179565429688,40000.0,-0.003073912113904953,0.0145216453820467,495.17531591,1746528451.0550706,0,2.181056022644043,1.0062179565429688,20.375,0.11586777120828629,1.0062179565429688,0.07073523104190826,NaN,155.40829467773438
494.2176513671875,82.47110748291016,0.012961902655661106,55.04999923706055,-0.025026679039001465,0.008820592425763607,3,1000,0.11478796601295471,1.2943910360336304,-0.04303111881017685,128.55276489257812,6.971258640289307,0.10557609051465988,0.000291000003926456,0.11478796601295471,0.8830474615097046,2,0.1756463348865509,0.2897179126739502,0,0.11478796601295471,0.9855895638465881,73.10697174072266,0.10557609051465988,-0.42401233315467834,40,1.0091055631637573,60000.0,0.0008968757465481758,0.014889785088598728,651.122148478,1746528606.6994271,0,-0.9068450927734375,1.0091055631637573,22.399999618530273,0.47709667682647705,1.0091055631637573,0.10557609051465988,NaN,155.578125
650.1787109375,82.74977111816406,0.012655004858970642,55.0,0.03068840503692627,0.012027835473418236,4,1000,0.1498217135667801,1.254960536956787,0.33384770154953003,128.2942657470703,6.341200351715088,0.14045120775699615,0.0002880000101868063,0.1498217135667801,0.8489649891853333,3,0.14568021893501282,-0.09375967085361481,0,0.1498217135667801,2.269227981567383,73.14179229736328,0.14045120775699615,-0.3933239281177521,40,1.0104105472564697,80000.0,0.0032072430476546288,0.012918071821331978,807.299380034,1746528762.6458411,0,-0.6300582885742188,1.0104105472564697,22.125,0.8329348564147949,1.0104105472564697,0.14045120775699615,NaN,155.8916015625
806.3565673828125,82.5061264038086,0.013277814723551273,31.200000762939453,0.009219646453857422,0.016712339594960213,5,1000,0.18361636996269226,1.2135932445526123,0.7405758500099182,128.10206604003906,5.900935649871826,0.17526212334632874,0.0002849999873433262,0.18361636996269226,0.8144860863685608,4,0.13520051538944244,0.16044878959655762,0,0.18361636996269226,2.811079978942871,73.61930847167969,0.17526212334632874,-0.38410428166389465,40,1.0131341218948364,100000.0,0.004684504121541977,0.014979473315179348,966.760915206,1746528918.8233347,0,-0.4402647018432617,1.0131341218948364,21.040000915527344,1.448516607284546,1.0131341218948364,0.17526212334632874,NaN,156.12550354003906
965.8092041015625,83.10102081298828,0.012139450758695602,85.8499984741211,0.04802060127258301,0.022807421162724495,6,1000,0.21782930195331573,1.1881462335586548,1.4955952167510986,125.46968078613281,6.93682336807251,0.21000462770462036,0.00028199999360367656,0.21782930195331573,0.7939857244491577,5,0.20508228242397308,0.08224250376224518,0,0.21782930195331573,4.213700771331787,76.29999542236328,0.21000462770462036,-0.33608368039131165,40,1.0102736949920654,120000.0,0.006095081567764282,0.01046644989401102,1125.952609754,1746529078.285025,0,1.0358877182006836,1.0102736949920654,20.700000762939453,1.8555381298065186,1.0102736949920654,0.21000462770462036,NaN,159.40106201171875
1124.995849609375,82.37584686279297,0.013393006287515163,69.0999984741211,-0.017248988151550293,0.02025136537849903,7,1000,0.2524667978286743,1.1531269550323486,2.166977643966675,125.68675231933594,6.465873718261719,0.2449571192264557,0.0002789999998640269,0.2524667978286743,0.7666507959365845,6,0.22199273109436035,-0.1018511950969696,0,0.2524667978286743,2.9188473224639893,76.74986267089844,0.2449571192264557,-0.35333266854286194,40,1.0125128030776978,140000.0,-0.002556055784225464,0.013985113240778446,1285.233202659,1746529237.476742,0,-0.470949649810791,1.0125128030776978,24.190000534057617,1.3431448936462402,1.0125128030776978,0.2449571192264557,NaN,159.12576293945312
1284.25048828125,82.80384063720703,0.013040898367762566,89.75,0.01850619912147522,0.015159775502979755,8,1000,0.28758692741394043,1.123774528503418,2.4594626426696777,125.63658142089844,8.15495777130127,0.28023871779441833,0.00027600000612437725,0.28758692741394043,0.7444453835487366,7,0.24336491525173187,0.24748453497886658,0,0.28758692741394043,5.255311489105225,76.38542938232422,0.28023871779441833,-0.3348264694213867,40,1.0106372833251953,160000.0,-0.005091589875519276,0.012757607735693455,1445.201006414,1746529396.7573211,0,1.6890840530395508,1.0106371641159058,27.93000030517578,3.1518146991729736,1.0106372833251953,0.28023871779441833,NaN,159.18931579589844
1444.251953125,82.68831634521484,0.014508646912872791,56.400001525878906,-0.02005237340927124,0.021709738299250603,9,1000,0.322454571723938,1.0923035144805908,2.9914090633392334,125.07514190673828,6.66670560836792,0.3157222867012024,0.0002730000123847276,0.322454571723938,0.7214118838310242,8,0.28711000084877014,0.13012142479419708,0,0.322454571723938,5.340696811676025,77.21551513671875,0.3157222867012024,-0.35487884283065796,40,1.016460657119751,180000.0,0.006549962796270847,0.016668496653437614,1605.447805103,1746529556.7250972,0,-1.4882521629333496,1.016460657119751,26.860000610351562,2.4961934089660645,1.016460657119751,0.3157222867012024,NaN,159.9038848876953
1604.49169921875,82.71697235107422,0.015147156082093716,69.3499984741211,-0.0024480223655700684,0.019759533926844597,10,1000,0.35751453042030334,1.059536099433899,3.2969470024108887,124.85820007324219,8.253077507019043,0.3514992296695709,0.0002699999895412475,0.35751453042030334,0.698161244392395,9,0.3136472702026367,0.014952652156352997,0,0.35751453042030334,5.671158790588379,77.46469116210938,0.3514992296695709,-0.357326865196228,40,1.0160423517227173,200000.0,-0.0019502043724060059,0.01696583442389965,1764.581070077,1746529716.971917,0,1.586371898651123,1.0160423517227173,29.799999237060547,2.5843801498413086,1.0160423517227173,0.3514992296695709,NaN,160.1817169189453
