Value/cost,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Train/PolicyRatio/Std,Train/StopIter,Safety/shield_violation,Time/Total,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,_runtime,Metrics/LagrangeMultiplier/Std,_timestamp,Loss/Loss_pi/Delta,Metrics/EpLen,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Time/Epoch,TotalEnvSteps,Misc/FinalStepNorm,Train/Entropy,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Max,_step,Safety/EpCostShield,Train/LR,Misc/xHx,Train/Epoch,Loss/Loss_pi,Metrics/EpCost,Time/Update,Loss/Loss_cost_critic,Metrics/EpRet,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Time/Rollout,Train/PolicyRatio,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Misc/AcceptanceStep,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Misc/Alpha,Misc/gradient_norm,Value/reward
0.6138518452644348,1.525878801089675e-08,0.3197336196899414,227.9796142578125,3.450422445894219e-05,10,1.8878027200698853,971.0703735351562,0.23744122684001923,0.3197336196899414,1058.993263005,0,1746556996.061633,0.06899425759911537,1000,0.9857008457183838,0.3509104251861572,0.1898542195558548,87.72714233398438,220000.0,0.3004283308982849,1.4021390676498413,-0.011046409606933594,0.9999512434005737,11,41.75,0,0.007987082935869694,10,0.035812243819236755,14.770000457763672,13.668601989746094,4.177640914916992,0.020744238048791885,0.00030878849793225527,0.3197336196899414,0.3509104251861572,74.05852508544922,0.999951183795929,0.9999512434005737,0.019893711432814598,0,1,0.014309774618595839,0.3509104251861572,1.5824158191680908,0.07732973992824554,0.009453152306377888
0.49805155396461487,-1.5258788677030566e-09,0.350130170583725,230.97998046875,0.0006803063442930579,10,3.0056216716766357,1057.7232666015625,0.0023968517780303955,0.350130170583725,1145.687245808,0,1746557082.7158213,-0.06374288909137249,1000,0.9786257147789001,0.38395991921424866,0.1838272511959076,86.58759307861328,240000.0,0.32846856117248535,1.3954858779907227,0.668492317199707,1.0009621381759644,12,37.099998474121094,0,0.006264139898121357,11,-0.027930645272135735,18.979999542236328,13.702581405639648,4.846133232116699,-0.007451706100255251,0.0002597096608951688,0.350130170583725,0.38395991921424866,72.88499450683594,1.0009621381759644,1.0009621381759644,0.008592933416366577,0,1,-0.011300778016448021,0.38395991921424866,1.7868328094482422,0.06052444875240326,0.003946919459849596
0.24644844233989716,2.2888182460434336e-09,0.38180720806121826,230.86300659179688,0.0008888770244084299,10,1.7927289009094238,1144.415771484375,0.7895748615264893,0.38180720806121826,1233.433282965,0,1746557169.4098008,0.13664638809859753,1000,0.976780891418457,0.4169282913208008,0.22095726430416107,86.63146209716797,260000.0,0.28936582803726196,1.394210934638977,-0.42598676681518555,0.998742938041687,13,55.95000076293945,0,0.011661425232887268,12,0.10871574282646179,13.859999656677246,13.963606834411621,4.420146465301514,-0.13134610652923584,0.00034384033642709255,0.38180720806121826,0.4169282913208008,72.66783905029297,0.9987428784370422,0.998742938041687,0.01035569328814745,0,1,0.0017627598717808723,0.4169282913208008,1.3096009492874146,0.12401323765516281,-0.00852059293538332
1.2821259498596191,2.2888182460434336e-09,0.41393616795539856,228.11439514160156,3.175072561134584e-05,10,3.5168867111206055,1232.16357421875,0.9879312515258789,0.41393616795539856,1322.106670806,0,1746557257.1558564,-0.13632330298423767,1000,0.9692696928977966,0.45030951499938965,0.22350651025772095,87.67530822753906,280000.0,0.30411913990974426,1.3862991333007812,2.6304259300231934,1.000044822692871,14,42.900001525878906,0,0.010802453383803368,13,-0.02760756015777588,17.260000228881836,13.694129943847656,7.050572395324707,-0.14311212301254272,0.00032887273118831217,0.41393616795539856,0.45030951499938965,73.98116302490234,1.000044822692871,1.000044822692871,0.007871025241911411,0,1,-0.002484668046236038,0.45030951499938965,1.3606723546981812,0.11210216581821442,0.003175415564328432
1.1705222129821777,9.918212917625624e-09,0.447237491607666,225.72836303710938,0.0005520675331354141,10,3.1914424896240234,1320.825439453125,0.40186649560928345,0.447237491607666,1410.289465698,0,1746557345.8292823,0.10468665510416031,1000,0.963041365146637,0.4843395948410034,0.2697930932044983,88.60206604003906,300000.0,0.2963332235813141,1.3802443742752075,-1.2642121315002441,0.9992192983627319,15,62.95000076293945,0,0.0165779460221529,14,0.07707909494638443,20.020000457763672,13.714881896972656,5.786360263824463,-0.18258312344551086,0.00034061880433000624,0.447237491607666,0.4843395948410034,74.88716888427734,0.9992192387580872,0.9992192983627319,0.007982002571225166,0,1,0.00011097732931375504,0.4843395948410034,1.0983721017837524,0.17148134112358093,0.007582482881844044
1.1146048307418823,-3.814697002724188e-09,0.481464147567749,227.0065155029297,0.00011168916535098106,10,3.4269981384277344,1409.0050048828125,0.8147181272506714,0.481464147567749,1495.183471911,0,1746557434.0117545,-0.006230242550373077,1000,0.9534368515014648,0.5190774202346802,0.2554861307144165,88.10320281982422,320000.0,0.2973097264766693,1.3702043294906616,-0.7741446495056152,0.9998420476913452,16,62.45000076293945,0,0.014768831431865692,15,0.07084885239601135,21.920000076293945,13.992093086242676,5.012215614318848,-0.06242900714278221,0.0003341945994179696,0.481464147567749,0.5190774202346802,74.11109161376953,0.9998419880867004,0.9998420476913452,0.006195394322276115,0,1,-0.001786608248949051,0.5190774202346802,1.1637020111083984,0.1398850977420807,-0.0021771620959043503
0.8768749833106995,-7.629394005448376e-09,0.5145745277404785,235.79258728027344,0.00010497376206330955,10,2.877254009246826,1493.8997802734375,-0.28888139128685,0.5145745277404785,1581.83149007,0,1746557518.9057255,-0.14844026416540146,1000,0.942451536655426,0.5542580485343933,0.20264707505702972,84.8203125,340000.0,0.2799709141254425,1.3586455583572388,-0.697603702545166,1.0001485347747803,17,24.899999618530273,0,0.010478144511580467,16,-0.0775914117693901,20.5,13.71792221069336,4.314611911773682,-0.08729676902294159,0.0003756526857614517,0.5145745277404785,0.5542580485343933,71.10236358642578,1.0001484155654907,1.0001485347747803,0.006190628744661808,0,1,-4.7655776143074036e-06,0.5542580485343933,1.3815690279006958,0.16283191740512848,-0.001172169460915029
1.5576223134994507,7.629394338515283e-10,0.5483310222625732,231.05303955078125,0.00012436130782589316,10,4.055452346801758,1580.5447998046875,-0.242437481880188,0.5483310222625732,1672.084903269,0,1746557605.5540462,0.08188971364870667,1000,0.9399544596672058,0.5896975994110107,0.29925644397735596,86.56021118164062,360000.0,0.3149702548980713,1.3560134172439575,1.7875056266784668,1.0001758337020874,18,53.849998474121094,0,0.01805417612195015,17,0.004298301879316568,19.489999771118164,13.727505683898926,6.102117538452148,-0.07642757892608643,0.0003223580133635551,0.5483310222625732,0.5896975994110107,72.83269500732422,1.0001758337020874,1.0001758337020874,0.00815415009856224,0,1,0.0019635213539004326,0.5896975994110107,1.0525095462799072,0.15263627469539642,0.014847686514258385
1.1280336380004883,-1.5258788677030566e-09,0.583654522895813,221.7685089111328,0.000197640634723939,10,4.28122091293335,1670.8167724609375,0.8210834860801697,0.583654522895813,1756.924559166,0,1746557695.8074834,0.22842021053656936,1000,0.947849690914154,0.6253175735473633,0.2964635193347931,90.18413543701172,380000.0,0.2735472619533539,1.3646354675292969,0.18301773071289062,1.000279426574707,19,99.69999694824219,0,0.023491330444812775,18,0.23271851241588593,19.18000030517578,14.008683204650879,6.285135269165039,-0.11341148614883423,0.00033899539266712964,0.583654522895813,0.6253175735473633,76.17543029785156,1.000279426574707,1.000279426574707,0.007665341254323721,0,1,-0.0004888088442385197,0.6253175735473633,0.9227012395858765,0.15719258785247803,0.007769875228404999
1.2000256776809692,6.103515470812226e-09,0.6194573044776917,235.9189453125,0.00021168956300243735,10,4.499381065368652,1755.654541015625,0.3994523584842682,0.6194573044776917,1840.9245762,0,1746557780.6466599,-0.20668152533471584,1000,0.946467399597168,0.6607587933540344,0.3044780492782593,84.7748794555664,400000.0,0.2991790175437927,1.3635374307632446,-1.82381010055542,0.999700665473938,20,62.70000076293945,0,0.020714743062853813,19,0.026036987081170082,16.510000228881836,13.71432113647461,4.461325168609619,-0.09191529452800751,0.0003182877553626895,0.6194573044776917,0.6607587933540344,71.06053924560547,0.9997006058692932,0.999700665473938,0.013902124017477036,0,1,0.006236782763153315,0.6607587933540344,0.9825962781906128,0.15698324143886566,-0.01835094392299652
0.9901197552680969,1.5258788677030566e-09,0.6537060737609863,238.26950073242188,0.00016617098299320787,10,4.087900161743164,1839.6549072265625,-0.16756397485733032,0.6537060737609863,1927.883978227,0,1746557864.6471527,-0.1827519480139017,1000,0.9512200355529785,0.6955836415290833,0.22862422466278076,83.93856811523438,420000.0,0.3215056359767914,1.3686949014663696,-0.979478120803833,1.0002349615097046,21,23.200000762939453,0,0.010113392025232315,20,-0.15671496093273163,13.289999961853027,13.688311576843262,3.481847047805786,-0.052586689591407776,0.00025584071408957243,0.6537060737609863,0.6955836415290833,70.25023651123047,1.0002349615097046,1.0002349615097046,0.008962930180132389,0,1,-0.0049391938373446465,0.6955836415290833,1.4062622785568237,0.11184760183095932,-0.03002259135246277
0.8462486267089844,0.0,0.6877642869949341,230.16490173339844,0.00012315310596022755,10,4.017598628997803,1926.61376953125,0.7967166900634766,0.6877642869949341,2014.28557585,0,1746557951.6065001,0.11039291694760323,1000,0.9533074498176575,0.7297691702842712,0.2718753516674042,86.89421844482422,440000.0,0.3194311261177063,1.3708852529525757,-0.32188892364501953,0.9998258352279663,22,43.75,0,0.014488217420876026,21,-0.0463220439851284,12.640000343322754,13.93653678894043,3.1599581241607666,0.0028610993176698685,0.0002564464812166989,0.6877642869949341,0.7297691702842712,72.9576644897461,0.9998257756233215,0.9998258352279663,0.006411291193217039,0,1,-0.00255163898691535,0.7297691702842712,1.174917459487915,0.13871659338474274,-0.00776677718386054
0.8882617950439453,0.0,0.7226618528366089,231.6472930908203,0.000733299006242305,10,4.4163360595703125,2013.0123291015625,-0.24153387546539307,0.7226618528366089,2102.564123999,0,1746558038.008,0.11191609874367714,1000,0.9633545875549316,0.7630758285522461,0.34959569573402405,86.3381576538086,460000.0,0.3064446747303009,1.3812295198440552,-0.04848980903625488,0.9989629983901978,23,66.80000305175781,0,0.026029018685221672,22,0.06559405475854874,10.729999542236328,13.985580444335938,3.1114683151245117,0.05223262682557106,0.0002908583846874535,0.7226618528366089,0.7630758285522461,72.3525619506836,0.998962938785553,0.9989629983901978,0.00884193368256092,0,1,0.0024306424893438816,0.7630758285522461,0.8765687942504883,0.13574472069740295,-0.021797630935907364
0.784873902797699,-4.577636492086867e-09,0.758661150932312,226.74154663085938,0.0007579969824291766,10,4.491688251495361,2101.2900390625,0.9931842088699341,0.758661150932312,2186.595300364,0,1746558126.286693,0.07253313809633255,1000,0.9601505398750305,0.7956418991088867,0.31756430864334106,88.2061538696289,480000.0,0.3049061596393585,1.3780888319015503,2.9748573303222656,0.9989280700683594,24,79.1500015258789,0,0.021695058792829514,23,0.1381271928548813,10.920000076293945,13.684829711914062,6.086325645446777,0.08709181845188141,0.000304705259623006,0.758661150932312,0.7956418991088867,74.52130126953125,0.9989280700683594,0.9989280700683594,0.013929172419011593,0,1,0.005087238736450672,0.7956418991088867,0.960139811038971,0.2400434911251068,0.002541014226153493
0.7484990954399109,-4.577636492086867e-09,0.7930556535720825,238.1774139404297,0.0006295053171925247,10,3.5145809650421143,2185.326171875,-0.558006763458252,0.7930556535720825,2270.342035382,0,1746558210.3178072,-0.26740720868110657,1000,0.9530813694000244,0.8278093934059143,0.218764990568161,83.97102355957031,500000.0,0.31771332025527954,1.3707431554794312,-3.5446856021881104,1.0008902549743652,25,23.5,0,0.009482313878834248,24,-0.12928001582622528,12.369999885559082,13.916350364685059,2.541640043258667,0.1615096479654312,0.0002753921435214579,0.7930556535720825,0.8278093934059143,70.05465698242188,1.0008902549743652,1.0008902549743652,0.005873636342585087,0,1,-0.008055536076426506,0.8278093934059143,1.4523042440414429,0.08259113878011703,-0.021457476541399956
1.010798454284668,2.2888182460434336e-09,0.8256596922874451,239.0634002685547,0.0006476003327406943,10,3.1355104446411133,2269.046630859375,-0.10987807810306549,0.8256596922874451,2354.353960738,0,1746558294.064604,-0.018756404519081116,1000,0.959165096282959,0.8594099879264832,0.22613099217414856,83.65982055664062,520000.0,0.3168081045150757,1.3770647048950195,-0.271838903427124,1.0009158849716187,26,18.0,0,0.01018960028886795,25,-0.1480364203453064,11.109999656677246,13.69941234588623,2.269801139831543,0.1686856895685196,0.00027801518444903195,0.8256596922874451,0.8594099879264832,69.96038055419922,1.0009158849716187,1.0009158849716187,0.011460866779088974,0,1,0.005587230436503887,0.8594099879264832,1.4009937047958374,0.10422148555517197,0.007489382289350033
0.6692876815795898,-7.629394338515283e-10,0.8574945330619812,238.2465362548828,2.312457945663482e-05,10,2.9831082820892334,2353.087890625,-0.7832661271095276,0.8574945330619812,2439.019393068,0,1746558378.07657,0.09816595539450645,1000,0.9598292708396912,0.8901699185371399,0.26072797179222107,83.9466552734375,540000.0,0.3129524886608124,1.3778514862060547,0.011157512664794922,0.9999672770500183,27,31.25,0,0.013881874270737171,26,-0.04987046495079994,9.260000228881836,13.680556297302246,2.280958652496338,0.14070278406143188,0.0002995766990352422,0.8574945330619812,0.8901699185371399,70.26608276367188,0.9999672770500183,0.9999672770500183,0.011205034330487251,0,1,-0.0002558324486017227,0.8901699185371399,1.2003027200698853,0.1313260793685913,-0.012187440879642963
0.615993320941925,-1.0681151962899094e-08,0.8897536993026733,236.40110778808594,8.772164437687024e-05,10,3.2225749492645264,2437.7470703125,0.7246453762054443,0.8897536993026733,2523.830212665,0,1746558462.7418885,0.11574820801615715,1000,0.9472039341926575,0.9210469126701355,0.29780441522598267,84.60197448730469,560000.0,0.3090146780014038,1.364548683166504,0.517397403717041,0.9998759627342224,28,51.099998474121094,0,0.018575211986899376,27,0.06587774306535721,14.0,13.97331428527832,2.798356056213379,-0.040914736688137054,0.00030137551948428154,0.8897536993026733,0.9210469126701355,70.6286392211914,0.9998759627342224,0.9998759627342224,0.01139124110341072,0,1,0.00018620677292346954,0.9210469126701355,1.0376430749893188,0.11541977524757385,0.006203061435371637
0.4991341829299927,-4.577636492086867e-09,0.9207167625427246,236.02252197265625,0.0007940466166473925,10,2.4616267681121826,2522.558349609375,-0.2086021900177002,0.9207167625427246,2607.470590093,0,1746558547.5527759,-0.13843819499015808,1000,0.939478874206543,0.9512386918067932,0.24814699590206146,84.73767852783203,580000.0,0.2986311614513397,1.3563737869262695,-0.938620924949646,1.0011229515075684,29,22.25,0,0.013809483498334885,28,-0.07256045192480087,9.619999885559082,13.676998138427734,1.859735131263733,-0.11504611372947693,0.0003209401620551944,0.9207167625427246,0.9512386918067932,71.0606689453125,1.0011229515075684,1.0011229515075684,0.00812305323779583,0,1,-0.003268187865614891,0.9512386918067932,1.2034446001052856,0.13734358549118042,0.0023613811936229467
0.3992804288864136,0.0,0.9494443535804749,239.2978515625,0.0012305756099522114,10,2.361604690551758,2606.199462890625,-0.29425185918807983,0.9494443535804749,2695.498878808,0,1746558631.1931684,-0.09892740100622177,1000,0.9384183883666992,0.9803462028503418,0.18966418504714966,83.57785034179688,600000.0,0.3042881488800049,1.354913592338562,-0.5806373357772827,1.0017403364181519,30,6.900000095367432,0,0.007770163472741842,29,-0.17148785293102264,7.230000019073486,13.70721435546875,1.2790977954864502,-0.15962913632392883,0.00029984384309500456,0.9494443535804749,0.9803462028503418,69.87062072753906,1.0017403364181519,1.0017403364181519,0.02148837223649025,0,1,0.01336531899869442,0.9803462028503418,1.6043519973754883,0.10863620042800903,-0.013289550319314003
0.3876921832561493,2.2888182460434336e-09,0.9796116352081299,227.34652709960938,0.001255414099432528,10,2.2069807052612305,2694.23193359375,0.10344767570495605,0.9796116352081299,2782.896063157,0,1746558719.2214313,0.40577253699302673,1000,0.9439321160316467,1.0091315507888794,0.37103503942489624,87.971435546875,620000.0,0.2864459753036499,1.3606516122817993,2.010866641998291,0.9982246160507202,31,62.95000076293945,0,0.033556319773197174,30,0.2342846840620041,10.4399995803833,13.926177024841309,3.289964437484741,-0.277641624212265,0.00033117475686594844,0.9796116352081299,1.0091315507888794,74.04524230957031,0.9982245564460754,0.9982246160507202,0.008917680941522121,0,1,-0.012570691294968128,1.0091315507888794,0.7720186114311218,0.2974814176559448,0.006405774503946304
0.3319247364997864,9.155272984173735e-09,1.0079747438430786,229.0598907470703,0.0004986253334209323,10,2.0746219158172607,2781.611328125,-0.31445443630218506,1.0079747438430786,2870.501043756,0,1746558806.6185782,-0.34690193831920624,1000,0.9506846070289612,1.0379000902175903,0.1931135505437851,87.31340789794922,640000.0,0.29707154631614685,1.3680477142333984,-1.5874277353286743,1.0007051229476929,32,11.949999809265137,0,0.00845148041844368,31,-0.11261725425720215,11.789999961853027,13.696867942810059,1.702536702156067,-0.32693615555763245,0.00029155725496821105,1.0079747438430786,1.0379000902175903,73.61652374267578,1.0007051229476929,1.0007051229476929,0.003535774303600192,0,1,-0.005381906637921929,1.0379000902175903,1.5383257865905762,0.1767594814300537,-0.0017371132271364331
0.5992659330368042,1.5258788677030566e-09,1.03481924533844,228.46116638183594,0.0010104565881192684,10,2.8094825744628906,2869.228271484375,-0.2580857574939728,1.03481924533844,2955.427090943,0,1746558894.223622,-0.04949857294559479,1000,0.9542130827903748,1.0656074285507202,0.20310944318771362,87.54222869873047,660000.0,0.30658334493637085,1.3720020055770874,-0.05108380317687988,1.0014289617538452,33,13.550000190734863,0,0.008777940645813942,32,-0.16211582720279694,6.599999904632568,13.707796096801758,1.651452898979187,-0.25984346866607666,0.00028593774186447263,1.03481924533844,1.0656074285507202,73.83441162109375,1.0014289617538452,1.0014289617538452,0.0126233771443367,0,1,0.009087602840736508,1.0656074285507202,1.5094490051269531,0.10024310648441315,-0.021589886397123337
0.541282057762146,1.5258788677030566e-09,1.0616453886032104,235.74124145507812,5.6759145081741735e-06,10,2.408325672149658,2954.13623046875,-0.875103771686554,1.0616453886032104,3041.876304359,0,1746558979.1495843,0.17496909108012915,1000,0.9486669898033142,1.0927398204803467,0.3424128293991089,84.83878326416016,680000.0,0.32304465770721436,1.3662227392196655,1.8818260431289673,1.0000079870224,34,33.20000076293945,0,0.022470086812973022,33,0.01285326387733221,8.359999656677246,13.935197830200195,3.5332789421081543,-0.1388285607099533,0.0002842516405507922,1.0616453886032104,1.0927398204803467,70.90357208251953,1.0000079870224,1.0000079870224,0.008529600687325,0,1,-0.0040937764570117,1.0927398204803467,0.9434362053871155,0.16597799956798553,-0.0036199477035552263
0.7193377017974854,-3.051757735406113e-09,1.0882748365402222,231.533935546875,1.7645525076659396e-05,10,3.1112658977508545,3040.604736328125,0.46850866079330444,1.0882748365402222,3128.176686604,0,1746559065.5988514,-0.08529738243669271,1000,0.940526008605957,1.1198351383209229,0.3170190155506134,86.38042449951172,700000.0,0.3193760812282562,1.3575845956802368,1.2145180702209473,1.0000250339508057,35,30.299999237060547,0,0.019705871120095253,34,-0.0724441185593605,10.619999885559082,13.705852508544922,4.747797012329102,-0.013587427325546741,0.0002759514609351754,1.0882748365402222,1.1198351383209229,72.674560546875,1.0000249147415161,1.0000250339508057,0.004112889990210533,0,1,-0.004416710697114468,1.1198351383209229,1.0074350833892822,0.11107738316059113,0.023411357775330544
