Train/StopIter,_timestamp,Train/KL,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Loss/Loss_pi/Delta,Time/Epoch,Train/PolicyRatio/Max,Train/Epoch,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Train/Entropy,Safety/shield_violation,_step,Value/reward,Train/PolicyStd,Value/Adv,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Train/PolicyRatio/Min,Train/LR,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier,Time/FPS,Train/PolicyRatio/Std,_runtime,Time/Rollout,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Time/Total,Metrics/EpRet,Time/Update,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Value/cost,Loss/Loss_pi,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max
40,1746556759.957797,0.013851203955709934,0.3780120313167572,0.38766664266586304,1.0004606246948242,-0.4422022197395563,312.8150634765625,1.0004607439041138,10,NaN,0.01654466986656189,0.38766664266586304,152.1750030517578,1.4527848958969116,34.675174713134766,11,2.7899866104125977,1.0346548557281494,0.29615336656570435,208.14999389648438,0,220000.0,1.0004607439041138,0.00026699999580159783,72.32901763916016,0.3780120313167572,63.93553924560547,0.012150331400334835,3812.261374484,125.52745819091797,0.14492113888263702,0,3500.3857421875,18.98468589782715,187.28753662109375,500,-33.37591552734375,29.04182243347168,-0.4134432077407837,0.3780120313167572,0.38766664266586304
40,1746557070.5175152,0.011402751319110394,0.4119132161140442,0.42076432704925537,0.9982373714447021,0.24349649250507355,310.48065185546875,0.9982373714447021,11,NaN,0.03953909873962402,0.42076432704925537,191.72500610351562,1.4332422018051147,36.31093215942383,12,3.1825032234191895,1.014873743057251,-0.27461540699005127,163.57000732421875,0,240000.0,0.9982373714447021,0.0002640000020619482,84.46675109863281,0.4119132161140442,64.41625213623047,0.01101857889443636,4122.16168204,124.02075958251953,0.18446023762226105,0,3810.953857421875,20.648595809936523,186.45982360839844,500,12.137733459472656,31.23785400390625,-0.16994671523571014,0.4119132161140442,0.42076432704925537
40,1746557380.4170153,0.012138759717345238,0.4446660280227661,0.4525107741355896,1.0016225576400757,-0.28035829961299896,309.7896423339844,1.0016225576400757,12,NaN,0.0271749347448349,0.4525107741355896,123.80000305175781,1.4039582014083862,29.58698844909668,13,3.3698337078094482,0.9866030812263489,0.04848123714327812,132.38999938964844,0,260000.0,1.0016225576400757,0.0002610000083222985,63.28103256225586,0.4446660280227661,64.5599365234375,0.01221556682139635,4426.1344975,121.29094696044922,0.21163517236709595,0,4120.81396484375,21.674848556518555,188.49859619140625,500,-21.185718536376953,25.354999542236328,-0.4503050148487091,0.4446660280227661,0.4525107741355896
40,1746557684.3907058,0.008798688650131226,0.4761034846305847,0.4829033315181732,1.0000052452087402,0.11781859397888184,303.8827819824219,1.0000052452087402,13,NaN,0.00745275616645813,0.4829033315181732,109.07499694824219,1.3705278635025024,24.803430557250977,14,3.487427234649658,0.9546246528625488,0.11093062907457352,108.3499984741211,0,280000.0,1.0000052452087402,0.0002579999854788184,53.39543151855469,0.4761034846305847,65.81484985351562,0.011342468671500683,4736.23256619,121.12905883789062,0.21908792853355408,0,4424.8212890625,21.089815139770508,182.753662109375,500,-9.885601043701172,20.999391555786133,-0.33248642086982727,0.4761034846305847,0.4829033315181732
40,1746557994.4887776,0.007912722416222095,0.5062865018844604,0.5126069188117981,1.0006624460220337,0.06132233142852783,310.00732421875,1.0006624460220337,14,NaN,0.07841232419013977,0.5126069188117981,144.72500610351562,1.3561261892318726,29.222305297851562,15,3.935769557952881,0.9408878087997437,0.28270426392555237,100.2300033569336,0,300000.0,1.0006624460220337,0.00025499999173916876,70.10565948486328,0.5062865018844604,64.51461029052734,0.009910589084029198,5044.157461022,119.97444152832031,0.29750025272369385,0,4734.91357421875,21.211631774902344,190.0327911376953,500,16.710227966308594,25.238079071044922,-0.27116408944129944,0.5062865018844604,0.5126069188117981
40,1746558302.413156,0.009376680478453636,0.5353847742080688,0.5410480499267578,1.0003660917282104,-0.12094751000404358,307.8313903808594,1.0003660917282104,15,NaN,-0.026050835847854614,0.5410480499267578,95.25,1.329525351524353,22.9439697265625,16,3.9378390312194824,0.916098952293396,-0.09512807428836823,100.3499984741211,0,320000.0,1.0003660917282104,0.0002519999979995191,54.84734344482422,0.5353847742080688,64.97063446044922,0.010920886881649494,5346.235825966,122.81343078613281,0.27144941687583923,0,5042.83056640625,21.350500106811523,185.01788330078125,500,-15.258316040039062,18.758878707885742,-0.392111599445343,0.5353847742080688,0.5410480499267578
40,1746558604.4916017,0.011771160177886486,0.5632926821708679,0.5680267214775085,1.003579020500183,-0.11675763130187988,301.985107421875,1.0035791397094727,16,NaN,0.0517464280128479,0.5680267214775085,71.375,1.2980372905731201,20.39930534362793,17,4.054102897644043,0.8877547383308411,-0.3045300543308258,84.73999786376953,0,340000.0,1.0035791397094727,0.00024900000425986946,41.1235237121582,0.5632926821708679,66.22843170166016,0.011570628732442856,5649.328055205,117.04656219482422,0.32319584488868713,0,5344.91650390625,21.588760375976562,184.9384307861328,500,-13.723819732666016,16.568862915039062,-0.5088692307472229,0.5632926821708679,0.5680267214775085
40,1746558907.5841937,0.009019268676638603,0.5897176861763,0.5937816500663757,1.0030142068862915,0.205076664686203,302.98162841796875,1.0030142068862915,17,NaN,-0.08189214766025543,0.5937816500663757,75.7750015258789,1.2662127017974854,17.896724700927734,18,3.9961745738983154,0.8594820499420166,-0.16281552612781525,58.77000045776367,0,360000.0,1.0030142068862915,0.0002460000105202198,42.41151428222656,0.5897176861763,66.01060485839844,0.010655743069946766,5945.311890493,116.70707702636719,0.2413036972284317,0,5647.9912109375,20.964527130126953,186.27442932128906,500,1.2879905700683594,13.82077693939209,-0.3037925660610199,0.5897176861763,0.5937816500663757
40,1746559203.5677996,0.010634167119860649,0.6146264672279358,0.6182543039321899,1.0009452104568481,-0.09511202573776245,295.904052734375,1.0009452104568481,18,NaN,0.08360685408115387,0.6182543039321899,63.099998474121094,1.2387880086898804,16.929960250854492,19,4.203741550445557,0.8369152545928955,0.1938747614622116,47.56999969482422,0,380000.0,1.0009452104568481,0.00024300000222865492,41.603660583496094,0.6146264672279358,67.5894775390625,0.010686363093554974,6246.273245606,113.71965789794922,0.32491055130958557,0,5943.9990234375,21.206348419189453,182.18431091308594,500,-0.8078536987304688,12.260004997253418,-0.39890459179878235,0.6146264672279358,0.6182543039321899
40,1746559504.5294929,0.008033829741179943,0.6384631395339966,0.6421874761581421,1.0005066394805908,0.24379485845565796,300.8846435546875,1.0005066394805908,19,NaN,0.07053601741790771,0.6421874761581421,101.07499694824219,1.2168294191360474,19.467206954956055,20,4.228105545043945,0.8190081119537354,0.3310137689113617,63.189998626708984,0,400000.0,1.0005066394805908,0.00023999999393709004,50.28533172607422,0.6384631395339966,66.47065734863281,0.010431017726659775,6548.596239682,118.08800506591797,0.3954465687274933,0,6244.96826171875,22.470834732055664,182.7965545654297,500,8.681671142578125,15.085912704467773,-0.1551097333431244,0.6384631395339966,0.6421874761581421
40,1746559806.8520074,0.008999303914606571,0.6615076661109924,0.6655408143997192,1.0019587278366089,-0.10209143161773682,302.2481994628906,1.0019587278366089,20,NaN,-0.057441383600234985,0.6655408143997192,93.75,1.1881064176559448,19.86418342590332,21,4.37125301361084,0.7958961129188538,-0.006605260074138641,72.06999969482422,0,420000.0,1.0019587278366089,0.00023700000019744039,51.8530158996582,0.6615076661109924,66.17078399658203,0.011056296527385712,6851.47979885,114.4154052734375,0.3380051851272583,0,6547.2841796875,23.16439437866211,187.8327178955078,500,1.5676841735839844,14.911406517028809,-0.2572011649608612,0.6615076661109924,0.6655408143997192
40,1746560109.7357142,0.008695852011442184,0.683940589427948,0.6882619857788086,1.0016623735427856,-0.14919647574424744,302.7977294921875,1.0016623735427856,21,NaN,0.0860106348991394,0.6882619857788086,85.75,1.1656734943389893,20.605798721313477,22,4.711009979248047,0.7791820168495178,0.11435871571302414,76.9000015258789,0,440000.0,1.0016623735427856,0.00023400000645779073,56.18401336669922,0.683940589427948,66.05069732666016,0.010738988406956196,7154.782749015,116.2476806640625,0.4240158200263977,0,6850.1650390625,24.952993392944336,186.5499725341797,500,4.330997467041016,15.140962600708008,-0.40639764070510864,0.683940589427948,0.6882619857788086
40,1746560413.0384939,0.010492046363651752,0.7056641578674316,0.7103807330131531,1.0003308057785034,0.09674474596977234,303.20745849609375,1.0003308057785034,22,NaN,0.004652738571166992,0.7103807330131531,82.7750015258789,1.1382416486740112,18.43402862548828,23,4.783935546875,0.7589872479438782,0.08934390544891357,67.3499984741211,0,460000.0,1.0003308057785034,0.00023099999816622585,47.3314323425293,0.7056641578674316,65.96144104003906,0.011343319900333881,7452.694874834,118.05919647216797,0.4286685585975647,0,7153.458984375,24.14599609375,185.14816284179688,500,-8.852581024169922,13.354585647583008,-0.3096528947353363,0.7056641578674316,0.7103807330131531
40,1746560710.9510643,0.008192327804863453,0.7268369793891907,0.7317428588867188,1.0022196769714355,0.07578212022781372,297.8237609863281,1.0022196769714355,23,NaN,-0.010381877422332764,0.7317428588867188,69.125,1.1170048713684082,15.145115852355957,24,4.766304016113281,0.7439800500869751,0.10139720141887665,71.44999694824219,0,480000.0,1.0022196769714355,0.0002280000044265762,40.15281677246094,0.7268369793891907,67.15380859375,0.01051662489771843,7755.860911611,117.1934814453125,0.41828668117523193,0,7451.380859375,25.011547088623047,180.6301727294922,500,-7.178615570068359,11.550362586975098,-0.23387077450752258,0.7268369793891907,0.7317428588867188
40,1746561014.116781,0.00635866541415453,0.7472132444381714,0.7524095177650452,1.0016847848892212,0.052831828594207764,303.0700378417969,1.0016847848892212,24,NaN,-0.05397707223892212,0.7524095177650452,67.7249984741211,1.1156096458435059,14.25862979888916,25,4.356633186340332,0.7435304522514343,0.02424418181180954,54.900001525878906,0,500000.0,1.0016847848892212,0.00022499999613501132,39.637210845947266,0.7472132444381714,65.99134826660156,0.009940720163285732,8059.751078189,117.63475799560547,0.3643096089363098,0,7754.5361328125,22.844745635986328,185.43521118164062,500,-0.5156059265136719,10.659747123718262,-0.18103894591331482,0.7472132444381714,0.7524095177650452
40,1746561318.0066607,0.009564872831106186,0.7670358419418335,0.7727961540222168,0.9999701380729675,0.008957162499427795,303.7867126464844,0.9999701380729675,25,NaN,-0.017716705799102783,0.7727961540222168,87.4000015258789,1.1069475412368774,17.154638290405273,26,4.540688514709473,0.7373436689376831,0.04417545348405838,63.0,0,520000.0,0.9999701380729675,0.00022200000239536166,49.4936408996582,0.7670358419418335,65.83566284179688,0.010947104543447495,8363.779533063,117.40412902832031,0.34659290313720703,0,8058.419921875,22.685049057006836,186.38247680664062,500,9.856430053710938,13.270990371704102,-0.17208178341388702,0.7670358419418335,0.7727961540222168
40,1746561622.0352366,0.008251596242189407,0.7862721681594849,0.7925260066986084,1.0001964569091797,-0.07472720742225647,303.9359130859375,1.0001964569091797,26,NaN,0.07714495062828064,0.7925260066986084,63.29999923706055,1.0929276943206787,13.82619571685791,27,4.61686372756958,0.7276045083999634,-0.1119651198387146,58.0,0,540000.0,1.0001964569091797,0.00021899999410379678,31.8859920501709,0.7862721681594849,65.8033447265625,0.010486306622624397,8660.151932867,117.92567443847656,0.42373785376548767,0,8362.462890625,22.83490753173828,186.01011657714844,500,-17.607648849487305,10.376791954040527,-0.2468089908361435,0.7862721681594849,0.7925260066986084
40,1746561918.4077327,0.010969092138111591,0.8046361207962036,0.8110859990119934,1.0023328065872192,-0.054642900824546814,296.2798156738281,1.0023329257965088,27,NaN,-0.07455626130104065,0.8110859990119934,31.075000762939453,1.0679984092712402,8.941658020019531,28,4.2645769119262695,0.7102910876274109,0.07422910630702972,40.40999984741211,0,560000.0,1.0023329257965088,0.00021600000036414713,17.926132202148438,0.8046361207962036,67.50375366210938,0.011218937113881111,8956.290668378,110.38316345214844,0.349181592464447,0,8658.8310546875,21.87291717529297,185.8965606689453,500,-13.959859848022461,6.5662102699279785,-0.3014518916606903,0.8046361207962036,0.8110859990119934
40,1746562214.5467079,0.01068160030990839,0.8222100138664246,0.8290119767189026,1.0002847909927368,0.09250806272029877,296.0491943359375,1.0002847909927368,28,NaN,-0.013208627700805664,0.8290119767189026,53.95000076293945,1.043297529220581,11.564620971679688,29,4.431971549987793,0.6932794451713562,0.07728588581085205,40.119998931884766,0,580000.0,1.0002847909927368,0.00021300000662449747,27.57763671875,0.8222100138664246,67.55633544921875,0.011133155785501003,9254.5761165,111.4266586303711,0.33597296476364136,0,8954.970703125,21.781597137451172,184.62245178222656,500,9.651504516601562,8.56962776184082,-0.20894382894039154,0.8222100138664246,0.8290119767189026
40,1746562512.8321855,0.009557893499732018,0.8389905095100403,0.8463173508644104,1.0012075901031494,0.05031020939350128,298.18878173828125,1.001207709312439,29,NaN,0.07341921329498291,0.8463173508644104,51.0,1.0338269472122192,10.651196479797363,30,4.593379497528076,0.6862611174583435,0.32096004486083984,36.11000061035156,0,600000.0,1.001207709312439,0.0002099999983329326,29.05908966064453,0.8389905095100403,67.07160186767578,0.010736805386841297,9564.99575647,113.5373764038086,0.40939217805862427,0,9253.2509765625,22.759746551513672,184.6512908935547,500,1.4814529418945312,7.952890396118164,-0.15863361954689026,0.8389905095100403,0.8463173508644104
40,1746562823.2516448,0.010330301709473133,0.8552500605583191,0.8634448647499084,0.9987190961837769,0.11235271766781807,310.3369140625,0.9987191557884216,30,NaN,0.020733773708343506,0.8634448647499084,71.1500015258789,1.018357515335083,12.500093460083008,31,4.728414535522461,0.6762878894805908,-0.08273187279701233,45.2599983215332,0,620000.0,0.9987191557884216,0.00020700000459328294,27.266157150268555,0.8552500605583191,64.44609069824219,0.011481450870633125,9865.552936089,121.3272933959961,0.4301259517669678,0,9563.6806640625,24.019746780395508,189.00955200195312,500,-1.7929325103759766,9.082554817199707,-0.04628090187907219,0.8552500605583191,0.8634448647499084
40,1746563123.8087227,0.008782238699495792,0.8712508678436279,0.880397379398346,0.9994366765022278,-0.06702659651637077,300.4518127441406,0.9994366765022278,31,NaN,0.021830052137374878,0.880397379398346,69.75,1.0090763568878174,13.29076099395752,32,4.901413917541504,0.6701871156692505,-0.18788713216781616,54.959999084472656,0,640000.0,0.9994366765022278,0.00020399999630171806,28.544973373413086,0.8712508678436279,66.56641387939453,0.01087481901049614,10158.896511357,115.33858489990234,0.45195600390434265,0,9864.2197265625,25.507213592529297,185.11312866210938,500,1.2788162231445312,10.014290809631348,-0.11330749839544296,0.8712508678436279,0.880397379398346
40,1746563417.1520202,0.009914126247167587,0.886618435382843,0.8961206674575806,1.0028411149978638,-0.2214193418622017,293.2501525878906,1.0028411149978638,32,NaN,-0.2162366807460785,0.8961206674575806,14.024999618530273,0.9857017397880554,6.319161415100098,33,4.096925735473633,0.654465913772583,-0.16800212860107422,35.91999816894531,0,660000.0,1.0028411149978638,0.0002010000025620684,13.71723747253418,0.886618435382843,68.20115661621094,0.010705556720495224,10457.206257993,107.31242370605469,0.23571932315826416,0,10157.5771484375,22.264806747436523,185.9375762939453,500,-14.827735900878906,4.324692249298096,-0.33472684025764465,0.886618435382843,0.8961206674575806
40,1746563715.462198,0.009754502214491367,0.9012028574943542,0.9113116264343262,1.001503348350525,0.11546730995178223,298.2195739746094,1.001503348350525,33,NaN,0.14479544758796692,0.9113116264343262,43.400001525878906,0.9583102464675903,9.964205741882324,34,4.855332851409912,0.6380064487457275,0.06515264511108398,26.200000762939453,0,680000.0,1.001503348350525,0.00019799999427050352,18.499094009399414,0.9012028574943542,67.06468200683594,0.011269273236393929,10757.200489494,110.33877563476562,0.3805147707462311,0,10455.8916015625,22.446979522705078,187.88072204589844,500,4.781856536865234,6.420138835906982,-0.21925953030586243,0.9012028574943542,0.9113116264343262
40,1746564015.4557962,0.009364680387079716,0.9153334498405457,0.9265355467796326,1.0006294250488281,0.19296155124902725,299.83477783203125,1.0006294250488281,34,NaN,0.06352967023849487,0.9265355467796326,69.19999694824219,0.9491813778877258,11.968912124633789,35,4.906536102294922,0.6323357224464417,-0.38161319494247437,37.560001373291016,0,700000.0,1.0006294250488281,0.00019500000053085387,31.45037078857422,0.9153334498405457,66.70340728759766,0.010859678499400616,11053.955396942,116.76630401611328,0.44404444098472595,0,10755.810546875,23.70807456970215,183.06837463378906,500,12.951276779174805,8.08204174041748,-0.026297979056835175,0.9153334498405457,0.9265355467796326
40,1746564312.210973,0.010443656705319881,0.9289311766624451,0.9409208297729492,1.0011640787124634,-0.12713859230279922,296.6553649902344,1.0011640787124634,35,NaN,-0.24029476940631866,0.9409208297729492,25.325000762939453,0.928377091884613,6.0348358154296875,36,3.8568320274353027,0.6198136806488037,0.07996689528226852,31.889999389648438,0,720000.0,1.0011640787124634,0.00019200000679120421,10.233732223510742,0.9289311766624451,67.41830444335938,0.011142226867377758,11345.82643453,109.5970687866211,0.2037496715784073,0,11052.6337890625,22.27368927001953,187.05816650390625,500,-21.216638565063477,4.086109161376953,-0.1534365713596344,0.9289311766624451,0.9409208297729492
40,1746564604.08278,0.014808474108576775,0.9416410326957703,0.9541743397712708,1.0031585693359375,-0.1154136061668396,291.7819519042969,1.0031585693359375,36,NaN,-0.03666161000728607,0.9541743397712708,7.400000095367432,0.8829149603843689,4.365499019622803,37,3.8181374073028564,0.5927889943122864,-0.023507200181484222,14.109999656677246,0,740000.0,1.0031585693359375,0.00018899999849963933,9.839897155761719,0.9416410326957703,68.5443344116211,0.012689649127423763,11645.267667994,105.61568450927734,0.16708806157112122,0,11344.51171875,19.175779342651367,186.1661834716797,500,-0.39383506774902344,2.6743083000183105,-0.268850177526474,0.9416410326957703,0.9541743397712708
40,1746564903.5233817,0.008583728224039078,0.9534153938293457,0.9667878746986389,1.0007742643356323,0.201592318713665,299.34881591796875,1.0007742643356323,37,NaN,0.05539713799953461,0.9667878746986389,25.950000762939453,0.8696119785308838,5.075466632843018,38,4.098072052001953,0.5846413969993591,-0.07235444337129593,8.600000381469727,0,760000.0,1.0007742643356323,0.00018600000475998968,9.686188697814941,0.9534153938293457,66.81169128417969,0.011851299554109573,11942.70468671,109.32732391357422,0.22248519957065582,0,11643.9384765625,18.81410026550293,190.02142333984375,500,-0.15370845794677734,3.1250882148742676,-0.06725785881280899,0.9534153938293457,0.9667878746986389
40,1746565200.9610252,0.011722967028617859,0.9645588397979736,0.9791502952575684,1.0008832216262817,0.004790563136339188,297.3533630371094,1.0008832216262817,38,NaN,0.07440440356731415,0.9791502952575684,41.45000076293945,0.8562405705451965,7.6623969078063965,39,4.634483814239502,0.5761584043502808,-0.11878044158220291,17.860000610351562,0,780000.0,1.0008832216262817,0.0001829999964684248,17.68531036376953,0.9645588397979736,67.26004028320312,0.011671492829918861,12240.051873315,112.39442443847656,0.29688960313796997,0,11941.396484375,21.069429397583008,184.9588165283203,500,7.99912166595459,5.266129016876221,-0.0624672956764698,0.9645588397979736,0.9791502952575684
40,1746565498.307892,0.009060891345143318,0.9754332304000854,0.9914079308509827,0.9988901019096375,0.1199573501944542,297.24871826171875,0.9988901019096375,39,NaN,0.04050260782241821,0.9914079308509827,46.92499923706055,0.8618884086608887,7.178004741668701,40,4.627081394195557,0.579358696937561,-0.021553747355937958,30.5,0,800000.0,0.9988901019096375,0.00018000000272877514,15.998577117919922,0.9754332304000854,67.28372192382812,0.01149672269821167,12540.022564868,112.6501235961914,0.3373922109603882,0,12238.716796875,23.392305374145508,184.59852600097656,500,-1.6867332458496094,3.8768272399902344,0.05749005451798439,0.9754332304000854,0.9914079308509827
40,1746565798.2785544,0.01080705039203167,0.9861313104629517,1.003523349761963,1.0015430450439453,-0.14160479977726936,299.87677001953125,1.0015430450439453,40,NaN,-0.07809355854988098,1.003523349761963,44.32500076293945,0.8490347862243652,8.406318664550781,41,4.543864727020264,0.5729105472564697,0.20603257417678833,33.08000183105469,0,820000.0,1.0015430450439453,0.00017699999443721026,18.968551635742188,0.9861313104629517,66.69406127929688,0.011422738432884216,12851.440017995,110.03961181640625,0.2592986524105072,0,12538.6962890625,23.96377182006836,189.8370819091797,500,2.9699745178222656,5.338997840881348,-0.08411474525928497,0.9861313104629517,1.003523349761963
