Metrics/LagrangeMultiplier,_timestamp,Time/Total,Train/PolicyStd,Train/Epoch,Metrics/EpCost,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Train/LR,Metrics/EpRet,Value/cost,Train/StopIter,_step,Time/FPS,Train/KL,Time/Epoch,Time/Update,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Train/Entropy,Metrics/LagrangeMultiplier/Min,Value/reward,_runtime,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Time/Rollout,Train/PolicyRatio/Max,Loss/Loss_cost_critic,Value/Adv,Metrics/EpLen,TotalEnvSteps
0.3767565190792084,1743307624.710561,1698.3355712890625,0.7835256457328796,10,251.69000244140625,0.10489284247159958,0.3767565190792084,-0.0025224480777978897,0.00026699999580159783,23.972496032714844,37.88124465942383,40,11,127.70452117919922,0.008896280080080032,156.6115264892578,61.572383880615234,0.9992209672927856,0.012097890488803387,1.1740176677703857,0.3767565190792084,3.3118960857391357,1856.718657856,-7.571435928344727,-0.015150208957493305,0.0001142546534538269,0.9992209076881409,0,95.03909301757812,0.9992209672927856,23.917587280273438,-0.3166038393974304,500,220000.0
0.4114093482494354,1743307782.0854263,1855.681640625,0.762921154499054,11,226.3800048828125,0.16121138632297516,0.4114093482494354,0.002669062465429306,0.0002640000020619482,26.505178451538086,43.96908187866211,40,12,127.15145874023438,0.014591014944016933,157.29273986816406,62.325740814208984,0.9999432563781738,0.010953150689601898,1.1476138830184937,0.4114093482494354,3.7937445640563965,2011.359016466,1.0437889099121094,-0.012481146492064,0.05631854385137558,0.9999432563781738,0,94.96692657470703,0.9999432563781738,24.961376190185547,-0.16008350253105164,500,240000.0
0.4455268681049347,1743307936.7176237,2010.3431396484375,0.7463113069534302,12,203.8300018310547,0.18198442459106445,0.4455268681049347,-0.0021815290674567223,0.0002610000083222985,28.382213592529297,35.43039321899414,40,13,129.3836669921875,0.008876834064722061,154.5790252685547,60.47604751586914,0.9986273646354675,0.011659492738544941,1.1258666515350342,0.4455268681049347,4.214994430541992,2165.023422438,1.3911151885986328,-0.014662675559520721,0.020773038268089294,0.9986273646354675,0,94.1029281616211,0.9986273646354675,26.35249137878418,-0.17408554255962372,500,260000.0
0.47881773114204407,1743308090.390259,2164.0185546875,0.7328581213951111,13,168.3300018310547,0.18282772600650787,0.47881773114204407,0.0013543348759412766,0.0002579999854788184,28.42127227783203,27.684865951538086,40,14,130.19053649902344,0.00842851959168911,153.62100219726562,60.4028205871582,0.9987883567810059,0.010522500611841679,1.107566237449646,0.47881773114204407,4.052981376647949,2318.907056597,-6.286855697631836,-0.013308340683579445,0.0008433014154434204,0.9987882971763611,0,93.21812438964844,0.9987883567810059,20.065635681152344,0.2206907421350479,500,280000.0
0.5111932158470154,1743308244.2708197,2317.9013671875,0.7239489555358887,14,150.19000244140625,0.20111484825611115,0.5111932158470154,-0.0009695198386907578,0.00025499999173916876,27.764406204223633,35.06760025024414,40,15,130.0111541748047,0.008361555635929108,153.8329620361328,60.384803771972656,0.9995819926261902,0.010260900482535362,1.0954378843307495,0.5111932158470154,4.633944511413574,2472.376563539,-2.0367794036865234,-0.014277860522270203,0.01828712224960327,0.9995819926261902,0,93.44810485839844,0.9995819926261902,18.02885627746582,0.10137349367141724,500,300000.0
0.5427477955818176,1743308397.7434165,2471.3671875,0.7145705223083496,15,147.10000610351562,0.22019894421100616,0.5427477955818176,0.0008554086089134216,0.0002519999979995191,28.655902862548828,30.999555587768555,40,16,130.3644561767578,0.006679242476820946,153.41604614257812,60.30937194824219,0.9981525540351868,0.010495400056242943,1.0825563669204712,0.5427477955818176,5.217417240142822,2626.210102328,-3.095210075378418,-0.013422451913356781,0.01908409595489502,0.9981525540351868,0,93.10661315917969,0.9981525540351868,14.933646202087402,0.023845121264457703,500,320000.0
0.5732945203781128,1743308551.5770125,2625.197998046875,0.7033809423446655,16,123.86000061035156,0.1828114092350006,0.5732945203781128,0.00164051353931427,0.00024900000425986946,28.21005630493164,25.188968658447266,40,17,130.0596160888672,0.010218908078968525,153.775634765625,60.21232986450195,0.999494731426239,0.010494782589375973,1.0667319297790527,0.5732945203781128,4.846898555755615,2779.80892753,-1.4925880432128906,-0.011781938374042511,-0.037387534976005554,0.9994946718215942,0,93.56324768066406,0.999494731426239,13.441058158874512,-0.02629641443490982,500,340000.0
0.6025211215019226,1743308705.1757388,2778.79052734375,0.691407322883606,17,92.45999908447266,0.1953103244304657,0.6025211215019226,0.001018512062728405,0.0002460000105202198,28.40670394897461,23.276145935058594,40,18,130.2638397216797,0.0071577224880456924,153.53456115722656,60.300411224365234,0.999097466468811,0.010515895672142506,1.0495221614837646,0.6025211215019226,4.975994110107422,2933.474062385,-2.5874805450439453,-0.010763426311314106,0.012498915195465088,0.999097466468811,0,93.23409271240234,0.999097466468811,10.853577613830566,-0.3612881004810333,500,360000.0
0.6302571892738342,1743308858.8409345,2932.457275390625,0.6760697960853577,18,70.97000122070312,0.24952355027198792,0.6302571892738342,-0.0023770881816744804,0.00024300000222865492,28.0126895904541,22.606021881103516,40,19,130.20623779296875,0.009241761639714241,153.60247802734375,60.4018669128418,0.999289333820343,0.010996277444064617,1.0269861221313477,0.6302571892738342,5.6148529052734375,3087.227939637,3.3079147338867188,-0.013140514492988586,0.05421322584152222,0.999289333820343,0,93.2005615234375,0.999289333820343,14.161492347717285,0.13595277070999146,500,380000.0
0.6568067669868469,1743309012.594834,3086.21142578125,0.6624512672424316,19,79.86000061035156,0.2971471846103668,0.6568067669868469,-0.0011291811242699623,0.00023999999393709004,29.389177322387695,22.90812873840332,40,20,130.1306915283203,0.008342409506440163,153.691650390625,60.35731506347656,1.0003612041473389,0.011389498598873615,1.0067096948623657,0.6568067669868469,5.597536563873291,3240.923429137,1.042841911315918,-0.014269695617258549,0.047623634338378906,1.0003612041473389,0,93.33428192138672,1.0003612041473389,15.204334259033203,-0.0847632959485054,500,400000.0
0.6823871731758118,1743309166.290219,3239.91015625,0.6518680453300476,20,85.16000366210938,0.24087177217006683,0.6823871731758118,0.003582003526389599,0.00023700000019744039,30.774188995361328,21.090686798095703,40,21,130.17678833007812,0.006868621800094843,153.63722229003906,60.4501953125,0.9994105696678162,0.009976300410926342,0.990559458732605,0.6823871731758118,5.82345724105835,3394.529876977,-3.607213020324707,-0.01068769209086895,-0.05627541244029999,0.9994105696678162,0,93.18694305419922,0.9994105696678162,11.597121238708496,-0.6585960388183594,500,420000.0
0.7073025107383728,1743309319.8967223,3393.51708984375,0.6381579637527466,21,97.43000030517578,0.2854422628879547,0.7073025107383728,-0.004136690869927406,0.00023400000645779073,32.64795684814453,24.5645809173584,40,22,130.25189208984375,0.01019951794296503,153.54864501953125,60.26921081542969,0.9997760653495789,0.011198341846466064,0.9693651795387268,0.7073025107383728,6.200879096984863,3547.965699769,0.39878368377685547,-0.014824382960796356,0.04457049071788788,0.9997760653495789,0,93.27934265136719,0.9997760653495789,11.995904922485352,0.1863943487405777,500,440000.0
0.731583833694458,1743309473.3325558,3546.9453125,0.6350366473197937,22,94.1500015258789,0.24412307143211365,0.731583833694458,-0.0006815502420067787,0.00023099999816622585,31.287128448486328,19.829608917236328,40,23,130.40533447265625,0.00862890761345625,153.3679656982422,60.40614318847656,0.9992036819458008,0.010855576023459435,0.9645283222198486,0.731583833694458,5.527852535247803,3702.758997783,-1.5743227005004883,-0.015505933202803135,-0.041319191455841064,0.9992036819458008,0,92.9617691040039,0.9992036819458008,10.421582221984863,0.0020176172256469727,500,460000.0
0.7554391026496887,1743309628.1246011,3701.75146484375,0.6255708932876587,23,102.33000183105469,0.2880518138408661,0.7554391026496887,-0.002044285647571087,0.0002280000044265762,30.4882755279541,18.09392547607422,40,24,129.24905395507812,0.009590894915163517,154.74000549316406,61.784175872802734,1.000012993812561,0.010874111205339432,0.9496858716011047,0.7554391026496887,5.26840353012085,3856.626266079,0.3736143112182617,-0.017550218850374222,0.04392874240875244,1.000012993812561,0,92.95575714111328,1.000012993812561,10.795196533203125,-0.2807271480560303,500,480000.0
0.7785649299621582,1743309781.993198,3855.622314453125,0.6136616468429565,24,80.06999969482422,0.30888694524765015,0.7785649299621582,0.005090339109301567,0.00022499999613501132,28.4919376373291,16.067474365234375,40,25,130.02337646484375,0.010697558522224426,153.8184814453125,60.31272888183594,0.9999108910560608,0.010711786337196827,0.9305868744850159,0.7785649299621582,5.344364643096924,4010.384478562,-1.8032732009887695,-0.012459879741072655,0.020835131406784058,0.9999108910560608,0,93.50570678710938,0.9999108910560608,8.991923332214355,-0.00225771963596344,500,500000.0
0.8010039925575256,1743309935.7513895,4009.3740234375,0.6077109575271606,25,77.63999938964844,0.3498826324939728,0.8010039925575256,-0.00277630053460598,0.00022200000239536166,29.971172332763672,20.312397003173828,40,26,130.12094116210938,0.007602599915117025,153.70315551757812,60.37290954589844,0.9990901350975037,0.01085667498409748,0.9208396673202515,0.8010039925575256,5.854875087738037,4164.072920716,5.419524192810059,-0.015236180275678635,0.04099568724632263,0.9990901350975037,0,93.33019256591797,0.9990901350975037,14.411447525024414,-0.07544104754924774,500,520000.0
0.8228229880332947,1743310089.4398572,4163.02734375,0.5990133285522461,26,76.95999908447266,0.22375161945819855,0.8228229880332947,-0.0018766336143016815,0.00021899999410379678,30.463109970092773,16.187219619750977,40,27,130.20999145507812,0.010522594675421715,153.59803771972656,60.414825439453125,1.0001273155212402,0.010928320698440075,0.9063996076583862,0.8228229880332947,5.669739723205566,4318.12639816,-4.184931755065918,-0.017112813889980316,-0.12613101303577423,1.0001273155212402,0,93.18316650390625,1.0001273155212402,10.226515769958496,0.19201648235321045,500,540000.0
0.843701958656311,1743310243.4932532,4317.11572265625,0.5897388458251953,27,54.59000015258789,0.22021597623825073,0.843701958656311,0.0038862936198711395,0.00021600000036414713,28.64727020263672,8.860578536987305,40,28,129.87216186523438,0.009799111634492874,153.99758911132812,60.388282775878906,1.0000191926956177,0.010942383669316769,0.8908547759056091,0.843701958656311,5.239789009094238,4471.687322492,-4.9311347007751465,-0.013226520270109177,-0.003535643219947815,1.0000190734863281,0,93.60924530029297,1.0000191926956177,5.29538106918335,-0.06927517801523209,500,560000.0
0.8636043071746826,1743310397.0542426,4470.66650390625,0.5862794518470764,28,47.2400016784668,0.2210530787706375,0.8636043071746826,-0.0010638432577252388,0.00021300000662449747,29.443735122680664,10.540143013000488,40,29,130.29820251464844,0.008559991605579853,153.4940643310547,60.38744354248047,0.9983832240104675,0.010970713570713997,0.8849555850028992,0.8636043071746826,5.775228500366211,4625.414939249,1.5612659454345703,-0.014290363527834415,0.0008371025323867798,0.9983832240104675,0,93.10657501220703,0.9983832240104675,6.85664701461792,0.05652867257595062,500,580000.0
0.8826721906661987,1743310550.7818053,4624.3955078125,0.5833750367164612,29,49.66999816894531,0.2981610894203186,0.8826721906661987,-0.001751394011080265,0.0002099999983329326,30.212352752685547,12.041824340820312,40,30,130.1559295654297,0.00874156504869461,153.66184997558594,60.325439453125,0.9995607137680054,0.010786022990942001,0.8799911737442017,0.8826721906661987,5.579965114593506,4779.419166224,0.32107973098754883,-0.01604175753891468,0.07710801064968109,0.9995607137680054,0,93.33634948730469,0.9995607137680054,7.177726745605469,0.2834203839302063,500,600000.0
0.9014243483543396,1743310704.7859542,4778.40185546875,0.5830093622207642,30,73.2699966430664,0.38975149393081665,0.9014243483543396,-0.0023845061659812927,0.00020700000459328294,30.992816925048828,17.502946853637695,40,31,129.9213409423828,0.00850771926343441,153.9392852783203,60.38410949707031,0.9985672235488892,0.010882860980927944,0.8793478608131409,0.9014243483543396,6.259911060333252,4933.051819609,0.34247636795043945,-0.018426263704895973,0.09159040451049805,0.9985671639442444,0,93.55512237548828,0.9985672235488892,7.520203113555908,-0.4176701605319977,500,620000.0
0.9202060699462891,1743310858.4187543,4932.04150390625,0.5840840339660645,31,89.95999908447266,0.3451564610004425,0.9202060699462891,-0.0046800728887319565,0.00020399999630171806,31.622669219970703,14.351224899291992,40,32,130.22915649414062,0.008043551817536354,153.575439453125,60.126991271972656,0.9994646310806274,0.010686075314879417,0.8811206221580505,0.9202060699462891,5.984186172485352,5087.089974136,0.26742982864379883,-0.02310633659362793,-0.044595032930374146,0.9994645714759827,0,93.44837188720703,0.9994646310806274,7.787632942199707,-0.06635279953479767,500,640000.0
0.9384699463844299,1743311012.4568374,5086.07421875,0.5800431370735168,32,59.7599983215332,0.19881588220596313,0.9384699463844299,0.010899142362177372,0.0002010000025620684,29.028039932250977,5.415406227111816,40,33,129.88897705078125,0.009771851822733879,153.97764587402344,60.41899871826172,0.9980847835540771,0.010628004558384418,0.8742023706436157,0.9384699463844299,5.1016621589660645,5240.979534548,-4.32688307762146,-0.012207194231450558,-0.14634057879447937,0.9980847239494324,0,93.55860137939453,0.9980847835540771,3.460749864578247,-0.014483785256743431,500,660000.0
0.9560316205024719,1743311166.346486,5239.96337890625,0.5697488188743591,33,47.11000061035156,0.2922053337097168,0.9560316205024719,-0.009084905497729778,0.00019799999427050352,28.198915481567383,11.60879898071289,40,34,130.01541137695312,0.01126275584101677,153.8279266357422,60.425621032714844,1.0011066198349,0.011868703179061413,0.856301486492157,0.9560316205024719,6.110449314117432,5394.79274776,5.874583959579468,-0.021292099729180336,0.09338945150375366,1.0011066198349,0,93.4022445678711,1.0011066198349,9.335333824157715,0.18159830570220947,500,680000.0
0.9731914401054382,1743311320.159644,5393.779296875,0.5574169158935547,34,58.88999938964844,0.3369652330875397,0.9731914401054382,-0.0003206823021173477,0.00019500000053085387,30.287450790405273,15.687627792358398,40,35,130.0775604248047,0.01016323920339346,153.75440979003906,60.480682373046875,0.9991474151611328,0.011537048034369946,0.8343861103057861,0.9731914401054382,6.3787031173706055,5549.4008437,-0.2692432403564453,-0.021612782031297684,0.044759899377822876,0.999147355556488,0,93.27367401123047,0.9991474151611328,9.06609058380127,0.08006685972213745,500,700000.0
0.9899429082870483,1743311474.7677245,5548.3759765625,0.5478147864341736,35,56.15999984741211,0.27608779072761536,0.9899429082870483,0.0076942238956689835,0.00019200000679120421,29.51470375061035,6.8712358474731445,40,36,129.4180908203125,0.010080982930958271,154.53790283203125,60.24768829345703,0.9994426369667053,0.010902339592576027,0.8168163895606995,0.9899429082870483,5.295834541320801,5702.910898763,-4.2530622482299805,-0.0139185581356287,-0.060877442359924316,0.9994425773620605,0,94.29015350341797,0.9994426369667053,4.813028335571289,0.13721628487110138,500,720000.0
1.0057123899459839,1743311628.2773695,5701.88232421875,0.5391643047332764,36,25.209999084472656,0.18340516090393066,1.0057123899459839,0.006767327431589365,0.00018899999849963933,27.67058753967285,3.016876220703125,40,37,130.3479461669922,0.008092292584478855,153.43548583984375,60.29779052734375,0.9995526075363159,0.010531819425523281,0.800835371017456,1.0057123899459839,5.2590107917785645,5856.134759217,-2.252375602722168,-0.007151230704039335,-0.09268262982368469,0.9995526075363159,0,93.13764953613281,0.9995526075363159,2.560652732849121,0.0200120210647583,500,740000.0
1.0205579996109009,1743311781.5016682,5855.1201171875,0.5307265520095825,37,23.559999465942383,0.19457750022411346,1.0205579996109009,-0.008798761758953333,0.00018600000475998968,27.188417434692383,6.829487323760986,40,38,130.58413696289062,0.012836947105824947,153.157958984375,60.16450500488281,1.0010758638381958,0.011470767669379711,0.7850381731987,1.0205579996109009,5.668736457824707,6009.4917301,1.4725213050842285,-0.015949992462992668,0.0111723393201828,1.0010758638381958,0,92.99339294433594,1.0010758638381958,4.03317403793335,0.09622173011302948,500,760000.0
1.034995675086975,1743311934.8585823,6008.48193359375,0.5275360941886902,38,44.310001373291016,0.3031235933303833,1.034995675086975,-0.0022249575704336166,0.0001829999964684248,30.91242218017578,12.474950790405273,40,39,130.4625701904297,0.01001284271478653,153.30067443847656,60.26667404174805,0.99974125623703,0.011230099014937878,0.7791057825088501,1.034995675086975,6.6911234855651855,6163.153274583,3.101262092590332,-0.018174950033426285,0.10854609310626984,0.99974125623703,0,93.03392791748047,0.99974125623703,7.134436130523682,0.12676727771759033,500,780000.0
1.049294352531433,1743312088.5197802,6162.1318359375,0.5214973092079163,39,55.150001525878906,0.33099353313446045,1.049294352531433,0.004597381688654423,0.00018000000272877514,33.328895568847656,11.114887237548828,40,40,130.21286010742188,0.009804359637200832,153.5946502685547,60.25930404663086,0.9998741149902344,0.010940843261778355,0.7676141262054443,1.049294352531433,6.347000598907471,6316.733586506,-1.7964496612548828,-0.013577568344771862,0.02786993980407715,0.9998741149902344,0,93.33526611328125,0.9998741149902344,5.337986469268799,0.08837246894836426,500,800000.0
1.063214898109436,1743312242.100492,6315.71533203125,0.5203775763511658,40,42.650001525878906,0.2547547519207001,1.063214898109436,0.0013002492487430573,0.00017699999443721026,31.801748275756836,5.783639907836914,40,41,130.28367614746094,0.009194513782858849,153.5111846923828,60.18258285522461,0.9995320439338684,0.011665762402117252,0.7653879523277283,1.063214898109436,6.083554267883301,6469.949200963,-0.8894696235656738,-0.012277319096028805,-0.07623878121376038,0.9995319843292236,0,93.32853698730469,0.9995320439338684,4.448516845703125,0.3578895628452301,500,820000.0
1.0771467685699463,1743312395.3160682,6468.939453125,0.5173438787460327,41,59.11000061035156,0.3519211709499359,1.0771467685699463,-0.010732094757258892,0.0001740000006975606,32.78044891357422,12.20324420928955,40,42,130.5887908935547,0.00983898714184761,153.15249633789062,60.13397216796875,0.9999498724937439,0.011169206351041794,0.759261965751648,1.0771467685699463,6.713990688323975,6623.556261672,3.262514591217041,-0.023009413853287697,0.09716641902923584,0.9999498724937439,0,93.01846313476562,0.9999498724937439,7.711031436920166,0.041138987988233566,500,840000.0
1.0911508798599243,1743312548.9231024,6622.54248046875,0.5083686709403992,42,61.560001373291016,0.3091792166233063,1.0911508798599243,0.0031910669058561325,0.00017100000695791095,32.049625396728516,10.004175186157227,40,43,130.25277709960938,0.011474285274744034,153.54759216308594,60.327816009521484,0.9995149374008179,0.010856272652745247,0.7416373491287231,1.0911508798599243,6.252554416656494,6777.195617596,-1.8453803062438965,-0.019818346947431564,-0.04274195432662964,0.9995148777961731,0,93.21969604492188,0.9995149374008179,5.8656511306762695,0.10063767433166504,500,860000.0
1.1050292253494263,1743312702.5624921,6776.185546875,0.49619388580322266,43,52.150001525878906,0.20209133625030518,1.1050292253494263,0.01015483122318983,0.00016799999866634607,29.384658813476562,4.52853536605835,40,44,130.22210693359375,0.010305425152182579,153.58375549316406,60.22510528564453,0.9991971254348755,0.011112140491604805,0.7177751660346985,1.1050292253494263,5.423940181732178,6930.89787705,-2.5721778869628906,-0.009663515724241734,-0.1070878803730011,0.9991971254348755,0,93.35858917236328,0.9991971254348755,3.293473243713379,-0.036584749817848206,500,880000.0
1.1182701587677002,1743312856.2647843,6929.88525390625,0.493000328540802,44,27.829999923706055,0.2251758724451065,1.1182701587677002,-0.0072000352665781975,0.00016500000492669642,28.598337173461914,6.108921051025391,40,45,130.17059326171875,0.010045281611382961,153.64453125,60.33523178100586,1.0001270771026611,0.011825433932244778,0.7113547921180725,1.1182701587677002,5.839658260345459,7084.394295057,2.4929041862487793,-0.01686355099081993,0.02308453619480133,1.0001270771026611,0,93.30924224853516,1.0001270771026611,5.786377429962158,0.014889359474182129,500,900000.0
1.13124418258667,1743313009.7611952,7083.3779296875,0.48784202337265015,45,41.709999084472656,0.35043931007385254,1.13124418258667,-0.0030461251735687256,0.00016199999663513154,31.428691864013672,11.780320167541504,40,46,130.35194396972656,0.00990976020693779,153.4307861328125,60.230690002441406,0.9984917640686035,0.011093923822045326,0.7009375095367432,1.13124418258667,6.917079925537109,7237.846258122,2.178607940673828,-0.019909676164388657,0.12526343762874603,0.9984917640686035,0,93.20002746582031,0.9984917640686035,7.964985370635986,-0.28796449303627014,500,920000.0
1.1441258192062378,1743313163.213134,7236.833984375,0.4824420213699341,46,48.130001068115234,0.3477059602737427,1.1441258192062378,0.005583956837654114,0.00015900000289548188,32.546016693115234,8.755319595336914,40,47,130.38243103027344,0.008918436244130135,153.3948974609375,60.19166946411133,1.0008742809295654,0.011076903901994228,0.6897920370101929,1.1441258192062378,6.063538074493408,7392.226242769,-2.718301296234131,-0.014325719326734543,-0.0027333498001098633,1.0008742809295654,0,93.20317077636719,1.0008742809295654,5.2466840744018555,-0.0713026374578476,500,940000.0
1.1567362546920776,1743313317.593142,7391.21533203125,0.4756128787994385,47,39.439998626708984,0.26903972029685974,1.1567362546920776,0.0030035432428121567,0.000155999994603917,31.712095260620117,6.006869316101074,40,48,129.59840393066406,0.011755670420825481,154.32289123535156,60.229774475097656,1.0007179975509644,0.010606234893202782,0.6754546761512756,1.1567362546920776,6.006617069244385,7546.280574285,-1.4052777290344238,-0.011322176083922386,-0.07866623997688293,1.0007179975509644,0,94.09306335449219,1.0007179975509644,3.8414063453674316,0.135806143283844,500,960000.0
1.168827772140503,1743313471.6473982,7545.26513671875,0.46618980169296265,48,27.229999542236328,0.21499797701835632,1.168827772140503,-0.001221274957060814,0.00015300000086426735,29.285844802856445,5.056628704071045,40,49,129.87611389160156,0.011576562188565731,153.99290466308594,60.316287994384766,0.9992235898971558,0.011935082264244556,0.6557178497314453,1.168827772140503,5.450339317321777,7699.886385998,-0.9681611061096191,-0.0125434510409832,-0.05404174327850342,0.9992235898971558,0,93.67654418945312,0.9992235898971558,2.8732452392578125,-0.23536832630634308,500,980000.0
