Value/cost,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,_timestamp,Train/Epoch,Metrics/EpCost,Time/FPS,Value/reward,TotalEnvSteps,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Train/PolicyStd,_runtime,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Time/Update,Train/Entropy,Train/KL,Metrics/EpLen,Time/Epoch,_step,Loss/Loss_pi/Delta,Time/Rollout,Train/StopIter,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Value/Adv,Metrics/LagrangeMultiplier,Train/LR,Metrics/EpRet,Time/Total,Loss/Loss_pi,Loss/Loss_cost_critic
6.0641045570373535,2.190852642059326,0.37586086988449097,1743333668.936969,10,35.279998779296875,129.0732421875,0.0024944255128502846,220000.0,0.01634398102760315,6.475423812866211,0.9905796051025391,1991.481392536,1.0005366802215576,0.37586086988449097,30.585758209228516,1.4093648195266724,0.022471461445093155,500,154.95079040527344,11,0.001746833324432373,124.36495971679688,13,0,1.0005366802215576,1.0005366802215576,3.0744221210479736,0.10519153624773026,0.37586086988449097,0.00026699999580159783,-0.13056212663650513,1838.06591796875,-0.02978430688381195,9.701495170593262
6.052248954772949,-4.718160629272461,0.4095762073993683,1743333821.1527777,11,25.40999984741211,131.4467010498047,0.3104311525821686,240000.0,0.015626680105924606,5.339898109436035,0.9907830953598022,2135.087833394,1.000864028930664,0.4095762073993683,28.65707015991211,1.4095678329467773,0.02087658829987049,500,152.15293884277344,12,0.005238670855760574,123.49579620361328,11,0,1.000864028930664,1.000864028930664,-1.1355257034301758,-0.17490807175636292,0.4095762073993683,0.0002640000020619482,4.511225700378418,1990.2908935546875,-0.024545636028051376,4.983334541320801
5.216197490692139,1.692232608795166,0.44274216890335083,1743333964.75919,12,24.200000762939453,139.32640075683594,0.5510954260826111,260000.0,0.016095489263534546,4.7592973709106445,0.9904018044471741,2287.14609204,1.0007535219192505,0.44274216890335083,20.126708984375,1.4091315269470215,0.020147424191236496,500,143.5478057861328,13,-0.00015830807387828827,123.42103576660156,9,0,1.0007535219192505,1.00075364112854,-0.5806007385253906,4.075467586517334e-05,0.44274216890335083,0.0002610000083222985,6.012983798980713,2133.89599609375,-0.024703944101929665,6.675567150115967
4.874114036560059,4.771340847015381,0.47600507736206055,1743334116.8173912,13,31.350000381469727,131.58981323242188,0.5419326424598694,280000.0,0.016449037939310074,4.8400959968566895,0.991115391254425,2437.51217349,0.9999341368675232,0.47600507736206055,28.189027786254883,1.4098540544509888,0.020250169560313225,500,151.98745727539062,14,-0.013713082298636436,123.79835510253906,11,0,0.9999341368675232,0.9999341368675232,0.08079862594604492,-0.037795402109622955,0.47600507736206055,0.0002579999854788184,2.1955361366271973,2285.940185546875,-0.0384170264005661,11.446907997131348
5.623165607452393,0.4877653121948242,0.5099060535430908,1743334267.183268,14,40.68000030517578,133.0734100341797,0.28661566972732544,300000.0,0.015928296372294426,5.56369686126709,0.9896391034126282,2600.074764792,0.9999400973320007,0.5099060535430908,26.179813385009766,1.408369541168213,0.021039964631199837,500,150.29298400878906,15,-0.002667263150215149,124.1130599975586,10,0,0.9999400973320007,0.999940037727356,0.7236008644104004,0.0380205437541008,0.5099060535430908,0.00025499999173916876,-0.7455646991729736,2436.3046875,-0.04108428955078125,11.934673309326172
5.126363277435303,-10.15805995464325,0.5437725782394409,1743334429.7460659,15,31.309999465942383,123.07875061035156,0.2881844937801361,320000.0,0.01433334220200777,4.209609031677246,0.9885758757591248,2744.570304453,1.0017448663711548,0.5437725782394409,38.977657318115234,1.4072866439819336,0.021366320550441742,500,162.49758911132812,16,0.018780454993247986,123.51985931396484,15,0,1.0017448663711548,1.0017448663711548,-1.3540878295898438,0.2042640745639801,0.5437725782394409,0.0002519999979995191,0.7424749732017517,2598.875,-0.022303834557533264,1.7766133546829224
4.993257999420166,5.5954989194869995,0.576968789100647,1743334574.2416804,16,22.979999542236328,138.46859741210938,0.2548408806324005,340000.0,0.016621766611933708,7.1606125831604,0.986782431602478,2892.807514347,1.0001449584960938,0.576968789100647,22.410184860229492,1.4054460525512695,0.021212443709373474,500,144.4370880126953,17,-0.00683976337313652,122.02684020996094,9,0,1.0001449584960938,1.0001449584960938,2.9510035514831543,0.0427907332777977,0.576968789100647,0.00024900000425986946,2.5554730892181396,2743.37646484375,-0.029143597930669785,7.372112274169922
4.719188690185547,-0.15767717361450195,0.6093780398368835,1743334722.4788246,17,20.59000015258789,134.97640991210938,0.05040433630347252,360000.0,0.01654544472694397,4.824613094329834,0.9864869117736816,3044.640602935,1.001554250717163,0.6093780398368835,24.040536880493164,1.4051406383514404,0.02063240297138691,500,148.17404174804688,18,-0.0031174346804618835,124.13343048095703,10,0,1.001554250717163,1.001554250717163,-2.3359994888305664,0.09026239067316055,0.6093780398368835,0.0002460000105202198,3.323620080947876,2891.609130859375,-0.03226103261113167,7.21443510055542
4.588315010070801,-1.2846150398254395,0.6413609385490417,1743334874.3115587,18,23.420000076293945,131.79043579101562,0.6335753202438354,380000.0,0.01630478724837303,3.5922000408172607,0.9854515790939331,3188.488051112,1.002787709236145,0.6413609385490417,26.02674674987793,1.4040768146514893,0.022308602929115295,500,151.75608825683594,19,0.0011890754103660583,125.7292709350586,10,0,1.002787709236145,1.002787709236145,-1.2324130535125732,0.1589500457048416,0.6413609385490417,0.00024300000222865492,3.847630023956299,3043.427978515625,-0.03107195720076561,5.9298200607299805
4.3899078369140625,3.7903013229370117,0.673007607460022,1743335018.1591563,19,23.729999542236328,139.1129913330078,0.5989587306976318,400000.0,0.01671992428600788,5.805891990661621,0.9855238795280457,3339.248406972,1.0008023977279663,0.673007607460022,20.124277114868164,1.4041202068328857,0.020719461143016815,500,143.76803588867188,20,-0.0064783841371536255,123.6436538696289,8,0,1.0008023977279663,1.0008023977279663,2.2136919498443604,0.013378776609897614,0.673007607460022,0.00023999999393709004,3.2592098712921143,3187.280517578125,-0.037550341337919235,9.720121383666992
4.506330966949463,-3.8285794258117676,0.7046093344688416,1743335168.919501,20,26.510000228881836,132.74468994140625,0.6560731530189514,420000.0,0.01672700047492981,4.765028953552246,0.987923264503479,3489.082074259,1.000744104385376,0.7046093344688416,26.062543869018555,1.4065049886703491,0.02105126343667507,500,150.6651611328125,21,0.001882169395685196,124.60254669189453,10,0,1.000744104385376,1.000744104385376,-1.040863037109375,-0.03105904906988144,0.7046093344688416,0.00023700000019744039,2.8723363876342773,3338.02001953125,-0.03566817194223404,5.891541957855225
4.374906063079834,2.130061626434326,0.7363201975822449,1743335318.7533903,21,28.190000534057617,133.5507354736328,0.5140492916107178,440000.0,0.016859501600265503,6.487338066101074,0.9899134039878845,3649.616918466,1.001145839691162,0.7363201975822449,26.13294219970703,1.4085278511047363,0.020367475226521492,500,149.7558135986328,22,0.001705016940832138,123.62281036376953,10,0,1.001145839691162,1.001145839691162,1.7223091125488281,-0.09221334755420685,0.7363201975822449,0.00023400000645779073,2.887660026550293,3487.87158203125,-0.0339631550014019,8.02160358428955
4.4261016845703125,-5.026507377624512,0.7672227621078491,1743335479.288175,22,18.1200008392334,124.64199829101562,0.6117178797721863,460000.0,0.01576988399028778,4.661372661590576,0.9887636303901672,3776.216407439,1.0000334978103638,0.7672227621078491,35.848175048828125,1.407365322113037,0.020672116428613663,500,160.45956420898438,23,0.0017381124198436737,124.61132049560547,14,0,1.0000334978103638,1.0000334978103638,-1.825965404510498,-0.2067326009273529,0.7672227621078491,0.00023099999816622585,2.2107033729553223,3648.413330078125,-0.03222504258155823,2.995096206665039
4.4004693031311035,4.857245445251465,0.7974244952201843,1743335605.887753,23,18.219999313354492,158.05213928222656,0.6286316514015198,480000.0,0.015408133156597614,5.6659626960754395,0.9884373545646667,3926.740643687,1.000788927078247,0.7974244952201843,2.350231170654297,1.4070286750793457,0.02020317316055298,500,126.54051971435547,24,0.0397830163128674,124.19022369384766,1,0,1.000788927078247,1.000788927078247,1.0045900344848633,-0.3763246536254883,0.7974244952201843,0.0002280000044265762,3.875396490097046,3775.025146484375,0.0075579737313091755,7.852341651916504
3.2463512420654297,-0.1931476593017578,0.8278871774673462,1743335756.4119427,24,27.520000457763672,132.9351348876953,0.7049378156661987,500000.0,0.017197398468852043,3.880636692047119,0.992573618888855,4081.740310733,1.001731276512146,0.8278871774673462,25.258289337158203,1.4111645221710205,0.02097928337752819,500,150.44931030273438,25,-0.056118652690202,125.19096374511719,10,0,1.001731276512146,1.001731276512146,-1.7853260040283203,-0.15760500729084015,0.8278871774673462,0.00022499999613501132,4.649286270141602,3925.5380859375,-0.04856067895889282,7.659193992614746
4.731788635253906,-1.9397292137145996,0.8582902550697327,1743335911.4109826,25,24.219999313354492,129.08937072753906,0.8678802847862244,520000.0,0.015921758487820625,6.1108078956604,0.9937466382980347,4229.672360268,1.001574993133545,0.8582902550697327,30.28261947631836,1.4122817516326904,0.020705899223685265,500,154.93142700195312,26,0.011307001113891602,124.64868927001953,12,0,1.001574993133545,1.0015748739242554,2.2301712036132812,-0.04487872123718262,0.8582902550697327,0.00022200000239536166,2.6795928478240967,4080.53857421875,-0.03725367784500122,5.7194647789001465
3.7638192176818848,0.40262269973754883,0.889576256275177,1743336059.3438087,26,35.060001373291016,135.26773071289062,0.5075494647026062,540000.0,0.017254773527383804,4.931044578552246,0.9952787160873413,4379.39281413,1.001326322555542,0.889576256275177,22.274005889892578,1.413793683052063,0.02066221833229065,500,147.8549346923828,27,-0.008495260030031204,125.58084869384766,9,0,1.001326322555542,1.001326322555542,-1.1797633171081543,-0.20681604743003845,0.889576256275177,0.00021899999410379678,2.89621639251709,4228.46875,-0.045748937875032425,6.122087478637695
4.859974384307861,3.0045948028564453,0.9214702248573303,1743336209.0642977,27,33.029998779296875,133.6435546875,0.575130820274353,560000.0,0.01662123203277588,4.615189075469971,0.9946144223213196,4534.51640911,1.0001676082611084,0.9214702248573303,24.93479347229004,1.413088083267212,0.021128028631210327,500,149.65182495117188,28,-0.00718863308429718,124.71696472167969,10,0,1.0001676082611084,1.0001676082611084,-0.3158555030822754,0.11262167245149612,0.9214702248573303,0.00021600000036414713,4.149407863616943,4378.18896484375,-0.052937570959329605,9.12668228149414
4.962360382080078,-2.5441088676452637,0.9539778232574463,1743336364.1877763,28,34.040000915527344,128.9884796142578,0.5148578882217407,580000.0,0.01536097563803196,5.398029327392578,0.9941461086273193,4681.624873708,1.0005816221237183,0.9539778232574463,30.994314193725586,1.4126570224761963,0.020668944343924522,500,155.0526123046875,29,0.008250828832387924,124.0582275390625,12,0,1.0005816221237183,1.0005816221237183,0.7828402519226074,0.2837138772010803,0.9539778232574463,0.00021300000662449747,3.2485523223876953,4533.3095703125,-0.04468674212694168,6.582573413848877
6.205424785614014,0.7367134094238281,0.9868212938308716,1743336511.2959986,29,31.540000915527344,136.02308654785156,0.6592320203781128,600000.0,0.016008948907256126,5.603919982910156,0.9939263463020325,4831.315477238,1.001585841178894,0.9868212938308716,23.023740768432617,1.4124518632888794,0.02027759701013565,500,147.0338592529297,30,0.00498223677277565,124.01000213623047,9,0,1.001585841178894,1.001585841178894,0.20589065551757812,0.10442857444286346,0.9868212938308716,0.0002099999983329326,3.3986270427703857,4680.4150390625,-0.03970450535416603,7.319286823272705
5.252049922943115,1.9930510520935059,1.0194627046585083,1743336660.9861486,30,25.729999542236328,133.67611694335938,0.5092046856880188,620000.0,0.016411785036325455,6.847452640533447,0.9953557848930359,4985.875736366,1.0024017095565796,1.0194627046585083,24.970033645629883,1.4139119386672974,0.02214576117694378,500,149.6153564453125,31,-0.014790549874305725,124.64521026611328,10,0,1.0024017095565796,1.0024017095565796,1.243532657623291,-0.12536340951919556,1.0194627046585083,0.00020700000459328294,6.793234825134277,4830.10595703125,-0.054495055228471756,9.312337875366211
5.697535991668701,-0.4659557342529297,1.0523630380630493,1743336815.5470564,31,30.68000030517578,129.46633911132812,0.85355544090271,640000.0,0.016113391146063805,4.949373245239258,0.9961942434310913,5137.126164582,1.0017179250717163,1.0523630380630493,28.037109375,1.414686679840088,0.02081020176410675,500,154.48031616210938,32,-0.0015019439160823822,126.4431381225586,11,0,1.0017179250717163,1.0017179250717163,-1.8980793952941895,0.007128849625587463,1.0523630380630493,0.00020399999630171806,7.737480640411377,4984.669921875,-0.05599699914455414,8.846382141113281
7.266389846801758,1.787919044494629,1.0856207609176636,1743336966.797553,32,32.189998626708984,132.29367065429688,1.1108107566833496,660000.0,0.015995562076568604,5.216530799865723,0.9963072538375854,5297.828784266,1.0028451681137085,1.0856207609176636,25.58750343322754,1.414771556854248,0.020305322483181953,500,151.17881774902344,33,-0.0010503306984901428,125.59124755859375,10,0,1.0028451681137085,1.0028451681137085,0.26715755462646484,-0.13565734028816223,1.0856207609176636,0.0002010000025620684,8.304583549499512,5135.92041015625,-0.05704732984304428,10.63430118560791
6.707253932952881,-3.9537439346313477,1.1191952228546143,1743337127.4996438,33,32.20000076293945,124.5115966796875,1.2667995691299438,680000.0,0.015877116471529007,4.801982402801514,0.9938818216323853,5466.035948868,1.002633810043335,1.1191952228546143,35.388118743896484,1.412318229675293,0.02101021260023117,500,160.6276092529297,34,-0.0002508610486984253,125.23941040039062,14,0,1.002633810043335,1.002633810043335,-0.414548397064209,-0.17066770792007446,1.1191952228546143,0.00019799999427050352,8.350914001464844,5296.6181640625,-0.057298190891742706,6.6805572509765625
5.985225200653076,-1.7180371284484863,1.1526668071746826,1743337295.7072432,34,27.75,118.95425415039062,1.430354118347168,700000.0,0.015808535739779472,5.0206756591796875,0.9933090806007385,5612.18818248,1.0040794610977173,1.1526668071746826,41.4724235534668,1.4117227792739868,0.02102820761501789,500,168.13185119628906,35,0.008406054228544235,126.65935516357422,16,0,1.0040794610977173,1.0040794610977173,0.21869325637817383,0.03198570758104324,1.1526668071746826,0.00019500000053085387,7.648547172546387,5464.8330078125,-0.04889213666319847,4.962520122528076
6.970445156097412,5.911290645599365,1.186841607093811,1743337441.859206,35,37.18000030517578,136.91619873046875,1.8531551361083984,720000.0,0.01602966897189617,6.857925891876221,0.990863025188446,5768.904484958,0.9980031251907349,1.186841607093811,20.30764389038086,1.4092618227005005,0.020696675404906273,500,146.0747528076172,36,-0.020375486463308334,125.76702880859375,8,0,0.9980031251907349,0.9980031251907349,1.8372502326965332,-0.01752389967441559,1.186841607093811,0.00019200000679120421,6.804421901702881,5610.97509765625,-0.0692676231265068,10.873810768127441
6.5113444328308105,-1.2501659393310547,1.2223498821258545,1743337598.5757396,36,47.11000061035156,127.682861328125,1.4961178302764893,740000.0,0.01571429707109928,5.175446510314941,0.9914151430130005,5928.339252584,0.9993510842323303,1.2223498821258545,30.48334503173828,1.4097509384155273,0.020542394369840622,500,156.63809204101562,37,-0.004441946744918823,126.15463256835938,12,0,0.9993510842323303,0.9993510246276855,-1.6824793815612793,0.009407520294189453,1.2223498821258545,0.00018899999849963933,7.920394420623779,5767.69677734375,-0.07370956987142563,9.623644828796387
8.836060523986816,-3.401458263397217,1.2588112354278564,1743337758.010408,37,44.470001220703125,125.50469970703125,1.6786396503448486,760000.0,0.015603565610945225,7.4899210929870605,0.990074098110199,6085.745258414,1.0005390644073486,1.2588112354278564,33.37710952758789,1.408411979675293,0.020800456404685974,500,159.35658264160156,38,0.01440175250172615,125.9793930053711,13,0,1.0005390644073486,1.0005390644073486,2.314474582672119,0.1492527276277542,1.2588112354278564,0.00018600000475998968,7.058165073394775,5927.12548828125,-0.05930781736969948,6.22218656539917
5.835352897644043,0.5254573822021484,1.2948577404022217,1743337915.4166262,38,28.559999465942383,127.11607360839844,1.4018133878707886,780000.0,0.016189750283956528,4.768730163574219,0.9911174178123474,6239.859280572,1.0002150535583496,1.2948577404022217,32.95866012573242,1.4094619750976562,0.021480310708284378,500,157.33651733398438,39,-0.0032110773026943207,124.37777709960938,13,0,1.0002150535583496,1.0002151727676392,-2.721190929412842,-0.1733781397342682,1.2948577404022217,0.0001829999964684248,8.642889022827148,6084.5439453125,-0.0625188946723938,6.747643947601318
5.14802360534668,-0.3165121078491211,1.3309321403503418,1743338069.5304964,39,33.279998779296875,129.8431396484375,1.2869666814804077,800000.0,0.01549517922103405,3.588190793991089,0.9914467334747314,6387.339520121,1.001168966293335,1.3309321403503418,28.238113403320312,1.4098031520843506,0.020916448906064034,500,154.03201293945312,40,0.002624567598104477,125.79381561279297,11,0,1.001168966293335,1.0011688470840454,-1.1805393695831299,-0.12340664118528366,1.3309321403503418,0.00018000000272877514,7.732614517211914,6238.6416015625,-0.05989432707428932,6.431131839752197
6.1334228515625,2.8427987098693848,1.3670183420181274,1743338217.010854,40,33.150001525878906,135.66693115234375,1.710426926612854,820000.0,0.01578354462981224,5.678347587585449,0.9927499294281006,6535.401065252,1.002181053161621,1.3670183420181274,22.693443298339844,1.4111065864562988,0.020784176886081696,500,147.41986083984375,41,0.0024028420448303223,124.7263412475586,9,0,1.002181053161621,1.002181053161621,2.0901567935943604,-0.022510409355163574,1.3670183420181274,0.00017699999443721026,7.1913957595825195,6386.14599609375,-0.057491485029459,9.273930549621582
5.117828845977783,-0.9596805572509766,1.4037905931472778,1743338365.0724053,41,41.790000915527344,135.13442993164062,1.507749080657959,840000.0,0.01609226129949093,5.469098091125488,0.9963863492012024,6697.674614571,1.0005491971969604,1.4037905931472778,23.01338005065918,1.4147545099258423,0.02045762538909912,500,148.00076293945312,42,-0.009246017783880234,124.98731994628906,9,0,1.0005491971969604,1.0005491971969604,-0.20924949645996094,0.17909063398838043,1.4037905931472778,0.0001740000006975606,5.258035659790039,6534.20458984375,-0.06673750281333923,8.314249992370605
5.529207229614258,-2.5666980743408203,1.4404711723327637,1743338527.345497,42,33.06999969482422,123.30570220947266,1.337964415550232,860000.0,0.01532861590385437,5.471456527709961,0.9967318773269653,6852.591733219,1.0013196468353271,1.4404711723327637,36.55696105957031,1.4151161909103394,0.020272521302103996,500,162.19850158691406,43,0.011529490351676941,125.64147186279297,14,0,1.0013196468353271,1.0013196468353271,0.0023584365844726562,-0.06605208665132523,1.4404711723327637,0.00017100000695791095,4.019017696380615,6696.4658203125,-0.05520801246166229,5.747551918029785
7.18965482711792,0.11041831970214844,1.4759701490402222,1743338682.2628233,43,20.68000030517578,129.17665100097656,1.4792640209197998,880000.0,0.016293641179800034,5.851650714874268,0.9967777132987976,7000.291060759,1.0033100843429565,1.4759701490402222,29.869203567504883,1.4150539636611938,0.02176288142800331,500,154.8267364501953,44,-0.0179901123046875,124.95740509033203,12,0,1.0033100843429565,1.003309965133667,0.38019418716430664,-0.1304294317960739,1.4759701490402222,0.00016799999866634607,6.050992012023926,6851.37548828125,-0.07319812476634979,5.857970237731934
8.561345100402832,3.5854673385620117,1.5113738775253296,1743338829.9620132,44,31.299999237060547,135.48060607910156,1.6445826292037964,900000.0,0.015940919518470764,5.134283065795898,0.9960822463035583,7157.663190581,1.0006780624389648,1.5113738775253296,23.791439056396484,1.4143264293670654,0.02058110013604164,500,147.6226043701172,45,-0.0052790045738220215,123.83110046386719,10,0,1.0006780624389648,1.0006779432296753,-0.7173676490783691,-0.19227957725524902,1.5113738775253296,0.00016500000492669642,8.869114875793457,6999.08056640625,-0.07847712934017181,9.443437576293945
6.893400192260742,3.2280359268188477,1.5482863187789917,1743338987.3342602,45,51.86000061035156,127.1504135131836,1.3349409103393555,920000.0,0.016248315572738647,5.310491561889648,0.996607780456543,7317.063808096,1.0019004344940186,1.5482863187789917,33.17792510986328,1.414893627166748,0.020755840465426445,500,157.2940216064453,46,-0.019047468900680542,124.11602783203125,13,0,1.0019004344940186,1.0019004344940186,0.17620849609375,-0.171522319316864,1.5482863187789917,0.00016199999663513154,7.379551887512207,7156.45703125,-0.09752459824085236,12.671473503112793
7.603593826293945,-5.240408897399902,1.586576223373413,1743339146.7349942,46,53.29999923706055,125.52599334716797,1.278016448020935,940000.0,0.014961727894842625,5.501429557800293,0.9981990456581116,7474.010912299,0.9997380375862122,1.586576223373413,33.859188079833984,1.4164692163467407,0.020089153200387955,500,159.32955932617188,47,0.026566676795482635,125.47029876708984,13,0,0.9997380375862122,0.9997380971908569,0.19093799591064453,-0.31563299894332886,1.586576223373413,0.00015900000289548188,9.361846923828125,7315.8623046875,-0.07095792144536972,7.431064605712891
7.479454517364502,1.7802743911743164,1.6253647804260254,1743339303.6822684,47,43.65999984741211,127.48162841796875,1.454698920249939,960000.0,0.015895813703536987,5.150882244110107,0.9998725652694702,7632.393005819,1.0010899305343628,1.6253647804260254,31.08639907836914,1.4181731939315796,0.020415736362338066,500,156.88534545898438,48,-0.01876722276210785,125.79887390136719,12,0,1.0010899305343628,1.0010899305343628,-0.35054731369018555,-0.13690060377120972,1.6253647804260254,0.000155999994603917,12.312726974487305,7472.8173828125,-0.08972514420747757,9.211338996887207
6.862658500671387,-0.21586132049560547,1.6635586023330688,1743339462.0640378,48,30.670000076293945,126.32518768310547,1.6299344301223755,980000.0,0.016057675704360008,4.450997829437256,0.9987642168998718,7795.927430162,1.002456784248352,1.6635586023330688,33.19244384765625,1.4170007705688477,0.02058199793100357,500,158.32156372070312,49,0.01806066185235977,125.1290512084961,13,0,1.002456784248352,1.002456784248352,-0.6998844146728516,0.17046567797660828,1.6635586023330688,0.00015300000086426735,9.948587417602539,7631.2001953125,-0.0716644823551178,8.995477676391602
