Misc/Alpha,Misc/H_inv_g,Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/shield_adv_c,Misc/AcceptanceStep,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Safety/EpCostShield,Loss/Loss_pi,Misc/xHx,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Train/LR,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/Entropy,Misc/gradient_norm,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
2.9854321479797363,0.09071499854326248,130.31735229492188,1,0.03599999472498894,2.1347429752349854,10,0.1590764969587326,1,135.18063354492188,1.0002470016479492,0,266.75766745,8.75,-0.07054618746042252,0.0022439525928348303,1.004196047782898,0,0.044999994337558746,0.013498962856829166,0,-0.07054618746042252,0.27082347869873047,-0.18623745441436768,1000,0.03599999472498894,1.0002470016479492,0.044999994337558746,20000,-1.602172794434864e-08,147.95018005371094,147.95130920410156,4.25,0.03808600828051567,0,1.4231185913085938,0.04771013185381889,0.03599999472498894,0.012197025120258331,0.044999994337558746,1.0002470016479492,2.1347429752349854,0.00017471275350544602,0.0003580409102141857,1746604646.4893546,-2.819758892059326,0.012197025120258331,17.632793426513672
1.6388365030288696,0.13417896628379822,100.3963623046875,2,0.07053416222333908,2.483342409133911,10,-0.008057139813899994,1,170.0102081298828,0.9999167919158936,1,387.021414342,34.04999923706055,-0.0558830164372921,0.007446601986885071,1.0189577341079712,0,0.07606019824743271,-0.0163055881857872,0,0.014663171023130417,0.21989738941192627,0.33029282093048096,1000,0.07053416222333908,0.9999167919158936,0.07606019824743271,40000,6.103515470812226e-09,117.6399917602539,265.67071533203125,6.75,0.4627317488193512,0,1.437673568725586,0.10796338319778442,0.07053416222333908,0.007921652868390083,0.07606019824743271,0.9999167919158936,4.6180853843688965,5.883700214326382e-05,0.00042876924271695316,1746604764.192104,-2.393115520477295,-0.004275372251868248,17.243610382080078
1.4177114963531494,0.17393329739570618,102.9632797241211,3,0.10477213561534882,-2.0457491874694824,10,1.1266331672668457,1,166.38323974609375,1.0005748271942139,2,501.484593657,27.75,-0.06402222067117691,0.009950703009963036,1.0246599912643433,0,0.10875970125198364,-0.04707026481628418,0,-0.008139204233884811,0.24658723175525665,0.401745080947876,1000,0.10477213561534882,1.0005748271942139,0.10875970125198364,60000,-3.051757735406113e-09,120.20441436767578,385.93365478515625,4.5,1.0775116682052612,0,1.4432783126831055,0.13421718776226044,0.10477213561534882,0.007749670650810003,0.10875970125198364,1.0005747079849243,2.572336196899414,0.00040646421257406473,0.0003894368128385395,1746604884.455864,-1.899338960647583,-0.00017198221758008003,17.241111755371094
1.9714994430541992,0.15734121203422546,96.65113067626953,4,0.13870711624622345,-0.671202540397644,10,-0.1865607500076294,1,174.82017517089844,1.0001018047332764,3,626.080715862,4.0,-0.09341081231832504,0.005145598202943802,1.0236294269561768,0,0.13724955916404724,-0.016349071636795998,0,-0.029388591647148132,0.3101981282234192,0.44473862648010254,1000,0.13870711624622345,1.0001018047332764,0.13724955916404724,80000,5.7220459481754915e-09,114.40326690673828,500.39532470703125,4.137499809265137,1.6017334461212158,0,1.4422801733016968,0.07305765151977539,0.13870711624622345,0.004145847167819738,0.13724955916404724,1.0001016855239868,1.90113365650177,7.193063356680796e-05,0.0003421845904085785,1746604998.9191568,-1.4199812412261963,-0.003603823482990265,17.752107620239258
1.6079397201538086,0.22356778383255005,107.3365707397461,5,0.17273730039596558,3.481059432029724,10,0.6604572534561157,1,160.6006317138672,1.0003494024276733,4,747.078435103,51.20000076293945,-0.026342784985899925,0.00773552805185318,1.0234575271606445,0,0.16748149693012238,-0.0049696252681314945,0,0.06706802733242512,0.3594835102558136,0.5017406940460205,1000,0.17273730039596558,1.0003494024276733,0.16748149693012238,100000,-4.959106458812812e-09,124.53250885009766,624.9891357421875,9.25,2.119802236557007,0,1.4420948028564453,0.050238534808158875,0.17273730039596558,0.003279379801824689,0.16748149693012238,1.0003494024276733,5.382193088531494,0.0002470367180649191,0.0002705568331293762,1746605123.5152075,-1.0855387449264526,-0.0008664673659950495,17.1959171295166
1.817589282989502,0.17117685079574585,103.68792724609375,6,0.2070416361093521,2.0700697898864746,10,0.21697330474853516,1,165.38168334960938,0.9995882511138916,5,871.325190767,56.5,-0.0459100566804409,0.00605393573641777,1.031194806098938,0,0.19920217990875244,0.003920797258615494,0,-0.019567271694540977,0.31112921237945557,1.225069284439087,1000,0.2070416361093521,0.9995882511138916,0.19920217990875244,120000,1.525878801089675e-08,120.932373046875,745.9847412109375,10.989999771118164,3.6866860389709473,0,1.449628233909607,0.06500216573476791,0.2070416361093521,0.0027438667602837086,0.19920217990875244,0.9995882511138916,7.452262878417969,0.00029115044162608683,0.0003425952745601535,1746605244.512904,-0.46956557035446167,-0.0005355130415409803,17.244426727294922
1.5295121669769287,0.20736992359161377,106.33336639404297,7,0.24178381264209747,-0.24605083465576172,10,0.2728210687637329,1,161.06011962890625,0.9990519285202026,6,993.380311316,60.75,-0.009277169592678547,0.008549163118004799,1.0355768203735352,0,0.232070654630661,0.009196672588586807,0,0.036632887087762356,0.3171748220920563,0.9649902582168579,1000,0.24178381264209747,0.9990519285202026,0.232070654630661,140000,8.392333938900265e-09,124.17723846435547,870.2266235351562,11.869999885559082,3.184316873550415,0,1.4538739919662476,0.11438906192779541,0.24178381264209747,0.0026454245671629906,0.232070654630661,0.9990518689155579,7.206212043762207,0.0006703877588734031,0.0003601828939281404,1746605368.7597146,-0.03877195343375206,-9.8442193120718e-05,17.843849182128906
1.8796879053115845,0.17913158237934113,104.12519836425781,8,0.2768641710281372,-1.790036678314209,10,0.1157413125038147,1,163.94387817382812,1.0008981227874756,7,1118.227951652,50.25,-0.06712976843118668,0.00566053856164217,1.0313184261322021,0,0.265671044588089,0.007609814405441284,0,-0.05785259883850813,0.33671146631240845,1.4113348722457886,1000,0.2768641710281372,1.0008981227874756,0.265671044588089,160000,7.629394005448376e-09,121.99296569824219,992.2901000976562,14.40999984741211,4.238887310028076,0,1.4497586488723755,0.059202343225479126,0.2768641710281372,0.003860859666019678,0.265671044588089,1.000898003578186,5.416175365447998,0.0006350125186145306,0.0002893006894737482,1746605490.814733,0.24338680505752563,0.0012154350988566875,17.867740631103516
1.3298125267028809,0.22500264644622803,107.3032455444336,9,0.31225982308387756,0.3349618911743164,10,-0.7833516597747803,1,160.2714385986328,1.0003161430358887,8,1245.064712339,27.299999237060547,-0.11692260950803757,0.011309638619422913,1.0323779582977295,0,0.29858097434043884,0.015022366307675838,0,-0.04979284107685089,0.299211323261261,1.1780855655670166,1000,0.31225982308387756,1.0003161430358887,0.29858097434043884,180000,-1.5258788677030566e-09,124.78829956054688,1117.14013671875,17.110000610351562,3.7784743309020996,0,1.4507174491882324,0.14368535578250885,0.31225982308387756,0.010339721105992794,0.29858097434043884,1.0003161430358887,5.7511372566223145,0.0002235468855360523,0.0003461854939814657,1746605615.662494,0.17517419159412384,0.006478861439973116,17.48503303527832
1.4465017318725586,0.21683385968208313,109.03225708007812,10,0.3477979302406311,-2.1225039958953857,10,0.4991067945957184,1,157.7701873779297,0.9994014501571655,9,1373.874935637,70.8499984741211,-0.002572365803644061,0.0095585398375988,1.0389924049377441,0,0.3324943780899048,0.02170688472688198,0,0.1143502437043935,0.31365057826042175,1.7195918560028076,1000,0.3477979302406311,0.9994014501571655,0.3324943780899048,200000,9.918212917625624e-09,126.76666259765625,1243.96630859375,11.579999923706055,4.403569221496582,0,1.4569915533065796,0.10005980730056763,0.3477979302406311,0.004782445263117552,0.3324943780899048,0.9994013905525208,3.6286332607269287,0.0004232667270116508,0.0003263879334554076,1746605742.499151,0.24224956333637238,-0.005557275842875242,17.73438262939453
1.6866306066513062,0.19121885299682617,110.7532730102539,11,0.3832477033138275,0.4163930416107178,10,0.19730833172798157,1,155.35064697265625,1.0000989437103271,10,1495.987105611,53.25,-0.07136988639831543,0.007030552253127098,1.034043312072754,0,0.3668949604034424,0.027384374290704727,0,-0.06879752059467137,0.3225155770778656,1.4998791217803955,1000,0.3832477033138275,1.0000989437103271,0.3668949604034424,220000,-9.918212917625624e-09,128.7410125732422,1372.77880859375,10.359999656677246,4.858290672302246,0,1.4522515535354614,0.07591306418180466,0.3832477033138275,0.003631369676440954,0.3668949604034424,1.0000988245010376,4.0450263023376465,6.996386946411803e-05,0.0002930634655058384,1746605871.3095744,0.2766817808151245,-0.0011510755866765976,17.987720489501953
1.1999211311340332,0.2493624985218048,104.8156967163086,12,0.4187920093536377,1.3860979080200195,10,0.010452568531036377,1,163.86134338378906,0.9997884631156921,11,1619.222390097,56.599998474121094,-0.0786166861653328,0.01389070600271225,1.0285604000091553,0,0.40178096294403076,0.03458724915981293,0,-0.0072467997670173645,0.29921531677246094,1.0696210861206055,1000,0.4187920093536377,0.9997884631156921,0.40178096294403076,240000,-9.155272984173735e-09,122.05441284179688,1494.89990234375,11.329999923706055,5.270375728607178,0,1.446946144104004,0.1327652633190155,0.4187920093536377,0.004833216313272715,0.40178096294403076,0.9997884631156921,5.431124210357666,0.0001496213226346299,0.0003487940412014723,1746605993.4216123,0.3253096342086792,0.0012018466368317604,17.23869514465332
1.4609565734863281,0.21459852159023285,105.4938735961914,13,0.45454806089401245,0.13000726699829102,10,0.07525980472564697,1,162.3830108642578,1.001220464706421,12,1738.775197453,82.6500015258789,0.028891047462821007,0.009370329789817333,1.014700174331665,0,0.4374646544456482,0.03204746171832085,0,0.1075077336281538,0.31351912021636963,1.1605533361434937,1000,0.45454806089401245,1.001220464706421,0.4374646544456482,260000,-9.918212917625624e-09,123.16560363769531,1618.122802734375,12.229999542236328,5.401764869689941,0,1.4334253072738647,0.07880807667970657,0.45454806089401245,0.006608216091990471,0.4374646544456482,1.0012203454971313,5.561131477355957,0.0008629988296888769,0.00029916479252278805,1746606116.6568758,0.16131046414375305,0.0017749997787177563,17.671689987182617
1.2195396423339844,0.23512621223926544,102.19519805908203,14,0.4901072680950165,-1.4463553428649902,10,-0.3779163360595703,1,167.3742218017578,1.0000171661376953,13,1851.783748854,44.04999923706055,-0.07154298573732376,0.013447384350001812,0.9994907975196838,0,0.4727972149848938,0.016175871714949608,0,-0.10043403320014477,0.28674575686454773,1.2312746047973633,1000,0.4901072680950165,1.0000171661376953,0.4727972149848938,280000,-5.7220459481754915e-09,119.49272155761719,1737.6849365234375,10.119999885559082,4.136446475982666,0,1.4184049367904663,0.10727345943450928,0.4901072680950165,0.005369882564991713,0.4727972149848938,1.0000171661376953,4.114776134490967,1.2194746886962093e-05,0.00034004703047685325,1746606236.2096605,0.14953891932964325,-0.0012383335269987583,17.297500610351562
1.8959540128707886,0.17544659972190857,95.31501007080078,15,0.5257694721221924,-1.3131299018859863,10,-0.5395728349685669,1,177.16943359375,1.0004056692123413,14,1968.943203513,13.399999618530273,-0.17697568237781525,0.005563827231526375,0.9966495037078857,0,0.505914568901062,0.0013430464314296842,0,-0.10543269664049149,0.332638680934906,0.9078267812728882,1000,0.5257694721221924,1.0004056692123413,0.505914568901062,300000,-3.814697002724188e-09,112.88629150390625,1850.632568359375,11.5600004196167,3.4638664722442627,0,1.4153064489364624,0.0692296251654625,0.5257694721221924,0.007997599430382252,0.505914568901062,1.0004056692123413,2.8016462326049805,0.00028682337142527103,0.0002411052118986845,1746606349.2182786,0.01164527889341116,0.002627716865390539,17.571258544921875
1.7132232189178467,0.19050708413124084,99.4340591430664,16,0.5618626475334167,0.24853968620300293,10,0.29298263788223267,1,170.79241943359375,1.0014770030975342,15,2094.64077748,31.049999237060547,-0.10670605301856995,0.006813989952206612,1.011237621307373,0,0.538336992263794,-0.003935986198484898,0,0.0702696293592453,0.3263811469078064,1.0824699401855469,1000,0.5618626475334167,1.0014770030975342,0.538336992263794,320000,-1.5258788677030566e-09,117.1012191772461,1967.8555908203125,13.859999656677246,3.552481174468994,0,1.4292763471603394,0.06600239872932434,0.5618626475334167,0.024091480299830437,0.538336992263794,1.0014768838882446,3.0501859188079834,0.0010442865313962102,0.0002457618247717619,1746606466.3777785,-0.1576676219701767,0.016093880869448185,17.667133331298828
