TotalEnvSteps,Train/PolicyStd,Misc/AcceptanceStep,Train/PolicyRatio/Min,Value/reward,Train/LR,Value/cost,Metrics/EpCost,_runtime,Loss/Loss_pi,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Misc/gradient_norm,Loss/Loss_cost_critic,Time/Total,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,_timestamp,Metrics/EpLen,Train/Entropy,Loss/Loss_reward_critic/Delta,_step,Safety/shield_violation,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Train/StopIter,Time/FPS,Metrics/LagrangeMultiplier,Value/Adv,Metrics/EpRet,Safety/ShieldLagrangeMultiplier,Misc/Alpha,Train/PolicyRatio/Max,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,Train/KL,Misc/H_inv_g,Loss/Loss_cost_critic/Delta,Misc/xHx,Time/Epoch,Train/PolicyRatio,Time/Rollout,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Time/Update,Safety/EpCostShield,Loss/Loss_pi/Delta
220000.0,1.1028653383255005,1,1.0007737874984741,2.8033807277679443,0,29.27686309814453,171.74000549316406,1730.611455967,-0.6662113666534424,0.26254284381866455,0.3816792070865631,0,0.15576446056365967,119.0440673828125,1591.424560546875,0.38742879033088684,10,1746509889.317722,500,1.5119017362594604,0.07265433669090271,11,33.524658203125,0.0005470660980790854,0,10,141.52381896972656,0.3816792070865631,7.629394338515283e-10,17.321582794189453,0.38742879033088684,1.4259477853775024,1.0007737874984741,0.5440285205841064,0.38742879033088684,0.0004067405825480819,0.1841181367635727,-36.81343078613281,0.009836085140705109,141.3189697265625,1.0007737874984741,118.0560302734375,0.3816792070865631,0.2769477069377899,23.262920379638672,136.375,-0.22852125763893127
240000.0,1.1151601076126099,1,1.001845121383667,2.9430370330810547,0,27.132122039794922,122.7699966430664,1868.403231931,-0.6593155264854431,0.21625465154647827,0.4155464768409729,0,0.1974416822195053,98.27808380126953,1729.777587890625,0.4200515151023865,11,1746510027.6705065,500,1.525244116783142,0.06745129823684692,12,29.64444351196289,0.0013046417152509093,0,10,144.62538146972656,0.4155464768409729,-1.1825560974898508e-08,19.191844940185547,0.4200515151023865,1.2809828519821167,1.001845121383667,-1.3961169719696045,0.4200515151023865,0.0004146967548877001,0.16881930828094482,-20.76598358154297,0.012188296765089035,138.28831481933594,1.0018450021743774,115.97773742675781,0.4155464768409729,0.34439900517463684,22.310544967651367,117.07499694824219,0.006895840167999268
260000.0,1.1216264963150024,1,1.0022825002670288,3.1353023052215576,0,21.835086822509766,87.94000244140625,2003.126650438,-0.6922430396080017,0.22369343042373657,0.4479638338088989,0,0.23651400208473206,67.28572082519531,1867.5645751953125,0.45114991068840027,12,1746510165.4624343,500,1.5323562622070312,0.006421208381652832,13,24.785364151000977,0.0016138871433213353,0,10,145.22096252441406,0.4479638338088989,-6.103515470812226e-09,19.566625595092773,0.45114991068840027,1.5473761558532715,1.0022825002670288,-0.7440614700317383,0.45114991068840027,0.00041325343772768974,0.14456304907798767,-30.99236297607422,0.008352907374501228,137.72117614746094,1.0022825002670288,114.9546127319336,0.4479638338088989,0.3508202135562897,22.766538619995117,86.4000015258789,-0.032927513122558594
280000.0,1.1362360715866089,1,1.0027539730072021,2.81286883354187,0,16.207483291625977,64.36000061035156,2134.505093554,-0.6736688017845154,0.2742803692817688,0.47868427634239197,0,0.13392481207847595,42.80322265625,2002.261474609375,0.480372816324234,13,1746510300.1857564,500,1.5454782247543335,0.012960284948348999,14,18.524370193481445,0.0019473530119284987,0,10,148.55862426757812,0.47868427634239197,-5.340575981449547e-09,17.586566925048828,0.480372816324234,1.9224374294281006,1.0027539730072021,-2.981779098510742,0.480372816324234,0.00030426637385971844,0.14267323911190033,-24.482498168945312,0.005411588586866856,134.6269989013672,1.0027538537979126,111.40030670166016,0.47868427634239197,0.36378049850463867,23.226655960083008,55.29999923706055,0.018574237823486328
300000.0,1.1609386205673218,1,1.0028629302978516,2.4347593784332275,0,12.60696792602539,35.709999084472656,2266.793757837,-0.6564399600028992,0.2717103958129883,0.5073176622390747,0,0.08797440677881241,33.017452239990234,2133.673583984375,0.5076733231544495,14,1746510431.5641973,500,1.5671075582504272,-0.06798571348190308,15,15.377373695373535,0.0020244535990059376,0,10,152.3059539794922,0.5073176622390747,8.392333938900265e-09,13.563928604125977,0.5076733231544495,1.9697842597961426,1.0028629302978516,-1.2575035095214844,0.5076733231544495,0.0003533728886395693,0.13793917000293732,-9.785770416259766,0.005154562648385763,131.31463623046875,1.0028629302978516,108.93840026855469,0.5073176622390747,0.2957947850227356,22.376216888427734,40.92499923706055,0.01722884178161621
320000.0,1.1922672986984253,1,1.0039299726486206,2.2191596031188965,0,10.845860481262207,30.260000228881836,2395.406674512,-0.613153874874115,0.26101261377334595,0.5339827537536621,0,0.17534662783145905,24.038515090942383,2265.963623046875,0.5331681966781616,15,1746510563.852924,500,1.593957781791687,-0.025816679000854492,16,12.748355865478516,0.002778882160782814,0,10,151.25563049316406,0.5339827537536621,6.103515470812226e-09,12.176582336425781,0.5331681966781616,1.8172584772109985,1.0039299726486206,-1.7837265729904175,0.5331681966781616,0.0003644759126473218,0.14362987875938416,-8.978937149047852,0.006056139245629311,132.2264862060547,1.0039299726486206,109.5528564453125,0.5339827537536621,0.2699781060218811,22.67360496520996,35.599998474121094,0.04328608512878418
340000.0,1.207694172859192,1,1.0041393041610718,1.6538525819778442,0,6.777409553527832,21.8799991607666,2524.467253033,-0.5883262753486633,0.25480008125305176,0.5587033033370972,0,0.17751407623291016,12.282519340515137,2394.578125,0.5565259456634521,16,1746510692.4657934,500,1.6068228483200073,-0.11485949158668518,17,7.756511688232422,0.0029268458019942045,0,10,155.57894897460938,0.5587033033370972,-1.201629640235069e-08,9.452845573425293,0.5565259456634521,2.361626148223877,1.0041393041610718,-0.8963208794593811,0.5565259456634521,0.0003944077470805496,0.10789179056882858,-11.755995750427246,0.0035859683994203806,128.55209350585938,1.0041393041610718,105.31341552734375,0.5587033033370972,0.15511861443519592,23.238658905029297,10.350000381469727,0.02482759952545166
360000.0,1.2117700576782227,1,1.0040220022201538,1.8907148838043213,0,6.682575225830078,13.760000228881836,2653.337880841,-0.5652439594268799,0.30069902539253235,0.5814910531044006,0,0.06433667242527008,15.347134590148926,2523.433837890625,0.5780932903289795,17,1746510821.5263171,500,1.6092416048049927,0.030556902289390564,18,8.143715858459473,0.002843900816515088,0,10,155.28456115722656,0.5814910531044006,4.959106458812812e-09,9.178703308105469,0.5780932903289795,2.8909122943878174,1.0040220022201538,-0.345964640378952,0.5780932903289795,0.00033381511457264423,0.10401526838541031,3.064615249633789,0.0023930862080305815,128.79580688476562,1.0040220022201538,106.09049987792969,0.5814910531044006,0.1856755167245865,22.705278396606445,16.149999618530273,0.023082315921783447
380000.0,1.2197420597076416,1,1.002863883972168,2.3115391731262207,0,5.858125686645508,6.210000038146973,2782.752681443,-0.5729384422302246,0.2957782447338104,0.6023566722869873,0,0.06813792139291763,11.842672348022461,2652.494140625,0.5979709029197693,18,1746510950.3970988,500,1.6159595251083374,0.04028661549091339,19,7.526126384735107,0.0020250717643648386,0,10,155.28555297851562,0.6023566722869873,3.051757735406113e-09,9.430938720703125,0.5979709029197693,2.4352915287017822,1.002863883972168,-1.2429075241088867,0.5979709029197693,0.0003224284155294299,0.12145496904850006,-3.504462242126465,0.0033723043743520975,128.79498291015625,1.002863883972168,106.45528411865234,0.6023566722869873,0.22596213221549988,22.339675903320312,12.399999618530273,-0.0076944828033447266
400000.0,1.2487536668777466,1,1.0027453899383545,2.7835888862609863,0,5.727057933807373,6.559999942779541,2911.660097473,-0.5713479518890381,0.27139779925346375,0.6214976906776428,0,0.12517713010311127,9.275569915771484,2781.92724609375,0.6163550019264221,19,1746511079.8118024,500,1.6394261121749878,0.03331637382507324,20,7.4849138259887695,0.001941227586939931,0,10,154.61328125,0.6214976906776428,6.103515470812226e-09,11.39343547821045,0.6163550019264221,2.9162871837615967,1.0027453899383545,-0.9309016466140747,0.6163550019264221,0.00030301703372970223,0.09306278079748154,-2.5671024322509766,0.002351622097194195,129.35499572753906,1.002745270729065,106.12797546386719,0.6214976906776428,0.2592785060405731,23.226991653442383,13.649999618530273,0.0015904903411865234
420000.0,1.2662180662155151,1,1.0018290281295776,2.873095989227295,0,5.067065238952637,7.170000076293945,3039.775658221,-0.5084130167961121,0.28921133279800415,0.6390963792800903,0,0.07914968580007553,8.564936637878418,2910.822998046875,0.6334593296051025,20,1746511208.7193265,500,1.6535276174545288,-0.03348609805107117,21,6.430552005767822,0.001293290057219565,0,10,155.2344970703125,0.6390963792800903,-2.2888182460434336e-09,14.476524353027344,0.6334593296051025,2.75081205368042,1.0018290281295776,-0.9356520771980286,0.6334593296051025,0.0003181433421559632,0.10513670742511749,-0.7106332778930664,0.0026430566795170307,128.83734130859375,1.0018290281295776,106.17103576660156,0.6390963792800903,0.22579240798950195,22.666284561157227,16.600000381469727,0.06293493509292603
440000.0,1.2671631574630737,1,1.0023235082626343,3.1485819816589355,0,4.762229919433594,5.789999961853027,3166.628455622,-0.5557898283004761,0.3090704679489136,0.6552647948265076,0,0.04443869739770889,9.221659660339355,3038.940185546875,0.6492756009101868,21,1746511336.834692,500,1.6542617082595825,0.056082725524902344,22,6.446320533752441,0.0016429403331130743,0,10,156.19126892089844,0.6552647948265076,1.907348501362094e-09,15.908692359924316,0.6492756009101868,2.841142177581787,1.0023235082626343,-0.9050130844116211,0.6492756009101868,0.0003121720510534942,0.10878387838602066,0.6567230224609375,0.002477663103491068,128.04812622070312,1.0023235082626343,105.8575439453125,0.6552647948265076,0.2818751335144043,22.190555572509766,10.725000381469727,-0.047376811504364014
460000.0,1.289890170097351,1,1.005014419555664,2.992788791656494,0,3.337311029434204,3.0899999141693115,3293.75809865,-0.5241963267326355,0.24151596426963806,0.670067310333252,0,0.09240160882472992,4.505611896514893,3165.791015625,0.6637293100357056,22,1746511463.6875594,500,1.6719292402267456,-0.08024612069129944,23,4.315908432006836,0.0035456737969070673,0,10,157.74974060058594,0.670067310333252,3.814697002724188e-09,16.10928726196289,0.6637293100357056,2.6982059478759766,1.005014419555664,-0.820093035697937,0.6637293100357056,0.00037272454937919974,0.08950982987880707,-4.716047763824463,0.0027471238281577826,126.78309631347656,1.005014419555664,103.88768005371094,0.670067310333252,0.20162901282310486,22.8953800201416,2.25,0.031593501567840576
480000.0,1.2976642847061157,1,1.003528356552124,3.1825828552246094,0,3.3324484825134277,2.9600000381469727,3420.021384674,-0.518400251865387,0.25173240900039673,0.6836268901824951,0,0.10941654443740845,5.168673038482666,3292.9267578125,0.6769971251487732,23,1746511590.817202,500,1.677748203277588,0.019076600670814514,24,4.497869491577148,0.002494868589565158,0,10,157.39720153808594,0.6836268901824951,1.907348501362094e-09,17.152721405029297,0.6769971251487732,3.1154978275299072,1.003528356552124,-0.592146635055542,0.6769971251487732,0.0003652903251349926,0.08080005645751953,0.6630611419677734,0.0020605018362402916,127.06706237792969,1.0035282373428345,103.95708465576172,0.6836268901824951,0.22070561349391937,23.109960556030273,4.400000095367432,0.005796074867248535
500000.0,1.3174583911895752,1,1.0030689239501953,3.126030445098877,0,2.23483943939209,1.350000023841858,3547.42451694,-0.45936551690101624,0.24939869344234467,0.6960144639015198,0,0.08423937112092972,3.1585490703582764,3419.17529296875,0.689139723777771,24,1746511717.0804932,500,1.6912604570388794,-0.06140431761741638,25,2.8841943740844727,0.0021701131481677294,0,10,158.49765014648438,0.6960144639015198,3.2424924967244806e-09,16.905303955078125,0.689139723777771,3.1212494373321533,1.0030689239501953,-0.23086245357990265,0.689139723777771,0.0003843508311547339,0.0799034833908081,-2.0101239681243896,0.0020529148168861866,126.1848373413086,1.0030689239501953,103.9624252319336,0.6960144639015198,0.159301295876503,22.222381591796875,2.375,0.05903473496437073
520000.0,1.3288215398788452,1,1.0033187866210938,3.3758058547973633,0,1.8134433031082153,0.9599999785423279,3675.028322156,-0.4445534944534302,0.2658850848674774,0.7073257565498352,0,0.10397998988628387,3.1587002277374268,3546.5419921875,0.7002668380737305,25,1746511844.4836655,500,1.6968374252319336,0.0384514182806015,26,2.5554327964782715,0.0023466802667826414,0,10,157.12374877929688,0.7073257565498352,3.528594971768939e-09,18.339685440063477,0.7002668380737305,3.565436363220215,1.0033187866210938,-0.29225996136665344,0.7002668380737305,0.00039176474092528224,0.07457295060157776,0.00015115737915039062,0.0015732648316770792,127.2882080078125,1.0033187866210938,104.48121643066406,0.7073257565498352,0.1977527141571045,22.806970596313477,2.674999952316284,0.01481202244758606
540000.0,1.3095121383666992,1,1.0021648406982422,3.5652964115142822,0,1.7327312231063843,1.7300000190734863,3801.857315674,-0.418796569108963,0.29255035519599915,0.7176789045333862,0,0.04331662878394127,3.9725522994995117,3674.1826171875,0.7105594277381897,26,1746511972.0873804,500,1.6820513010025024,-0.012322738766670227,27,2.5756659507751465,0.001530829700641334,0,10,156.8307342529297,0.7176789045333862,1.0967254882032762e-09,19.78185272216797,0.7105594277381897,4.170492172241211,1.0021648406982422,-0.17314255237579346,0.7105594277381897,0.0003275867784395814,0.07014767825603485,0.813852071762085,0.0011498776730149984,127.5260238647461,1.0021648406982422,104.43627166748047,0.7176789045333862,0.18542997539043427,23.089725494384766,6.300000190734863,0.025756925344467163
560000.0,1.3132493495941162,1,1.0042724609375,3.6617815494537354,0,1.842360496520996,2.2899999618530273,3929.586608302,-0.4214327037334442,0.2627134323120117,0.7271756529808044,0,0.07201229780912399,3.6459543704986572,3801.025146484375,0.7200717329978943,27,1746512098.9164717,500,1.6855472326278687,0.009247764945030212,28,2.4583663940429688,0.0030210299883037806,0,10,157.77297973632812,0.7271756529808044,1.5258788677030566e-09,20.238597869873047,0.7200717329978943,3.1203906536102295,1.0042724609375,-0.3759828805923462,0.7200717329978943,0.0003414844977669418,0.08419248461723328,-0.3265979290008545,0.002054044743999839,126.76441955566406,1.0042724609375,104.56548309326172,0.7271756529808044,0.19467774033546448,22.198909759521484,5.400000095367432,-0.002636134624481201
580000.0,1.3581252098083496,1,1.0026891231536865,3.97078275680542,0,1.3517738580703735,2.680000066757202,4057.55010402,-0.39719995856285095,0.23386019468307495,0.7359039783477783,0,0.057890042662620544,2.8704397678375244,3928.730224609375,0.7288691997528076,28,1746512226.6457112,500,1.7143054008483887,0.005379095673561096,29,1.9283949136734009,0.0019014410208910704,0,10,156.6906280517578,0.7359039783477783,3.051757735406113e-09,21.83747100830078,0.7288691997528076,3.7840282917022705,1.0026891231536865,-0.2565319538116455,0.7288691997528076,0.00039335654582828283,0.061801910400390625,-0.7755146026611328,0.0013967481208965182,127.64005279541016,1.002689003944397,104.83679962158203,0.7359039783477783,0.20005683600902557,22.8032283782959,5.175000190734863,0.02423274517059326
600000.0,1.406998634338379,1,1.0020382404327393,4.076202869415283,0,1.4709516763687134,1.7400000095367432,4189.623520667,-0.4054904878139496,0.20343703031539917,0.7439061403274536,0,0.12451568245887756,3.2110209465026855,4056.72509765625,0.7370269894599915,29,1746512354.6092093,500,1.743090033531189,0.012706473469734192,30,2.0710461139678955,0.001441197469830513,0,10,156.36334228515625,0.7439061403274536,-1.1444091230217168e-09,22.184213638305664,0.7370269894599915,3.3060789108276367,1.0020382404327393,-0.22932228446006775,0.7370269894599915,0.00046309176832437515,0.06153423711657524,0.34058117866516113,0.0018297897186130285,127.90721893310547,1.0020381212234497,104.56526947021484,0.7439061403274536,0.21276330947875977,23.341907501220703,5.574999809265137,-0.008290529251098633
620000.0,1.4105993509292603,1,1.0013536214828491,4.600714683532715,0,1.5237321853637695,7.480000019073486,4319.93866513,-0.25602462887763977,0.267738938331604,0.7514126300811768,0,0.08289651572704315,8.570276260375977,4188.77392578125,0.745247483253479,30,1746512486.6827161,500,1.7436527013778687,0.0763760507106781,31,3.145427942276001,0.0009571830159984529,0,10,151.5273895263672,0.7514126300811768,-4.577636492086867e-09,24.731548309326172,0.745247483253479,3.266618251800537,1.0013536214828491,0.14947988092899323,0.745247483253479,0.00038072289316914976,0.08196211606264114,5.359255313873291,0.0018742646789178252,131.9893341064453,1.0013536214828491,109.362548828125,0.7514126300811768,0.28913936018943787,22.626766204833984,30.700000762939453,0.14946585893630981
640000.0,1.3807796239852905,1,1.0010645389556885,4.87956428527832,0,1.5660942792892456,13.050000190734863,4447.144486788,-0.29708826541900635,0.2348470389842987,0.7586319446563721,0,0.13731564581394196,8.532047271728516,4319.07373046875,0.7534035444259644,31,1746512616.9977007,500,1.7209200859069824,0.030787885189056396,32,2.949784755706787,0.0007526865229010582,0,10,153.58677673339844,0.7586319446563721,3.051757735406113e-09,27.184892654418945,0.7534035444259644,2.6699159145355225,1.0010645389556885,0.4562208652496338,0.7534035444259644,0.00039888377068564296,0.08796046674251556,-0.03822898864746094,0.0028056486044079065,130.21954345703125,1.001064419746399,107.66051483154297,0.7586319446563721,0.31992724537849426,22.558990478515625,25.649999618530273,-0.04106363654136658
660000.0,1.3774828910827637,1,1.0034549236297607,4.168083667755127,0,0.9958543181419373,9.4399995803833,4573.930259355,-0.38820648193359375,0.24404773116111755,0.7654874324798584,0,0.1060643270611763,2.7386369705200195,4446.3046875,0.760967493057251,32,1746512744.2036312,500,1.7164684534072876,-0.13113674521446228,33,1.420285940170288,0.00244294386357069,0,10,157.31390380859375,0.7654874324798584,-1.5258788677030566e-09,24.980663299560547,0.760967493057251,3.665593147277832,1.0034549236297607,-0.3889378607273102,0.760967493057251,0.00038439614581875503,0.0665779709815979,-5.793410301208496,0.0014884646516293287,127.13434600830078,1.0034548044204712,104.04605102539062,0.7654874324798584,0.18879050016403198,23.088268280029297,5.074999809265137,-0.0911182165145874
680000.0,1.4025124311447144,1,1.0033888816833496,4.896951198577881,0,0.9714445471763611,4.25,4704.100357801,-0.3592226207256317,0.3011074662208557,0.7718591094017029,0,0.03277302160859108,2.959528684616089,4573.0986328125,0.7680124640464783,33,1746512870.989394,500,1.7330323457717896,0.0435873419046402,34,1.1958950757980347,0.002396301133558154,0,10,157.82522583007812,0.7718591094017029,-6.103515470812226e-09,24.20893096923828,0.7680124640464783,4.17802619934082,1.0033888816833496,-0.19834370911121368,0.7680124640464783,0.000298837898299098,0.07206930965185165,0.22089171409606934,0.0011457342188805342,126.72245025634766,1.0033888816833496,104.2176513671875,0.7718591094017029,0.23237784206867218,22.50477409362793,5.800000190734863,0.028983861207962036
700000.0,1.4258075952529907,1,1.002132773399353,5.078085899353027,0,1.3295409679412842,7.03000020980835,4832.175738516,-0.2826884686946869,0.28678929805755615,0.7778751850128174,0,0.06284744292497635,7.963638782501221,4703.27783203125,0.774999737739563,34,1746513001.159577,500,1.7494302988052368,0.06671606004238129,35,2.3618016242980957,0.0015080142766237259,0,10,153.71131896972656,0.7778751850128174,6.103515470812226e-09,25.986303329467773,0.774999737739563,3.083656072616577,1.002132773399353,0.2832592725753784,0.774999737739563,0.00029006891418248415,0.09300301223993301,5.004110097885132,0.0021032749209553003,130.11404418945312,1.002132773399353,107.32128143310547,0.7778751850128174,0.29909390211105347,22.792741775512695,21.149999618530273,0.07653415203094482
