Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Safety/EpCostShield,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Total,Train/LR,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Misc/xHx,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,_timestamp,Time/Update,Misc/Alpha,Value/Adv,Train/KL,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Train/PolicyRatio/Max,Metrics/EpCost,Train/Entropy,Train/PolicyRatio/Min,Time/FPS,Misc/H_inv_g,Misc/gradient_norm,Safety/shield_violation,Loss/Loss_cost_critic,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Misc/AcceptanceStep,Safety/shield_adv_c,Time/Epoch,Loss/Loss_pi,Train/PolicyRatio/Std,Time/Rollout,_runtime,Value/reward,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,_step
0.3844543397426605,0.3844543397426605,73.1500015258789,0.026808638125658035,0.00993024930357933,0,1327.310546875,0,0.3786143660545349,0.29927244782447815,1.003030776977539,0.3786143660545349,5.6151275634765625,0.004614923615008593,-12.408998489379883,-0.3345841318368912,1746526509.5435305,17.269119262695312,2.0817677974700928,1.2207030941624453e-08,0.0003164042136631906,220000.0,0.3844543397426605,1000,1.003030776977539,77.4800033569336,1.6653985977172852,1.003030776977539,166.78968811035156,0.14375880360603333,0.05060075968503952,9.990976333618164,11.184810638427734,10,0.3786143660545349,1.8582675457000732,1,-1.2786892652511597,119.91149139404297,-0.49872979521751404,0.0021431390196084976,102.64234924316406,1447.515005335,0.13424600660800934,10,0,1.2800605297088623,11
0.4205680787563324,0.4205680787563324,101.94999694824219,0.019556928426027298,-0.007251709699630737,0,1446.6842041015625,0,0.41206538677215576,0.3037988245487213,1.0023354291915894,0.41206538677215576,4.272550582885742,0.007194535806775093,0.8555593490600586,0.10740804672241211,1746526628.9155855,16.573762893676758,1.6672983169555664,1.0681151962899094e-08,0.00030136495479382575,240000.0,0.4205680787563324,1000,1.0023354291915894,70.13999938964844,1.6931532621383667,1.0023354291915894,167.63916015625,0.18221023678779602,0.08819398283958435,9.774621963500977,12.040369987487793,10,0.41206538677215576,2.124216079711914,1,-1.1642063856124878,119.30387115478516,-0.39132174849510193,0.001651369733735919,102.73007202148438,1570.357057131,0.1351446509361267,11,0,1.3162131309509277,12
0.4566781520843506,0.4566781520843506,120.94999694824219,0.031181177124381065,0.011624248698353767,0,1569.5233154296875,0,0.44560596346855164,0.3140049874782562,1.0019168853759766,0.44560596346855164,5.277403354644775,0.007392799481749535,2.314128875732422,-0.022338062524795532,1746526751.7575898,17.03362274169922,1.6447890996932983,1.5258788677030566e-09,0.00027609572862274945,260000.0,0.4566781520843506,1000,1.0019168853759766,69.73999786376953,1.7016658782958984,1.0019168853759766,162.90576171875,0.19090896844863892,0.08117350190877914,11.440675735473633,14.354498863220215,10,0.44560596346855164,2.6361637115478516,1,0.1619451940059662,122.7703628540039,-0.41365981101989746,0.0013554426841437817,105.7367172241211,1689.670707995,0.21406181156635284,12,0,1.327677845954895,13
0.49264293909072876,0.49264293909072876,120.80000305175781,0.030460858717560768,-0.0007203184068202972,0,1688.838623046875,0,0.4792226552963257,0.3045108914375305,1.0036754608154297,0.4792226552963257,5.012584209442139,0.009237121790647507,-0.12232589721679688,0.020228415727615356,1746526871.0713315,16.489452362060547,1.471453070640564,6.103515470812226e-09,0.00030848931055516005,280000.0,0.49264293909072876,1000,1.0036754608154297,64.87999725341797,1.7135320901870728,1.0036754608154297,167.72271728515625,0.20694570243358612,0.09262671321630478,11.33624267578125,14.232172966003418,10,0.4792226552963257,3.0101842880249023,1,-0.11671820282936096,119.24443054199219,-0.3934313952922821,0.0025989993009716272,102.75495910644531,1809.491553081,0.24571040272712708,13,0,1.344172477722168,14
0.5275359153747559,0.5275359153747559,105.80000305175781,0.017719479277729988,-0.01274137943983078,0,1808.6512451171875,0,0.5126235485076904,0.3152475655078888,1.0021854639053345,0.5126235485076904,5.265304088592529,0.008462093770503998,-0.11371135711669922,-0.05332353711128235,1746526990.8921132,16.510265350341797,1.5373609066009521,8.392333938900265e-09,0.0002796411281451583,300000.0,0.5275359153747559,1000,1.002185583114624,40.15999984741211,1.727158546447754,1.002185583114624,167.02500915527344,0.20505763590335846,0.08063893765211105,11.056731224060059,14.118461608886719,10,0.5126235485076904,3.123410701751709,1,1.2829183340072632,119.7425537109375,-0.44675493240356445,0.0015453844098374248,103.23225402832031,1928.938866617,0.25200414657592773,14,0,1.3632398843765259,15
0.5615417957305908,0.5615417957305908,75.4000015258789,0.037429653108119965,0.019710173830389977,0,1928.1195068359375,0,0.5451651811599731,0.2886015474796295,1.0042089223861694,0.5451651811599731,4.250884532928467,0.008918757550418377,-2.221250534057617,-0.021112412214279175,1746527110.3394423,16.768611907958984,1.4974852800369263,6.103515470812226e-09,0.0003314634086564183,320000.0,0.5615417957305908,1000,1.0042089223861694,40.86000061035156,1.7478243112564087,1.0042089223861694,167.51829528808594,0.19272412359714508,0.09403293579816818,9.711060523986816,11.897211074829102,10,0.5451651811599731,3.4408674240112305,1,-0.19601377844810486,119.38994598388672,-0.46786734461784363,0.002976073184981942,102.62130737304688,2049.167308875,0.3248656988143921,15,0,1.3925765752792358,16
0.5947324633598328,0.5947324633598328,88.19999694824219,0.02558259852230549,-0.011847054585814476,0,2048.324462890625,0,0.5772779583930969,0.3126623332500458,1.002638816833496,0.5772779583930969,4.459925651550293,0.008304639719426632,-2.447930335998535,0.02706044912338257,1746527230.5679095,16.760498046875,1.5518664121627808,-1.5258788677030566e-09,0.0002810804871842265,340000.0,0.5947324633598328,1000,1.002638816833496,39.7400016784668,1.759050965309143,1.002638816833496,166.45948791503906,0.20147502422332764,0.06950220465660095,9.540300369262695,9.449280738830566,10,0.5772779583930969,3.5479085445404053,1,-0.4328913390636444,120.14936065673828,-0.44080689549446106,0.0018659814959391952,103.38883972167969,2166.521381992,0.33502110838890076,16,0,1.4073349237442017,17
0.6269813776016235,0.6269813776016235,52.04999923706055,0.024819737300276756,-0.0007628612220287323,0,2165.68408203125,0,0.6080920696258545,0.31557372212409973,1.0023670196533203,0.6080920696258545,3.5691726207733154,0.007824834436178207,-2.4047346115112305,-0.13246431946754456,1746527347.921929,17.092487335205078,1.598737359046936,-7.629394338515283e-10,0.00026876505580730736,360000.0,0.6269813776016235,1000,1.0023670196533203,34.93000030517578,1.784591555595398,1.0023670196533203,170.5331573486328,0.19738933444023132,0.07082675397396088,9.761189460754395,7.044546127319336,10,0.6080920696258545,3.45304012298584,1,-1.163175344467163,117.27924346923828,-0.5732712149620056,0.001673679449595511,100.18672943115234,2284.431035806,0.362667977809906,17,0,1.4434481859207153,18
0.6583868861198425,0.6583868861198425,87.69999694824219,0.02685454487800598,0.002034807577729225,0,2283.58154296875,0,0.6387084722518921,0.2950229048728943,1.0027292966842651,0.6387084722518921,3.540969133377075,0.010744051076471806,4.258130073547363,0.12078693509101868,1746527465.8316753,16.41912841796875,1.364365577697754,-5.7220459481754915e-09,0.00032248179195448756,380000.0,0.6583868861198425,1000,1.0027292966842651,34.459999084472656,1.803939938545227,1.0027292966842651,169.74546813964844,0.216234490275383,0.10641372948884964,9.738083839416504,11.3026762008667,10,0.6387084722518921,3.5170493125915527,1,0.4960904121398926,117.82347106933594,-0.45248427987098694,0.0019298760453239083,101.4043197631836,2400.550170828,0.3840448260307312,18,0,1.472249984741211,19
0.6890019178390503,0.6890019178390503,58.099998474121094,0.02804078534245491,0.0011862404644489288,0,2399.728271484375,0,0.6683871150016785,0.2953428328037262,1.0044965744018555,0.6683871150016785,4.001589775085449,0.009565804153680801,-1.1481351852416992,-0.08973821997642517,1746527581.9507592,16.799718856811523,1.4459525346755981,1.5258788677030566e-09,0.0003243302635382861,400000.0,0.6890019178390503,1000,1.0044965744018555,33.400001525878906,1.8094369173049927,1.0044965744018555,172.32456970214844,0.2042548656463623,0.15483050048351288,9.62959098815918,10.154541015625,10,0.6683871150016785,3.747476816177368,1,-0.8546863794326782,116.06006622314453,-0.5422224998474121,0.0031795580871403217,99.26032257080078,2520.203951417,0.38027164340019226,19,0,1.480197548866272,20
0.7191358804702759,0.7191358804702759,137.25,0.029327992349863052,0.001287207007408142,0,2519.368408203125,0,0.6991159319877625,0.3131425082683563,1.0005450248718262,0.6991159319877625,3.9497411251068115,0.009891333058476448,0.4490346908569336,0.3195720911026001,1746527701.6044788,16.76599884033203,1.4219598770141602,-2.2888182460434336e-09,0.0002627081994432956,420000.0,0.7191358804702759,1000,1.0005450248718262,37.31999969482422,1.8257533311843872,1.0005450248718262,167.25062561035156,0.2202189564704895,0.09562116861343384,9.243306159973145,10.603575706481934,10,0.6991159319877625,3.5542638301849365,1,0.5079559087753296,119.58101654052734,-0.222650408744812,0.0003853907692246139,102.81498718261719,2635.020278534,0.38900259137153625,20,0,1.5039387941360474,21
0.7487233877182007,0.7487233877182007,49.5,0.024323681369423866,-0.005004310980439186,0,2634.159423828125,0,0.7286531925201416,0.30529335141181946,1.0025973320007324,0.7286531925201416,3.586576223373413,0.009905491024255753,-3.6516871452331543,-0.34935158491134644,1746527816.4207997,16.43517303466797,1.4209433794021606,8.392333938900265e-09,0.0003015681286342442,440000.0,0.7487233877182007,1000,1.0025973320007324,34.84000015258789,1.844030499458313,1.0025973320007324,174.34144592285156,0.21485257148742676,0.11688458174467087,9.285191535949707,6.951888561248779,10,0.7286531925201416,3.399623394012451,1,-1.540977120399475,114.71742248535156,-0.5720019936561584,0.0018365910509601235,98.28221130371094,2757.209519081,0.28652870655059814,21,0,1.5312581062316895,22
0.7781552076339722,0.7781552076339722,135.3000030517578,0.0373634472489357,0.013039765879511833,0,2756.3818359375,0,0.7592388987541199,0.3356049656867981,1.0017967224121094,0.7592388987541199,3.686978816986084,0.011439232155680656,4.6185832023620605,0.3151317238807678,1746527938.6100686,17.080463409423828,1.322258472442627,-4.577636492086867e-09,0.00024382348055951297,460000.0,0.7781552076339722,1000,1.0017967224121094,40.810001373291016,1.855247139930725,1.0017967224121094,163.76951599121094,0.25381192564964294,0.10621672123670578,9.715306282043457,11.57047176361084,10,0.7592388987541199,3.5011062622070312,1,0.8435354232788086,122.12285614013672,-0.2568702697753906,0.0012704746332019567,105.04236602783203,2872.221580943,0.34772399067878723,22,0,1.548161506652832,23
0.8071864247322083,0.8071864247322083,72.5,0.03697706386446953,-0.00038638338446617126,0,2871.40478515625,0,0.7892856597900391,0.28528517484664917,1.0026469230651855,0.7892856597900391,2.9674811363220215,0.012068251147866249,-3.2435150146484375,-0.1940755546092987,1746528053.6222107,16.41621971130371,1.287338137626648,-3.051757735406113e-09,0.00035208382178097963,480000.0,0.8071864247322083,1000,1.0026469230651855,35.68000030517578,1.859723687171936,1.0026469230651855,173.97642517089844,0.22160859405994415,0.11183920502662659,8.776166915893555,8.326956748962402,10,0.7892856597900391,3.6383752822875977,1,-0.47474804520606995,114.9581069946289,-0.45094582438468933,0.0018716572085395455,98.5418701171875,2991.433984464,0.3577730357646942,23,0,1.5546764135360718,24
0.835928201675415,0.835928201675415,93.4000015258789,0.04309503361582756,0.006117969751358032,0,2990.61669921875,0,0.8193986415863037,0.3156481385231018,1.00198233127594,0.8193986415863037,3.3931069374084473,0.01609034836292267,2.7763328552246094,0.04373675584793091,1746528172.8345127,16.709259033203125,1.1148903369903564,-4.577636492086867e-09,0.00030621662153862417,500000.0,0.835928201675415,1000,1.0019824504852295,36.689998626708984,1.8640292882919312,1.0019824504852295,167.84521484375,0.28312036395072937,0.09222690761089325,9.626969337463379,11.103289604187012,10,0.8193986415863037,3.8714046478271484,1,-0.9270839095115662,119.15740203857422,-0.4072090685367584,0.0014017480425536633,102.44810485839844,3108.524970318,0.4300166070461273,24,0,1.5610780715942383,25
0.8641946911811829,0.8641946911811829,70.44999694824219,0.04086753726005554,-0.0022274963557720184,0,3107.68896484375,0,0.8489858508110046,0.29964470863342285,1.0031976699829102,0.8489858508110046,3.6502137184143066,0.013787251897156239,-1.2694568634033203,-0.09443625807762146,1746528289.9255872,16.817970275878906,1.2044144868850708,0.0,0.00028987263794988394,520000.0,0.8641946911811829,1000,1.0031976699829102,32.619998931884766,1.8864251375198364,1.0031976699829102,170.91607666015625,0.24878868460655212,0.12009358406066895,9.565690040588379,9.833832740783691,10,0.8489858508110046,3.919292688369751,1,-0.6664258241653442,117.01648712158203,-0.5016453266143799,0.0022611503954976797,100.19850158691406,3229.161555471,0.41552504897117615,25,0,1.596389651298523,26
0.8920688629150391,0.8920688629150391,89.6500015258789,0.053757209330797195,0.012889672070741653,0,3228.318359375,0,0.8786213397979736,0.3417167663574219,1.0023088455200195,0.8786213397979736,4.009512901306152,0.012733261100947857,-0.6690034866333008,0.03707060217857361,1746528410.5620313,16.787578582763672,1.2532709836959839,1.5258788677030566e-09,0.00023926241556182504,540000.0,0.8920688629150391,1000,1.0023088455200195,32.9900016784668,1.9014450311660767,1.0023088455200195,165.90109252929688,0.27265992760658264,0.07349717617034912,10.409180641174316,9.16482925415039,10,0.8786213397979736,4.312241554260254,1,-1.2358490228652954,120.55376434326172,-0.4645747244358063,0.0016325440956279635,103.76614379882812,3347.799808843,0.45421600341796875,26,0,1.6204496622085571,27
0.9195325374603271,0.9195325374603271,99.4000015258789,0.04702983424067497,-0.006727375090122223,0,3346.962646484375,0,0.9085546731948853,0.3282546401023865,1.0022071599960327,0.9085546731948853,3.8160340785980225,0.012982761487364769,1.6171855926513672,0.05956989526748657,1746528529.2003312,16.744773864746094,1.241170048713684,6.866454960174906e-09,0.0002658542653080076,560000.0,0.9195325374603271,1000,1.0022071599960327,31.780000686645508,1.898356556892395,1.0022071599960327,168.6856231689453,0.2644719183444977,0.08029402047395706,10.011384010314941,10.782014846801758,10,0.9085546731948853,4.672894477844238,1,0.12123841047286987,118.5637435913086,-0.4050048291683197,0.0015606135129928589,101.81895446777344,3466.158808561,0.4787295460700989,27,0,1.6156686544418335,28
0.9466003179550171,0.9466003179550171,59.599998474121094,0.03521406278014183,-0.011815771460533142,0,3465.332275390625,0,0.937696635723114,0.31477221846580505,1.0028362274169922,0.937696635723114,4.0814032554626465,0.010160783305764198,-3.3801016807556152,-0.18655768036842346,1746528647.559454,16.41330337524414,1.4029790163040161,-7.629394005448376e-09,0.00027383799897506833,580000.0,0.9466003179550171,1000,1.0028362274169922,31.1200008392334,1.9003982543945312,1.0028362274169922,169.06756591796875,0.2243598848581314,0.08528497070074081,10.052839279174805,7.401913166046143,10,0.937696635723114,4.59547758102417,1,-1.2706372737884521,118.2958984375,-0.5915625095367432,0.002005515620112419,101.88257598876953,3585.27858698,0.5385048389434814,28,0,1.6188308000564575,29
0.9732683897018433,0.9732683897018433,97.3499984741211,0.04559073597192764,0.010376673191785812,0,3584.460693359375,0,0.9671655893325806,0.30286768078804016,1.0011485815048218,0.9671655893325806,3.6431148052215576,0.01659170165657997,0.842134952545166,0.21037378907203674,1746528766.6790404,16.7556209564209,1.0979167222976685,-6.103515470812226e-09,0.00030009591137059033,600000.0,0.9732683897018433,1000,1.0011485815048218,30.200000762939453,1.909289002418518,1.0011485815048218,167.97781372070312,0.27585670351982117,0.1292138397693634,9.538249969482422,8.244048118591309,10,0.9671655893325806,4.632479667663574,1,0.42550063133239746,119.06334686279297,-0.3811887204647064,0.0008121416321955621,102.30767822265625,3698.96510988,0.45483827590942383,29,0,1.633088231086731,30
0.9993860125541687,0.9993860125541687,44.79999923706055,0.03380405530333519,-0.011786680668592453,0,3698.148681640625,0,0.9954611659049988,0.33393144607543945,1.001808524131775,0.9954611659049988,3.5968589782714844,0.012098727747797966,-2.330949306488037,-0.24465009570121765,1746528880.3657277,16.81911849975586,1.2857156991958618,1.0681151962899094e-08,0.00026362642529420555,620000.0,0.9993860125541687,1000,1.001808524131775,26.940000534057617,1.9056137800216675,1.001808524131775,176.00759887695312,0.2597241997718811,0.089059017598629,9.247249603271484,5.9130988121032715,10,0.9954611659049988,4.323962211608887,1,-0.6378850936889648,113.63146209716797,-0.6258388161659241,0.001278847805224359,96.81231689453125,3812.860127771,0.4375007450580597,30,0,1.6269903182983398,31
1.0249130725860596,1.0249130725860596,34.95000076293945,0.05219833552837372,0.01839428022503853,0,3812.0322265625,0,1.0223957300186157,0.2931789755821228,1.0036627054214478,1.0223957300186157,3.233623743057251,0.009766398929059505,-0.5096807479858398,-0.02768552303314209,1746528994.260614,17.095035552978516,1.4310261011123657,6.866454960174906e-09,0.0003180424973834306,640000.0,1.0249130725860596,1000,1.0036628246307373,25.290000915527344,1.9036579132080078,1.0036628246307373,175.69992065429688,0.20487326383590698,0.0929945781826973,8.98066520690918,5.403418064117432,10,1.0223957300186157,4.263853073120117,1,-2.2670133113861084,113.8304443359375,-0.6535243391990662,0.002589951967820525,96.7353744506836,3929.542848729,0.5182700157165527,31,0,1.6237659454345703,32
1.0499030351638794,1.0499030351638794,89.44999694824219,0.036319799721241,-0.01587853580713272,0,3928.712890625,0,1.0497337579727173,0.33689790964126587,1.002007007598877,1.0497337579727173,3.8230273723602295,0.019760195165872574,4.163584232330322,0.23046550154685974,1746529110.9434462,16.555131912231445,1.006049394607544,6.103515470812226e-09,0.0002665755746420473,660000.0,1.0499030351638794,1000,1.002007007598877,25.059999465942383,1.9002577066421509,1.002007007598877,171.505126953125,0.33487212657928467,0.121629998087883,9.479890823364258,9.567002296447754,10,1.0497337579727173,4.022108554840088,1,0.364085853099823,116.61458587646484,-0.4230588376522064,0.0014191686641424894,100.05943298339844,4043.866951149,0.5598325133323669,32,0,1.6182670593261719,33
1.0744091272354126,1.0744091272354126,28.049999237060547,0.024272894486784935,-0.012046905234456062,0,4043.023681640625,0,1.0755833387374878,0.3097189664840698,1.0027685165405273,1.0755833387374878,3.5899195671081543,0.008525358512997627,-3.881991386413574,-0.21388766169548035,1746529225.267604,16.722816467285156,1.5316460132598877,3.051757735406113e-09,0.00027117825811728835,680000.0,1.0744091272354126,1000,1.0027685165405273,24.90999984741211,1.909401774406433,1.0027685165405273,175.0652618408203,0.2022131383419037,0.077579066157341,8.057093620300293,5.68501091003418,10,1.0755833387374878,3.590536594390869,1,-1.1617945432662964,114.24311065673828,-0.6369464993476868,0.001957693137228489,97.52027130126953,4161.898094718,0.32381030917167664,33,0,1.6331586837768555,34
1.0984864234924316,1.0984864234924316,53.45000076293945,0.04683671519160271,0.022563820704817772,0,4161.064453125,0,1.1009069681167603,0.3289763331413269,1.0019909143447876,1.1009069681167603,3.563628911972046,0.015709608793258667,0.6465363502502441,0.1203843355178833,1746529343.2986042,17.165607452392578,1.1283197402954102,-1.5258788677030566e-09,0.00026150362100452185,700000.0,1.0984864234924316,1000,1.0019910335540771,24.8700008392334,1.9199339151382446,1.0019910335540771,169.54852294921875,0.2915630340576172,0.10055958479642868,8.05332088470459,6.331547260284424,10,1.1009069681167603,3.6090075969696045,1,-1.1657395362854004,117.9603271484375,-0.5165621638298035,0.0014078733511269093,100.7947006225586,4278.097759588,0.4407750070095062,34,0,1.6504193544387817,35
