Train/LR,Time/Update,Loss/Loss_reward_critic,Time/Rollout,_step,Loss/Loss_pi,Misc/AcceptanceStep,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Value/cost,Loss/Loss_cost_critic,Train/PolicyRatio/Max,TotalEnvSteps,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,_runtime,Metrics/LagrangeMultiplier/Max,Misc/Alpha,Train/StopIter,Train/KL,Train/Entropy,Train/Epoch,Train/PolicyRatio,Safety/shield_adv_c,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Value/Adv,Metrics/LagrangeMultiplier,Value/reward,Metrics/EpLen,Time/FPS,_timestamp,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Train/PolicyStd,Safety/EpCostShield,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Min,Misc/H_inv_g,Time/Epoch,Metrics/EpRet,Time/Total,Metrics/EpCost,Misc/xHx,Misc/gradient_norm
0,24.636415481567383,0.01340356096625328,103.27124786376953,11,-0.35271868109703064,1,10.886590003967285,0.004991845227777958,5.646803855895996,14.758319854736328,1.0024020671844482,220000.0,0,0,1517.846174289,0.381197988986969,1.8626295328140259,10,0.0002513563958927989,1.6478379964828491,10,1.0024019479751587,1.793090581893921,0.0063433051109313965,-4.05833625793457,7.629394338515283e-10,0.381197988986969,0.023036865517497063,1000,156.36276245117188,1746521034.8781576,0.31988832354545593,0.3815987706184387,0.0016984055982902646,1.2575994729995728,141.35000610351562,1.0024020671844482,0.3815987706184387,0.3815987706184387,0.381197988986969,0.17174017429351807,127.90769958496094,1.1107580661773682,1384.4427490234375,62.11000061035156,0.005764694418758154,0.06622730940580368
0,25.33739471435547,0.009111381135880947,106.58415222167969,12,-0.44678735733032227,1,10.742731094360352,-0.0042921798303723335,5.1824493408203125,11.553878784179688,1.002691626548767,240000.0,0,0,1651.440032871,0.41746342182159424,1.7310165166854858,10,0.00033493232331238687,1.6626124382019043,11,1.002691626548767,-1.200620174407959,-0.09406867623329163,-3.2044410705566406,6.103515470812226e-09,0.41746342182159424,0.052369341254234314,1000,151.605224609375,1746521166.9115696,0.2963748872280121,0.4165653884410858,0.001903239288367331,1.2762219905853271,102.3499984741211,1.002691626548767,0.4165653884410858,0.4165653884410858,0.41746342182159424,0.17121435701847076,131.92156982421875,1.2968541383743286,1516.48291015625,65.66000366210938,0.006674625910818577,0.0638980120420456
0,24.56575584411621,0.016664322465658188,108.90666961669922,13,-0.3760446012020111,1,10.770620346069336,0.007552941329777241,5.386276721954346,22.23261833190918,1.0024280548095703,260000.0,0,0,1775.246527517,0.45390650629997253,1.661784291267395,10,0.00032328127417713404,1.676348090171814,12,1.0024280548095703,-0.28074735403060913,0.07074275612831116,10.678739547729492,3.051757735406113e-09,0.45390650629997253,0.08596870303153992,1000,149.84365844726562,1746521300.5051768,0.2922726273536682,0.4518846869468689,0.0017169502098113298,1.2937191724777222,129.85000610351562,1.0024280548095703,0.4518846869468689,0.4518846869468689,0.45390650629997253,0.17587879300117493,133.47244262695312,1.786473274230957,1650.063720703125,63.20000076293945,0.007242359686642885,0.08779561519622803
0,24.07977294921875,0.015207507647573948,99.6129379272461,14,-0.6028856635093689,1,11.712475776672363,-0.00145681481808424,6.246071815490723,12.16466236114502,1.0036265850067139,280000.0,0,0,1891.18787998,0.49035072326660156,1.6613746881484985,10,0.00030279692145995796,1.6954569816589355,13,1.0036264657974243,-1.7576572895050049,-0.2268410623073578,-10.06795597076416,-6.866454960174906e-09,0.49035072326660156,0.11970099061727524,1000,161.69097900390625,1746521424.3113558,0.3059645891189575,0.48589572310447693,0.0025643829721957445,1.3186100721359253,57.29999923706055,1.0036265850067139,0.48589572310447693,0.48589572310447693,0.49035072326660156,0.18416351079940796,123.69273376464844,2.0958404541015625,1773.884521484375,58.40999984741211,0.007245931774377823,0.06950689107179642
0,22.60603904724121,0.012892101891338825,93.24203491210938,15,-0.6463618278503418,1,11.292236328125,-0.0023154057562351227,5.63992166519165,9.137349128723145,1.003489375114441,300000.0,0,0,2022.910186689,0.5264559984207153,1.6776071786880493,10,0.00029547055601142347,1.7124109268188477,14,1.003489375114441,-0.9984790682792664,-0.0434761643409729,-3.027313232421875,-6.103515470812226e-09,0.5264559984207153,0.12787270545959473,1000,172.63983154296875,1746521540.2531207,0.3210878372192383,0.518044650554657,0.0024673326406627893,1.341198444366455,34.95000076293945,1.003489375114441,0.518044650554657,0.518044650554657,0.5264559984207153,0.1913963258266449,115.8481216430664,2.286360263824463,1889.845458984375,49.22999954223633,0.007106387056410313,0.06337271630764008
0,25.238759994506836,0.014115476049482822,106.36527252197266,16,-0.4013490676879883,1,10.282217025756836,0.0012233741581439972,5.6810302734375,13.720744132995605,1.000990629196167,320000.0,0,0,2147.586662696,0.5621257424354553,1.262728214263916,10,0.0003502817125990987,1.7199629545211792,15,1.0009905099868774,-1.6493282318115234,0.24501276016235352,4.583395004272461,-6.103515470812226e-09,0.5621257424354553,0.15698957443237305,1000,151.9709930419922,1746521671.9752223,0.28977787494659424,0.5507108569145203,0.0007003682549111545,1.3513708114624023,111.55000305175781,1.000990629196167,0.5507108569145203,0.5507108569145203,0.5621257424354553,0.22948555648326874,131.60406494140625,2.3894295692443848,2021.5352783203125,45.77000045776367,0.01254324335604906,0.11104121804237366
0,26.14959144592285,0.020019030198454857,98.41340637207031,17,-0.4925554096698761,1,10.652215957641602,0.0059035541489720345,5.480500221252441,14.90886116027832,1.0031955242156982,340000.0,0,0,2275.726166652,0.5972037315368652,1.6210978031158447,10,0.0002630659146234393,1.7245497703552246,16,1.0031954050064087,0.8851647973060608,-0.09120634198188782,1.1881170272827148,-1.3732909920349812e-08,0.5972037315368652,0.20158512890338898,1000,160.56129455566406,1746521796.6513698,0.3265753984451294,0.5831625461578369,0.0022595208138227463,1.357507348060608,83.1500015258789,1.0031955242156982,0.5831625461578369,0.5831625461578369,0.5972037315368652,0.20145322382450104,124.56302642822266,2.913919687271118,2146.225341796875,41.08000183105469,0.007610461674630642,0.08191894739866257
0,23.5169734954834,0.020977536216378212,104.51571655273438,18,-0.5905092358589172,1,10.479403495788574,0.0009585060179233551,5.708063125610352,10.431124687194824,1.0033105611801147,360000.0,0,0,2409.63451135,0.6312275528907776,1.6130249500274658,10,0.00030736386543139815,1.7235937118530273,17,1.0033105611801147,-1.7043603658676147,-0.09795382618904114,-4.477736473083496,0.0,0.6312275528907776,0.27755749225616455,1000,156.2100830078125,1746521924.7912796,0.302926242351532,0.6146026849746704,0.002340892096981406,1.3562825918197632,54.04999923706055,1.0033105611801147,0.6146026849746704,0.6146026849746704,0.6312275528907776,0.1878000944852829,128.03271484375,3.072662115097046,2274.36962890625,30.950000762939453,0.007686830125749111,0.08065222948789597
0,25.358806610107422,0.016713086515665054,108.44804382324219,19,-0.31577953696250916,1,8.960201263427734,-0.004264449700713158,4.694211959838867,13.594950675964355,1.0011460781097412,380000.0,0,0,2535.475927795,0.664873480796814,1.440101981163025,10,0.00029339786851778626,1.7252358198165894,18,1.0011459589004517,-0.7599138021469116,0.2747296988964081,3.1638259887695312,3.051757735406113e-09,0.664873480796814,0.2802836298942566,1000,149.46914672851562,1746522058.7002,0.3099621832370758,0.6467576026916504,0.0008103995933197439,1.358910083770752,114.55000305175781,1.0011460781097412,0.6467576026916504,0.6467576026916504,0.664873480796814,0.21523627638816833,133.806884765625,3.128288507461548,2408.2802734375,40.72999954223633,0.00964368600398302,0.09323021024465561
0,24.019756317138672,0.02726389840245247,101.7257080078125,20,-0.4445478022098541,1,8.678842544555664,0.010550811886787415,4.546411514282227,16.36793327331543,1.0011651515960693,400000.0,0,0,2665.232951033,0.6984699964523315,1.2902898788452148,10,0.00024675752501934767,1.7287544012069702,19,1.0011650323867798,-0.5437651872634888,-0.12876826524734497,2.772982597351074,0.0,0.6984699964523315,0.35179486870765686,1000,159.05140686035156,1746522184.5418522,0.332021564245224,0.6786264181137085,0.0008237742003984749,1.364038348197937,77.4000015258789,1.0011651515960693,0.6786264181137085,0.6786264181137085,0.6984699964523315,0.2573232352733612,125.7455062866211,3.7029125690460205,2534.117431640625,46.16999816894531,0.01201309822499752,0.10580099374055862
0,25.101177215576172,0.020852981135249138,104.56391143798828,21,-0.5763607621192932,1,8.56370735168457,-0.006410917267203331,4.339071273803711,7.820802688598633,1.0031118392944336,420000.0,0,0,2794.333024469,0.7316110134124756,1.6212847232818604,10,0.00031527361716143787,1.7324014902114868,20,1.0031118392944336,-1.1462123394012451,-0.1318129599094391,-8.547130584716797,-3.051757735406113e-09,0.7316110134124756,0.41780751943588257,1000,154.2434844970703,1746522314.2981546,0.3000788986682892,0.7090630531311035,0.0022004025522619486,1.3690305948257446,38.79999923706055,1.0031118392944336,0.7090630531311035,0.7090630531311035,0.7316110134124756,0.18508709967136383,129.6651153564453,4.1133131980896,2663.87646484375,38.09000015258789,0.007608707062900066,0.07681392133235931
0,25.924638748168945,0.023113232105970383,103.08421325683594,22,-0.3651549816131592,1,8.834920883178711,0.002260250970721245,4.334108829498291,12.940874099731445,1.0022327899932861,440000.0,0,0,2917.563467059,0.7644511461257935,1.3017654418945312,10,0.0003083642804995179,1.7446880340576172,21,1.0022326707839966,0.4474950134754181,0.21120578050613403,5.1200714111328125,4.577636492086867e-09,0.7644511461257935,0.40272295475006104,1000,155.02809143066406,1746522443.398182,0.30627548694610596,0.7399933338165283,0.001578764757141471,1.3860864639282227,97.94999694824219,1.0022327899932861,0.7399933338165283,0.7399933338165283,0.7644511461257935,0.23527702689170837,129.00888061523438,4.240524768829346,2792.990478515625,39.779998779296875,0.011802232824265957,0.10041408985853195
0,23.899019241333008,0.02497006580233574,99.21853637695312,23,-0.526101291179657,1,8.767667770385742,0.0018568336963653564,4.268630027770996,9.668340682983398,1.0020020008087158,460000.0,0,0,3034.540504911,0.7969610691070557,1.2838202714920044,10,0.00031870120437815785,1.762534260749817,22,1.0020018815994263,-0.7338868379592896,-0.1609463095664978,-3.272533416748047,6.103515470812226e-09,0.7969610691070557,0.48132646083831787,1000,162.44631958007812,1746522566.628418,0.28665581345558167,0.7701554894447327,0.0014155721291899681,1.4108797311782837,55.650001525878906,1.0020020008087158,0.7701554894447327,0.7701554894447327,0.7969610691070557,0.22328343987464905,123.11759185791016,4.481576919555664,2916.197998046875,38.459999084472656,0.01213448029011488,0.15307551622390747
0,24.110885620117188,0.03234155476093292,92.75552368164062,24,-0.5133430361747742,1,7.411464214324951,0.007371488958597183,3.542706251144409,8.228192329406738,1.0027997493743896,480000.0,0,0,3154.627956947,0.8285762071609497,1.3637070655822754,10,0.0002782199007924646,1.7797952890396118,23,1.0027996301651,-0.11491549015045166,0.012758255004882812,-1.4401483535766602,3.814697002724188e-09,0.8285762071609497,0.47368934750556946,1000,171.1355438232422,1746522683.6056721,0.3126663267612457,0.7992368936538696,0.0019796655979007483,1.4352588653564453,43.400001525878906,1.0027997493743896,0.7992368936538696,0.7992368936538696,0.8285762071609497,0.22927676141262054,116.8664321899414,5.489678382873535,3033.1787109375,28.18000030517578,0.010754428803920746,0.11309633404016495
0,24.687870025634766,0.029711533337831497,95.27696228027344,25,-0.483452707529068,1,6.671431064605713,-0.002630021423101425,3.2088887691497803,7.0776448249816895,1.0030368566513062,500000.0,0,0,3283.212780219,0.8590763807296753,1.6209806203842163,10,0.000336363009409979,1.8012038469314575,24,1.0030368566513062,-1.319870948791504,0.029890328645706177,-1.1505475044250488,1.0681151962899094e-08,0.8590763807296753,0.5049944519996643,1000,166.7154998779297,1746522803.6929507,0.2751891016960144,0.8273451924324036,0.0021473539527505636,1.466234564781189,43.04999923706055,1.0030368566513062,0.8273451924324036,0.8273451924324036,0.8590763807296753,0.16976705193519592,119.96485900878906,5.692697525024414,3153.25341796875,23.200000762939453,0.007611562497913837,0.12514884769916534
0,24.489595413208008,0.026883618906140327,103.9900894165039,26,-0.4667145013809204,1,6.079627990722656,-0.0028279144316911697,2.763218402862549,6.370927810668945,1.0042312145233154,520000.0,0,0,3403.317797362,0.8886770606040955,1.460551381111145,10,0.00031533403671346605,1.8069071769714355,25,1.0042310953140259,-0.3933105766773224,0.016738206148147583,-0.7067170143127441,-1.907348501362094e-09,0.8886770606040955,0.5546088814735413,1000,155.66661071777344,1746522932.2781777,0.300946980714798,0.8544431924819946,0.0029919203370809555,1.4742884635925293,38.95000076293945,1.0042312145233154,0.8544431924819946,0.8544431924819946,0.8886770606040955,0.20605024695396423,128.47970581054688,5.836341381072998,3281.85986328125,24.579999923706055,0.00937553122639656,0.16290538012981415
0,25.137958526611328,0.03315061703324318,94.87451171875,27,-0.4962707459926605,1,6.0879435539245605,0.006266998127102852,2.993931531906128,5.495022773742676,1.004063367843628,540000.0,0,0,3525.348128743,0.9171321392059326,1.4526721239089966,10,0.0003497061552479863,1.8083657026290894,26,1.0040632486343384,-1.077280879020691,-0.029556244611740112,-0.8759050369262695,1.2207030941624453e-08,0.9171321392059326,0.5577458739280701,1000,166.64930725097656,1746523052.3830886,0.2797911465167999,0.8804998397827148,0.0028731224592775106,1.4762139320373535,35.099998474121094,1.004063367843628,0.8804998397827148,0.8804998397827148,0.9171321392059326,0.19260448217391968,120.01251220703125,6.235384941101074,3401.97216796875,19.56999969482422,0.009477511048316956,0.12832599878311157
0,25.52629280090332,0.032108813524246216,96.41405487060547,28,-0.4140697717666626,1,5.150007724761963,-0.0010418035089969635,2.2987921237945557,6.885301113128662,1.002240538597107,560000.0,0,0,3646.885549328,0.9445928931236267,1.506961703300476,10,0.0003088843950536102,1.8191413879394531,27,1.002240538597107,-0.6065852046012878,0.08220097422599792,1.3902783393859863,-4.577636492086867e-09,0.9445928931236267,0.5748832821846008,1000,164.0145721435547,1746523174.4138923,0.3053532838821411,0.9058563113212585,0.0015843281289562583,1.4922304153442383,41.349998474121094,1.002240538597107,0.9058563113212585,0.9058563113212585,0.9445928931236267,0.20262843370437622,121.94038391113281,6.732073783874512,3524.00146484375,19.989999771118164,0.008806940168142319,0.07696819305419922
0,22.381959915161133,0.02419007569551468,99.03666687011719,29,-0.29270312190055847,1,6.226643085479736,-0.007918737828731537,2.8161678314208984,8.84880256652832,1.0012233257293701,580000.0,0,0,3771.297791825,0.9713770151138306,1.1953545808792114,10,0.0002897250815294683,1.8127111196517944,28,1.0012232065200806,-0.6302260756492615,0.12136664986610413,1.9635014533996582,-3.051757735406113e-09,0.9713770151138306,0.6110627055168152,1000,164.71929931640625,1746523295.9504912,0.31817659735679626,0.9319159984588623,0.0008649095543660223,1.4830341339111328,79.5999984741211,1.0012233257293701,0.9319159984588623,0.9319159984588623,0.9713770151138306,0.26617759466171265,121.4186782836914,6.385335922241211,3645.5126953125,22.920000076293945,0.013997038826346397,0.0746578648686409
0,24.660560607910156,0.03693991154432297,99.66744995117188,30,-0.5272626280784607,1,5.396271705627441,0.012749835848808289,2.3965883255004883,5.457322120666504,1.0042271614074707,600000.0,0,0,3894.390101809,0.9974133968353271,1.5202000141143799,10,0.00028865481726825237,1.8176792860031128,29,1.0042271614074707,0.8334863185882568,-0.23455950617790222,-3.3914804458618164,-1.5258788677030566e-09,0.9974133968353271,0.5731273293495178,1000,160.86476135253906,1746523420.3636398,0.3050055205821991,0.9564940333366394,0.00298905442468822,1.4905872344970703,20.549999237060547,1.0042271614074707,0.9564940333366394,0.9564940333366394,0.9974133968353271,0.2006351202726364,124.32804107666016,6.55479621887207,3769.964599609375,20.8700008392334,0.008654221892356873,0.1296682357788086
0,25.642852783203125,0.02893855981528759,97.35545349121094,31,-0.4136314392089844,1,4.763591766357422,-0.008001351729035378,1.8901296854019165,5.026308059692383,1.004011869430542,620000.0,0,0,4024.46374229,1.0227272510528564,1.7292569875717163,10,0.00030111163505353034,1.8251523971557617,30,1.0040117502212524,-0.33234918117523193,0.11363118886947632,-0.4310140609741211,6.103515470812226e-09,1.0227272510528564,0.5295184850692749,1000,162.6038360595703,1746523543.4551833,0.30995282530784607,0.9802282452583313,0.0028367075137794018,1.5019575357437134,33.150001525878906,1.004011869430542,0.9802282452583313,0.9802282452583313,1.0227272510528564,0.17924046516418457,122.99832916259766,6.531747817993164,3893.031494140625,20.09000015258789,0.006688215769827366,0.09458111226558685
0,24.839651107788086,0.031511757522821426,105.12809753417969,32,-0.28650498390197754,1,5.445144176483154,0.0025731977075338364,2.2199580669403076,7.322635173797607,1.0026315450668335,640000.0,0,0,4150.776662589,1.047446370124817,1.1089565753936768,10,0.00030764672555960715,1.8362436294555664,31,1.0026315450668335,0.1987902671098709,0.12712645530700684,2.2963271141052246,0.0,1.047446370124817,0.6184415817260742,1000,153.88430786132812,1746523673.5288785,0.29597869515419006,1.0045926570892334,0.0018607552628964186,1.5189403295516968,70.55000305175781,1.0026315450668335,1.0045926570892334,1.0045926570892334,1.047446370124817,0.26689836382865906,129.9677734375,6.612709999084473,4023.108154296875,20.719999313354492,0.016262998804450035,0.12398437410593033
0,26.37726593017578,0.030273428186774254,99.82389068603516,33,-0.40698757767677307,1,5.494956016540527,-0.0012383293360471725,2.2334678173065186,6.536619663238525,1.0028738975524902,660000.0,0,0,4272.469433423,1.0715711116790771,1.4784746170043945,10,0.0003129117249045521,1.8381489515304565,32,1.0028738975524902,-0.9290586709976196,-0.12048259377479553,-0.786015510559082,9.155272984173735e-09,1.0715711116790771,0.74746173620224,1000,158.47711181640625,1746523799.841376,0.2914724051952362,1.0286147594451904,0.00203215260989964,1.5223045349121094,45.29999923706055,1.0028738975524902,1.0286147594451904,1.0286147594451904,1.0715711116790771,0.19714400172233582,126.2011947631836,6.380695819854736,4149.41455078125,19.829999923706055,0.009149591438472271,0.08527333289384842
0,24.69135856628418,0.03485732525587082,96.8766098022461,34,-0.48349764943122864,1,5.8781538009643555,0.004583897069096565,2.1900057792663574,5.791778087615967,1.0032565593719482,680000.0,0,0,4394.562556743,1.0947760343551636,1.5143859386444092,10,0.00029223578167147934,1.8328584432601929,33,1.0032564401626587,-0.646979033946991,-0.07651007175445557,-0.7448415756225586,3.051757735406113e-09,1.0947760343551636,0.7582306861877441,1000,164.51698303222656,1746523921.5345938,0.30954647064208984,1.051914095878601,0.002302622888237238,1.5146621465682983,34.349998474121094,1.0032565593719482,1.051914095878601,1.051914095878601,1.0947760343551636,0.20440395176410675,121.5679931640625,6.445929050445557,4271.095703125,14.84000015258789,0.008720800280570984,0.09873953461647034
0,26.545778274536133,0.03713807836174965,95.44091796875,35,-0.37600085139274597,1,4.901763916015625,0.00228075310587883,1.7942472696304321,5.274992942810059,1.001980185508728,700000.0,0,0,4521.197044959,1.1175060272216797,1.1965513229370117,10,0.00027409076574258506,1.824500560760498,34,1.001980185508728,0.5493806600570679,0.10749679803848267,-0.5167851448059082,6.103515470812226e-09,1.1175060272216797,0.6180494427680969,1000,163.9522705078125,1746524043.6275024,0.3139883279800415,1.0749475955963135,0.001400118344463408,1.5015391111373901,43.95000076293945,1.001980185508728,1.0749475955963135,1.0749475955963135,1.1175060272216797,0.26241108775138855,121.98672485351562,6.13438606262207,4393.20654296875,19.219999313354492,0.013969054445624352,0.14130301773548126
