Value/cost,_timestamp,Misc/AcceptanceStep,Train/PolicyRatio/Min,Safety/shield_violation,Train/PolicyStd,Loss/Loss_pi,Metrics/LagrangeMultiplier/Max,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Value/Adv,Misc/FinalStepNorm,Train/Epoch,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Time/Update,Misc/H_inv_g,Train/KL,Loss/Loss_pi/Delta,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Misc/xHx,TotalEnvSteps,Safety/shield_adv_c,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,Misc/Alpha,Train/StopIter,Loss/Loss_cost_critic,Time/Total,Metrics/EpRet,Train/LR,Value/reward,_step,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,_runtime,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Time/Epoch,Train/Entropy
0.22598959505558014,1746496529.850706,1,1.0008399486541748,-0.1360781192779541,0.9962484240531921,-0.47115910053253174,0.03599999472498894,3.5999999046325684,0,-1.1825560974898508e-08,0.24762506783008575,0,0.044999994337558746,150.6690673828125,0.005914787761867046,0.005914787761867046,115.55693817138672,0.044999994337558746,1000,17.184288024902344,0.05645526945590973,0.0003828862390946597,-0.47115910053253174,0.04049678519368172,0.044999994337558746,0.0010395505232736468,20000.0,1.0363649129867554,1.0008399486541748,0.03599999472498894,0,0.0005939333932474256,4.38621711730957,10,3.555082082748413,132.74215698242188,-1.2082141637802124,0,0.07235633581876755,1,1.0008398294448853,3.555082082748413,241.252020601,31.299999237060547,0.03599999472498894,132.7412567138672,1.4146016836166382
0.4607947766780853,1746496637.5244827,1,1.0015392303466797,1.2371474504470825,1.0149333477020264,-0.42204585671424866,0.0660940483212471,18.225000381469727,0,1.0681151962899094e-08,0.2203701287508011,1,0.07902936637401581,185.84849548339844,0.0033642835915088654,-0.002550504170358181,90.24713134765625,0.07902936637401581,1000,17.367389678955078,0.10585644841194153,0.0004320165317039937,0.04911324381828308,0.09993511438369751,0.07902936637401581,0.00461485655978322,40000.0,-0.1764545887708664,1.0015392303466797,0.0660940483212471,0,0.001088400254957378,2.081782817840576,10,10.410819053649902,240.4164581298828,-0.6593014597892761,0,0.0452580563724041,2,1.0015392303466797,6.855736970901489,346.097687952,58.45000076293945,0.0660940483212471,107.61454010009766,1.4324113130569458
0.4785463809967041,1746496742.3702207,1,1.0022557973861694,0.9008936285972595,1.0323973894119263,-0.4589574337005615,0.09780214726924896,12.149999618530273,0,-8.77380390562621e-09,0.349721759557724,2,0.11020275950431824,190.87606811523438,0.006540040951222181,0.003175757359713316,87.87188720703125,0.11020275950431824,1000,16.90811538696289,0.06330404430627823,0.000273730925982818,-0.036911576986312866,0.019823739305138588,0.11020275950431824,0.0006553011480718851,60000.0,-0.7477073669433594,1.0022557973861694,0.09780214726924896,0,0.0015950052766129375,5.524477481842041,10,2.4342713356018066,345.2564392089844,-0.44927725195884705,0,0.03873692452907562,3,1.0022557973861694,-7.976547718048096,452.963743468,17.649999618530273,0.09780214726924896,104.780029296875,1.4495162963867188
0.5860191583633423,1746496849.2363558,1,1.002676010131836,1.2603200674057007,1.0869437456130981,-0.3909459412097931,0.1299673616886139,10.449999809265137,0,-6.103515470812226e-09,0.2040979415178299,3,0.14087489247322083,187.2836151123047,0.005581926088780165,-0.0009581148624420166,89.26421356201172,0.14087489247322083,1000,17.52566909790039,0.07203785330057144,0.0004097219789400697,0.06801149249076843,0.05088561773300171,0.14087489247322083,0.0024915665853768587,80000.0,0.18067902326583862,1.002676010131836,0.1299673616886139,0,0.0018922811141237617,2.8332040309906006,10,3.6744258403778076,452.1104736328125,-0.4841903746128082,0,0.034159496426582336,4,1.002676010131836,1.240154504776001,557.130467741,22.950000762939453,0.1299673616886139,106.78990936279297,1.500330924987793
0.7031433582305908,1746496953.4030914,1,1.0017099380493164,2.1164121627807617,1.1466087102890015,-0.3889070749282837,0.16305088996887207,14.069999694824219,0,-8.392333938900265e-09,0.25840944051742554,4,0.17302674055099487,193.11807250976562,0.003988096956163645,-0.00159382913261652,86.21257019042969,0.17302674055099487,1000,17.350994110107422,0.09732659161090851,0.00040267527219839394,0.0020388662815093994,0.07039772719144821,0.17302674055099487,0.002837100764736533,100000.0,0.14015057682991028,1.0017099380493164,0.16305088996887207,0,0.0012091087410226464,2.6550753116607666,10,5.973428726196289,555.7511596679688,-0.3885681927204132,0,0.030641239136457443,5,1.0017099380493164,2.2990028858184814,667.79733997,47.54999923706055,0.16305088996887207,103.56358337402344,1.55351722240448
3.1770682334899902,1746497064.0697818,1,1.0014384984970093,3.800950050354004,1.1735862493515015,-0.43181297183036804,0.19687336683273315,16.1200008392334,0,4.00543198608716e-09,0.32790300250053406,5,0.2056693732738495,181.0072479248047,0.004586528055369854,0.0005984310992062092,93.2349853515625,0.2056693732738495,1000,17.257793426513672,0.09854317456483841,0.0002959929406642914,-0.04290589690208435,0.048911888152360916,0.2056693732738495,0.001806299900636077,120000.0,-0.585537314414978,1.0014384984970093,0.19687336683273315,0,0.0010170878376811743,3.3275060653686523,10,9.60204792022705,666.8451538085938,-0.12419260293245316,0,0.03008444793522358,6,1.0014384984970093,3.6286191940307617,777.263469793,36.599998474121094,0.19687336683273315,110.49281311035156,1.5772050619125366
1.5916146039962769,1746497173.536019,1,1.0008968114852905,2.2851178646087646,1.2192060947418213,-0.2464044839143753,0.2311984896659851,15.960000038146973,0,-3.814697002724188e-09,0.2594841420650482,6,0.2392364740371704,182.81326293945312,0.006052880547940731,0.001466352492570877,92.31791687011719,0.2392364740371704,1000,17.08330535888672,0.0961851254105568,0.0003682016977109015,0.18540848791599274,0.06667479127645493,0.2392364740371704,0.0027480379212647676,140000.0,-0.027454592287540436,1.0008968114852905,0.2311984896659851,0,0.0006341695552691817,2.6977572441101074,10,8.78177261352539,776.4232177734375,-0.02910503000020981,0,0.03635097295045853,7,1.0008968114852905,-0.8202753067016602,889.246013962,58.0,0.2311984896659851,109.40126037597656,1.6139570474624634
1.8135194778442383,1746497285.5184822,1,1.0028856992721558,2.5408356189727783,1.2546972036361694,-0.33503827452659607,0.26604726910591125,18.719999313354492,0,3.433227480087453e-09,0.3213602900505066,7,0.27346566319465637,178.732421875,0.006350243929773569,0.00029736338183283806,94.33245086669922,0.27346566319465637,1000,17.56663703918457,0.08612576872110367,0.000281246640952304,-0.08863379061222076,0.0365837998688221,0.27346566319465637,0.001436510356143117,160000.0,-0.14315615594387054,1.0028856992721558,0.26604726910591125,0,0.0020404695533216,3.731290817260742,10,8.00145435333252,888.3864135742188,-0.06360235065221786,0,0.029775792732834816,8,1.0028856992721558,-0.7803182601928711,998.786156211,74.80000305175781,0.26604726910591125,111.89911651611328,1.6432065963745117
2.064528465270996,1746497395.058739,1,1.000788688659668,3.2095303535461426,1.3015199899673462,-0.3247781991958618,0.30139705538749695,22.06999969482422,0,-1.3732909920349812e-08,0.2736501097679138,8,0.3082824945449829,182.6771697998047,0.0043264273554086685,-0.0020238165743649006,92.6242904663086,0.3082824945449829,1000,16.858442306518555,0.08943842351436615,0.00034112928551621735,0.010260075330734253,0.05988252907991409,0.3082824945449829,0.0021364118438214064,180000.0,1.33590567111969,1.000788688659668,0.30139705538749695,0,0.000557687075342983,3.059648275375366,10,9.281923294067383,997.9517822265625,0.03865179419517517,0,0.031616900116205215,9,1.000788688659668,1.2804689407348633,1107.54243097,65.5,0.30139705538749695,109.48275756835938,1.6789695024490356
2.0410335063934326,1746497503.81506,1,1.0012900829315186,4.91063117980957,1.328959345817566,-0.32302993535995483,0.3372114300727844,25.489999771118164,0,5.340575981449547e-09,0.281956285238266,9,0.34366849064826965,183.99221801757812,0.005064068362116814,0.0007376410067081451,91.90754699707031,0.34366849064826965,1000,16.792680740356445,0.09714417904615402,0.0003352237690705806,0.0017482638359069824,0.06488914042711258,0.34366849064826965,0.0023740956094115973,200000.0,1.690407156944275,1.0012900829315186,0.3372114300727844,0,0.0009122263872995973,2.902451515197754,10,8.092854499816895,1106.7081298828125,0.13253837823867798,0,0.026230618357658386,10,1.001289963722229,-1.1890687942504883,1213.989836636,76.0,0.3372114300727844,108.70024871826172,1.7005290985107422
