_runtime,Train/LR,Value/cost,Train/PolicyStd,Time/Update,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Metrics/EpLen,Train/StopIter,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Time/Epoch,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Value/reward,Loss/Loss_pi/Delta,Safety/EpCostShield,_step,Time/Total,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Time/FPS,_timestamp,Train/PolicyRatio,Train/PolicyRatio/Std,Loss/Loss_cost_critic,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Time/Rollout,Train/Entropy,Metrics/EpRet,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Train/Epoch
1921.971724916,0.00026699999580159783,4.880188941955566,0.7267099022865295,83.45665740966797,-0.06061064451932907,0.01592467539012432,-0.016450775787234306,-0.5207577347755432,1000,40,0,1.015993595123291,157.88038635253906,220000.0,0.38003379106521606,0.2059338390827179,-0.16411134600639343,46.5,11,1757.4666748046875,NaN,0.38003379106521606,126.67818450927734,1746529192.1113226,1.015993595123291,0.013888795860111713,5.663972854614258,0.013127798214554787,0.39295798540115356,42.220001220703125,0.38003379106521606,1.015993595123291,0.39295798540115356,74.4236831665039,1.0996332168579102,3.0858490467071533,9.88832950592041,0.39295798540115356,0,-4.9220380783081055,10
2084.419255201,0.0002640000020619482,4.672316074371338,0.714988112449646,82.11148834228516,-0.20111331343650818,0.027207177132368088,0.011282501742243767,-0.21474944055080414,1000,40,0,1.0058284997940063,163.6422882080078,240000.0,0.41458719968795776,0.25341445207595825,0.3060082942247391,183.0500030517578,12,1921.18310546875,NaN,0.41458719968795776,122.2177963256836,1746529355.8391583,1.0058283805847168,0.013695911504328251,13.206488609313965,0.017940353602170944,0.42756515741348267,54.900001525878906,0.41458719968795776,1.0058284997940063,0.42756515741348267,81.53075408935547,1.0833439826965332,3.3592193126678467,10.179763793945312,0.42756515741348267,0,7.542515754699707,11
2246.598134531,0.0002610000083222985,6.088863849639893,0.7055442333221436,83.94330596923828,-0.038803581148386,0.02219897136092186,-0.005008205771446228,-0.2203821837902069,1000,40,0,1.0083321332931519,162.35482788085938,260000.0,0.449578195810318,0.24940946698188782,-0.005632743239402771,200.5,13,2083.625,NaN,0.449578195810318,123.18697357177734,1746529518.286578,1.0083321332931519,0.014722606167197227,16.803634643554688,0.017223861068487167,0.46301761269569397,62.52000045776367,0.449578195810318,1.0083321332931519,0.46301761269569397,78.41148376464844,1.0699597597122192,3.57475209236145,12.446076393127441,0.46301761269569397,0,3.5971460342407227,12
2408.011233575,0.0002579999854788184,6.369849681854248,0.6874380111694336,80.48284149169922,0.07272778451442719,0.04268701747059822,0.02048804610967636,-0.43951594829559326,1000,40,0,1.0144299268722534,162.07656860351562,280000.0,0.4847792088985443,0.32132744789123535,-0.21913376450538635,112.75,14,2245.7919921875,NaN,0.4847792088985443,123.3984603881836,1746529680.465568,1.0144299268722534,0.015359903685748577,14.2367525100708,0.020806465297937393,0.4982203543186188,58.0,0.4847792088985443,1.0144299268722534,0.4982203543186188,81.59368896484375,1.0437347888946533,4.021597862243652,12.387749671936035,0.4982203543186188,0,-2.5668821334838867,13
2573.00362452,0.00025499999173916876,7.1026530265808105,0.6664106845855713,80.72114562988281,-0.24284668266773224,0.03731859475374222,-0.005368422716856003,-0.46678614616394043,1000,40,0,1.0160086154937744,161.34559631347656,300000.0,0.5203052163124084,0.40298789739608765,-0.027270197868347168,124.1500015258789,15,2407.240478515625,NaN,0.5203052163124084,123.95752716064453,1746529841.8785708,1.0160086154937744,0.01565186306834221,11.15705394744873,0.019908657297492027,0.5334135890007019,62.81999969482422,0.5203052163124084,1.0160086154937744,0.5334135890007019,80.62440490722656,1.0126250982284546,4.532778263092041,13.97631549835205,0.5334135890007019,0,-3.0796985626220703,14
2722.050006472,0.0002519999979995191,6.467145919799805,0.6516814827919006,84.08934020996094,0.06052754074335098,0.02876388095319271,-0.008554713800549507,-0.489987850189209,1000,40,0,1.0171239376068115,164.9165496826172,320000.0,0.5562553405761719,0.3780786693096161,-0.023201704025268555,104.19999694824219,16,2572.224609375,NaN,0.5562553405761719,121.27345275878906,1746530006.8711262,1.0171239376068115,0.01606765203177929,9.077864646911621,0.01974855363368988,0.5682333111763,68.37000274658203,0.5562553405761719,1.0171239376068115,0.5682333111763,80.82716369628906,0.9903405904769897,4.985229969024658,12.934006690979004,0.5682333111763,0,-2.0791893005371094,15
2862.171182364,0.00024900000425986946,5.995517730712891,0.6296632885932922,73.7242431640625,-0.04230586439371109,0.02915871888399124,0.0003948379307985306,-0.5573939681053162,1000,36,0,1.0213086605072021,148.97738647460938,340000.0,0.592133104801178,0.40459662675857544,-0.06740611791610718,71.44999694824219,17,2721.279052734375,NaN,0.592133104801178,134.24856567382812,1746530155.9172423,1.0213087797164917,0.016905074939131737,7.660764217376709,0.021359609439969063,0.6019964814186096,55.54999923706055,0.592133104801178,1.0213086605072021,0.6019964814186096,75.25308990478516,0.9560310244560242,5.106282711029053,12.058608055114746,0.6019964814186096,0,-1.417100429534912,16
3004.763768403,0.0002460000105202198,5.12327241897583,0.6111894845962524,61.28261184692383,-0.17548543214797974,0.0433790422976017,0.014220323413610458,-0.48847657442092896,1000,31,0,1.0188041925430298,140.03587341308594,360000.0,0.6273471117019653,0.5456135869026184,0.06891739368438721,92.4000015258789,18,2861.387939453125,NaN,0.6273471117019653,142.820556640625,1746530296.0386074,1.0188041925430298,0.01614036038517952,9.123908042907715,0.020134951919317245,0.6353452205657959,41.61000061035156,0.6273471117019653,1.0188041925430298,0.6353452205657959,78.75321960449219,0.9263573288917542,5.672006130218506,11.913382530212402,0.6353452205657959,0,1.4631438255310059,17
3162.321631817,0.00024300000222865492,4.587714672088623,0.6021890044212341,63.912410736083984,0.13668762147426605,0.03686681389808655,-0.006512228399515152,-0.2772040367126465,1000,31,0,1.0079716444015503,142.53561401367188,380000.0,0.6622022390365601,0.4873598515987396,0.21127253770828247,146.39999389648438,19,3004.00390625,NaN,0.6622022390365601,140.31581115722656,1746530438.6318047,1.0079716444015503,0.014787727035582066,10.46235179901123,0.022035829722881317,0.6693680286407471,46.119998931884766,0.6622022390365601,1.0079716444015503,0.6693680286407471,78.62315368652344,0.9115227460861206,5.62864875793457,11.446236610412598,0.6693680286407471,0,1.3384437561035156,18
3298.432118269,0.00023999999393709004,4.060846328735352,0.5964407920837402,79.81633758544922,-0.10718788206577301,0.025259962305426598,-0.01160685159265995,-0.3215239644050598,1000,40,0,1.0082823038101196,157.4778289794922,400000.0,0.6969641447067261,0.390178918838501,-0.04431992769241333,134.0500030517578,20,3161.538818359375,NaN,0.6969641447067261,127.00200653076172,1746530596.1890352,1.0082823038101196,0.014564162120223045,8.325684547424316,0.018084678798913956,0.7037538290023804,50.900001525878906,0.6969641447067261,1.0082823038101196,0.7037538290023804,77.66143035888672,0.9018562436103821,5.045214653015137,11.459982872009277,0.7037538290023804,0,-2.136667251586914,19
3439.763843786,0.00023700000019744039,5.745443820953369,0.5789614319801331,59.31328201293945,-0.21327583491802216,0.04231508448719978,0.017055122181773186,-0.5134336948394775,1000,29,0,1.0166079998016357,136.0454864501953,420000.0,0.7317367196083069,0.5181649327278137,-0.19190973043441772,112.8499984741211,21,3297.66748046875,NaN,0.7317367196083069,147.00965881347656,1746530732.2996998,1.0166079998016357,0.01600828394293785,11.868524551391602,0.02066408284008503,0.7380557656288147,52.97999954223633,0.7317367196083069,1.0166079998016357,0.7380557656288147,76.73216247558594,0.8720411658287048,5.384958267211914,14.230712890625,0.7380557656288147,0,3.542840003967285,20
3569.313374567,0.00023400000645779073,6.000275135040283,0.5625753402709961,64.51996612548828,0.005708497017621994,0.03764881566166878,-0.004666268825531006,-0.6551437377929688,1000,31,0,1.0189776420593262,141.27601623535156,440000.0,0.7664246559143066,0.55792236328125,-0.1417100429534912,61.400001525878906,22,3439.005615234375,NaN,0.7664246559143066,141.5668487548828,1746530873.6317632,1.0189776420593262,0.01653781346976757,9.210796356201172,0.021173939108848572,0.7710991501808167,50.81999969482422,0.7664246559143066,1.0189776420593262,0.7710991501808167,76.7560043334961,0.8433013558387756,5.557625770568848,12.97873592376709,0.7710991501808167,0,-2.6577281951904297,21
3697.256065512,0.00023099999816622585,5.2766923904418945,0.5522836446762085,51.967098236083984,-0.03389003500342369,0.04271455481648445,0.005065739154815674,-0.3591238558292389,1000,24,0,1.0095781087875366,129.48182678222656,460000.0,0.8011647462844849,0.5455749034881592,0.29601988196372986,114.44999694824219,23,3568.5419921875,NaN,0.8011647462844849,154.46182250976562,1746531003.1807017,1.009577989578247,0.01555170863866806,11.36130142211914,0.0204728115350008,0.8042783141136169,53.63999938964844,0.8011647462844849,1.0095781087875366,0.8042783141136169,77.51469421386719,0.8250290751457214,5.547170639038086,11.214493751525879,0.8042783141136169,0,2.1505050659179688,22
3833.21329891,0.0002280000044265762,5.498071193695068,0.5418748259544373,50.881072998046875,-0.23926185071468353,0.03838007152080536,-0.004334483295679092,-0.5515909194946289,1000,24,0,1.0152404308319092,127.76616668701172,480000.0,0.8355750441551208,0.6292003989219666,-0.19246706366539001,86.94999694824219,24,3696.37744140625,NaN,0.8355750441551208,156.5359649658203,1746531131.1235259,1.0152404308319092,0.015980597585439682,10.738871574401855,0.023884883150458336,0.8369680643081665,45.47999954223633,0.8355750441551208,1.0152404308319092,0.8369680643081665,76.88505554199219,0.806053102016449,5.718902587890625,12.916221618652344,0.8369680643081665,0,-0.6224298477172852,23
3974.803916923,0.00022499999613501132,5.185786724090576,0.5359798073768616,55.701927185058594,-0.06729550659656525,0.043422456830739975,0.005042385309934616,-0.31099140644073486,1000,28,0,1.0097581148147583,135.8870391845703,500000.0,0.869408905506134,0.6933465003967285,0.24059951305389404,128.39999389648438,25,3832.439453125,NaN,0.869408905506134,147.1810760498047,1746531267.0807884,1.0097581148147583,0.015139189548790455,9.412928581237793,0.02014653943479061,0.8701367974281311,39.7400016784668,0.869408905506134,1.0097581148147583,0.8701367974281311,80.18506622314453,0.7951558828353882,6.214638710021973,11.591951370239258,0.8701367974281311,0,-1.3259429931640625,24
4105.994008394,0.00022200000239536166,5.214585781097412,0.5265241861343384,62.17300033569336,-0.20586781203746796,0.035390082746744156,-0.008032374083995819,-0.4128735065460205,1000,29,0,1.0096299648284912,141.510498046875,520000.0,0.9026858806610107,0.7581232190132141,-0.10188210010528564,111.75,26,3974.021484375,NaN,0.9026858806610107,141.33226013183594,1746531408.6712847,1.0096299648284912,0.01530230138450861,10.675505638122559,0.021161621436476707,0.9033800959587097,38.77000045776367,0.9026858806610107,1.0096299648284912,0.9033800959587097,79.33744812011719,0.777306079864502,6.117688179016113,12.220196723937988,0.9033800959587097,0,1.2625770568847656,25
4224.714091741,0.00021899999410379678,4.8480448722839355,0.510735273361206,55.35041046142578,0.11568282544612885,0.03590042516589165,0.0005103424191474915,-0.6937510371208191,1000,28,0,1.0184448957443237,131.1360626220703,540000.0,0.9355014562606812,0.6475944519042969,-0.2808775305747986,55.25,27,4105.23681640625,NaN,0.9355014562606812,152.5133514404297,1746531539.8620872,1.0184448957443237,0.016655389219522476,7.492552757263184,0.021510623395442963,0.9353140592575073,39.27000045776367,0.9355014562606812,1.0184448957443237,0.9353140592575073,75.78561401367188,0.7468511462211609,6.083341598510742,12.658269882202148,0.9353140592575073,0,-3.182952880859375,26
4346.241156073,0.00021600000036414713,3.851630449295044,0.4959396421909332,45.68933868408203,0.04189214110374451,0.035991936922073364,9.151175618171692e-05,-0.6875941753387451,1000,23,0,1.0206913948059082,118.66636657714844,560000.0,0.967475175857544,0.6183890700340271,0.006156861782073975,40.849998474121094,28,4223.95458984375,NaN,0.967475175857544,168.5397491455078,1746531658.5794475,1.0206913948059082,0.016885127872228622,6.782208442687988,0.020389288663864136,0.9656684994697571,31.510000228881836,0.967475175857544,1.0206913948059082,0.9656684994697571,72.97698211669922,0.7174283266067505,5.802451133728027,11.581308364868164,0.9656684994697571,0,-0.7103443145751953,27
4444.641950636,0.00021300000662449747,3.9575912952423096,0.4844815135002136,47.69993591308594,0.22838228940963745,0.05477907881140709,0.018787141889333725,-0.5114428400993347,1000,24,0,1.0156915187835693,121.2980728149414,580000.0,0.9986523985862732,0.6435428261756897,0.1761513352394104,62.849998474121094,29,4345.306640625,NaN,0.9986523985862732,164.88308715820312,1746531780.1084878,1.0156915187835693,0.016590025275945663,6.435642242431641,0.02038543112576008,0.9952287077903748,30.670000076293945,0.9986523985862732,1.0156915187835693,0.9952287077903748,73.59806823730469,0.6941242218017578,5.892791748046875,10.216440200805664,0.9952287077903748,0,-0.34656620025634766,28
4590.106516219,0.0002099999983329326,3.4343514442443848,0.4828553795814514,25.264863967895508,-0.06138145923614502,0.04286657273769379,-0.011912506073713303,-0.36156028509140015,1000,13,0,1.0086853504180908,98.34272766113281,600000.0,1.028971791267395,0.5848346948623657,0.14988255500793457,78.69999694824219,30,4443.88037109375,NaN,1.028971791267395,203.37039184570312,1746531878.5046477,1.0086853504180908,0.014797665178775787,10.253743171691895,0.020348863676190376,1.0245161056518555,28.190000534057617,1.028971791267395,1.0086853504180908,1.0245161056518555,73.07781219482422,0.6907811164855957,5.620437145233154,9.084266662597656,1.0245161056518555,0,3.818100929260254,29
4719.629434185,0.00020700000459328294,3.563021183013916,0.4757865369319916,75.20189666748047,0.34196099638938904,0.03171243518590927,-0.011154137551784515,-0.5073288679122925,1000,36,0,1.01985764503479,145.3870391845703,620000.0,1.058166265487671,0.5579953193664551,-0.14576858282089233,56.79999923706055,31,4589.318359375,NaN,1.058166265487671,137.5638427734375,1746532023.9738386,1.0198577642440796,0.017024502158164978,5.143165588378906,0.020734887570142746,1.0529614686965942,22.520000457763672,1.058166265487671,1.01985764503479,1.0529614686965942,70.1850814819336,0.6760890483856201,5.369491100311279,9.475862503051758,1.0529614686965942,0,-5.110577583312988,30
4843.446971354,0.00020399999630171806,3.460574150085449,0.4704892635345459,52.579063415527344,0.12187832593917847,0.04969754442572594,0.017985109239816666,-0.26675060391426086,1000,25,0,1.0100730657577515,129.4443817138672,640000.0,1.0867640972137451,0.676061749458313,0.24057826399803162,109.0,32,4718.8515625,NaN,1.0867640972137451,154.5065155029297,1746532153.496946,1.010073184967041,0.01626996137201786,9.763731956481934,0.020975207909941673,1.0820611715316772,28.8700008392334,1.0867640972137451,1.0100730657577515,1.0820611715316772,76.86526489257812,0.6649476289749146,5.681984901428223,9.579108238220215,1.0820611715316772,0,4.620566368103027,31
4959.507956197,0.0002010000025620684,3.2805347442626953,0.4598113000392914,50.718387603759766,-0.12854257225990295,0.030432628467679024,-0.019264915958046913,-0.49315309524536133,1000,26,0,1.0157508850097656,123.73636627197266,660000.0,1.115055799484253,0.6104493737220764,-0.22640249133110046,52.349998474121094,33,4842.6640625,NaN,1.115055799484253,161.63397216796875,1746532277.3144338,1.0157510042190552,0.015955351293087006,6.476712703704834,0.020445453003048897,1.1102147102355957,32.349998474121094,1.115055799484253,1.0157508850097656,1.1102147102355957,73.0179443359375,0.6419580578804016,5.411578178405762,8.679306030273438,1.1102147102355957,0,-3.2870192527770996,32
5091.117029273,0.00019799999427050352,3.4100871086120605,0.4580962061882019,39.11632537841797,-0.013505108654499054,0.03787706047296524,0.007444432005286217,-0.2474108189344406,1000,19,0,1.0044187307357788,115.97489166259766,680000.0,1.143460750579834,0.6799668669700623,0.24574227631092072,105.1500015258789,34,4958.71923828125,NaN,1.143460750579834,172.4511260986328,1746532393.3753638,1.0044187307357788,0.015926530584692955,11.885489463806152,0.022641554474830627,1.1389838457107544,38.43000030517578,1.143460750579834,1.0044187307357788,1.1389838457107544,76.85851287841797,0.6382555365562439,5.46999454498291,9.1248140335083,1.1389838457107544,0,5.408776760101318,33
5216.614004591,0.00019500000053085387,3.615330457687378,0.45791152119636536,53.30089569091797,0.05744659900665283,0.03731229901313782,-0.0005647614598274231,-0.3566240668296814,1000,27,0,1.011077642440796,131.54592895507812,700000.0,1.171812653541565,0.7245631814002991,-0.10921324789524078,76.5,35,5090.3505859375,NaN,1.171812653541565,152.03814697265625,1746532524.984585,1.011077642440796,0.016209103167057037,9.032295227050781,0.02096308209002018,1.1675419807434082,35.779998779296875,1.171812653541565,1.011077642440796,1.1675419807434082,78.2449951171875,0.6378293633460999,5.728593349456787,8.753439903259277,1.1675419807434082,0,-2.853194236755371,34
5349.895904157,0.00019200000679120421,3.14432430267334,0.4526013135910034,49.86537170410156,0.13306714594364166,0.03178390860557556,-0.005528390407562256,-0.3185473382472992,1000,25,0,1.009710669517517,125.42550659179688,720000.0,1.2003638744354248,0.7070260047912598,0.0380767285823822,82.5999984741211,36,5215.83984375,NaN,1.2003638744354248,159.4571990966797,1746532650.4815128,1.0097107887268066,0.015371902845799923,7.098711013793945,0.022783957421779633,1.1960903406143188,39.599998474121094,1.2003638744354248,1.009710669517517,1.1960903406143188,75.56009674072266,0.6261742115020752,5.74032735824585,8.677318572998047,1.1960903406143188,0,-1.933584213256836,35
5477.757626312,0.00018899999849963933,3.3394594192504883,0.4492606222629547,58.439517974853516,-0.28934407234191895,0.03482213243842125,0.003038223832845688,-0.38025596737861633,1000,29,0,1.0104498863220215,133.2052459716797,740000.0,1.2288131713867188,0.6700581908226013,-0.06170862913131714,75.4000015258789,37,5349.11767578125,NaN,1.2288131713867188,150.1442413330078,1746532783.7633193,1.0104498863220215,0.016418201848864555,8.391874313354492,0.020788416266441345,1.22443687915802,34.97999954223633,1.2288131713867188,1.0104498863220215,1.22443687915802,74.76567077636719,0.6187719106674194,5.399067401885986,9.007391929626465,1.22443687915802,0,1.2931632995605469,36
5620.461924724,0.00018600000475998968,3.7108311653137207,0.44715428352355957,50.40640640258789,0.10982625931501389,0.04599868133664131,0.011176548898220062,-0.24122442305088043,1000,25,0,1.0107580423355103,127.7847900390625,760000.0,1.2574423551559448,0.6930727362632751,0.1390315443277359,105.5999984741211,38,5476.97900390625,NaN,1.2574423551559448,156.51315307617188,1746532911.62512,1.0107580423355103,0.01663011498749256,9.475423812866211,0.02063850127160549,1.2534409761428833,39.130001068115234,1.2574423551559448,1.0107580423355103,1.2534409761428833,77.37834930419922,0.6140802502632141,5.7816267013549805,9.344586372375488,1.2534409761428833,0,1.0835494995117188,37
5746.920322421,0.0001829999964684248,2.973407506942749,0.44524508714675903,67.5770492553711,0.04074577987194061,0.034471675753593445,-0.011527005583047867,-0.26114580035209656,1000,34,0,1.018158197402954,142.6366729736328,780000.0,1.285728096961975,0.7584615349769592,-0.019921377301216125,81.05000305175781,39,5619.69140625,NaN,1.285728096961975,140.21640014648438,1746533054.3291268,1.018158197402954,0.01671472191810608,6.9190449714660645,0.022778600454330444,1.2823669910430908,31.139999389648438,1.285728096961975,1.018158197402954,1.2823669910430908,75.05956268310547,0.6097881197929382,5.277672290802002,8.031407356262207,1.2823669910430908,0,-2.5563788414001465,38
5889.15016201,0.00018000000272877514,2.6024913787841797,0.44542160630226135,50.262184143066406,-0.07832269370555878,0.03826705366373062,0.0037953779101371765,-0.20613950490951538,1000,25,0,1.0089824199676514,126.38372039794922,800000.0,1.3140145540237427,0.736045241355896,0.05500629544258118,91.69999694824219,40,5746.14208984375,NaN,1.3140145540237427,158.24822998046875,1746533180.787831,1.008982539176941,0.01600552536547184,8.699522018432617,0.02043195813894272,1.311529517173767,35.72999954223633,1.3140145540237427,1.0089824199676514,1.311529517173767,76.12149810791016,0.6101948022842407,5.204229831695557,7.638734340667725,1.311529517173767,0,1.7804770469665527,39
6018.090108269,0.00017699999443721026,2.169855833053589,0.4427894651889801,64.51884460449219,0.11060532927513123,0.03524491563439369,-0.0030221380293369293,-0.2672559320926666,1000,32,0,1.0121746063232422,142.163330078125,820000.0,1.342193603515625,0.6467779278755188,-0.061116427183151245,76.80000305175781,41,5888.38037109375,NaN,1.342193603515625,140.68325805664062,1746533323.01745,1.0121746063232422,0.0165359266102314,7.467588424682617,0.021336372941732407,1.3404899835586548,33.939998626708984,1.342193603515625,1.0121746063232422,1.3404899835586548,77.64443969726562,0.604261040687561,5.267289638519287,7.164512634277344,1.3404899835586548,0,-1.23193359375,40
