Train/PolicyRatio/Max,Value/Adv,Train/Entropy,Train/LR,Misc/H_inv_g,Train/StopIter,Loss/Loss_cost_critic,Misc/cost_gradient_norm,_runtime,Loss/Loss_reward_critic,Misc/Lambda_star,Misc/A,Misc/gradient_norm,Misc/r,_timestamp,Metrics/EpLen,Misc/q,Train/PolicyStd,Train/PolicyRatio,Time/Update,Value/reward,Loss/Loss_pi/Delta,Loss/Loss_pi,Time/Total,Time/Rollout,Misc/s,Value/cost,Metrics/EpCost,Misc/FinalStepNorm,Misc/AcceptanceStep,Misc/OptimCase,Train/KL,Misc/Nu_star,Metrics/EpRet,Misc/Alpha,TotalEnvSteps,Time/FPS,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Misc/B,_step,Time/Epoch,Misc/xHx,Train/Epoch,Train/PolicyRatio/Min
1.00022292137146,-3.776550272505119e-08,1.425313949584961,0,0.14849939942359924,10,1.2567873001098633,0.038950759917497635,206.152853633,0.00664364080876112,0.0,0.00557935843244195,0.06192107871174812,-0.0007582202088087797,1743315579.9705172,1000,0.005691617727279663,1.0064071416854858,1.0002228021621704,11.380633354187012,0.0512521006166935,-0.0035562089178711176,-0.0035562089178711176,103.13224029541016,91.75017547607422,0.005121160298585892,-0.016474032774567604,15.149999618530273,0.334514319896698,1,0,0.0001285079342778772,1.9761977195739746,-1.090702772140503,1.8745489120483398,20000.0,193.92843627929688,0.00664364080876112,0.00015751682803966105,1.2567873001098633,-44818.34765625,1,103.13082885742188,0.005691617727279663,0,1.00022292137146
0.9992892146110535,2.5939939973795845e-08,1.4402052164077759,0,0.18106940388679504,10,0.17390230298042297,0.023439576849341393,308.018632875,0.006489361170679331,0.0,0.011707228608429432,0.12119585275650024,-0.0001077475753845647,1743315682.1023285,1000,0.01171600166708231,1.0215984582901,0.9992892146110535,11.307228088378906,0.027119476348161697,0.0018171998672187328,-0.0017390090506523848,205.1759033203125,90.64016723632812,0.0013232571072876453,0.10957726836204529,7.574999809265137,0.34863516688346863,1,0,0.00010959579958580434,3.8876864910125732,-1.1774771213531494,1.3065471649169922,40000.0,196.1795654296875,-0.00015427963808178902,0.0005026152357459068,-1.0828849971294403,-43362.82421875,2,101.94741821289062,0.01171600166708231,1,0.9992892146110535
0.9995675086975098,-7.247924482811641e-09,1.4524935483932495,0,0.15345445275306702,10,0.20548519492149353,0.02148011326789856,410.879759271,0.006035748869180679,0.0,0.007558708544820547,0.10346328467130661,-0.00023559916007798165,1743315783.9681416,1000,0.007590128108859062,1.0342808961868286,0.9995675086975098,11.344874382019043,0.0005324095254763961,-0.00039265304803848267,-0.0021316620986908674,307.0982971191406,90.39656066894531,0.0017666363855823874,0.052882738411426544,6.199999809265137,0.3560376465320587,1,0,0.0001255721872439608,3.364652156829834,-1.2302342653274536,1.6232677698135376,60000.0,196.57669067382812,-0.0004536123014986515,0.00030578943551518023,0.03158289194107056,-21758.720703125,3,101.74146270751953,0.007590128108859062,2,0.9995675086975098
0.9990618228912354,4.425048771850015e-08,1.4404679536819458,0,0.15863315761089325,10,0.44234028458595276,0.05872021242976189,513.799153792,0.00895804725587368,0.0,0.014330335892736912,0.1941833347082138,-0.002263375325128436,1743315886.8293087,1000,0.015016582794487476,1.0220544338226318,0.9990618228912354,11.352428436279297,-0.05328165739774704,-0.0034896295983344316,-0.005621291697025299,409.925537109375,91.34983825683594,0.007465040776878595,0.16230632364749908,5.75,0.35320115089416504,1,0,0.00011801097571151331,1.636811375617981,-1.5351130962371826,1.1540623903274536,80000.0,194.7376251220703,0.002922298386693001,0.000663391372654587,0.23685508966445923,-4428.9521484375,4,102.70228576660156,0.015016582794487476,3,0.9990618228912354
1.0002397298812866,-4.577636492086867e-09,1.426451325416565,0,0.20970265567302704,10,0.16515536606311798,0.030130866914987564,616.539505943,0.004809271544218063,0.0,0.010957097634673119,0.11669141054153442,-0.00046172639122232795,1743315989.7486422,1000,0.011063463985919952,1.0076426267623901,1.0002397298812866,11.338708877563477,-0.027240891009569168,0.0028210817836225033,-0.002800209913402796,512.9031982421875,91.47933959960938,0.0020042946562170982,0.3410544991493225,4.599999904632568,0.3501736521720886,1,0,0.00012367380259092897,3.1588799953460693,-1.377496600151062,1.3445260524749756,100000.0,194.51832580566406,-0.004148775711655617,0.00016948653501458466,-0.2771849185228348,-10557.2578125,5,102.81808471679688,0.011063463985919952,4,1.0002397298812866
0.9999998807907104,1.0681151962899094e-08,1.421721339225769,0,0.20853030681610107,10,0.05545821413397789,0.017671234905719757,718.913343904,0.0059715257957577705,0.0,0.008469901047647,0.12525629997253418,-0.00032583827851340175,1743316092.4890115,1000,0.008796137757599354,1.0028504133224487,0.9999998211860657,11.324601173400879,-0.03944186866283417,-3.62275168299675e-05,-0.0028364374302327633,615.683349609375,91.3548583984375,0.000325430475641042,0.1353307068347931,1.5700000524520874,0.2638948857784271,1,0,0.00022584474936593324,7.839334964752197,-1.3352484703063965,1.5078867673873901,120000.0,194.7808837890625,0.0011622542515397072,1.141342096389053e-07,-0.10969715192914009,-7574.0234375,6,102.67948150634766,0.008796137757599354,5,0.9999998807907104
0.9997605681419373,7.629394005448376e-09,1.416502833366394,0,0.18810848891735077,10,0.023566992953419685,0.006507560610771179,820.891999041,0.011127200908958912,0.0,0.007447331212460995,0.09706830233335495,-4.016345337731764e-05,1743316194.8627813,1000,0.00750199519097805,0.9977161288261414,0.9997605681419373,11.326690673828125,-0.05140533298254013,0.0017784318188205361,-0.0010580056114122272,718.0309448242188,90.96001434326172,2.9499418815248646e-05,0.07537440210580826,1.5700000524520874,0.2330104559659958,1,0,0.00020964308350812644,26.033626556396484,-1.3491564989089966,1.6327749490737915,140000.0,195.52877807617188,0.005155675113201141,0.00016931795107666403,-0.031891221180558205,-83529.2421875,7,102.28673553466797,0.00750199519097805,6,0.9997605681419373
1.0008424520492554,-8.392333938900265e-09,1.4331154823303223,0,0.20490862429141998,10,0.3918870985507965,0.059844136238098145,925.745657775,0.010653108358383179,0.0,0.009766641072928905,0.11606673896312714,0.0002808007993735373,1743316296.841431,1000,0.009783029556274414,1.0144925117492676,1.0008424520492554,11.733806610107422,-0.11622526496648788,-0.0005219116574153304,-0.0015799172688275576,820.0250244140625,90.17457580566406,0.004811312537640333,0.02942073345184326,2.140000104904175,0.33473145961761475,1,0,0.00013180624227970839,2.0388381481170654,-1.3238757848739624,1.4298092126846313,160000.0,196.25466918945312,-0.0004740925505757332,0.0005956192617304623,0.3683201055973768,-951.818115234375,8,101.90840911865234,0.009783029556274414,7,1.0008424520492554
1.0001065731048584,6.103515470812226e-09,1.461562991142273,0,0.24533328413963318,10,0.3010447323322296,0.036049485206604004,1029.18680716,0.0036330316215753555,0.0,0.013161269016563892,0.11625828593969345,0.00035113038029521704,1743316401.6950984,1000,0.013212328776717186,1.0436899662017822,1.0001064538955688,11.329018592834473,-0.04517456144094467,0.0004094782052561641,-0.0011704390635713935,924.868408203125,93.4395751953125,0.0024146584328264,-0.024612732231616974,1.7999999523162842,0.31743425130844116,1,0,0.00014991045463830233,2.877969741821289,-0.9392231106758118,1.2303400039672852,180000.0,190.89686584472656,-0.007020076736807823,7.524618558818474e-05,-0.0908423662185669,-1341.779052734375,9,104.76862335205078,0.013212328776717186,8,1.0001065731048584
0.9994702339172363,9.155272984173735e-09,1.4698654413223267,0,0.23792138695716858,10,0.08720529824495316,0.01954697072505951,1131.543283162,0.004326367750763893,0.0,0.010411028750240803,0.14732471108436584,-0.0007942004012875259,1743316505.1363137,1000,0.011575200594961643,1.0525076389312744,0.9994702339172363,11.33179759979248,-0.04143231362104416,-0.0024267913540825248,-0.0035972304176539183,1028.306396484375,92.0246353149414,0.0005417950451374054,0.08593229949474335,1.9299999475479126,0.3153798580169678,1,0,0.0001457472681067884,6.07565975189209,-0.931986927986145,1.314469575881958,200000.0,193.5050811767578,0.0006933361291885376,0.0003746011934708804,-0.21383943408727646,-6874.96142578125,10,103.35646057128906,0.011575200594961643,9,0.9994702339172363
