Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,_step,Loss/Loss_pi/Delta,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Metrics/EpCost,Value/cost,Value/reward,Safety/shield_violation,Safety/EpCostShield,Time/FPS,Value/Adv,_runtime,Train/StopIter,Metrics/EpLen,Train/PolicyRatio/Max,Train/KL,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/LR,_timestamp,Time/Update,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Loss/Loss_reward_critic/Delta,Time/Total,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Train/Entropy,Time/Epoch,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Metrics/LagrangeMultiplier
0.3970549404621124,1.0018566846847534,0,11,-0.08932263404130936,1.0018566846847534,116.52267456054688,0.9708600044250488,0,-0.13583461940288544,21.184492111206055,0.3875780701637268,209.02999877929688,35.72866439819336,3.0084445476531982,40.37850570678711,220.8249969482422,79.94062805175781,0.022870734333992004,3016.48131711,40,500,1.0018566846847534,0.00829748623073101,-4.797172546386719,NaN,0.2081623375415802,0.010836915113031864,0.00026699999580159783,1746557140.5930276,127.30326843261719,0.3970549404621124,10,0.00030566751956939697,2765.91455078125,122.88233947753906,0.3970549404621124,1.3893089294433594,250.18568420410156,0.3875780701637268,220000.0,0.3875780701637268
0.43239182233810425,0.9998120665550232,0,12,-0.03899769484996796,0.9998120665550232,129.58448791503906,0.9532167315483093,0,-0.1748323142528534,22.286962509155273,0.42324990034103394,186.9199981689453,36.55704879760742,3.3915953636169434,40.8349494934082,220.97500610351562,80.11367797851562,0.22616617381572723,3265.755095821,40,500,0.9998120665550232,0.010928218252956867,13.061813354492188,NaN,0.2544946074485779,0.01097895111888647,0.0002640000020619482,1746557390.3055437,128.77752685546875,0.43239182233810425,11,0.04633226990699768,3015.62060546875,120.86766052246094,0.43239182233810425,1.371014952659607,249.645263671875,0.42324990034103394,240000.0,0.42324990034103394
0.46662819385528564,1.0018645524978638,0,13,-0.35968759655952454,1.0018644332885742,101.03359985351562,0.9365343451499939,0,-0.5345199108123779,22.356733322143555,0.4584904611110687,167.60000610351562,28.968425750732422,3.7310242652893066,33.5711784362793,137.0749969482422,80.25929260253906,0.020564168691635132,3514.965189695,40,500,1.0018645524978638,0.008622190915048122,-28.550888061523438,NaN,0.3060941994190216,0.010493995621800423,0.0002610000083222985,1746557639.5793834,130.06411743164062,0.46662819385528564,12,0.051599591970443726,3264.881103515625,119.12815856933594,0.46662819385528564,1.3532114028930664,249.19232177734375,0.4584904611110687,260000.0,0.4584904611110687
0.4999985694885254,1.0016306638717651,0,14,0.014543235301971436,1.0016306638717651,86.4709701538086,0.9139963388442993,0,-0.5199766755104065,22.78502655029297,0.49282869696617126,127.62999725341797,28.841434478759766,4.147737503051758,33.32027053833008,141.77499389648438,80.27376556396484,-0.05227583646774292,3762.88817752,40,500,1.0016306638717651,0.009581388905644417,-14.562629699707031,NaN,0.3603035807609558,0.010764827951788902,0.0002579999854788184,1746557888.7894793,129.79676818847656,0.4999985694885254,13,0.054209381341934204,3514.1083984375,119.35055541992188,0.4999985694885254,1.3288943767547607,249.1474151611328,0.49282869696617126,280000.0,0.49282869696617126
0.5327014923095703,0.9998911619186401,0,15,0.15769189596176147,0.9998911619186401,92.0783462524414,0.9006043076515198,0,-0.362284779548645,24.957534790039062,0.5264772176742554,132.60000610351562,27.92998504638672,4.354288101196289,31.629005432128906,146.60000610351562,80.68840789794922,-0.2588921785354614,4005.411973495,40,500,0.9998911619186401,0.006922959815710783,5.6073760986328125,NaN,0.39887914061546326,0.009345646016299725,0.00025499999173916876,1746558136.7125485,128.40489196777344,0.5327014923095703,14,0.038575559854507446,3762.0380859375,119.46212768554688,0.5327014923095703,1.3141098022460938,247.86708068847656,0.5264772176742554,300000.0,0.5264772176742554
0.5638461709022522,1.0030720233917236,0,16,-0.2637211084365845,1.0030720233917236,67.6209487915039,0.8760591149330139,0,-0.6260058879852295,23.373035430908203,0.5590247511863708,100.63999938964844,20.4259090423584,3.990957498550415,24.074575424194336,81.0999984741211,82.48646545410156,0.17123256623744965,4252.003286211,40,500,1.0030720233917236,0.010144434869289398,-24.4573974609375,NaN,0.40967845916748047,0.011389684863388538,0.0002519999979995191,1746558379.2362628,127.6763687133789,0.5638461709022522,15,0.010799318552017212,4004.558349609375,114.78758239746094,0.5638461709022522,1.2863534688949585,242.46401977539062,0.5590247511863708,320000.0,0.5590247511863708
0.5941556692123413,1.0019289255142212,0,17,0.23783084750175476,1.0019289255142212,74.40886688232422,0.8515722155570984,0,-0.38817504048347473,23.452783584594727,0.5905619859695435,97.36000061035156,22.179821014404297,4.23330020904541,25.595359802246094,113.80000305175781,81.1267318725586,0.24552331864833832,4497.687220267,40,500,1.0019289255142212,0.01011834479868412,6.7879180908203125,NaN,0.4546676278114319,0.0107664093375206,0.00024900000425986946,1746558625.8276212,128.16030883789062,0.5941556692123413,16,0.044989168643951416,4251.14794921875,118.36749267578125,0.5941556692123413,1.2577781677246094,246.52786254882812,0.5905619859695435,340000.0,0.5905619859695435
0.6233444213867188,1.0014371871948242,0,18,-0.09191972017288208,1.0014371871948242,60.93320083618164,0.82501220703125,0,-0.4800947606563568,22.5897216796875,0.6208645105361938,78.0199966430664,18.37881851196289,4.436639785766602,22.7556095123291,89.17500305175781,81.42657470703125,0.11532268673181534,4734.738619203,40,500,1.0014371871948242,0.009567472152411938,-13.475666046142578,NaN,0.4960513412952423,0.010805024765431881,0.0002460000105202198,1746558871.5115297,128.5332794189453,0.6233444213867188,17,0.041383713483810425,4496.828125,117.08672332763672,0.6233444213867188,1.2258960008621216,245.62005615234375,0.6208645105361938,360000.0,0.6208645105361938
0.6504288911819458,1.0031123161315918,0,19,-0.05869033932685852,1.0031121969223022,27.03909683227539,0.7998406291007996,0,-0.5387850999832153,20.544321060180664,0.6497237682342529,59.97999954223633,10.229181289672852,3.401543378829956,12.566577911376953,27.799999237060547,84.39252471923828,-0.04820674657821655,4972.056702373,40,500,1.0031123161315918,0.00933645386248827,-33.89410400390625,NaN,0.3007330000400543,0.0109730064868927,0.00024300000222865492,1746559108.562948,128.8858642578125,0.6504288911819458,18,-0.195318341255188,4733.8818359375,108.10187530517578,0.6504288911819458,1.1947898864746094,236.98782348632812,0.6497237682342529,380000.0,0.6497237682342529
0.6755967140197754,1.0050801038742065,0,20,0.1049644947052002,1.0050801038742065,20.65035629272461,0.7724111676216125,0,-0.43382060527801514,17.097091674804688,0.6766723990440369,30.6299991607666,8.679206848144531,3.1942408084869385,10.538471221923828,26.475000381469727,84.29485321044922,0.416003555059433,5207.9795512,40,500,1.0050801038742065,0.011332379654049873,-6.388740539550781,NaN,0.30435439944267273,0.01160467229783535,0.00023999999393709004,1746559345.8810606,128.88327026367188,0.6755967140197754,19,0.003621399402618408,4971.20654296875,108.37908172607422,0.6755967140197754,1.159757137298584,237.2624053955078,0.6766723990440369,400000.0,0.6766723990440369
0.6992061138153076,1.003637433052063,0,21,-0.07357561588287354,1.003637433052063,28.572267532348633,0.7515522241592407,0,-0.5073962211608887,16.150550842285156,0.7016805410385132,20.799999237060547,10.081450462341309,3.729707717895508,13.201709747314453,34.82500076293945,84.79707336425781,0.03646346926689148,5445.652516574,40,500,1.003637433052063,0.0096542714163661,7.921911239624023,NaN,0.4448190927505493,0.011257857084274292,0.00023700000019744039,1746559581.80371,127.23418426513672,0.6992061138153076,20,0.1404646933078766,5207.1201171875,108.62296295166016,0.6992061138153076,1.1322530508041382,235.85719299316406,0.7016805410385132,420000.0,0.7016805410385132
0.7220080494880676,1.0033414363861084,0,22,0.1251331865787506,1.0033414363861084,47.50611114501953,0.7288131713867188,0,-0.38226303458213806,19.680845260620117,0.7252994179725647,36.5,13.928912162780762,4.062688827514648,16.49007797241211,65.07499694824219,84.17162322998047,-0.1970985382795334,5680.372343094,40,500,1.0033414363861084,0.010157660581171513,18.9338436126709,NaN,0.5370822548866272,0.011460734531283379,0.00023400000645779073,1746559819.4768817,126.60497283935547,0.7220080494880676,21,0.09226316213607788,5444.798828125,111.00472259521484,0.7220080494880676,1.1012599468231201,237.60977172851562,0.7252994179725647,440000.0,0.7252994179725647
0.7432298064231873,1.0048755407333374,0,23,-0.016416341066360474,1.0048755407333374,20.256723403930664,0.7098549604415894,0,-0.39867937564849854,19.190750122070312,0.747684121131897,37.060001373291016,6.820145130157471,3.1340365409851074,8.978185653686523,21.875,85.23827362060547,0.2917630672454834,5916.299987129,40,500,1.0048755407333374,0.012394740246236324,-27.249387741088867,NaN,0.34207847714424133,0.012021414004266262,0.00023099999816622585,1746560054.196618,127.16447448730469,0.7432298064231873,22,-0.19500377774238586,5679.49560546875,107.47185516357422,0.7432298064231873,1.0743213891983032,234.63638305664062,0.747684121131897,460000.0,0.747684121131897
0.7631483674049377,1.0045299530029297,0,24,-0.02771967649459839,1.0045299530029297,20.23454475402832,0.6800457239151001,0,-0.4263990521430969,17.47809600830078,0.7684733867645264,16.489999771118164,7.694734573364258,3.870511293411255,10.482295989990234,27.850000381469727,84.79412078857422,-0.09498629719018936,6153.57261284,40,500,1.0045299530029297,0.012218207120895386,-0.02217864990234375,NaN,0.42766323685646057,0.012160037644207478,0.0002280000044265762,1746560290.1242342,127.5615234375,0.7631483674049377,23,0.08558475971221924,5915.44384765625,108.30382537841797,0.7631483674049377,1.0305863618850708,235.86541748046875,0.7684733867645264,480000.0,0.7684733867645264
0.7820784449577332,1.0044231414794922,0,25,0.16006115078926086,1.0044231414794922,23.557161331176758,0.6601287126541138,0,-0.26633790135383606,18.871143341064453,0.7878738045692444,18.770000457763672,6.892578125,3.4985828399658203,9.850722312927246,36.775001525878906,84.31558227539062,0.2934858798980713,6389.796844182,40,500,1.0044231414794922,0.014390649273991585,3.3226165771484375,NaN,0.3634537160396576,0.011427674442529678,0.00022499999613501132,1746560527.3969648,128.32315063476562,0.7820784449577332,24,-0.06420952081680298,6152.71044921875,108.88086700439453,0.7820784449577332,1.0005195140838623,237.20408630371094,0.7878738045692444,500000.0,0.7878738045692444
0.7998598217964172,1.0044811964035034,0,26,-0.049334049224853516,1.0044811964035034,12.71663761138916,0.6393031477928162,0,-0.3156719505786896,18.287839889526367,0.806077778339386,21.219999313354492,6.004498481750488,3.4892971515655518,7.8552093505859375,24.575000762939453,84.69105529785156,0.028373733162879944,6622.908076024,40,500,1.0044811964035034,0.01197524182498455,-10.840523719787598,NaN,0.34620070457458496,0.012188051827251911,0.00022200000239536166,1746560763.6211503,127.2764892578125,0.7998598217964172,25,-0.017253011465072632,6388.931640625,108.87583923339844,0.7998598217964172,0.9687951803207397,236.15245056152344,0.806077778339386,520000.0,0.806077778339386
0.8163318634033203,1.0038113594055176,0,27,0.025619536638259888,1.0038113594055176,10.649147033691406,0.6166180372238159,0,-0.2900524139404297,17.38442611694336,0.8231416940689087,18.889999389648438,3.879467487335205,3.341015577316284,5.720888137817383,12.225000381469727,85.82102966308594,0.16371533274650574,6855.841359353,40,500,1.0038113594055176,0.012296115979552269,-2.067490577697754,NaN,0.29431232810020447,0.01172745879739523,0.00021899999410379678,1746560996.7323513,126.78970336914062,0.8163318634033203,26,-0.05188837647438049,6622.04833984375,106.25333404541016,0.8163318634033203,0.9318518042564392,233.04310607910156,0.8231416940689087,540000.0,0.8231416940689087
0.8315315842628479,1.005264163017273,0,28,0.024810850620269775,1.005264163017273,7.3280029296875,0.5959000587463379,0,-0.2652415633201599,16.274351119995117,0.8389338254928589,9.489999771118164,2.8491628170013428,3.2601544857025146,4.623675346374512,8.5,85.881591796875,-0.007633619010448456,7089.309163267,40,500,1.005264163017273,0.011030709370970726,-3.3211441040039062,NaN,0.30134308338165283,0.011940991505980492,0.00021600000036414713,1746561229.665697,127.01355743408203,0.8315315842628479,27,0.007030755281448364,6854.9921875,105.86517333984375,0.8315315842628479,0.8972191214561462,232.8787841796875,0.8389338254928589,560000.0,0.8389338254928589
0.8455660343170166,1.005211591720581,0,29,0.09542375802993774,1.005211591720581,5.4499030113220215,0.5754432082176208,0,-0.16981780529022217,15.062773704528809,0.853522539138794,7.650000095367432,2.288778305053711,2.8796355724334717,3.4443671703338623,8.125,85.68660736083984,-0.2162517011165619,7326.777761917,40,500,1.005211591720581,0.011550351046025753,-1.8780999183654785,NaN,0.2021130919456482,0.012094197794795036,0.00021300000662449747,1746561463.132068,127.83159637451172,0.8455660343170166,28,-0.09922999143600464,7088.45751953125,105.5770492553711,0.8455660343170166,0.8624420762062073,233.40870666503906,0.853522539138794,580000.0,0.853522539138794
0.8589523434638977,1.0009552240371704,0,30,0.10739244520664215,1.0009552240371704,7.562192916870117,0.5618675947189331,0,-0.06242536008358002,15.988028526306152,0.8671211004257202,11.600000381469727,3.4927785396575928,3.460782051086426,5.00688362121582,26.100000381469727,84.24332427978516,-0.007420811802148819,7563.653033483,40,500,1.0009552240371704,0.01362674217671156,2.1122899055480957,NaN,0.2860082685947418,0.012685628607869148,0.0002099999983329326,1746561700.6020792,128.51724243164062,0.8589523434638977,29,0.08389517664909363,7325.92041015625,108.89020538330078,0.8589523434638977,0.8397543430328369,237.40753173828125,0.8671211004257202,600000.0,0.8671211004257202
0.8719276785850525,1.0006505250930786,0,31,0.034799568355083466,1.0006505250930786,10.314532279968262,0.5608512163162231,0,-0.02762579172849655,18.502779006958008,0.880014955997467,18.90999984741211,4.9377360343933105,3.9117074012756348,6.00801420211792,33.625,84.46858978271484,0.03255126252770424,7798.408547873,40,500,1.0006505250930786,0.007414716295897961,2.7523393630981445,NaN,0.38662096858024597,0.010370029136538506,0.00020700000459328294,1746561937.4773562,127.30166625976562,0.8719276785850525,30,0.10061269998550415,7562.7578125,109.4726333618164,0.8719276785850525,0.8385701179504395,236.77439880371094,0.880014955997467,620000.0,0.880014955997467
0.8841719627380371,1.0012731552124023,0,32,-0.09760279208421707,1.0012731552124023,10.136131286621094,0.5564501285552979,0,-0.12522858381271362,20.48444366455078,0.8924024701118469,23.780000686645508,2.9874582290649414,3.6687140464782715,4.512121677398682,17.950000762939453,85.22819519042969,-0.0012961514294147491,8036.173840554,40,500,1.0012731552124023,0.008089059963822365,-0.17840099334716797,NaN,0.31841859221458435,0.010613661259412766,0.00020399999630171806,1746562172.2327998,127.47691345214844,0.8841719627380371,31,-0.06820237636566162,7797.52392578125,107.18712615966797,0.8841719627380371,0.8306155204772949,234.66412353515625,0.8924024701118469,640000.0,0.8924024701118469
0.8958210349082947,1.0031359195709229,0,33,-0.10864579677581787,1.0031359195709229,12.582260131835938,0.5389878749847412,0,-0.2338743805885315,21.685758590698242,0.9042362570762634,20.110000610351562,4.295519828796387,4.3191447257995605,6.351326942443848,20.75,84.18949890136719,-0.024581246078014374,8271.646187601,40,500,1.0031359195709229,0.013618804514408112,2.4461288452148438,NaN,0.45552170276641846,0.011934583075344563,0.0002010000025620684,1746562409.9981046,129.0288848876953,0.8958210349082947,32,0.1371031105518341,8035.17578125,108.53038787841797,0.8958210349082947,0.7985883951187134,237.559326171875,0.9042362570762634,660000.0,0.9042362570762634
0.9066903591156006,1.0023530721664429,0,34,0.10713917016983032,1.0023529529571533,6.106543064117432,0.5276461839675903,0,-0.12673521041870117,20.206287384033203,0.9152332544326782,7.849999904632568,2.2439026832580566,4.033325672149658,3.253230094909668,10.675000190734863,84.96096801757812,-0.17978137731552124,8508.725176759,40,500,1.0023530721664429,0.012383305467665195,-6.475717067718506,NaN,0.33371418714523315,0.011271118186414242,0.00019799999427050352,1746562645.470507,128.67446899414062,0.9066903591156006,33,-0.1218075156211853,8270.78125,106.72765350341797,0.9066903591156006,0.7776598930358887,235.40220642089844,0.9152332544326782,680000.0,0.9152332544326782
0.9169589877128601,1.0025497674942017,0,35,-0.01368074119091034,1.0025497674942017,7.0933332443237305,0.5115127563476562,0,-0.1404159516096115,21.578115463256836,0.9254937171936035,8.710000038146973,2.7363221645355225,4.393618106842041,4.035098075866699,15.074999809265137,84.38015747070312,-0.1858612596988678,8742.998058042,40,500,1.0025497674942017,0.010994920507073402,0.9867901802062988,NaN,0.32827097177505493,0.011241859756410122,0.00019500000053085387,1746562882.549528,129.2023468017578,0.9169589877128601,34,-0.005443215370178223,8507.873046875,107.82015228271484,0.9169589877128601,0.7468006610870361,237.02255249023438,0.9254937171936035,700000.0,0.9254937171936035
0.9264785647392273,1.0025252103805542,0,36,0.039431340992450714,1.0025252103805542,5.1132493019104,0.4987243711948395,0,-0.1009846106171608,20.257543563842773,0.9350023865699768,5.789999961853027,1.582561731338501,3.803022623062134,2.2131450176239014,6.775000095367432,85.40830993652344,-0.1717059314250946,8977.639522231,40,500,1.0025252103805542,0.012493113055825233,-1.98008394241333,NaN,0.2380085587501526,0.011362945660948753,0.00019200000679120421,1746563116.8223577,128.2041778564453,0.9264785647392273,35,-0.09026241302490234,8742.1005859375,105.96497344970703,0.9264785647392273,0.7211023569107056,234.16925048828125,0.9350023865699768,720000.0,0.9350023865699768
0.9354302883148193,1.0014352798461914,0,37,-0.04925563186407089,1.0014352798461914,5.5338897705078125,0.4883063733577728,0,-0.1502402424812317,21.076068878173828,0.9438870549201965,7.869999885559082,2.3041186332702637,4.431107997894287,3.537090539932251,11.300000190734863,85.25707244873047,0.19967013597488403,9213.278215536,40,500,1.0014352798461914,0.011495394632220268,0.4206404685974121,NaN,0.3351655900478363,0.011691765859723091,0.00018899999849963933,1746563351.4638247,127.61896514892578,0.9354302883148193,36,0.09715703129768372,8976.787109375,106.96561431884766,0.9354302883148193,0.6996160745620728,234.5846405029297,0.9438870549201965,740000.0,0.9438870549201965
0.9445277452468872,1.0004247426986694,0,38,0.186498012393713,1.0004246234893799,16.262113571166992,0.4846512973308563,0,0.03625776991248131,22.33379364013672,0.9522547721862793,9.579999923706055,3.559664726257324,4.4991455078125,5.914541244506836,37.54999923706055,84.90272521972656,-0.009386081248521805,9446.644359603,40,500,1.0004247426986694,0.009191961027681828,10.72822380065918,NaN,0.4455623924732208,0.011430906131863594,0.00018600000475998968,1746563587.1025324,126.59453582763672,0.9445277452468872,37,0.11039680242538452,9212.4091796875,108.96910095214844,0.9445277452468872,0.6917647123336792,235.56369018554688,0.9522547721862793,760000.0,0.9522547721862793
0.9530448317527771,1.0026342868804932,0,39,-0.25429167971014977,1.0026342868804932,6.761529445648193,0.4751273989677429,0,-0.21803390979766846,23.125085830688477,0.9601420164108276,9.170000076293945,2.577552556991577,4.0684332847595215,3.964184284210205,9.175000190734863,85.72811889648438,0.02472653239965439,9680.694798466,40,500,1.0026342868804932,0.010343530215322971,-9.500584125518799,NaN,0.36444488167762756,0.011235667392611504,0.0001829999964684248,1746563820.4686227,127.51386260986328,0.9530448317527771,38,-0.08111751079559326,9445.779296875,105.78176879882812,0.9530448317527771,0.6714030504226685,233.2957000732422,0.9601420164108276,780000.0,0.9601420164108276
0.9610578417778015,1.002559781074524,0,40,0.04713656008243561,1.002559781074524,7.4731950759887695,0.4629620909690857,0,-0.17089734971523285,21.8643856048584,0.9675776362419128,8.619999885559082,2.2759151458740234,4.020691394805908,3.606642484664917,10.050000190734863,85.48202514648438,0.2374849021434784,9915.662341638,40,500,1.002559781074524,0.010046311654150486,0.7116656303405762,NaN,0.3091869652271271,0.011490637436509132,0.00018000000272877514,1746564054.519124,127.71238708496094,0.9610578417778015,39,-0.05525791645050049,9679.8173828125,106.25484466552734,0.9610578417778015,0.6458457112312317,233.9673309326172,0.9675776362419128,800000.0,0.9675776362419128
0.9687042832374573,1.0001765489578247,0,41,0.03871242702007294,1.0001765489578247,6.65431547164917,0.4563235640525818,0,-0.1321849226951599,22.348388671875,0.9745011329650879,5.199999809265137,2.373464345932007,4.651498794555664,3.6032254695892334,13.5,85.14540100097656,-0.03202822059392929,10151.773765409,40,500,1.0001765489578247,0.009874317795038223,-0.8188796043395996,NaN,0.41033241152763367,0.011287136934697628,0.00017699999443721026,1746564289.4866538,128.13510131835938,0.9687042832374573,40,0.10114544630050659,9914.79296875,106.75712585449219,0.9687042832374573,0.6318256258964539,234.89230346679688,0.9745011329650879,820000.0,0.9745011329650879
