Misc/Alpha,Misc/H_inv_g,Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Misc/AcceptanceStep,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Loss/Loss_pi,Misc/xHx,Train/PolicyStd,Value/reward,Train/LR,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Train/Entropy,Misc/gradient_norm,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
2.6920623779296875,0.136713907122612,90.08451080322266,1,0.0044999998062849045,3.288475513458252,10,1,196.2196044921875,0.9995549917221069,0,204.403809038,-0.004497623536735773,0.0027596764266490936,1.0099577903747559,0.12480168789625168,0,-0.004497623536735773,0.36804237961769104,0.22169990837574005,1000,0.0044999998062849045,0.9995549917221069,20000,-1.2397765480898215e-08,101.9266128540039,101.92762756347656,33.900001525878906,0,1.4288033246994019,0.03334592655301094,0.0044999998062849045,0.005439489148557186,0.9995549321174622,3.288475513458252,0.0003147245733998716,0.00015402139979414642,1744995348.8512511,-0.49524226784706116,0.005439489148557186,11.84206771850586
1.3447712659835815,0.2203214317560196,89.67302703857422,2,0.007989529520273209,1.3518271446228027,10,1,197.25146484375,0.999316394329071,1,305.31819208,-0.011841464787721634,0.011059430427849293,1.0149401426315308,0.09463874995708466,0,-0.007343841250985861,0.29628193378448486,0.562340497970581,1000,0.007989529520273209,0.999316394329071,40000,-1.2207030941624453e-08,101.39341735839844,203.38780212402344,45.525001525878906,0,1.4337583780288696,0.13726994395256042,0.007989529520273209,0.0027653181459754705,0.999316394329071,4.640302658081055,0.00048342434456571937,0.0004546490090433508,1744995450.3054838,-0.19523760676383972,-0.0026741710025817156,11.720370292663574
1.9539741277694702,0.15503092110157013,89.11329650878906,3,0.011476423591375351,2.3831048011779785,10,1,198.3516082763672,0.9983507990837097,2,406.839810997,-0.007958594709634781,0.005238314159214497,1.0120946168899536,0.08093607425689697,0,0.003882870078086853,0.3029263913631439,2.8954017162323,1000,0.011476423591375351,0.9983507990837097,60000,1.907348501362094e-09,100.83104705810547,304.27783203125,57.21666717529297,0,1.4309388399124146,0.09257394820451736,0.011476423591375351,0.007380952127277851,0.9983507990837097,7.023407459259033,0.001166147063486278,0.00040432767127640545,1744995551.219929,0.012880603782832623,0.0046156339813023806,11.717737197875977
1.542946457862854,0.23436932265758514,89.65560150146484,4,0.014966126531362534,-1.9201264381408691,10,1,197.13693237304688,0.9999803304672241,3,508.716047235,-0.010724090039730072,0.008400937542319298,1.0112069845199585,0.08710025995969772,0,-0.002765495330095291,0.3616192936897278,3.9719796180725098,1000,0.014966126531362534,0.9999803304672241,80000,3.8146971692576415e-10,101.45232391357422,405.8133850097656,70.13749694824219,0,1.430063247680664,0.05446881055831909,0.014966126531362534,0.005676241125911474,0.9999802708625793,5.103281021118164,1.3964669960842002e-05,0.00026410201098769903,1744995652.741414,0.2805672287940979,-0.0017047110013663769,11.796690940856934
2.1550097465515137,0.14815464615821838,90.04434204101562,5,0.018477918580174446,-2.294642448425293,10,1,196.44320678710938,1.001268744468689,4,610.744617901,-0.006916020065546036,0.004306559916585684,1.0197101831436157,0.09291955828666687,0,0.0038080699741840363,0.3192747235298157,4.343177318572998,1000,0.018477918580174446,1.001268744468689,100000,-7.629394005448376e-09,101.81059265136719,507.6935119628906,64.36000061035156,0,1.4384355545043945,0.059979427605867386,0.018477918580174446,0.013030502945184708,1.001268744468689,2.808638572692871,0.0008970535127446055,0.0003188548143953085,1744995754.6179538,0.6819820404052734,0.007354261819273233,11.766231536865234
1.8761595487594604,0.16885697841644287,90.14912414550781,6,0.022013429552316666,1.9741272926330566,10,1,196.1591796875,1.0000767707824707,5,712.624619492,-0.007807284593582153,0.005681849084794521,1.0131957530975342,0.12902817130088806,0,-0.0008912645280361176,0.31680265069007874,4.886143684387207,1000,0.022013429552316666,1.0000767707824707,120000,-1.0681151962899094e-08,101.95801544189453,609.7168579101562,76.37000274658203,0,1.4320203065872192,0.0712365135550499,0.022013429552316666,0.016010945662856102,1.0000767707824707,4.782765865325928,5.428514123195782e-05,0.00033997223363257945,1744995856.6469283,1.3692392110824585,0.0029804427176713943,11.808871269226074
1.472785234451294,0.2118045836687088,90.00050354003906,7,0.025573287159204483,0.8128275871276855,10,1,196.42164611816406,1.0001862049102783,6,814.533162033,-0.00994785688817501,0.009220419451594353,0.9981101155281067,0.1897979974746704,0,-0.0021405722945928574,0.3119426667690277,5.703094482421875,1000,0.025573287159204483,1.0001862049102783,140000,-6.103515470812226e-09,101.82177734375,711.6090087890625,86.06999969482422,0,1.4170173406600952,0.06360100954771042,0.025573287159204483,0.018400415778160095,1.0001860857009888,5.595593452453613,0.00013161056267563254,0.000345649168593809,1744995958.5262353,1.9916980266571045,0.0023894701153039932,11.821249008178711
1.5864633321762085,0.20434492826461792,90.01168060302734,8,0.029148656874895096,-2.38425350189209,10,1,196.3767852783203,0.9993497729301453,7,917.803751552,-0.009534203447401524,0.007946381345391273,0.9900230765342712,0.22318261861801147,0,0.0004136534407734871,0.32418572902679443,5.472381114959717,1000,0.029148656874895096,0.9993497729301453,160000,2.8991697931246563e-08,101.84503173828125,813.5138549804688,77.33000183105469,0,1.4089055061340332,0.07656615972518921,0.029148656874895096,0.032891128212213516,0.9993497729301453,3.2113399505615234,0.0004598220984917134,0.0003251739835832268,1744996060.4348767,3.0200610160827637,0.014490712434053421,11.833335876464844
1.1586658954620361,0.2687157690525055,91.44747924804688,9,0.0327022522687912,-0.8559131622314453,10,1,193.79434204101562,0.9993875026702881,8,1020.435557089,-0.013134598731994629,0.01489749364554882,0.9784836173057556,0.3221988379955292,0,-0.0036003952845931053,0.3113517761230469,6.379252910614014,1000,0.0327022522687912,0.9993875026702881,180000,-3.051757735406113e-09,103.20218658447266,916.7791137695312,62.56999969482422,0,1.39715576171875,0.11659811437129974,0.0327022522687912,0.03718423470854759,0.9993875026702881,2.355426788330078,0.0004331009986344725,0.00035680632572621107,1744996163.7053852,4.1046576499938965,0.004293106496334076,11.754684448242188
1.448606014251709,0.19750890135765076,90.865966796875,10,0.036250486969947815,0.6042523384094238,10,1,194.99691772460938,0.9999024271965027,9,1121.965294367,-0.009712282568216324,0.009530791081488132,0.9670920372009277,0.3905330002307892,0,0.003422316163778305,0.28611257672309875,5.705999374389648,1000,0.036250486969947815,0.9999024271965027,200000,1.2969969986897922e-08,102.56572723388672,1019.4124145507812,66.6500015258789,0,1.3854347467422485,0.10250847041606903,0.036250486969947815,0.0482318252325058,0.9999024271965027,2.959679126739502,6.898034189362079e-05,0.0003764712018892169,1744996266.3373296,5.1886701583862305,0.011047590523958206,11.69973373413086
1.3592318296432495,0.2159680724143982,89.70923614501953,11,0.0397663339972496,0.12050342559814453,10,1,197.11631774902344,1.000197172164917,10,1223.437614119,-0.010372224263846874,0.010825363919138908,0.9585409760475159,0.587084949016571,0,-0.0006599416956305504,0.2935506999492645,6.300597190856934,1000,0.0397663339972496,1.000197172164917,220000,2.4414061883248905e-08,101.46293640136719,1120.9415283203125,57.650001525878906,0,1.376522421836853,0.12134470045566559,0.0397663339972496,0.06674517691135406,1.0001970529556274,3.0801825523376465,0.00013936558389104903,0.0003661760129034519,1744996367.866975,7.121972560882568,0.018513351678848267,11.753681182861328
1.6265588998794556,0.17781415581703186,89.650390625,12,0.04322986304759979,0.3599834442138672,10,1,197.23106384277344,0.9995591044425964,11,1324.783467557,-0.008471268229186535,0.007559443358331919,0.945052444934845,0.8098592758178711,0,0.0019009560346603394,0.28922519087791443,5.651913166046143,1000,0.04322986304759979,0.9995591044425964,240000,1.525878801089675e-08,101.4039077758789,1222.4127197265625,50.68000030517578,0,1.3622617721557617,0.10286062955856323,0.04322986304759979,0.0756707489490509,0.9995591044425964,3.4401659965515137,0.0003118023741990328,0.00036926360917277634,1744996469.3390687,9.612161636352539,0.008925572037696838,11.753483772277832
1.2834333181381226,0.2069801390171051,89.50194549560547,13,0.04666166752576828,-0.7388195991516113,10,1,197.48843383789062,1.000814437866211,12,1426.071903341,-0.010639962740242481,0.012141799554228783,0.93038010597229,0.7730985879898071,0,-0.0021686945110559464,0.26564520597457886,7.1072235107421875,1000,0.04666166752576828,1.000814437866211,260000,-1.3351439953623867e-08,101.2717514038086,1323.75341796875,53.47999954223633,0,1.346506953239441,0.17041581869125366,0.04666166752576828,0.06894182413816452,1.000814437866211,2.7013463973999023,0.000575838319491595,0.00039426793227903545,1744996570.6851277,11.256163597106934,-0.006728924810886383,11.769787788391113
1.7346622943878174,0.15633666515350342,89.4132308959961,14,0.05007816106081009,-0.06971502304077148,10,1,197.68675231933594,1.0002950429916382,13,1527.451984834,-0.007464272435754538,0.006646599154919386,0.913091242313385,0.838127076625824,0,0.0031756903044879436,0.2711912989616394,6.290048599243164,1000,0.05007816106081009,1.0002950429916382,280000,2.6702879907247734e-09,101.170166015625,1425.0023193359375,56.27000045776367,0,1.3278412818908691,0.12016241997480392,0.05007816106081009,0.1140379011631012,1.0002950429916382,2.631631374359131,0.00020854263857472688,0.0003666516568046063,1744996671.9340262,12.537514686584473,0.045096077024936676,11.756914138793945
1.4378209114074707,0.18141131103038788,89.60798645019531,15,0.0534919872879982,0.5874893665313721,10,1,197.3349609375,0.9997860193252563,14,1630.428965405,-0.009029492735862732,0.009674308821558952,0.8945134282112122,1.107424020767212,0,-0.0015652203001081944,0.26083698868751526,6.543642044067383,1000,0.0534919872879982,0.9997860193252563,300000,-3.051757735406113e-09,101.35051727294922,1526.4248046875,58.91999816894531,0,1.3073786497116089,0.15499217808246613,0.0534919872879982,0.08387334644794464,0.9997859597206116,3.219120740890503,0.00015133529086597264,0.00038429981213994324,1744996773.3539317,14.427672386169434,-0.030164554715156555,11.742508888244629
1.4933236837387085,0.18534131348133087,91.1539306640625,16,0.05691071227192879,-0.3113844394683838,10,1,194.34454345703125,0.9995850324630737,15,1731.609717725,-0.008928914554417133,0.008968536742031574,0.8847456574440002,1.2485679388046265,0,0.0001005781814455986,0.2767745852470398,7.198659420013428,1000,0.05691071227192879,0.9995850324630737,320000,-4.577636492086867e-09,102.9100112915039,1629.4046630859375,60.83000183105469,0,1.2964239120483398,0.15108461678028107,0.05691071227192879,0.09355351328849792,0.999584972858429,2.907736301422119,0.00029345444636419415,0.00033752177841961384,1744996876.3306193,15.313019752502441,0.009680166840553284,11.756065368652344
1.6028938293457031,0.17172826826572418,89.3411865234375,17,0.06032973900437355,-0.17180633544921875,10,1,197.7994842529297,0.9995023012161255,16,1833.152878915,-0.008177381940186024,0.00778430700302124,0.8733176589012146,1.36806321144104,0,0.0007515326142311096,0.27526217699050903,7.3992156982421875,1000,0.06032973900437355,0.9995023012161255,340000,-1.2969969986897922e-08,101.11250305175781,1730.5882568359375,59.70000076293945,0,1.283378005027771,0.18279656767845154,0.06032973900437355,0.1071857437491417,0.9995022416114807,2.7359299659729004,0.0003519542806316167,0.0003607280377764255,1744996977.5112832,15.705260276794434,0.013632230460643768,11.771282196044922
1.3624204397201538,0.19117219746112823,89.7201919555664,18,0.06376322358846664,0.5094029903411865,10,1,197.09390258789062,1.0018762350082397,17,1934.28580293,-0.009941224940121174,0.010774752125144005,0.8503499031066895,1.328771710395813,0,-0.0017638429999351501,0.260456919670105,7.770604610443115,1000,0.06376322358846664,1.0018762350082397,360000,6.103515470812226e-09,101.47447967529297,1832.128173828125,63.619998931884766,0,1.2563601732254028,0.15496684610843658,0.06376322358846664,0.09603938460350037,1.0018762350082397,3.245332956314087,0.0013267266331240535,0.00039818434743210673,1744997079.054621,16.445899963378906,-0.011146359145641327,11.754264831542969
1.6772267818450928,0.14140233397483826,89.33319854736328,19,0.06722241640090942,-0.2413632869720459,10,1,197.88560485839844,1.0002813339233398,18,2035.727039183,-0.008114338852465153,0.007109610829502344,0.8370766639709473,1.5703054666519165,0,0.0018268860876560211,0.23716376721858978,8.142460823059082,1000,0.06722241640090942,1.0002813339233398,380000,-6.103515470812226e-09,101.06849670410156,1933.2650146484375,67.54000091552734,0,1.2407256364822388,0.15989139676094055,0.06722241640090942,0.08358851075172424,1.0002813339233398,3.003969669342041,0.0001988769363379106,0.00042595434933900833,1744997180.187487,18.110328674316406,-0.012450873851776123,11.73528003692627
1.627007246017456,0.14838887751102448,89.66095733642578,20,0.07067282497882843,-0.6083390712738037,10,1,197.29241943359375,1.0004876852035522,19,2137.070479957,-0.0083821015432477,0.007555278949439526,0.8268818855285645,1.772803544998169,0,-0.000267762690782547,0.24142977595329285,7.371420860290527,1000,0.07067282497882843,1.0004876852035522,400000,4.577636492086867e-09,101.37236785888672,2034.70166015625,58.90999984741211,0,1.2282410860061646,0.15213407576084137,0.07067282497882843,0.08915218710899353,1.0004876852035522,2.3956305980682373,0.00034481743932701647,0.0004117198404856026,1744997281.6286602,18.997526168823242,0.005563676357269287,11.71137523651123
1.428682565689087,0.17522649466991425,89.54930877685547,21,0.07410036772489548,-0.11038804054260254,10,1,197.47256469726562,0.9989703893661499,20,2238.998978853,-0.009406325407326221,0.009798465296626091,0.8194707036018372,1.7471851110458374,0,-0.0010242238640785217,0.25034305453300476,7.019567012786865,1000,0.07410036772489548,0.9989703893661499,420000,7.534026735811494e-09,101.27989959716797,2136.050048828125,54.93000030517578,0,1.2191284894943237,0.17884966731071472,0.07410036772489548,0.09299725294113159,0.9989703297615051,2.2852425575256348,0.0007281008874997497,0.00038957330980338156,1744997382.9721353,19.35051918029785,0.0038450658321380615,11.730568885803223
1.5260227918624878,0.15636730194091797,90.08860778808594,22,0.07749444991350174,-0.018825531005859375,10,1,196.3813018798828,1.0000476837158203,21,2340.281153228,-0.008666825480759144,0.008588304743170738,0.8134042620658875,1.9707086086273193,0,0.0007394999265670776,0.23862005770206451,6.608124256134033,1000,0.07749444991350174,1.0000476837158203,440000,-7.629394005448376e-09,101.84269714355469,2237.962890625,51.54999923706055,0,1.2119349241256714,0.1747329980134964,0.07749444991350174,0.10513019561767578,1.0000476837158203,2.2664170265197754,3.377376924618147e-05,0.00041035437607206404,1744997484.9006588,20.242860794067383,0.01213294267654419,11.754064559936523
