Train/KL,Time/Total,Train/StopIter,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Value/reward,Train/LR,Time/Epoch,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio/Std,_step,Safety/EpCostShield,Train/PolicyRatio/Min,Safety/shield_violation,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyStd,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/Entropy,Train/Epoch,TotalEnvSteps,Value/cost,_runtime,_timestamp,Train/PolicyRatio,Loss/Loss_pi,Loss/Loss_reward_critic,Time/FPS,Metrics/EpRet,Time/Rollout
0.014722079038619995,215.6205291748047,40,NaN,0,105.50041961669922,-0.15619410574436188,0.0002969999914057553,215.61968994140625,0.035999998450279236,34.650001525878906,9.91778564453125,1000,9.91778564453125,0.012405469082295895,1,71.3499984741211,1.0012601613998413,0.16776052117347717,-0.4587434232234955,0.035999998450279236,0.035999998450279236,1.0012601613998413,0.04500000178813934,0,0.04500000178813934,0.9739941954612732,-0.17103956639766693,0.04500000178813934,0.006730351131409407,1.392364740371704,0,20000.0,-0.11407715082168579,398.439836558,1746496588.4282267,1.0012601613998413,-0.4587434232234955,0.006730351131409407,92.75590515136719,-2.2400448322296143,110.11922454833984
0.011124045588076115,397.5207214355469,40,NaN,0,105.49288177490234,-0.15764132142066956,0.00029399999766610563,181.82882690429688,0.07092612981796265,45.57500076293945,9.330480575561523,1000,19.248266220092773,0.011809227988123894,2,89.0999984741211,1.0004193782806396,1.4781510829925537,0.04115426540374756,0.07092612981796265,0.07092612981796265,1.0004193782806396,0.07998841255903244,0,0.07998841255903244,0.9425160884857178,-0.13379405438899994,0.07998841255903244,-0.0011366675607860088,1.359078288078308,1,40000.0,0.6207376718521118,583.008496062,1746496770.3251362,1.0004193782806396,-0.4175891578197479,0.005593683570623398,109.99356079101562,-0.7847513556480408,76.33589172363281
0.00693505210801959,582.069580078125,40,NaN,0,104.8545150756836,-0.10794438421726227,0.000291000003926456,184.4757537841797,0.10578775405883789,58.5,13.369352340698242,1000,32.617618560791016,0.010042973794043064,3,163.4499969482422,1.002172827720642,3.448499917984009,0.06745240092277527,0.10578775405883789,0.10578775405883789,1.002172827720642,0.11380179226398468,0,0.11380179226398468,0.9163542985916138,-0.01493930071592331,0.11380179226398468,0.0015477826818823814,1.3306248188018799,2,60000.0,2.0459094047546387,767.453739073,1746496954.8935585,1.002172827720642,-0.35013675689697266,0.007141466252505779,108.41532897949219,0.07679971307516098,79.62120056152344
0.00603468157351017,766.5388793945312,40,NaN,0,104.45948028564453,-0.057005736976861954,0.0002880000101868063,184.3726043701172,0.14084726572036743,58.25,-5.687719345092773,1000,26.929899215698242,0.009257908910512924,4,109.44999694824219,1.0035133361816406,6.367620944976807,-0.012769579887390137,0.14084726572036743,0.14084726572036743,1.0035133361816406,0.1478710174560547,0,0.1478710174560547,0.907568097114563,0.055064607411623,0.1478710174560547,0.0045401835814118385,1.3209105730056763,3,80000.0,4.9229936599731445,953.965341575,1746497139.3391988,1.0035133361816406,-0.3629063367843628,0.011681649833917618,108.47599029541016,0.7948140501976013,79.91307830810547
0.010289001278579235,953.021240234375,40,NaN,0,105.52104187011719,-0.024103127419948578,0.0002849999873433262,186.419189453125,0.1760394126176834,56.72999954223633,-3.8940906524658203,1000,23.035808563232422,0.010117171332240105,5,114.0,1.0042592287063599,7.032840728759766,-0.0013537704944610596,0.1760394126176834,0.1760394126176834,1.0042592287063599,0.18217137455940247,0,0.18217137455940247,0.8821290731430054,0.0025808773934841156,0.18217137455940247,-0.00024018622934818268,1.2921702861785889,4,100000.0,3.457040309906006,1138.417151578,1746497325.850187,1.0042592287063599,-0.36426010727882385,0.011441463604569435,107.28509521484375,1.109621524810791,80.89810180664062
0.006087416782975197,1137.48583984375,40,NaN,0,104.77360534667969,0.029826946556568146,0.00028199999360367656,184.35939025878906,0.21137350797653198,59.470001220703125,-5.407033920288086,1000,17.628774642944336,0.00894392840564251,6,99.94999694824219,1.0028940439224243,6.9177961349487305,-0.004928946495056152,0.21137350797653198,0.21137350797653198,1.0028940439224243,0.21637162566184998,0,0.21637162566184998,0.8683094382286072,-0.17296527326107025,0.21637162566184998,-0.0002312883734703064,1.2759947776794434,5,120000.0,3.986919641494751,1323.578850532,1746497510.302272,1.0028940439224243,-0.36918905377388,0.011210175231099129,108.48375701904297,2.110952377319336,79.58574676513672
0.007359127514064312,1322.6490478515625,40,NaN,0,104.88668823242188,0.05933667719364166,0.0002789999998640269,185.07574462890625,0.24693888425827026,68.81999969482422,7.401102066040039,1000,25.029876708984375,0.00986260361969471,7,167.0500030517578,1.002118706703186,7.2946014404296875,0.10139328241348267,0.24693888425827026,0.24693888425827026,1.002118706703186,0.2510981857776642,0,0.2510981857776642,0.8554421663284302,-0.17718574404716492,0.2510981857776642,0.0024822894483804703,1.261012315750122,6,140000.0,4.062032222747803,1508.521617555,1746497695.464019,1.002118706703186,-0.26779577136039734,0.013692464679479599,108.0638656616211,2.6150152683258057,80.18901824951172
0.010211813263595104,1507.6044921875,40,NaN,0,105.37411499023438,0.14950354397296906,0.00027600000612437725,184.87034606933594,0.28255602717399597,61.209999084472656,-8.66754150390625,1000,16.362335205078125,0.010484687983989716,8,94.19999694824219,1.0052677392959595,9.66305923461914,-0.13074389100074768,0.28255602717399597,0.28255602717399597,1.0052677392959595,0.28536707162857056,0,0.28536707162857056,0.8362919092178345,-0.04088759422302246,0.28536707162857056,0.0035130083560943604,1.2388031482696533,7,160000.0,5.224452018737793,1692.127741352,1746497880.4070077,1.0052677392959595,-0.398539662361145,0.01720547303557396,108.18392181396484,3.0312116146087646,79.49620056152344
0.007946460507810116,1691.2156982421875,40,NaN,0,104.74414825439453,0.1624448448419571,0.0002730000123847276,183.54574584960938,0.31813398003578186,58.349998474121094,-1.236337661743164,1000,15.125997543334961,0.01029940601438284,9,81.80000305175781,1.0042204856872559,9.688082695007324,-0.023758649826049805,0.31813398003578186,0.31813398003578186,1.0042204856872559,0.31898993253707886,0,0.31898993253707886,0.8193454742431641,-0.1481691598892212,0.31898993253707886,0.003731966018676758,1.2183321714401245,8,180000.0,5.472001552581787,1874.698682488,1746498064.0132275,1.0042204856872559,-0.4222983121871948,0.020937439054250717,108.96466827392578,3.3829681873321533,78.80154418945312
0.007912646047770977,1873.768798828125,40,NaN,0,105.64474487304688,0.3264530301094055,0.0002699999895412475,182.49240112304688,0.35368314385414124,58.459999084472656,-2.068577766418457,1000,13.057419776916504,0.009887673892080784,10,84.4000015258789,1.003942608833313,8.519570350646973,0.02632555365562439,0.35368314385414124,0.35368314385414124,1.003942608833313,0.35218000411987305,0,0.35218000411987305,0.8056328892707825,0.0050071533769369125,0.35218000411987305,-0.0007067769765853882,1.2016247510910034,9,200000.0,4.341004848480225,2057.958610154,1746498246.5841787,1.003942608833313,-0.39597275853157043,0.02023066207766533,109.5936050415039,4.242361068725586,76.84761810302734
0.007748640142381191,2057.001220703125,40,NaN,0,105.36951446533203,0.39623233675956726,0.00026699999580159783,183.1540069580078,0.38917115330696106,57.29999923706055,0.822998046875,1000,13.880417823791504,0.010249694809317589,11,92.05000305175781,1.0053017139434814,9.533555030822754,-0.00397762656211853,0.38917115330696106,0.38917115330696106,1.0053017139434814,0.38522008061408997,0,0.38522008061408997,0.7932990193367004,0.16308234632015228,0.38522008061408997,-7.311813533306122e-05,1.1860113143920898,10,220000.0,5.472687244415283,2240.488182955,1746498429.8434198,1.0053017139434814,-0.39995038509368896,0.020157543942332268,109.19771575927734,4.962158679962158,77.78446197509766
0.009187868796288967,2239.560546875,40,NaN,0,105.26558685302734,0.5385642051696777,0.0002640000020619482,182.4388885498047,0.4240097999572754,42.439998626708984,-1.388596534729004,1000,12.4918212890625,0.01047203317284584,12,58.54999923706055,1.0057330131530762,8.714481353759766,-0.057193756103515625,0.4240097999572754,0.4240097999572754,1.0057330131530762,0.41722339391708374,0,0.41722339391708374,0.7788453102111816,-0.31651800870895386,0.41722339391708374,0.00269281305372715,1.1677552461624146,11,240000.0,4.837822437286377,2422.912250829,1746498612.373663,1.0057328939437866,-0.4571441411972046,0.022850356996059418,109.6257553100586,5.83756160736084,77.17326354980469
0.01060582511126995,2421.9912109375,40,NaN,0,104.8652572631836,0.5560882091522217,0.0002610000083222985,182.3545379638672,0.4581737518310547,39.61000061035156,-3.121969223022461,1000,9.369852066040039,0.01091315783560276,13,63.54999923706055,1.0063222646713257,7.915576457977295,0.039210110902786255,0.4581737518310547,0.4581737518310547,1.0063222646713257,0.4485185444355011,0,0.4485185444355011,0.76004958152771,0.17635244131088257,0.4485185444355011,-0.0005685184150934219,1.143118143081665,12,260000.0,4.237074375152588,2605.466644861,1746498794.7974582,1.0063222646713257,-0.41793403029441833,0.022281838580965996,109.67645263671875,6.589207649230957,77.48924255371094
0.007205636240541935,2604.5458984375,40,NaN,0,104.98990631103516,0.5599055886268616,0.0002579999854788184,182.47918701171875,0.49184295535087585,40.93000030517578,4.545121192932129,1000,13.914973258972168,0.010326809249818325,14,89.69999694824219,1.004583477973938,8.281573295593262,0.06263959407806396,0.49184295535087585,0.49184295535087585,1.004583477973938,0.47995686531066895,0,0.47995686531066895,0.755973219871521,-0.00886458158493042,0.47995686531066895,-0.0019980575889348984,1.1376073360443115,13,280000.0,4.60264778137207,2789.104019212,1746498977.3521245,1.004583477973938,-0.35529443621635437,0.020283780992031097,109.6015396118164,7.299312591552734,77.48924255371094
0.00932916346937418,2788.1865234375,40,NaN,0,105.96267700195312,0.6376252770423889,0.00025499999173916876,183.5714111328125,0.5249561071395874,38.150001525878906,-2.863027572631836,1000,11.051945686340332,0.010441089980304241,15,68.19999694824219,1.0056334733963013,8.575056076049805,-0.07817843556404114,0.5249561071395874,0.5249561071395874,1.0056334733963013,0.5109401345252991,0,0.5109401345252991,0.7451074123382568,-0.10312215983867645,0.5109401345252991,0.0030335411429405212,1.1232004165649414,14,300000.0,4.688050270080566,2972.803619826,1746499160.9892483,1.0056334733963013,-0.4334728717803955,0.02331732213497162,108.94942474365234,7.410273551940918,77.60869598388672
0.008728978224098682,2971.88671875,40,NaN,0,105.60775756835938,0.713121235370636,0.0002519999979995191,183.6292266845703,0.5574687719345093,35.720001220703125,-0.098785400390625,1000,10.953160285949707,0.010435041040182114,16,54.099998474121094,1.0073574781417847,9.608031272888184,-0.0753791332244873,0.5574687719345093,0.5574687719345093,1.0073574781417847,0.5411022901535034,0,0.5411022901535034,0.7338422536849976,0.14142033457756042,0.5411022901535034,-1.1926516890525818e-05,1.1081013679504395,15,320000.0,5.618880271911621,3155.264693438,1746499344.6889033,1.0073574781417847,-0.5088520050048828,0.023305395618081093,108.91512298583984,7.576143741607666,78.02143859863281
0.008476633578538895,3154.343994140625,40,NaN,0,105.60143280029297,0.6851328611373901,0.00024900000425986946,182.38729858398438,0.5894902944564819,36.04999923706055,-2.1852121353149414,1000,8.767948150634766,0.010554333217442036,17,56.95000076293945,1.0063542127609253,7.870314121246338,0.07459533214569092,0.5894902944564819,0.5894902944564819,1.0063542127609253,0.5706541538238525,0,0.5706541538238525,0.7174441814422607,-0.12200546264648438,0.5706541538238525,0.0008420683443546295,1.0855331420898438,16,340000.0,4.918133735656738,3336.059332735,1746499527.150134,1.0063542127609253,-0.4342566728591919,0.024147463962435722,109.6567611694336,7.593902111053467,76.78582000732422
0.010388841852545738,3335.145751953125,40,NaN,0,104.59053039550781,0.7571901082992554,0.0002460000105202198,180.73268127441406,0.6210253238677979,34.81999969482422,0.055710792541503906,1000,8.82365894317627,0.010653465986251831,18,46.099998474121094,1.006888508796692,8.355047225952148,-0.04877135157585144,0.6210253238677979,0.6210253238677979,1.006888508796692,0.5993152856826782,0,0.5993152856826782,0.7072727680206299,-0.09307587891817093,0.5993152856826782,0.001398654654622078,1.071515679359436,17,360000.0,4.860413074493408,3518.571170529,1746499707.9446394,1.006888508796692,-0.48302802443504333,0.0255461186170578,110.66067504882812,8.107210159301758,76.14209747314453
0.009468012489378452,3517.6455078125,40,NaN,0,105.14410400390625,0.8514816164970398,0.00024300000222865492,182.43380737304688,0.6519063711166382,30.799999237060547,0.18333148956298828,1000,9.006990432739258,0.010799647308886051,19,65.05000305175781,1.0063773393630981,7.781145095825195,0.08551570773124695,0.6519063711166382,0.6519063711166382,1.0063773393630981,0.627842366695404,0,0.627842366695404,0.6929648518562317,-0.06634707748889923,0.627842366695404,0.0033583231270313263,1.0510280132293701,18,380000.0,4.843526363372803,3702.284269591,1746499890.456342,1.0063773393630981,-0.3975123167037964,0.028904441744089127,109.6288070678711,8.477560997009277,77.28965759277344
0.010540707036852837,3701.318359375,40,NaN,0,105.65265655517578,0.900046706199646,0.00023999999393709004,183.59228515625,0.6820917129516602,28.709999084472656,-0.3478708267211914,1000,8.659119606018066,0.011302603408694267,20,57.45000076293945,1.0054206848144531,7.681373596191406,-0.022675126791000366,0.6820917129516602,0.6820917129516602,1.0054206848144531,0.65601646900177,0,0.65601646900177,0.6802700161933899,-0.20244982838630676,0.65601646900177,-0.00013924390077590942,1.0326611995697021,19,400000.0,4.077554702758789,3885.557582407,1746500074.1697743,1.0054205656051636,-0.42018744349479675,0.028765197843313217,108.9370346069336,9.147420883178711,77.9395980834961
0.008916687220335007,3884.643310546875,40,NaN,0,105.73365020751953,0.9555267691612244,0.00023700000019744039,183.21043395996094,0.7116970419883728,29.09000015258789,0.20581626892089844,1000,8.864935874938965,0.011283932253718376,21,65.55000305175781,1.0071842670440674,8.92266845703125,-0.020175933837890625,0.7116970419883728,0.7116970419883728,1.0071842670440674,0.6841621994972229,0,0.6841621994972229,0.6695367693901062,0.17510360479354858,0.6841621994972229,0.0002037491649389267,1.016695261001587,20,420000.0,4.8170552253723145,4065.255427072,1746500257.4428375,1.0071842670440674,-0.4403633773326874,0.028968947008252144,109.16409301757812,9.703845977783203,77.47673797607422
0.01046623196452856,4064.324462890625,40,NaN,0,104.54649353027344,0.801584005355835,0.00023400000645779073,179.61392211914062,0.7407759428024292,28.719999313354492,-1.6587319374084473,1000,7.206203937530518,0.010804908350110054,22,52.900001525878906,1.006502628326416,8.012693405151367,-0.011955022811889648,0.7407759428024292,0.7407759428024292,1.006502628326416,0.7118690609931946,0,0.7118690609931946,0.6612129211425781,-0.028118878602981567,0.7118690609931946,-0.00021411851048469543,1.0043814182281494,21,440000.0,4.245113849639893,4247.601108477,1746500437.140523,1.006502628326416,-0.452318400144577,0.02875482849776745,111.34994506835938,9.808366775512695,75.06739044189453
0.01002112403512001,4246.68115234375,40,NaN,0,105.38383483886719,0.9613500237464905,0.00023099999816622585,182.27032470703125,0.7694135308265686,28.940000534057617,0.006032466888427734,1000,7.212236404418945,0.010911546647548676,23,52.45000076293945,1.0074615478515625,7.170462608337402,0.04023203253746033,0.7694135308265686,0.7694135308265686,1.0074615478515625,0.7391829490661621,0,0.7391829490661621,0.6550686955451965,-0.28634923696517944,0.7391829490661621,0.004499910399317741,0.9953711032867432,22,460000.0,4.0476202964782715,4430.781785574,1746500619.4863288,1.0074615478515625,-0.4120863676071167,0.03325473889708519,109.72713470458984,9.995046615600586,76.8864517211914
