Train/Entropy,Loss/Loss_pi,Safety/shield_violation,Time/FPS,Time/Epoch,Metrics/LagrangeMultiplier/Std,_step,Train/KL,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/shield_adv_c,Train/LR,Metrics/EpLen,Time/Rollout,Metrics/EpCost,Train/StopIter,_runtime,Train/Epoch,Loss/Loss_reward_critic,Time/Update,Loss/Loss_reward_critic/Delta,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Value/Adv,Time/Total,Metrics/EpRet,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,_timestamp,Loss/Loss_cost_critic,Train/PolicyRatio,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min
1.4086767435073853,-0.29319846630096436,-0.006574531551450491,85.6557846069336,233.49270629882812,0,1,0.008387984707951546,0.035999998450279236,0.21164456009864807,NaN,0.0002969999914057553,1000,135.1005401611328,26.399999618530273,40,430.98415335,0,0.009099852293729782,98.39208984375,0.009099852293729782,-0.07620872557163239,0.044999994337558746,0,0.9898109436035156,-0.03966561704874039,233.4938507080078,-1.416542410850525,1.0021932125091553,0.009227343834936619,-0.29319846630096436,6.967054843902588,1746570647.4722974,6.967054843902588,1.0021932125091553,0.035999998450279236,0.035999998450279236,63.849998474121094,0.044999994337558746,20000.0,0.044999994337558746,1.0021932125091553
1.3860193490982056,-0.2672511339187622,0.40670546889305115,102.01801300048828,196.0438232421875,0,2,0.010996044613420963,0.07067979127168655,0.16118715703487396,NaN,0.00029399999766610563,1000,97.17987823486328,21.899999618530273,40,629.406048587,1,0.007537144236266613,98.8638687133789,-0.001562708057463169,0.21653564274311066,0.07887895405292511,0,0.9676390886306763,0.08531621098518372,429.6003723144531,-1.367435336112976,1.0034276247024536,0.011470543220639229,0.02594733238220215,-0.7694644927978516,1746570843.5817804,6.197590351104736,1.0034276247024536,0.07067979127168655,0.07067979127168655,41.70000076293945,0.07887895405292511,40000.0,0.07887895405292511,1.0034276247024536
1.3458772897720337,-0.2444663792848587,1.4498780965805054,100.83678436279297,198.34031677246094,0,3,0.014453276991844177,0.10521896183490753,0.13652880489826202,NaN,0.000291000003926456,1000,99.69952392578125,21.0,40,836.513063873,2,0.006294616032391787,98.64070129394531,-0.0012425282038748264,0.6351114511489868,0.11327287554740906,0,0.9295859336853027,0.010098762810230255,628.004150390625,-0.8445711135864258,1.0046969652175903,0.013219173066318035,0.022784754633903503,-0.21262454986572266,1746571042.0034645,5.984965801239014,1.0046969652175903,0.10521896183490753,0.10521896183490753,58.900001525878906,0.11327287554740906,60000.0,0.11327287554740906,1.0046969652175903
1.309828758239746,-0.2067146897315979,3.4909448623657227,96.59538269042969,207.0492401123047,0,4,0.012640511617064476,0.14006198942661285,0.15981271862983704,NaN,0.0002880000101868063,1000,106.96542358398438,28.287500381469727,40,1041.10301149,3,0.007157564628869295,100.0837631225586,0.0008629485964775085,1.3857797384262085,0.14719361066818237,0,0.8967049717903137,-0.073612742125988,835.1351318359375,-0.3753150403499603,1.0036354064941406,0.012840949930250645,0.0377516895532608,3.1652369499206543,1746571249.1105874,9.150202751159668,1.0036354064941406,0.14006198942661285,0.14006198942661285,108.25,0.14719361066818237,80000.0,0.14719361066818237,1.0036354064941406
1.2844372987747192,-0.15778280794620514,5.147372722625732,97.79977416992188,204.49945068359375,0,5,0.010767881758511066,0.1750973016023636,0.13597063720226288,NaN,0.0002849999873433262,1000,105.42686462402344,36.15999984741211,40,1245.817664678,4,0.012858618050813675,99.0725326538086,0.00570105342194438,2.1654906272888184,0.1810627579689026,0,0.8743116855621338,0.25810506939888,1039.694091796875,0.05145597457885742,1.0046864748001099,0.012136436067521572,0.04893188178539276,3.07889461517334,1746571453.700524,12.229097366333008,1.0046863555908203,0.1750973016023636,0.1750973016023636,140.60000610351562,0.1810627579689026,100000.0,0.1810627579689026,1.0046864748001099
1.2617454528808594,-0.20861196517944336,6.848796844482422,97.73030090332031,204.6448211669922,0,6,0.016055211424827576,0.210349902510643,0.18538898229599,NaN,0.00028199999360367656,1000,104.6598892211914,41.099998474121094,40,1453.341247456,5,0.022565435618162155,99.98486328125,0.00970681756734848,3.159956932067871,0.21545404195785522,0,0.8547759652137756,-0.025184938684105873,1244.42626953125,1.0759695768356323,1.0054230690002441,0.013072141446173191,-0.05082915723323822,5.375551223754883,1746571658.4152877,17.60464859008789,1.0054230690002441,0.210349902510643,0.210349902510643,111.94999694824219,0.21545404195785522,120000.0,0.21545404195785522,1.0054230690002441
1.2373418807983398,-0.17310798168182373,6.682292938232422,96.40560913085938,207.45681762695312,0,7,0.01370909996330738,0.24583591520786285,0.19383129477500916,NaN,0.0002789999998640269,1000,108.34181213378906,46.90999984741211,40,1658.275737261,6,0.01850729249417782,99.11494445800781,-0.004058143123984337,2.656421422958374,0.25029709935188293,0,0.8342642784118652,0.3162108063697815,1451.9583740234375,2.057770013809204,1.0050126314163208,0.01275002770125866,0.03550398349761963,-4.632895469665527,1746571865.9388564,12.971753120422363,1.0050126314163208,0.24583591520786285,0.24583591520786285,123.4000015258789,0.25029709935188293,140000.0,0.25029709935188293,1.0050126314163208
1.220165491104126,-0.13923627138137817,7.370766639709473,97.62152099609375,204.87286376953125,0,8,0.013663641177117825,0.28140783309936523,0.2602216601371765,NaN,0.00027600000612437725,1000,106.5883560180664,61.220001220703125,40,1864.160282304,7,0.021627027541399002,98.28443145751953,0.0031197350472211838,2.756727695465088,0.2855675220489502,0,0.8198660612106323,0.016514183953404427,1656.893798828125,2.6993987560272217,1.0059138536453247,0.01272640097886324,0.03387171030044556,-0.3160390853881836,1746572070.8733473,12.65571403503418,1.0059138536453247,0.28140783309936523,0.28140783309936523,140.4499969482422,0.2855675220489502,160000.0,0.2855675220489502,1.0059138536453247
1.2129790782928467,-0.06054804474115372,8.270591735839844,97.17131042480469,205.8220672607422,0,9,0.014643415808677673,0.31714481115341187,0.28135424852371216,NaN,0.0002730000123847276,1000,107.20337677001953,72.16999816894531,40,2071.398118142,8,0.020139262080192566,98.61862182617188,-0.0014877654612064362,3.5392069816589355,0.32123076915740967,0,0.8141428828239441,0.12092465162277222,1862.7783203125,3.161543607711792,0.9998503923416138,0.0133933424949646,0.07868822664022446,1.404343605041504,1746572276.7578776,14.060057640075684,0.9998503923416138,0.31714481115341187,0.31714481115341187,173.6999969482422,0.32123076915740967,180000.0,0.32123076915740967,0.9998503923416138
1.2134130001068115,0.01666400395333767,10.79702091217041,96.5364761352539,207.1755828857422,0,10,0.01641583815217018,0.35318100452423096,0.289325088262558,NaN,0.0002699999895412475,1000,108.81165313720703,80.06999969482422,40,2276.92957095,9,0.02073446474969387,98.36386108398438,0.0005952026695013046,6.059444427490234,0.357156902551651,0,0.8145157098770142,-0.09506143629550934,2070.01513671875,3.553173780441284,1.0012187957763672,0.013329479843378067,0.07721204869449139,1.5214414596557617,1746572483.9956706,15.581499099731445,1.0012187957763672,0.35318100452423096,0.35318100452423096,223.39999389648438,0.357156902551651,200000.0,0.357156902551651,1.0012187957763672
1.202508807182312,-0.24217773973941803,10.694035530090332,97.33786010742188,205.4698944091797,0,11,0.016698366031050682,0.3896189033985138,0.3099891245365143,NaN,0.00026699999580159783,1000,106.64285278320312,79.70999908447266,40,2479.740186358,10,0.02269640378654003,98.82698059082031,0.001961939036846161,4.859543323516846,0.3928792178630829,0,0.8058998584747314,-0.017285510897636414,2275.54833984375,3.6259169578552246,1.0062828063964844,0.013378609903156757,-0.2588417436927557,-3.709981918334961,1746572689.5272238,11.871517181396484,1.0062828063964844,0.3896189033985138,0.3896189033985138,125.1500015258789,0.3928792178630829,220000.0,0.3928792178630829,1.0062828063964844
1.1754305362701416,-0.3193605840206146,12.30795955657959,98.64216613769531,202.7530517578125,0,12,0.020228305831551552,0.42645391821861267,0.41149282455444336,NaN,0.0002640000020619482,1000,105.09337615966797,83.8499984741211,40,2661.191359208,11,0.03615482524037361,97.65962219238281,0.01345842145383358,5.636056423187256,0.4283634126186371,0,0.7844012975692749,-0.03391990438103676,2478.362060546875,4.130739212036133,1.009842038154602,0.014780045486986637,-0.0771828442811966,2.3562822341918945,1746572892.3377836,14.227799415588379,1.009842038154602,0.42645391821861267,0.42645391821861267,120.55000305175781,0.4283634126186371,240000.0,0.4283634126186371,1.009842038154602
1.1408683061599731,-0.3903181850910187,12.436681747436523,110.25867462158203,181.39163208007812,0,13,0.021220333874225616,0.4635651409626007,0.3785872161388397,NaN,0.0002610000083222985,1000,102.9771957397461,77.0999984741211,32,2864.705383162,12,0.025068601593375206,78.41436004638672,-0.011086223646998405,5.846116065979004,0.46333104372024536,0,0.7576320171356201,-0.10401631891727448,2659.8115234375,4.24310827255249,1.011388897895813,0.01472098845988512,-0.07095760107040405,-2.4222211837768555,1746573073.788878,11.805578231811523,1.011388897895813,0.4635651409626007,0.4635651409626007,102.80000305175781,0.46333104372024536,260000.0,0.46333104372024536,1.011388897895813
1.1315420866012573,-0.3015640079975128,14.1016263961792,98.30196380615234,203.45474243164062,0,14,0.016358641907572746,0.500823438167572,0.4454663097858429,NaN,0.0002579999854788184,1000,105.46379852294922,72.91000366210938,40,3068.441129131,13,0.025069057941436768,97.99087524414062,4.5634806156158447e-07,6.760044574737549,0.4985964894294739,0,0.7504823803901672,0.023857980966567993,2863.325927734375,4.656617641448975,1.0053189992904663,0.013887458480894566,0.08875417709350586,2.233546257019043,1746573277.3029366,14.039124488830566,1.0053189992904663,0.500823438167572,0.500823438167572,147.4499969482422,0.4985964894294739,280000.0,0.4985964894294739,1.0053189992904663
1.106469988822937,-0.3587782084941864,12.673401832580566,98.19668579101562,203.6728515625,0,15,0.01873483881354332,0.5380057692527771,0.5133217573165894,NaN,0.00025499999173916876,1000,104.27665710449219,65.26000213623047,40,3272.567312634,14,0.04021650552749634,99.39611053466797,0.01514744758605957,6.518955230712891,0.5335921049118042,0,0.7319035530090332,0.04431312531232834,3067.0576171875,5.165533542633057,1.0103309154510498,0.014817113056778908,-0.057214200496673584,-0.8852977752685547,1746573481.0388072,13.153826713562012,1.0103309154510498,0.5380057692527771,0.5380057692527771,114.55000305175781,0.5335921049118042,300000.0,0.5335921049118042,1.0103309154510498
1.0792137384414673,-0.4129438102245331,11.89374828338623,98.00764465332031,204.0657196044922,0,16,0.018540283665060997,0.5750565528869629,0.45319613814353943,NaN,0.0002519999979995191,1000,105.11336517333984,63.150001525878906,40,3442.01771489,15,0.03319122642278671,98.95228576660156,-0.007025279104709625,6.145596027374268,0.567885160446167,0,0.7121814489364624,0.1285211145877838,3271.18603515625,5.4753737449646,1.0132414102554321,0.015045358799397945,-0.05416560173034668,-3.5277795791625977,1746573685.1649065,9.626047134399414,1.0132414102554321,0.5750565528869629,0.5750565528869629,90.75,0.567885160446167,320000.0,0.567885160446167,1.0132414102554321
1.0689187049865723,0.05488140508532524,11.380546569824219,118.06963348388672,169.39157104492188,0,17,0.02059042826294899,0.6120994091033936,0.4492400288581848,NaN,0.00024900000425986946,1000,107.39361572265625,66.69000244140625,25,3627.271494204,16,0.045296188443899155,61.99789810180664,0.012104962021112442,6.174208164215088,0.6031731367111206,0,0.7048804759979248,-0.2045721411705017,3440.638427734375,5.634720325469971,0.9989849328994751,0.014924752525985241,0.4678252153098583,9.705278396606445,1746573854.6152537,19.33132553100586,0.9989849925041199,0.6120994091033936,0.6120994091033936,199.1999969482422,0.6031731367111206,340000.0,0.6031731367111206,0.9989849328994751
1.053586721420288,-0.3845509886741638,12.304591178894043,107.99405670166016,185.1953887939453,0,18,0.020719071850180626,0.6490458250045776,0.534613847732544,NaN,0.0002460000105202198,1000,105.93771362304688,63.97999954223633,32,3807.665761789,17,0.03684784471988678,79.25761413574219,-0.008448343724012375,6.522500991821289,0.6379334926605225,0,0.694216787815094,-0.06329964846372604,3625.894287109375,5.956569671630859,1.0113576650619507,0.015143021941184998,-0.43943239375948906,-7.996132850646973,1746574039.8690903,11.335192680358887,1.0113575458526611,0.6490458250045776,0.6490458250045776,103.75,0.6379334926605225,360000.0,0.6379334926605225,1.0113576650619507
1.021459937095642,-0.5421110987663269,12.345199584960938,110.91068267822266,180.32528686523438,0,19,0.02057536505162716,0.6854430437088013,0.586833119392395,NaN,0.00024300000222865492,1000,106.65476989746094,51.25,30,3949.343713192,18,0.03769828751683235,73.67044830322266,0.0008504427969455719,6.020359992980957,0.6714838743209839,0,0.6723230481147766,-0.07484462112188339,3806.275146484375,6.068350791931152,1.015091061592102,0.01576729118824005,-0.15756011009216309,-2.6595163345336914,1746574220.263491,8.675676345825195,1.015091061592102,0.6854430437088013,0.6854430437088013,69.5,0.6714838743209839,380000.0,0.6714838743209839,1.015091061592102
0.992713451385498,-0.3267669975757599,10.887134552001953,141.2241668701172,141.6188201904297,0,20,0.02002575621008873,0.7212226986885071,0.6800389289855957,NaN,0.00023999999393709004,1000,106.93122100830078,47.849998474121094,14,4120.8526818,19,0.04113601893186569,34.687538146972656,0.0034377314150333405,5.024622440338135,0.7046665549278259,0,0.6533275246620178,0.24704447388648987,3947.964111328125,6.174909591674805,1.0040444135665894,0.013667448423802853,0.21534410119056702,7.902753829956055,1746574361.9412637,16.57843017578125,1.0040444135665894,0.7212226986885071,0.7212226986885071,99.94999694824219,0.7046665549278259,400000.0,0.7046665549278259,1.0040444135665894
