Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Time/Epoch,Time/Rollout,Metrics/EpLen,Train/PolicyRatio/Std,Train/Entropy,Train/Epoch,Loss/Loss_cost_critic,Time/FPS,Loss/Loss_cost_critic/Delta,Train/StopIter,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Loss/Loss_pi/Delta,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,_step,Value/cost,Misc/FinalStepNorm,_runtime,Misc/xHx,Train/PolicyRatio/Max,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Max,Safety/EpCostShield,Misc/Alpha,Value/Adv,_timestamp,Loss/Loss_pi,Safety/shield_adv_c,Train/KL,Time/Update,Misc/gradient_norm,TotalEnvSteps,Time/Total,Metrics/LagrangeMultiplier,Metrics/EpRet,Train/LR,Value/reward,Train/PolicyStd
128.8249969482422,0.044999994337558746,0.035081855952739716,0,0.9988929629325867,115.28126525878906,99.17987823486328,500,0.0007828074740245938,1.4172720909118652,0,78.04693603515625,173.4887237548828,78.04693603515625,10,0.03599999472498894,0.044999994337558746,0.9988929629325867,0.03599999472498894,0.13529276847839355,0.1553955078125,-0.20300112664699554,0.035081855952739716,0,1,-0.11879158020019531,0.17875857651233673,211.404514826,0.011456316336989403,0.9988929629325867,1,0.044999994337558746,171.8000030517578,1.3212722539901733,3.9672851670502496e-08,1746550636.439241,0.1553955078125,5.428962230682373,0.0004559260269161314,16.10136604309082,0.19226641952991486,20000.0,115.2819595336914,0.03599999472498894,-2.916008234024048,0,0.01641792804002762,0.9983420372009277
89.5374984741211,0.07648726552724838,0.023774072527885437,0,0.9990805387496948,95.29029846191406,79.4952163696289,500,0.0006501853931695223,1.4137943983078003,1,35.87569808959961,209.8849639892578,-42.17123794555664,10,0.07012368738651276,0.07648726552724838,0.99908047914505,0.07012368738651276,0.1910267323255539,-0.08958248794078827,1.8250093460083008,-0.011307783424854279,0,2,1.1440199613571167,0.35467803478240967,308.145636712,0.00580161577090621,0.9990805387496948,1,0.07648726552724838,69.19999694824219,1.856693148612976,-3.6239622414058204e-09,1746550731.7794764,0.06581301987171173,1.0016942024230957,0.0002380535297561437,15.795059204101562,0.05297229811549187,40000.0,210.6280517578125,0.07012368738651276,-1.5658665895462036,0,0.02801804430782795,0.9951403737068176
71.02999877929688,0.10706333816051483,0.019099589437246323,0,1.0006673336029053,96.62583923339844,81.47846984863281,500,0.00047176372027024627,1.4080177545547485,2,38.346824645996094,206.98397827148438,2.4711265563964844,10,0.10337798297405243,0.10706333816051483,1.0006672143936157,0.10337798297405243,0.25217217206954956,0.012013837695121765,3.464494228363037,-0.004674483090639114,0,3,2.4768598079681396,0.30952170491218567,406.761066889,0.013275223784148693,1.0006673336029053,1,0.10706333816051483,68.30000305175781,1.2274219989776611,1.4495848965623281e-08,1746550828.5205057,0.0778268575668335,1.5421663522720337,0.0004644097061827779,15.147348403930664,0.1537822037935257,60000.0,307.3033447265625,0.10337798297405243,-0.2840420603752136,0,0.04128227382898331,0.9894530773162842
72.76000213623047,0.13930414617061615,0.03301099315285683,0,0.9995097517967224,98.54241943359375,83.12500762939453,500,0.00034667187719605863,1.4041337966918945,3,69.46978759765625,202.95828247070312,31.122962951660156,10,0.1363895833492279,0.13930414617061615,0.9995097517967224,0.1363895833492279,0.32245567440986633,0.1973617970943451,9.08576488494873,0.013911403715610504,0,4,6.731229782104492,0.32421189546585083,505.180969291,0.019783899188041687,0.9995097517967224,1,0.13930414617061615,147.9250030517578,1.005446434020996,1.0681151962899094e-08,1746550927.1359363,0.2751886546611786,3.409668207168579,0.0003673109458759427,15.417387008666992,0.18033742904663086,80000.0,405.96234130859375,0.1363895833492279,1.6711883544921875,0,0.09179046005010605,0.9854127764701843
80.2300033569336,0.17139333486557007,0.03472171723842621,0,0.999029815196991,98.34326934814453,82.67574310302734,500,0.0006860663997940719,1.3982458114624023,4,52.488651275634766,203.36927795410156,-16.981136322021484,10,0.16956336796283722,0.17139333486557007,0.999029815196991,0.16956336796283722,0.26561596989631653,-0.14427846670150757,7.475680351257324,0.0017107240855693817,0,5,4.605996131896973,0.288519024848938,602.910105758,0.016950765624642372,0.999029815196991,1,0.17139333486557007,88.125,1.0862261056900024,-1.602172794434864e-08,1746551025.5557315,0.13091018795967102,-0.29827576875686646,0.0004901612992398441,15.667510986328125,0.09297377616167068,100000.0,504.37908935546875,0.16956336796283722,3.638012647628784,0,0.23021765053272247,0.979560375213623
78.68000030517578,0.2037860006093979,0.049410343170166016,0,0.9995381236076355,97.65914154052734,82.66893005371094,500,0.0003265818813815713,1.3872064352035522,5,60.06207275390625,204.7939453125,7.573421478271484,10,0.20282569527626038,0.2037860006093979,0.9995381236076355,0.20282569527626038,0.23346205055713654,0.016300305724143982,10.39529037475586,0.014688625931739807,0,6,6.384701728820801,0.24115218222141266,702.492218578,0.01874476484954357,0.9995381236076355,1,0.2037860006093979,101.4000015258789,1.0329395532608032,-1.5640258865801115e-08,1746551123.285084,0.147210493683815,1.3088654279708862,0.0005158556741662323,14.990190505981445,0.19120541214942932,120000.0,602.117431640625,0.20282569527626038,5.446093559265137,0,0.4591203033924103,0.9689776301383972
83.30000305175781,0.2370925396680832,0.08616488426923752,0,0.997948169708252,99.52681732177734,84.03964233398438,500,0.001450863084755838,1.3813539743423462,6,82.67308044433594,200.95086669921875,22.611007690429688,10,0.23628947138786316,0.2370925396680832,0.997948169708252,0.23628947138786316,0.22732703387737274,0.06362764537334442,17.77197265625,0.0367545410990715,0,7,12.34896469116211,0.2440582811832428,802.857216622,0.01735180988907814,0.997948169708252,1,0.2370925396680832,150.39999389648438,1.073599934577942,-1.5258788677030566e-09,1746551222.8670402,0.21083813905715942,1.1740062236785889,0.0004638534737750888,15.487144470214844,0.13749228417873383,140000.0,701.7099609375,0.23628947138786316,7.150211811065674,0,0.752055287361145,0.9636505246162415
103.75,0.27088531851768494,0.10190633684396744,0,1.0011613368988037,100.31095886230469,84.89529418945312,500,0.0008211891981773078,1.377200722694397,7,88.54167938232422,199.3800048828125,5.868598937988281,10,0.27029722929000854,0.27088531851768494,1.0011612176895142,0.27029722929000854,0.28486865758895874,-0.08541038632392883,17.923625946044922,0.01574145257472992,0,8,11.703951835632324,0.2750471830368042,900.854061133,0.021453827619552612,1.0011613368988037,1,0.27088531851768494,133.77499389648438,0.9655227661132812,-6.103515470812226e-09,1746551323.2322114,0.1254277527332306,2.02569580078125,0.00038607034366577864,15.415643692016602,0.15669183433055878,160000.0,802.0768432617188,0.27029722929000854,9.448253631591797,0,1.0433884859085083,0.9601917266845703
96.4000015258789,0.3046658933162689,0.14898347854614258,0,1.0013151168823242,97.94534301757812,82.63313293457031,500,0.0009298719232901931,1.3758915662765503,8,86.67609405517578,204.1955108642578,-1.8655853271484375,10,0.3045864403247833,0.3046658933162689,1.0013151168823242,0.3045864403247833,0.26214635372161865,-0.13571917079389095,17.831645965576172,0.04707714170217514,0,9,11.986870765686035,0.2675813138484955,1000.733907621,0.019195782020688057,1.0013151168823242,1,0.3046658933162689,110.07499694824219,1.0207326412200928,9.155272984173735e-09,1746551421.228985,-0.010291418060660362,-2.2866291999816895,0.00036050871131010354,15.312191009521484,0.2411704808473587,180000.0,900.075439453125,0.3045864403247833,11.527902603149414,0,1.4229211807250977,0.9591904282569885
99.01000213623047,0.33864638209342957,0.17411752045154572,0,1.001936435699463,99.82222747802734,83.97077178955078,500,0.0013692667707800865,1.3662395477294922,9,93.14360809326172,200.35618591308594,6.4675140380859375,10,0.3391399383544922,0.33864638209342957,1.001936435699463,0.3391399383544922,0.26716139912605286,-0.019089268520474434,20.650928497314453,0.025134041905403137,0,10,15.405451774597168,0.30160197615623474,1097.924132717,0.01569310389459133,1.001936435699463,1,0.33864638209342957,121.67500305175781,1.1289129257202148,5.7220459481754915e-09,1746551521.108806,-0.029380686581134796,-0.003444414585828781,0.0003104067291133106,15.851412773132324,0.12660104036331177,200000.0,999.9494018554688,0.3391399383544922,13.50854778289795,0,1.6607956886291504,0.9501945376396179
85.33000183105469,0.3718399703502655,0.19786188006401062,0,1.0000531673431396,97.13131713867188,81.54029083251953,500,3.748261951841414e-05,1.347586750984192,10,53.92593002319336,205.9068145751953,-39.21767807006836,10,0.3736126720905304,0.3718399703502655,1.00005304813385,0.3736126720905304,0.24077613651752472,-0.06967592239379883,14.426606178283691,0.023744359612464905,0,11,10.243124008178711,0.277815580368042,1194.513532277,0.015022538602352142,1.0000531673431396,1,0.3718399703502655,77.1500015258789,1.1538336277008057,-1.525878801089675e-08,1746551618.2991264,-0.09905660897493362,-0.5983548760414124,0.00035685719922184944,15.591007232666016,0.2190035879611969,220000.0,1097.1387939453125,0.3736126720905304,13.666143417358398,0,1.7648669481277466,0.9337430000305176
70.72000122070312,0.4045727550983429,0.22271530330181122,0,1.000936508178711,96.53832244873047,81.2149429321289,500,0.0006622674991376698,1.3271766901016235,11,61.38937759399414,207.17161560058594,7.463447570800781,10,0.40763503313064575,0.4045727550983429,1.000936508178711,0.40763503313064575,0.2385142296552658,-0.004247121512889862,15.865406036376953,0.024853423237800598,0,12,11.869536399841309,0.303347647190094,1289.791446082,0.012364508584141731,1.000936508178711,1,0.4045727550983429,84.125,1.2718220949172974,0.0,1746551714.888451,-0.10330373048782349,-1.5745275020599365,0.000322819163557142,15.323359489440918,0.15793992578983307,240000.0,1193.7354736328125,0.40763503313064575,14.570600509643555,0,2.058539390563965,0.9164270758628845
52.4900016784668,0.4360973536968231,0.19995109736919403,0,1.0018205642700195,95.2268295288086,80.03934478759766,500,0.0012873333180323243,1.31401789188385,12,51.255393981933594,210.0248565673828,-10.133983612060547,10,0.44069311022758484,0.4360973536968231,1.0018205642700195,0.44069311022758484,0.21130765974521637,-0.11497648060321808,12.835116386413574,-0.022764205932617188,0,13,8.308920860290527,0.28535377979278564,1386.923333012,0.010967123322188854,1.0018205642700195,1,0.4360973536968231,54.474998474121094,1.3504185676574707,-1.525878801089675e-08,1746551810.1664383,-0.21828021109104156,-0.6415723562240601,0.00032758244196884334,15.187468528747559,0.09529079496860504,260000.0,1289.0133056640625,0.44069311022758484,14.368338584899902,0,2.208712577819824,0.9054762721061707
50.06999969482422,0.46696537733078003,0.3017157018184662,0,1.000248908996582,97.08086395263672,81.9967269897461,500,0.00017600524006411433,1.304879069328308,13,55.39445495605469,206.01382446289062,4.139060974121094,10,0.47285041213035583,0.46696537733078003,1.000248908996582,0.47285041213035583,0.19934511184692383,0.08576042950153351,13.582630157470703,0.10176460444927216,0,14,9.340815544128418,0.2838723659515381,1479.101782965,0.009862668812274933,1.000248908996582,1,0.46696537733078003,66.6500015258789,1.4240248203277588,5.340575981449547e-09,1746551907.298254,-0.13251978158950806,-0.8017743825912476,0.00034175056498497725,15.084110260009766,0.11997368931770325,280000.0,1386.14501953125,0.47285041213035583,15.016657829284668,0,2.489548444747925,0.8970758318901062
