Time/Epoch,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Safety/shield_adv_c,_step,Train/LR,Value/reward,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Time/Rollout,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Time/Update,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Time/Total,Safety/EpCostShield,TotalEnvSteps,Value/Adv,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Loss/Loss_cost_critic,Train/StopIter,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,_timestamp,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Train/KL,Metrics/EpLen,Metrics/LagrangeMultiplier,Metrics/EpRet,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi/Delta,Time/FPS,Value/cost,_runtime
254.2020721435547,0.00887153297662735,1.0018733739852905,NaN,1,0.0002969999914057553,-0.1899118721485138,18.938716888427734,-0.44220420718193054,125.55211639404297,1.0018733739852905,1.0018733739852905,0.008614379912614822,0.044999994337558746,128.64990234375,0.03599999472498894,0,254.20306396484375,72.5,20000.0,-0.067674420773983,0.00887153297662735,0,1.4107835292816162,18.938716888427734,40,0.9919055700302124,0.044999994337558746,0.023910053074359894,1746496647.1355035,0.044999994337558746,0,0.004830649588257074,1000,0.03599999472498894,-0.3997131288051605,31.350000381469727,0.03599999472498894,-0.44220420718193054,78.67756652832031,-0.1772773414850235,466.750356193
211.57720947265625,-0.0031668543815612793,1.0021909475326538,NaN,2,0.00029399999766610563,-0.16855789721012115,-1.5684871673583984,-0.42152512073516846,83.03116607666016,1.0021909475326538,1.0021909475326538,0.009755861014127731,0.07937358319759369,128.54598999023438,0.07102073729038239,0,465.8533020019531,54.099998474121094,40000.0,-0.135922372341156,0.0057046785950660706,0,1.3972429037094116,17.370229721069336,40,0.9786151647567749,0.07937358319759369,0.5341319441795349,1746496858.7852945,0.07937358319759369,1,0.007895221933722496,1000,0.07102073729038239,-0.4597860872745514,32.17499923706055,0.07102073729038239,0.020679086446762085,94.52813720703125,0.16917204856872559,681.55568221
214.7087860107422,0.0025353282690048218,1.0030966997146606,NaN,3,0.000291000003926456,-0.1460028737783432,0.5739421844482422,-0.3743215501308441,85.55209350585938,1.0030966997146606,1.0030966997146606,0.011139866895973682,0.11386125534772873,129.15664672851562,0.10612116008996964,0,680.6293334960938,96.25,60000.0,-0.04060003161430359,0.008240006864070892,0,1.3661924600601196,17.944171905517578,40,0.9488366842269897,0.11386125534772873,3.3158836364746094,1746497073.5900867,0.11386125534772873,2,0.011077957227826118,1000,0.10612116008996964,0.06794583052396774,35.29999923706055,0.10612116008996964,0.04720357060432434,93.14942169189453,1.340214729309082,898.945426904
217.2942657470703,0.002146824263036251,1.003857135772705,NaN,4,0.0002880000101868063,-0.08058684319257736,-2.719552993774414,-0.37999799847602844,88.37779235839844,1.003857135772705,1.003857135772705,0.011176076717674732,0.14864446222782135,128.9164276123047,0.1413344442844391,0,898.0325927734375,87.30000305175781,80000.0,-0.060315072536468506,0.010386831127107143,0,1.3295177221298218,15.224618911743164,40,0.9147746562957764,0.14864446222782135,4.250776767730713,1746497290.9801414,0.14864446222782135,3,0.012148916721343994,1000,0.1413344442844391,0.7068426012992859,38.849998474121094,0.1413344442844391,-0.005676448345184326,92.04108428955078,2.2940292358398438,1118.320592925
219.29888916015625,0.005906459875404835,1.0030248165130615,NaN,5,0.0002849999873433262,0.011884581297636032,10.508140563964844,-0.3127022385597229,90.71725463867188,1.0030248165130615,1.0030248165130615,0.010523919947445393,0.18335266411304474,128.58157348632812,0.1766524314880371,0,1117.4222412109375,137.8000030517578,100000.0,-0.09132331609725952,0.016293291002511978,0,1.2989338636398315,25.732759475708008,40,0.8874398469924927,0.18335266411304474,5.155023574829102,1746497510.3554265,0.18335266411304474,4,0.008338740095496178,1000,0.1766524314880371,1.5097687244415283,49.20000076293945,0.1766524314880371,0.06729575991630554,91.19973754882812,3.370776891708374,1334.754487298
216.3492889404297,0.0028545204550027847,1.003814697265625,NaN,6,0.00028199999360367656,0.09931696951389313,-11.762960433959961,-0.3772072196006775,87.63622283935547,1.003814697265625,1.003814697265625,0.00968909915536642,0.21795129776000977,128.7130126953125,0.2121504247188568,0,1333.84423828125,85.44999694824219,120000.0,0.2998436689376831,0.019147811457514763,0,1.283332109451294,13.969799041748047,40,0.8734607696533203,0.21795129776000977,7.042524814605713,1746497726.7895646,0.21795129776000977,5,0.007949613966047764,1000,0.2121504247188568,2.577805995941162,48.81999969482422,0.2121504247188568,-0.06450498104095459,92.44310760498047,4.642971515655518,1549.925577238
215.10714721679688,-0.0025429148226976395,1.00306236743927,NaN,7,0.0002789999998640269,0.12822672724723816,4.624797821044922,-0.3584076762199402,88.08612823486328,1.00306236743927,1.00306236743927,0.010026705451309681,0.25279390811920166,127.02096557617188,0.24784836173057556,0,1549.0316162109375,103.0,140000.0,0.21429502964019775,0.016604896634817123,0,1.2610266208648682,18.59459686279297,40,0.8543261289596558,0.25279390811920166,7.739415645599365,1746497941.9606612,0.25279390811920166,6,0.00850214995443821,1000,0.24784836173057556,3.7032053470611572,52.65999984741211,0.24784836173057556,0.018799543380737305,92.97692108154297,4.59943962097168,1765.377112864
215.37115478515625,-0.0002327263355255127,1.0051124095916748,NaN,8,0.00027600000612437725,0.19645482301712036,-6.476747512817383,-0.39691728353500366,88.14532470703125,1.0051122903823853,1.0051124095916748,0.009776350110769272,0.28697583079338074,127.22575378417969,0.2836832106113434,0,1764.466552734375,67.25,160000.0,0.31446266174316406,0.01637217029929161,0,1.2465707063674927,12.117849349975586,40,0.8420567512512207,0.28697583079338074,7.176782608032227,1746498157.4121833,0.28697583079338074,7,0.010261854156851768,1000,0.2836832106113434,4.578754425048828,50.709999084472656,0.2836832106113434,-0.03850960731506348,92.86294555664062,4.8685302734375,1982.708705498
217.25802612304688,0.0036630332469940186,1.0029222965240479,NaN,9,0.0002730000123847276,0.2799833416938782,2.6072826385498047,-0.3398890793323517,88.5306396484375,1.0029221773147583,1.0029222965240479,0.009255783632397652,0.32160690426826477,128.72732543945312,0.319654643535614,0,1981.804931640625,110.4000015258789,180000.0,0.11728809028863907,0.02003520354628563,0,1.2329236268997192,14.72513198852539,40,0.8307307958602905,0.32160690426826477,8.144317626953125,1746498374.743486,0.32160690426826477,8,0.006952269468456507,1000,0.319654643535614,5.411890029907227,51.95000076293945,0.319654643535614,0.05702820420265198,92.05643463134766,4.766707420349121,2197.764600223
214.9840850830078,0.0017763357609510422,1.0043061971664429,NaN,10,0.0002699999895412475,0.37949034571647644,-3.9815664291381836,-0.43915417790412903,86.56651306152344,1.0043061971664429,1.0043061971664429,0.009542970918118954,0.3554733991622925,128.4175262451172,0.3552922010421753,0,2196.869384765625,62.70000076293945,200000.0,-0.18742406368255615,0.02181153930723667,0,1.219425916671753,10.743565559387207,40,0.8196089863777161,0.3554733991622925,8.690583229064941,1746498589.7997072,0.3554733991622925,9,0.006671862676739693,1000,0.3552922010421753,5.945718288421631,40.06999969482422,0.3552922010421753,-0.09926509857177734,93.03014373779297,5.310966491699219,2413.516513565
