Train/PolicyRatio,Misc/A,Train/KL,TotalEnvSteps,Value/reward,Value/cost,Misc/H_inv_g,Train/PolicyRatio/Max,Misc/B,Misc/Nu_star,_step,_runtime,Time/Update,Misc/gradient_norm,_timestamp,Train/PolicyStd,Metrics/EpLen,Misc/FinalStepNorm,Time/Epoch,Train/PolicyRatio/Std,Train/LR,Misc/r,Train/Entropy,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Train/Epoch,Misc/OptimCase,Metrics/EpCost,Time/FPS,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Misc/q,Misc/xHx,Train/StopIter,Time/Total,Misc/Lambda_star,Misc/s,Loss/Loss_reward_critic,Time/Rollout,Misc/AcceptanceStep,Misc/cost_gradient_norm,Metrics/EpRet,Misc/Alpha,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_cost_critic
1.0004539489746094,0.007151925936341286,0.00018782327242661268,20000.0,-0.19150681793689728,0.0649639442563057,0.13783684372901917,1.0004539489746094,-75172.5390625,1.4177098274230957,1,215.649516938,10.928797721862793,0.12768816947937012,1743306039.2610803,0.9664033055305481,1000,0.27950480580329895,107.5467529296875,0.00032093419576995075,0,-6.258609937503934e-05,1.3843908309936523,-0.00329409702681005,0.004631202667951584,0,0,27.350000381469727,185.96563720703125,1.0004539489746094,2.32989239692688,0.007152319420129061,0.007152319420129061,10,107.54765319824219,0.0,0.00995072815567255,0.004631202667951584,96.61793518066406,1,0.08421444892883301,0.08102776110172272,1.6722116470336914,-0.00329409702681005,6.484984993448961e-09,2.32989239692688
0.9989574551582336,0.00806894339621067,0.00013670123007614166,40000.0,-0.1570385992527008,0.4075712263584137,0.1714937835931778,0.9989575147628784,-54451.8125,1.517266869544983,2,322.886666672,10.870309829711914,0.14393506944179535,1743306146.30046,0.9415071606636047,1000,0.32422125339508057,106.97311401367188,0.0007371765095740557,0,-0.0016388464719057083,1.3574644327163696,-0.005099888890981674,-0.0017084539867937565,1,0,21.75,186.96287536621094,0.9989575147628784,-0.9173510074615479,0.00837809406220913,0.00837809406220913,10,214.60057067871094,0.0,0.008687714114785194,0.0029227486811578274,96.10276794433594,1,0.09165661782026291,-0.08130750805139542,1.545048475265503,-0.0018057918641716242,2.0599363992346298e-08,1.412541389465332
1.0002694129943848,0.004951166454702616,0.00014929744065739214,60000.0,-0.148315891623497,0.38347896933555603,0.18635191023349762,1.0002694129943848,-70806.125,1.9633779525756836,3,430.02445076,10.987580299377441,0.053268373012542725,1743306253.5376883,0.9260440468788147,1000,0.31745147705078125,107.12332153320312,0.00019050374976359308,0,0.0013627649750560522,1.3393034934997559,-0.0004544408875517547,-0.0010196900693699718,2,0,19.16666603088379,186.70071411132812,1.0002694129943848,-0.17494547367095947,0.00530911423265934,0.00530911423265934,10,321.79010009765625,0.0,0.005188255570828915,0.0019030586117878556,96.1357192993164,1,0.059651270508766174,-0.18504126369953156,1.940901756286621,0.0046454480034299195,9.918212917625624e-09,1.2375959157943726
0.998539924621582,0.006051959004253149,0.0001696842664387077,80000.0,-0.13025377690792084,0.5334061980247498,0.19405341148376465,0.998539924621582,-43211.0234375,1.5027543306350708,4,537.60652701,11.184528350830078,0.07004252821207047,1743306360.6754565,0.9215194582939148,1000,0.30358225107192993,107.06961059570312,0.0010324011091142893,0,0.0005193799734115601,1.3317252397537231,-0.002585709560662508,0.0005364342359825969,3,0,19.5625,186.7943572998047,0.998539924621582,-0.23566937446594238,0.006082417909055948,0.006082417909055948,10,428.9706115722656,0.0,0.008856323547661304,0.0024394928477704525,95.88505554199219,1,0.09247072041034698,-0.33835774660110474,1.8133286237716675,-0.0021312686731107533,-3.814697002724188e-09,1.0019265413284302
1.000648856163025,0.004851341247558594,0.00017369183478876948,100000.0,-0.12553748488426208,0.6230635046958923,0.18589957058429718,1.000648856163025,-30040.791015625,1.2934855222702026,5,645.395191121,11.053105354309082,0.05850660055875778,1743306468.2575703,0.9106563925743103,1000,0.3007652759552002,107.50822448730469,0.0004587824805639684,0,0.0005021372926421463,1.3191558122634888,-0.0033674018923193216,0.00149095943197608,4,0,18.950000762939453,186.0322723388672,1.000648856163025,-0.18867963552474976,0.004872434306889772,0.004872434306889772,10,536.5481567382812,0.0,0.011953813023865223,0.0039304522797465324,96.4551010131836,1,0.12126350402832031,-0.39472904801368713,2.026010036468506,-0.0007816923316568136,7.247924482811641e-09,0.8132469058036804
1.0004196166992188,0.011073427274823189,0.00010737838601926342,120000.0,-0.12496889382600784,1.0662312507629395,0.2676331102848053,1.0004196166992188,-33890.3046875,1.8092228174209595,6,752.495362,11.055580139160156,0.07259337604045868,1743306576.0462205,0.9030774235725403,1000,0.3763183653354645,107.71729278564453,0.0002967138134408742,0,0.0018180225742980838,1.3115962743759155,-0.00046450993977487087,0.00020669028162956238,5,0,14.390000343322754,185.67120361328125,1.0004196166992188,0.04419940710067749,0.01161437202244997,0.01161437202244997,10,644.3382568359375,0.0,0.0061100563034415245,0.004137142561376095,96.66168975830078,1,0.06281879544258118,-0.6193673014640808,1.312251091003418,0.0029028919525444508,1.5258788677030566e-09,0.8574463129043579
1.000644564628601,0.01435676496475935,0.00012881985458079726,140000.0,-0.1287207454442978,0.88894122838974,0.21319594979286194,1.000644564628601,-58380.0859375,2.9330637454986572,7,860.090248011,10.92136287689209,0.2429111748933792,1743306683.1463099,0.905407190322876,1000,0.33471783995628357,107.03065490722656,0.00045574791147373617,0,0.00013852573465555906,1.3135015964508057,-0.00135915563441813,-0.0012424543965607882,6,0,11.649999618530273,186.8623504638672,1.000644564628601,-0.5069980621337891,0.014365019276738167,0.014365019276738167,10,751.4405517578125,0.0,0.002324797213077545,0.0028946881648153067,96.1092529296875,1,0.03968319296836853,-0.7829020023345947,1.1799448728561401,-0.000894645694643259,-4.1961669694501325e-09,0.35044825077056885
1.0012855529785156,0.011517210863530636,0.00014045060379430652,160000.0,-0.11924494802951813,0.3529247045516968,0.26420289278030396,1.0012855529785156,-79880.9375,4.325782299041748,8,967.728883949,10.924774169921875,0.12257067859172821,1743306790.7412572,0.9190783500671387,1000,0.32608991861343384,107.53126525878906,0.0009090232197195292,0,0.00045963673619553447,1.328870415687561,0.0005812743329443038,4.11132350564003e-05,7,0,9.239999771118164,185.992431640625,1.0012855529785156,-0.11794020235538483,0.0117148756980896,0.0117148756980896,10,859.0413208007812,0.0,0.0010688003385439515,0.002935801399871707,96.60646057128906,1,0.04157853126525879,-0.9180439114570618,1.3066099882125854,0.0019404299673624337,4.577636492086867e-09,0.23250804841518402
0.999110221862793,0.012277044355869293,0.00020455417688935995,180000.0,-0.11840233206748962,0.3522000014781952,0.2208947092294693,0.999110221862793,-186887.5625,12.01122760772705,9,1075.095755959,11.028250694274902,0.2103969156742096,1743306898.37991,0.9213618636131287,1000,0.23211009800434113,107.5551986694336,0.0006291400641202927,0,-0.00023644024622626603,1.3315658569335938,-0.0025594125036150217,-0.00031072599813342094,8,0,5.090000152587891,185.95103454589844,0.999110221862793,-0.1488604173064232,0.012680307030677795,0.012680307030677795,10,966.6599731445312,0.0,0.00013861934712622315,0.002625075401738286,96.52692413330078,1,0.019593000411987305,-0.993618905544281,1.2558852434158325,-0.0031406868365593255,9.155272984173735e-09,0.08364763110876083
0.9998412132263184,0.008608685806393623,0.00013018280151300132,200000.0,-0.11302628368139267,0.22285714745521545,0.23263664543628693,0.9998412132263184,-394276.21875,49.60920715332031,10,1182.544584697,11.065485000610352,0.08280783891677856,1743307005.746786,0.9180443286895752,1000,0.2536298930644989,107.30199432373047,0.0001122511166613549,0,1.0715557436924428e-05,1.3289031982421875,0.00014209523214958608,-0.0005260016769170761,9,0,1.7899999618530273,186.38983154296875,0.9998412132263184,-0.04377627745270729,0.008622814901173115,0.008622814901173115,10,1074.048095703125,0.0,8.11653535492951e-06,0.00209907372482121,96.23648834228516,1,0.0029655995313078165,-1.1023929119110107,1.5229660272598267,0.002701507735764608,3.051757735406113e-09,0.03987135365605354
