Metrics/LagrangeMultiplier/Max,Train/LR,Value/reward,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_adv_c,Train/PolicyRatio/Min,Train/PolicyRatio,Misc/Alpha,Metrics/EpLen,_timestamp,Train/KL,Loss/Loss_pi/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Time/Total,TotalEnvSteps,Misc/FinalStepNorm,Safety/EpCostShield,_runtime,Time/Rollout,Loss/Loss_reward_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier/Std,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Misc/xHx,Train/Epoch,Metrics/LagrangeMultiplier,Misc/AcceptanceStep,Value/cost,Metrics/EpCost,Time/Update,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Train/StopIter,Loss/Loss_cost_critic,Misc/H_inv_g,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Time/FPS,Metrics/EpRet,Train/PolicyStd,Value/Adv,Train/Entropy
0.37226980924606323,0,-0.0015722342068329453,1.0014852285385132,0.3531542420387268,-0.672839879989624,1.0014852285385132,1.0014852285385132,2.0785715579986572,1000,1746627258.7437391,0.00023767288075760007,-0.13383832201361656,4.2557597160339355,0,1334.35498046875,220000.0,0.3399007320404053,22.049999237060547,1460.42252642,87.60601043701172,-0.0011457288637757301,109.29053497314453,0,11,0.004438014701008797,0.37226980924606323,0.0010502432705834508,0.3531542420387268,0.004629127681255341,10,0.37226980924606323,1,1.4022083282470703,13.0,21.68448257446289,-0.10167685151100159,-1.5877842903137207,10,3.6514058113098145,0.16352611780166626,0.06704328954219818,0.3531542420387268,182.99847412109375,0.29572418332099915,0.9668681025505066,7.629394005448376e-09,1.3851505517959595
0.4050247073173523,0,-0.0013836881844326854,0.9989833235740662,0.3856451213359833,0.7647567391395569,0.9989833235740662,0.9989833235740662,1.5279866456985474,1000,1746627383.3497372,0.00029939820524305105,0.20197588950395584,4.6486101150512695,0,1458.949462890625,240000.0,0.324769526720047,78.5,1580.363723946,98.18389892578125,0.0009805536828935146,124.5061264038086,0,12,0.005418568383902311,0.4050247073173523,0.0007189128082245588,0.3856451213359833,0.008566242642700672,11,0.4050247073173523,1,1.9758833646774292,15.979999542236328,26.32218360900879,0.10029903799295425,3.5889158248901367,10,7.240321636199951,0.21254736185073853,0.12768769264221191,0.3856451213359833,160.63465881347656,0.3723631799221039,0.9569821357727051,6.866454960174906e-09,1.3745436668395996
0.43780815601348877,0,0.005079991649836302,0.999742865562439,0.41791170835494995,-0.5526734590530396,0.999742865562439,0.9997428059577942,2.3919973373413086,1000,1746627503.2910228,0.0002862443507183343,-0.1417406164109707,3.902376651763916,0,1578.89208984375,260000.0,0.3195174038410187,35.900001525878906,1696.958326708,94.70698547363281,0.00258168438449502,119.84036254882812,0,13,0.008000252768397331,0.43780815601348877,0.00018184959481004626,0.41791170835494995,0.003495484124869108,12,0.43780815601348877,1,1.3383238315582275,15.630000114440918,25.133350372314453,-0.041441578418016434,-3.2786917686462402,10,3.961629867553711,0.13357765972614288,0.07780971378087997,0.41791170835494995,166.888671875,0.3612867295742035,0.9660325050354004,3.6239622414058204e-09,1.3841174840927124
0.4703997075557709,0,0.004054825287312269,1.0005359649658203,0.4491448700428009,-0.04610760509967804,1.0005359649658203,1.0005359649658203,1.9678694009780884,1000,1746627619.8857148,0.0002583371242508292,-0.049532871693372726,3.843869924545288,0,1695.494140625,280000.0,0.32543396949768066,23.25,1809.186453291,93.64530181884766,0.0030139824375510216,116.4988021850586,0,14,0.011014235205948353,0.4703997075557709,0.00037898446316830814,0.4491448700428009,0.005164599046111107,13,0.4703997075557709,1,1.5291497707366943,14.09000015258789,22.853445053100586,-0.09097445011138916,-0.897528886795044,10,3.064100980758667,0.165373757481575,0.08316075056791306,0.4491448700428009,171.67559814453125,0.35134175419807434,0.9803045392036438,-2.2888182460434336e-09,1.3990082740783691
0.5024544596672058,0,0.007977624423801899,1.0008701086044312,0.4794084429740906,-0.9461932182312012,1.0008701086044312,1.0008701086044312,2.287660837173462,1000,1746627732.1144207,0.00023987115127965808,-0.007558256387710571,3.7349624633789062,0,1807.7130126953125,300000.0,0.3416624665260315,22.100000381469727,1926.159205855,89.10918426513672,-0.003258282784372568,112.1229019165039,0,15,0.007755952421575785,0.5024544596672058,0.0006152878049761057,0.4794084429740906,0.00382160278968513,14,0.5024544596672058,1,0.822502851486206,11.720000267028809,23.013696670532227,-0.09853270649909973,-0.6331984996795654,10,2.4309024810791016,0.1493501365184784,0.05848264321684837,0.4794084429740906,178.3756866455078,0.15920262038707733,0.9898393750190735,-1.0681151962899094e-08,1.408704161643982
0.5337586402893066,0,-0.0020038019865751266,1.0000190734863281,0.5089570879936218,-0.47646045684814453,1.0000190734863281,1.0000190734863281,1.8010245561599731,1000,1746627849.0867167,0.00023211815278045833,0.003507845103740692,3.7484664916992188,0,1924.6982421875,320000.0,0.334038108587265,23.600000381469727,2045.025706186,93.39264678955078,-0.0008394611068069935,116.89131164550781,0,16,0.006916491314768791,0.5337586402893066,1.3543420209316537e-05,0.5089570879936218,0.006165808532387018,15,0.5337586402893066,1,0.8923043012619019,10.050000190734863,23.498638153076172,-0.09502486139535904,-0.6281440258026123,10,1.8027584552764893,0.18547116219997406,0.07700034976005554,0.5089570879936218,171.09912109375,0.13355815410614014,1.0111939907073975,7.629394005448376e-09,1.4299746751785278
0.5633458495140076,0,-0.0014858044451102614,1.0007470846176147,0.5382412672042847,0.0197477787733078,1.0007470846176147,1.0007470846176147,2.0542654991149902,1000,1746627967.9532473,0.0002891134936362505,0.07783733867108822,2.689568042755127,0,2043.5560302734375,340000.0,0.314959317445755,28.200000762939453,2167.770624522,94.24618530273438,0.0020008785650134087,118.76854705810547,0,17,0.0089173698797822,0.5633458495140076,0.0005282966885715723,0.5382412672042847,0.0047393194399774075,16,0.5633458495140076,1,0.6712614297866821,4.869999885559082,24.5223331451416,-0.01718752272427082,0.6026623249053955,10,2.4054207801818848,0.15331967175006866,0.12293265014886856,0.5382412672042847,168.39476013183594,-0.010444395244121552,1.0124884843826294,-1.1444091230217168e-09,1.431246280670166
0.5919150710105896,0,-0.003926512319594622,0.999309241771698,0.5691213011741638,1.16997230052948,0.999309241771698,0.999309241771698,1.5796915292739868,1000,1746628090.6978989,0.0002459609240759164,0.1168388593941927,3.614922285079956,0,2166.29345703125,360000.0,0.348254919052124,60.70000076293945,2282.99317494,98.68458557128906,-0.00043817516416311264,122.64107513427734,0,18,0.008479194715619087,0.5919150710105896,0.0004884538357146084,0.5691213011741638,0.00801465567201376,17,0.5919150710105896,1,1.005707025527954,7.130000114440918,23.956462860107422,0.09965133666992188,1.3068041801452637,10,3.7122249603271484,0.2204575538635254,0.1193675771355629,0.5691213011741638,163.07749938964844,0.08942742645740509,0.9964342713356018,-6.866454960174906e-09,1.415270447731018
0.6198248267173767,0,0.0037391483783721924,1.0002515316009521,0.5997253060340881,0.02833724021911621,1.0002515316009521,1.0002514123916626,1.6346172094345093,1000,1746628205.9214427,0.0003177207545377314,-0.11406371742486954,2.8589630126953125,0,2281.54150390625,380000.0,0.30270612239837646,30.75,2400.401396456,91.19944763183594,-0.0004439670592546463,115.13948059082031,0,19,0.008035227656364441,0.6198248267173767,0.000177803507540375,0.5997253060340881,0.0074850949458777905,18,0.6198248267173767,1,1.0748730897903442,8.210000038146973,23.940011978149414,-0.014412380754947662,-0.8841724395751953,10,2.828052520751953,0.18518470227718353,0.1614639163017273,0.5997253060340881,173.70236206054688,0.06113510951399803,0.9838024973869324,-1.9073485846288207e-10,1.4025840759277344
0.6473695039749146,0,0.007028998341411352,0.9999239444732666,0.6307215094566345,1.1267436742782593,0.9999239444732666,0.9999239444732666,1.6557732820510864,1000,1746628323.3288443,0.00022838184668216854,0.01766450423747301,3.392838716506958,0,2398.934814453125,400000.0,0.33640334010124207,40.54999923706055,2513.074110787,92.7085952758789,0.002056327648460865,117.32575988769531,0,20,0.010091555304825306,0.6473695039749146,5.377937850425951e-05,0.6307215094566345,0.0072950394824147224,19,0.6473695039749146,1,1.6486318111419678,9.1899995803833,24.617137908935547,0.0032521234825253487,-0.007704019546508789,10,2.8203485012054443,0.20316992700099945,0.09622132033109665,0.6307215094566345,170.46554565429688,0.1357196569442749,0.9776275753974915,-6.103515470812226e-09,1.396246314048767
0.6756524443626404,0,0.006378143094480038,1.0004161596298218,0.6624158620834351,0.14156728982925415,1.0004161596298218,1.0004161596298218,1.220530390739441,1000,1746628436.0015311,0.0002759216004051268,0.05778986867517233,3.1129002571105957,0,2511.60693359375,420000.0,0.32827407121658325,46.849998474121094,2624.178119607,89.14773559570312,8.37491825222969e-05,112.57759094238281,0,21,0.010175304487347603,0.6756524443626404,0.00029424121021293104,0.6624158620834351,0.013425562530755997,20,0.6756524443626404,1,1.6020740270614624,14.699999809265137,23.429813385009766,0.06104199215769768,1.8068759441375732,10,4.627224445343018,0.268960177898407,0.13286493718624115,0.6624158620834351,177.65525817871094,0.18893958628177643,0.9805529713630676,-5.340575981449547e-09,1.3991303443908691
0.7045092582702637,0,0.0092884860932827,0.9995584487915039,0.6941328048706055,-0.14942315220832825,0.9995584487915039,0.9995584487915039,1.4019906520843506,1000,1746628547.1053827,0.000315536541165784,-0.005298875272274017,2.3688910007476807,0,2622.705322265625,440000.0,0.2972028851509094,36.75,2734.926801429,87.22437286376953,-0.002338049001991749,110.99958801269531,0,22,0.007837255485355854,0.7045092582702637,0.0003122238558717072,0.6941328048706055,0.010175114497542381,21,0.7045092582702637,1,0.9010845422744751,14.25,23.77518081665039,0.05574311688542366,-1.1605949401855469,10,3.4666295051574707,0.21198633313179016,0.21606960892677307,0.6941328048706055,180.18084716796875,0.2415069341659546,0.9771523475646973,7.629394005448376e-09,1.3957138061523438
0.7332783937454224,0,0.007820629514753819,0.9998840093612671,0.7270420789718628,0.22018873691558838,0.9998840093612671,0.9998839497566223,1.1564931869506836,1000,1746628657.854002,0.00022011619876138866,0.07811680063605309,3.2446980476379395,0,2733.45458984375,460000.0,0.3399852514266968,58.849998474121094,2840.972300643,86.45454406738281,-0.0003404035232961178,110.6475601196289,0,23,0.007496851962059736,0.7332783937454224,8.204586629290134e-05,0.7270420789718628,0.014953523874282837,22,0.7332783937454224,1,1.14662766456604,10.989999771118164,24.19298553466797,0.13385991752147675,-0.49036455154418945,10,2.9762649536132812,0.2939794659614563,0.10536719113588333,0.7270420789718628,180.7541046142578,0.05256996303796768,0.9748595356941223,-1.0681151962899094e-08,1.3934022188186646
0.7618541717529297,0,0.0008905549766495824,1.0026744604110718,0.7580735683441162,-0.6544163823127747,1.0026744604110718,1.0026744604110718,1.6385383605957031,1000,1746628763.8999438,0.00026357604656368494,-0.2817278504371643,2.990311622619629,0,2839.509521484375,480000.0,0.32603052258491516,12.399999618530273,2954.954703035,82.2192611694336,0.0032524815760552883,105.9525375366211,0,24,0.010749333538115025,0.7618541717529297,0.0018910447834059596,0.7580735683441162,0.0074493130668997765,23,0.7618541717529297,1,0.8914181590080261,10.34000015258789,23.733245849609375,-0.14786793291568756,-0.9691202640533447,10,2.0071446895599365,0.19897642731666565,0.09015122801065445,0.7580735683441162,188.76376342773438,-0.11105899512767792,0.9750933647155762,-9.155272984173735e-09,1.3934062719345093
0.7908634543418884,0,-0.009930851869285107,0.9991499781608582,0.7894052863121033,0.44711798429489136,0.9991499781608582,0.9991499781608582,1.1931039094924927,1000,1746628877.8820415,0.0002791661536321044,0.19278400018811226,2.860797643661499,0,2953.4599609375,500000.0,0.3107908368110657,40.20000076293945,3062.830286262,88.11983489990234,0.00028948672115802765,113.86134338378906,0,25,0.011038820259273052,0.7908634543418884,0.0006010421202518046,0.7894052863121033,0.014049895107746124,24,0.7908634543418884,1,0.9842763543128967,13.430000305175781,25.741474151611328,0.0449160672724247,1.2747111320495605,10,3.281855821609497,0.2604893147945404,0.12825420498847961,0.7894052863121033,175.65225219726562,-0.13849255442619324,0.9824759364128113,6.103515470812226e-09,1.401021122932434
0.8192674517631531,0,-0.007094761822372675,1.001075029373169,0.8188272714614868,-0.49466821551322937,1.001075029373169,1.0010749101638794,1.4139549732208252,1000,1746628985.7578697,0.0002946356835309416,-0.19072512164711952,2.7194697856903076,0,3061.364990234375,520000.0,0.29655706882476807,10.100000381469727,3170.179709353,83.68473052978516,0.002577027305960655,107.77745819091797,0,26,0.013615847565233707,0.8192674517631531,0.0007601043325848877,0.8188272714614868,0.010003646835684776,25,0.8192674517631531,1,0.9061888456344604,8.390000343322754,24.092697143554688,-0.14580905437469482,-1.2261683940887451,10,2.055687427520752,0.20973587036132812,0.19624854624271393,0.8188272714614868,185.56756591796875,-0.3157879412174225,0.9959518313407898,4.577636492086867e-09,1.4146546125411987
0.846944272518158,0,-0.013816894963383675,0.9998705387115479,0.8469196557998657,-0.11366909742355347,0.9998705387115479,0.9998705387115479,2.113971710205078,1000,1746629093.1070683,0.00029021158115938306,0.10707633197307587,1.7943310737609863,0,3168.69921875,540000.0,0.323342889547348,14.850000381469727,3277.708963755,82.92119598388672,-0.002506737597286701,107.23882293701172,0,27,0.011109109967947006,0.846944272518158,9.154295548796654e-05,0.8469196557998657,0.0044753882102668285,26,0.846944272518158,1,0.5406274199485779,7.489999771118164,24.317607879638672,-0.03873272240161896,-0.44848012924194336,10,1.6072072982788086,0.15295517444610596,0.0692736804485321,0.8469196557998657,186.49961853027344,-0.39662089943885803,1.0020228624343872,7.438659466174613e-09,1.420864224433899
0.8739356398582458,0,-0.01994953863322735,1.0005286931991577,0.8734079003334045,-0.5803040266036987,1.0005286931991577,1.0005286931991577,1.8020254373550415,1000,1746629200.6363316,0.0002682880440261215,-0.056903108954429626,2.0792465209960938,0,3276.207275390625,560000.0,0.3131420314311981,10.0,3391.143561122,83.02725219726562,-0.005629237741231918,107.39622497558594,0,28,0.005479872226715088,0.8739356398582458,0.000373758259229362,0.8734079003334045,0.006158960983157158,27,0.8739356398582458,1,0.6083275675773621,7.300000190734863,24.368947982788086,-0.09563583135604858,-0.265985369682312,10,1.3412219285964966,0.17377226054668427,0.06482814997434616,0.8734079003334045,186.22628784179688,-0.34514832496643066,1.0127233266830444,1.2207030941624453e-08,1.4315415620803833
0.9012618064880371,0,-0.01776341162621975,0.9997533559799194,0.9013354778289795,0.2918206453323364,0.9997533559799194,0.9997532963752747,1.2262306213378906,1000,1746629314.070628,0.00026540784165263176,0.253385990858078,2.1308531761169434,0,3389.66796875,580000.0,0.31379812955856323,48.5,3498.993297133,87.65542602539062,0.006205057725310326,113.32653045654297,0,29,0.011684929952025414,0.9012618064880371,0.00017443174147047102,0.9013354778289795,0.013301032595336437,28,0.9012618064880371,1,0.540207028388977,11.65999984741211,25.67106056213379,0.15775015950202942,2.36066734790802,10,3.7018892765045166,0.2559046745300293,0.15021009743213654,0.9013354778289795,176.48118591308594,0.02038179337978363,1.032478928565979,1.5258788677030566e-09,1.4508458375930786
0.9280580282211304,0,-0.008978724479675293,1.0009641647338867,0.9276943206787109,-0.053224511444568634,1.0009641647338867,1.0009641647338867,1.7690964937210083,1000,1746629421.9208379,0.0002080543781630695,-0.2681899741292,2.330655574798584,0,3497.510498046875,600000.0,0.3427797853946686,10.25,3611.487999692,83.84614562988281,-0.0030039921402931213,107.73653411865234,0,30,0.008680937811732292,0.9280580282211304,0.0006817674147896469,0.9276943206787109,0.006390374153852463,29,0.9280580282211304,1,0.6368662118911743,7.760000228881836,23.890369415283203,-0.11043981462717056,-1.4326488971710205,10,2.269240379333496,0.19375979900360107,0.08816543221473694,0.9276943206787109,185.63804626464844,0.119805708527565,1.0539716482162476,-6.866454960174906e-09,1.4714139699935913
0.9549149870872498,0,0.01223623938858509,0.9992081522941589,0.9554665684700012,0.37734586000442505,0.9992081522941589,0.9992081522941589,1.025395393371582,1000,1746629534.4152672,0.0003370569320395589,0.18116195499897003,3.303518772125244,0,3610.019775390625,620000.0,0.2887275516986847,47.5,3721.342176956,89.75663757324219,0.0001956261694431305,112.39937591552734,0,31,0.008876563981175423,0.9549149870872498,0.0005599349387921393,0.9554665684700012,0.019021600484848022,30,0.9549149870872498,1,0.9128142595291138,10.130000114440918,22.64269256591797,0.07072214037179947,1.0377826690673828,10,3.307023048400879,0.28157681226730347,0.2834937870502472,0.9554665684700012,177.9369354248047,0.2305055558681488,1.065161108970642,-7.629394338515283e-10,1.481991171836853
0.9817176461219788,0,0.0016518085030838847,1.0006158351898193,0.981135904788971,0.028689764440059662,1.0006158351898193,1.0006157159805298,2.1333768367767334,1000,1746629644.269578,0.0003098250599578023,-0.1955847516655922,1.8099353313446045,0,3719.875732421875,640000.0,0.30683544278144836,4.050000190734863,3833.935941003,85.964111328125,-0.0007262732833623886,109.7594985961914,0,32,0.008150290697813034,0.9817176461219788,0.00043540503247641027,0.981135904788971,0.004394341725856066,31,0.9817176461219788,1,0.45776453614234924,9.579999923706055,23.795368194580078,-0.12486261129379272,-1.9940776824951172,10,1.3129453659057617,0.1438261866569519,0.13622988760471344,0.981135904788971,182.21656799316406,0.3798302412033081,1.0662423372268677,7.629394005448376e-09,1.4828790426254272
1.0085585117340088,0,0.018168777227401733,0.9999485015869141,1.0056439638137817,-0.22793027758598328,0.9999485015869141,0.9999485015869141,2.1552810668945312,1000,1746629756.8638072,0.00026445381809026003,0.07163190469145775,1.7714765071868896,0,3832.466796875,660000.0,0.32578083872795105,12.5,3943.710049863,85.82337188720703,-0.002323328983038664,112.49669647216797,0,33,0.00582696171477437,1.0085585117340088,3.63868020940572e-05,1.0056439638137817,0.004305476322770119,32,1.0085585117340088,1,0.5983079075813293,9.920000076293945,26.673301696777344,-0.053230706602334976,0.30058276653289795,10,1.6135281324386597,0.15115469694137573,0.10306134819984436,1.0056439638137817,177.78298950195312,0.25449973344802856,1.0660780668258667,1.9836425835251248e-08,1.482744812965393
1.0342923402786255,0,0.00036903430009260774,1.0002915859222412,1.0291016101837158,-0.22388538718223572,1.0002915859222412,1.0002914667129517,2.3536932468414307,1000,1746629866.6375985,0.00021854747319594026,0.005445115268230438,1.5607420206069946,0,3942.23974609375,680000.0,0.33793190121650696,12.449999809265137,4054.674161912,85.11592102050781,0.008225882891565561,109.68335723876953,0,34,0.014052844606339931,1.0342923402786255,0.000206069991691038,1.0291016101837158,0.0036101816222071648,33,1.0342923402786255,1,0.4336736798286438,5.0,24.567407608032227,-0.04778559133410454,-0.40655529499053955,10,1.2069728374481201,0.14357516169548035,0.08204661309719086,1.0291016101837158,182.34307861328125,-0.20813335478305817,1.070530652999878,3.814697002724188e-09,1.4868725538253784
