Value/Adv,Metrics/LagrangeMultiplier/Std,Value/cost,Train/Entropy,Train/StopIter,Loss/Loss_reward_critic/Delta,Train/Epoch,Value/reward,Train/PolicyStd,Misc/xHx,Loss/Loss_pi,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Time/FPS,_runtime,Train/PolicyRatio/Max,Metrics/EpLen,Train/PolicyRatio,Loss/Loss_cost_critic,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Misc/AcceptanceStep,Safety/shield_adv_c,Misc/Alpha,Time/Rollout,Train/LR,Loss/Loss_pi/Delta,Misc/gradient_norm,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Misc/FinalStepNorm,_timestamp,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield,Train/PolicyRatio/Std,_step,Misc/H_inv_g,Metrics/LagrangeMultiplier,Metrics/EpCost,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Min,Train/KL,Time/Update
1.1444091896350983e-08,0,3.183910846710205,1.7093257904052734,10,0.006275298073887825,10,0.24755381047725677,1.3389129638671875,0.001968488097190857,-0.41094014048576355,77.31140899658203,0.37546563148498535,0,875.6173706054688,258.69403076171875,953.190182355,1.001978874206543,1000,1.001978874206543,10.57280445098877,6.1076178550720215,-2.0937137603759766,1,-0.1313309371471405,3.1874802112579346,62.24551773071289,0,-0.026580899953842163,0.037481889128685,0.3854427933692932,0.37546563148498535,3.102382183074951,0.3049260675907135,1746497244.0305665,220000.0,0.37546563148498535,57.20000076293945,0.0013992192689329386,11,0.09566368162631989,0.3854427933692932,32.20000076293945,0.022253811359405518,0.3854427933692932,1.001978874206543,0.0003012149827554822,15.06587028503418
1.0681151962899094e-08,0,2.923015594482422,1.738459587097168,10,-0.00367792509496212,11,0.2073172777891159,1.3791958093643188,0.002624202985316515,-0.40627267956733704,76.58755493164062,0.40672609210014343,0,952.2598266601562,261.1390380859375,1028.942386587,1.0021685361862183,1000,1.0021685361862183,12.555899620056152,6.080643177032471,1.9830951690673828,1,-0.6649840474128723,2.760676145553589,61.649513244628906,0,0.004667460918426514,0.09906070679426193,0.4194585680961609,0.40672609210014343,3.5367467403411865,0.3103890120983124,1746497320.6768672,240000.0,0.40672609210014343,47.75,0.0015333585906773806,12,0.11243224889039993,0.4194585680961609,30.6299991607666,0.018575886264443398,0.4194585680961609,1.0021685361862183,0.0003249678702559322,14.93802547454834
-6.103515470812226e-09,0,2.4016292095184326,1.772511601448059,10,0.0012713335454463959,12,0.18305456638336182,1.4279413223266602,0.0022806746419519186,-0.41133543848991394,75.69749450683594,0.43698903918266296,0,1028.016357421875,264.20953369140625,1103.610124548,1.0023348331451416,1000,1.002334713935852,8.328644752502441,5.104381084442139,-4.227254867553711,1,-0.05773279070854187,2.9612996578216553,60.795074462890625,0,-0.005062758922576904,0.05661233142018318,0.4525984525680542,0.43698903918266296,3.8147356510162354,0.3249474763870239,1746497396.4289794,260000.0,0.43698903918266296,38.29999923706055,0.0016509201377630234,13,0.10973137617111206,0.4525984525680542,24.84000015258789,0.019847219809889793,0.4525984525680542,1.0023348331451416,0.00025334031670354307,14.902393341064453
-1.5258788677030566e-09,0,2.105074644088745,1.793735384941101,10,0.0027418918907642365,13,0.22671960294246674,1.4585050344467163,0.002255466300994158,-0.41054561734199524,74.61217498779297,0.465929239988327,0,1102.6837158203125,268.0527648925781,1181.278343003,1.0017468929290771,1000,1.0017467737197876,6.447513580322266,4.32108736038208,-1.8811311721801758,1,-0.9569216370582581,2.977802276611328,59.6347770690918,0,0.0007898211479187012,0.045813947916030884,0.48484060168266296,0.465929239988327,3.828200101852417,0.34900158643722534,1746497471.096834,280000.0,0.465929239988327,28.399999618530273,0.001235183677636087,14,0.1172010600566864,0.48484060168266296,22.809999465942383,0.02258911170065403,0.48484060168266296,1.0017468929290771,0.00023641165171284229,14.977376937866211
7.629394005448376e-09,0,2.6776843070983887,1.8031092882156372,10,-0.0006526801735162735,14,0.3811449706554413,1.4712371826171875,0.003570121480152011,-0.3278467655181885,77.611083984375,0.4955337345600128,0,1180.3499755859375,257.6951599121094,1258.420229708,1.0010894536972046,1000,1.0010894536972046,10.287407875061035,5.460047721862793,3.8398942947387695,1,0.44189223647117615,2.366861581802368,62.90085220336914,0,0.08269885182380676,0.07212244719266891,0.5163236260414124,0.4955337345600128,4.477524280548096,0.327090322971344,1746497548.7651112,300000.0,0.4955337345600128,70.8499984741211,0.0007703320006839931,15,0.13819579780101776,0.5163236260414124,22.829999923706055,0.021936431527137756,0.5163236260414124,1.0010894536972046,0.0003023678727913648,14.71021556854248
1.2207030941624453e-08,0,2.4523582458496094,1.8203493356704712,10,0.007600987330079079,15,0.39731812477111816,1.496177077293396,0.0035838012117892504,-0.38501229882240295,77.08560943603516,0.5248640775680542,0,1257.492431640625,259.4517822265625,1333.422243151,1.002860426902771,1000,1.002860426902771,8.991988182067871,5.22983455657959,-1.295419692993164,1,-0.34106364846229553,2.362340211868286,61.76055908203125,0,-0.05716553330421448,0.06328557431697845,0.5472145080566406,0.5248640775680542,4.855835437774658,0.31109195947647095,1746497625.9068625,320000.0,0.5248640775680542,48.54999923706055,0.002022542990744114,16,0.13168804347515106,0.5472145080566406,23.459999084472656,0.029537418857216835,0.5472145080566406,1.002860426902771,0.0003027915663551539,15.325033187866211
2.2888182460434336e-09,0,2.6059296131134033,1.8347430229187012,10,-0.006236620247364044,16,0.38390684127807617,1.517410397529602,0.003005406353622675,-0.41037237644195557,74.93809509277344,0.5534119606018066,0,1332.4873046875,266.886962890625,1410.116099723,1.0012741088867188,1000,1.0012741088867188,7.979108810424805,4.810088157653809,-1.0128793716430664,1,-0.8719513416290283,2.5796611309051514,60.246421813964844,0,-0.025360077619552612,0.034240853041410446,0.5774042010307312,0.5534119606018066,4.944697856903076,0.35040369629859924,1746497700.908888,340000.0,0.5534119606018066,36.04999923706055,0.0009009310160763562,17,0.1358332335948944,0.5774042010307312,21.1200008392334,0.02330079860985279,0.5774042010307312,1.0012741088867188,0.00022518554760608822,14.691644668579102
1.907348501362094e-09,0,2.705685615539551,1.8497222661972046,10,0.004917381331324577,17,0.5815677046775818,1.5401654243469238,0.0034991793800145388,-0.3984091281890869,76.6366195678711,0.581519603729248,0,1409.1878662109375,260.9718322753906,1487.18021194,1.0031254291534424,1000,1.0031253099441528,8.698348999023438,5.025121212005615,0.7192401885986328,1,1.0239124298095703,2.3907341957092285,61.59626770019531,0,0.011963248252868652,0.06337292492389679,0.6069660782814026,0.581519603729248,5.591757774353027,0.32329654693603516,1746497777.602779,360000.0,0.581519603729248,41.04999923706055,0.0022099558264017105,18,0.1352289617061615,0.6069660782814026,20.81999969482422,0.028218179941177368,0.6069660782814026,1.0031254291534424,0.00028519879560917616,15.04033088684082
5.340575981449547e-09,0,1.9827470779418945,1.8523168563842773,10,0.007529605180025101,18,0.47289374470710754,1.5439738035202026,0.00459662452340126,-0.32839640974998474,76.82662200927734,0.6094740033149719,0,1486.0714111328125,260.326416015625,1563.282769729,1.0027531385421753,1000,1.0027531385421753,8.49316120147705,4.07833194732666,-0.20518779754638672,1,-0.060326069593429565,2.085907220840454,61.458866119384766,0,0.07001271843910217,0.07167679071426392,0.6361790299415588,0.6094740033149719,6.331650257110596,0.318656861782074,1746497854.6669846,380000.0,0.6094740033149719,45.849998474121094,0.0019467348465695977,19,0.15276655554771423,0.6361790299415588,22.979999542236328,0.03574778512120247,0.6361790299415588,1.0027531385421753,0.00028466261574067175,15.367738723754883
-9.155272984173735e-09,0,1.962852954864502,1.85503089427948,10,0.0005020573735237122,19,0.5350227355957031,1.550244688987732,0.004175547044724226,-0.3460029363632202,76.04731750488281,0.6370941996574402,0,1562.3560791015625,262.9941711425781,1637.8141154,1.001133918762207,1000,1.001133918762207,9.506948471069336,4.1627984046936035,1.0137872695922852,1,-0.7361332178115845,2.188556671142578,60.87970733642578,0,-0.017606526613235474,0.06902109086513519,0.6650224924087524,0.6370941996574402,6.662652969360352,0.2859582304954529,1746497930.7694933,400000.0,0.6370941996574402,41.150001525878906,0.0008017454529181123,20,0.13066065311431885,0.6650224924087524,22.110000610351562,0.03624984249472618,0.6650224924087524,1.001133918762207,0.0003413981758058071,15.167590141296387
-1.907348501362094e-09,0,1.9626097679138184,1.8792611360549927,10,-0.008697176352143288,20,0.5310629606246948,1.5887166261672974,0.0033084817696362734,-0.3716603219509125,74.4812240600586,0.6640617251396179,0,1636.8927001953125,268.5240783691406,1714.062767467,1.0028184652328491,1000,1.0028184652328491,5.962384223937988,4.045154094696045,-3.5445642471313477,1,-0.6727991104125977,2.4586684703826904,59.774864196777344,0,-0.02565738558769226,0.06717783957719803,0.6933628916740417,0.6640617251396179,6.706729888916016,0.28309452533721924,1746498005.3007433,420000.0,0.6640617251396179,33.45000076293945,0.001992871519178152,21,0.11514139920473099,0.6933628916740417,20.010000228881836,0.027552666142582893,0.6933628916740417,1.0028184652328491,0.0003327217127662152,14.706339836120605
-9.155272984173735e-09,0,2.124518632888794,1.888707160949707,10,0.008142108097672462,21,0.6705923080444336,1.6028556823730469,0.003978464286774397,-0.366713285446167,76.18981170654297,0.690986692905426,0,1713.132568359375,262.5022888183594,1791.282020466,0.9993385076522827,1000,0.9993384480476379,7.511922836303711,4.408226013183594,1.5495386123657227,1,-0.6611101627349854,2.2421090602874756,61.19395065307617,0,0.004947036504745483,0.08364202827215195,0.7213477492332458,0.690986692905426,7.667187690734863,0.3170904517173767,1746498081.5495489,440000.0,0.690986692905426,44.29999923706055,0.0004677457036450505,22,0.14142508804798126,0.7213477492332458,20.850000381469727,0.035694774240255356,0.7213477492332458,0.9993385076522827,0.0003165289235766977,14.995845794677734
1.5258788677030566e-09,0,2.31864070892334,1.9041204452514648,10,-0.002086278051137924,22,0.8330886960029602,1.6282762289047241,0.004324013367295265,-0.3708686828613281,77.14405822753906,0.7181878089904785,0,1790.33544921875,259.2552490234375,1868.395283746,1.0017149448394775,1000,1.001714825630188,9.62602710723877,5.238250732421875,2.1141042709350586,1,-0.5392656922340393,2.150656223297119,62.22852325439453,0,-0.004155397415161133,0.06258204579353333,0.749194860458374,0.7181878089904785,8.141422271728516,0.311832994222641,1746498158.7679842,460000.0,0.7181878089904785,50.79999923706055,0.0012125929351896048,23,0.1449943333864212,0.749194860458374,22.639999389648438,0.03360849618911743,0.749194860458374,1.0017149448394775,0.0002710070402827114,14.915501594543457
5.340575981449547e-09,0,2.3387672901153564,1.8925775289535522,10,0.005544967949390411,23,0.9610534310340881,1.6089287996292114,0.0035989186726510525,-0.45862165093421936,77.03186798095703,0.7447435855865479,0,1867.455078125,259.6328125,1944.451405384,1.0015583038330078,1000,1.0015583038330078,7.1262383460998535,5.3380351066589355,-2.499788761138916,1,-1.0431883335113525,2.3573734760284424,61.87417221069336,0,-0.08775296807289124,0.057022176682949066,0.7766757607460022,0.7447435855865479,9.016911506652832,0.3006041944026947,1746498235.8820236,480000.0,0.7447435855865479,32.0,0.0011018309742212296,24,0.12751658260822296,0.7766757607460022,19.8799991607666,0.03915346413850784,0.7766757607460022,1.0015583038330078,0.00032166417804546654,15.15767765045166
-7.629394005448376e-09,0,2.015874147415161,1.8939048051834106,10,-0.0011468380689620972,24,0.863049328327179,1.6108936071395874,0.004110060166567564,-0.3494974672794342,75.98565673828125,0.7713216543197632,0,1943.5098876953125,263.20758056640625,2019.313248303,1.0015974044799805,1000,1.0015974044799805,6.0253705978393555,3.979782819747925,-1.100867748260498,1,-0.4158420264720917,2.205923080444336,61.10399627685547,0,0.10912418365478516,0.09883695840835571,0.8038043975830078,0.7713216543197632,9.449474334716797,0.29379478096961975,1746498311.9379146,500000.0,0.7713216543197632,43.79999923706055,0.001129479380324483,25,0.1331845074892044,0.8038043975830078,19.479999542236328,0.038006626069545746,0.8038043975830078,1.0015974044799805,0.000302491505863145,14.881638526916504
3.814697002724188e-09,0,1.9973496198654175,1.909651279449463,10,0.0018427744507789612,25,0.7670087814331055,1.636914610862732,0.003138695377856493,-0.4220724105834961,74.78646850585938,0.7970859408378601,0,2018.37109375,267.4280700683594,2095.2350694,1.0029716491699219,1000,1.0029716491699219,5.024091720581055,4.3032732009887695,-1.0012788772583008,1,-0.2536148726940155,2.5242927074432373,59.704872131347656,0,-0.07257494330406189,0.0830780640244484,0.8306047320365906,0.7970859408378601,9.749563217163086,0.3044510781764984,1746498386.7998736,520000.0,0.7970859408378601,27.149999618530273,0.0021013296209275723,26,0.12060846388339996,0.8306047320365906,19.209999084472656,0.03984940052032471,0.8306047320365906,1.0029716491699219,0.0003055724664591253,15.081573486328125
-7.629394338515283e-10,0,1.8309646844863892,1.9187947511672974,10,-0.0006147734820842743,26,1.0524855852127075,1.6525732278823853,0.004522034898400307,-0.39765992760658264,75.86592102050781,0.8225780129432678,0,2094.307861328125,263.6229553222656,2170.943081288,1.0033056735992432,1000,1.0033055543899536,6.137099266052246,4.346043586730957,1.1130075454711914,1,0.9912161827087402,2.1030402183532715,61.17198944091797,0,0.024412482976913452,0.14139273762702942,0.8570034503936768,0.8225780129432678,10.133194923400879,0.27274924516677856,1746498462.721795,540000.0,0.8225780129432678,35.650001525878906,0.0023374080192297697,27,0.12969283759593964,0.8570034503936768,18.0,0.03923462703824043,0.8570034503936768,1.0033056735992432,0.000331858464051038,14.693916320800781
5.340575981449547e-09,0,1.6768441200256348,1.92056143283844,10,3.4555792808532715e-05,27,0.7943570613861084,1.6563345193862915,0.0066229538060724735,-0.31433844566345215,75.656005859375,0.8483374714851379,0,2170.019775390625,264.35443115234375,2247.610943672,0.9990732073783875,1000,0.9990732073783875,6.368022441864014,3.643219470977783,0.23092317581176758,1,0.49082207679748535,1.7377560138702393,60.914390563964844,0,0.0833214819431305,0.13801538944244385,0.8829450607299805,0.8483374714851379,9.474252700805664,0.2695826590061188,1746498538.4296772,560000.0,0.8483374714851379,45.45000076293945,0.0006553835119120777,28,0.15513262152671814,0.8829450607299805,16.93000030517578,0.039269182831048965,0.8829450607299805,0.9990732073783875,0.00036336667835712433,14.741588592529297
-1.5258788677030566e-09,0,1.6309094429016113,1.934116005897522,10,0.008777935057878494,28,0.8141117095947266,1.680687427520752,0.004659118130803108,-0.28310099244117737,76.61151123046875,0.8746273517608643,0,2246.68359375,261.0574035644531,2325.44304098,1.001612663269043,1000,1.001612663269043,6.850654125213623,3.511461019515991,0.4826316833496094,1,-0.5517318844795227,2.071870803833008,61.758636474609375,0,0.03123745322227478,0.06783271580934525,0.90882408618927,0.8746273517608643,8.854469299316406,0.3048414885997772,1746498615.0977004,580000.0,0.8746273517608643,51.150001525878906,0.0011403250973671675,29,0.14713343977928162,0.90882408618927,20.219999313354492,0.04804711788892746,0.90882408618927,1.001612663269043,0.0002896248479373753,14.852848052978516
-3.051757735406113e-09,0,2.156111717224121,1.9562698602676392,10,0.0009208470582962036,29,1.010373830795288,1.7174577713012695,0.006968591827899218,-0.33318835496902466,77.77495574951172,0.9015411138534546,0,2324.5146484375,257.1521911621094,2403.196280973,1.0022653341293335,1000,1.0022653341293335,7.539883613586426,4.948057651519775,0.6892294883728027,1,-1.2166833877563477,1.6941121816635132,62.89381790161133,0,-0.05008736252784729,0.1661834567785263,0.9347265958786011,0.9015411138534546,9.016090393066406,0.28899815678596497,1746498692.929781,600000.0,0.9015411138534546,54.099998474121094,0.0016017488669604063,30,0.17058974504470825,0.9347265958786011,20.8799991607666,0.04896796494722366,0.9347265958786011,1.0022653341293335,0.00029262923635542393,14.881117820739746
3.051757735406113e-09,0,2.2423527240753174,1.9726625680923462,10,-0.006053991615772247,30,1.1501848697662354,1.7459592819213867,0.00483710877597332,-0.312767893075943,77.69841766357422,0.9292007088661194,0,2402.27001953125,257.4054870605469,2481.103735593,1.0006904602050781,1000,1.0006904602050781,7.859213352203369,4.822262287139893,0.31932973861694336,1,-0.10221552103757858,2.0333943367004395,62.78936767578125,0,0.020420461893081665,0.09663840383291245,0.960913896560669,0.9292007088661194,9.852863311767578,0.3038773238658905,1746498770.6829996,620000.0,0.9292007088661194,58.0,0.0004881728964392096,31,0.1494433730840683,0.960913896560669,23.389999389648438,0.042913973331451416,0.960913896560669,1.0006904602050781,0.00028893083799630404,14.909034729003906
7.629394005448376e-09,0,2.5172832012176514,1.9710288047790527,10,0.0034375078976154327,31,1.1732661724090576,1.744679570198059,0.0067802369594573975,-0.36315086483955383,77.84883117675781,0.9574223160743713,0,2480.173828125,256.9081726074219,2557.800766059,1.0019309520721436,1000,1.001930832862854,7.742905139923096,5.638108730316162,-0.11630821228027344,1,0.7046907544136047,1.7174822092056274,63.00004196166992,0,-0.05038297176361084,0.13459154963493347,0.9875122308731079,0.9574223160743713,10.3704195022583,0.30281153321266174,1746498848.5904856,640000.0,0.9574223160743713,55.70000076293945,0.0013653893256559968,32,0.17631129920482635,0.9875122308731079,24.860000610351562,0.04635148122906685,0.9875122308731079,1.0019309520721436,0.00029768154490739107,14.84876823425293
-4.577636492086867e-09,0,1.7288254499435425,1.9856786727905273,10,-0.00283113494515419,32,0.9571583867073059,1.7725228071212769,0.004932641517370939,-0.3014998137950897,76.44473266601562,0.9856159090995789,0,2556.677001953125,261.6269226074219,2635.156044522,1.0022872686386108,1000,1.0022872686386108,6.984054088592529,3.9228949546813965,-0.7588510513305664,1,-0.2431512027978897,2.0136072635650635,61.312164306640625,0,0.06165105104446411,0.13438397645950317,1.014468789100647,0.9856159090995789,10.998503684997559,0.2834247350692749,1746498925.2875025,660000.0,0.9856159090995789,44.599998474121094,0.001617258763872087,33,0.14075472950935364,1.014468789100647,24.65999984741211,0.04352034628391266,1.014468789100647,1.0022872686386108,0.00033145552151836455,15.132540702819824
1.0681151962899094e-08,0,1.9343820810317993,1.9913190603256226,10,0.0072693899273872375,33,1.1287758350372314,1.7835780382156372,0.007141821552067995,-0.3484969437122345,77.30049896240234,1.0139340162277222,0,2634.230224609375,258.7305603027344,2713.224787689,1.0023382902145386,1000,1.0023382902145386,7.042801380157471,4.685866355895996,0.058747291564941406,1,0.5035213828086853,1.6734402179718018,62.39019775390625,0,-0.046997129917144775,0.1275748312473297,1.0416439771652222,1.0139340162277222,11.844106674194336,0.29847005009651184,1746499002.6427896,680000.0,1.0139340162277222,47.400001525878906,0.0016533927991986275,34,0.17835716903209686,1.0416439771652222,23.530000686645508,0.050789736211299896,1.0416439771652222,1.0023382902145386,0.00029267894569784403,14.910277366638184
-7.629394338515283e-10,0,2.184067726135254,1.9974514245986938,10,-0.008478231728076935,34,1.1713671684265137,1.7970399856567383,0.007157670333981514,-0.32189682126045227,78.01739501953125,1.042896032333374,0,2712.302001953125,256.35308837890625,2791.577993123,1.0035102367401123,1000,1.0035101175308228,9.438202857971191,5.293484210968018,2.3954014778137207,1,0.3049681484699249,1.671586513519287,63.26832580566406,0,0.026600122451782227,0.17668117582798004,1.0691288709640503,1.042896032333374,12.172087669372559,0.2734309136867523,1746499080.7115202,700000.0,1.042896032333374,58.25,0.0024821122642606497,35,0.1635756939649582,1.0691288709640503,24.56999969482422,0.04231150448322296,1.0691288709640503,1.0035102367401123,0.0003229730064049363,14.74905014038086
