Metrics/EpCost,_step,Value/cost,Train/Entropy,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Misc/gradient_norm,Train/PolicyRatio/Max,Time/Epoch,Safety/shield_adv_c,Train/KL,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Misc/H_inv_g,Loss/Loss_reward_critic,Train/StopIter,Train/PolicyStd,Time/Rollout,Value/Adv,Time/Total,Safety/shield_violation,_runtime,Misc/xHx,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Time/Update,Metrics/EpRet,Train/PolicyRatio/Min,Train/Epoch,Loss/Loss_pi,Metrics/LagrangeMultiplier/Std,Train/LR,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Time/FPS,Misc/Alpha,_timestamp,Value/reward,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Safety/EpCostShield
16.950000762939453,1,0.009917594492435455,1.4085077047348022,0.044999994337558746,0.2923261225223541,0.03990762308239937,0.9999939799308777,143.30458068847656,-0.11161157488822937,0.00030382376280613244,1,0.03599999472498894,0.10255984216928482,0.012740537524223328,10,0.98980712890625,126.24150848388672,-6.866454960174906e-09,143.3054962158203,0.2092771679162979,257.170476167,0.0024617710150778294,8.501421928405762,0.012740537524223328,17.063047409057617,-1.1117498874664307,0.9999939799308777,0,-0.3021818697452545,0,0,0.03599999472498894,-0.3021818697452545,8.501421928405762,139.56288146972656,2.8502979278564453,1746568342.2156239,0.16945971548557281,4.242829163558781e-06,0.03599999472498894,1000,0.044999994337558746,0.044999994337558746,0.9999939799308777,0,20000.0,51.5
32.125,2,0.44162169098854065,1.4144617319107056,0.07874695956707001,0.3439248502254486,0.025810571387410164,1.0008533000946045,112.98564147949219,1.016571044921875,0.00024186928931158036,1,0.06997726112604141,0.11217567324638367,0.007826735265552998,10,0.9957413673400879,95.46376037597656,4.577636492086867e-09,256.365234375,1.7858142852783203,365.09142768,0.002127640647813678,21.26749038696289,-0.00491380225867033,17.5218563079834,-0.41746559739112854,1.0008533000946045,1,-0.2510932981967926,0,0,0.06997726112604141,0.051088571548461914,12.766068458557129,177.01365661621094,3.065948486328125,1746568455.2743416,0.13392756879329681,0.0006033180980011821,0.06997726112604141,1000,0.07874695956707001,0.07874695956707001,1.000853180885315,0,40000.0,103.94999694824219
32.03333282470703,3,1.076589584350586,1.4234405755996704,0.11217500269412994,0.32046961784362793,0.04832609370350838,1.0021661520004272,107.84773254394531,0.35770559310913086,0.00030285888351500034,1,0.10446420311927795,0.11907783150672913,0.009268206544220448,10,1.0045853853225708,90.57156372070312,4.577636492086867e-09,364.2850646972656,3.3776471614837646,482.628586686,0.0027613183483481407,15.39233684539795,0.00144147127866745,17.276126861572266,-0.09056950360536575,1.0021661520004272,2,-0.2622957229614258,0,0,0.10446420311927795,-0.011202424764633179,-5.875153541564941,185.4466552734375,2.6912617683410645,1746568563.195113,0.1203254908323288,0.0015316164353862405,0.10446420311927795,1000,0.11217500269412994,0.11217500269412994,1.0021661520004272,0,60000.0,59.70000076293945
50.42499923706055,4,2.0749027729034424,1.4438937902450562,0.14483805000782013,0.32580411434173584,0.04373051971197128,1.001518726348877,117.46607971191406,2.1626696586608887,0.00028308655600994825,1,0.13869938254356384,0.1534908264875412,0.010402713902294636,10,1.0254946947097778,100.36939239501953,-7.629394338515283e-10,481.8251647949219,4.791318893432617,596.572416173,0.004438955802470446,32.25437545776367,0.0011345073580741882,17.096660614013672,0.12700843811035156,1.001518726348877,3,-0.1134755089879036,0,0,0.13869938254356384,0.1488202139735222,16.862038612365723,170.2619171142578,2.122629165649414,1746568680.732445,0.11215624958276749,0.0010739016579464078,0.13869938254356384,1000,0.14483805000782013,0.14483805000782013,1.001518726348877,0,80000.0,175.1999969482422
55.369998931884766,5,3.2942488193511963,1.4662467241287231,0.17835187911987305,0.3238654136657715,0.055270321667194366,1.0010169744491577,113.86864471435547,3.7404661178588867,0.00032953545451164246,1,0.17323562502861023,0.15757127106189728,0.014605581760406494,10,1.0486377477645874,96.2466812133789,-1.9073485846288207e-10,595.765869140625,5.980759143829346,707.559122979,0.004734281916171312,20.446361541748047,0.004202867858111858,17.6219425201416,0.3841569423675537,1.0010169744491577,4,-0.17628227174282074,0,0,0.17323562502861023,-0.06280676275491714,-11.808013916015625,175.64097595214844,2.0553581714630127,1746568794.6761148,0.12573105096817017,0.0007190252654254436,0.17323562502861023,1000,0.17835187911987305,0.17835187911987305,1.0010169744491577,0,100000.0,133.5500030517578
57.560001373291016,6,4.2034125328063965,1.473767876625061,0.21039752662181854,0.30852529406547546,0.07014308124780655,1.002362608909607,110.91590118408203,-0.26917487382888794,0.0003186735266353935,1,0.2081540822982788,0.15315203368663788,0.006348649505525827,10,1.0569175481796265,93.64208221435547,5.912780487449254e-09,706.75732421875,7.436428070068359,821.301302876,0.004928254056721926,10.143954277038574,-0.008256932254880667,17.2737979888916,0.777753472328186,1.002362608909607,5,-0.3395219147205353,0,0,0.2081540822982788,-0.16323964297771454,-10.302407264709473,180.31680297851562,2.0145034790039062,1746568905.6629112,0.11854690313339233,0.0016706448514014482,0.2081540822982788,1000,0.21039752662181854,0.21039752662181854,1.002362608909607,0,120000.0,54.20000076293945
51.560001373291016,7,4.657029151916504,1.4817196130752563,0.2414165735244751,0.33051618933677673,0.052626825869083405,1.0021300315856934,113.54410552978516,-1.1525325775146484,0.00024187701637856662,1,0.2433287501335144,0.13297539949417114,0.0153389573097229,10,1.0653903484344482,96.4725112915039,-9.155272984173735e-09,820.3717041015625,9.006113052368164,934.983788393,0.0032373215071856976,8.495304107666016,0.008990307804197073,17.07157325744629,1.0752899646759033,1.0021300315856934,6,-0.3628683090209961,0,0,0.2433287501335144,-0.023346394300460815,-1.6486501693725586,176.14300537109375,2.485543727874756,1746569019.4051712,0.10794638842344284,0.0015061597805470228,0.2433287501335144,1000,0.2414165735244751,0.2414165735244751,1.0021300315856934,0,140000.0,54.599998474121094
48.720001220703125,8,4.912719249725342,1.5030689239501953,0.27205660939216614,0.3093678057193756,0.06482941657304764,1.001943588256836,113.07402038574219,-1.259770393371582,0.00030848142341710627,1,0.27861443161964417,0.1476753056049347,0.016162926331162453,10,1.0881839990615845,95.46383666992188,-1.5258788677030566e-09,933.6449584960938,9.844843864440918,1050.589939689,0.004557162988930941,8.58869743347168,0.0008239690214395523,17.61016082763672,1.367708683013916,1.001943588256836,7,-0.3757856786251068,0,0,0.27861443161964417,-0.012917369604110718,0.09339332580566406,176.8752899169922,2.094918966293335,1746569133.0874689,0.11416120827198029,0.0013743244344368577,0.27861443161964417,1000,0.27205660939216614,0.27205660939216614,1.001943588256836,0,160000.0,64.05000305175781
36.0099983215332,9,4.501522064208984,1.526797890663147,0.30365270376205444,0.31493327021598816,0.07520619034767151,1.0011534690856934,115.54010772705078,-0.20792154967784882,0.0002969281340483576,1,0.31341004371643066,0.1794247180223465,0.021528571844100952,10,1.1143193244934082,98.27513122558594,8.583068478174027e-09,1049.792724609375,9.845479965209961,1164.888936013,0.006491675041615963,12.721352577209473,0.0053656455129384995,17.264951705932617,1.7626765966415405,1.0011534690856934,8,-0.2692682445049286,0,0,0.31341004371643066,0.10651743412017822,4.132655143737793,173.10006713867188,1.7552391290664673,1746569248.693685,0.12284181267023087,0.0008156257681548595,0.31341004371643066,1000,0.30365270376205444,0.30365270376205444,1.0011534690856934,0,180000.0,109.05000305175781
22.969999313354492,10,3.8555891513824463,1.5499677658081055,0.33467045426368713,0.314059317111969,0.06828121095895767,1.0027602910995483,114.23956298828125,0.2704137861728668,0.0002856252540368587,1,0.34690600633621216,0.18643029034137726,0.022050155326724052,10,1.140394926071167,97.13023376464844,3.8146971692576415e-10,1164.098388671875,9.003440856933594,1282.003785759,0.0070475623942911625,6.8111114501953125,0.0005215834826231003,17.10929298400879,1.893662452697754,1.0027602910995483,9,-0.3582460880279541,0,0,0.34690600633621216,-0.08897784352302551,-5.91024112701416,175.07069396972656,1.684593915939331,1746569362.9926953,0.20063479244709015,0.001951792510226369,0.34690600633621216,1000,0.33467045426368713,0.33467045426368713,1.0027602910995483,0,200000.0,60.150001525878906
