total_steps,EpRet,EpCost,CostRate
1000,-0.09005629448673669,0.0,0.0
2000,-0.3399806148653065,39.0,0.01950975487743872
3000,-0.14024912789406563,0.0,0.01300433477825942
4000,-0.027526478504755536,0.0,0.009752438109527382
5000,0.1862046503642938,0.0,0.007801560312062412
6000,-1.9060403801844,0.0,0.006501083513918987
7000,-1.8496633234709214,105.0,0.020574367766823833
8000,0.05054511340600276,0.0,0.01800225028128516
9000,-2.4049451921019105,0.0,0.016001777975330592
10000,0.18838852212290913,0.0,0.0144014401440144
11000,-1.6849581083392065,0.0,0.013092099281752886
12000,0.5859750846397829,0.0,0.012001000083340279
13000,-6.69967455363481,0.0,0.011077775213477959
14000,-2.7905318792603806,0.0,0.01028644903207372
15000,1.1103732301695923,23.0,0.011134075605040336
16000,-12.87130153286296,0.0,0.010438152384524033
17000,-0.772438279970947,0.0,0.009824107300429437
18000,-0.33063121774786763,16.0,0.010167231512861826
19000,2.557981454553175,0.0,0.009632085899257856
20000,-8.438029569612938,0.0,0.009150457522876144
21000,1.1448569174696033,53.0,0.01123863041097195
22000,0.8101402983522901,0.0,0.010727760352743306
23000,0.4531696787365833,0.0,0.010261315709378669
24000,-1.1558536655615046,0.0,0.009833743072628026
25000,-1.5381907341130363,0.0,0.009440377615104604
26000,1.498010895800058,36.0,0.01046194084387861
27000,-0.5652950437131788,0.0,0.010074447201748212
28000,-4.990295889471125,309.0,0.020750741097896354
29000,0.8643895409989577,0.0,0.020035173626676783
30000,-1.678923037665595,37.0,0.02060068668955632
31000,-0.6040836158900709,63.0,0.02196845059518049
32000,-0.2967879502609514,0.0,0.02128191505984562
33000,1.0308860696667028,0.0,0.020636988999666657
34000,0.9814697878246877,0.0,0.020030000882378895
35000,0.1281545565121598,0.0,0.01945769879139404
36000,0.004669955508734669,0.0,0.018917192144226228
37000,0.13835767463074372,0.0,0.01840590286223952
38000,-1.2182243571612459,0.0,0.017921524250638175
39000,-0.24061336960931623,0.0,0.01746198620477448
40000,-7.347333520098681,0.0,0.01702542563564089
41000,-3.2524828529105783,17.0,0.01702480548306056
42000,-1.8641548334579918,0.0,0.01661944332007905
43000,1.34630200679833,0.0,0.016232935649666273
44000,0.4814177170213897,0.0,0.01586399690902066
45000,0.15781983449600134,0.0,0.015511455810129113
46000,0.6222753650434003,0.0,0.015174242918324312
47000,0.7342812979967592,0.0,0.014851379816591842
48000,0.8892640617967574,0.0,0.014541969624367174
49000,0.9162807994405215,0.0,0.014245188677319946
50000,-6.6197226789848775,0.0,0.013960279205584111
51000,-5.700202750014974,0.0,0.013686542873389674
52000,-1.8387929041998003,218.0,0.017615723379295754
53000,-0.2627717335461335,0.0,0.017283344968772995
54000,-0.07954689067321086,0.0,0.016963277097724033
55000,-0.1476832480792445,18.0,0.016982126947762688
56000,0.5039892333607614,0.0,0.0166788692655226
57000,0.35300785965265796,0.0,0.016386252390392812
58000,-0.3791521271150152,0.0,0.016103725926309074
59000,0.47575500950112726,0.0,0.015830776792826996
60000,1.3176175734158575,0.0,0.015566926115435257
61000,-0.2814172590971664,0.0,0.01531172642174462
62000,0.15432935767088196,69.0,0.01617768028516589
63000,0.19507494137096149,0.0,0.015920887633137034
64000,-0.1876771533771956,0.0,0.015672119876873076
65000,0.3893534824480162,0.0,0.015431006630871245
66000,-0.6135600201072694,0.0,0.015197199957575114
67000,2.056846952258343,0.0,0.014970372692129733
68000,-0.13340903206929933,0.0,0.014750216914954631
69000,1.7354781793029441,270.0,0.018449542746996332
70000,-0.6599874424098956,0.0,0.018185974085344076
71000,0.24096736041761235,0.0,0.0179298299976056
72000,1.6170469538029526,0.0,0.01768080112223781
73000,-0.9404674806034378,0.0,0.01743859504924725
