Loss/Loss_pi,Train/StopIter,Metrics/EpCost,Metrics/LagrangeMultiplier/Max,Time/Update,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier,_step,Loss/Loss_reward_critic,_runtime,Loss/Loss_pi/Delta,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Train/KL,Metrics/EpLen,Loss/Loss_cost_critic,Time/Rollout,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Value/reward,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Time/Total,Metrics/EpRet,Train/PolicyRatio/Max,Time/FPS,Train/PolicyRatio,Train/Epoch,Loss/Loss_reward_critic/Delta,Value/Adv,Time/Epoch,Train/LR,Train/PolicyStd,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Train/Entropy,_timestamp
-0.3827562928199768,40,127.30000305175781,0.38226863741874695,82.66151428222656,1.010559320449829,0.386305570602417,0.38226863741874695,11,0.04193905368447304,2092.073565372,-0.10397776961326599,127.6500015258789,-19.21343994140625,23.129758834838867,0.017350438982248306,500,97.31303405761719,88.45720672607422,0.013439108617603779,0.386305570602417,0.38226863741874695,0.5942356586456299,NaN,0,1918.5838623046875,5.009099006652832,1.010559320449829,116.87788391113281,1.010559320449829,10,-0.015182457864284515,0.07341545820236206,171.1187744140625,0.00026699999580159783,0.7273558974266052,17.795732498168945,0.386305570602417,0,220000.0,1.1004598140716553,1746537785.1426344
-0.37633806467056274,40,105.31999969482422,0.4168357849121094,83.891845703125,1.0075709819793701,0.4204142689704895,0.4168357849121094,12,0.06393285095691681,2261.286862862,0.0064182281494140625,116.625,2.5328445434570312,20.791746139526367,0.015922551974654198,500,99.84587860107422,88.83990478515625,0.013853758573532104,0.4204142689704895,0.4168357849121094,0.6456601023674011,NaN,0,2091.39013671875,5.182599067687988,1.0075709819793701,115.78644561767578,1.0075709819793701,11,0.02199379727244377,-0.25382477045059204,172.73179626464844,0.0002640000020619482,0.7067603468894958,15.546121597290039,0.4204142689704895,0,240000.0,1.0717695951461792,1746537957.94751
-0.44407033920288086,40,81.5,0.4506026804447174,83.6469497680664,1.0101585388183594,0.4536266624927521,0.4506026804447174,13,0.05602439492940903,2425.98175792,-0.06773227453231812,90.19999694824219,-25.13287353515625,18.646265029907227,0.015236077830195427,500,74.71300506591797,85.48448181152344,0.01384555734694004,0.4536266624927521,0.4506026804447174,0.7471490502357483,NaN,0,2260.594970703125,5.036489963531494,1.0101585388183594,118.25118255615234,1.0101585388183594,12,-0.007908456027507782,0.06856280565261841,169.13150024414062,0.0002610000083222985,0.6867453455924988,13.481344223022461,0.4536266624927521,0,260000.0,1.0430134534835815,1746538127.160584
-0.4878348410129547,38,72.69999694824219,0.48347795009613037,79.20503234863281,1.0124180316925049,0.4859654903411865,0.48347795009613037,14,0.07621423900127411,2591.118884665,-0.04376450181007385,84.67500305175781,-12.529842376708984,19.00193977355957,0.021174069494009018,500,62.183162689208984,85.4158706665039,0.014755471609532833,0.4859654903411865,0.48347795009613037,0.9069894552230835,NaN,0,2425.298828125,5.7941789627075195,1.0124180316925049,121.49121856689453,1.0124180316925049,13,0.020189844071865082,0.3202703595161438,164.62095642089844,0.0002579999854788184,0.6622273921966553,13.0230073928833,0.4859654903411865,0,280000.0,1.0064970254898071,1746538291.8556728
-0.49954771995544434,40,48.779998779296875,0.5149174928665161,84.16722869873047,1.014275074005127,0.5163672566413879,0.5149174928665161,15,0.06540954858064651,2754.612373912,-0.011712878942489624,37.474998474121094,-21.250408172607422,11.669804573059082,0.016140058636665344,500,40.93275451660156,80.9034194946289,0.014602096751332283,0.5163672566413879,0.5149174928665161,0.8533799648284912,NaN,0,2590.442626953125,5.6160569190979,1.014275074005127,121.16020965576172,1.014275074005127,14,-0.010804690420627594,-0.25649791955947876,165.07069396972656,0.00025499999173916876,0.6441906094551086,8.098539352416992,0.5163672566413879,0,300000.0,0.978894054889679,1746538456.9928606
-0.45495060086250305,40,32.79999923706055,0.5445935726165771,82.63562774658203,1.0127720832824707,0.5450833439826965,0.5445935726165771,16,0.0916208028793335,2914.964864887,0.044597119092941284,38.125,-3.7117347717285156,10.378094673156738,0.016148459166288376,500,37.22101974487305,80.79061889648438,0.01477107498794794,0.5450833439826965,0.5445935726165771,0.9867105484008789,NaN,0,2753.9365234375,6.132422924041748,1.0127720832824707,122.37931823730469,1.0127720832824707,15,0.02621125429868698,-0.06359585374593735,163.4263153076172,0.0002519999979995191,0.6240606904029846,7.028282642364502,0.5450833439826965,0,320000.0,0.9471678137779236,1746538620.4862053
-0.4032752215862274,40,21.6200008392334,0.5723240375518799,81.9492416381836,1.0158504247665405,0.5717865228652954,0.5723240375518799,17,0.0619879812002182,3075.024337741,0.051675379276275635,20.475000381469727,-24.09984016418457,6.141181945800781,0.015818046405911446,500,13.121179580688477,78.33879089355469,0.01433365698903799,0.5717865228652954,0.5723240375518799,0.8094645738601685,NaN,0,2914.2900390625,5.742991924285889,1.0158504247665405,124.77535247802734,1.0158504247665405,16,-0.029632821679115295,0.11600269377231598,160.28807067871094,0.00024900000425986946,0.6087358593940735,4.056528568267822,0.5717865228652954,0,340000.0,0.9222925901412964,1746538780.8391566
-0.4406277537345886,40,14.5,0.5980603098869324,81.53690338134766,1.0165787935256958,0.5965703129768372,0.5980603098869324,18,0.07234262675046921,3236.761430271,-0.037352532148361206,16.549999237060547,2.1283912658691406,6.343800067901611,0.01795015297830105,500,15.249570846557617,78.44365692138672,0.014985366724431515,0.5965703129768372,0.5980603098869324,0.9543923735618591,NaN,0,3074.33740234375,5.294020175933838,1.0165787935256958,125.01513671875,1.0165787935256958,17,0.010354645550251007,-0.04737572371959686,159.98062133789062,0.0002460000105202198,0.5908277630805969,3.9744086265563965,0.5965703129768372,0,360000.0,0.8924503922462463,1746538940.898052
-0.4199243485927582,40,8.029999732971191,0.6217634081840515,83.20309448242188,1.0179822444915771,0.6195212006568909,0.6217634081840515,19,0.07628612965345383,3398.155170335,0.020703405141830444,13.024999618530273,-4.815883636474609,5.2820587158203125,0.01731748692691326,500,10.433687210083008,78.45915222167969,0.015515615232288837,0.6195212006568909,0.6217634081840515,1.0234040021896362,NaN,0,3236.076416015625,5.169246196746826,1.0179822444915771,123.71469116210938,1.0179822444915771,18,0.003943502902984619,0.3312833309173584,161.66229248046875,0.00024300000222865492,0.5724226236343384,3.205165147781372,0.6195212006568909,0,380000.0,0.8606388568878174,1746539102.6352973
-0.394004762172699,40,8.4399995803833,0.64365154504776,83.81854248046875,1.0195469856262207,0.6407972574234009,0.64365154504776,20,0.06665316969156265,3561.240545598,0.025919586420059204,12.199999809265137,-4.0528645515441895,4.49995231628418,0.016704246401786804,500,6.380822658538818,77.50059509277344,0.015512227080762386,0.6407972574234009,0.64365154504776,0.9820114970207214,NaN,0,3397.470947265625,5.778109073638916,1.0195469856262207,123.97781372070312,1.0195469856262207,19,-0.009632959961891174,0.20037931203842163,161.31918334960938,0.00023999999393709004,0.5554128289222717,2.667839288711548,0.6407972574234009,0,400000.0,0.8305871486663818,1746539264.0290625
-0.3704964518547058,40,5.039999961853027,0.663768470287323,85.7652816772461,1.018338680267334,0.660332977771759,0.663768470287323,21,0.05003485828638077,3723.536516867,0.023508310317993164,5.25,-2.330974578857422,3.0806779861450195,0.014782779850065708,500,4.0498480796813965,77.24388122558594,0.014794242568314075,0.660332977771759,0.663768470287323,0.9155450463294983,NaN,0,3560.55517578125,5.005354404449463,1.018338680267334,122.69245147705078,1.018338680267334,20,-0.016618311405181885,0.05477660894393921,163.00921630859375,0.00023700000019744039,0.5514498353004456,1.8702644109725952,0.660332977771759,0,420000.0,0.8232794404029846,1746539427.1143138
-0.3482070863246918,40,1.5,0.6821404099464417,85.36819458007812,1.0192447900772095,0.6782943606376648,0.6821404099464417,22,0.04629329964518547,3886.350714662,0.022289365530014038,5.25,-1.1371054649353027,2.5415713787078857,0.013844308443367481,500,2.9127426147460938,76.8670425415039,0.015110643580555916,0.6782943606376648,0.6821404099464417,0.9036069512367249,NaN,0,3722.865234375,4.212406158447266,1.0192447900772095,123.2777328491211,1.0192447900772095,21,-0.0037415586411952972,-0.04208417236804962,162.2353057861328,0.00023400000645779073,0.5444598197937012,1.4907499551773071,0.6782943606376648,0,440000.0,0.8104248046875,1746539589.4108617
-0.34741857647895813,40,1.9600000381469727,0.698948860168457,86.4300765991211,1.0199065208435059,0.694778323173523,0.698948860168457,23,0.053326722234487534,4048.460215745,0.0007885098457336426,3.75,-0.5964794158935547,2.2236812114715576,0.013975164853036404,500,2.316263198852539,76.3101806640625,0.015412935055792332,0.694778323173523,0.698948860168457,0.9812415838241577,NaN,0,3885.6650390625,4.830387592315674,1.0199065208435059,122.89517974853516,1.0199065208435059,22,0.007033422589302063,-0.24058997631072998,162.7403106689453,0.00023099999816622585,0.5393437147140503,1.3997238874435425,0.694778323173523,0,460000.0,0.8009502291679382,1746539752.2245598
-0.3461395502090454,40,1.4700000286102295,0.7143180966377258,85.92893981933594,1.0199517011642456,0.7098390460014343,0.7143180966377258,24,0.04815327748656273,4210.581154677,0.0012790262699127197,1.375,-0.724475622177124,1.8632718324661255,0.014935900457203388,500,1.591787576675415,76.0559310913086,0.015269756317138672,0.7098390460014343,0.7143180966377258,0.9510408043861389,NaN,0,4047.726806640625,5.147134304046631,1.0199517011642456,123.4682846069336,1.0199517011642456,23,-0.005173444747924805,0.19171126186847687,161.98492431640625,0.0002280000044265762,0.532038688659668,1.1863317489624023,0.7098390460014343,0,480000.0,0.787440299987793,1746539914.3337097
-0.33666083216667175,40,0.4300000071525574,0.728335976600647,86.13024139404297,1.0207420587539673,0.723574697971344,0.728335976600647,25,0.0485309399664402,4369.518039212,0.009478718042373657,0.4749999940395355,-0.6212660670280457,1.5785894393920898,0.013264092616736889,500,0.9705215096473694,75.92125701904297,0.015175851061940193,0.723574697971344,0.728335976600647,0.9899126887321472,NaN,0,4209.90283203125,5.343903064727783,1.0207420587539673,123.41752624511719,1.0207420587539673,24,0.0003776624798774719,-0.0852908194065094,162.05154418945312,0.00022499999613501132,0.5275173187255859,1.0290441513061523,0.723574697971344,0,500000.0,0.7788849472999573,1746540076.4551072
-0.32413744926452637,40,0.05999999865889549,0.7411088943481445,82.53141021728516,1.0221364498138428,0.7361050844192505,0.7411088943481445,26,0.043195560574531555,4532.449540834,0.012523382902145386,0.4749999940395355,-0.32025468349456787,1.327626347541809,0.01672758162021637,500,0.6502668261528015,76.33138275146484,0.01558145321905613,0.7361050844192505,0.7411088943481445,1.0052380561828613,NaN,0,4368.83544921875,5.456307411193848,1.0221364498138428,125.8947525024414,1.0221364498138428,25,-0.005335379391908646,0.27473169565200806,158.86285400390625,0.00022200000239536166,0.5232198238372803,0.8574579954147339,0.7361050844192505,0,520000.0,0.7705593109130859,1746540235.3918114
-0.2908366918563843,40,0.7200000286102295,0.7527772188186646,87.03195190429688,1.0209083557128906,0.7476559281349182,0.7527772188186646,27,0.06345152854919434,4692.498210794,0.03330075740814209,3.700000047683716,0.8943113684654236,1.1021863222122192,0.01322158519178629,500,1.544578194618225,75.82889556884766,0.0159979909658432,0.7476559281349182,0.7527772188186646,1.0733108520507812,NaN,0,4531.76904296875,5.909327983856201,1.0209083557128906,122.8041763305664,1.0209083557128906,26,0.02025596797466278,0.13369160890579224,162.8609161376953,0.00021899999410379678,0.5187587738037109,0.7234007716178894,0.7476559281349182,0,540000.0,0.7620331645011902,1746540398.323474
-0.27514034509658813,40,1.409999966621399,0.7634701132774353,83.4446029663086,1.0175576210021973,0.7583614587783813,0.7634701132774353,28,0.051117248833179474,4852.157676874,0.015696346759796143,4.925000190734863,0.4128882884979248,1.0942223072052002,0.013129234313964844,500,1.95746648311615,76.54741668701172,0.01467289961874485,0.7583614587783813,0.7634701132774353,1.1061757802963257,NaN,0,4691.8310546875,6.144344329833984,1.0175576210021973,125.00618743896484,1.0175576210021973,27,-0.012334279716014862,0.006994687020778656,159.99208068847656,0.00021600000036414713,0.5174771547317505,0.6479912400245667,0.7583614587783813,0,560000.0,0.7593888640403748,1746540558.3728933
-0.25926971435546875,40,3.0399999618530273,0.7733471989631653,82.8834457397461,1.0167324542999268,0.7684217691421509,0.7733471989631653,29,0.04140119254589081,5012.232391387,0.015870630741119385,8.225000381469727,1.1360024213790894,0.8165019750595093,0.01865699701011181,500,3.0934689044952393,76.70613861083984,0.01586625538766384,0.7684217691421509,0.7733471989631653,1.0009828805923462,NaN,0,4851.4765625,5.449184417724609,1.0167324542999268,125.32142639160156,1.0167324542999268,28,-0.009716056287288666,0.004469007253646851,159.58963012695312,0.00021300000662449747,0.5097196102142334,0.5615560412406921,0.7684217691421509,0,580000.0,0.744158923625946,1746540718.0316665
-0.2543987035751343,40,3.0899999141693115,0.782484769821167,83.57836151123047,1.015124797821045,0.7778583765029907,0.782484769821167,30,0.033115893602371216,5171.576090708,0.004871010780334473,7.175000190734863,-0.36422276496887207,0.8782458901405334,0.014969551004469395,500,2.729246139526367,76.41678619384766,0.0153056550770998,0.7778583765029907,0.782484769821167,1.0334242582321167,NaN,0,5011.54296875,5.175023078918457,1.015124797821045,125.00375366210938,1.015124797821045,29,-0.008285298943519592,0.2350647896528244,159.9951934814453,0.0002099999983329326,0.5060703754425049,0.5053725838661194,0.7778583765029907,0,600000.0,0.7367140054702759,1746540878.1062648
-0.27322784066200256,40,5.28000020980835,0.7910489439964294,81.2394027709961,1.014993667602539,0.7869262099266052,0.7910489439964294,31,0.038136523216962814,5320.249677193,-0.018829137086868286,12.350000381469727,0.6293880939483643,1.5046089887619019,0.01593954861164093,500,3.3586342334747314,78.02381134033203,0.015457209199666977,0.7869262099266052,0.7910489439964294,1.0549745559692383,NaN,0,5170.8857421875,5.277897834777832,1.014993667602539,125.57823944091797,1.014993667602539,30,0.0050206296145915985,0.008648335933685303,159.2632598876953,0.00020700000459328294,0.49438944458961487,0.8741156458854675,0.7869262099266052,0,620000.0,0.7134467959403992,1746541037.4500277
-0.2020486444234848,35,8.380000114440918,0.7992347478866577,70.65123748779297,1.0137518644332886,0.7957800626754761,0.7992347478866577,32,0.06112629920244217,5478.704148324,0.07117919623851776,15.399999618530273,1.7007834911346436,0.9038680791854858,0.020395729690790176,500,5.059417724609375,77.94491577148438,0.015278572216629982,0.7957800626754761,0.7992347478866577,1.2213525772094727,NaN,0,5319.5634765625,6.472546577453613,1.0137518644332886,134.5929412841797,1.0137518644332886,31,0.022989775985479355,0.04827328771352768,148.59620666503906,0.00020399999630171806,0.48893409967422485,0.4792005717754364,0.7957800626754761,0,640000.0,0.7022762894630432,1746541186.1236548
-0.1672312468290329,39,13.829999923706055,0.8073309063911438,79.03629302978516,1.0104280710220337,0.8049042820930481,0.8073309063911438,33,0.07332156598567963,5639.033405399,0.034817397594451904,27.325000762939453,4.245024681091309,1.940177321434021,0.022217409685254097,500,9.304442405700684,79.34370422363281,0.01565391942858696,0.8049042820930481,0.8073309063911438,1.2899523973464966,NaN,0,5478.02197265625,7.8560357093811035,1.0104280710220337,126.27853393554688,1.0104280710220337,32,0.012195266783237457,0.17132684588432312,158.3800506591797,0.0002010000025620684,0.48337647318840027,1.1136388778686523,0.8049042820930481,0,660000.0,0.6908868551254272,1746541344.5780792
-0.1484515219926834,40,9.850000381469727,0.8151669502258301,81.63725280761719,1.011532187461853,0.8138538002967834,0.8151669502258301,34,0.0778621956706047,5799.503082645,0.018779724836349487,16.225000381469727,-5.054661750793457,1.145308256149292,0.013461164198815823,500,4.249780654907227,78.62992095947266,0.014318223111331463,0.8138538002967834,0.8151669502258301,1.4145094156265259,NaN,0,5638.36279296875,8.821742057800293,1.011532187461853,124.79157257080078,1.011532187461853,33,0.004540629684925079,0.015244543552398682,160.26722717285156,0.00019799999427050352,0.4841735363006592,0.7198596000671387,0.8138538002967834,0,680000.0,0.6922776699066162,1746541504.907343
-0.21778546273708344,40,8.899999618530273,0.8227258920669556,81.53028869628906,1.014249324798584,0.822876513004303,0.8227258920669556,35,0.08855071663856506,5960.206222297,-0.06933394074440002,21.950000762939453,2.175227642059326,1.7889575958251953,0.02179737202823162,500,6.425008296966553,78.8616714477539,0.01573341339826584,0.822876513004303,0.8227258920669556,1.4403424263000488,NaN,0,5798.81494140625,8.420463562011719,1.014249324798584,124.6944808959961,1.0142492055892944,34,0.010688520967960358,-0.007867909967899323,160.3920135498047,0.00019500000053085387,0.48000961542129517,0.9132128953933716,0.822876513004303,0,700000.0,0.6831573843955994,1746541665.3768485
-0.22280354797840118,40,6.510000228881836,0.8299221992492676,81.80938720703125,1.0138956308364868,0.8312438130378723,0.8299221992492676,36,0.07789062708616257,6121.518712637,-0.005018085241317749,3.7249999046325684,-3.913435697555542,1.065793752670288,0.015545300208032131,500,2.5115725994110107,78.73664855957031,0.014671244658529758,0.8312438130378723,0.8299221992492676,1.3594802618026733,NaN,0,5959.43896484375,8.123394012451172,1.0138956308364868,124.57481384277344,1.0138956308364868,35,-0.010660089552402496,-0.03569500893354416,160.5460968017578,0.00019200000679120421,0.4777851998806,0.3850811719894409,0.8312438130378723,0,720000.0,0.6783874034881592,1746541826.0799968
-0.24865691363811493,40,6.03000020980835,0.8367679119110107,82.90603637695312,1.0149400234222412,0.8394102454185486,0.8367679119110107,37,0.06375190615653992,6279.855130114,-0.025853365659713745,13.425000190734863,1.5466454029083252,1.355357050895691,0.0162955392152071,500,4.058218002319336,78.3054428100586,0.015193658880889416,0.8394102454185486,0.8367679119110107,1.3994593620300293,NaN,0,6120.80810546875,7.383176803588867,1.0149400234222412,124.06060028076172,1.0149400234222412,36,-0.01413872092962265,-0.2837129235267639,161.2115478515625,0.00018899999849963933,0.46654441952705383,0.5080417990684509,0.8394102454185486,0,740000.0,0.653964102268219,1746541987.3925183
-0.2730707824230194,40,5.889999866485596,0.8432900905609131,81.48420715332031,1.0172861814498901,0.8471851944923401,0.8432900905609131,38,0.05649536848068237,6443.834703014,-0.02441386878490448,8.225000381469727,-1.7056410312652588,1.057350516319275,0.01862681657075882,500,2.352576971054077,76.71501159667969,0.015778401866555214,0.8471851944923401,0.8432900905609131,1.3476356267929077,NaN,0,6279.107421875,7.2816386222839355,1.0172861814498901,126.42282104492188,1.0172861814498901,37,-0.007256537675857544,-0.399306058883667,158.1992950439453,0.00018600000475998968,0.45480650663375854,0.5084739327430725,0.8471851944923401,0,760000.0,0.6281777620315552,1746542145.7287896
-0.2333577275276184,40,6.75,0.84956294298172,85.25309753417969,1.015125036239624,0.8544615507125854,0.84956294298172,39,0.06627876311540604,6602.287788272,0.039713054895401,4.75,-0.5845479965209961,0.6810070276260376,0.014830346219241619,500,1.768028974533081,78.49694061279297,0.014797588810324669,0.8544615507125854,0.84956294298172,1.4014792442321777,NaN,0,6442.99658203125,7.7473368644714355,1.015125036239624,122.1373291015625,1.015125036239624,38,0.009783394634723663,-0.03155205771327019,163.75010681152344,0.0001829999964684248,0.45351624488830566,0.3730103373527527,0.8544615507125854,0,780000.0,0.6250705122947693,1746542309.7084463
-0.24051113426685333,40,5.440000057220459,0.8555459976196289,81.49765014648438,1.0177817344665527,0.8613699078559875,0.8555459976196289,40,0.04872665926814079,6762.570586957,-0.007153406739234924,6.75,0.4548630714416504,0.6266849637031555,0.01792590320110321,500,2.2228920459747314,76.82953643798828,0.015487467870116234,0.8613699078559875,0.8555459976196289,1.2650560140609741,NaN,0,6601.55322265625,7.554342746734619,1.0177817344665527,126.32064819335938,1.0177817344665527,39,-0.017552103847265244,-0.01242315024137497,158.32723999023438,0.00018000000272877514,0.44505733251571655,0.2628994584083557,0.8613699078559875,0,800000.0,0.6054771542549133,1746542468.1616182
-0.21881410479545593,40,2.319999933242798,0.8611090183258057,83.55915069580078,1.0180320739746094,0.8677553534507751,0.8611090183258057,41,0.06901193410158157,6922.535725033,0.0216970294713974,2.299999952316284,-0.8025691509246826,0.6014728546142578,0.014750350266695023,500,1.4203228950500488,76.62061309814453,0.01569349318742752,0.8677553534507751,0.8611090183258057,1.4013738632202148,NaN,0,6761.859375,7.719691276550293,1.0180320739746094,124.85968017578125,1.0180320739746094,40,0.02028527483344078,-0.14045795798301697,160.1798095703125,0.00017699999443721026,0.4483208656311035,0.2761983275413513,0.8677553534507751,0,820000.0,0.6122592687606812,1746542628.4444697
