TotalEnvSteps,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Value/reward,_step,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Time/FPS,Time/Total,Metrics/EpRet,Train/PolicyRatio/Min,Metrics/EpLen,Loss/Loss_pi/Delta,Misc/H_inv_g,Safety/EpCostShield,Misc/FinalStepNorm,_timestamp,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Metrics/EpCost,Misc/Alpha,Train/PolicyStd,Train/PolicyRatio,Safety/shield_violation,Train/LR,Value/Adv,Time/Epoch,Train/StopIter,Loss/Loss_reward_critic,Train/KL,Misc/xHx,Train/Entropy,Safety/ShieldLagrangeMultiplier/Min,Time/Update,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,_runtime,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Time/Rollout,Misc/gradient_norm,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Value/cost
220000.0,-1.9490318298339844,0.39159515500068665,1.0019252300262451,0.0369529165327549,11,1,0.39159515500068665,0.0013612308539450169,276.35089111328125,816.6505737304688,1.353725552558899,1.0019252300262451,1000,0.10868018865585327,0.126363605260849,49.400001525878906,0.23083192110061646,1746497185.0629423,0.3882652521133423,12.26159954071045,45.400001525878906,1.8267279863357544,1.3377758264541626,1.0019251108169556,5.902253150939941,0,-2.2888183792701966e-08,72.37176513671875,10,0.011337004601955414,0.000421237840782851,0.005993513390421867,1.7098588943481445,0.3882652521133423,15.126304626464844,0,0.0019860239699482918,0,889.276679532,-0.9519984722137451,0.39159515500068665,57.24543762207031,0.1648852825164795,-0.3683106005191803,0.3882652521133423,10,3.4459774494171143
240000.0,-0.728240966796875,0.4270305931568146,1.0032165050506592,0.0915653184056282,12,1,0.4270305931568146,0.0022744126617908478,279.1246337890625,888.357177734375,1.6995527744293213,1.0032165050506592,1000,-0.11047503352165222,0.09833976626396179,42.45000076293945,0.2504286468029022,1746497256.7634594,0.4198424816131592,11.533358573913574,40.36000061035156,2.546565294265747,1.3701969385147095,1.0032163858413696,7.861138343811035,0,-8.201598511448083e-09,71.65258026123047,10,0.012282918207347393,0.00041695046820677817,0.003084032330662012,1.7338348627090454,0.4198424816131592,15.469191551208496,0,0.0009459136053919792,0,959.991207141,0.0606151819229126,0.4270305931568146,56.18336868286133,0.1176416352391243,-0.4787856340408325,0.4198424816131592,11,4.832221031188965
260000.0,-4.833661079406738,0.4613616466522217,1.0027884244918823,0.10562459379434586,13,1,0.4613616466522217,0.001971685793250799,283.0595703125,959.0654296875,1.8668148517608643,1.0027884244918823,1000,-0.0007272064685821533,0.10673356801271439,26.299999237060547,0.28917351365089417,1746497327.4780154,0.44975537061691284,6.699697494506836,27.6200008392334,2.7093024253845215,1.3746196031570435,1.0027884244918823,6.564128875732422,0,5.340575981449547e-09,70.65650939941406,10,0.012579591013491154,0.0003410814388189465,0.002724667079746723,1.7370213270187378,0.44975537061691284,15.930756568908691,0,0.0002966728061437607,0,1030.881717192,-0.5992233157157898,0.4613616466522217,54.725730895996094,0.08736452460289001,-0.4795128405094147,0.44975537061691284,12,3.2490782737731934
280000.0,2.4879093170166016,0.49441099166870117,1.0009219646453857,0.0727597028017044,14,1,0.49441099166870117,0.000651871261652559,282.5145263671875,1029.9124755859375,1.789742112159729,1.0009219646453857,1000,0.09640896320343018,0.08854623883962631,48.95000076293945,0.30731678009033203,1746497398.3684027,0.47927165031433105,9.187606811523438,22.760000228881836,3.4706928730010986,1.3981703519821167,1.0009218454360962,5.659418106079102,0,1.5258788677030566e-09,70.7928237915039,10,0.014376888982951641,0.00030672206776216626,0.001660332316532731,1.7539173364639282,0.47927165031433105,15.414005279541016,0,0.0017972979694604874,0,1102.427883745,-1.4203338623046875,0.49441099166870117,55.37879180908203,0.03699548542499542,-0.3831038773059845,0.47927165031433105,13,3.0207390785217285
300000.0,-1.1489458084106445,0.5262181162834167,1.0022039413452148,0.10820311307907104,15,1,0.5262181162834167,0.0015583656495437026,279.8067626953125,1101.4884033203125,2.008211851119995,1.0022039413452148,1000,-0.058084696531295776,0.11588533222675323,35.849998474121094,0.3303702175617218,1746497469.9140546,0.5078878402709961,8.038661003112793,20.90999984741211,2.850837230682373,1.4346269369125366,1.0022039413452148,5.890059947967529,0,-8.77380390562621e-09,71.47789764404297,10,0.016497479751706123,0.0002584369794931263,0.002460840158164501,1.7797365188598633,0.5078878402709961,15.442362785339355,0,0.0021205907687544823,0,1172.643130012,-1.04279625415802,0.5262181162834167,56.035518646240234,0.07534272968769073,-0.4411885738372803,0.5078878402709961,14,3.3768770694732666
320000.0,-1.9220819473266602,0.5567383766174316,1.0013445615768433,0.162848562002182,16,1,0.5567383766174316,0.0009507205104455352,285.1062927246094,1171.717529296875,2.0688648223876953,1.0013445615768433,1000,0.09047010540962219,0.10669837146997452,42.75,0.3192967474460602,1746497540.129907,0.5360492467880249,6.116579055786133,18.270000457763672,2.9925174713134766,1.4536563158035278,1.0013445615768433,4.052382946014404,0,1.525878801089675e-08,70.14927673339844,10,0.016195932403206825,0.0002892650372814387,0.0022333390079438686,1.7927623987197876,0.5360492467880249,15.220105171203613,0,-0.0003015473484992981,0,1243.760937654,1.1184108257293701,0.5567383766174316,54.92914581298828,0.03943578526377678,-0.3507184684276581,0.5360492467880249,15,2.411992073059082
340000.0,3.5693397521972656,0.5863532423973083,1.0017879009246826,0.13231676816940308,17,1,0.5863532423973083,0.0012641807552427053,281.4408874511719,1242.8345947265625,2.1565544605255127,1.0017879009246826,1000,-0.011503398418426514,0.12512324750423431,57.599998474121094,0.30765384435653687,1746497611.247705,0.5644574761390686,9.685918807983398,20.90999984741211,2.4588065147399902,1.4651026725769043,1.001787781715393,5.565300941467285,0,-5.340575981449547e-09,71.06288146972656,10,0.019668705761432648,0.0003347875608596951,0.0033081104047596455,1.8005528450012207,0.5644574761390686,14.934003829956055,0,0.0034727733582258224,0,1313.681239665,-0.007631659507751465,0.5863532423973083,56.12885665893555,0.06221296638250351,-0.3622218668460846,0.5644574761390686,16,2.9559483528137207
360000.0,-4.7070207595825195,0.6149986386299133,1.0029491186141968,0.14801520109176636,18,1,0.6149986386299133,0.0020852575544267893,286.2486572265625,1312.7587890625,2.4625251293182373,1.0029491186141968,1000,-0.11364197731018066,0.12589333951473236,27.25,0.3327164649963379,1746497681.1680338,0.5917370915412903,4.978898048400879,18.670000076293945,2.6428439617156982,1.4682704210281372,1.0029491186141968,5.380486011505127,0,3.2424924967244806e-09,69.86932373046875,10,0.023464035242795944,0.0002874400815926492,0.0028634225018322468,1.8026388883590698,0.5917370915412903,15.531311988830566,0,0.0037953294813632965,0,1383.94244083,-1.0771280527114868,0.6149986386299133,54.33799362182617,0.059984296560287476,-0.47586384415626526,0.5917370915412903,17,2.619551658630371
380000.0,1.9494004249572754,0.6426775455474854,1.0020453929901123,0.2886752784252167,19,1,0.6426775455474854,0.0014462550170719624,284.9040832519531,1383.0087890625,3.2980856895446777,1.0020453929901123,1000,0.04272937774658203,0.14549914002418518,38.04999923706055,0.33480244874954224,1746497751.4291294,0.618552565574646,6.928298473358154,17.270000457763672,2.3010613918304443,1.4848395586013794,1.0020452737808228,5.674206256866455,0,-1.0681151962899094e-08,70.19905853271484,10,0.023926617577672005,0.00026227592024952173,0.0037772213108837605,1.8138850927352905,0.618552565574646,15.325530052185059,0,0.0004625823348760605,0,1453.134424887,0.030032649636268616,0.6426775455474854,54.87350082397461,0.05927639082074165,-0.4331344664096832,0.618552565574646,18,2.7885875701904297
400000.0,-1.6951570510864258,0.6693724989891052,1.00248122215271,0.24424105882644653,20,1,0.6693724989891052,0.0017544328002259135,289.3414611816406,1452.1939697265625,3.7494475841522217,1.00248122215271,1000,-0.05031651258468628,0.15506425499916077,20.25,0.32471784949302673,1746497820.6212265,0.6440757513046265,5.2331414222717285,15.729999542236328,2.094085693359375,1.5132732391357422,1.0024811029434204,4.8576130867004395,0,-1.2207030941624453e-08,69.12248229980469,10,0.0189410038292408,0.00026058315415866673,0.004560790956020355,1.832963466644287,0.6440757513046265,15.25948715209961,0,-0.004985613748431206,0,1522.975828292,-0.14909633994102478,0.6693724989891052,53.862979888916016,0.09955994784832001,-0.4834509789943695,0.6440757513046265,19,2.5056190490722656
420000.0,0.4547419548034668,0.695159375667572,1.004551887512207,0.2580465078353882,21,1,0.695159375667572,0.003218726720660925,286.5744934082031,1522.052734375,3.8424582481384277,1.004551887512207,1000,0.08804386854171753,0.1297268569469452,35.5,0.3096604645252228,1746497890.462497,0.6692368984222412,5.687883377075195,15.279999732971191,2.387018918991089,1.5298572778701782,1.004551887512207,4.473123550415039,0,1.5258788677030566e-09,69.78987884521484,10,0.02792138233780861,0.0002823916438501328,0.0035100802779197693,1.8440500497817993,0.6692368984222412,15.152715682983398,0,0.00898037850856781,0,1592.10778923,0.6357249021530151,0.695159375667572,54.63713455200195,0.08629515022039413,-0.395407110452652,0.6692368984222412,20,2.3132519721984863
440000.0,-0.3496570587158203,0.7198783755302429,1.0020641088485718,0.26732221245765686,22,1,0.7198783755302429,0.0014595735119655728,289.587890625,1591.16845703125,4.009543418884277,1.0020641088485718,1000,0.009392261505126953,0.1412389576435089,27.75,0.3287467360496521,1746497959.5946202,0.6936957240104675,5.338226318359375,12.430000305175781,2.327592372894287,1.5466022491455078,1.0020641088485718,3.2819700241088867,0,-1.5258788677030566e-09,69.06365966796875,10,0.020999301224946976,0.00027814882923848927,0.0036916022654622793,1.854976773262024,0.6936957240104675,15.561687469482422,0,-0.006922081112861633,0,1660.330282814,-0.04256883263587952,0.7198783755302429,53.501956939697266,0.05727502331137657,-0.386014848947525,0.6936957240104675,21,1.6926254034042358
460000.0,0.29213523864746094,0.7438622713088989,1.0024452209472656,0.3303822875022888,23,1,0.7438622713088989,0.0017290884861722589,293.3879699707031,1659.4052734375,3.968665838241577,1.0024452209472656,1000,-0.02988573908805847,0.1450641006231308,28.25,0.2898121476173401,1746498027.8169706,0.7175644040107727,5.630361557006836,14.6899995803833,1.9978212118148804,1.585585594177246,1.0024452209472656,4.1323561668396,0,-2.2888182460434336e-09,68.16912078857422,10,0.022657008841633797,0.000317994796205312,0.00501090195029974,1.8797649145126343,0.7175644040107727,15.133415222167969,0,0.001657707616686821,0,1731.423833533,-0.740871787071228,0.7438622713088989,53.03567886352539,0.09870372712612152,-0.4159005880355835,0.7175644040107727,22,2.329674243927002
480000.0,0.6681637763977051,0.7670836448669434,1.0014809370040894,0.4634799361228943,24,1,0.7670836448669434,0.0010471524437889457,281.5328063964844,1730.49853515625,4.194206714630127,1.0014809370040894,1000,-0.08412861824035645,0.1489924192428589,29.899999618530273,0.3182181417942047,1746498098.9106636,0.7410045266151428,6.298525333404541,13.5,2.135800838470459,1.5983697175979614,1.0014809370040894,6.058635711669922,0,-7.629394338515283e-10,71.03968048095703,10,0.029655903577804565,0.00029370898846536875,0.004384373314678669,1.8876904249191284,0.7410045266151428,15.842022895812988,0,0.006998894736170769,0,1800.818005769,-0.8998298048973083,0.7670836448669434,55.19763946533203,0.05509595572948456,-0.5000292062759399,0.7410045266151428,23,3.5280895233154297
500000.0,-0.5079140663146973,0.7897815108299255,1.0028733015060425,0.4575146436691284,25,1,0.7897815108299255,0.0020317030139267445,288.51287841796875,1799.873291015625,4.469221591949463,1.0028733015060425,1000,0.049219727516174316,0.13641786575317383,27.799999237060547,0.3144749402999878,1746498168.3046823,0.7639610171318054,5.790611267089844,15.0600004196167,2.3052327632904053,1.6030546426773071,1.0028733015060425,5.076156139373779,0,2.2888182460434336e-09,69.32099914550781,10,0.03140806034207344,0.00029925897251814604,0.0037635639309883118,1.8906112909317017,0.7639610171318054,15.294239044189453,0,0.0017521567642688751,0,1869.947645626,-0.7479011416435242,0.7897815108299255,54.02674102783203,0.06262081861495972,-0.4508094787597656,0.7639610171318054,24,2.8907828330993652
520000.0,-0.8867740631103516,0.8121078610420227,1.0001904964447021,0.37908995151519775,26,1,0.8121078610420227,0.00013458894682116807,289.7063293457031,1868.9820556640625,4.774830341339111,1.0001904964447021,1000,0.09986945986747742,0.13676486909389496,31.899999618530273,0.30027759075164795,1746498237.4336555,0.7867182493209839,4.903837203979492,15.949999809265137,2.195575475692749,1.6088279485702515,1.0001903772354126,3.2920186519622803,0,-5.7220459481754915e-09,69.03543090820312,10,0.02609080821275711,0.00032909034052863717,0.004148893058300018,1.8943132162094116,0.7867182493209839,15.374052047729492,0,-0.00531725212931633,0,1938.046574893,1.4212498664855957,0.8121078610420227,53.66136169433594,0.12443092465400696,-0.3509400188922882,0.7867182493209839,25,1.7828017473220825
540000.0,1.8209953308105469,0.8341242671012878,1.001840591430664,0.476962149143219,27,1,0.8341242671012878,0.0013014385476708412,294.09613037109375,1937.096923828125,5.380716323852539,1.001840591430664,1000,0.013940989971160889,0.16598626971244812,31.850000381469727,0.31505897641181946,1746498305.5332782,0.8093084692955017,6.724832534790039,16.059999465942383,1.8981026411056519,1.615097165107727,1.001840591430664,3.4559500217437744,0,4.577636492086867e-09,68.00497436523438,10,0.025584211573004723,0.00029774883296340704,0.005551237612962723,1.8982934951782227,0.8093084692955017,14.85179328918457,0,-0.000506596639752388,0,2010.131511448,-0.4274803102016449,0.8341242671012878,53.153160095214844,0.09524586796760559,-0.3369990289211273,0.8093084692955017,26,1.7534387111663818
560000.0,2.899624824523926,0.8562358617782593,1.000657320022583,0.6328072547912598,28,1,0.8562358617782593,0.000464739219751209,277.69610595703125,2009.1962890625,6.1941237449646,1.000657320022583,1000,0.12206731736660004,0.17049197852611542,71.9000015258789,0.32704174518585205,1746498377.6183052,0.8337375521659851,9.624457359313965,19.75,1.9182237386703491,1.6258522272109985,1.0006572008132935,4.097245216369629,0,6.866454960174906e-09,72.02117919921875,10,0.027114152908325195,0.00025229889433830976,0.005435389466583729,1.9048876762390137,0.8337375521659851,15.818283081054688,0,0.0015299413353204727,0,2079.884398086,0.5581127405166626,0.8562358617782593,56.202880859375,0.06759503483772278,-0.21493171155452728,0.8337375521659851,27,2.1403112411499023
580000.0,-3.2088823318481445,0.8784270882606506,1.0012325048446655,0.588713526725769,29,1,0.8784270882606506,0.0008715406293049455,286.9892578125,2078.948974609375,6.5116286277771,1.0012325048446655,1000,-0.14966021478176117,0.13103727996349335,28.600000381469727,0.2723677456378937,1746498447.371112,0.8576619029045105,6.41557502746582,19.530000686645508,2.0785515308380127,1.63839852809906,1.0012325048446655,4.001580715179443,0,-7.629394005448376e-09,69.68901824951172,10,0.031001215800642967,0.0003555414150469005,0.004629216156899929,1.9122339487075806,0.8576619029045105,15.152774810791016,0,0.003887062892317772,0,2150.753956302,0.12478218972682953,0.8784270882606506,54.536224365234375,0.10589420050382614,-0.36459192633628845,0.8576619029045105,28,1.6301887035369873
600000.0,3.194460868835449,0.9008982181549072,1.0009888410568237,0.5759285092353821,30,1,0.9008982181549072,0.000699188094586134,282.4249267578125,2149.828125,6.724361419677734,1.0009888410568237,1000,0.11999605596065521,0.13789045810699463,49.95000076293945,0.3257588744163513,1746498518.2407207,0.8822651505470276,9.61003589630127,21.520000457763672,2.3624467849731445,1.6615647077560425,1.0009888410568237,3.7259206771850586,0,1.9836425835251248e-08,70.81527709960938,10,0.03076731599867344,0.0002649549569468945,0.003583477344363928,1.9259147644042969,0.8822651505470276,15.090700149536133,0,-0.0002338998019695282,0,2219.00497088,1.1760139465332031,0.9008982181549072,55.72455978393555,0.07345006614923477,-0.24459587037563324,0.8822651505470276,29,1.5434114933013916
620000.0,-3.5788097381591797,0.9234795570373535,1.001362681388855,0.7762118577957153,31,1,0.9234795570373535,0.0009635331225581467,293.2760925292969,2218.077880859375,7.929354190826416,1.001362681388855,1000,-0.21247746050357819,0.13960891962051392,17.899999618530273,0.2727715075016022,1746498586.4917715,0.9057570099830627,6.03122615814209,19.920000076293945,1.953825831413269,1.6682806015014648,1.001362681388855,4.7214202880859375,0,8.392333938900265e-09,68.19512939453125,10,0.030177535489201546,0.0003546090447343886,0.0052391099743545055,1.9292453527450562,0.9057570099830627,14.984349250793457,0,-0.0005897805094718933,0,2288.017052727,-0.8373410701751709,0.9234795570373535,53.210758209228516,0.13602666556835175,-0.4570733308792114,0.9057570099830627,30,2.6020777225494385
640000.0,0.13963890075683594,0.9461575150489807,1.0001614093780518,0.6664784550666809,32,1,0.9461575150489807,0.00011407747660996392,290.0340881347656,2287.0908203125,8.110649108886719,1.0001614093780518,1000,0.11320292949676514,0.13231217861175537,30.75,0.28891441226005554,1746498655.5037725,0.9289854764938354,6.170865058898926,19.75,2.1835813522338867,1.6734026670455933,1.0001612901687622,3.4477734565734863,0,5.340575981449547e-09,68.95741271972656,10,0.03767111897468567,0.0003356585220899433,0.004194596782326698,1.9313675165176392,0.9289854764938354,15.181835174560547,0,0.007493583485484123,0,2358.062765147,0.46436643600463867,0.9461575150489807,53.775550842285156,0.13233311474323273,-0.3438704013824463,0.9289854764938354,31,1.6185051202774048
660000.0,-0.3532390594482422,0.9686024188995361,1.0013593435287476,0.845367968082428,33,1,0.9686024188995361,0.0009611729183234274,285.7469177246094,2357.137939453125,8.442432403564453,1.0013593435287476,1000,-0.04029402136802673,0.12788967788219452,32.900001525878906,0.297272652387619,1746498725.5494962,0.9521095752716064,5.817625999450684,16.450000762939453,2.324446201324463,1.668359398841858,1.0013593435287476,4.136717796325684,0,3.051757735406113e-09,69.99201202392578,10,0.0327240526676178,0.0003182258806191385,0.003701603040099144,1.9288047552108765,0.9521095752716064,14.941080093383789,0,-0.004947066307067871,0,2429.817901894,-0.3689125180244446,0.9686024188995361,55.05091094970703,0.11417833715677261,-0.384164422750473,0.9521095752716064,32,2.234628677368164
680000.0,0.6063961982727051,0.9910253286361694,1.00205659866333,0.8653374910354614,34,1,0.9910253286361694,0.0014542348217219114,278.9336853027344,2428.89306640625,8.955558776855469,1.00205659866333,1000,0.04443234205245972,0.1694032847881317,39.349998474121094,0.2898840308189392,1746498797.3046505,0.9755109548568726,6.424022197723389,18.15999984741211,1.7112066745758057,1.6724218130111694,1.00205659866333,3.8399055004119873,0,1.201629640235069e-08,71.70162963867188,10,0.04047015309333801,0.00032474318868480623,0.00683005852624774,1.9312363862991333,0.9755109548568726,15.414645195007324,0,0.007746100425720215,0,2500.732074421,-0.23161379992961884,0.9910253286361694,56.286964416503906,0.14808470010757446,-0.3397320806980133,0.9755109548568726,33,1.9304969310760498
700000.0,0.06963014602661133,1.013307809829712,1.0012311935424805,0.723465085029602,35,1,1.013307809829712,0.0008705853251740336,282.2607421875,2499.802978515625,9.029160499572754,1.0012311935424805,1000,0.02357497811317444,0.1566915661096573,39.400001525878906,0.29244744777679443,1746498868.2188895,0.9991775751113892,6.49365234375,16.8700008392334,1.866389274597168,1.6959882974624634,1.0012311935424805,3.5626206398010254,0,-9.059905714536853e-09,70.85647583007812,10,0.03537103906273842,0.0003241861704736948,0.005741491913795471,1.944239616394043,0.9991775751113892,15.331514358520508,0,-0.005099114030599594,0,2569.814209894,0.06513434648513794,1.013307809829712,55.524940490722656,0.12079115211963654,-0.31615710258483887,0.9991775751113892,34,1.7359117269515991
