Safety/EpCostShield,Train/PolicyRatio/Std,Time/Update,Value/reward,Time/FPS,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyStd,Loss/Loss_pi,Train/StopIter,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/KL,_step,Loss/Loss_cost_critic,Time/Total,Train/Epoch,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Safety/shield_violation,Train/LR,Train/Entropy,Metrics/LagrangeMultiplier/Min,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Metrics/EpCost,_runtime,Time/Rollout,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Value/cost,_timestamp,Time/Epoch,Train/PolicyRatio
131.9499969482422,0.014178103767335415,95.8817138671875,0.328732430934906,100.59317779541016,0.39460089802742004,0.04339497536420822,0,0.39460089802742004,0.77499920129776,-0.21908888220787048,40,1.0071327686309814,0,0.05530061200261116,220000.0,0.3925136923789978,0.015475994907319546,11,11.346242904663086,2214.96533203125,10,4.688177585601807,0.01107649877667427,1.0071327686309814,-1.2586336135864258,1000,10.5234956741333,0.00026699999580159783,1.1640101671218872,0.3925136923789978,NaN,0.39460089802742004,72.16000366210938,2400.041460833,102.9388656616211,0.17043638229370117,0.3925136923789978,5.7462968826293945,1746572346.6095066,198.8206329345703,1.0071327686309814
68.3499984741211,0.0142405079677701,82.75186920166016,0.3552868068218231,108.79010772705078,0.42798370122909546,0.046487197279930115,0,0.42798370122909546,0.7568513751029968,-0.42613038420677185,35,1.0114867687225342,0,-0.045682527124881744,240000.0,0.4288046956062317,0.020590294152498245,12,8.732231140136719,2398.866455078125,11,5.288500785827637,0.0030922219157218933,1.0114867687225342,-2.614011764526367,1000,10.832559585571289,0.0002640000020619482,1.140307068824768,0.4288046956062317,NaN,0.42798370122909546,54.63999938964844,2596.698665688,101.08828735351562,-0.20704150199890137,0.4288046956062317,5.457907199859619,1746572530.5100543,183.84024047851562,1.0114867687225342
95.0999984741211,0.014705793000757694,94.41325378417969,0.40412187576293945,101.74240112304688,0.4610736668109894,0.04097025841474533,0,0.4610736668109894,0.7356409430503845,-0.36548861861228943,40,1.0103620290756226,0,-0.0016947761178016663,260000.0,0.46458983421325684,0.018541356548666954,13,11.227616310119629,2595.500732421875,12,5.8272385597229,-0.005516938865184784,1.0103620290756226,2.49538516998291,1000,11.232941627502441,0.0002610000083222985,1.1118988990783691,0.46458983421325684,NaN,0.4610736668109894,47.4900016784668,2794.051501387,102.16156768798828,0.06064176559448242,0.46458983421325684,5.450247764587402,1746572727.1673837,196.5748748779297,1.0103620290756226
127.0,0.014870516024529934,94.07101440429688,0.5131102800369263,101.39971923828125,0.49454769492149353,0.05001955106854439,0,0.49454769492149353,0.7211418747901917,-0.25340524315834045,40,1.0080500841140747,0,0.03269025683403015,280000.0,0.499955415725708,0.019049884751439095,14,11.817659378051758,2792.823486328125,13,6.171879768371582,0.009049292653799057,1.0080500841140747,0.5900430679321289,1000,11.428542137145996,0.0002579999854788184,1.0920013189315796,0.499955415725708,NaN,0.49454769492149353,47.52000045776367,2993.208860726,103.16813659667969,0.11208337545394897,0.499955415725708,5.464263439178467,1746572924.5201874,197.2392120361328,1.0080500841140747
127.4000015258789,0.014749323017895222,94.6778335571289,0.5937900543212891,100.45207977294922,0.5283472537994385,0.05021695792675018,0,0.5283472537994385,0.7082400321960449,-0.30143895745277405,40,1.0092672109603882,0,-0.06898831576108932,300000.0,0.5350993275642395,0.018045317381620407,15,9.970303535461426,2992.036865234375,14,6.798887729644775,0.0001974068582057953,1.0092672109603882,-1.847355842590332,1000,12.603567123413086,0.00025499999173916876,1.0739445686340332,0.5350993275642395,NaN,0.5283472537994385,50.599998474121094,3190.246638397,104.4220199584961,-0.048033714294433594,0.5350993275642395,6.053385257720947,1746573123.6774995,199.0998992919922,1.0092672109603882
133.60000610351562,0.014469706453382969,94.6607666015625,0.647739052772522,101.53298950195312,0.5625203847885132,0.04339521750807762,0,0.5625203847885132,0.695427417755127,-0.23092451691627502,40,1.0115597248077393,0,0.1775909662246704,320000.0,0.5702915191650391,0.019803130999207497,16,8.80799674987793,3189.0732421875,15,6.989363193511963,-0.006821740418672562,1.0115597248077393,-1.162306785583496,1000,11.6034574508667,0.0002519999979995191,1.0556851625442505,0.5702915191650391,NaN,0.5625203847885132,56.599998474121094,3381.505914838,102.31948852539062,0.07051444053649902,0.5702915191650391,5.4655842781066895,1746573320.715315,196.98031616210938,1.0115597248077393
87.30000305175781,0.015423436649143696,87.19385528564453,0.6003683805465698,104.60041809082031,0.5961018204689026,0.055576782673597336,0,0.5961018204689026,0.6770459413528442,-0.3797205984592438,37,1.0119707584381104,0,0.13566911220550537,340000.0,0.6055240631103516,0.020655794069170952,17,8.983664512634277,3380.336181640625,16,7.085878849029541,0.012181565165519714,1.0119707584381104,0.17566776275634766,1000,10.892861366271973,0.00024900000425986946,1.0288400650024414,0.6055240631103516,NaN,0.5961018204689026,56.619998931884766,3551.288699336,104.00990295410156,-0.14879608154296875,0.6055240631103516,4.978605270385742,1746573511.9745913,191.20382690429688,1.0119707584381104
97.5,0.015047594904899597,66.54310607910156,0.6531438231468201,117.83521270751953,0.6294077038764954,0.04679752513766289,0,0.6294077038764954,0.6552520394325256,-0.35458672046661377,28,1.01095712184906,0,-0.2566538155078888,360000.0,0.6407309174537659,0.020451631397008896,18,9.566262245178223,3550.11865234375,17,7.182684898376465,-0.008779257535934448,1.01095712184906,0.5825977325439453,1000,11.21393871307373,0.0002460000105202198,0.9961535334587097,0.6407309174537659,NaN,0.6294077038764954,55.09000015258789,3735.837820114,103.1854019165039,0.025133877992630005,0.6407309174537659,4.926619529724121,1746573681.7573762,169.7285614013672,1.01095712184906
125.44999694824219,0.01503919716924429,79.33705139160156,0.6627957224845886,108.4081039428711,0.6630439162254333,0.043647151440382004,0,0.6630439162254333,0.6418607831001282,-0.2706848084926605,33,1.0079888105392456,0,-0.02263396978378296,380000.0,0.6758663058280945,0.02056305482983589,19,10.34256362915039,3734.662353515625,18,7.208452224731445,-0.003150373697280884,1.0079888105392456,0.776301383972168,1000,11.819670677185059,0.00024300000222865492,0.9755128026008606,0.6758663058280945,NaN,0.6630439162254333,53.86000061035156,3900.826654979,105.15093994140625,0.08390191197395325,0.6758663058280945,5.084177017211914,1746573866.3064914,184.48805236816406,1.007988691329956
116.69999694824219,0.01513473317027092,62.82692337036133,0.7085744142532349,121.26844024658203,0.6967977285385132,0.057113565504550934,0,0.6967977285385132,0.6264950037002563,-0.2770836353302002,26,1.0068527460098267,0,-0.0758277177810669,400000.0,0.7108234763145447,0.0215425007045269,20,12.73803424835205,3899.646240234375,19,7.589345932006836,0.01346641406416893,1.0068527460098267,2.39547061920166,1000,11.26645278930664,0.00023999999393709004,0.9512532353401184,0.7108234763145447,NaN,0.6967977285385132,51.060001373291016,4073.781288454,102.09636688232422,-0.006398826837539673,0.7108234763145447,4.629971027374268,1746574031.2953053,164.92337036132812,1.0068527460098267
60.599998474121094,0.015473609790205956,72.78461456298828,0.6613456606864929,115.75460815429688,0.7293540239334106,0.04839753732085228,0,0.7293540239334106,0.6079411506652832,-0.5054619312286377,30,1.0151922702789307,0,-0.022630587220191956,420000.0,0.745026707649231,0.020401326939463615,21,6.700793743133545,4072.4912109375,20,7.631961822509766,-0.008716028183698654,1.0151922702789307,-6.037240505218506,1000,10.83538818359375,0.00023700000019744039,0.9211965799331665,0.745026707649231,NaN,0.7293540239334106,38.31999969482422,4178.358885086,99.99462127685547,-0.2283782958984375,0.745026707649231,4.1746602058410645,1746574204.2498858,172.779296875,1.0151922702789307
103.19999694824219,0.01421008724719286,2.604031801223755,0.641274094581604,191.34117126464844,0.7619009613990784,0.0632367804646492,0,0.7619009613990784,0.600523829460144,-0.24582020938396454,1,1.001403570175171,0,0.15845973789691925,440000.0,0.7787310481071472,0.020971475169062614,22,33.47613525390625,4177.19189453125,21,7.777258396148682,0.01483924314379692,1.001403570175171,26.775341510772705,1000,10.669422149658203,0.00023400000645779073,0.908981204032898,0.7787310481071472,NaN,0.7619009613990784,41.45000076293945,4350.606243901,101.92124938964844,0.25964172184467316,0.7787310481071472,4.314931392669678,1746574308.8276079,104.52533721923828,1.001403570175171
93.80000305175781,0.015308973379433155,69.4418716430664,0.6789934635162354,116.1570816040039,0.7942318320274353,0.04600074887275696,0,0.7942318320274353,0.5940689444541931,-0.3474464416503906,29,1.0104669332504272,0,-0.15022872388362885,460000.0,0.8118608593940735,0.022290771827101707,23,8.119085311889648,4349.4248046875,22,7.680881500244141,-0.017236031591892242,1.0104669332504272,-25.3570499420166,1000,10.706829071044922,0.00023099999816622585,0.8981493711471558,0.8118608593940735,NaN,0.7942318320274353,38.709999084472656,4509.030456315,102.73871612548828,-0.10162623226642609,0.8118608593940735,4.472782611846924,1746574481.0749483,172.18063354492188,1.0104669332504272
98.6500015258789,0.014822674915194511,54.94811248779297,0.8426826000213623,126.31121826171875,0.8264926671981812,0.046992599964141846,0,0.8264926671981812,0.5872842669487,-0.21416480839252472,23,1.0076895952224731,0,-0.05679203197360039,480000.0,0.8445286750793457,0.020536134019494057,24,9.224735260009766,4507.8310546875,23,8.051504135131836,0.0009918510913848877,1.0076895952224731,1.1056499481201172,1000,8.873737335205078,0.0002280000044265762,0.8866469860076904,0.8445286750793457,NaN,0.8264926671981812,39.45000076293945,4681.645560657,103.39089965820312,0.1332816332578659,0.8445286750793457,3.564790725708008,1746574639.499135,158.3390655517578,1.0076895952224731
66.3499984741211,0.015150649473071098,72.29126739501953,0.8168097734451294,115.92755126953125,0.8578905463218689,0.0516490563750267,0,0.8578905463218689,0.575764536857605,-0.37822404503822327,30,1.0106358528137207,0,0.1361715942621231,500000.0,0.8766006231307983,0.02007604017853737,25,7.7489848136901855,4680.4375,24,7.949114799499512,0.004656456410884857,1.0106358528137207,-1.47575044631958,1000,8.826476097106934,0.00022499999613501132,0.866818368434906,0.8766006231307983,NaN,0.8578905463218689,35.880001068115234,4842.79227532,100.230224609375,-0.16405923664569855,0.8766006231307983,3.97969913482666,1746574812.1141605,172.52154541015625,1.0106359720230103
140.8000030517578,0.0159094650298357,55.427581787109375,0.8523931503295898,124.1561508178711,0.890252947807312,0.04414037615060806,0,0.890252947807312,0.5747412443161011,-0.044164445251226425,23,1.0005508661270142,0,-0.16116313636302948,520000.0,0.9085572361946106,0.020683450624346733,26,16.087085723876953,4841.61865234375,25,7.943913459777832,-0.00750868022441864,1.0005508661270142,8.338100910186768,1000,9.803211212158203,0.00022200000239536166,0.8650432229042053,0.9085572361946106,NaN,0.890252947807312,43.38999938964844,5020.98477728,105.65983581542969,0.33405959978699684,0.9085572361946106,4.2249369621276855,1746574973.260931,161.08746337890625,1.0005508661270142
99.25,0.015197833999991417,75.40448760986328,0.8573912382125854,112.27904510498047,0.9225615859031677,0.04432908073067665,0,0.9225615859031677,0.5680050253868103,-0.26353979110717773,31,1.0091116428375244,0,0.4943324327468872,540000.0,0.9404056072235107,0.020478473976254463,27,11.562464714050293,5019.80517578125,26,8.068144798278809,0.00018870458006858826,1.0091116428375244,-4.52462100982666,1000,9.736183166503906,0.00021899999410379678,0.8532838821411133,0.9404056072235107,NaN,0.9225615859031677,43.13999938964844,5174.028122447,102.72306823730469,-0.2193753458559513,0.9404056072235107,4.222914695739746,1746575151.4534426,178.1276397705078,1.009111762046814
87.8499984741211,0.01507707592099905,50.46394729614258,0.925291895866394,130.73121643066406,0.9545528292655945,0.04765573889017105,0,0.9545528292655945,0.554810106754303,-0.37698638439178467,21,1.0088505744934082,0,-0.14571954309940338,560000.0,0.9722654819488525,0.02192705310881138,28,15.178974151611328,5172.85498046875,27,8.45992374420166,0.0033266581594944,1.0088505744934082,3.616509437561035,1000,10.64770793914795,0.00021600000036414713,0.8297856450080872,0.9722654819488525,NaN,0.9545528292655945,45.040000915527344,5328.853956907,102.52164459228516,-0.11344659328460693,0.9722654819488525,4.477403163909912,1746575304.4968562,152.9856414794922,1.0088505744934082
101.0999984741211,0.015069632790982723,54.044403076171875,0.8912303447723389,129.53196716308594,0.9865922331809998,0.04062676429748535,0,0.9865922331809998,0.5479838848114014,-0.2846418619155884,23,1.0071585178375244,0,-0.041408032178878784,580000.0,1.0040405988693237,0.021808717399835587,29,12.061609268188477,5327.31494140625,28,8.14855670928955,-0.0070289745926856995,1.0071585178375244,-3.1173648834228516,1000,10.302567481994629,0.00021300000662449747,0.8174183964729309,1.0040405988693237,NaN,0.9865922331809998,43.13999938964844,5488.744454986,100.35759735107422,0.09234452247619629,1.0040405988693237,4.282170295715332,1746575459.322639,154.4020538330078,1.0071585178375244
97.55000305175781,0.014716953970491886,56.01256561279297,0.8617798686027527,125.12776947021484,1.0185943841934204,0.04647640138864517,0,1.0185943841934204,0.5374954342842102,-0.3427777588367462,24,1.0087316036224365,0,0.17391635477542877,600000.0,1.0358268022537231,0.020449277013540268,30,12.551122665405273,5487.5751953125,29,7.864648342132568,0.0058496370911598206,1.0087316036224365,0.4895133972167969,1000,10.922849655151367,0.0002099999983329326,0.7980783581733704,1.0358268022537231,NaN,1.0185943841934204,44.619998931884766,5654.548910281,103.82400512695312,-0.05813589692115784,1.0358268022537231,4.792286396026611,1746575619.2131748,159.8366241455078,1.008731484413147
75.0,0.01504831574857235,63.282569885253906,0.8892185688018799,120.66153717041016,1.0499943494796753,0.05513898655772209,0,1.0499943494796753,0.5243152976036072,-0.4329181909561157,27,1.0092908143997192,0,-0.03234364092350006,620000.0,1.0672156810760498,0.02045808918774128,31,8.099181175231934,5653.38134765625,30,8.070419311523438,0.00866258516907692,1.0092908143997192,-4.45194149017334,1000,10.29495620727539,0.00020700000459328294,0.773199737071991,1.0672156810760498,NaN,1.0499943494796753,37.18000030517578,5806.445858756,102.47028350830078,-0.0901404321193695,1.0672156810760498,4.145422458648682,1746575785.0176127,165.75289916992188,1.0092908143997192
121.69999694824219,0.015703851357102394,47.47343444824219,0.8451941609382629,131.74583435058594,1.0820189714431763,0.04029789939522743,0,1.0820189714431763,0.5214241743087769,-0.140386164188385,20,1.002172827720642,0,0.3319525718688965,640000.0,1.0983847379684448,0.020390797406435013,32,16.74896812438965,5805.2412109375,31,8.051589012145996,-0.01484108716249466,1.002172827720642,8.649786949157715,1000,10.044198036193848,0.00020399999630171806,0.7676634788513184,1.0983847379684448,NaN,1.0820189714431763,39.400001525878906,5956.884199619,104.33397674560547,0.2925320267677307,1.0983847379684448,3.9088335037231445,1746575936.914566,151.80746459960938,1.002172827720642
72.30000305175781,0.015053031966090202,51.691497802734375,0.7287898659706116,132.9941864013672,1.1133677959442139,0.03756188601255417,0,1.1133677959442139,0.5115566849708557,-0.46851009130477905,22,1.0100915431976318,0,-0.19192174077033997,660000.0,1.1292544603347778,0.020168080925941467,33,10.152929306030273,5955.7138671875,32,7.381600379943848,-0.0027360133826732635,1.0100915431976318,-6.596038818359375,1000,10.568475723266602,0.0002010000025620684,0.7485092282295227,1.1292544603347778,NaN,1.1133677959442139,37.4900016784668,6123.1885127,98.6909408569336,-0.32812392711639404,1.1292544603347778,4.281223297119141,1746576087.3527436,150.3825225830078,1.0100914239883423
72.9000015258789,0.015886416658759117,66.60189819335938,0.8147778511047363,120.30371856689453,1.1441340446472168,0.04468020796775818,0,1.1441340446472168,0.5001314878463745,-0.45033326745033264,28,1.0113639831542969,0,-0.23198525607585907,680000.0,1.1597487926483154,0.02118927612900734,34,8.553329467773438,6122.01513671875,33,7.311773300170898,0.00711832195520401,1.0113639831542969,-1.599599838256836,1000,10.06358528137207,0.00019799999427050352,0.7259839773178101,1.1597487926483154,NaN,1.1441340446472168,35.540000915527344,6286.266149853,99.6439208984375,0.01817682385444641,1.1597487926483154,4.280396461486816,1746576253.6571856,166.2458953857422,1.0113639831542969
80.69999694824219,0.015587378293275833,61.61489486694336,0.8486372828483582,122.68514251708984,1.1745984554290771,0.039923008531332016,0,1.1745984554290771,0.4942733943462372,-0.35903942584991455,26,1.0093880891799927,0,-0.1675100326538086,700000.0,1.1897872686386108,0.021853366866707802,35,7.90811014175415,6285.09228515625,34,6.932508945465088,-0.004757199436426163,1.0093880891799927,-0.6452193260192871,1000,9.752599716186523,0.00019500000053085387,0.714189350605011,1.1897872686386108,NaN,1.1745984554290771,33.439998626708984,6429.914805761,101.40396881103516,0.09129384160041809,1.1897872686386108,3.7091760635375977,1746576416.7348475,163.0189208984375,1.0093880891799927
71.5,0.015317668206989765,42.339046478271484,0.8700248003005981,139.28309631347656,1.2045459747314453,0.06644648313522339,0,1.2045459747314453,0.4849485158920288,-0.3976225256919861,18,1.0075093507766724,0,0.3512359857559204,720000.0,1.219434142112732,0.0203856248408556,36,10.565606117248535,6428.74267578125,35,7.394308090209961,0.026523474603891373,1.0075093507766724,2.6574959754943848,1000,9.574713706970215,0.00019200000679120421,0.6950556635856628,1.219434142112732,NaN,1.2045459747314453,33.59000015258789,6577.865701416,101.25334167480469,-0.03858309984207153,1.219434142112732,3.9906938076019287,1746576560.3835378,143.5924530029297,1.0075093507766724
76.44999694824219,0.015018916688859463,47.85930633544922,0.8466432690620422,135.23428344726562,1.2341766357421875,0.05584206432104111,0,1.2341766357421875,0.4809310734272003,-0.31172066926956177,20,1.0060539245605469,0,-0.2070205807685852,740000.0,1.2484312057495117,0.02026490680873394,37,11.539735794067383,6576.6904296875,36,7.653954982757568,-0.010604418814182281,1.0060539245605469,0.9741296768188477,1000,8.6927490234375,0.00018899999849963933,0.6866692304611206,1.2484312057495117,NaN,1.2341766357421875,28.75,6742.699612058,100.03213500976562,0.08590185642242432,1.2484312057495117,3.7517101764678955,1746576708.3344123,147.89149475097656,1.0060539245605469
65.1500015258789,0.01641896925866604,64.34819793701172,0.9402179718017578,121.3778076171875,1.2632074356079102,0.037895675748586655,0,1.2632074356079102,0.47227364778518677,-0.41374439001083374,27,1.0120525360107422,0,0.04404808580875397,760000.0,1.276767611503601,0.020102273672819138,38,7.529201507568359,6741.52587890625,37,8.068951606750488,-0.017946388572454453,1.0120525360107422,-4.010534286499023,1000,8.959554672241211,0.00018600000475998968,0.6684322953224182,1.276767611503601,NaN,1.2632074356079102,27.469999313354492,6855.796751239,100.42650604248047,-0.10202372074127197,1.276767611503601,3.7294797897338867,1746576873.1682718,164.77476501464844,1.0120525360107422
60.95000076293945,0.012955628335475922,14.31611442565918,0.8561562299728394,176.92779541015625,1.2915819883346558,0.049819912761449814,0,1.2915819883346558,0.4665464460849762,-0.39340534806251526,6,1.004349708557129,0,-0.16743488609790802,780000.0,1.3043417930603027,0.02268972061574459,39,11.39169979095459,6854.62548828125,38,8.303879737854004,0.01192423701286316,1.004349708557129,3.8624982833862305,1000,8.897453308105469,0.0001829999964684248,0.6561614274978638,1.3043417930603027,NaN,1.2915819883346558,24.850000381469727,7003.308735526,98.72428894042969,0.02033904194831848,1.3043417930603027,3.5424485206604004,1746576986.2655554,113.04045867919922,1.004349708557129
110.05000305175781,0.01557259913533926,45.285179138183594,0.9396960735321045,135.63600158691406,1.3207613229751587,0.06513582170009613,0,1.3207613229751587,0.46680861711502075,-0.10586941987276077,19,1.000046968460083,0,-0.3006432056427002,800000.0,1.3315279483795166,0.020052941516041756,40,14.689401626586914,7002.13427734375,39,9.212920188903809,0.015315908938646317,1.000046968460083,3.297701835632324,1000,8.856892585754395,0.00018000000272877514,0.6567521691322327,1.3315279483795166,NaN,1.3207613229751587,29.18000030517578,7149.683741908,102.16824340820312,0.2875359281897545,1.3315279483795166,3.596278190612793,1746577133.7773614,147.45347595214844,1.000046968460083
126.0,0.015340851619839668,44.24996566772461,0.8879168033599854,136.69290161132812,1.3510684967041016,0.049259718507528305,0,1.3510684967041016,0.47124406695365906,-0.00847190897911787,19,1.0013678073883057,0,-0.0727602019906044,820000.0,1.3589001893997192,0.020111722871661186,41,17.17250633239746,7148.5068359375,40,8.884393692016602,-0.015876103192567825,1.0013678073883057,2.483104705810547,1000,9.161703109741211,0.00017699999443721026,0.66615891456604,1.3589001893997192,NaN,1.3510684967041016,37.16999816894531,7310.465749637,102.06336212158203,0.0973975108936429,1.3589001893997192,3.697053909301758,1746577280.1523962,146.31338500976562,1.0013678073883057
