Loss/Loss_pi/Delta,Train/LR,Train/Entropy,Metrics/LagrangeMultiplier/Std,_runtime,Value/Adv,Value/cost,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Train/KL,_step,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/StopIter,Train/PolicyStd,Loss/Loss_reward_critic,Time/FPS,Train/PolicyRatio,Train/PolicyRatio/Min,Time/Update,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Metrics/EpRet,_timestamp,Time/Epoch,Train/PolicyRatio/Std,Loss/Loss_pi,Train/Epoch,Loss/Loss_reward_critic/Delta,Time/Rollout,Metrics/LagrangeMultiplier/Max,Value/reward,Time/Total,Loss/Loss_cost_critic/Delta
-0.0001856442540884018,0.00026699999580159783,1.275773286819458,0,1960.739594478,-0.2565184533596039,4.303213119506836,54.47999954223633,0.3888107240200043,0.009134606458246708,11,220000.0,0.3888107240200043,40,0.8667193055152893,0.02165590040385723,122.31416320800781,1.0025070905685425,1.0025070905685425,78.81868743896484,1000,2.4337568283081055,1.0025070905685425,5.24186897277832,1743307728.6690893,163.51336669921875,0.011292330920696259,-0.013159109279513359,10,0.0018908549100160599,84.69461059570312,0.3888107240200043,0.4170585870742798,1796.1934814453125,0.009533405303955078
0.002334100194275379,0.0002640000020619482,1.260513186454773,0,2124.184601761,-0.07545995712280273,5.511214733123779,55.4900016784668,0.4246121644973755,0.008698835968971252,12,240000.0,0.4246121644973755,40,0.8536391854286194,0.029471702873706818,122.4261474609375,0.999167799949646,0.9991678595542908,78.44288635253906,1000,2.1748948097229004,0.9991678595542908,6.199360370635986,1743307892.0949335,163.36380004882812,0.01062088180333376,-0.01082500908523798,11,0.007815802469849586,84.92085266113281,0.4246121644973755,0.5267200469970703,1959.61669921875,-0.2588620185852051
-0.004020312801003456,0.0002610000083222985,1.2421493530273438,0,2287.682413111,0.25934284925460815,4.263525009155273,47.43000030517578,0.46013709902763367,0.010907464660704136,13,260000.0,0.46013709902763367,40,0.838088870048523,0.026930328458547592,122.41261291503906,0.9985321760177612,0.998532235622406,78.5055160522461,1000,2.074361801147461,0.998532235622406,7.814268589019775,1743308055.5400095,163.38185119628906,0.011749505065381527,-0.014845321886241436,12,-0.0025413744151592255,84.87627410888672,0.46013709902763367,0.759296178817749,2123.061279296875,-0.10053300857543945
0.001796560361981392,0.0002579999854788184,1.2343746423721313,0,2451.647483668,-0.046766482293605804,4.723780632019043,44.220001220703125,0.4952908456325531,0.009023136459290981,14,280000.0,0.4952908456325531,40,0.8315761685371399,0.026939382776618004,122.38005828857422,0.9991850256919861,0.9991850256919861,78.63824462890625,1000,2.4495792388916016,0.9991850256919861,9.016971588134766,1743308219.0377357,163.42532348632812,0.010999508202075958,-0.013048761524260044,13,9.054318070411682e-06,84.78700256347656,0.4952908456325531,0.818836510181427,2286.5498046875,0.3752174377441406
-0.0013761557638645172,0.00025499999173916876,1.2252535820007324,0,2614.635387664,-0.08833900094032288,5.071857929229736,44.529998779296875,0.5301494598388672,0.013635396957397461,15,300000.0,0.5301494598388672,40,0.8240342736244202,0.028576413169503212,122.03128814697266,1.0002027750015259,1.0002027750015259,78.57954406738281,1000,2.0068111419677734,1.0002027750015259,10.260180473327637,1743308383.0028348,163.89239501953125,0.011930849403142929,-0.014424917288124561,14,0.0016370303928852081,85.31278991699219,0.5301494598388672,0.9302323460578918,2450.51416015625,-0.4427680969238281
-0.0007455199956893921,0.0002519999979995191,1.2039679288864136,0,2777.269047243,-0.1664831042289734,4.2238569259643555,41.22999954223633,0.5646006464958191,0.01100402045994997,16,320000.0,0.5646006464958191,40,0.8067343235015869,0.031446997076272964,122.77140045166016,1.00069260597229,1.00069260597229,78.25318908691406,1000,2.092280149459839,1.00069260597229,11.862685203552246,1743308545.9906902,162.90438842773438,0.011410970240831375,-0.015170437283813953,15,0.0028705839067697525,84.65113830566406,0.5646006464958191,0.9938328266143799,2613.4912109375,0.08546900749206543
0.0009530894458293915,0.00024900000425986946,1.1926404237747192,0,2940.241676623,0.08005737513303757,4.978004455566406,40.150001525878906,0.5986522436141968,0.010047268122434616,17,340000.0,0.5986522436141968,40,0.7976599335670471,0.029631860554218292,123.02813720703125,1.0007294416427612,1.0007294416427612,77.96072387695312,1000,1.9075605869293213,1.0007294416427612,12.794963836669922,1743308708.6243944,162.56443786621094,0.01158068049699068,-0.014217347837984562,16,-0.0018151365220546722,84.6036605834961,0.5986522436141968,1.060958981513977,2776.1396484375,-0.18471956253051758
9.976793080568314e-05,0.0002460000105202198,1.1798988580703735,0,3103.218397057,-0.12631970643997192,4.7713727951049805,40.4900016784668,0.6323828101158142,0.011775289662182331,18,360000.0,0.6323828101158142,40,0.7876009345054626,0.02656879462301731,122.76397705078125,0.9981664419174194,0.9981665015220642,78.05220031738281,1000,1.7095915079116821,0.9981665015220642,13.34056282043457,1743308871.5970511,162.91424560546875,0.011635027825832367,-0.014117579907178879,17,-0.003063065931200981,84.86197662353516,0.6323828101158142,1.1671754121780396,2939.121826171875,-0.19796907901763916
-0.0003609573468565941,0.00024300000222865492,1.1793707609176636,0,3261.628255674,0.1508438140153885,4.617644309997559,37.0099983215332,0.6656525731086731,0.010940717533230782,19,380000.0,0.6656525731086731,40,0.7871254086494446,0.03135167062282562,122.7687759399414,1.0003857612609863,1.0003857612609863,78.17086791992188,1000,1.485356330871582,1.0003857612609863,14.050737380981445,1743309034.573786,162.90786743164062,0.011686064302921295,-0.014478537254035473,18,0.0047828759998083115,84.73692321777344,0.6656525731086731,1.255952000617981,3102.0888671875,-0.2242351770401001
-0.0021569663658738136,0.00023999999393709004,1.1747715473175049,0,3420.578656092,-0.02449832484126091,4.409427165985107,38.790000915527344,0.6986265778541565,0.00971005205065012,20,400000.0,0.6986265778541565,40,0.7835203409194946,0.03196648880839348,126.306396484375,0.998566746711731,0.998566746711731,73.70655822753906,1000,1.869288682937622,0.998566746711731,14.984628677368164,1743309192.9836903,158.34510803222656,0.011453796178102493,-0.016635503619909286,19,0.0006148181855678558,84.63849639892578,0.6986265778541565,1.292415976524353,3260.5029296875,0.38393235206604004
0.0019400343298912048,0.00023700000019744039,1.154393196105957,0,3579.891973194,-0.007953781634569168,5.242308616638184,37.36000061035156,0.7312688827514648,0.012420755811035633,21,420000.0,0.7312688827514648,40,0.7676894068717957,0.03214649856090546,125.87541198730469,0.9998541474342346,0.9998541474342346,75.39430236816406,1000,1.789412260055542,0.9998541474342346,15.241913795471191,1743309351.9340703,158.88726806640625,0.011827629990875721,-0.014695469290018082,20,0.00018000975251197815,83.4928970336914,0.7312688827514648,1.3759818077087402,3419.454833984375,-0.07987642288208008
-0.0012994762510061264,0.00023400000645779073,1.1455076932907104,0,3739.09172051,-0.1685531735420227,4.36708927154541,37.5,0.7636358141899109,0.0106886001303792,22,440000.0,0.7636358141899109,40,0.7609774470329285,0.028633447363972664,125.58846282958984,0.9987017512321472,0.998701810836792,75.56307983398438,1000,1.6226369142532349,0.998701810836792,15.656049728393555,1743309511.247371,159.25030517578125,0.011489666067063808,-0.015994945541024208,21,-0.0035130511969327927,83.68716430664062,0.7636358141899109,1.3941539525985718,3578.766845703125,-0.16677534580230713
-0.001676233485341072,0.00023099999816622585,1.1398428678512573,0,3898.881722516,0.057259876281023026,5.090782165527344,37.66999816894531,0.7957780957221985,0.013885793276131153,23,460000.0,0.7957780957221985,40,0.7568309903144836,0.030266230925917625,125.67337799072266,0.9998846054077148,0.9998846054077148,75.87586975097656,1000,1.6042453050613403,0.9998846054077148,15.897866249084473,1743309670.447108,159.1427001953125,0.012300326488912106,-0.01767117902636528,22,0.0016327835619449615,83.26676940917969,0.7957780957221985,1.4214361906051636,3737.974609375,-0.01839160919189453
0.0025837812572717667,0.0002280000044265762,1.130910038948059,0,4058.734061352,-0.0413232296705246,5.006253719329834,39.47999954223633,0.8278347253799438,0.011502553708851337,24,480000.0,0.8278347253799438,40,0.7500157356262207,0.028838390484452248,125.21822357177734,1.0000767707824707,1.0000768899917603,76.1071548461914,1000,1.6846582889556885,1.0000768899917603,16.385221481323242,1743309830.2370932,159.72116088867188,0.011513642966747284,-0.015087397769093513,23,-0.0014278404414653778,83.61395263671875,0.8278347253799438,1.5652189254760742,3897.752197265625,0.08041298389434814
-0.0016102585941553116,0.00022499999613501132,1.1254918575286865,0,4218.596971503,-0.13405440747737885,5.319809436798096,36.029998779296875,0.8596199750900269,0.01315588504076004,25,500000.0,0.8596199750900269,40,0.7460737824440002,0.03181998431682587,125.16744995117188,0.9994475245475769,0.9994475245475769,76.19535064697266,1000,1.4565199613571167,0.9994475245475769,16.627643585205078,1743309990.0894587,159.78594970703125,0.011922656558454037,-0.016697656363248825,24,0.002981593832373619,83.59053039550781,0.8596199750900269,1.5410844087600708,4057.607421875,-0.22813832759857178
-0.0025310497730970383,0.00022200000239536166,1.119384765625,0,4377.933527662,0.056960754096508026,4.77952241897583,36.54999923706055,0.8912043571472168,0.011230440810322762,26,520000.0,0.8912043571472168,40,0.7414631843566895,0.03406956419348717,125.17572021484375,0.9995689392089844,0.9995689392089844,76.0125503540039,1000,1.6701862812042236,0.9995689392089844,16.913959503173828,1743310149.9522738,159.775390625,0.011913268826901913,-0.019228706136345863,25,0.0022495798766613007,83.76275634765625,0.8912043571472168,1.6117405891418457,4217.4482421875,0.21366631984710693
0.0014569833874702454,0.00021899999410379678,1.1199820041656494,0,4537.331083435,-0.05348263680934906,4.943995952606201,36.5099983215332,0.9226161241531372,0.011750531382858753,27,540000.0,0.9226161241531372,40,0.7418287396430969,0.029686078429222107,125.58558654785156,0.9996128678321838,0.9996128678321838,75.81484985351562,1000,1.6530970335006714,0.9996128678321838,17.668621063232422,1743310309.2888236,159.2539520263672,0.01266831997781992,-0.017771722748875618,26,-0.00438348576426506,83.43901062011719,0.9226161241531372,1.6856482028961182,4376.7890625,-0.017089247703552246
-0.0005475804209709167,0.00021600000036414713,1.109997272491455,0,4697.482529021,-0.3926807940006256,5.221689224243164,33.810001373291016,0.9537141919136047,0.012300154194235802,28,560000.0,0.9537141919136047,40,0.7344643473625183,0.03144482523202896,125.53070068359375,0.9969823956489563,0.9969823956489563,75.80506896972656,1000,1.3114341497421265,0.9969823956489563,17.814828872680664,1743310468.6864517,159.32357788085938,0.012441085651516914,-0.018319303169846535,27,0.0017587468028068542,83.51844024658203,0.9537141919136047,1.6962542533874512,4536.19384765625,-0.3416628837585449
-0.0025498848408460617,0.00021300000662449747,1.097424864768982,0,4856.446574408,-0.19204257428646088,5.042186737060547,34.81999969482422,0.9846054911613464,0.013327508233487606,29,580000.0,0.9846054911613464,40,0.7253251671791077,0.03227626904845238,124.93517303466797,0.9996259212493896,0.9996259212493896,76.23553466796875,1000,1.611413598060608,0.9996259212493896,17.304311752319336,1743310628.8379095,160.08302307128906,0.012379164807498455,-0.020869188010692596,28,0.0008314438164234161,83.84742736816406,0.9846054911613464,1.645475149154663,4696.35205078125,0.29997944831848145
0.0015677642077207565,0.0002099999983329326,1.0897077322006226,0,5016.543011494,-0.2728317379951477,4.8687052726745605,35.72999954223633,1.0153788328170776,0.01279426272958517,30,600000.0,1.0153788328170776,40,0.7199206948280334,0.032780278474092484,125.87106323242188,0.9992006421089172,0.9992006421089172,75.38249969482422,1000,1.7809562683105469,0.9992006421089172,17.036087036132812,1743310787.8019412,158.89276123046875,0.012500603683292866,-0.01930142380297184,29,0.0005040094256401062,83.51019287109375,1.0153788328170776,1.58951735496521,4855.314453125,0.16954267024993896
-0.002131642773747444,0.00020700000459328294,1.0827012062072754,0,5176.292646569,-0.011907145380973816,4.458140850067139,36.86000061035156,1.046127200126648,0.013509043492376804,31,620000.0,1.046127200126648,40,0.7148730754852295,0.03605501726269722,124.97720336914062,0.9981649518013,0.9981650114059448,76.08444213867188,1000,1.7813955545425415,0.9981650114059448,17.107837677001953,1743310947.8983319,160.02919006347656,0.012556098401546478,-0.021433066576719284,30,0.0032747387886047363,83.94465637207031,1.046127200126648,1.7613929510116577,5015.4150390625,0.0004392862319946289
0.00016921944916248322,0.00020399999630171806,1.0700368881225586,0,5337.116470117,0.5916571617126465,4.641646385192871,38.16999816894531,1.0769439935684204,0.011061955243349075,32,640000.0,1.0769439935684204,40,0.7060229778289795,0.030763186514377594,125.25186157226562,0.998630166053772,0.998630166053772,76.25692749023438,1000,1.7906794548034668,0.998630166053772,17.190383911132812,1743311107.6479688,159.6782684326172,0.012002205476164818,-0.0212638471275568,31,-0.005291830748319626,83.4212417602539,1.0769439935684204,1.8114681243896484,5175.1611328125,0.009283900260925293
-0.0004934407770633698,0.0002010000025620684,1.0601226091384888,0,5497.323513705,0.0883266031742096,5.43303108215332,41.43000030517578,1.1080325841903687,0.013912923634052277,33,660000.0,1.1080325841903687,40,0.6990057229995728,0.02972380816936493,124.41224670410156,0.9984182715415955,0.9984183311462402,76.60858154296875,1000,1.810414433479309,0.9984183311462402,17.17894744873047,1743311268.471769,160.75588989257812,0.012538569048047066,-0.02175728790462017,32,-0.0010393783450126648,84.14723205566406,1.1080325841903687,1.7094026803970337,5335.9892578125,0.019734978675842285
-0.0021097660064697266,0.00019799999427050352,1.0596753358840942,0,5657.246009721,-0.022275656461715698,4.723262310028076,42.52000045776367,1.1394346952438354,0.012642286717891693,34,680000.0,1.1394346952438354,40,0.6986948847770691,0.03362087160348892,124.89128875732422,0.9992067217826843,0.9992067217826843,76.27616119384766,1000,1.7466458082199097,0.9992067217826843,17.669397354125977,1743311428.6788402,160.13926696777344,0.012441529892385006,-0.023867053911089897,33,0.003897063434123993,83.86305236816406,1.1394346952438354,1.7740331888198853,5496.19580078125,-0.06376862525939941
0.0016414914280176163,0.00019500000053085387,1.0540575981140137,0,5816.843441587,-0.06430347263813019,5.548896312713623,44.5099983215332,1.1712406873703003,0.013658628799021244,35,700000.0,1.1712406873703003,40,0.6947031021118164,0.03242899104952812,125.11058044433594,0.9993703365325928,0.9993703961372375,76.2356948852539,1000,1.823455572128296,0.9993703961372375,17.90448760986328,1743311588.601354,159.85858154296875,0.012082159519195557,-0.02222556248307228,34,-0.0011918805539608002,83.6228256225586,1.1712406873703003,1.7129994630813599,5656.12109375,0.07680976390838623
0.0009112395346164703,0.00019200000679120421,1.0465354919433594,0,5975.9535782,0.23364964127540588,4.945516586303711,43.349998474121094,1.2033367156982422,0.012496729381382465,36,720000.0,1.2033367156982422,40,0.6894585490226746,0.029404323548078537,125.3647232055664,0.9994073510169983,0.9994074106216431,75.80885314941406,1000,1.7154208421707153,0.9994074106216431,17.811094284057617,1743311748.198839,159.53451538085938,0.012065202929079533,-0.02131432294845581,35,-0.003024667501449585,83.72559356689453,1.2033367156982422,1.7490078210830688,5815.71875,-0.10803472995758057
-0.004485264420509338,0.00018899999849963933,1.0325369834899902,0,6136.545306543,0.05705936253070831,4.9891357421875,44.81999969482422,1.2357829809188843,0.013238687068223953,37,740000.0,1.2357829809188843,40,0.6797357201576233,0.03432963788509369,125.75367736816406,0.9999909996986389,0.9999909996986389,75.50944519042969,1000,1.8050822019577026,0.9999909996986389,17.22046661376953,1743311907.3089643,159.04107666015625,0.012614886276423931,-0.02579958736896515,36,0.004925314337015152,83.53154754638672,1.2357829809188843,1.6777710914611816,5974.82421875,0.0896613597869873
0.00175388902425766,0.00018600000475998968,1.0324031114578247,0,6296.648387411,0.08964166045188904,4.826423645019531,45.63999938964844,1.2685914039611816,0.012748565524816513,38,760000.0,1.2685914039611816,40,0.6797626614570618,0.031157296150922775,124.58955383300781,1.0006707906723022,1.0006707906723022,76.53739929199219,1000,1.950028896331787,1.0006707906723022,17.381248474121094,1743312067.900592,160.527099609375,0.012576388195157051,-0.02404569834470749,37,-0.0031723417341709137,83.98960876464844,1.2685914039611816,1.7294481992721558,6135.41943359375,0.14494669437408447
0.001495804637670517,0.0001829999964684248,1.0320838689804077,0,6456.313542574,0.025631362572312355,4.7241387367248535,41.33000183105469,1.3014569282531738,0.013086979277431965,39,780000.0,1.3014569282531738,40,0.6795843839645386,0.031913019716739655,124.96368408203125,1.0001194477081299,1.0001195669174194,76.1141357421875,1000,1.596884846687317,1.0001195669174194,17.307727813720703,1743312228.0035932,160.04649353027344,0.012627918273210526,-0.022549893707036972,38,0.0007557235658168793,83.93230438232422,1.3014569282531738,1.6632040739059448,6295.53076171875,-0.3531440496444702
0.00032622553408145905,0.00018000000272877514,1.022855281829834,0,6616.339551174,-0.010799713432788849,5.095438480377197,39.869998931884766,1.3342841863632202,0.013177224434912205,40,800000.0,1.3342841863632202,40,0.6733554601669312,0.02945445291697979,125.31890106201172,0.9979753494262695,0.9979753494262695,75.71267700195312,1000,1.5841090679168701,0.9979753494262695,17.58975601196289,1743312387.6689756,159.5928497314453,0.01248909067362547,-0.022223668172955513,39,-0.002458566799759865,83.88011932373047,1.3342841863632202,1.8134957551956177,6455.1806640625,-0.012775778770446777
-0.00048194266855716705,0.00017699999443721026,1.0126292705535889,0,6776.313653233,0.040808066725730896,4.302630424499512,40.72999954223633,1.367136001586914,0.015192211605608463,41,820000.0,1.367136001586914,40,0.666515588760376,0.03374077379703522,125.02763366699219,1.0007978677749634,1.0007978677749634,76.07534790039062,1000,1.755509614944458,1.0007978677749634,17.504343032836914,1743312547.694964,159.96463012695312,0.012440726161003113,-0.02270561084151268,40,0.0042863208800554276,83.88922882080078,1.367136001586914,1.77835214138031,6615.21728515625,0.1714005470275879
-0.0003389846533536911,0.0001740000006975606,1.0116565227508545,0,6936.786069703,-0.1307421177625656,4.698945999145508,37.43000030517578,1.3997993469238281,0.014355904422700405,42,840000.0,1.3997993469238281,40,0.6657431721687317,0.03315001353621483,125.08848571777344,1.0002784729003906,1.0002784729003906,76.28530883789062,1000,1.5107088088989258,1.0002784729003906,17.906578063964844,1743312707.6689792,159.88681030273438,0.012512673623859882,-0.02304459549486637,41,-0.0005907602608203888,83.6014404296875,1.3997993469238281,1.8299949169158936,6775.1650390625,-0.24480080604553223
-0.0014193784445524216,0.00017100000695791095,0.9982626438140869,0,7096.101445477,-0.33456501364707947,4.454538345336914,34.59000015258789,1.4321091175079346,0.01362611074000597,43,860000.0,1.4321091175079346,40,0.6569244265556335,0.03111351653933525,124.68281555175781,0.9998263716697693,0.9998263716697693,75.8837890625,1000,1.507924199104309,0.9998263716697693,17.987232208251953,1743312868.1413891,160.4070281982422,0.012695572338998318,-0.024463973939418793,42,-0.0020364969968795776,84.52315521240234,1.4321091175079346,1.8072445392608643,6935.65966796875,-0.0027846097946166992
0.0003669075667858124,0.00016799999866634607,0.9896758198738098,0,7255.476540848,0.12086056172847748,4.4320969581604,35.88999938964844,1.4641953706741333,0.015322530642151833,44,880000.0,1.4641953706741333,40,0.6513392925262451,0.03441403806209564,125.57929992675781,0.9990415573120117,0.9990415573120117,75.59807586669922,1000,1.5653281211853027,0.9990415573120117,18.34889793395996,1743313027.4568868,159.2619171142578,0.012752676382660866,-0.02409706637263298,43,0.0033005215227603912,83.66378784179688,1.4641953706741333,1.892021894454956,7094.9873046875,0.05740392208099365
0.0011338330805301666,0.00016500000492669642,0.9787142872810364,0,7414.924614041,0.3898574411869049,4.88217830657959,33.95000076293945,1.4959540367126465,0.014390764757990837,45,900000.0,1.4959540367126465,40,0.6441217660903931,0.030228473246097565,125.53768920898438,0.9996463060379028,0.9996463060379028,75.57735443115234,1000,1.4742417335510254,0.9996463060379028,18.204538345336914,1743313186.8319228,159.31471252441406,0.012778728269040585,-0.022963233292102814,44,-0.004185564815998077,83.73729705810547,1.4959540367126465,1.801566243171692,7254.35400390625,-0.09108638763427734
0.00012570247054100037,0.00016199999663513154,0.9714488387107849,0,7574.494600911,-0.3033425211906433,4.39961576461792,31.920000076293945,1.5272830724716187,0.013480591587722301,46,920000.0,1.5272830724716187,40,0.6393226385116577,0.0339466854929924,125.4915542602539,1.0002473592758179,1.0002473592758179,75.74427795410156,1000,1.4216448068618774,1.0002473592758179,18.300535202026367,1743313346.2799184,159.37327575683594,0.012302237562835217,-0.022837530821561813,45,0.0037182122468948364,83.62893676757812,1.5272830724716187,1.821323037147522,7413.78857421875,-0.05259692668914795
-0.00040566734969615936,0.00015900000289548188,0.9745038151741028,0,7733.733213254,-0.4184505343437195,4.363081932067871,30.190000534057617,1.5581092834472656,0.013966577127575874,47,940000.0,1.5581092834472656,40,0.6413059234619141,0.03588005527853966,125.40081787109375,0.9998165965080261,0.9998165965080261,75.9253921508789,1000,1.2547067403793335,0.9998165965080261,17.935945510864258,1743313505.8499517,159.4886016845703,0.012824968434870243,-0.023243198171257973,46,0.0019333697855472565,83.56314849853516,1.5581092834472656,1.7511117458343506,7573.353515625,-0.16693806648254395
-0.003913937136530876,0.000155999994603917,0.9724374413490295,0,7893.091466259,-0.12676426768302917,4.674257278442383,32.130001068115234,1.5886290073394775,0.013470779173076153,48,960000.0,1.5886290073394775,40,0.6399478316307068,0.035600047558546066,125.64759063720703,1.0013346672058105,1.0013346672058105,75.64852905273438,1000,1.6935546398162842,1.0013346672058105,17.534513473510742,1743313665.0886185,159.17535400390625,0.012962552718818188,-0.02715713530778885,47,-0.0002800077199935913,83.52676391601562,1.5886290073394775,1.709475040435791,7732.609375,0.4388478994369507
