Safety/ShieldLagrangeMultiplier/Std,Value/reward,Train/PolicyStd,Metrics/EpRet,Train/LR,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/Entropy,_timestamp,Loss/Loss_pi,Train/StopIter,Misc/AcceptanceStep,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Train/KL,Loss/Loss_cost_critic,Time/FPS,Metrics/LagrangeMultiplier/Min,Time/Rollout,_runtime,Time/Epoch,Value/cost,Safety/shield_violation,Train/PolicyRatio/Min,Metrics/EpLen,Time/Total,Loss/Loss_cost_critic/Delta,TotalEnvSteps,Misc/H_inv_g,Time/Update,Value/Adv,Misc/Alpha,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Misc/gradient_norm,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Misc/FinalStepNorm,Train/PolicyRatio,_step,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Misc/xHx,Train/Epoch,Train/PolicyRatio/Max
0,0.034374676644802094,1.3853975534439087,0.4765239655971527,0,45.29999923706055,0,0.40898367762565613,1.7410608530044556,1746497476.5474122,-0.40620890259742737,10,1,15.369999885559082,0.40898367762565613,-0.6567558646202087,0.00031304944423027337,7.389828681945801,242.63014221191406,0.44150054454803467,67.86441040039062,1191.545751503,82.42998504638672,1.3870015144348145,6.069210052490234,1.0020980834960938,1000,1107.771484375,2.423799514770508,260000.0,0.1547279804944992,14.565557479858398,-3.814697002724188e-09,1.8807487487792969,0.02080613374710083,0.0037141521461308002,0.44150054454803467,0.09082238376140594,0.00148351292591542,0.0016345365438610315,0.2910044491291046,1.0020980834960938,13,0.44150054454803467,0.40898367762565613,0.005654154811054468,12,1.0020980834960938
0,0.02441152185201645,1.4117084741592407,0.45867642760276794,0,39.79999923706055,0,0.43917933106422424,1.7596815824508667,1746497559.3493757,-0.4542677700519562,10,1,13.25,0.43917933106422424,-1.627685546875,0.0003292546607553959,4.904784202575684,241.78890991210938,0.4745292067527771,68.38629150390625,1272.535306064,82.71678161621094,1.2642173767089844,7.039465427398682,1.00309157371521,1000,1190.554443359375,-2.485044479370117,280000.0,0.11738380789756775,14.33046817779541,7.629394338515283e-10,2.298186779022217,-0.04805886745452881,0.00419295160099864,0.4745292067527771,0.0920327752828598,0.0021859603002667427,0.0004787994548678398,0.26976993680000305,1.0030914545059204,14,0.4745292067527771,0.43917933106422424,0.0037866770289838314,13,1.00309157371521
0,0.028629852458834648,1.4441410303115845,0.4425105154514313,0,32.0,0,0.4683478772640228,1.7821391820907593,1746497640.3389761,-0.4711892902851105,10,1,8.180000305175781,0.4683478772640228,-0.7048183679580688,0.0002679807657841593,4.029331684112549,247.2261962890625,0.5062277317047119,66.66141510009766,1353.348565532,80.89757537841797,1.2845773696899414,5.717164993286133,1.0031139850616455,1000,1271.53955078125,-0.8754525184631348,300000.0,0.13981936872005463,14.236141204833984,-4.577636492086867e-09,2.2420480251312256,-0.016921520233154297,0.005876530427485704,0.5062277317047119,0.07630198448896408,0.0022018637973815203,0.0016835788264870644,0.31348174810409546,1.003113865852356,15,0.5062277317047119,0.4683478772640228,0.003978680819272995,14,1.0031139850616455
0,0.023344989866018295,1.5025361776351929,0.3641055226325989,0,33.099998474121094,0,0.4966886341571808,1.8220840692520142,1746497721.1526504,-0.4030276834964752,10,1,8.210000038146973,0.4966886341571808,-0.30633342266082764,0.00035516766365617514,3.169037342071533,247.6703338623047,0.5367794632911682,66.22303771972656,1434.893972971,80.75251007080078,0.9146625995635986,5.019772529602051,1.0023645162582397,1000,1352.3818359375,-0.8602943420410156,320000.0,0.11668240278959274,14.529450416564941,7.629394338515283e-10,2.2312798500061035,0.06816160678863525,0.005810753908008337,0.5367794632911682,0.06359051167964935,0.0016719935229048133,-6.57765194773674e-05,0.2603510916233063,1.0023645162582397,16,0.5367794632911682,0.4966886341571808,0.004017176106572151,15,1.0023645162582397
0,0.04425032064318657,1.5289121866226196,0.36994922161102295,0,54.150001525878906,0,0.525303065776825,1.8402668237686157,1746497802.6972823,-0.3762550354003906,10,1,9.130000114440918,0.525303065776825,0.9791914224624634,0.0002870736934710294,4.87302303314209,245.4659423828125,0.5665143132209778,67.33139038085938,1512.923494852,81.47769927978516,1.1535371541976929,5.199057102203369,1.0011839866638184,1000,1433.921875,1.7039856910705566,340000.0,0.12732656300067902,14.146285057067871,-7.629394005448376e-09,2.3117969036102295,0.026772648096084595,0.008218211121857166,0.5665143132209778,0.08098483830690384,0.0008372049778699875,0.0024074572138488293,0.2943531274795532,1.0011839866638184,17,0.5665143132209778,0.525303065776825,0.003742220811545849,16,1.0011839866638184
0,0.044905345886945724,1.5348186492919922,0.4591940939426422,0,19.75,0,0.5524728298187256,1.8444103002548218,1746497880.7271943,-0.4564319849014282,10,1,7.159999847412109,0.5524728298187256,-0.4288959503173828,0.00029704871121793985,3.266000986099243,256.5760192871094,0.5951507091522217,63.3773307800293,1590.104679856,77.94961547851562,1.0711345672607422,3.854196071624756,1.0025293827056885,1000,1511.941650390625,-1.6070220470428467,360000.0,0.08784602582454681,14.57226276397705,-9.155272984173735e-09,3.4626214504241943,-0.0801769495010376,0.012866322882473469,0.5951507091522217,0.11101466417312622,0.0017884874250739813,0.0046481117606163025,0.30417755246162415,1.002529263496399,18,0.5951507091522217,0.5524728298187256,0.0016680817352607846,17,1.0025293827056885
0,0.05298811197280884,1.5618327856063843,0.19217689335346222,0,22.799999237060547,0,0.5785344243049622,1.862013339996338,1746497957.9083278,-0.4043121337890625,10,1,8.130000114440918,0.5785344243049622,0.015539318323135376,0.0002846961433533579,2.8637123107910156,259.37347412109375,0.6230239272117615,62.79113006591797,1665.715146765,77.10889434814453,0.8166950941085815,3.2672502994537354,1.0021312236785889,1000,1589.130615234375,-0.40228867530822754,380000.0,0.10516490787267685,14.317745208740234,0.0,3.021389961242676,0.05211985111236572,0.01768886297941208,0.6230239272117615,0.05047057941555977,0.0015068902866914868,0.00482254009693861,0.3177441954612732,1.0021311044692993,19,0.6230239272117615,0.5785344243049622,0.00219085905700922,18,1.0021312236785889
0,0.02769106812775135,1.6020126342773438,0.15984638035297394,0,11.149999618530273,0,0.6029332280158997,1.8865708112716675,1746498033.5189354,-0.4472757577896118,10,1,7.769999980926514,0.6029332280158997,-0.13613858819007874,0.00032062234822660685,1.821354866027832,264.750732421875,0.6501591205596924,61.3193244934082,1742.478997124,75.54276275634766,0.9708845019340515,3.103740930557251,1.0022847652435303,1000,1664.74365234375,-1.0423574447631836,400000.0,0.08745091408491135,14.22341537475586,3.051757735406113e-09,3.246758222579956,-0.042963624000549316,0.011039964854717255,0.6501591205596924,0.06712992489337921,0.0016154606128111482,-0.006648898124694824,0.2839319705963135,1.0022846460342407,20,0.6501591205596924,0.6029332280158997,0.0018972641555592418,19,1.0022847652435303
0,0.028477216139435768,1.6485189199447632,-0.007189726922661066,0,23.299999237060547,0,0.6265642642974854,1.9157218933105469,1746498110.2829015,-0.4009949862957001,10,1,8.4399995803833,0.6265642642974854,-0.6075818538665771,0.0002622112224344164,2.441890239715576,260.7516784667969,0.6767904162406921,62.449703216552734,1820.37241897,76.70132446289062,0.6976211071014404,3.564826488494873,1.0011534690856934,1000,1741.51318359375,0.6205353736877441,420000.0,0.09853625297546387,14.251604080200195,-1.5258788677030566e-09,3.1741795539855957,0.04628077149391174,0.010562131181359291,0.6767904162406921,0.05154534429311752,0.0008156257681548595,-0.00047783367335796356,0.3127717673778534,1.0011534690856934,21,0.6767904162406921,0.6265642642974854,0.0019850197713822126,20,1.0011534690856934
0,-0.013137697242200375,1.688547968864441,-0.07064443826675415,0,23.799999237060547,0,0.6495491862297058,1.9385719299316406,1746498188.1755023,-0.37266191840171814,10,1,6.519999980926514,0.6495491862297058,-0.6229254603385925,0.0002505992306396365,2.3147597312927246,256.9821472167969,0.7025759220123291,63.87687683105469,1898.542166577,77.82642364501953,0.656239926815033,2.916470766067505,1.0020151138305664,1000,1819.40087890625,-0.12713050842285156,440000.0,0.09789526462554932,13.949492454528809,-1.5258788677030566e-09,3.349961996078491,0.028333067893981934,0.008190781809389591,0.7025759220123291,0.05161590129137039,0.0014249569503590465,-0.0023713493719697,0.32794541120529175,1.0020151138305664,22,0.7025759220123291,0.6495491862297058,0.0017821644432842731,21,1.0020151138305664
0,0.03727889806032181,1.7630186080932617,-0.13428744673728943,0,27.100000381469727,0,0.6721603274345398,1.981306552886963,1746498266.34583,-0.38794514536857605,10,1,7.429999828338623,0.6721603274345398,0.1992054581642151,0.0003126075607724488,3.110107183456421,256.1161193847656,0.7278156876564026,63.54967498779297,1974.887316645,78.0895767211914,0.6279001235961914,2.9271628856658936,1.0028960704803467,1000,1897.55615234375,0.7953474521636963,460000.0,0.08820705115795135,14.539886474609375,6.484984993448961e-09,3.2151341438293457,-0.01528322696685791,0.015901537612080574,0.7278156876564026,0.050389841198921204,0.0020478309597820044,0.007710755802690983,0.28359749913215637,1.0028959512710571,23,0.7278156876564026,0.6721603274345398,0.0019347709603607655,22,1.0028960704803467
0,0.042582105845212936,1.8231121301651,0.045549940317869186,0,25.600000381469727,0,0.6943631172180176,2.0150701999664307,1746498342.6909666,-0.40939417481422424,10,1,7.230000019073486,0.6943631172180176,-0.36155959963798523,0.00019245914882048965,3.5968236923217773,262.2971496582031,0.7525360584259033,62.31932830810547,2054.945767615,76.24939727783203,0.795217752456665,3.6821038722991943,1.0015811920166016,1000,1973.88720703125,0.48671650886535645,480000.0,0.12772099673748016,13.9300537109375,1.1444091230217168e-09,2.748696804046631,-0.021449029445648193,0.012654099613428116,0.7525360584259033,0.03265807405114174,0.001118071610108018,-0.003247437998652458,0.3510662913322449,1.0015811920166016,24,0.7525360584259033,0.6943631172180176,0.0026471265591681004,23,1.0015811920166016
0,0.06205526739358902,1.8453868627548218,0.1029708981513977,0,27.600000381469727,0,0.7163318991661072,2.027200698852539,1746498422.7492654,-0.4007837772369385,10,1,8.239999771118164,0.7163318991661072,-0.32911041378974915,0.00027099568978883326,3.438469171524048,250.03887939453125,0.7770277857780457,65.76490020751953,2130.744702293,79.98756408691406,0.9261924028396606,3.9310686588287354,1.000425100326538,1000,2053.970458984375,-0.1583545207977295,500000.0,0.13257184624671936,14.222640991210938,-1.0681151962899094e-08,2.471440315246582,0.008610397577285767,0.009374460205435753,0.7770277857780457,0.06861802935600281,0.00030053514637984335,-0.003279639407992363,0.32764342427253723,1.0004249811172485,25,0.7770277857780457,0.7163318991661072,0.0032743748743087053,24,1.000425100326538
0,0.03399588167667389,1.8770238161087036,0.21376003324985504,0,9.100000381469727,0,0.7369496822357178,2.0446252822875977,1746498498.5484135,-0.426145076751709,10,1,7.510000228881836,0.7369496822357178,-0.8505791425704956,0.00028468348318710923,1.965273141860962,264.1254577636719,0.8011664748191833,61.66313552856445,2209.600047252,75.72159576416016,0.5504291653633118,2.7025654315948486,1.0044124126434326,1000,2129.764892578125,-1.473196029663086,520000.0,0.088102787733078,14.058438301086426,3.433227480087453e-09,3.515998363494873,-0.025361299514770508,0.013664986938238144,0.8011664748191833,0.04861345887184143,0.003119934583082795,0.004290526732802391,0.30976927280426025,1.004412293434143,26,0.8011664748191833,0.7369496822357178,0.00161781907081604,25,1.0044124126434326
0,0.046600062400102615,1.9331016540527344,0.16667141020298004,0,31.200000762939453,0,0.7577390670776367,2.0736875534057617,1746498577.4036524,-0.31449034810066223,10,1,7.659999847412109,0.7577390670776367,-0.21329517662525177,0.00029027991695329547,2.106372356414795,253.8618621826172,0.825035810470581,64.31632995605469,2288.315603568,78.78300476074219,0.57706218957901,3.06424880027771,1.0031312704086304,1000,2208.6220703125,0.141099214553833,540000.0,0.10671054571866989,14.466655731201172,-3.814697002724188e-09,2.8227081298828125,0.11165472865104675,0.009318316355347633,0.825035810470581,0.04247300326824188,0.0022141144145280123,-0.0043466705828905106,0.30121272802352905,1.0031312704086304,27,0.825035810470581,0.7577390670776367,0.002510130638256669,26,1.0031312704086304
0,0.011335969902575016,1.9830708503723145,-0.004160118289291859,0,34.79999923706055,0,0.7789140343666077,2.0999627113342285,1746498656.1197267,-0.38331422209739685,10,1,6.019999980926514,0.7789140343666077,0.4700939655303955,0.00026930891908705235,2.9999265670776367,254.27748107910156,0.8482943177223206,64.68998718261719,2369.329890764,78.65423583984375,0.8072936534881592,4.661378860473633,1.0026664733886719,1000,2287.349365234375,0.8935542106628418,560000.0,0.13849735260009766,13.964223861694336,-3.814697002724188e-09,2.1888842582702637,-0.06882387399673462,0.007831594906747341,0.8482943177223206,0.08545555174350739,0.0018855376401916146,-0.0014867214486002922,0.3031546473503113,1.0026664733886719,28,0.8482943177223206,0.7789140343666077,0.004174297675490379,27,1.0026664733886719
0,-0.0005266148364171386,2.015625238418579,0.03260749951004982,0,41.25,0,0.8008284568786621,2.116178274154663,1746498737.1333675,-0.2553659975528717,10,1,7.170000076293945,0.8008284568786621,-0.6653280258178711,0.0002821448433678597,4.700109004974365,247.06253051757812,0.8712863326072693,66.54209899902344,2448.417571626,80.95116424560547,0.6315411329269409,3.4107179641723633,1.0010703802108765,1000,2368.362060546875,1.7001824378967285,580000.0,0.14161454141139984,14.409049034118652,-1.1444091896350983e-08,2.2064852714538574,0.12794822454452515,0.008046342059969902,0.8712863326072693,0.08402612805366516,0.0007567888242192566,0.00021474715322256088,0.312470406293869,1.0010703802108765,29,0.8712863326072693,0.8008284568786621,0.004107966553419828,28,1.0010703802108765
0,0.020162761211395264,2.022956609725952,0.050635114312171936,0,20.25,0,0.822144091129303,2.1195075511932373,1746498816.2208786,-0.41285964846611023,10,1,7.079999923706055,0.822144091129303,-0.6093118190765381,0.00027823710115626454,3.1955668926239014,253.1156463623047,0.8940302729606628,64.95498657226562,2527.300664486,79.01526641845703,0.9340620040893555,3.047550678253174,1.0015370845794678,1000,2447.4384765625,-1.5045421123504639,600000.0,0.10568906366825104,14.060257911682129,6.103515470812226e-09,2.9359130859375,-0.15749365091323853,0.008581387810409069,0.8940302729606628,0.05626944079995155,0.001086826785467565,0.000535045750439167,0.31029391288757324,1.0015369653701782,30,0.8940302729606628,0.822144091129303,0.0023202872835099697,29,1.0015370845794678
0,0.029347483068704605,2.034588098526001,0.06731683760881424,0,32.599998474121094,0,0.8437055349349976,2.1245527267456055,1746498895.104383,-0.3300668001174927,10,1,10.050000190734863,0.8437055349349976,0.22624756395816803,0.00026341635384596884,6.947432518005371,253.7499542236328,0.9172573685646057,64.83775329589844,2608.442294062,78.8177490234375,0.7064023613929749,2.618983507156372,1.001638412475586,1000,2526.32958984375,3.7518656253814697,620000.0,0.1199953705072403,13.97998046875,3.814697002724188e-09,2.6573023796081543,0.08279284834861755,0.005545699968934059,0.9172573685646057,0.07505659759044647,0.0011584763415157795,-0.00303568784147501,0.31886398792266846,1.001638412475586,31,0.9172573685646057,0.8437055349349976,0.0028323475271463394,30,1.001638412475586
0,0.022854730486869812,2.041518449783325,0.09075845777988434,0,17.25,0,0.8645244836807251,2.12730073928833,1746498976.2459052,-0.3518913984298706,10,1,10.9399995803833,0.8645244836807251,-0.5374906063079834,0.00020258169388398528,4.8897294998168945,246.68789672851562,0.9411317110061646,67.02543640136719,2685.688370183,81.07410430908203,0.785436749458313,2.520148754119873,1.0012272596359253,1000,2607.470458984375,-2.0577030181884766,640000.0,0.10257364064455032,14.04864501953125,-2.0980834847250662e-09,3.492873430252075,-0.02182459831237793,0.006294518243521452,0.9411317110061646,0.026157217100262642,0.0008677755249664187,0.0007488182745873928,0.35827675461769104,1.0012272596359253,32,0.9411317110061646,0.8645244836807251,0.001639312133193016,31,1.0012272596359253
0,0.00826751533895731,2.0423758029937744,0.2671808898448944,0,29.75,0,0.8854929804801941,2.1278581619262695,1746499053.492647,-0.3171795904636383,10,1,13.079999923706055,0.8854929804801941,-0.21177807450294495,0.00026976398658007383,3.9100003242492676,259.38580322265625,0.9660637378692627,62.616825103759766,2765.01215468,77.105224609375,0.585084080696106,2.1288139820098877,1.00100839138031,1000,2684.643310546875,-0.979729175567627,660000.0,0.12225978076457977,14.488367080688477,0.0,2.6985647678375244,0.0347118079662323,0.009485622867941856,0.9660637378692627,0.06334507465362549,0.0007130122976377606,0.0031911046244204044,0.32992592453956604,1.00100839138031,33,0.9660637378692627,0.8854929804801941,0.002746392972767353,32,1.00100839138031
0,0.013998901471495628,2.0252206325531006,0.13382463157176971,0,19.450000762939453,0,0.9059380888938904,2.119109869003296,1746499132.8158145,-0.37027430534362793,10,1,11.300000190734863,0.9059380888938904,-0.1170232892036438,0.00023404951207339764,2.6756432056427,252.39349365234375,0.9915599822998047,65.41650390625,2848.15580443,79.24134826660156,1.112622857093811,2.5897696018218994,1.002032995223999,1000,2764.024169921875,-1.2343571186065674,680000.0,0.10424552112817764,13.824825286865234,1.5258788677030566e-09,3.285527467727661,-0.053094714879989624,0.008508932776749134,0.9915599822998047,0.07188247889280319,0.0014375447062775493,-0.0009766900911927223,0.34250152111053467,1.0020328760147095,34,0.9915599822998047,0.9059380888938904,0.0018527526408433914,33,1.002032995223999
0,0.018373141065239906,2.065946578979492,0.09159360826015472,0,25.600000381469727,0,0.9263293743133545,2.13838267326355,1746499215.959349,-0.30225083231925964,10,1,11.960000038146973,0.9263293743133545,1.378432035446167,0.00021830337936989963,2.724695920944214,240.7490692138672,1.0177160501480103,68.77970886230469,2923.410893348,83.07405090332031,1.0376087427139282,2.2812039852142334,1.0013043880462646,1000,2847.181884765625,0.04905271530151367,700000.0,0.12737759947776794,14.294326782226562,1.1062621929625038e-08,2.6512160301208496,0.06802347302436829,0.007953380234539509,1.0177160501480103,0.03868255764245987,0.0009223415981978178,-0.0005555525422096252,0.33770552277565,1.001304268836975,35,1.0177160501480103,0.9263293743133545,0.002845366485416889,34,1.0013043880462646
