Value/reward,Train/Epoch,_runtime,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Loss/Loss_reward_critic,Time/Update,TotalEnvSteps,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Loss/Loss_cost_critic,Train/KL,_timestamp,Train/LR,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Train/StopIter,Time/Total,Time/FPS,Train/Entropy,Metrics/EpCost,Loss/Loss_pi/Delta,Time/Epoch,Metrics/LagrangeMultiplier,_step,Loss/Loss_pi,Value/Adv,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Value/cost,Metrics/LagrangeMultiplier/Std,Time/Rollout
0.9175351858139038,17,4237.684068194,0.6499703526496887,10.508724212646484,0.05356440320611,91.93694305419922,360000.0,0.7021651864051819,0.6499703526496887,0.014403932727873325,2.939250946044922,0.02008756622672081,1743325113.4378088,0.0002460000105202198,1.0057809352874756,1.0057809352874756,1000,-0.014058317989110947,28,4016.575927734375,102.61659240722656,1.0653290748596191,66.23999786376953,0.0036775581538677216,194.90025329589844,0.6499703526496887,18,-0.035413723438978195,0.016307927668094635,1.0057809352874756,-0.13437867164611816,6.883563995361328,0,102.96319580078125
0.8411499857902527,18,4431.878395302,0.6870828866958618,9.554015159606934,0.030573556199669838,116.12352752685547,380000.0,0.6947311162948608,0.6870828866958618,0.014964845031499863,1.7419599294662476,0.020391473546624184,1743325333.3971024,0.00024300000222865492,1.0030466318130493,1.0030466318130493,1000,-0.022990847006440163,34,4236.53271484375,90.96485137939453,1.0547059774398804,59.79999923706055,0.0011859312653541565,219.86514282226562,0.6870828866958618,19,-0.03422779217362404,-0.2705868184566498,1.0030466318130493,-1.1972910165786743,6.5271501541137695,0,103.74152374267578
0.88528972864151,19,4583.531269378,0.7240705490112305,9.00057315826416,0.034778110682964325,90.26165008544922,400000.0,0.6891990303993225,0.7240705490112305,0.015079300850629807,1.7955328226089478,0.020198171958327293,1743325527.591656,0.00023999999393709004,1.0035929679870605,1.0035929679870605,1000,0.004204554483294487,27,4430.74072265625,103.02810668945312,1.0467050075531006,61.349998474121094,0.00023246929049491882,194.1217803955078,0.7240705490112305,20,-0.03399532288312912,0.10041563957929611,1.0035929679870605,0.053572893142700195,5.588997840881348,0,103.86006164550781
1.0995264053344727,20,4770.548406863,0.7610554099082947,9.458243370056152,0.06998001784086227,47.82587814331055,420000.0,0.6820629239082336,0.7610554099082947,0.013787145726382732,3.094024896621704,0.020490724593400955,1743325679.2444289,0.00023700000019744039,1.0013786554336548,1.0013786554336548,1000,0.03520190715789795,14,4582.37744140625,131.9559326171875,1.036266565322876,64.5,0.009653760120272636,151.5657501220703,0.7610554099082947,21,-0.024341562762856483,0.48135295510292053,1.0013786554336548,1.2984920740127563,6.485281467437744,0,103.73979187011719
1.0125585794448853,21,4966.816086674,0.7979413866996765,8.766034126281738,0.04127902910113335,85.96438598632812,440000.0,0.678941547870636,0.7979413866996765,0.01522887870669365,2.4498887062072754,0.02434515208005905,1743325866.2616959,0.00023400000645779073,1.0000636577606201,1.0000636577606201,1000,-0.028700988739728928,27,4769.41015625,106.9830093383789,1.0316647291183472,61.900001525878906,-0.016523947939276695,186.94557189941406,0.7979413866996765,22,-0.04086551070213318,-0.473391592502594,1.0000636577606201,-0.6441361904144287,5.865029335021973,0,100.9811019897461
1.1829320192337036,22,5157.826888394,0.834247887134552,9.489165306091309,0.07180619984865189,93.3135757446289,460000.0,0.6733974814414978,0.834247887134552,0.015053176321089268,1.975246548652649,0.020205169916152954,1743326062.5292733,0.00023099999816622585,1.0003294944763184,1.0003294944763184,1000,0.03052717074751854,28,4965.671875,101.94172668457031,1.0234943628311157,49.4900016784668,0.0039171092212200165,196.19052124023438,0.834247887134552,23,-0.03694840148091316,-0.20368339121341705,1.0003294944763184,-0.47464215755462646,6.216190338134766,0,102.87684631347656
0.9342498183250427,23,5342.990261139,0.8701850771903992,10.239855766296387,0.05963408946990967,88.95889282226562,480000.0,0.6660005450248718,0.8701850771903992,0.01530618779361248,2.4999496936798096,0.022218292579054832,1743326253.5399752,0.0002280000044265762,1.00049889087677,1.00049889087677,1000,-0.012172110378742218,27,5156.69384765625,104.74392700195312,1.0124657154083252,52.7400016784668,-0.008688438683748245,190.94186401367188,0.8701850771903992,24,-0.04563684016466141,-0.04714208468794823,1.00049889087677,0.5247031450271606,6.751526355743408,0,101.9828872680664
1.1257482767105103,24,5513.796932423,0.9058479070663452,11.09261703491211,0.062438007444143295,81.56051635742188,500000.0,0.6591585874557495,0.9058479070663452,0.014650451950728893,2.238614559173584,0.022939803078770638,1743326438.7031736,0.00022499999613501132,1.0045905113220215,1.004590392112732,1000,0.0028039179742336273,24,5341.84423828125,108.06055450439453,1.0020865201950073,53.900001525878906,0.007659148424863815,185.0814208984375,0.9058479070663452,25,-0.03797769173979759,0.12060234695672989,1.0045905113220215,-0.2613351345062256,5.6300764083862305,0,103.52083587646484
1.2473639249801636,25,5685.581337744,0.9414083361625671,10.783459663391113,0.05866420269012451,67.49050903320312,520000.0,0.6510033011436462,0.9414083361625671,0.014707354828715324,3.1117255687713623,0.02092406339943409,1743326609.510185,0.00022200000239536166,1.001792073249817,1.001792073249817,1000,-0.0037738047540187836,20,5512.654296875,117.14563751220703,0.9896145462989807,57.20000076293945,-0.002863466739654541,170.7276611328125,0.9414083361625671,26,-0.04084115847945213,0.15933609008789062,1.001792073249817,0.8731110095977783,6.810709476470947,0,103.2370834350586
1.091086983680725,26,5876.691464634,0.976652204990387,11.362499237060547,0.0627838596701622,70.61790466308594,540000.0,0.6403737664222717,0.976652204990387,0.014361849054694176,1.829940676689148,0.02271542325615883,1743326781.2945457,0.00021899999410379678,1.0026935338974,1.0026935338974,1000,0.004119656980037689,21,5684.45068359375,116.46832275390625,0.9731482863426208,51.88999938964844,0.008052948862314224,171.72052001953125,0.976652204990387,27,-0.03278820961713791,0.35360288619995117,1.0026935338974,-1.2817848920822144,7.694619655609131,0,101.10254669189453
1.2007070779800415,27,6039.095941563,1.0116287469863892,11.173238754272461,0.07865473628044128,87.9405746459961,560000.0,0.633040726184845,1.0116287469863892,0.0150057477876544,1.6548731327056885,0.020316092297434807,1743326972.4042115,0.00021600000036414713,0.9992881417274475,0.9992881417274475,1000,0.015870876610279083,28,5875.53857421875,104.69957733154297,0.9616326093673706,52.119998931884766,-0.004564810544252396,191.0227508544922,1.0116287469863892,28,-0.037353020161390305,-0.2079162746667862,0.9992881417274475,-0.17506754398345947,6.985468864440918,0,103.08208465576172
1.351667046546936,28,6219.151513122,1.0463515520095825,11.658464431762695,0.07200314849615097,59.174068450927734,580000.0,0.6285126805305481,1.0463515520095825,0.015430618077516556,3.218107223510742,0.02002478577196598,1743327134.808773,0.00021300000662449747,1.0008386373519897,1.0008386373519897,1000,-0.006651587784290314,18,6037.951171875,123.21524047851562,0.9544716477394104,51.68000030517578,-0.0057096220552921295,162.3175811767578,1.0463515520095825,29,-0.043062642216682434,-0.0015797987580299377,1.0008386373519897,1.5632340908050537,6.844578742980957,0,103.1434097290039
1.2273768186569214,29,6395.708461453,1.0809637308120728,11.79427719116211,0.05914529040455818,77.76207733154297,600000.0,0.6282795667648315,1.0809637308120728,0.015942968428134918,2.598605155944824,0.02005949057638645,1743327314.8647594,0.0002099999983329326,1.00364089012146,1.00364089012146,1000,-0.012857858091592789,24,6218.01318359375,111.12356567382812,0.9540858268737793,54.15999984741211,-0.005387403070926666,179.97982788085938,1.0809637308120728,30,-0.0484500452876091,-0.05509105324745178,1.00364089012146,-0.619502067565918,6.5002288818359375,0,102.2176742553711
1.0683215856552124,30,6557.947268709,1.1151363849639893,11.577467918395996,0.04431099444627762,74.7727279663086,620000.0,0.6214514374732971,1.1151363849639893,0.014151749201118946,1.747624397277832,0.020341061055660248,1743327491.4217253,0.00020700000459328294,1.001172423362732,1.0011725425720215,1000,-0.014834295958280563,23,6394.57470703125,113.32074737548828,0.9432163238525391,46.75,0.015711694955825806,176.4901885986328,1.1151363849639893,31,-0.032738350331783295,-0.1368606984615326,1.001172423362732,-0.8509807586669922,7.292942047119141,0,101.71735382080078
1.2303216457366943,31,6745.021618928,1.1490284204483032,11.78023910522461,0.06046748161315918,59.538543701171875,640000.0,0.6133440732955933,1.1490284204483032,0.014606589451432228,2.1337976455688477,0.024164583534002304,1743327653.660447,0.00020399999630171806,1.0006824731826782,1.0006824731826782,1000,0.01615648716688156,18,6556.81494140625,123.32499694824219,0.9300662279129028,48.970001220703125,-0.003346603363752365,162.17312622070312,1.1490284204483032,32,-0.03608495369553566,-0.2355191558599472,1.0006824731826782,0.3861732482910156,6.320732116699219,0,102.6344985961914
1.1610949039459229,32,6908.683564191,1.1826987266540527,11.560194969177246,0.05263034254312515,84.9383316040039,660000.0,0.609250009059906,1.1826987266540527,0.015096110291779041,1.8030439615249634,0.020224373787641525,1743327840.734891,0.0002010000025620684,1.001341700553894,1.0013418197631836,1000,-0.007837139070034027,25,6743.8896484375,106.94664001464844,0.9233298897743225,49.470001220703125,-0.0010995231568813324,187.0091552734375,1.1826987266540527,33,-0.03718447685241699,-0.11476196348667145,1.001341700553894,-0.3307536840438843,6.10463809967041,0,102.07074737548828
1.2494145631790161,33,7081.83808334,1.2160621881484985,11.4044828414917,0.06572598963975906,60.697532653808594,680000.0,0.6090070605278015,1.2160621881484985,0.01596890576183796,2.278902292251587,0.021856103092432022,1743328004.396519,0.00019799999427050352,1.002532720565796,1.0025328397750854,1000,0.013095647096633911,18,6907.54736328125,122.25475311279297,0.9229708909988403,47.13999938964844,-0.0024095959961414337,163.59283447265625,1.2160621881484985,34,-0.039594072848558426,-0.019562967121601105,1.002532720565796,0.47585833072662354,5.89459753036499,0,102.89521789550781
1.3950365781784058,34,7268.225971762,1.2492097616195679,11.836248397827148,0.06003748998045921,70.66851806640625,700000.0,0.6045837998390198,1.2492097616195679,0.01557397935539484,3.604097366333008,0.020360907539725304,1743328177.5513363,0.00019500000053085387,1.0006757974624634,1.0006757974624634,1000,-0.0056884996592998505,21,7080.701171875,115.55619812011719,0.9157084226608276,48.209999084472656,-0.013330232352018356,173.07595825195312,1.2492097616195679,35,-0.05292430520057678,-0.13445156812667847,1.0006757974624634,1.325195074081421,6.65358304977417,0,102.40736389160156
1.247680902481079,35,7437.08664709,1.2822331190109253,12.457134246826172,0.06699059158563614,83.66450500488281,720000.0,0.5985204577445984,1.2822331190109253,0.014572178944945335,2.089369535446167,0.02058873511850834,1743328363.9388034,0.00019200000679120421,0.9993122816085815,0.9993122220039368,1000,0.006953101605176926,24,7267.07470703125,107.35176086425781,0.9056233167648315,49.5,0.008101880550384521,186.3034210205078,1.2822331190109253,36,-0.04482242465019226,0.13594681024551392,0.9993122816085815,-1.5147278308868408,6.572297096252441,0,102.63883972167969
1.457733154296875,36,7630.372921651,1.3150031566619873,12.670140266418457,0.06193580850958824,66.467529296875,740000.0,0.5861843824386597,1.3150031566619873,0.014100693166255951,1.7754192352294922,0.021196668967604637,1743328532.7999158,0.00018899999849963933,1.001354455947876,1.001354455947876,1000,-0.005054783076047897,20,7435.95166015625,118.4928970336914,0.8848010301589966,46.56999969482422,0.011713720858097076,168.78648376464844,1.3150031566619873,37,-0.033108703792095184,0.2939777672290802,1.001354455947876,-0.3139503002166748,6.4202165603637695,0,102.3188705444336
1.3801183700561523,37,7826.182044775,1.3475737571716309,12.965986251831055,0.06427335739135742,90.11067199707031,760000.0,0.5803695917129517,1.3475737571716309,0.01502390019595623,1.7461317777633667,0.020609252154827118,1743328726.0861185,0.00018600000475998968,1.0012563467025757,1.0012563467025757,1000,0.0023375488817691803,26,7629.22314453125,103.51776885986328,0.8748400211334229,47.0,-0.007036600261926651,193.20355224609375,1.3475737571716309,38,-0.040145304054021835,-0.03011453151702881,1.0012563467025757,-0.02928745746612549,6.129914283752441,0,103.09281158447266
1.4223510026931763,38,8026.773211351,1.3802553415298462,12.985298156738281,0.06621948629617691,92.6471176147461,780000.0,0.5712153911590576,1.3802553415298462,0.015489289537072182,1.5849231481552124,0.020213164389133453,1743328921.8948774,0.0001829999964684248,1.0100797414779663,1.0100797414779663,1000,0.0019461289048194885,28,7825.02197265625,102.18898010253906,0.858919084072113,52.619998931884766,0.0017912760376930237,195.7158203125,1.3802553415298462,39,-0.03835402801632881,0.08161097019910812,1.0100797414779663,-0.1612086296081543,6.127866268157959,0,103.06863403320312
1.1607173681259155,39,8188.341500737,1.4129959344863892,12.446633338928223,0.0559498593211174,98.10615539550781,800000.0,0.5656190514564514,1.4129959344863892,0.01544016133993864,2.2602591514587402,0.021027550101280212,1743329122.4860039,0.00018000000272877514,1.0057141780853271,1.0057141780853271,1000,-0.01026962697505951,28,8025.63427734375,99.74436950683594,0.8490990996360779,51.7599983215332,-0.013794146478176117,200.5125732421875,1.4129959344863892,40,-0.05214817449450493,0.2849796712398529,1.0057141780853271,0.6753360033035278,5.335928440093994,0,102.4063491821289
1.6850188970565796,40,8364.904890152,1.4459819793701172,13.483777046203613,0.07823018729686737,57.94294738769531,820000.0,0.5620614886283875,1.4459819793701172,0.014046119526028633,3.2886805534362793,0.020416421815752983,1743329284.0547316,0.00017699999443721026,1.0000810623168945,1.0000810623168945,1000,0.02228032797574997,18,8187.1884765625,123.85970306396484,0.8427801728248596,55.560001373291016,0.008352044969797134,161.4730224609375,1.4459819793701172,41,-0.043796129524707794,0.01765754073858261,1.0000810623168945,1.028421401977539,5.677764892578125,0,103.52995300292969
1.3957343101501465,41,8533.979346298,1.4792721271514893,13.022221565246582,0.06248560547828674,72.6296157836914,840000.0,0.5552091598510742,1.4792721271514893,0.014571458101272583,1.909034013748169,0.020332667976617813,1743329460.6176279,0.0001740000006975606,1.000916838645935,1.000916838645935,1000,-0.015744581818580627,21,8363.75390625,113.32936096191406,0.8305138349533081,57.27000045776367,0.0029585547745227814,176.47677612304688,1.4792721271514893,42,-0.04083757475018501,-0.02668033540248871,1.000916838645935,-1.3796465396881104,6.311525821685791,0,103.84707641601562
1.172480821609497,42,8664.256608781,1.5127828121185303,12.563163757324219,0.06122481822967529,66.15480041503906,860000.0,0.5495560169219971,1.5127828121185303,0.0148898521438241,1.813509225845337,0.020442720502614975,1743329629.6925917,0.00017100000695791095,0.9995497465133667,0.9995497465133667,1000,-0.0012607872486114502,20,8532.841796875,118.34666442871094,0.8202683925628662,56.25,0.0011067502200603485,168.99505615234375,1.5127828121185303,43,-0.039730824530124664,-0.00204462930560112,0.9995497465133667,-0.09552478790283203,7.04911470413208,0,102.84017181396484
1.3073261976242065,43,8841.05131063,1.5462918281555176,12.702556610107422,0.06975775957107544,27.659578323364258,880000.0,0.5486869812011719,1.5462918281555176,0.014498157426714897,3.28578519821167,0.021210575476288795,1743329759.969977,0.00016799999866634607,0.9993801712989807,0.9993802309036255,1000,0.008532941341400146,9,8663.1259765625,153.5938262939453,0.8186729550361633,52.279998779296875,0.005328182131052017,130.21356201171875,1.5462918281555176,44,-0.03440264239907265,-0.10613555461168289,0.9993801712989807,1.472275972366333,6.0627923011779785,0,102.55392456054688
1.180875539779663,44,9021.331298536,1.5795472860336304,13.249013900756836,0.0800614058971405,72.58121490478516,900000.0,0.5500458478927612,1.5795472860336304,0.015014899894595146,2.468165397644043,0.021801063790917397,1743329936.7644534,0.00016500000492669642,1.0012609958648682,1.0012609958648682,1000,0.010303646326065063,22,8839.9072265625,113.1754379272461,0.8211439251899719,47.349998474121094,-0.014049626886844635,176.71678161621094,1.5795472860336304,45,-0.04845226928591728,-0.3812934160232544,1.0012609958648682,-0.817619800567627,6.957921981811523,0,104.13546752929688
1.2637810707092285,45,9197.783269811,1.6122705936431885,12.1953125,0.06410398334264755,77.30652618408203,920000.0,0.5440866947174072,1.6122705936431885,0.014292169362306595,1.8471579551696777,0.0201107207685709,1743330117.0441206,0.00016199999663513154,1.0003935098648071,1.0003933906555176,1000,-0.01595742255449295,24,9020.1748046875,110.99510192871094,0.8101547956466675,41.56999969482422,0.008768949657678604,180.18814086914062,1.6122705936431885,46,-0.03968331962823868,-0.13070178031921387,1.0003935098648071,-0.6210074424743652,6.650648593902588,0,102.88153076171875
1.4037333726882935,46,9358.968173905,1.6447199583053589,13.019451141357422,0.08312330394983292,72.96004486083984,940000.0,0.5393934845924377,1.6447199583053589,0.015527453273534775,2.4362192153930664,0.020050613209605217,1743330293.4961555,0.00015900000289548188,1.0019347667694092,1.0019347667694092,1000,0.019019320607185364,22,9196.6318359375,113.40410614013672,0.8013502955436707,45.22999954223633,-0.010015521198511124,176.36045837402344,1.6447199583053589,47,-0.0496988408267498,-0.022806338965892792,1.0019347667694092,0.5890612602233887,5.68458366394043,0,103.40033721923828
1.2879644632339478,47,9530.187689551,1.6769763231277466,13.0017671585083,0.05463799089193344,58.88197326660156,960000.0,0.534611701965332,1.6769763231277466,0.014345882460474968,1.7871750593185425,0.02034885250031948,1743330454.6813457,0.000155999994603917,1.0016424655914307,1.0016424655914307,1000,-0.028485313057899475,18,9357.8232421875,124.14633178710938,0.7924891114234924,46.11000061035156,0.009104505181312561,161.10020446777344,1.6769763231277466,48,-0.04059433564543724,-0.04767909646034241,1.0016424655914307,-0.6490441560745239,6.470885753631592,0,102.2181625366211
1.262197494506836,48,9698.012440855,1.708929419517517,12.809235572814941,0.06376660615205765,69.12686920166016,980000.0,0.532440185546875,1.708929419517517,0.014698199927806854,2.1269049644470215,0.020645871758461,1743330625.9004552,0.00015300000086426735,1.0001423358917236,1.0001423358917236,1000,0.009128615260124207,22,9529.033203125,116.87055206298828,0.7884841561317444,43.63999938964844,-0.006006196141242981,171.12950134277344,1.708929419517517,49,-0.04660053178668022,-0.051753271371126175,1.0001423358917236,0.339729905128479,5.8638787269592285,0,102.00251007080078
