Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,_timestamp,Train/Entropy,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Time/Rollout,Value/reward,Time/Total,Loss/Loss_reward_critic/Delta,Metrics/EpCost,_step,Train/PolicyRatio/Max,_runtime,Loss/Loss_pi,Train/LR,Time/Epoch,Safety/shield_violation,Train/PolicyRatio,Train/Epoch,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Value/cost,Loss/Loss_cost_critic,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Metrics/EpLen,Metrics/LagrangeMultiplier,Train/KL,Time/Update,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,TotalEnvSteps,Safety/EpCostShield,Time/FPS,Metrics/LagrangeMultiplier/Min,Safety/shield_adv_c
0,0.7334426641464233,1.2009410858154297,1.0086296796798706,1746498916.4014676,1.1070754528045654,0.388011634349823,0,101.56694793701172,0.014543568715453148,2524.9599609375,-0.0023097144439816475,28.600000381469727,12,1.0086296796798706,2731.034230545,-0.33988356590270996,0.0002640000020619482,209.88168334960938,4.038719654083252,1.0086296796798706,11,0.388011634349823,0.013860814273357391,2.688316822052002,5.500923156738281,40,0.388011634349823,0.19290687143802643,0.01105842087417841,0.0040963031351566315,1000,0.41911065578460693,0.009364665485918522,108.31468200683594,0.41911065578460693,0.010679364204406738,240000.0,71.25,95.29178619384766,0.41911065578460693,NaN
0,0.7295524477958679,1.4067506790161133,1.003857135772705,1746499121.5672781,1.101304054260254,0.42164772748947144,0,96.95558166503906,0.0006765987491235137,2730.124267578125,0.002170101273804903,30.280000686645508,13,1.003857135772705,2939.3270482,-0.28856363892555237,0.0002610000083222985,205.10292053222656,3.390446186065674,1.003857135772705,12,0.42164772748947144,0.03181954473257065,2.4575986862182617,6.9076738357543945,40,0.42164772748947144,-0.05343533679842949,0.010492070578038692,0.0062664044089615345,1000,0.45602983236312866,0.007758019026368856,108.14727783203125,0.45602983236312866,0.05131992697715759,260000.0,57.099998474121094,97.51201629638672,0.45602983236312866,NaN
0,0.728739857673645,4.941834449768066,1.0035502910614014,1746499329.860071,1.1003133058547974,0.4563048779964447,0,100.82874298095703,0.026592504233121872,2938.4072265625,-0.0003439118154346943,39.7599983215332,14,1.0035502910614014,3151.730487049,-0.1737028807401657,0.0002579999854788184,208.21995544433594,4.766246318817139,1.0035501718521118,13,0.4563048779964447,0.16753685474395752,2.643467903137207,11.849508285522461,40,0.4563048779964447,0.005014404654502869,0.010618578642606735,0.00592249259352684,1000,0.4934132695198059,0.008403821848332882,107.39114379882812,0.4934132695198059,0.11486075818538666,280000.0,129.39999389648438,96.05227661132812,0.4934132695198059,NaN
0,0.7186465859413147,-0.9575796127319336,1.0056285858154297,1746499542.2634788,1.0862678289413452,0.49106264114379883,0,101.79698181152344,0.043310798704624176,3150.607177734375,0.00027310801669955254,38.09000015258789,15,1.0056285858154297,3357.628308397,-0.2859726548194885,0.00025499999173916876,212.12586975097656,3.8494644165039062,1.0056285858154297,14,0.49106264114379883,0.07908444851636887,1.8849222660064697,10.891928672790527,40,0.49106264114379883,0.007596440613269806,0.010848546400666237,0.006195600610226393,1000,0.5312579274177551,0.011941329576075077,110.32882690429688,0.5312579274177551,-0.11226977407932281,300000.0,63.79999923706055,94.28364562988281,0.5312579274177551,NaN
0,0.7071057558059692,-4.554452896118164,1.0068135261535645,1746499748.1612685,1.0699992179870605,0.5256742238998413,0,98.62520599365234,0.06295474618673325,3356.702880859375,-0.003203902393579483,42.41999816894531,16,1.0068135261535645,3558.882547378,-0.3502662181854248,0.0002519999979995191,205.81907653808594,5.395139694213867,1.0068135261535645,15,0.5256742238998413,0.21717247366905212,1.9508552551269531,6.337475776672363,40,0.5256742238998413,0.10144747793674469,0.011182171292603016,0.0029916982166469097,1000,0.5695764422416687,0.009259692393243313,107.19381713867188,0.5695764422416687,-0.06429356336593628,320000.0,57.20000076293945,97.17272186279297,0.5695764422416687,NaN
0,0.7014180421829224,-3.0167720317840576,1.0066584348678589,1746499949.4155297,1.0621227025985718,0.5577604174613953,0,94.16434478759766,0.021658141165971756,3557.963134765625,0.0003371182829141617,31.719999313354492,17,1.0066584348678589,3766.692242336,-0.38053056597709656,0.00024900000425986946,201.179931640625,3.455719470977783,1.0066584348678589,16,0.5577604174613953,0.20818927884101868,1.354640007019043,3.3207037448883057,40,0.5577604174613953,-0.10161551088094711,0.01052390318363905,0.0033288164995610714,1000,0.6079248785972595,0.008207488805055618,107.0155258178711,0.6079248785972595,-0.030264347791671753,340000.0,10.149999618530273,99.41349792480469,0.6079248785972595,NaN
0,0.6947654485702515,1.071166753768921,1.0051913261413574,1746500157.225227,1.0527416467666626,0.5903791189193726,0,101.32772827148438,0.04700172692537308,3765.7724609375,0.0007700026035308838,33.380001068115234,18,1.0051913261413574,3971.911807673,-0.27172496914863586,0.0002460000105202198,207.73526000976562,3.711371421813965,1.0051912069320679,17,0.5903791189193726,0.2878967225551605,1.566101312637329,4.391870498657227,40,0.5903791189193726,-0.009345956146717072,0.01123178843408823,0.004098819103091955,1000,0.646381676197052,0.008944631554186344,106.407470703125,0.646381676197052,0.1088055968284607,360000.0,65.19999694824219,96.2763900756836,0.646381676197052,NaN
0,0.6856245398521423,0.16534185409545898,1.0081902742385864,1746500362.4448001,1.0391451120376587,0.6227576732635498,0,98.25767517089844,0.05314258486032486,3970.9931640625,0.00026150885969400406,22.360000610351562,19,1.0081902742385864,4177.983327105,-0.3586595952510834,0.00024300000222865492,205.1421661376953,5.851946830749512,1.0081902742385864,18,0.6227576732635498,0.3007131814956665,2.7627246379852295,4.5572123527526855,40,0.6227576732635498,-0.32825857400894165,0.011568112298846245,0.004360327962785959,1000,0.6841245889663696,0.010434543713927269,106.88442993164062,0.6841245889663696,-0.08693462610244751,380000.0,47.900001525878906,97.49336242675781,0.6841245889663696,NaN
0,0.6820101141929626,-1.2669057846069336,1.008615255355835,1746500568.5163124,1.033538579940796,0.6535798907279968,0,99.32173919677734,0.03239455819129944,4177.04833984375,0.0004679737612605095,17.09000015258789,20,1.008615255355835,4381.783565741,-0.4043597877025604,0.00023999999393709004,205.9807586669922,4.914767265319824,1.008615255355835,19,0.6535798907279968,0.3568068742752075,1.9564849138259888,3.290306568145752,40,0.6535798907279968,-0.006721854209899902,0.01082788035273552,0.004828301724046469,1000,0.7207224369049072,0.009609518572688103,106.6589584350586,0.7207224369049072,-0.04570019245147705,400000.0,21.700000762939453,97.09645080566406,0.7207224369049072,NaN
0,0.6694378852844238,0.045662641525268555,1.0104807615280151,1746500772.3165703,1.01492440700531,0.6836463809013367,0,96.83128356933594,0.0487719289958477,4380.8662109375,0.0011644796468317509,13.289999961853027,21,1.0104807615280151,4588.604743527,-0.4013596773147583,0.00023700000019744039,203.72964477539062,5.339632987976074,1.0104807615280151,20,0.6836463809013367,0.4137265086174011,1.6543699502944946,3.3359692096710205,40,0.6836463809013367,-0.20434562861919403,0.012060924433171749,0.00599278137087822,1000,0.7558763027191162,0.01091769803315401,106.89830780029297,0.7558763027191162,0.003000110387802124,420000.0,32.79999923706055,98.1693115234375,0.7558763027191162,NaN
0,0.6646304130554199,-0.5244879722595215,1.0083004236221313,1746500979.1374564,1.007273554801941,0.7138212323188782,0,98.98351287841797,0.04854922369122505,4587.6689453125,-0.0012274510227143764,16.1299991607666,22,1.0083004236221313,4793.726711716,-0.33917731046676636,0.00023400000645779073,206.73104858398438,4.971219539642334,1.0083004236221313,21,0.7138212323188782,0.23175132274627686,1.8090242147445679,2.811481237411499,40,0.7138212323188782,-0.04297568276524544,0.01133755687624216,0.004765330348163843,1000,0.7900890707969666,0.00944859441369772,107.74748229980469,0.7900890707969666,0.06218236684799194,440000.0,47.79999923706055,96.74405670166016,0.7900890707969666,NaN
0,0.6531960368156433,0.8360662460327148,1.007524847984314,1746501184.2597153,0.9901449680328369,0.7433246970176697,0,97.144775390625,0.058593761175870895,4792.80712890625,-0.000513921957463026,13.270000457763672,23,1.007524847984314,5000.424565371,-0.47426843643188477,0.00023099999816622585,205.0423583984375,6.710981369018555,1.007524847984314,22,0.7433246970176697,0.2252892702817917,1.9294941425323486,3.647547483444214,40,0.7433246970176697,0.18835319578647614,0.011561918072402477,0.004251408390700817,1000,0.8231269717216492,0.010936380364000797,107.89751434326172,0.8231269717216492,-0.1350911259651184,460000.0,32.70000076293945,97.54082489013672,0.8231269717216492,NaN
0,0.6455721855163574,-1.0228147506713867,1.009921908378601,1746501390.957524,0.9782338738441467,0.7714404463768005,0,98.82122802734375,0.060804661363363266,4999.5029296875,-2.7336180210113525e-05,11.0600004196167,24,1.009921908378601,5209.795817324,-0.4381970167160034,0.0002280000044265762,206.6219482421875,5.687953948974609,1.009921908378601,23,0.7714404463768005,0.20195356011390686,2.0372395515441895,2.624732732772827,40,0.7714404463768005,-0.35901451110839844,0.011728702113032341,0.004224072210490704,1000,0.8548352718353271,0.00975507777184248,107.8006591796875,0.8548352718353271,0.03607141971588135,480000.0,19.049999237060547,96.7951431274414,0.8548352718353271,NaN
0,0.6438264846801758,0.1986067295074463,1.006896734237671,1746501600.3288124,0.9755111336708069,0.8007369637489319,0,101.06175231933594,0.042211759835481644,5208.888671875,-0.0007556297350674868,10.850000381469727,25,1.006896734237671,5417.066827031,-0.24533069133758545,0.00022499999613501132,209.3085479736328,5.319901466369629,1.006896734237671,24,0.8007369637489319,0.1843554675579071,1.5338956117630005,2.8233394622802734,40,0.8007369637489319,0.16928133368492126,0.011980529874563217,0.003468442475423217,1000,0.8853291273117065,0.01067038718611002,108.24674987792969,0.8853291273117065,0.19286632537841797,500000.0,64.9000015258789,95.5527114868164,0.8853291273117065,NaN
0,0.6370770931243896,1.3508262634277344,1.008351445198059,1746501807.5998135,0.9652891159057617,0.8311468958854675,0,98.86881256103516,0.048777319490909576,5416.09033203125,4.4343993067741394e-05,11.489999771118164,26,1.008351445198059,5626.801902039,-0.307210773229599,0.00022200000239536166,207.13934326171875,6.05981969833374,1.008351445198059,25,0.8311468958854675,0.13778549432754517,1.3976589441299438,4.174165725708008,40,0.8311468958854675,0.2374025136232376,0.011632698588073254,0.003512786468490958,1000,0.9148275256156921,0.012792332097887993,108.27046966552734,0.9148275256156921,-0.06188008189201355,520000.0,67.05000305175781,96.55335998535156,0.9148275256156921,NaN
0,0.6302934288978577,-0.6919534206390381,1.007163166999817,1746502017.3349054,0.9547637104988098,0.8616380095481873,0,101.29612731933594,0.07877945899963379,5625.857421875,0.0003110917750746012,10.489999771118164,27,1.007163166999817,5833.489572418,-0.3521265983581543,0.00021899999410379678,209.63612365722656,5.50420618057251,1.007163166999817,26,0.8616380095481873,0.31449124217033386,1.8430304527282715,3.4822123050689697,40,0.8616380095481873,0.11409354209899902,0.012010982260107994,0.0038238782435655594,1000,0.9433006644248962,0.011008593253791332,108.33993530273438,0.9433006644248962,-0.0449158251285553,540000.0,47.5,95.40340423583984,0.9433006644248962,NaN
0,0.6189923882484436,0.1370408535003662,1.0093488693237305,1746502224.0225668,0.9368635416030884,0.8919826149940491,0,98.50447082519531,0.07191920280456543,5832.556640625,-6.10684510320425e-05,8.470000267028809,28,1.0093488693237305,6042.27554152,-0.42068275809288025,0.00021600000036414713,206.60118103027344,7.001394748687744,1.0093488693237305,27,0.8919826149940491,0.32081958651542664,1.974155068397522,3.619253158569336,40,0.8919826149940491,-0.038241226226091385,0.012583127245306969,0.003762809792533517,1000,0.9705657958984375,0.01249790471047163,108.09664916992188,0.9705657958984375,-0.06855615973472595,560000.0,43.0,96.80487060546875,0.9705657958984375,NaN
0,0.6120466589927673,0.06801533699035645,1.0074186325073242,1746502432.80855,0.9255182147026062,0.9219662547111511,0,100.26432037353516,0.04180077090859413,6041.35595703125,-0.00047481339424848557,10.59000015258789,29,1.0074186325073242,6248.935576217,-0.36134323477745056,0.00021300000662449747,208.71388244628906,5.2513203620910645,1.0074186325073242,28,0.9219662547111511,0.3389475345611572,2.015352725982666,3.6872684955596924,40,0.9219662547111511,0.036161765456199646,0.012064161710441113,0.0032879963982850313,1000,0.9970602989196777,0.01135227456688881,108.44951629638672,0.9970602989196777,0.05933952331542969,580000.0,38.45000076293945,95.82495880126953,0.9970602989196777,NaN
0,0.5964685678482056,0.055291175842285156,1.0116429328918457,1746502639.4685698,0.9000273942947388,0.9519807696342468,0,98.01347351074219,0.052800074219703674,6247.99853515625,0.0008256055880337954,14.15999984741211,30,1.0116429328918457,6459.084699697,-0.3824414312839508,0.0002099999983329326,206.56881713867188,5.604503154754639,1.0116428136825562,29,0.9519807696342468,0.4307561218738556,1.4767976999282837,3.7425596714019775,40,0.9519807696342468,-0.06137501820921898,0.01316135935485363,0.004113601986318827,1000,1.0233838558197021,0.01338925864547491,108.55529022216797,1.0233838558197021,-0.021098196506500244,600000.0,44.95000076293945,96.82003021240234,1.0233838558197021,NaN
0,0.5866074562072754,3.3635995388031006,1.0083569288253784,1746502849.617692,0.8833600282669067,0.9840331077575684,0,101.8018798828125,0.07240412384271622,6458.162109375,-0.0003317922819405794,22.110000610351562,31,1.0083569288253784,6668.783263507,-0.2911040782928467,0.00020700000459328294,210.07269287109375,7.517695903778076,1.0083569288253784,30,0.9840331077575684,0.3283194601535797,1.6160778999328613,7.106159210205078,40,0.9840331077575684,-0.31383514404296875,0.012724120169878006,0.0037818097043782473,1000,1.0506250858306885,0.013339280150830746,108.270751953125,1.0506250858306885,0.09133735299110413,620000.0,91.30000305175781,95.20513916015625,1.0506250858306885,NaN
0,0.5900843143463135,-3.223829984664917,1.007407546043396,1746503059.316246,0.8894489407539368,1.0165033340454102,0,99.54547882080078,0.03302610665559769,6667.87353515625,-0.0006589333061128855,20.6200008392334,32,1.007407546043396,6874.925519221,-0.2816693186759949,0.00020399999630171806,209.6360321044922,6.064671993255615,1.007407546043396,31,1.0165033340454102,0.42171311378479004,2.8050451278686523,3.882329225540161,40,1.0165033340454102,0.07659263163805008,0.011772572994232178,0.003122876398265362,1000,1.0784974098205566,0.009176073595881462,110.09048461914062,1.0784974098205566,0.009434759616851807,640000.0,58.599998474121094,95.40345001220703,1.0784974098205566,NaN
0,0.5838794112205505,-1.2962806224822998,1.0139143466949463,1746503265.4585385,0.8788146376609802,1.0472036600112915,0,97.74730682373047,0.04829324409365654,6874.01220703125,0.000846784096211195,19.389999389648438,33,1.0139143466949463,7082.384369859,-0.4770430028438568,0.0002010000025620684,206.0741424560547,5.751546859741211,1.0139143466949463,32,1.0472036600112915,0.3697493076324463,1.6526659727096558,2.5860486030578613,40,1.0472036600112915,0.20784848928451538,0.012804707512259483,0.003969660494476557,1000,1.1067801713943481,0.012203308753669262,108.3267822265625,1.1067801713943481,-0.19537368416786194,660000.0,17.950000762939453,97.05245208740234,1.1067801713943481,NaN
0,0.5770056247711182,0.6741983890533447,1.0126088857650757,1746503472.9173732,0.8671095967292786,1.0766206979751587,0,100.38208770751953,0.058050841093063354,7081.4775390625,0.0008615311235189438,18.309999465942383,34,1.0126088857650757,7290.931235288,-0.4603438675403595,0.00019799999427050352,207.39964294433594,5.8018083572387695,1.0126088857650757,33,1.0766206979751587,0.3582281768321991,2.1330254077911377,3.260246992111206,40,1.0766206979751587,0.18529850244522095,0.012546024285256863,0.0048311916179955006,1000,1.1352952718734741,0.010761234909296036,107.01750183105469,1.1352952718734741,0.016699135303497314,680000.0,23.25,96.43218231201172,1.1352952718734741,NaN
0,0.5708385705947876,0.6109399795532227,1.0064911842346191,1746503681.4642613,0.8563689589500427,1.106597900390625,0,100.5990219116211,0.06995286792516708,7290.01513671875,-0.001471151364967227,19.829999923706055,35,1.0064911842346191,7500.192646866,-0.3363669216632843,0.00019500000053085387,208.47669982910156,5.6683197021484375,1.0064911842346191,34,1.106597900390625,0.3454253077507019,1.7576693296432495,3.8711869716644287,40,1.106597900390625,0.3960852324962616,0.012811879627406597,0.0033600402530282736,1000,1.164226770401001,0.011777759529650211,107.87760925292969,1.164226770401001,0.1239769458770752,700000.0,54.5,95.9339828491211,1.164226770401001,NaN
0,0.5671346187591553,-1.263463020324707,1.008481502532959,1746503890.7256403,0.8496615290641785,1.1355596780776978,0,101.66604614257812,0.06257269531488419,7499.2880859375,-0.00021830806508660316,10.630000114440918,36,1.008481502532959,7711.858877051,-0.3450661897659302,0.00019200000679120421,209.20193481445312,3.7999930381774902,1.008481502532959,35,1.1355596780776978,0.4372302293777466,1.2212320566177368,2.6077239513397217,40,1.1355596780776978,-0.05992867797613144,0.011971583589911461,0.0031417321879416704,1000,1.192253589630127,0.011509625241160393,107.53582763671875,1.192253589630127,-0.008699268102645874,720000.0,26.549999237060547,95.60140991210938,1.192253589630127,NaN
0,0.5639694333076477,1.0658273696899414,1.007827877998352,1746504102.391853,0.8438619375228882,1.1648659706115723,0,97.5091781616211,0.047975342720746994,7710.95068359375,0.004269936820492148,12.600000381469727,37,1.007827877998352,7921.921511966,-0.2553543448448181,0.00018899999849963933,211.60240173339844,4.283316612243652,1.007827877998352,36,1.1648659706115723,0.3284136950969696,1.4086625576019287,3.673551321029663,40,1.1648659706115723,-0.23580794036388397,0.012797531671822071,0.007411669008433819,1000,1.219764232635498,0.01240260899066925,114.09315490722656,1.219764232635498,0.08971184492111206,740000.0,48.900001525878906,94.51688385009766,1.219764232635498,NaN
0,0.5577796697616577,-1.4132742881774902,1.0124571323394775,1746504312.45451,0.8326170444488525,1.1925561428070068,0,97.86286163330078,0.08729328960180283,7921.0087890625,-0.0035851893480867147,14.039999961853027,38,1.0124571323394775,8129.945063817,-0.3708558678627014,0.00018600000475998968,209.99497985839844,3.52854061126709,1.0124571323394775,37,1.1925561428070068,0.32808002829551697,1.3520716428756714,2.260277032852173,40,1.1925561428070068,0.46747303009033203,0.012675710022449493,0.003826479660347104,1000,1.2470308542251587,0.014891610480844975,112.13204956054688,1.2470308542251587,-0.1155015230178833,760000.0,15.550000190734863,95.24037170410156,1.2470308542251587,NaN
0,0.549931526184082,1.4026179313659668,1.007381796836853,1746504520.478076,0.8183483481407166,1.2201182842254639,0,100.16222381591797,0.061521973460912704,8129.03759765625,-0.0003745667636394501,15.600000381469727,39,1.007381796836853,8333.349013761,-0.40389546751976013,0.0001829999964684248,207.9619903564453,5.706953048706055,1.007381796836853,38,1.2201182842254639,0.3404403030872345,1.4600365161895752,3.6628949642181396,40,1.2201182842254639,0.10244007408618927,0.012482664547860622,0.003451912896707654,1000,1.2743152379989624,0.013767469674348831,107.79969787597656,1.2743152379989624,-0.033039599657058716,780000.0,37.54999923706055,96.17142486572266,1.2743152379989624,NaN
0,0.5434800386428833,-0.028692245483398438,1.0096712112426758,1746504723.8820486,0.8066569566726685,1.2475634813308716,0,96.306884765625,0.07395864278078079,8332.4404296875,0.0005440565291792154,12.010000228881836,40,1.0096712112426758,8547.295916149,-0.37776392698287964,0.00018000000272877514,203.3415985107422,5.341195583343506,1.0096712112426758,39,1.2475634813308716,0.3372098505496979,1.53469979763031,3.634202718734741,40,1.2475634813308716,0.12694434821605682,0.013147312216460705,0.003995969425886869,1000,1.301092267036438,0.012608161196112633,107.03466796875,1.301092267036438,0.026131540536880493,800000.0,37.349998474121094,98.35665130615234,1.301092267036438,NaN
