Time/Epoch,Value/Adv,TotalEnvSteps,Loss/Loss_cost_critic/Delta,Time/FPS,_step,Train/LR,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier,_runtime,Train/PolicyRatio/Std,_timestamp,Metrics/LagrangeMultiplier/Max,Value/cost,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Time/Rollout,Safety/EpCostShield,Train/PolicyRatio/Min,Value/reward,Loss/Loss_cost_critic,Loss/Loss_pi/Delta,Safety/shield_violation,Train/Epoch,Train/Entropy,Train/PolicyRatio/Max,Time/Total,Metrics/LagrangeMultiplier,Metrics/EpCost,Metrics/EpLen,Metrics/EpRet,Train/StopIter,Loss/Loss_reward_critic,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi
176.2950439453125,0.020429760217666626,20000.0,14.157991409301758,113.44618225097656,1,0.0002969999914057553,1.0021946430206299,0.044999994337558746,323.13726149,0.010339604690670967,1746564952.972641,0.035999998450279236,0.010579080320894718,0.9850542545318604,0.044999994337558746,76.00176239013672,NaN,0.044999994337558746,0.008714000694453716,0.035999998450279236,0,100.29322814941406,99.1500015258789,1.0021946430206299,-0.05087371543049812,14.157991409301758,-0.2771010398864746,-0.020639311522245407,0,1.4038413763046265,1.0021946430206299,176.29689025878906,0.035999998450279236,45.5,1000,-0.7323978543281555,40,0.008714000694453716,0.007636047899723053,0,-0.2771010398864746
145.547607421875,0.1803833544254303,40000.0,-1.5296897888183594,137.41207885742188,2,0.00029399999766610563,1.000748634338379,0.07929377257823944,470.909929908,0.010725103318691254,1746565098.603325,0.07103356719017029,0.1569289118051529,0.9718461036682129,0.07929377257823944,76.61827850341797,NaN,0.07929377257823944,0.002191457897424698,0.07103356719017029,0,68.92928314208984,72.25,1.000748634338379,-0.06288573890924454,12.628301620483398,0.014522463083267212,1.1427584886550903,1,1.390200138092041,1.000748634338379,321.9079895019531,0.07103356719017029,47.724998474121094,1000,-1.43033766746521,40,0.010905458591878414,0.008181885816156864,0,-0.2625785768032074
147.71725463867188,0.08696579933166504,60000.0,-1.9614448547363281,135.393798828125,3,0.000291000003926456,1.003123164176941,0.11393098533153534,618.215753402,0.012255221605300903,1746565246.3760085,0.10612239688634872,0.8238909244537354,0.9328607320785522,0.11393098533153534,76.44739532470703,NaN,0.11393098533153534,-0.006309555843472481,0.10612239688634872,0,71.26980590820312,114.1500015258789,1.003123164176941,-0.05374826490879059,10.66685676574707,0.050056010484695435,2.470858097076416,2,1.3491791486740112,1.003123164176941,469.7075500488281,0.10612239688634872,50.016666412353516,1000,-0.9544497132301331,40,0.004595902748405933,0.011642512865364552,0,-0.21252256631851196
147.23712158203125,0.2772378921508789,80000.0,3.3880395889282227,135.83531188964844,4,0.0002880000101868063,1.0004059076309204,0.14863768219947815,763.173885254,0.011767244897782803,1746565393.681775,0.14130015671253204,0.9467768669128418,0.9105719923973083,0.14863768219947815,76.52385711669922,NaN,0.14863768219947815,0.003376191481947899,0.14130015671253204,0,70.71321868896484,149.8000030517578,1.0004059076309204,-0.042337268590927124,14.054896354675293,0.07367211580276489,2.6184918880462646,3,1.325010895729065,1.0004059076309204,617.0000610351562,0.14130015671253204,64.0999984741211,1000,-0.7872824668884277,40,0.007972094230353832,0.010520252399146557,0,-0.13885045051574707
144.21102905273438,-0.057032015174627304,100000.0,-3.211545944213867,138.68563842773438,5,0.0002849999873433262,1.0053675174713135,0.1812620460987091,910.833965729,0.013184905983507633,1746565538.6399322,0.17655615508556366,2.725290536880493,0.8803956508636475,0.1812620460987091,76.53868865966797,NaN,0.1812620460987091,0.0014032917097210884,0.17655615508556366,0,67.67229461669922,47.0,1.0053675174713135,-0.011561046354472637,10.843350410461426,-0.16736283898353577,6.721086502075195,4,1.2911003828048706,1.0053675174713135,761.2886962890625,0.17655615508556366,57.650001525878906,1000,-0.2910943925380707,40,0.00937538594007492,0.01785367541015148,0,-0.30621328949928284
147.57833862304688,-0.007761869579553604,120000.0,4.869025230407715,135.521240234375,6,0.00028199999360367656,1.0068777799606323,0.21318776905536652,1058.253612493,0.013743599876761436,1746565686.3000119,0.21180890500545502,4.278414249420166,0.84824538230896,0.21318776905536652,76.2677230834961,NaN,0.21318776905536652,0.0039816005155444145,0.21180890500545502,0,71.310546875,62.29999923706055,1.0068777799606323,0.04074912145733833,15.71237564086914,0.0029359757900238037,7.508773326873779,5,1.2537983655929565,1.0068777799606323,909.605224609375,0.21180890500545502,55.290000915527344,1000,0.496682345867157,40,0.013356986455619335,0.017348870635032654,0,-0.30327731370925903
147.33511352539062,-0.11097677052021027,140000.0,-5.36276912689209,135.74496459960938,7,0.0002789999998640269,1.0068161487579346,0.24464736878871918,1205.537364465,0.013294736854732037,1746565833.7196648,0.2469046413898468,3.4856808185577393,0.8135263323783875,0.24464736878871918,76.55540466308594,NaN,0.24464736878871918,0.0042944615706801414,0.2469046413898468,0,70.77964782714844,62.150001525878906,1.0068161487579346,0.08912467211484909,10.34960651397705,0.012525469064712524,7.093588829040527,6,1.212048053741455,1.0068161487579346,1057.0224609375,0.2469046413898468,50.540000915527344,1000,1.8146414756774902,40,0.017651448026299477,0.014843601733446121,0,-0.2907518446445465
147.22528076171875,-0.0886351615190506,160000.0,3.431520462036133,135.8462371826172,8,0.00027600000612437725,1.0051449537277222,0.2772619426250458,1355.006606419,0.012963253073394299,1746565981.0033555,0.28190988302230835,4.138528347015381,0.797167181968689,0.2772619426250458,76.36766052246094,NaN,0.2772619426250458,-0.000985296443104744,0.28190988302230835,0,70.85757446289062,128.0500030517578,1.0051449537277222,0.1931466907262802,13.781126976013184,0.09679801762104034,8.56380844116211,7,1.1916983127593994,1.0051449537277222,1204.3319091796875,0.28190988302230835,51.16999816894531,1000,2.6431219577789307,40,0.016666151583194733,0.013425473123788834,0,-0.19395382702350616
149.39791870117188,-0.31398242712020874,180000.0,-1.8618059158325195,133.87066650390625,9,0.0002730000123847276,1.007816195487976,0.31060391664505005,1501.486116648,0.012672561220824718,1746566130.4726615,0.3163829743862152,4.754624366760254,0.7784978747367859,0.31060391664505005,76.60694885253906,NaN,0.31060391664505005,0.001316756010055542,0.3163829743862152,0,72.79092407226562,117.9000015258789,1.007816195487976,0.21972328424453735,11.919321060180664,-0.057453230023384094,10.086429595947266,8,1.1679632663726807,1.007816195487976,1353.790283203125,0.3163829743862152,40.66999816894531,1000,3.671520948410034,40,0.017982907593250275,0.014065190218389034,0,-0.25140705704689026
146.4173583984375,0.18516439199447632,200000.0,-1.7935113906860352,136.5958251953125,10,0.0002699999895412475,1.0082380771636963,0.34366998076438904,1649.353849495,0.013500341214239597,1746566276.9521425,0.35046854615211487,3.4490137100219727,0.7548046112060547,0.34366998076438904,76.32586669921875,NaN,0.34366998076438904,-0.0032962309196591377,0.35046854615211487,0,70.0914535522461,78.1500015258789,1.0082380771636963,0.24045361578464508,10.125809669494629,-0.01975834369659424,7.57481575012207,9,1.1371517181396484,1.0082380771636963,1500.27734375,0.35046854615211487,41.13999938964844,1000,4.153709888458252,40,0.014686676673591137,0.015872254967689514,0,-0.2711654007434845
