Metrics/EpRet,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic/Delta,_step,Train/PolicyRatio/Min,Loss/Loss_pi,_runtime,Loss/Loss_cost_critic,Train/PolicyRatio,Misc/H_inv_g,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Time/Update,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Value/Adv,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Train/PolicyStd,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Misc/xHx,Loss/Loss_cost_critic/Delta,Safety/EpCostShield,TotalEnvSteps,Misc/gradient_norm,Misc/Alpha,Misc/FinalStepNorm,Metrics/EpCost,Metrics/EpLen,Time/Rollout,Train/KL,_timestamp,Train/Epoch,Train/StopIter,Safety/shield_violation,Time/Total,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/Entropy,Value/cost,Value/reward
-0.549620509147644,0.001028439262881875,0.03599999472498894,0.012348063290119171,0.044999994337558746,0.012348063290119171,1,1.0014543533325195,-0.20686344802379608,338.608023993,81.22969055175781,1.0014543533325195,0.08393517881631851,7.132545471191406,0.03599999472498894,23.81761360168457,0,-0.20686344802379608,0.03599999472498894,-1.2207030941624453e-08,1.0014543533325195,0.044999994337558746,0,0.9821901917457581,1,0.044999994337558746,103.51483917236328,0.0013140363153070211,81.22969055175781,227.5,20000.0,0.023241858929395676,3.9013028144836426,0.3274565637111664,203.72500610351562,500,169.39137268066406,0.00027717879856936634,1746533671.6019492,0,10,-0.1482262909412384,193.21029663085938,0,193.20901489257812,1.4008713960647583,-0.17861826717853546,0.13645239174365997
-0.1899900585412979,0.0009746599243953824,0.07104374468326569,0.013136017136275768,0.08003468811511993,0.0007879538461565971,2,1.0013784170150757,-0.19846759736537933,477.735919748,68.29609680175781,1.0013784170150757,0.09962369501590729,6.5848917961120605,0.07104374468326569,23.156768798828125,0,0.008395850658416748,0.07104374468326569,1.907348501362094e-09,1.0013784170150757,0.08003468811511993,0,1.0073347091674805,1,0.08003468811511993,138.86024475097656,0.0032216557301580906,-12.93359375,266.70001220703125,40000.0,0.06728017330169678,2.491579532623291,0.24822035431861877,219.5625,500,120.87290954589844,0.00036898188409395516,1746533815.7390206,1,10,7.807088375091553,337.3509216308594,0,144.02969360351562,1.4259318113327026,7.199403285980225,0.1217120885848999
0.204427570104599,0.0001924706157296896,0.10611627995967865,0.013651572167873383,0.11506068706512451,0.0005155550315976143,3,1.0002721548080444,-0.1955769658088684,617.778541445,88.55677032470703,1.0002721548080444,0.10416465252637863,4.637986183166504,0.10611627995967865,24.47152328491211,0,0.0028906315565109253,0.10611627995967865,-6.103515470812226e-09,1.0002721548080444,0.11506068706512451,0,1.0250545740127563,1,0.11506068706512451,143.8587646484375,0.0022278460673987865,20.26067352294922,248.72500610351562,60000.0,0.052306998521089554,2.996204376220703,0.31209859251976013,220.8800048828125,500,114.55367279052734,0.0002919943362940103,1746533954.8667753,2,10,15.13133716583252,476.4819030761719,0,139.02523803710938,1.4436556100845337,13.191984176635742,0.11458434909582138
1.3115453720092773,0.0005553268711082637,0.1411208212375641,0.01630588434636593,0.14971822500228882,0.002654312178492546,4,1.0007853507995605,-0.22772349417209625,757.063407727,105.88827514648438,1.0007853507995605,0.1084560751914978,3.745252847671509,0.1411208212375641,23.572101593017578,0,-0.032146528363227844,0.1411208212375641,2.2888182460434336e-09,1.0007853507995605,0.14971822500228882,0,1.0384812355041504,1,0.14971822500228882,143.16143798828125,0.003948098514229059,17.331504821777344,205.25,80000.0,0.07442328333854675,2.2507147789001465,0.24410368502140045,208.22000122070312,500,116.13028717041016,0.0004161364340689033,1746534094.9093363,3,10,17.012126922607422,616.2866821289062,0,139.70242309570312,1.4565294981002808,15.845165252685547,0.17306450009346008
2.126772165298462,0.0016082113143056631,0.1758497953414917,0.02409430779516697,0.18397283554077148,0.007788423448801041,5,1.0022743940353394,-0.2431740164756775,891.256901292,119.0471420288086,1.0022743940353394,0.11008320748806,4.252098083496094,0.1758497953414917,24.46942138671875,0,-0.015450522303581238,0.1758497953414917,-7.629394005448376e-09,1.0022743940353394,0.18397283554077148,0,1.0546462535858154,1,0.18397283554077148,143.7073211669922,0.0026090391911566257,13.158866882324219,187.5500030517578,100000.0,0.052649836987257004,2.7686870098114014,0.30478593707084656,183.7100067138672,500,114.70231628417969,0.00032887671841308475,1746534234.1944458,4,10,19.277000427246094,755.8049926757812,0,139.1717529296875,1.4719409942626953,18.169260025024414,0.23215161263942719
2.8250861167907715,0.0015078457072377205,0.2096954882144928,0.03933057188987732,0.2172415554523468,0.01523626409471035,6,1.0021324157714844,-0.3127205967903137,1020.369095609,106.50379943847656,1.0021324157714844,0.12530145049095154,1.5345189571380615,0.2096954882144928,23.24630355834961,0,-0.06954658031463623,0.2096954882144928,-1.602172794434864e-08,1.0021324157714844,0.2172415554523468,0,1.0738847255706787,1,0.2172415554523468,149.15753173828125,0.004267804324626923,-12.543342590332031,138.14999389648438,120000.0,0.08369623124599457,2.1647725105285645,0.2712491452693939,134.91000366210938,500,110.840087890625,0.00036326772533357143,1746534368.3877077,5,10,16.810619354248047,889.9981689453125,0,134.08642578125,1.4895672798156738,13.77611255645752,0.2981472611427307
3.5619757175445557,0.0019891627598553896,0.24162253737449646,0.05976974219083786,0.24775993824005127,0.02043917030096054,7,1.0028131008148193,-0.4985245168209076,1149.243312633,65.3150405883789,1.0028129816055298,0.14837175607681274,0.12280797958374023,0.24162253737449646,23.29694175720215,0,-0.18580392003059387,0.24162253737449646,-1.2969969986897922e-08,1.0028131008148193,0.24775993824005127,0,1.0855817794799805,1,0.24775993824005127,155.0235137939453,0.00537586584687233,-41.188758850097656,47.375,140000.0,0.0874267965555191,1.928814172744751,0.2861815392971039,74.94000244140625,500,105.7157211303711,0.00035079813096672297,1746534497.500254,6,10,11.51689338684082,1019.1187744140625,0,129.01268005371094,1.499987006187439,7.6624579429626465,0.47596338391304016
4.238725662231445,0.0006801377166993916,0.2712179124355316,0.0956844761967659,0.27635860443115234,0.03591473400592804,8,1.0009620189666748,-0.46227648854255676,1269.612304444,73.82038879394531,1.0009618997573853,0.19890116155147552,-0.248957097530365,0.2712179124355316,23.520538330078125,0,0.03624802827835083,0.2712179124355316,7.247924482811641e-09,1.0009620189666748,0.27635860443115234,0,1.0953997373580933,1,0.27635860443115234,155.29275512695312,0.007986752316355705,8.505348205566406,56.875,160000.0,0.08220387995243073,1.5824486017227173,0.31475088000297546,44.189998626708984,500,105.26844787597656,0.00030449393671005964,1746534626.3745832,7,10,11.900444984436035,1148.006591796875,0,128.7890167236328,1.508643627166748,8.661766052246094,0.5557407140731812
4.595954418182373,0.002763597061857581,0.29842886328697205,0.06155144423246384,0.30229508876800537,-0.03413303196430206,9,1.003908395767212,-0.49465978145599365,1392.682020941,21.229215621948242,1.0039082765579224,0.16228920221328735,-1.7924124002456665,0.29842886328697205,22.026430130004883,0,-0.03238329291343689,0.29842886328697205,8.01086397217432e-09,1.003908395767212,0.30229508876800537,0,1.1195367574691772,1,0.30229508876800537,166.296142578125,0.006708000786602497,-52.59117317199707,17.549999237060547,180000.0,0.0797199234366417,1.7267049551010132,0.280225545167923,28.149999618530273,500,98.24092102050781,0.00034538141335360706,1746534746.7434077,8,10,7.050429821014404,1268.3541259765625,0,120.26737213134766,1.5294971466064453,4.533689022064209,0.5131866335868835
4.6208176612854,0.0027419617399573326,0.32307401299476624,0.07589991390705109,0.3258763253688812,0.01434846967458725,10,1.0038776397705078,-0.48125919699668884,1512.198110155,13.590435981750488,1.0038776397705078,0.12974196672439575,-0.07219573855400085,0.32307401299476624,23.710969924926758,0,0.01340058445930481,0.32307401299476624,-9.918212917625624e-09,1.0038776397705078,0.3258763253688812,0,1.1357704401016235,1,0.3258763253688812,162.698974609375,0.00377690140157938,-7.638779640197754,13.899999618530273,200000.0,0.06341516226530075,2.301158905029297,0.2985568940639496,10.579999923706055,500,99.21540069580078,0.00031789077911525965,1746534869.81283,9,10,5.658236503601074,1391.38720703125,0,122.9264144897461,1.5433441400527954,3.6942367553710938,0.6601398587226868
