Time/FPS,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,_timestamp,Value/reward,Train/StopIter,Safety/EpCostShield,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Train/KL,Loss/Loss_pi,Loss/Loss_cost_critic,Time/Update,Loss/Loss_pi/Delta,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio,Train/Epoch,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Loss/Loss_reward_critic,Safety/shield_violation,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier,Time/Total,Train/Entropy,Metrics/LagrangeMultiplier/Std,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Metrics/EpRet,Time/Epoch,_runtime,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,_step,Train/LR,Train/PolicyRatio/Std,Train/PolicyRatio/Min
71.648681640625,NaN,0.044999994337558746,1746509241.898568,-0.010648692026734352,40,55.17499923706055,1.0001990795135498,0.03599999472498894,0.977709949016571,0.013342363759875298,-0.43704017996788025,28.84902000427246,133.2625274658203,-0.43704017996788025,500,0,1.0001990795135498,0,0.03599999472498894,0.024050990119576454,0.024050990119576454,-0.2984609305858612,39.57500076293945,28.84902000427246,0.03599999472498894,279.1408996582031,1.3961824178695679,0,0.1275395303964615,0.044999994337558746,0.06693053245544434,-0.08636858314275742,279.1398010253906,528.223741736,145.87713623046875,0.044999994337558746,20000.0,1,0.0002969999914057553,0.012155432254076004,1.0001990795135498
80.59309387207031,NaN,0.07774689793586731,1746509490.146898,0.00227089854888618,40,142.72500610351562,1.0006489753723145,0.07006371021270752,0.9401242136955261,0.017141193151474,-0.32047921419143677,40.031402587890625,133.4088134765625,0.11656096577644348,500,0,1.0006489753723145,1,0.07006371021270752,-0.0011405497789382935,0.02291044034063816,1.5850369930267334,73.17500305175781,11.182382583618164,0.07006371021270752,527.3712768554688,1.3560515642166138,0,1.0237541198730469,0.07774689793586731,-0.3860244154930115,1.6044178009033203,248.16021728515625,776.01669135,114.75132751464844,0.07774689793586731,40000.0,2,0.00029399999766610563,0.014761500060558319,1.0006489753723145
80.74349212646484,NaN,0.11048354208469391,1746509737.939498,0.09494207799434662,40,224.10000610351562,1.0005402565002441,0.10332052409648895,0.9153270721435547,0.013699080795049667,-0.1958599090576172,64.86699676513672,133.3148193359375,0.12461930513381958,500,0,1.0005402565002441,2,0.10332052409648895,-0.004664836451411247,0.018245603889226913,9.976089477539062,123.36000061035156,24.835594177246094,0.10332052409648895,775.1571044921875,1.3275760412216187,0,7.447340488433838,0.11048354208469391,0.1129968911409378,3.164224863052368,247.697998046875,1026.32104295,114.38308715820312,0.11048354208469391,60000.0,3,0.000291000003926456,0.013263670727610588,1.0005402565002441
79.92388916015625,NaN,0.14317600429058075,1746509988.2439957,0.36449819803237915,40,334.0249938964844,0.9998316168785095,0.13558313250541687,0.9025217294692993,0.010766775347292423,-0.04661793261766434,87.28825378417969,133.12911987304688,0.14924197643995285,500,0,0.9998316168785095,3,0.13558313250541687,0.009215269237756729,0.027460873126983643,23.776365280151367,213.36000061035156,22.42125701904297,0.13558313250541687,1025.490966796875,1.312114953994751,0,19.714378356933594,0.14317600429058075,0.21878674626350403,5.5198516845703125,250.2380828857422,1277.83843474,117.10889434814453,0.14317600429058075,80000.0,4,0.0002880000101868063,0.012530757114291191,0.9998316168785095
79.54007720947266,NaN,0.17653730511665344,1746510239.7612317,0.6843865513801575,40,377.57501220703125,0.9995236396789551,0.1678876280784607,0.9006293416023254,0.01088759396225214,0.0042060972191393375,107.41582489013672,133.34664916992188,0.050824029836803675,500,0,0.9995236396789551,4,0.1678876280784607,0.006621368229389191,0.03408224135637283,34.49419403076172,298.6199951171875,20.12757110595703,0.1678876280784607,1277.0025634765625,1.3089488744735718,0,31.613182067871094,0.17653730511665344,-0.218399316072464,8.099654197692871,251.44557189941406,1529.257787323,118.09878540039062,0.17653730511665344,100000.0,5,0.0002849999873433262,0.013193405233323574,0.9995236396789551
79.57212829589844,NaN,0.2105926275253296,1746510491.1807537,0.9912788271903992,40,386.54998779296875,0.999482274055481,0.2008242905139923,0.8960057497024536,0.009280133061110973,0.029086114838719368,109.86634063720703,132.98289489746094,0.02488001761958003,500,0,0.999482274055481,5,0.2008242905139923,0.010510887950658798,0.04459312930703163,39.792083740234375,353.7099914550781,2.4505157470703125,0.2008242905139923,1528.418212890625,1.3032759428024292,0,37.1053352355957,0.2105926275253296,-0.1328188180923462,10.480587005615234,251.3442840576172,1781.191075868,118.361328125,0.2105926275253296,120000.0,6,0.00028199999360367656,0.0122528662905097,0.999482274055481
79.40818786621094,NaN,0.24521233141422272,1746510743.1139724,1.2767775058746338,40,402.92498779296875,1.000413179397583,0.23454180359840393,0.8905249834060669,0.0055681271478533745,0.03649653121829033,132.36898803710938,132.68301391601562,0.007410416379570961,500,0,1.000413179397583,6,0.23454180359840393,0.008368194103240967,0.0529613234102726,45.78038024902344,375.2799987792969,22.502647399902344,0.23454180359840393,1780.355712890625,1.2961410284042358,0,43.270835876464844,0.24521233141422272,-0.04767228662967682,12.73968505859375,251.86318969726562,2035.105033099,119.18003845214844,0.24521233141422272,140000.0,7,0.0002789999998640269,0.010842268355190754,1.000413179397583
78.79315948486328,NaN,0.28027623891830444,1746510997.0280056,1.426525354385376,40,403.07501220703125,0.9983765482902527,0.2689586877822876,0.8900113105773926,0.006147228647023439,0.040269769728183746,135.849609375,135.4325408935547,0.0037732385098934174,500,0,0.9983765482902527,7,0.2689586877822876,0.004735775291919708,0.057697098702192307,48.806888580322266,385.6400146484375,3.480621337890625,0.2689586877822876,2034.2569580078125,1.2951878309249878,0,46.62061309814453,0.28027623891830444,0.2703627347946167,13.701852798461914,253.8291473388672,2287.476416625,118.39653778076172,0.28027623891830444,160000.0,8,0.00027600000612437725,0.010046649724245071,0.9983765482902527
79.2753677368164,NaN,0.3156820833683014,1746511249.3993785,1.7460728883743286,40,402.42498779296875,0.9992983341217041,0.3039551377296448,0.8910800218582153,0.008874773979187012,-0.08846155554056168,127.1534423828125,133.4219512939453,-0.12873132526874542,500,0,0.9992982745170593,8,0.3039551377296448,0.007425818592309952,0.06512291729450226,56.256813049316406,390.1300048828125,-8.6961669921875,0.3039551377296448,2286.6259765625,1.2956892251968384,0,52.935089111328125,0.3156820833683014,0.05910468101501465,14.92803955078125,252.28518676757812,2540.459060148,118.8631591796875,0.3156820833683014,180000.0,9,0.0002730000123847276,0.010704165324568748,0.9992983341217041
79.0798568725586,NaN,0.3513135313987732,1746511502.3820338,2.024772882461548,40,390.79998779296875,1.0014103651046753,0.3394026458263397,0.8827715516090393,0.007394119631499052,-0.15313836932182312,101.95986938476562,133.4862823486328,-0.06467681378126144,500,0,1.0014103651046753,9,0.3394026458263397,0.014783509075641632,0.07990642637014389,58.671382904052734,385.0899963378906,-25.193572998046875,0.3394026458263397,2539.62109375,1.2860734462738037,0,55.73533630371094,0.3513135313987732,0.28166884183883667,16.202486038208008,252.90890502929688,2791.859255691,119.42253112792969,0.3513135313987732,200000.0,10,0.0002699999895412475,0.01020798273384571,1.0014103651046753
