Misc/AcceptanceStep,Loss/Loss_reward_critic,_step,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Misc/cost_gradient_norm,Misc/OptimCase,Train/PolicyRatio,Time/FPS,Train/KL,Misc/q,Metrics/EpRet,Value/reward,TotalEnvSteps,Misc/B,Metrics/EpLen,Misc/xHx,Misc/Nu_star,Misc/Lambda_star,Train/StopIter,Time/Epoch,Time/Update,Misc/A,Value/Adv,Train/Entropy,Train/PolicyRatio/Max,Time/Total,Train/LR,Loss/Loss_pi,_timestamp,Misc/H_inv_g,Misc/gradient_norm,Misc/Alpha,Misc/r,Value/cost,Metrics/EpCost,Misc/s,Train/PolicyStd,Misc/FinalStepNorm,_runtime,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Time/Rollout,Train/Epoch
1,0.007918578572571278,11,9.49742207012605e-06,0.002805848140269518,-0.25669747591018677,0.048847172409296036,0,1.0000133514404297,250.19447326660156,0.0001354358537355438,0.013527275994420052,-0.9428312182426453,-0.06518306583166122,220000.0,-17683.2578125,1000,0.013527275994420052,2.260336399078369,0.0,10,79.93782043457031,8.616764068603516,0.013500704430043697,2.2888182460434336e-09,1.3929357528686523,1.0000133514404297,883.74267578125,0,-0.001784396474249661,1743318221.3959765,0.2501679062843323,0.14343716204166412,1.215933084487915,0.0003225153195671737,0.642453134059906,8.319999694824219,0.003914558328688145,0.9761161208152771,0.3384811282157898,964.719956278,0.0010248335311189294,0.27771931886672974,1.0000133514404297,71.32103729248047,10
1,0.007707623764872551,12,0.0011648826766759157,-0.00021095480769872665,-0.09571248292922974,0.04802539944648743,0,1.0016473531723022,249.3628387451172,0.00017233093967661262,0.013395179994404316,-0.9594175219535828,-0.059189099818468094,240000.0,-5934.22216796875,1000,0.013395179994404316,3.204193353652954,0.0,10,80.20441436767578,8.553763389587402,0.0133932214230299,-3.051757735406113e-09,1.3955961465835571,1.0016473531723022,964.0202026367188,0,-0.0018140680622309446,1743318301.662307,0.263694703578949,0.08177340775728226,1.2219138145446777,-6.176869646878913e-05,0.540051281452179,3.4000000953674316,0.0019480064511299133,0.9791620373725891,0.2982296943664551,1044.407266695,-2.9671587981283665e-05,0.1820068359375,1.0016473531723022,71.65062713623047,11
1,0.0029528478626161814,13,0.00012003422307316214,-0.00475477590225637,0.06275849044322968,0.03549763187766075,0,0.9998302459716797,251.23678588867188,0.00014113729412201792,0.019173048436641693,-0.8729783892631531,-0.03251411020755768,260000.0,-2209.819580078125,1000,0.019173048436641693,2.6806721687316895,0.0,10,79.6061782836914,8.53174114227295,0.017886126413941383,0.0,1.3956390619277954,0.9998302459716797,1043.6934814453125,0,0.0023824130184948444,1743318381.3496382,0.2705141603946686,0.09685838222503662,1.0213375091552734,0.0018925507320091128,0.3140774667263031,2.4800000190734863,0.0027831783518195152,0.9793772101402283,0.31786468625068665,1124.426806393,0.004196481080725789,0.24476532638072968,0.9998302459716797,71.07440948486328,12
1,0.004264029208570719,14,2.450139982101973e-05,0.0013111813459545374,-0.1444040983915329,0.021392693743109703,0,1.0000346899032593,250.18490600585938,0.00014409219147637486,0.012791028246283531,-0.8856565952301025,-0.06335459649562836,280000.0,-7240.9052734375,1000,0.012791028246283531,6.171310901641846,0.0,10,79.94087982177734,8.534455299377441,0.012790973298251629,-3.051757735406113e-09,1.387853980064392,1.0000346899032593,1123.7113037109375,0,-0.0006871806690469384,1743318461.3692017,0.24249836802482605,0.1087011769413948,1.2504377365112305,5.359281203709543e-06,0.41385138034820557,1.9500000476837158,0.0005251300754025578,0.9715649485588074,0.3170778155326843,1204.387961038,-0.003069593687541783,0.10036122798919678,1.0000346899032593,71.40640258789062,13
1,0.005045812577009201,15,0.0002806418342515826,0.0007817833684384823,-0.04272276908159256,0.008104551583528519,0,1.0003968477249146,250.48484802246094,0.00015339050150942057,0.011136660352349281,-0.8376075625419617,-0.07153419405221939,300000.0,-4002.01953125,1000,0.011136660352349281,15.975985527038574,0.0,10,79.84515380859375,8.581836700439453,0.010971153154969215,7.629394338515283e-10,1.3974804878234863,1.000396966934204,1203.6346435546875,0,0.0012447977205738425,1743318541.3303957,0.24446935951709747,0.0893278419971466,1.3401002883911133,0.0001138821680797264,0.2557344138622284,0.5600000023841858,7.835005089873448e-05,0.9803361892700195,0.2904285788536072,1284.726843195,0.001931978389620781,0.05763845890760422,1.000396966934204,71.26329803466797,14
1,0.003725549438968301,16,0.00013829786621499807,-0.0013202631380409002,-0.02262086421251297,0.007345938589423895,0,0.9998044371604919,249.2246856689453,0.00014778182958252728,0.013659828342497349,-0.8403184413909912,-0.07094956189393997,320000.0,-9295.06640625,1000,0.013659828342497349,24.34745979309082,0.0,10,80.24887084960938,8.508580207824707,0.013320289552211761,-4.577636492086867e-09,1.4177504777908325,0.9998044371604919,1284.0003662109375,0,0.001581770833581686,1743318621.6692555,0.2702806293964386,0.08555129915475845,1.2100191116333008,0.00010703016596380621,0.2204994559288025,0.5600000023841858,3.372825449332595e-05,0.9997283816337585,0.2654453217983246,1365.406991336,0.0003369731130078435,0.03501759469509125,0.9998044371604919,71.74027252197266,15
1,0.005728494375944138,17,0.0005073356442153454,0.0020029449369758368,0.08413539081811905,0.02525455690920353,0,1.0007175207138062,248.19891357421875,0.00011415268090786412,0.013087891042232513,-0.8092350959777832,-0.08901581168174744,340000.0,-1307.664794921875,1000,0.013087891042232513,4.691805839538574,0.0,10,80.58052825927734,8.517675399780273,0.013043561950325966,0.0,1.4218884706497192,1.0007175207138062,1364.6715087890625,0,-0.0005454198690131307,1743318702.349283,0.25794753432273865,0.07631825655698776,1.2361750602722168,0.000200686976313591,0.2037186324596405,1.090000033378601,0.0009085423080250621,1.0035425424575806,0.33819594979286194,1446.433348388,-0.0021271907025948167,0.1191529855132103,1.0007175207138062,72.06282806396484,16
1,0.007159421220421791,18,0.0002196131827076897,0.0014309268444776535,-0.05425877124071121,0.02471158467233181,0,1.0003105401992798,247.06658935546875,0.00016552393208257854,0.014549924060702324,-0.8471629619598389,-0.08622492849826813,360000.0,-426.0571594238281,1000,0.014549924060702324,5.507864952087402,0.0,10,80.94983673095703,8.531844139099121,0.014448978938162327,2.2888182460434336e-09,1.4173227548599243,1.0003106594085693,1445.7203369140625,0,-8.359143976122141e-06,1743318783.3757489,0.255772203207016,0.08738861232995987,1.1724234819412231,0.0002579735592007637,0.25276562571525574,0.5299999713897705,0.0006592602003365755,0.998710572719574,0.30504360795021057,1526.264163633,0.0005370607250370085,0.06489421427249908,1.0003106594085693,72.41797637939453,17
1,0.004525861237198114,19,0.000474489206681028,-0.0026335599832236767,0.4734198898077011,0.07860163599252701,0,0.9993289113044739,250.81431579589844,0.00011921909754164517,0.015848921611905098,-0.8671587109565735,-0.08700890839099884,380000.0,-306.17547607421875,1000,0.015848921611905098,1.6280614137649536,0.0,10,79.74026489257812,8.473301887512207,0.015628686174750328,-6.103515470812226e-09,1.4194459915161133,0.9993289709091187,1525.5357666015625,0,-0.001465837238356471,1743318863.2065756,0.2652362287044525,0.09429629147052765,1.1233497858047485,0.0012891010846942663,0.223924458026886,1.5199999809265137,0.007545497268438339,1.0006695985794067,0.3475272059440613,1606.347742075,-0.001457478094380349,0.5383141040802002,0.9993289709091187,71.2669448852539,18
1,0.0030045248568058014,20,0.00043208946590311825,-0.001521336380392313,0.6323918104171753,0.11672548204660416,0,0.9993889331817627,249.91549682617188,0.00014769294648431242,0.018775776028633118,-0.9306458234786987,-0.08008290082216263,400000.0,-915.66064453125,1000,0.018775776028633118,1.0463179349899292,0.0,10,80.02705383300781,8.493913650512695,0.018465664237737656,-8.01086397217432e-09,1.4202476739883423,0.9993889331817627,1605.655517578125,0,-0.0030671574641019106,1743318943.2900858,0.28075292706489563,0.13752055168151855,1.0320861339569092,0.002380180871114135,0.23342739045619965,4.090000152587891,0.01826847903430462,1.001404881477356,0.32335904240608215,1685.898780496,-0.0016013202257454395,1.1707059144973755,0.9993889331817627,71.53311920166016,19
1,0.004209105856716633,21,0.0007422341150231659,0.0012045809999108315,-0.8728763461112976,0.03814144432544708,0,0.9989503026008606,251.68678283691406,0.00011447112774476409,0.014399407431483269,-1.0714349746704102,-0.0952879786491394,420000.0,-5427.2177734375,1000,0.014399407431483269,2.5473058223724365,0.0,10,79.4638442993164,8.51736831665039,0.014265723526477814,-1.3351439953623867e-08,1.416469931602478,0.9989503622055054,1685.1756591796875,0,-0.0007223386783152819,1743319022.8412108,0.2383706420660019,0.11458204686641693,1.1785351037979126,0.0006419081473723054,0.4398280382156372,4.090000152587891,0.0030822395347058773,0.9976332187652588,0.350043922662735,1766.150120586,0.0023448187857866287,0.2978295683860779,0.9989503622055054,70.94645690917969,20
1,0.0035691012162715197,22,3.894387191394344e-05,-0.0006400046404451132,-0.19563859701156616,0.020393747836351395,0,1.000054955482483,249.43556213378906,0.0001763918698998168,0.019322389736771584,-1.1966564655303955,-0.09503082185983658,440000.0,-29163.794921875,1000,0.019322389736771584,6.784020900726318,0.0,10,80.1810302734375,8.468335151672363,0.019045904278755188,8.392333938900265e-09,1.4149030447006226,1.0000550746917725,1765.4429931640625,0,0.0009621787467040122,1743319103.0924802,0.27846235036849976,0.11987537890672684,1.0173829793930054,0.0003466276975814253,0.1465839296579361,3.559999942779541,0.0004345558991190046,0.9961614608764648,0.28027787804603577,1846.714680822,0.001684517425019294,0.10219097137451172,1.0000550746917725,71.7126693725586,21
1,0.0037531473208218813,23,0.0007371765095740557,0.00018404610455036163,-0.04607730358839035,0.010263344272971153,0,1.0010424852371216,248.47035217285156,0.00013359205331653357,0.020549379289150238,-1.2977173328399658,-0.11180651932954788,460000.0,-97626.9765625,1000,0.020549379289150238,12.308511734008789,0.0,10,80.49250030517578,8.542770385742188,0.02053242363035679,0.0,1.4264482259750366,1.0010426044464111,1846.00634765625,0,0.00014974201621953398,1743319183.65697,0.27811315655708313,0.134307861328125,0.9865419268608093,4.731186345452443e-05,0.16477231681346893,3.5899999141693115,0.00013200368266552687,1.008012294769287,0.3060285747051239,1927.591189726,-0.0008124367304844782,0.05611366778612137,1.0010426044464111,71.94970703125,22
1,0.0038368802051991224,24,4.270882345736027e-05,8.373288437724113e-05,0.048409901559352875,0.04034380242228508,0,1.0000604391098022,247.55865478515625,0.00012720197264570743,0.02443118207156658,-1.409191608428955,-0.10504718869924545,480000.0,-3469.63134765625,1000,0.02443118207156658,2.7767491340637207,0.0,10,80.7889404296875,8.531124114990234,0.024334482848644257,0.0,1.4326554536819458,1.0000604391098022,1926.868408203125,0,-0.0017888512229546905,1743319264.5336335,0.27042627334594727,0.2716737985610962,0.904779314994812,-0.0005008270964026451,0.11389848589897156,3.0,0.0025939105544239283,1.0142148733139038,0.34438660740852356,2008.387453513,-0.0019385932391742244,0.10452356934547424,1.0000604391098022,72.25779724121094,23
1,0.006187587045133114,25,0.0005796596524305642,0.0023507068399339914,0.8568401038646698,0.14790377020835876,0,1.0008198022842407,247.96701049804688,0.00016255227092187852,0.0164400152862072,-1.4582339525222778,-0.12847048044204712,500000.0,-456.14501953125,1000,0.0164400152862072,0.9588825106620789,0.0,10,80.65589141845703,8.51208782196045,0.01640503853559494,-4.577636492086867e-09,1.4362434148788452,1.0008199214935303,2007.6116943359375,0,-0.006293736398220062,1743319345.329856,0.2652058005332947,0.13920289278030396,1.1029701232910156,-0.0008722384227439761,0.13028205931186676,3.1500000953674316,0.021751990541815758,1.018070936203003,0.30422651767730713,2089.377633416,-0.004504885175265372,0.961363673210144,1.0008199214935303,72.14378356933594,24
1,0.005035440903156996,26,0.0007494271849282086,-0.001152146141976118,-0.1694989800453186,0.12256240099668503,0,0.9989401698112488,247.29563903808594,0.00014611570804845542,0.019826333969831467,-1.513862133026123,-0.12474953383207321,520000.0,-1360.0262451171875,1000,0.019826333969831467,1.2358888387680054,0.0,10,80.87486267089844,8.550887107849121,0.019701730459928513,8.392333938900265e-09,1.4365371465682983,0.9989401698112488,2088.6259765625,0,-0.0018199416808784008,1743319426.3200445,0.23762407898902893,0.3209333121776581,1.004369854927063,0.001277318922802806,0.08697716146707535,4.21999979019165,0.01309395395219326,1.0190296173095703,0.3200668692588806,2170.089940065,0.0044737947173416615,0.7918646931648254,0.9989401698112488,72.3239517211914,25
1,0.004072073847055435,27,0.0006462516612373292,-0.0009633670561015606,-0.5964684784412384,0.06578738242387772,0,0.9990860819816589,248.1951904296875,0.00016151275485754013,0.016714323312044144,-1.3772512674331665,-0.11149855703115463,540000.0,-4671.572265625,1000,0.016714323312044144,2.290524959564209,0.0,10,80.58174133300781,8.493770599365234,0.016698528081178665,-5.7220459481754915e-09,1.4320430755615234,0.9990860819816589,2169.322509765625,0,-0.001975901424884796,1743319507.0321538,0.2942468822002411,0.12197581678628922,1.0938819646835327,0.00024538743309676647,0.49699702858924866,4.21999979019165,0.0038120513781905174,1.015053391456604,0.31553757190704346,2250.458797725,-0.00015595974400639534,0.19539621472358704,0.9990860819816589,72.08793640136719,26
1,0.004859752021729946,28,6.192777073010802e-05,0.000787678174674511,-0.12086822837591171,0.014690930023789406,0,0.999912440776825,249.25030517578125,0.00015809235628694296,0.029863644391298294,-1.3270087242126465,-0.12119691073894501,560000.0,-52350.33203125,1000,0.029863644391298294,7.722550392150879,0.0,10,80.2406234741211,8.487008094787598,0.029859814792871475,-6.103515470812226e-09,1.4256669282913208,0.999912440776825,2249.694091796875,0,-0.0008038249798119068,1743319587.401081,0.3141189217567444,0.2828066647052765,0.8183583617210388,3.583925717975944e-05,0.2104809582233429,4.190000057220459,0.00033534783869981766,1.00943124294281,0.2977966368198395,2330.184677936,0.0011720764450728893,0.07452798634767532,0.999912440776825,71.75360107421875,27
1,0.006653251126408577,29,0.0003692063910420984,0.0017934991046786308,0.18751715868711472,0.08035323023796082,0,0.9994778633117676,251.09457397460938,0.0001245912426384166,0.014548404142260551,-1.3853117227554321,-0.13066036999225616,580000.0,-3374.13916015625,1000,0.014548404142260551,1.8134247064590454,0.0,10,79.6512680053711,8.488706588745117,0.014547405764460564,7.629394005448376e-09,1.4289993047714233,0.9994778633117676,2329.473876953125,0,-0.0024439634289592505,1743319667.1270416,0.23378799855709076,0.24854958057403564,1.1724846363067627,-7.792703399900347e-05,0.0969645231962204,4.53000020980835,0.006081772968173027,1.0129932165145874,0.33619990944862366,2410.601247917,-0.0016401384491473436,0.26204514503479004,0.9994778633117676,71.16253662109375,28
1,0.007224585860967636,30,0.0005209631635807455,0.0005713347345590591,-0.10157565772533417,0.04052894562482834,0,0.9992632865905762,249.0978546142578,0.00014580327842850238,0.014394229277968407,-1.3789584636688232,-0.12502634525299072,600000.0,-1669.05859375,1000,0.014394229277968407,2.9180195331573486,0.0,10,80.28973388671875,8.476591110229492,0.01430190447717905,-1.5258788677030566e-09,1.4285812377929688,0.9992632865905762,2409.84130859375,0,-0.0027899378910660744,1743319747.5435932,0.2606436014175415,0.10798060148954391,1.1787470579147339,-0.0004656792152673006,0.4969956576824188,1.9800000190734863,0.002348830923438072,1.0114203691482544,0.32156363129615784,2490.805462237,-0.0003459744621068239,0.16046948730945587,0.9992632865905762,71.81311798095703,29
1,0.0035892287269234657,31,0.000563952955417335,-0.0036353571340441704,-0.07960890978574753,0.023046081885695457,0,0.9992024302482605,249.59181213378906,0.00013732178194914013,0.015309032052755356,-1.225426435470581,-0.11318758875131607,620000.0,-1266.6204833984375,1000,0.015309032052755356,5.530956745147705,0.0,10,80.1308364868164,8.503914833068848,0.01530224084854126,2.2888182460434336e-09,1.431134581565857,0.9992024302482605,2490.095458984375,0,-0.0013727768091484904,1743319827.7477684,0.25695306062698364,0.11095701903104782,1.1429861783981323,-6.663102249149233e-05,0.37464579939842224,0.9100000262260437,0.0006537666777148843,1.0141061544418335,0.31342917680740356,2570.629963537,0.001417161081917584,0.08086057752370834,0.9992024302482605,71.62689208984375,30
1,0.0026153631042689085,32,0.0003409399068914354,-0.0009738656226545572,-0.028702743351459503,0.0124985845759511,0,0.9995178580284119,250.82289123535156,0.00013708080223295838,0.015211503952741623,-1.2070302963256836,-0.11381644010543823,640000.0,-3622.032470703125,1000,0.015211503952741623,9.35300064086914,0.0,10,79.73754119873047,8.456216812133789,0.015211434103548527,-1.2207030941624453e-08,1.4428282976150513,0.9995178580284119,2569.910400390625,0,-0.001077304594218731,1743319907.5723913,0.24083271622657776,0.17329251766204834,1.1466444730758667,-4.000336048193276e-06,0.1852215975522995,0.9100000262260437,0.0002286172821186483,1.02656888961792,0.31515073776245117,2650.845138801,0.0002954722149297595,0.05215783417224884,0.9995178580284119,71.28130340576172,31
1,0.0043733203783631325,33,0.0002583320892881602,0.001757957274094224,-0.022959042340517044,0.015463504008948803,0,1.0003652572631836,249.53030395507812,0.00017873605247586966,0.02011956088244915,-1.1590956449508667,-0.12286645174026489,660000.0,-6657.4892578125,1000,0.02011956088244915,12.680298805236816,0.0,10,80.15058898925781,8.491061210632324,0.019465092569589615,-3.051757735406113e-09,1.4445184469223022,1.0003652572631836,2650.143798828125,0,0.00237751635722816,1743319987.7874987,0.26406118273735046,0.23187761008739471,0.9970240592956543,0.00028531832504086196,0.08172061294317245,0.9100000262260437,0.00012437585974112153,1.0279263257980347,0.26791730523109436,2731.350214588,0.003454820951446891,0.029198791831731796,1.0003652572631836,71.65950775146484,32
1,0.006635810248553753,34,0.000659092387650162,0.0022624898701906204,-0.013478707522153854,0.009090863168239594,0,0.9990679621696472,248.6678009033203,0.00016690281336195767,0.016997331753373146,-1.0753239393234253,-0.10981782525777817,680000.0,-763.619384765625,1000,0.016997331753373146,22.988479614257812,0.0,10,80.4285888671875,8.494314193725586,0.016993729397654533,4.577636492086867e-09,1.4525636434555054,0.9990679621696472,2730.64013671875,0,0.00012257455091457814,1743320068.292602,0.27955150604248047,0.13667592406272888,1.0847370624542236,1.167493246612139e-05,0.08509469777345657,0.17000000178813934,3.783508873311803e-05,1.036095142364502,0.2653450071811676,2811.427632665,-0.0022549418063135818,0.015720084309577942,0.9990679621696472,71.93424987792969,33
0,0.00658359145745635,35,0.0003098241868428886,-5.221879109740257e-05,-0.008135542273521423,0.005074385087937117,1,0.9997074604034424,250.0238037109375,3.477465781998035e-08,0.029714107513427734,-1.1509711742401123,-0.10961084067821503,700000.0,0.019999999552965164,1000,0.029714107513427734,0.0,1.2188951969146729,10,79.99238586425781,8.563448905944824,0.025374814867973328,1.5258788677030566e-09,1.4585779905319214,0.9997075200080872,2810.70654296875,0,-0.004895288962870836,1743320148.3699818,0.35733357071876526,0.28118932247161865,0.8204149603843689,0.0002366510743740946,0.04176773130893707,0.0,1.2896191037725657e-05,1.0422874689102173,0.0,2891.642562566,-0.005017863513785414,0.0075845420360565186,0.9997075200080872,71.42891693115234,34
0,0.005186555907130241,36,1.9107706975773908e-05,-0.001397035550326109,-0.004722708137705922,0.003108401084318757,1,0.9999826550483704,249.56117248535156,3.709024909426262e-08,0.01830216497182846,-1.22328519821167,-0.1154467761516571,720000.0,0.019999999552965164,1000,0.01830216497182846,0.0,0.9566128849983215,10,80.14067077636719,8.587435722351074,0.016140496358275414,0.0,1.4553860425949097,0.9999827146530151,2890.932373046875,0,-0.0038999791722744703,1743320228.5849848,0.2679476737976074,0.18074896931648254,1.0453546047210693,0.00011535946396179497,0.025394797325134277,0.0,6.1462669691536576e-06,1.0392242670059204,0.0,2971.311342853,0.000995309790596366,0.0028618338983505964,0.9999827146530151,71.55321502685547,35
