TotalEnvSteps,Time/FPS,Loss/Loss_pi/Delta,Time/Rollout,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Metrics/EpRet,Train/Entropy,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,_step,Time/Epoch,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,Train/PolicyStd,Train/PolicyRatio,Misc/H_inv_g,Time/Update,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Misc/AcceptanceStep,Train/LR,Time/Total,Value/cost,Train/StopIter,Misc/Alpha,Safety/EpCostShield,Safety/shield_adv_c,Safety/shield_violation,Loss/Loss_pi,_runtime,Train/PolicyRatio/Max,Metrics/EpLen,Metrics/LagrangeMultiplier,Value/reward,Train/KL,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,_timestamp,Train/Epoch,Metrics/LagrangeMultiplier/Min,Misc/gradient_norm
220000.0,244.79190063476562,-0.29944729804992676,67.13011169433594,0.01585039682686329,0.3721846342086792,0,1.122727632522583,1.6145356893539429,0.3859376907348633,0.3721846342086792,11,81.7020492553711,0.0037110019475221634,1.0052480697631836,50.38999938964844,0,0.004816475324332714,1.216423749923706,1.0052480697631836,0.15836963057518005,14.571917533874512,0.00914466055110097,16.375886917114258,0.3721846342086792,0.0,1,0,928.0242919921875,4.124565124511719,10,2.037745237350464,50.45000076293945,-1.7160212993621826,8.444881439208984,-0.5110216736793518,1014.777206458,1.0052480697631836,1000,0.3859376907348633,0.08504974097013474,0.0002971080830320716,0.32271698117256165,0.2347850799560547,1746520289.825261,10,0.3859376907348633,0.06847727298736572
240000.0,232.7402801513672,0.21462395787239075,71.40914154052734,0.013296127319335938,0.4064626693725586,0,1.3292573690414429,1.6231924295425415,0.4223461151123047,0.4064626693725586,12,85.93270111083984,0.0032544671557843685,1.0046024322509766,56.72999954223633,0,0.005607521161437035,1.227280616760254,1.0046024322509766,0.15826040506362915,14.523540496826172,-0.0025542695075273514,14.821232795715332,0.4064626693725586,3.051757735406113e-09,1,0,1014.0558471679688,3.6655666828155518,10,1.8885529041290283,122.9000015258789,1.3001312017440796,7.949863910675049,-0.29639771580696106,1094.51027697,1.0046024322509766,1000,0.4223461151123047,0.0699753537774086,0.0003103616472799331,0.2988831400871277,-1.5546541213989258,1746520375.8557272,11,0.4223461151123047,0.0722513273358345
260000.0,251.09580993652344,-0.2856573760509491,65.5969009399414,0.010630639269948006,0.43825972080230713,0,1.3690001964569092,1.6320537328720093,0.4588896632194519,0.43825972080230713,13,79.65087890625,0.0024760430678725243,1.0035016536712646,49.09000015258789,0,0.003790580667555332,1.2380870580673218,1.003501534461975,0.1414819359779358,14.053951263427734,-0.002665488049387932,7.067019462585449,0.43825972080230713,3.051757735406113e-09,1,0,1093.8031005859375,3.5919389724731445,10,2.2970027923583984,16.950000762939453,-0.8274968862533569,8.160262107849121,-0.5820550918579102,1174.319454408,1.0035016536712646,1000,0.4588896632194519,0.0770588144659996,0.0002867133589461446,0.3249844014644623,-7.754213333129883,1746520455.588619,12,0.4588896632194519,0.03955511376261711
280000.0,250.82635498046875,0.10282698273658752,65.62639617919922,0.013317737728357315,0.4688737392425537,0,1.5565369129180908,1.6611312627792358,0.49521929025650024,0.4688737392425537,14,79.73643493652344,0.0032402495853602886,1.004582405090332,41.25,0,0.0057487087324261665,1.2752691507339478,1.004582405090332,0.16090476512908936,14.110023498535156,0.0026870984584093094,6.383459568023682,0.4688737392425537,6.866454960174906e-09,1,0,1173.6209716796875,3.2097766399383545,10,1.8652174472808838,38.099998474121094,-1.2935534715652466,6.789526462554932,-0.47922810912132263,1255.204515804,1.004582405090332,1000,0.49521929025650024,0.11918752640485764,0.00028612365713343024,0.30012238025665283,-0.6835598945617676,1746520535.3979611,13,0.49521929025650024,0.057468630373477936
300000.0,247.50682067871094,-0.0384884774684906,66.04235076904297,0.01677565649151802,0.49779611825942993,0,1.8692905902862549,1.6730693578720093,0.5304752588272095,0.49779611825942993,15,80.80585479736328,0.0023994483053684235,1.0033934116363525,26.209999084472656,0,0.005050686188042164,1.2908200025558472,1.003393292427063,0.15053169429302216,14.763484954833984,0.0034579187631607056,5.484651565551758,0.49779611825942993,3.051757735406113e-09,1,0,1254.5010986328125,3.2484946250915527,10,1.9899373054504395,23.350000381469727,-0.4845706820487976,6.328711032867432,-0.5177165865898132,1335.26359658,1.0033934116363525,1000,0.5304752588272095,0.14822030067443848,0.0003415298997424543,0.2995486259460449,-0.8988080024719238,1746520616.2829301,14,0.5304752588272095,0.05578106641769409
320000.0,250.0581512451172,0.006087660789489746,65.61719512939453,0.015987124294042587,0.5247131586074829,0,1.9209530353546143,1.689196228981018,0.5644669532775879,0.5247131586074829,16,79.98139953613281,0.002055754652246833,1.0029072761535645,21.65999984741211,0,0.004500907845795155,1.3126440048217773,1.0029072761535645,0.14906248450279236,14.364185333251953,-0.0007885321974754333,3.597968578338623,0.5247131586074829,-3.051757735406113e-09,1,0,1334.5614013671875,2.6579933166503906,10,2.1079702377319336,13.050000190734863,-0.9835896492004395,5.292736530303955,-0.5116289258003235,1412.893118416,1.0029072761535645,1000,0.5644669532775879,0.1572258025407791,0.0002995099639520049,0.31421929597854614,-1.8866829872131348,1746520696.3420753,15,0.5644669532775879,0.04744177311658859
340000.0,257.867919921875,0.04443719983100891,63.47820281982422,0.01740995980799198,0.5498054027557373,0,2.03403902053833,1.718715786933899,0.5962668657302856,0.5498054027557373,17,77.55908203125,0.0024519350845366716,1.0034675598144531,9.3100004196167,0,0.003436785889789462,1.351845622062683,1.0034675598144531,0.12749594449996948,14.080864906311035,0.0014228355139493942,3.039626121520996,0.5498054027557373,-3.433227480087453e-09,1,0,1412.199462890625,1.8674474954605103,10,2.4123377799987793,12.25,-0.26760542392730713,3.8311867713928223,-0.4671917259693146,1488.153926681,1.0034675598144531,1000,0.5962668657302856,0.15877065062522888,0.00027091099764220417,0.30756330490112305,-0.558342456817627,1746520773.971598,16,0.5962668657302856,0.06874683499336243
360000.0,266.0172424316406,0.00013303756713867188,61.03879928588867,0.01627613976597786,0.573165237903595,0,2.161198139190674,1.7409056425094604,0.6260945200920105,0.573165237903595,18,75.18309783935547,0.001964043127372861,1.0027775764465332,9.09000015258789,0,0.0028989827260375023,1.3818825483322144,1.0027775764465332,0.11865469813346863,14.144280433654785,-0.001133820042014122,2.098667860031128,0.573165237903595,1.5258788677030566e-09,1,0,1487.4508056640625,1.4283744096755981,10,2.626584768295288,10.300000190734863,-0.598963737487793,3.632399320602417,-0.4670586884021759,1565.546048176,1.0027775764465332,1000,0.6260945200920105,0.15320861339569092,0.0002952848735731095,0.3116566240787506,-0.9409582614898682,1746520849.232456,17,0.6260945200920105,0.06851253658533096
380000.0,258.7528381347656,0.07860666513442993,62.96289825439453,0.019810065627098083,0.5958210825920105,0,2.1527774333953857,1.7486891746520996,0.6539239287376404,0.5958210825920105,19,77.29383850097656,0.0021113886032253504,1.002985954284668,6.739999771118164,0,0.003837568685412407,1.392007827758789,1.002985954284668,0.14781466126441956,14.330917358398438,0.003533925861120224,3.584916114807129,0.5958210825920105,-3.814697002724188e-09,1,0,1564.8240966796875,1.2732423543930054,10,2.2828972339630127,26.299999237060547,0.20862677693367004,2.851895332336426,-0.38845202326774597,1647.332038275,1.002985954284668,1000,0.6539239287376404,0.1099514439702034,0.0002614491677377373,0.3374456763267517,1.486248254776001,1746520926.6246006,18,0.6539239287376404,0.04107826203107834
400000.0,244.76365661621094,0.031005442142486572,67.6034164428711,0.021599024534225464,0.6187855005264282,0,2.342562437057495,1.7432790994644165,0.6802310943603516,0.6187855005264282,20,81.71147918701172,0.001586126396432519,1.0022430419921875,9.350000381469727,0,0.005532494746148586,1.384304404258728,1.0022430419921875,0.17489412426948547,14.108043670654297,0.0017889589071273804,6.792439937591553,0.6187855005264282,-2.2888182460434336e-09,1,0,1646.6331787109375,1.6080251932144165,10,1.9013150930404663,45.150001525878906,-0.5297380685806274,3.5533015727996826,-0.3574465811252594,1729.081942882,1.0022430419921875,1000,0.6802310943603516,0.2519957423210144,0.00026716082356870174,0.33252885937690735,3.207523822784424,1746521008.4102228,19,0.6802310943603516,0.05158813297748566
420000.0,244.83822631835938,0.015035152435302734,67.37857055664062,0.023377835750579834,0.6416991949081421,0,2.674644708633423,1.750719666481018,0.7053470611572266,0.6416991949081421,21,81.68659210205078,0.00042478402610868216,1.000600814819336,11.0,0,0.007007376290857792,1.394683837890625,1.000600814819336,0.1829957216978073,14.308002471923828,0.0017788112163543701,6.774692535400391,0.6416991949081421,1.602172794434864e-08,1,0,1728.3953857421875,1.279997706413269,10,1.6894173622131348,37.900001525878906,-0.4649447202682495,3.0403172969818115,-0.34241142868995667,1808.752002682,1.000600814819336,1000,0.7053470611572266,0.20211005210876465,0.00030523556051775813,0.3091561496257782,-0.01774740219116211,1746521090.160931,20,0.7053470611572266,0.10949426144361496
440000.0,251.3557891845703,-0.06622344255447388,65.33855438232422,0.027983136475086212,0.6642758846282959,0,3.2168402671813965,1.763537883758545,0.7296173572540283,0.6642758846282959,22,79.56848907470703,0.0034204134717583656,1.0048372745513916,13.109999656677246,0,0.004456380382180214,1.4121376276016235,1.004837155342102,0.154194176197052,14.229912757873535,0.004605300724506378,5.840076446533203,0.6642758846282959,-4.959106458812812e-09,1,0,1808.026611328125,1.8464542627334595,10,2.1184751987457275,31.649999618530273,-0.3938233256340027,4.134850978851318,-0.40863487124443054,1890.652062817,1.0048372745513916,1000,0.7296173572540283,0.27537453174591064,0.00027025953750126064,0.3266565203666687,-0.9346160888671875,1746521169.8302863,21,0.7296173572540283,0.06700165569782257
460000.0,244.43894958496094,0.01523977518081665,67.9432373046875,0.018589403480291367,0.6864281296730042,0,3.464686870574951,1.7693232297897339,0.7533115744590759,0.6864281296730042,23,81.82002258300781,0.0030931851360946894,1.0043745040893555,14.800000190734863,0,0.005266576074063778,1.4199241399765015,1.0043745040893555,0.15727318823337555,13.876760482788086,-0.009393732994794846,4.877289772033691,0.6864281296730042,1.3732909920349812e-08,1,0,1889.946533203125,1.4497467279434204,10,1.9487242698669434,28.950000762939453,-0.41327887773513794,3.361236333847046,-0.3933950960636139,1970.164322869,1.0043745040893555,1000,0.7533115744590759,0.2935001850128174,0.00030830781906843185,0.30648207664489746,-0.9627866744995117,1746521251.7303393,22,0.7533115744590759,0.056807741522789
480000.0,251.83779907226562,0.06992363929748535,65.13484191894531,0.026769492775201797,0.7083902359008789,0,3.8109958171844482,1.7789770364761353,0.776654839515686,0.7083902359008789,24,79.41619873046875,0.0015962416073307395,1.0022573471069336,16.309999465942383,0,0.004310850985348225,1.4335187673568726,1.0022573471069336,0.14747723937034607,14.28133773803711,0.008180089294910431,5.491650581359863,0.7083902359008789,6.103515470812226e-09,1,0,1969.4437255859375,1.2283529043197632,10,2.1539368629455566,32.349998474121094,-0.700628936290741,2.576119899749756,-0.32347145676612854,2053.027211324,1.0022573471069336,1000,0.776654839515686,0.2762087285518646,0.0002684513747226447,0.31765663623809814,0.6143608093261719,1746521331.2426834,23,0.776654839515686,0.058911070227622986
500000.0,241.61428833007812,-0.014616578817367554,67.6395492553711,0.02940881997346878,0.731192946434021,0,4.232304573059082,1.788967251777649,0.799843966960907,0.731192946434021,25,82.77656555175781,0.0012887944467365742,1.0018227100372314,17.760000228881836,0,0.008853072300553322,1.4478049278259277,1.001822590827942,0.2137560248374939,15.13699722290039,0.002639327198266983,7.899585723876953,0.731192946434021,9.155272984173735e-09,1,0,2052.315673828125,1.7986626625061035,10,1.5030303001403809,52.5,0.25511884689331055,4.28558349609375,-0.3380880355834961,2133.658839,1.0018227100372314,1000,0.799843966960907,0.411743700504303,0.00024347093130927533,0.3212817907333374,2.40793514251709,1746521414.1055818,24,0.799843966960907,0.09978064894676208
520000.0,248.36331176757812,0.013077259063720703,66.46321105957031,0.02866266667842865,0.7551994919776917,0,4.610039234161377,1.7933735847473145,0.8232895731925964,0.7551994919776917,26,80.52719116210938,0.0024249611888080835,1.0034294128417969,21.59000015258789,0,0.008974753320217133,1.4543938636779785,1.0034294128417969,0.20228062570095062,14.063968658447266,-0.0007461532950401306,9.456708908081055,0.7551994919776917,-4.577636492086867e-09,1,0,2132.928466796875,2.218154191970825,10,1.492806315422058,62.25,-0.4439401924610138,4.769600868225098,-0.3250107765197754,2216.031428225,1.0034294128417969,1000,0.8232895731925964,0.38913214206695557,0.0003221298102289438,0.30196577310562134,1.5571231842041016,1746521494.7373545,25,0.8232895731925964,0.08260820060968399
540000.0,243.00445556640625,-0.06411910057067871,67.54528045654297,0.032308414578437805,0.7792571783065796,0,4.860304355621338,1.7817802429199219,0.8471860885620117,0.7792571783065796,27,82.30301666259766,0.002534992527216673,1.0035851001739502,23.719999313354492,0,0.008751356974244118,1.4376049041748047,1.0035849809646606,0.20673198997974396,14.757720947265625,0.0036457479000091553,7.9776225090026855,0.7792571783065796,1.3732909920349812e-08,1,0,2215.337890625,2.0693016052246094,10,1.5117398500442505,40.29999923706055,0.4049243628978729,4.519893169403076,-0.3891298770904541,2294.996875438,1.0035851001739502,1000,0.8471860885620117,0.45301637053489685,0.0003037699207197875,0.3125250041484833,-1.4790863990783691,1746521577.1099098,26,0.8471860885620117,0.07472240924835205
560000.0,253.61569213867188,-0.035026103258132935,65.02180480957031,0.027417249977588654,0.8029852509498596,0,5.658923149108887,1.772340178489685,0.8715096712112427,0.8029852509498596,28,78.85948181152344,0.0023488157894462347,1.003321647644043,23.81999969482422,0,0.007170252036303282,1.4239248037338257,1.003321647644043,0.17938010394573212,13.83764362335205,-0.004891164600849152,5.550577640533447,0.8029852509498596,-7.629394005448376e-09,1,0,2294.26611328125,2.115943431854248,10,1.670119285583496,32.599998474121094,-0.3113204836845398,4.516272068023682,-0.42415598034858704,2376.454537339,1.003321647644043,1000,0.8715096712112427,0.6121194362640381,0.00031430626404471695,0.2995861768722534,-2.4270448684692383,1746521656.0752623,27,0.8715096712112427,0.08950197696685791
580000.0,245.75169372558594,0.029418468475341797,67.0839614868164,0.038372378796339035,0.8270120620727539,0,6.66879415512085,1.777260184288025,0.8963688611984253,0.8270120620727539,29,81.3829574584961,0.0035530917812138796,1.0050249099731445,25.290000915527344,0,0.00902916956692934,1.431100845336914,1.0050249099731445,0.20156458020210266,14.298981666564941,0.010955128818750381,6.99193000793457,0.8270120620727539,1.1444091230217168e-09,1,0,2375.75634765625,2.2609734535217285,10,1.488301157951355,44.04999923706055,1.1247224807739258,4.891595363616943,-0.39473751187324524,2460.541088462,1.0050249099731445,1000,0.8963688611984253,0.6045607924461365,0.00031594259780831635,0.2999888062477112,1.441352367401123,1746521737.533091,28,0.8963688611984253,0.09905283153057098
600000.0,238.07553100585938,0.12323027849197388,69.84513092041016,0.035653434693813324,0.8525325059890747,0,6.739899158477783,1.7753616571426392,0.9214665293693542,0.8525325059890747,30,84.0069580078125,0.0033730403520166874,1.004770278930664,22.65999984741211,0,0.00950668379664421,1.4284892082214355,1.004770278930664,0.204120934009552,14.161809921264648,-0.002718944102525711,6.831197738647461,0.8525325059890747,-3.8146971692576415e-10,1,0,2459.837646484375,1.9970316886901855,10,1.450441598892212,70.19999694824219,0.7004477381706238,4.771052360534668,-0.27150723338127136,2538.882498414,1.004770278930664,1000,0.9214665293693542,0.5649785995483398,0.00032021422521211207,0.29606547951698303,-0.16073226928710938,1746521821.6196463,29,0.9214665293693542,0.11070457100868225
620000.0,255.62632751464844,-0.14064306020736694,64.09565734863281,0.03704357147216797,0.8772379755973816,0,7.034074783325195,1.784786343574524,0.9463765621185303,0.8772379755973816,31,78.23920440673828,0.0031509546097368,1.0044562816619873,18.510000228881836,0,0.007777317892760038,1.4421237707138062,1.0044561624526978,0.18736369907855988,14.14352035522461,0.0013901367783546448,5.640786647796631,0.8772379755973816,1.1444091230217168e-09,1,0,2538.155517578125,1.571061372756958,10,1.6036138534545898,25.799999237060547,0.24044597148895264,3.7737855911254883,-0.4121502935886383,2619.556586576,1.0044562816619873,1000,0.9463765621185303,0.5820854306221008,0.00031045201467350125,0.30045899748802185,-1.19041109085083,1746521899.960872,30,0.9463765621185303,0.14834865927696228
640000.0,248.27139282226562,0.049314260482788086,66.19932556152344,0.03257095813751221,0.9015188813209534,0,6.9434027671813965,1.8040008544921875,0.9708554744720459,0.9015188813209534,32,80.5570068359375,0.0016468740068376064,1.0023291110992432,15.869999885559082,0,0.007516403682529926,1.4699949026107788,1.0023289918899536,0.18268638849258423,14.357661247253418,-0.004472613334655762,5.106207847595215,0.9015188813209534,-5.340575981449547e-09,1,0,2618.815673828125,1.488334059715271,10,1.631209135055542,31.450000762939453,-0.38549232482910156,3.343651533126831,-0.3628360331058502,2699.993336444,1.0023291110992432,1000,0.9708554744720459,0.5158803462982178,0.00029379487386904657,0.29799970984458923,-0.534578800201416,1746521980.6351717,31,0.9708554744720459,0.11266427487134933
660000.0,248.88607788085938,0.05409151315689087,66.09725952148438,0.036003075540065765,0.9260994791984558,0,6.556408882141113,1.8178009986877441,0.9951328039169312,0.9260994791984558,33,80.35804748535156,0.00012385554146021605,0.9998248815536499,17.530000686645508,0,0.014511321671307087,1.490201473236084,0.9998248219490051,0.24910812079906464,14.260773658752441,0.0034321174025535583,5.883583068847656,0.9260994791984558,1.5258788677030566e-09,1,0,2699.288818359375,1.6181343793869019,10,1.173981785774231,44.349998474121094,0.9896553754806519,3.424426555633545,-0.30874451994895935,2777.559697112,0.9998248815536499,1000,0.9951328039169312,0.5794181823730469,0.00031565583776682615,0.29244840145111084,0.7773752212524414,1746522061.0716486,32,0.9951328039169312,0.1289360523223877
680000.0,258.09344482421875,-0.14571207761764526,63.46305465698242,0.02936173416674137,0.949346661567688,0,5.89714241027832,1.834333062171936,1.0188121795654297,0.949346661567688,34,77.49131774902344,0.0031515727750957012,1.0044569969177246,13.5600004196167,0,0.004705771338194609,1.5150880813598633,1.0044569969177246,0.15252508223056793,14.028243064880371,-0.006641341373324394,3.299499273300171,0.949346661567688,0.0,1,0,2776.861572265625,1.6741169691085815,10,2.061574935913086,14.550000190734863,-0.970851480960846,3.6058902740478516,-0.4544565975666046,2856.100376251,1.0044569969177246,1000,1.0188121795654297,0.613841712474823,0.0002729141851887107,0.31444188952445984,-2.5840837955474854,1746522138.6382787,33,1.0188121795654297,0.06638503819704056
700000.0,254.8451385498047,0.07374703884124756,64.1926040649414,0.035536639392375946,0.9721089601516724,0,5.967125415802002,1.8340950012207031,1.0419566631317139,0.9721089601516724,35,78.47903442382812,0.0023553345818072557,1.003330945968628,13.520000457763672,0,0.005876523908227682,1.5146608352661133,1.0033308267593384,0.1708489954471588,14.286410331726074,0.006174905225634575,4.225179195404053,0.9721089601516724,-3.051757735406113e-09,1,0,2855.416015625,1.5096427202224731,10,1.8448216915130615,27.200000762939453,-0.46994298696517944,3.3792526721954346,-0.38070955872535706,2935.375099693,1.003330945968628,1000,1.0419566631317139,0.5517426133155823,0.00028679438401013613,0.31518593430519104,0.9256799221038818,1746522217.1793373,34,1.0419566631317139,0.07826916873455048
