Misc/AcceptanceStep,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Value/cost,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Train/Epoch,Value/Adv,Train/PolicyRatio,Time/FPS,Metrics/LagrangeMultiplier/Max,_timestamp,Metrics/EpLen,Misc/Alpha,Misc/xHx,Train/KL,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Train/PolicyRatio/Std,_runtime,Metrics/LagrangeMultiplier,Metrics/EpCost,Misc/FinalStepNorm,Time/Total,Train/PolicyStd,Metrics/EpRet,Train/Entropy,Safety/EpCostShield,Time/Update,Misc/H_inv_g,Misc/gradient_norm,Train/LR,Time/Rollout,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Min,Time/Epoch,Value/reward,_step,TotalEnvSteps,Safety/shield_adv_c,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min
1,0.010529102757573128,-0.012480264529585838,-7.345775604248047,9.977999687194824,0.38644132018089294,5.477222442626953,0,-0.26296626031398773,12.910110473632812,10,-6.103515470812226e-09,1.001926064491272,168.93118286132812,0.38249266147613525,1746524669.3785467,1000,1.6277437210083008,0.007548442110419273,0.0003420757711865008,0.38644132018089294,-0.4202721118927002,0.0013620175886899233,1434.462603898,0.38249266147613525,51.369998931884766,0.2754049301147461,1310.9705810546875,1.3950920104980469,1.922562837600708,1.7511638402938843,110.25,16.375873565673828,0.169194296002388,0.0969071239233017,0,102.01551818847656,1.0019261837005615,0.38249266147613525,118.39141082763672,0.1338704526424408,11,220000.0,0.6359390020370483,10,0,0.38644132018089294,1.0019261837005615
1,0.01961381360888481,0.009084710851311684,9.120904922485352,10.368794441223145,0.42127087712287903,5.662756443023682,0,0.2561768591403961,22.031015396118164,11,-2.6702879907247734e-09,1.001196265220642,163.55113220214844,0.41679465770721436,1746524792.0328944,1000,1.5270678997039795,0.00857655331492424,0.0003082911716774106,0.42127087712287903,-0.16409525275230408,0.0008459153468720615,1553.385893518,0.41679465770721436,64.02999877929688,0.2922247648239136,1433.3126220703125,1.406058669090271,2.1168525218963623,1.759259581565857,206.5500030517578,16.662250518798828,0.19136330485343933,0.11851652711629868,0,105.62362670898438,1.001196265220642,0.41679465770721436,122.2859115600586,0.16478361189365387,12,240000.0,2.0182645320892334,10,0,0.42127087712287903,1.001196265220642
1,0.01597672328352928,-0.00363709032535553,-6.355961799621582,11.995311737060547,0.4554728865623474,6.683102130889893,0,-0.34667930006980896,15.675053596496582,12,-3.6239622414058204e-09,1.003143310546875,168.25430297851562,0.4514823257923126,1746524910.9561741,1000,1.5590038299560547,0.008228772319853306,0.0003320895484648645,0.4554728865623474,-0.510774552822113,0.0022227123845368624,1669.066752924,0.4514823257923126,68.0999984741211,0.2949727475643158,1552.5487060546875,1.4128116369247437,2.1760618686676025,1.7643260955810547,93.3499984741211,16.940311431884766,0.18920591473579407,0.07913316041231155,0,101.9273452758789,1.003143310546875,0.4514823257923126,118.86768341064453,0.21120065450668335,13,260000.0,-0.32136833667755127,10,0,0.4554728865623474,1.003143310546875
1,0.027300145477056503,0.011323422193527222,0.46001148223876953,11.876073837280273,0.48903948068618774,6.895895481109619,0,-0.010106801986694336,16.13506507873535,13,4.1961669694501325e-09,1.002627968788147,172.970947265625,0.48656556010246277,1746525026.6369927,1000,1.6321396827697754,0.007507835514843464,0.00027451443020254374,0.48903948068618774,-0.5208813548088074,0.0018582826014608145,1789.472371506,0.48656556010246277,71.23999786376953,0.32599154114723206,1668.2296142578125,1.41667902469635,2.566459894180298,1.7671006917953491,88.25,16.7139835357666,0.19973261654376984,0.06314482539892197,0,98.91233825683594,1.0026280879974365,0.48656556010246277,115.62635803222656,0.22141025960445404,14,280000.0,0.38876014947891235,10,0,0.48903948068618774,1.0026280879974365
1,0.03340403735637665,0.006103891879320145,-5.251523971557617,12.05339527130127,0.522052526473999,6.836538314819336,0,-0.019954025745391846,10.883541107177734,14,-1.1444091230217168e-09,1.0031661987304688,166.18331909179688,0.5214182734489441,1746525147.0425248,1000,1.5427683591842651,0.008402877487242222,0.0002807239652611315,0.522052526473999,-0.5408353805541992,0.0022387844510376453,1909.791140202,0.5214182734489441,54.2599983215332,0.3215038776397705,1788.63427734375,1.4239944219589233,2.7317187786102295,1.7722269296646118,87.3499984741211,17.098363876342773,0.2083941251039505,0.07099679857492447,0,103.25064086914062,1.0031661987304688,0.5214182734489441,120.3490219116211,0.267620325088501,15,300000.0,-0.3510066866874695,10,0,0.522052526473999,1.0031661987304688
1,0.02087884210050106,-0.012525195255875587,2.863070487976074,10.523675918579102,0.5551186800003052,6.134438991546631,0,0.130576491355896,13.746611595153809,15,-3.051757735406113e-09,1.0032724142074585,166.3015594482422,0.5561912059783936,1746525267.36122,1000,1.3729757070541382,0.010609718039631844,0.0002875862701330334,0.5551186800003052,-0.4102588891983032,0.002313861856237054,2026.54181643,0.5561912059783936,57.2400016784668,0.31805619597435,1908.95361328125,1.4321318864822388,3.02266788482666,1.7779394388198853,111.44999694824219,16.592863082885742,0.23165464401245117,0.07319216430187225,0,103.67057800292969,1.0032724142074585,0.5561912059783936,120.26345825195312,0.2590847313404083,16,320000.0,-0.17939400672912598,10,0,0.5551186800003052,1.0032724142074585
1,0.02597784996032715,0.005099007859826088,1.6341705322265625,11.07931900024414,0.5883346796035767,5.90548038482666,0,0.004424542188644409,15.380782127380371,16,9.918212917625624e-09,1.0025335550308228,171.4022216796875,0.5904630422592163,1746525384.1119707,1000,1.2444928884506226,0.012913525104522705,0.0003267681458964944,0.5883346796035767,-0.4058343470096588,0.0017915782518684864,2143.326374587,0.5904630422592163,46.540000915527344,0.2979346811771393,2025.6942138671875,1.4376248121261597,3.12703800201416,1.7818759679794312,116.55000305175781,16.683765411376953,0.23940247297286987,0.08776840567588806,0,100.00080871582031,1.0025336742401123,0.5904630422592163,116.68460845947266,0.2393253594636917,17,340000.0,-1.268265724182129,10,0,0.5883346796035767,1.0025336742401123
1,0.03354775160551071,0.007569901645183563,-1.6732454299926758,10.538467407226562,0.6207953691482544,5.837391376495361,0,-0.11737599968910217,13.707536697387695,17,0.0,1.002764105796814,171.3448028564453,0.6241069436073303,1746525500.8966172,1000,1.5166823863983154,0.008694411255419254,0.00024186380323953927,0.6207953691482544,-0.523210346698761,0.0019545461982488632,2260.128094221,0.6241069436073303,42.16999816894531,0.3399490714073181,2142.484619140625,1.443756103515625,3.453695297241211,1.7861541509628296,76.25,16.996074676513672,0.22413992881774902,0.07242567837238312,0,99.72760772705078,1.002764105796814,0.6241069436073303,116.72370910644531,0.28832393884658813,18,360000.0,-1.0725609064102173,10,0,0.6207953691482544,1.002764105796814
1,0.024429526180028915,-0.009118225425481796,-5.114782333374023,9.359452247619629,0.6519538164138794,5.473646640777588,0,-0.030851542949676514,8.592754364013672,18,4.1961669694501325e-09,1.003835678100586,171.30921936035156,0.6571366190910339,1746525617.6982975,1000,1.742756724357605,0.006585000082850456,0.00031238055089488626,0.6519538164138794,-0.5540618896484375,0.0027122902683913708,2376.699777225,0.6571366190910339,40.63999938964844,0.3033987283706665,2259.290771484375,1.4498142004013062,3.3997998237609863,1.7903352975845337,52.04999923706055,17.07414436340332,0.17409126460552216,0.08613161742687225,0,99.67377471923828,1.003835678100586,0.6571366190910339,116.7479476928711,0.32640406489372253,19,380000.0,-0.20594610273838043,10,0,0.6519538164138794,1.003835678100586
1,0.025594091042876244,0.0011645648628473282,-1.1088719367980957,9.001470565795898,0.6823136806488037,5.202417373657227,0,0.04861283302307129,7.483882427215576,19,-4.577636492086867e-09,1.0030790567398071,171.68382263183594,0.6896908283233643,1746525734.2699528,1000,1.5575841665267944,0.008243780583143234,0.0003173033182974905,0.6823136806488037,-0.5054490566253662,0.002177306218072772,2493.126202721,0.6896908283233643,41.75,0.30132412910461426,2375.8388671875,1.466002106666565,3.300734281539917,1.8012832403182983,64.5,16.353139877319336,0.19345608353614807,0.09322281181812286,0,100.14004516601562,1.0030791759490967,0.6896908283233643,116.49320983886719,0.3274247944355011,20,400000.0,0.05580258369445801,10,0,0.6823136806488037,1.0030791759490967
1,0.03223647177219391,0.006642380729317665,0.05807781219482422,8.718551635742188,0.711315393447876,4.712911128997803,0,-0.07135170698165894,7.5419602394104,20,-3.051757735406113e-09,1.0035467147827148,171.88885498046875,0.7212533950805664,1746525850.6964593,1000,1.4688881635665894,0.009269408881664276,0.00032913192990235984,0.711315393447876,-0.5768007636070251,0.0025079061742872,2606.730790744,0.7212533950805664,30.649999618530273,0.2727811336517334,2492.270751953125,1.4992378950119019,3.43381404876709,1.8236411809921265,41.79999923706055,16.92045783996582,0.18570585548877716,0.1290545016527176,0,99.43377685546875,1.0035467147827148,0.7212533950805664,116.35425567626953,0.32622817158699036,21,420000.0,-0.4070895314216614,10,0,0.711315393447876,1.0035467147827148
1,0.026679016649723053,-0.005557455122470856,-1.4540882110595703,8.280165672302246,0.739366352558136,4.366250038146973,0,0.050499022006988525,6.08787202835083,21,-6.103515470812226e-09,1.0043703317642212,176.15914916992188,0.7514463067054749,1746525964.3009953,1000,1.755384922027588,0.006490596570074558,0.0002579963766038418,0.739366352558136,-0.5263017416000366,0.003090375568717718,2719.800489466,0.7514463067054749,22.15999984741211,0.32023635506629944,2605.878173828125,1.5372858047485352,3.4089019298553467,1.8487745523452759,50.25,16.66130828857422,0.18243084847927094,0.07108449935913086,0,96.87236785888672,1.0043704509735107,0.7514463067054749,113.53370666503906,0.33285272121429443,22,440000.0,-0.656898021697998,10,0,0.739366352558136,1.0043704509735107
1,0.051152076572179794,0.02447305992245674,-0.42172813415527344,7.924119472503662,0.7662508487701416,3.659467935562134,0,-0.02263963222503662,5.666143894195557,22,-2.2888182460434336e-09,1.0036273002624512,177.03854370117188,0.7802106738090515,1746526077.3707218,1000,1.6377856731414795,0.0074561601504683495,0.00029229401843622327,0.7662508487701416,-0.5489413738250732,0.002564888447523117,2834.778160782,0.7802106738090515,18.829999923706055,0.3115242123603821,2718.919921875,1.54586660861969,3.655595302581787,1.8541172742843628,39.75,16.630477905273438,0.19021061062812805,0.08453885465860367,0,96.33924865722656,1.0036273002624512,0.7802106738090515,112.9697494506836,0.4356868267059326,23,460000.0,-1.0616405010223389,10,0,0.7662508487701416,1.0036273002624512
1,0.029740702360868454,-0.02141137421131134,-0.20191717147827148,8.614446640014648,0.7920969724655151,4.049839496612549,0,-0.040202438831329346,5.464226722717285,23,1.5258788677030566e-09,1.0035253763198853,174.06866455078125,0.8075273036956787,1746526192.3484104,1000,1.5674821138381958,0.00813999678939581,0.00024942035088315606,0.7920969724655151,-0.5891438126564026,0.00249290163628757,2948.590082547,0.8075273036956787,16.219999313354492,0.32598403096199036,2833.91552734375,1.558919906616211,3.8082971572875977,1.8621851205825806,39.79999923706055,17.06808853149414,0.2079666554927826,0.08111821860074997,0,97.8290786743164,1.0035254955291748,0.8075273036956787,114.8971939086914,0.4537774920463562,24,480000.0,-0.8876938819885254,10,0,0.7920969724655151,1.0035254955291748
1,0.028215546160936356,-0.0015251561999320984,-0.44568395614624023,6.8181681632995605,0.8170112371444702,3.228407382965088,0,0.0755012035369873,5.018542766571045,24,-6.103515470812226e-09,1.003196358680725,175.83470153808594,0.8333644270896912,1746526306.1602237,1000,1.7845330238342285,0.006280296482145786,0.00025956559693440795,0.8170112371444702,-0.5136426091194153,0.0022602512035518885,3067.777019353,0.8333644270896912,13.539999961853027,0.32737740874290466,2947.738525390625,1.5656927824020386,3.7481353282928467,1.8664919137954712,39.599998474121094,16.673480987548828,0.18345271050930023,0.05709404498338699,0,97.0696792602539,1.0031964778900146,0.8333644270896912,113.74319458007812,0.4069857895374298,25,500000.0,0.36980047821998596,10,0,0.8170112371444702,1.0031964778900146
1,0.03322352096438408,0.005007974803447723,2.6816062927246094,7.673582077026367,0.8419762253761292,3.7411210536956787,0,0.07586139440536499,7.700149059295654,25,3.051757735406113e-09,1.003199577331543,167.89425659179688,0.8581590056419373,1746526425.347151,1000,1.4751977920532227,0.009190285578370094,0.00027486259932629764,0.8419762253761292,-0.4377812147140503,0.0022624428384006023,3186.944761629,0.8581590056419373,17.799999237060547,0.3151417672634125,3066.931884765625,1.5859769582748413,3.7984118461608887,1.8794198036193848,67.3499984741211,17.023338317871094,0.21362677216529846,0.0987255796790123,0,102.09923553466797,1.003199577331543,0.8581590056419373,119.12260437011719,0.466355562210083,26,520000.0,-0.4937007427215576,10,0,0.8419762253761292,1.003199577331543
1,0.03950902074575424,0.006285499781370163,0.29944467544555664,7.16493034362793,0.8672879934310913,3.503286361694336,0,0.08679082989692688,7.999593734741211,26,-4.577636492086867e-09,1.0020726919174194,167.9356231689453,0.8823724985122681,1746526544.5150044,1000,1.2620657682418823,0.012556415051221848,0.00025601463858038187,0.8672879934310913,-0.3509903848171234,0.0014655864797532558,3303.549819403,0.8823724985122681,23.040000915527344,0.3210265040397644,3186.086669921875,1.6095681190490723,3.9998974800109863,1.8940505981445312,76.9000015258789,17.099082946777344,0.2543658912181854,0.08646481484174728,0,101.99414825439453,1.0020726919174194,0.8823724985122681,119.09325408935547,0.40372520685195923,27,540000.0,0.20239603519439697,10,0,0.8672879934310913,1.0020726919174194
1,0.03202548623085022,-0.007483534514904022,-2.4470577239990234,7.13174295425415,0.8916643261909485,3.079404592514038,0,-0.17879042029380798,5.5525360107421875,27,1.1444091896350983e-08,1.0032167434692383,171.59603881835938,0.9060155749320984,1746526661.1200883,1000,1.6023682355880737,0.0077894143760204315,0.000259924418060109,0.8916643261909485,-0.5297808051109314,0.002274581231176853,3421.115444255,0.9060155749320984,22.15999984741211,0.32882875204086304,3302.7138671875,1.6308116912841797,3.5917186737060547,1.907017707824707,37.150001525878906,16.434669494628906,0.2052142173051834,0.06767095625400543,0,100.11811828613281,1.0032167434692383,0.9060155749320984,116.55281066894531,0.4731578230857849,28,560000.0,-0.7028369903564453,10,0,0.8916643261909485,1.0032167434692383
1,0.03395615145564079,0.0019306652247905731,0.590299129486084,8.456324577331543,0.9155179262161255,3.593803882598877,0,-0.043146729469299316,6.1428351402282715,28,-6.103515470812226e-09,1.0033937692642212,170.32154846191406,0.9292027950286865,1746526778.6857479,1000,1.295249581336975,0.011921274475753307,0.0003018109709955752,0.9155179262161255,-0.5729275345802307,0.0023997854441404343,3540.829271069,0.9292027950286865,22.850000381469727,0.3047872483730316,3420.192138671875,1.6613396406173706,3.566256046295166,1.925733208656311,46.45000076293945,16.726314544677734,0.2353115975856781,0.10192961245775223,0,100.69861602783203,1.0033938884735107,0.9292027950286865,117.4249496459961,0.44456908106803894,29,580000.0,-0.9150336980819702,10,0,0.9155179262161255,1.0033938884735107
1,0.028824158012866974,-0.005131993442773819,0.05684804916381836,6.658309459686279,0.9394881129264832,2.6750128269195557,0,0.18580111861228943,6.19968318939209,29,1.5258788677030566e-09,1.0030441284179688,167.167236328125,0.9520382881164551,1746526898.3994923,1000,1.4715408086776733,0.009236020036041737,0.0002663322084117681,0.9394881129264832,-0.3871264159679413,0.0021524676121771336,3655.442161661,0.9520382881164551,23.540000915527344,0.3234429955482483,3539.97216796875,1.671381950378418,3.6021499633789062,1.9319868087768555,64.0,17.20968246459961,0.21979886293411255,0.0714009627699852,0,102.43096160888672,1.0030441284179688,0.9520382881164551,119.64067077636719,0.40695321559906006,30,600000.0,1.1740567684173584,10,0,0.9394881129264832,1.0030441284179688
1,0.02679445967078209,-0.0020296983420848846,-1.977320671081543,7.071691513061523,0.9625658392906189,2.6960222721099854,0,-0.15366855263710022,4.222362518310547,30,3.051757735406113e-09,1.0042052268981934,174.60780334472656,0.9742873907089233,1746527013.012445,1000,1.7251908779144287,0.006719780154526234,0.00024123300681822002,0.9625658392906189,-0.5407949686050415,0.0029735444113612175,3777.083097318,0.9742873907089233,19.510000228881836,0.3364814817905426,3654.587890625,1.6794180870056152,3.3639776706695557,1.9369263648986816,33.95000076293945,16.741085052490234,0.19504013657569885,0.0723065659403801,0,97.80131530761719,1.0042052268981934,0.9742873907089233,114.54241943359375,0.3294045031070709,31,620000.0,-1.0069289207458496,10,0,0.9625658392906189,1.0042052268981934
1,0.03715121001005173,0.010356750339269638,3.542153835296631,8.186959266662598,0.9860210418701172,3.596250295639038,0,0.08144256472587585,7.764516353607178,31,3.051757735406113e-09,1.0026178359985352,164.51731872558594,0.9957308173179626,1746527134.6534321,1000,1.0875195264816284,0.01691046915948391,0.00027327213319949806,0.9860210418701172,-0.45935240387916565,0.0018511457601562142,3890.610389056,0.9957308173179626,15.550000190734863,0.3136327266693115,3776.228515625,1.6988482475280762,3.4669253826141357,1.948592185974121,68.5999984741211,17.1800479888916,0.28839272260665894,0.1447676122188568,0,104.38768005371094,1.0026178359985352,0.9957308173179626,121.5677490234375,0.48143330216407776,32,640000.0,0.45812907814979553,10,0,0.9860210418701172,1.0026178359985352
1,0.024783840402960777,-0.01236736960709095,-0.9336929321289062,6.704679012298584,1.009488821029663,2.5547378063201904,0,0.05002063512802124,6.8308234214782715,32,-9.918212917625624e-09,1.000951886177063,176.27557373046875,1.0168027877807617,1746527248.1806605,1000,1.3904132843017578,0.01034526713192463,0.00021114808623678982,1.009488821029663,-0.4093317687511444,0.0006731132743880153,4008.886022362,1.0168027877807617,20.34000015258789,0.34710007905960083,3889.760009765625,1.7018499374389648,3.237514019012451,1.9505318403244019,58.29999923706055,17.2374324798584,0.24963808059692383,0.08947664499282837,0,96.22126007080078,1.0009520053863525,1.0168027877807617,113.4587173461914,0.31943970918655396,33,660000.0,0.7981916666030884,10,0,1.009488821029663,1.0009520053863525
1,0.03491970896720886,0.010135868564248085,0.5808215141296387,7.363726615905762,1.0326958894729614,2.5673184394836426,0,-0.08037889003753662,7.41164493560791,33,-1.0681151962899094e-08,1.0038642883300781,169.190673828125,1.0376030206680298,1746527366.4562163,1000,1.5069994926452637,0.008806497789919376,0.0002415227354504168,1.0326958894729614,-0.48971065878868103,0.002732408232986927,4124.496973338,1.0376030206680298,21.059999465942383,0.3327542841434479,4008.038330078125,1.711971640586853,3.186333656311035,1.9565038681030273,49.95000076293945,16.731889724731445,0.2208058387041092,0.09000257402658463,0,101.47791290283203,1.0038642883300781,1.0376030206680298,118.20983123779297,0.4543808102607727,34,680000.0,-0.9307961463928223,10,0,1.0326958894729614,1.0038642883300781
1,0.03201068565249443,-0.0029090233147144318,-1.206446647644043,7.401997089385986,1.0561778545379639,2.9158568382263184,0,0.055685847997665405,6.205198287963867,34,-1.5258788677030566e-09,1.0019067525863647,173.10150146484375,1.058088779449463,1746527482.067222,1000,1.353340744972229,0.010919815860688686,0.00020295135618653148,1.0561778545379639,-0.4340248107910156,0.0013483057264238596,4237.891966289,1.058088779449463,19.969999313354492,0.3523075580596924,4123.6435546875,1.7418164014816284,3.336576461791992,1.9737353324890137,64.5,16.948246002197266,0.2603243589401245,0.06733231991529465,0,98.59088134765625,1.0019067525863647,1.058088779449463,115.53915405273438,0.4244217872619629,35,700000.0,0.6942294836044312,10,0,1.0561778545379639,1.0019067525863647
