Train/PolicyStd,Safety/shield_violation,Value/Adv,Train/KL,Loss/Loss_pi,Time/Rollout,Misc/xHx,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Train/StopIter,Misc/H_inv_g,Train/PolicyRatio/Max,Time/Update,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Time/FPS,Misc/Alpha,Train/PolicyRatio/Std,Train/Epoch,Metrics/EpLen,Time/Total,TotalEnvSteps,Safety/shield_adv_c,Value/reward,Loss/Loss_reward_critic/Delta,_step,Metrics/LagrangeMultiplier/Max,Train/Entropy,Misc/FinalStepNorm,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Metrics/EpCost,Time/Epoch,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic,_runtime,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Misc/AcceptanceStep,Loss/Loss_cost_critic,Value/cost,Train/LR,Safety/ShieldLagrangeMultiplier/Max,_timestamp
1.0133188962936401,-0.02390996366739273,8.392333938900265e-09,0.0003368690377101302,-0.17892415821552277,114.32041931152344,0.0032473192550241947,1.0015500783920288,0.03599999472498894,38.0,-0.17892415821552277,1.0015500783920288,10,0.11152613908052444,1.0015500783920288,16.850765228271484,0.05690554529428482,0.044999994337558746,152.4724884033203,2.4817147254943848,0.0010960429208353162,0,1000,131.1721954345703,20000.0,0.2374880313873291,-0.05421343818306923,0.008739561773836613,1,0.03599999472498894,1.4320921897888184,0.2767760753631592,0.03599999472498894,0,20.100000381469727,131.17120361328125,7.831554889678955,0.044999994337558746,0.008739561773836613,234.071709005,-0.9984604120254517,0,1,7.831554889678955,0.01695435866713524,0,0.044999994337558746,1746562213.5228121
1.031579852104187,0.7224740982055664,-5.340575981449547e-09,0.0003388799086678773,-0.28260600566864014,84.4303207397461,0.003866509534418583,1.0001953840255737,0.07083138823509216,49.95000076293945,-0.10368184745311737,1.0001953840255737,10,0.11723002791404724,1.0001953840255737,17.546459197998047,0.07366099953651428,0.0799270048737526,196.12303161621094,2.2743372917175293,0.00013812928227707744,1,1000,233.22308349609375,40000.0,0.5794301629066467,-0.06068907305598259,0.0006911531090736389,2,0.07083138823509216,1.4499670267105103,0.2666206359863281,0.07083138823509216,0,28.024999618530273,101.976806640625,10.052392482757568,0.0799270048737526,0.009430714882910252,344.902048592,-1.1273887157440186,0,1,17.883947372436523,0.15916679799556732,0,0.0799270048737526,1746562315.5852892
1.050272822380066,2.0854291915893555,-3.051757735406113e-09,0.00021907205518800765,-0.2551150321960449,93.92446899414062,0.0018170560942962766,1.0006135702133179,0.10579151660203934,62.349998474121094,0.027490973472595215,1.0006135702133179,10,0.10521984845399857,1.0006135702133179,16.84764862060547,0.02470405027270317,0.11483730375766754,180.55079650878906,3.3176429271698,0.00043388776248320937,2,1000,344.07861328125,60000.0,0.47775202989578247,-0.057078681886196136,-0.00414779968559742,3,0.10579151660203934,1.467652678489685,0.3490818738937378,0.10579151660203934,0,26.016666412353516,110.77215576171875,-9.752321243286133,0.11483730375766754,0.005282915197312832,448.307027136,-0.6981528997421265,0,1,8.13162612915039,1.5423967838287354,0,0.11483730375766754,1746562426.4156263
1.0608410835266113,2.6036922931671143,-1.0681151962899094e-08,0.000286629656329751,-0.2243531495332718,86.23863220214844,0.003500166116282344,1.0005680322647095,0.1407720148563385,50.29999923706055,0.030761882662773132,1.000568151473999,10,0.13270659744739532,1.000568151473999,17.100025177001953,0.05692927539348602,0.14975084364414215,193.53834533691406,2.390397071838379,0.0004016875464003533,3,1000,447.4776916503906,80000.0,0.06471291184425354,-0.048635002225637436,-0.0015938556753098965,4,0.1407720148563385,1.4777016639709473,0.317221462726593,0.1407720148563385,0,25.100000381469727,103.33869934082031,1.795079231262207,0.14975084364414215,0.0036890595220029354,554.937245898,-0.5806869864463806,0,1,9.926705360412598,1.1039224863052368,0,0.14975084364414215,1746562529.8205345
1.0833189487457275,6.23691463470459,-1.2207030941624453e-08,0.00029451752197928727,-0.3026123344898224,89.33470916748047,0.003186298767104745,1.0016409158706665,0.1758502721786499,52.95000076293945,-0.0782591849565506,1.001641035079956,10,0.13381852209568024,1.001641035079956,17.23711395263672,0.038135793060064316,0.18474307656288147,187.6668243408203,2.5053653717041016,0.0011603308375924826,4,1000,554.116455078125,100000.0,-0.6091106534004211,-0.03955008462071419,0.00038481829687952995,5,0.1758502721786499,1.4987220764160156,0.33526429533958435,0.1758502721786499,0,26.739999771118164,106.57184600830078,-1.2389240264892578,0.18474307656288147,0.004073877818882465,667.732904055,-0.4051815867424011,0,1,8.68778133392334,2.750020980834961,0,0.18474307656288147,1746562636.4508574
1.1096707582473755,5.5745978355407715,1.2207030941624453e-08,0.00022765391622669995,-0.16886405646800995,95.52786254882812,0.003983261529356241,1.0002349615097046,0.2111760377883911,119.30000305175781,0.13374827802181244,1.0002349615097046,10,0.1584780216217041,1.0002349615097046,17.207048416137695,0.047621045261621475,0.21881291270256042,177.40728759765625,2.2407584190368652,0.00016611478349659592,5,1000,666.9074096679688,120000.0,-0.23075732588768005,-0.021556967869400978,0.006511090323328972,6,0.2111760377883911,1.5227960348129272,0.3551110029220581,0.2111760377883911,0,33.65999984741211,112.73493957519531,9.733857154846191,0.21881291270256042,0.010584968142211437,775.584118689,0.07219099253416061,0,1,18.42163848876953,2.510040521621704,0,0.21881291270256042,1746562749.246517
1.1339725255966187,4.752811908721924,-7.629394338515283e-10,0.0002896705991588533,-0.2073366641998291,90.86734771728516,0.006214371416717768,1.0013381242752075,0.2467203289270401,86.94999694824219,-0.03847260773181915,1.001338243484497,10,0.1836245059967041,1.001338243484497,16.92498779296875,0.07036016881465912,0.2533961832523346,185.54190063476562,1.7939735651016235,0.0009462248417548835,6,1000,774.7606811523438,140000.0,0.7871816754341125,0.01933247596025467,-0.004081727936863899,7,0.2467203289270401,1.5444493293762207,0.32941749691963196,0.2467203289270401,0,34.04999923706055,107.7923583984375,-3.2014408111572266,0.2533961832523346,0.006503240205347538,888.596560653,0.5149595141410828,0,1,15.220197677612305,2.569676637649536,0,0.2533961832523346,1746562857.0976603
1.1368451118469238,7.937414169311523,-9.155272984173735e-09,0.00035167986061424017,-0.22969210147857666,95.70911407470703,0.009131086058914661,1.002875804901123,0.28251928091049194,105.94999694824219,-0.02235543727874756,1.002875804901123,10,0.20874041318893433,1.002875804901123,17.239120483398438,0.08122074604034424,0.28847524523735046,177.07223510742188,1.4799721240997314,0.0020335011649876833,7,1000,887.7677612304688,160000.0,0.9956591725349426,0.03267940133810043,0.0017388314008712769,8,0.28251928091049194,1.547132134437561,0.308929979801178,0.28251928091049194,0,44.209999084472656,112.94825744628906,6.780368804931641,0.28847524523735046,0.008242071606218815,998.154181559,0.7819734215736389,0,1,22.000566482543945,4.11128044128418,0,0.28847524523735046,1746562970.1101775
1.1431686878204346,6.733843803405762,-2.1362303925798187e-08,0.0002450149040669203,-0.24992625415325165,91.82793426513672,0.006101463455706835,0.9991488456726074,0.318610817193985,76.30000305175781,-0.020234152674674988,0.9991488456726074,10,0.1874791383743286,0.9991488456726074,17.58799171447754,0.050444506108760834,0.3235478401184082,182.78871154785156,1.810496211051941,0.0006018851418048143,8,1000,997.24755859375,180000.0,0.7298858761787415,0.05837187543511391,0.0034876633435487747,9,0.318610817193985,1.552632212638855,0.3394302725791931,0.318610817193985,0,46.290000915527344,109.41595458984375,-5.994794845581055,0.3235478401184082,0.01172973494976759,1110.256218737,1.2768155336380005,0,1,16.00577163696289,3.4442851543426514,0,0.3235478401184082,1746563079.667758
1.1533279418945312,6.609607696533203,-3.356933575560106e-08,0.00031184329418465495,-0.23845486342906952,95.12336730957031,0.007285234518349171,1.0006418228149414,0.3550047278404236,77.80000305175781,0.011471390724182129,1.0006418228149414,10,0.18768291175365448,1.0006418228149414,16.91274642944336,0.09269581735134125,0.358650803565979,178.51382446289062,1.656887173652649,0.00045389344450086355,9,1000,1109.4267578125,200000.0,2.2209837436676025,0.07332208007574081,0.0010682586580514908,10,0.3550047278404236,1.561530590057373,0.31096941232681274,0.3550047278404236,0,49.099998474121094,112.03614044189453,-4.803267478942871,0.358650803565979,0.01279799360781908,1220.664675473,1.7979892492294312,0,1,11.20250415802002,3.1540122032165527,0,0.358650803565979,1746563191.7698572
