Value/reward,Loss/Loss_pi,Time/Rollout,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/StopIter,Metrics/LagrangeMultiplier,Misc/xHx,Value/Adv,Misc/AcceptanceStep,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Time/Update,Misc/gradient_norm,Safety/EpCostShield,Train/KL,Misc/Alpha,Metrics/LagrangeMultiplier/Min,Train/Entropy,Loss/Loss_reward_critic,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,_runtime,Train/Epoch,Loss/Loss_cost_critic,Safety/shield_adv_c,Train/PolicyRatio/Std,_step,Time/Total,Metrics/EpRet,Value/cost,_timestamp,Misc/H_inv_g,TotalEnvSteps,Loss/Loss_pi/Delta,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio,Train/LR,Metrics/EpLen,Misc/FinalStepNorm
-0.05349387973546982,-0.38322973251342773,157.93064880371094,0.9967718720436096,0.044999994337558746,0.044999994337558746,116.4749984741211,0.03599999472498894,181.46762084960938,10,0.03599999472498894,0.00244143046438694,-3.814697002724188e-09,1,1.0022224187850952,59.0327033996582,0.044999994337558746,0.017649495974183083,23.53694725036621,0.04650390148162842,147.4250030517578,0.0003253780887462199,2.8621468544006348,0.03599999472498894,1.415695309638977,0.017649495974183083,1.0022224187850952,0,110.21249389648438,326.168010473,0,59.0327033996582,2.660727024078369,0.0015714593464508653,1,181.4688720703125,-0.6958154439926147,0.057245612144470215,1746533404.6735554,0.09981068968772888,20000.0,-0.38322973251342773,0.06486799567937851,0,1.0022224187850952,0,500,0.2856728434562683
-0.045077692717313766,-0.2951151728630066,118.26993560791016,1.017900824546814,0.08002825826406479,0.08002825826406479,128.25,0.07104723900556564,143.2556915283203,10,0.07104723900556564,0.004197932314127684,-3.051757735406113e-09,1,1.0029271841049194,-4.954410552978516,0.08002825826406479,-0.005777171812951565,24.985713958740234,0.06603195518255234,174.97500610351562,0.0003358247922733426,2.182713747024536,0.07104723900556564,1.4365514516830444,0.011872324161231518,1.0029271841049194,0,139.6105194091797,456.701426953,1,54.07829284667969,5.468599319458008,0.002069859765470028,2,324.8376159667969,-0.32084691524505615,3.7429938316345215,1746533548.049401,0.12577827274799347,40000.0,0.08811455965042114,4.5635905265808105,0,1.0029271841049194,0,500,0.27453795075416565
-0.04234940558671951,-0.4027598798274994,106.73551940917969,1.0332404375076294,0.11165940761566162,0.11165940761566162,101.80999755859375,0.10573401302099228,130.44097900390625,10,0.10573401302099228,0.004118309821933508,9.918212917625624e-09,1,1.0043023824691772,-21.217117309570312,0.11165940761566162,-0.0031461771577596664,23.705427169799805,0.07472467422485352,56.20000076293945,0.0003607934631872922,2.2037127017974854,0.10573401302099228,1.4516280889511108,0.008726147003471851,1.0043023824691772,0,153.32606506347656,590.385726216,2,32.861175537109375,1.0422158241271973,0.003042271826416254,3,455.400146484375,-0.04321056976914406,2.5458984375,1746533678.5832632,0.13071748614311218,60000.0,-0.1076447069644928,3.827925682067871,0,1.0043023824691772,0,500,0.28806379437446594
-0.019623370841145515,-0.34487184882164,109.54044342041016,1.0569573640823364,0.1430131047964096,0.1430131047964096,71.77999877929688,0.13933663070201874,133.5711212158203,10,0.13933663070201874,0.00393059803172946,3.05175760217935e-08,1,1.0032976865768433,15.634464263916016,0.1430131047964096,0.002198099158704281,24.030656814575195,0.04394935443997383,86.94999694824219,0.0003750043106265366,2.2557196617126465,0.13933663070201874,1.4741926193237305,0.010924246162176132,1.0032976865768433,0,149.73297119140625,728.301711602,3,48.49563980102539,0.7408063411712646,0.00233178841881454,4,589.0591430664062,0.4539966583251953,5.268547534942627,1746533812.2672489,0.1331515610218048,80000.0,0.057888031005859375,7.0567522048950195,0,1.0032976865768433,0,500,0.3003525733947754
0.026231680065393448,-0.34997907280921936,114.26994323730469,1.0583680868148804,0.1741667538881302,0.1741667538881302,59.959999084472656,0.17184829711914062,137.8231964111328,10,0.17184829711914062,0.0037226511631160975,-5.7220459481754915e-09,1,1.00251042842865,-2.1757850646972656,0.1741667538881302,0.00021595600992441177,23.55321502685547,0.03941747173666954,82.875,0.00034169520949944854,2.3178653717041016,0.17184829711914062,1.4756313562393188,0.011140202172100544,1.00251042842865,0,145.11346435546875,867.005802709,4,46.319854736328125,2.7662596702575684,0.0017750567058101296,5,726.9896850585938,0.8642578125,4.467329978942871,1746533950.183647,0.13526153564453125,100000.0,-0.005107223987579346,6.496636867523193,0,1.00251042842865,0,500,0.31351804733276367
0.08093263953924179,-0.3006661832332611,116.10862731933594,1.067285180091858,0.20615911483764648,0.20615911483764648,77.51000213623047,0.2043352723121643,138.60032653808594,10,0.2043352723121643,0.0037812863010913134,-4.50134258755952e-08,1,1.0030021667480469,22.231735229492188,0.20615911483764648,0.002496064640581608,22.49167251586914,0.05035034567117691,119.2249984741211,0.00033004963188432157,2.2998242378234863,0.2043352723121643,1.4840030670166016,0.013636266812682152,1.0030021667480469,0,144.2998046875,1001.637421696,5,68.55158996582031,-0.6834152936935425,0.0021227961406111717,6,865.6839599609375,1.6759774684906006,9.272476196289062,1746534088.8874166,0.131019726395607,120000.0,0.04931288957595825,12.0684814453125,0,1.0030021667480469,0,500,0.301322340965271
0.16090022027492523,-0.36383894085884094,110.90096282958984,1.0758944749832153,0.23787976801395416,0.23787976801395416,71.04000091552734,0.23662811517715454,134.52371215820312,10,0.23662811517715454,0.005166329443454742,9.155272984173735e-09,1,1.003190279006958,-2.2714767456054688,0.23787976801395416,0.005693843588232994,23.622716903686523,0.06294393539428711,82.30000305175781,0.0003360468544997275,1.9675397872924805,0.23662811517715454,1.4920836687088013,0.019330110400915146,1.003190279006958,0,148.6726837158203,1133.590051651,6,66.28011322021484,0.484330415725708,0.00225581182166934,7,1000.3174438476562,2.282058000564575,8.041818618774414,1746534223.5190501,0.1508890688419342,140000.0,-0.06317275762557983,10.43973445892334,0,1.0031901597976685,0,500,0.29688024520874023
0.27922317385673523,-0.39233461022377014,107.25592803955078,1.0952666997909546,0.2686629891395569,0.2686629891395569,55.81999969482422,0.2682420015335083,131.8655242919922,10,0.2682420015335083,0.007090783212333918,-8.77380390562621e-09,1,1.003481149673462,-16.954341888427734,0.2686629891395569,-0.000378509983420372,24.609567642211914,0.0852903202176094,59.07500076293945,0.000315426237648353,1.6794519424438477,0.2682420015335083,1.5098600387573242,0.018951600417494774,1.003481149673462,0,151.669677734375,1264.414349694,7,49.32577133178711,-0.14694993197917938,0.0024614883586764336,8,1132.293701171875,2.917262077331543,5.525543212890625,1746534355.4721816,0.1774887591600418,160000.0,-0.0284956693649292,9.958511352539062,0,1.0034810304641724,0,500,0.2980838418006897
0.36392462253570557,-0.39830437302589417,107.14075469970703,1.1008591651916504,0.29882681369781494,0.29882681369781494,35.83000183105469,0.29844343662261963,130.71286010742188,10,0.29844343662261963,0.006899578962475061,-8.01086397217432e-09,1,1.0024354457855225,1.9982643127441406,0.29882681369781494,0.00933571346104145,23.57206916809082,0.09429668635129929,61.625,0.0003399480483494699,1.702563762664795,0.29844343662261963,1.514957070350647,0.028287313878536224,1.0024354457855225,0,153.00714111328125,1390.690804023,8,51.32403564453125,0.6444866061210632,0.0017221200978383422,9,1263.084716796875,3.280133008956909,5.085298538208008,1746534486.2966473,0.1709669828414917,180000.0,-0.0059697628021240234,10.519366264343262,0,1.002435326576233,0,500,0.2910822033882141
0.43961864709854126,-0.45071351528167725,103.22343444824219,1.11247980594635,0.3274359405040741,0.3274359405040741,25.229999542236328,0.3269452750682831,126.17229461669922,10,0.3269452750682831,0.006749987136572599,-9.155272984173735e-09,1,1.003530502319336,-12.166210174560547,0.3274359405040741,0.011132102459669113,22.948841094970703,0.08668070286512375,34.275001525878906,0.00029130096663720906,1.721326231956482,0.3269452750682831,1.5254591703414917,0.03941941633820534,1.003530502319336,0,158.51339721679688,1513.638470402,9,39.1578254699707,-0.14851951599121094,0.00249638594686985,10,1389.362060546875,4.101568222045898,3.547133684158325,1746534612.572583,0.1762068122625351,200000.0,-0.05240914225578308,8.183392524719238,0,1.003530502319336,0,500,0.30330944061279297
0.47289350628852844,-0.4475649297237396,99.78868103027344,1.1292808055877686,0.3541136384010315,0.3541136384010315,15.4399995803833,0.3534635305404663,122.86400604248047,10,0.3534635305404663,0.0061295838095247746,-1.6403197022896165e-08,1,1.0029878616333008,-26.767922401428223,0.3541136384010315,-0.013763831928372383,23.075284957885742,0.0813533142209053,20.375,0.00033371365861967206,1.8063385486602783,0.3534635305404663,1.5404971837997437,0.025655584409832954,1.0029878616333008,0,162.78160095214844,1639.295856749,10,12.38990306854248,-0.8738648891448975,0.002112681046128273,11,1512.343505859375,4.043908596038818,2.0691964626312256,1746534735.520395,0.1581263244152069,220000.0,0.003148585557937622,5.512017726898193,0,1.0029878616333008,0,500,0.28562965989112854
0.5245437622070312,-0.419310063123703,102.34612274169922,1.1607346534729004,0.3789636790752411,0.3789636790752411,6.989999771118164,0.3777602016925812,125.57036590576172,10,0.3777602016925812,0.006292261183261871,2.8991697931246563e-08,1,1.0041429996490479,-4.638457298278809,0.3789636790752411,0.0010257400572299957,23.224225997924805,0.09660175442695618,16.774999618530273,0.00034009781666100025,1.782835602760315,0.3777602016925812,1.5678306818008423,0.02668132446706295,1.0041429996490479,0,159.2732391357422,1763.121966406,11,7.751445770263672,-0.05636727809906006,0.002929487032815814,12,1637.9844970703125,3.6278738975524902,1.5099371671676636,1746534861.177845,0.1562231481075287,240000.0,0.02825486660003662,4.704690456390381,0,1.0041428804397583,0,500,0.2785201966762543
0.5914587378501892,-0.4673503339290619,99.4617691040039,1.1927287578582764,0.40175747871398926,0.40175747871398926,5.909999847412109,0.400049090385437,123.73163604736328,10,0.400049090385437,0.0038674206007272005,4.577636492086867e-09,1,1.0039489269256592,-2.0059280395507812,0.40175747871398926,-0.0017572399228811264,24.26984214782715,0.06494803726673126,7.425000190734863,0.0003147809475194663,2.2740695476531982,0.400049090385437,1.594700813293457,0.024924084544181824,1.0039489269256592,0,161.64015197753906,1890.244550576,12,5.745517730712891,-0.8248831033706665,0.002792256884276867,13,1761.8121337890625,3.718928813934326,1.3094347715377808,1746534985.003957,0.1294749677181244,260000.0,-0.04804027080535889,3.5937843322753906,0,1.0039488077163696,0,500,0.2944350838661194
0.6318755149841309,-0.3799173831939697,101.97108459472656,1.2086113691329956,0.42373737692832947,0.42373737692832947,10.520000457763672,0.4208666682243347,127.04876708984375,10,0.4208666682243347,0.004971067886799574,1.602172794434864e-08,1,1.0034655332565308,3.8644189834594727,0.42373737692832947,0.012546844780445099,25.077655792236328,0.07095405459403992,27.350000381469727,0.0003618336922954768,2.005809783935547,0.4208666682243347,1.6075068712234497,0.03747092932462692,1.0034655332565308,0,157.4198760986328,2017.279162113,13,9.609936714172363,-0.23340833187103271,0.0024504740722477436,14,1888.9515380859375,4.501925468444824,1.7751816511154175,1746535112.1271038,0.13475334644317627,280000.0,0.08743295073509216,4.331796646118164,0,1.0034655332565308,0,500,0.2702895700931549
0.7068602442741394,-0.3885333240032196,102.79020690917969,1.2077947854995728,0.4446862041950226,0.4446862041950226,12.109999656677246,0.44049254059791565,126.94554138183594,10,0.44049254059791565,0.006386853754520416,-1.754760781125242e-08,1,1.0023670196533203,-3.9506301879882812,0.4446862041950226,-0.001336120069026947,24.15531349182129,0.084048792719841,20.450000762939453,0.00037238479126244783,1.7695839405059814,0.44049254059791565,1.6068931818008423,0.036134809255599976,1.0023670196533203,0,157.54786682128906,2145.847446362,14,5.659306526184082,0.07985761761665344,0.001673791790381074,15,2015.964111328125,4.8787336349487305,1.162467122077942,1746535239.1608772,0.1463966816663742,300000.0,-0.008615940809249878,3.103947877883911,0,1.0023670196533203,0,500,0.25906118750572205
0.8313364386558533,-0.3598426878452301,104.62762451171875,1.2258249521255493,0.46497058868408203,0.46497058868408203,13.770000457763672,0.45917603373527527,128.46510314941406,10,0.45917603373527527,0.007147170603275299,2.2125243859250077e-08,1,1.0035045146942139,4.234365463256836,0.46497058868408203,0.03123396635055542,23.837459564208984,0.11773613840341568,25.200000762939453,0.0003397949622012675,1.672813892364502,0.45917603373527527,1.621895670890808,0.0673687756061554,1.0035045146942139,0,155.68429565429688,2270.051460646,15,9.893671989440918,0.43549826741218567,0.002478010021150112,16,2144.526611328125,6.011559009552002,1.2189582586288452,1746535367.7289076,0.16507728397846222,320000.0,0.028690636157989502,3.7073843479156494,0,1.0035043954849243,0,500,0.2761435806751251
0.7982845306396484,-0.40963539481163025,99.92815399169922,1.2309281826019287,0.48418939113616943,0.48418939113616943,17.15999984741211,0.4772467315196991,124.11317443847656,10,0.4772467315196991,0.0028490920085459948,6.866454960174906e-09,1,1.004140853881836,-3.2230119705200195,0.48418939113616943,-0.004071079194545746,24.18499755859375,0.0637127086520195,15.399999618530273,0.00029018952045589685,2.649482250213623,0.4772467315196991,1.6260709762573242,0.06329769641160965,1.004140853881836,0,161.14324951171875,2390.654609203,16,6.670660018920898,-0.42308077216148376,0.0029280257876962423,17,2268.751708984375,6.129329681396484,1.0989642143249512,1746535491.9335606,0.11669044196605682,340000.0,-0.049792706966400146,3.052715301513672,0,1.004140853881836,0,500,0.3091692626476288
0.9955474734306335,-0.43162599205970764,97.077392578125,1.2332717180252075,0.5018702149391174,0.5018702149391174,7.909999847412109,0.4941878318786621,120.50146484375,10,0.4941878318786621,0.0032903284300118685,1.2207030941624453e-08,1,1.0047187805175781,-2.594076156616211,0.5018702149391174,-8.29845666885376e-05,23.424055099487305,0.07825672626495361,4.175000190734863,0.0002872861223295331,2.4654414653778076,0.4941878318786621,1.6276178359985352,0.06321471184492111,1.0047187805175781,0,165.97308349609375,2513.024509905,17,4.0765838623046875,-0.45450010895729065,0.003336625639349222,18,2389.33544921875,6.561726093292236,0.7539701461791992,1746535612.5360067,0.12586362659931183,360000.0,-0.021990597248077393,2.0606791973114014,0,1.0047187805175781,0,500,0.31030941009521484
1.0382171869277954,-0.4155045449733734,97.35382080078125,1.2295126914978027,0.5180826783180237,0.5180826783180237,1.4299999475479126,0.5096826553344727,122.26835632324219,10,0.5096826553344727,0.0027894978411495686,3.051757735406113e-09,1,1.0055227279663086,-1.1617431640625,0.5180826783180237,0.0023794621229171753,24.91449546813965,0.06489098072052002,2.5999999046325684,0.0002913042844738811,2.6776340007781982,0.5096826553344727,1.6241483688354492,0.06559417396783829,1.0055227279663086,0,163.5746307373047,2633.003780779,18,2.9148406982421875,-0.28705620765686035,0.0039052146021276712,19,2511.7109375,6.243753433227539,0.6049910187721252,1746535734.9063694,0.11273963004350662,380000.0,0.01612144708633423,1.6803210973739624,0,1.0055227279663086,0,500,0.3018754720687866
1.0703831911087036,-0.40556037425994873,97.04331970214844,1.2326432466506958,0.5331082940101624,0.5331082940101624,1.940000057220459,0.5239080190658569,119.86978912353516,10,0.5239080190658569,0.0039015791844576597,-1.0681151962899094e-08,1,1.0059154033660889,0.16709232330322266,0.5331082940101624,0.005881018936634064,22.826444625854492,0.09555133432149887,5.074999809265137,0.00032650958746671677,2.2640929222106934,0.5239080190658569,1.6249052286148071,0.07147519290447235,1.0059154033660889,0,166.84771728515625,2753.286753447,19,3.08193302154541,-0.09924047440290451,0.004182709380984306,20,2631.68017578125,7.091545581817627,0.5689550638198853,1746535854.885077,0.12346672266721725,400000.0,0.009944170713424683,1.5830389261245728,0,1.0059152841567993,0,500,0.27954012155532837
0.972141683101654,-0.3925600051879883,97.97276306152344,1.262341022491455,0.5468937754631042,0.5468937754631042,1.440000057220459,0.536952018737793,120.16127014160156,10,0.536952018737793,0.003320000134408474,-4.959106458812812e-09,1,1.0054210424423218,-1.3816441297531128,0.5468937754631042,-0.02384716272354126,22.18846893310547,0.06543128192424774,2.0250000953674316,0.0003036145935766399,2.454399585723877,0.536952018737793,1.6479941606521606,0.04762803018093109,1.0054210424423218,0,166.4429931640625,2876.865406433,20,1.7002888917922974,-0.19227439165115356,0.0038331716787070036,21,2751.96337890625,6.477877616882324,0.38867977261543274,1746535975.1684306,0.11543482542037964,420000.0,0.01300036907196045,1.1065915822982788,0,1.0054210424423218,0,500,0.28332316875457764
