Train/Entropy,_runtime,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Value/cost,Metrics/EpRet,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier,Time/Update,Train/StopIter,Train/PolicyStd,Train/PolicyRatio/Std,Time/Epoch,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,Train/Epoch,Loss/Loss_cost_critic/Delta,Train/KL,Train/LR,Safety/shield_violation,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,_step,Metrics/EpCost,Train/PolicyRatio,Train/PolicyRatio/Max,Safety/EpCostShield,Time/Total,TotalEnvSteps,_timestamp,Value/Adv,Metrics/LagrangeMultiplier/Std,Time/Rollout,Value/reward,Safety/shield_adv_c,Time/FPS,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max
1.406767725944519,409.713460899,1000,0.03599999472498894,0.2238766849040985,-1.1048988103866577,0.004012187011539936,0.04500000178813934,96.49755096435547,40,0.9879125356674194,0.010123380459845066,220.82937622070312,0.004966456443071365,0.004012187011539936,0,1.7165782451629639,0.006415815558284521,0.0002969999914057553,-0.1433975100517273,0.9997824430465698,0.03599999472498894,0.03599999472498894,0.04500000178813934,0,1.7165782451629639,1,1.5499999523162842,0.9997824430465698,0.9997824430465698,14.300000190734863,220.83047485351562,20000.0,1746612637.5033305,0.15006950497627258,0,124.33174133300781,0.07319747656583786,NaN,90.56766510009766,0.004966456443071365,0.04500000178813934
1.3970123529434204,601.982497263,1000,0.0686262845993042,0.27038055658340454,-0.8824141621589661,-0.01093430258333683,0.0774427205324173,97.75393676757812,40,0.9784038066864014,0.013169457204639912,187.69825744628906,0.0049990275874733925,-0.014946489594876766,1,-0.8754165768623352,0.011795567348599434,0.00029399999766610563,0.5005343556404114,1.0006980895996094,0.0686262845993042,0.0686262845993042,0.0774427205324173,0,0.8411616683006287,2,0.7749999761581421,1.0006980895996094,1.0006980895996094,6.900000095367432,408.58837890625,40000.0,1746612825.2786694,0.01190975308418274,0,89.94426727294922,0.03944771736860275,NaN,106.55399322509766,3.257114440202713e-05,0.0774427205324173
1.3886921405792236,790.990031091,1000,0.09623140096664429,0.24973425269126892,-0.5069752335548401,0.09918630868196487,0.10418304055929184,100.07511138916016,40,0.97035151720047,0.01174000184983015,192.20997619628906,0.0036360376980155706,0.1101206112653017,2,7.5007458329200745,0.0077931880950927734,0.000291000003926456,0.2984749972820282,1.0000345706939697,0.09623140096664429,0.09623140096664429,0.10418304055929184,0,8.341907501220703,3,7.25,1.0000345706939697,1.0000345706939697,81.44999694824219,600.874755859375,60000.0,1746613017.5475273,-0.045594558119773865,0,92.13479614257812,0.03981442749500275,NaN,104.05287170410156,-0.0013629898894578218,0.10418304055929184
1.391759991645813,981.640459645,1000,0.1266350895166397,0.3256245255470276,-0.33125048875808716,0.07901381701231003,0.1338309347629547,98.86685943603516,40,0.9733704924583435,0.0110417939722538,188.94766235351562,0.004804994445294142,-0.020172491669654846,3,-3.25582218170166,0.007211980409920216,0.0002880000101868063,0.8010624051094055,0.9986410737037659,0.1266350895166397,0.1266350895166397,0.1338309347629547,0,5.086085319519043,4,7.0625,0.9986410737037659,0.9986410737037659,59.29999923706055,789.8814697265625,80000.0,1746613206.5552337,0.0825270414352417,0,90.08073425292969,0.031732991337776184,NaN,105.84941864013672,0.0011689567472785711,0.1338309347629547
1.3818955421447754,1171.110863752,1000,0.15863029658794403,0.46500536799430847,-0.20574435591697693,-0.011527377180755138,0.1632770448923111,98.4754409790039,40,0.9639587998390198,0.011064520105719566,190.59280395507812,0.0043543861247599125,-0.09054119419306517,4,-2.0402560234069824,0.010754871182143688,0.0002849999873433262,2.777632474899292,1.0007107257843018,0.15863029658794403,0.15863029658794403,0.1632770448923111,0,3.0458292961120605,5,7.090000152587891,1.0007107257843018,1.0007107257843018,30.149999618530273,980.533447265625,100000.0,1746613397.2055335,0.1534028798341751,0,92.11727142333984,0.03275983780622482,NaN,104.93576049804688,-0.0004506083205342293,0.1632770448923111
1.3727965354919434,1359.286331975,1000,0.19167283177375793,0.33389368653297424,0.04421541094779968,0.04257616028189659,0.19289186596870422,98.29683685302734,40,0.9552024602890015,0.010234926827251911,189.4110870361328,0.005846942774951458,0.05410353746265173,5,-0.976327657699585,0.007623780053108931,0.00028199999360367656,1.0532828569412231,1.000137448310852,0.19167283177375793,0.19167283177375793,0.19289186596870422,0,2.0695016384124756,6,7.420000076293945,1.0001373291015625,1.000137448310852,32.5,1170.0035400390625,120000.0,1746613586.675905,-0.1688692718744278,0,91.1141586303711,0.03321460634469986,NaN,105.59043884277344,0.0014925566501915455,0.19289186596870422
1.3721694946289062,1549.186650966,1000,0.22496585547924042,0.3760879337787628,0.12837806344032288,0.07193776965141296,0.22404082119464874,98.45829772949219,40,0.9546680450439453,0.01129822712391615,188.10577392578125,0.006111036520451307,0.029361609369516373,6,3.052025556564331,0.00936723593622446,0.0002789999998640269,2.5078179836273193,0.9982859492301941,0.22496585547924042,0.22496585547924042,0.22404082119464874,0,5.121527194976807,7,13.100000381469727,0.9982859492301941,0.9982859492301941,58.75,1358.1668701171875,140000.0,1746613774.851458,0.2448728382587433,0,89.64740753173828,0.052043791860342026,NaN,106.32315826416016,0.0002640937454998493,0.22404082119464874
1.3717174530029297,1735.87461704,1000,0.2590539753437042,0.5221378803253174,0.10214953124523163,0.049105241894721985,0.2553621828556061,98.03425598144531,40,0.9542175531387329,0.010022391565144062,189.83935546875,0.0063026538118720055,-0.02283252775669098,7,-1.131206750869751,0.008083260618150234,0.00027600000612437725,1.6493333578109741,0.9992637038230896,0.2590539753437042,0.2590539753437042,0.2553621828556061,0,3.9903204441070557,8,12.09000015258789,0.9992637038230896,0.9992637038230896,38.20000076293945,1548.07958984375,160000.0,1746613964.7516925,0.043972164392471313,0,91.80502319335938,0.02485092543065548,NaN,105.35223388671875,0.00019161729142069817,0.2553621828556061
1.3694889545440674,1926.663778379,1000,0.2937842309474945,0.764924943447113,0.10460226982831955,0.022450057789683342,0.286813884973526,97.92389678955078,40,0.9519041180610657,0.011280477978289127,186.62022399902344,0.003862433135509491,-0.026655184105038643,8,-1.5320298671722412,0.00958718080073595,0.0002730000123847276,2.4469738006591797,0.9978708624839783,0.2937842309474945,0.2937842309474945,0.286813884973526,0,2.4582905769348145,9,11.720000267028809,0.9978708624839783,0.9978708624839783,37.75,1734.75927734375,180000.0,1746614151.4397645,0.1210324615240097,0,88.6962661743164,0.028968585655093193,NaN,107.16952514648438,-0.0024402206763625145,0.286813884973526
1.3554050922393799,2120.061772002,1000,0.32909661531448364,0.753359854221344,0.14037224650382996,0.027816995978355408,0.3176098167896271,98.2830810546875,40,0.9384932518005371,0.012382511980831623,190.66612243652344,0.0028262825217097998,0.005366938188672066,9,0.8271560668945312,0.012018617242574692,0.0002699999895412475,1.4372966289520264,1.0004709959030151,0.32909661531448364,0.32909661531448364,0.3176098167896271,0,3.2854466438293457,10,13.050000190734863,1.0004709959030151,1.0004709959030151,26.600000381469727,1925.4930419921875,200000.0,1746614342.2287848,0.03300651162862778,0,92.38297271728516,0.05046801269054413,NaN,104.8954086303711,-0.0010361506137996912,0.3176098167896271
1.3455051183700562,2309.78084057,1000,0.3648645579814911,1.165118932723999,0.13887135684490204,-0.019021159037947655,0.34837856888771057,98.82817840576172,40,0.9293452501296997,0.011636053211987019,193.31439208984375,0.003831835463643074,-0.04683815501630306,10,0.6036345958709717,0.010288967750966549,0.00026699999580159783,3.1755969524383545,1.0014015436172485,0.3648645579814911,0.3648645579814911,0.34837856888771057,0,3.8890812397003174,11,12.770000457763672,1.001401424407959,1.0014015436172485,33.25,2118.9287109375,220000.0,1746614535.6268065,-0.03297129273414612,0,94.48614501953125,0.0309935063123703,NaN,103.45841217041016,0.0010055529419332743,0.34837856888771057
1.349299669265747,2502.25117818,1000,0.4007778465747833,1.316741943359375,0.31168225407600403,0.06351165473461151,0.379797101020813,97.3672866821289,40,0.9330008029937744,0.012158092111349106,189.63026428222656,0.004169718828052282,0.08253281377255917,11,2.057126760482788,0.010512933135032654,0.0002640000020619482,2.2503087520599365,0.999241292476654,0.4007778465747833,0.4007778465747833,0.379797101020813,0,5.9462080001831055,12,10.989999771118164,0.999241292476654,0.999241292476654,44.349998474121094,2308.644775390625,240000.0,1746614725.3458345,-0.02618115022778511,0,92.26287841796875,0.061001263558864594,NaN,105.46839904785156,0.0003378833644092083,0.379797101020813
1.3352100849151611,2691.668972427,1000,0.43665680289268494,1.9300390481948853,0.40386027097702026,-0.03230992704629898,0.4107434153556824,97.71300506591797,40,0.9199323058128357,0.011539512313902378,192.3992919921875,0.005004065111279488,-0.09582158178091049,12,-0.8511972427368164,0.012858492322266102,0.0002610000083222985,2.977813720703125,1.0003491640090942,0.43665680289268494,0.43665680289268494,0.4107434153556824,0,5.095010757446289,13,10.130000114440918,1.0003491640090942,1.0003491640090942,28.0,2501.1318359375,260000.0,1746614917.816296,0.007298696786165237,0,94.68623352050781,0.059053242206573486,NaN,103.95048522949219,0.0008343462832272053,0.4107434153556824
