Loss/Loss_pi/Delta,Misc/Alpha,Train/KL,Train/PolicyRatio,Train/PolicyRatio/Min,Train/LR,Metrics/EpCost,Misc/xHx,Time/Rollout,Misc/gradient_norm,Loss/Loss_cost_critic/Delta,Train/Epoch,Misc/H_inv_g,Misc/FinalStepNorm,Value/Adv,Value/reward,_timestamp,_step,Loss/Loss_reward_critic,_runtime,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Metrics/EpRet,Time/FPS,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Train/Entropy,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Metrics/EpLen,Time/Total,TotalEnvSteps,Train/PolicyStd,Time/Update,Train/StopIter,Time/Epoch,Value/cost,Loss/Loss_pi
0.0027843480929732323,2.235521078109741,0.00030641083139926195,1.0002390146255493,1.0002391338348389,0,45.5099983215332,0.004001947119832039,242.06800842285156,0.05577860772609711,-0.8899106979370117,10,0.15380136668682098,0.34382617473602295,6.103515470812226e-09,0.06791847944259644,1743308683.7813742,11,0.014188874512910843,3015.448020476,0,0.3862989544868469,0.9314700961112976,80.30078887939453,1,0.3862989544868469,0.0001690369681455195,0.006356093101203442,1.435172438621521,2.3755080699920654,0.3862989544868469,1.0002391338348389,1000,2758.83984375,220000.0,1.01673424243927,6.995530605316162,10,249.0635528564453,4.285590648651123,-0.006728751584887505
0.00019766343757510185,2.1844136714935303,0.0003133871650788933,1.0000282526016235,1.000028371810913,0,38.41999816894531,0.004191401414573193,243.63070678710938,0.09281810373067856,-0.6152292490005493,11,0.15110242366790771,0.3300701677799225,5.340575981449547e-09,0.020600171759724617,1743308934.4654129,12,0.010322167538106441,3265.390513363,0,0.4209126830101013,1.093909502029419,79.8028564453125,1,0.4209126830101013,2.006225440709386e-05,-0.0038667069748044014,1.4207749366760254,1.7602788209915161,0.4209126830101013,1.000028371810913,1000,3009.53466796875,240000.0,1.0022631883621216,6.9868597984313965,10,250.61758422851562,3.77062726020813,-0.006531088147312403
-0.0027637300081551075,1.5258893966674805,0.00026511013857088983,0.9992939829826355,0.9992939829826355,0,41.66999816894531,0.008589805103838444,242.87100219726562,0.10858235508203506,0.5264238119125366,12,0.213068425655365,0.32511886954307556,-1.5258788677030566e-09,0.04512353241443634,1743309184.4079437,13,0.011116961017251015,3515.814658948,0,0.4553622603416443,1.154046654701233,80.04582977294922,1,0.4553622603416443,0.0004992153844796121,0.0007947934791445732,1.4158531427383423,2.2867026329040527,0.4553622603416443,0.9992939829826355,1000,3259.458251953125,260000.0,0.9971467852592468,6.985837459564209,10,249.8568572998047,4.01395845413208,-0.00929481815546751
-0.0006651291623711586,1.3779423236846924,0.0003142859786748886,0.9997212886810303,0.9997212886810303,0,39.43000030517578,0.010533373802900314,243.34901428222656,0.12285403907299042,0.0598905086517334,13,0.2315685749053955,0.3190881609916687,1.3923644459623574e-08,0.1620015799999237,1743309434.8318765,14,0.017389338463544846,3764.49882387,0,0.48956379294395447,1.7932708263397217,79.88554382324219,1,0.48956379294395447,0.00019707866886164993,0.006272377446293831,1.3961080312728882,2.346593141555786,0.48956379294395447,0.9997212886810303,1000,3509.901123046875,280000.0,0.977744996547699,7.0091705322265625,10,250.3582000732422,4.0665764808654785,-0.009959947317838669
-0.0005881180986762047,1.3668402433395386,0.0002164016623282805,0.9990439414978027,0.9990439414978027,0,42.720001220703125,0.010705181397497654,241.6178741455078,0.0744183212518692,0.40221190452575684,14,0.2628946006298065,0.35933491587638855,2.4604796422522668e-08,0.1674186736345291,1743309683.5162907,15,0.019418945536017418,4016.067213013,0,0.523730993270874,2.282214403152466,80.44316864013672,1,0.523730993270874,0.0006760354153811932,0.0020296070724725723,1.3873709440231323,2.748805046081543,0.523730993270874,0.9990439414978027,1000,3758.589111328125,300000.0,0.9693906903266907,7.004834175109863,10,248.6227264404297,4.6148681640625,-0.010548065416514874
-0.0004272880032658577,1.2466415166854858,0.0003485656634438783,1.0004128217697144,1.0004128217697144,0,45.650001525878906,0.012869049794971943,244.50730895996094,0.1914360672235489,0.4629237651824951,15,0.23716095089912415,0.29565468430519104,1.5258788677030566e-09,0.21728944778442383,1743309935.0847259,16,0.023475540801882744,4265.91759857,0,0.5580143928527832,2.926015853881836,79.52398681640625,1,0.5580143928527832,0.0002918809768743813,0.004056595265865326,1.3913201093673706,3.211728811264038,0.5580143928527832,1.0004128217697144,1000,4010.15087890625,320000.0,0.9735004305839539,6.9891133308410645,10,251.49642944335938,3.7746992111206055,-0.010975353419780731
0.002215159125626087,1.4966380596160889,0.0003291162720415741,1.0002132654190063,1.000213384628296,0,48.599998474121094,0.008928858675062656,242.7855224609375,0.21459458768367767,-0.9845452308654785,16,0.19278664886951447,0.2885318100452423,-7.629394005448376e-09,0.2638395428657532,1743310184.9350092,17,0.0214746855199337,4516.115139462,0,0.5925321578979492,3.745039939880371,80.06902313232422,1,0.5925321578979492,0.00015082952450029552,-0.0020008552819490433,1.3875722885131836,2.2271835803985596,0.5925321578979492,1.000213384628296,1000,4260.0029296875,340000.0,0.9696971774101257,6.998948574066162,10,249.78448486328125,3.755685567855835,-0.008760194294154644
-0.0010254308581352234,1.3797776699066162,0.0003140525077469647,1.0003350973129272,1.0003350973129272,0,47.81999969482422,0.010505368933081627,243.11666870117188,0.11750929802656174,0.15883421897888184,17,0.22099363803863525,0.30492210388183594,-2.3651121949797016e-08,0.25957539677619934,1743310435.1326356,18,0.021241210401058197,4766.872643833,0,0.6272118091583252,4.328141689300537,79.96344757080078,1,0.6272118091583252,0.00023692149261478335,-0.00023347511887550354,1.379590630531311,2.3860177993774414,0.6272118091583252,1.0003350973129272,1000,4510.18408203125,360000.0,0.9617834687232971,6.99759578704834,10,250.11427307128906,3.8752851486206055,-0.009785625152289867
-0.0014158058911561966,1.205772876739502,0.0003074657288379967,0.999284565448761,0.9992846250534058,0,48.529998779296875,0.013756205327808857,243.69363403320312,0.11272472888231277,-0.17202258110046387,18,0.2626286447048187,0.3166705071926117,9.155272984173735e-09,0.41084930300712585,1743310685.89015,19,0.02669883519411087,5017.337683405,0,0.6620612144470215,4.828919887542725,79.7802963256836,1,0.6620612144470215,0.0005059026880189776,0.005457624793052673,1.3677263259887695,2.2139952182769775,0.6620612144470215,0.9992846250534058,1000,4760.955078125,380000.0,0.9504186511039734,6.994808673858643,10,250.68846130371094,3.5808796882629395,-0.011201431043446064
-0.0003960486501455307,1.12162184715271,0.0003593740111682564,0.9997813701629639,0.9997813701629639,0,46.310001373291016,0.01589778997004032,243.396484375,0.3027917444705963,0.4498465061187744,19,0.25101444125175476,0.2815432846546173,1.5258788677030566e-09,0.3897337019443512,1743310936.3551774,20,0.024891994893550873,5269.242924696,0,0.6969497799873352,5.210549831390381,79.87421417236328,1,0.6969497799873352,0.00015459464339073747,-0.0018068403005599976,1.3534985780715942,2.663841724395752,0.6969497799873352,0.9997813701629639,1000,5011.42138671875,400000.0,0.9372789859771729,6.997204780578613,10,250.39369201660156,3.7767717838287354,-0.011597479693591595
0.002786736935377121,1.5670061111450195,0.00032817776082083583,0.9987680315971375,0.9987680315971375,0,37.90999984741211,0.008144943974912167,244.83871459960938,0.1760248988866806,-0.933336615562439,20,0.19533133506774902,0.30608540773391724,4.577636492086867e-09,0.3704775869846344,1743311188.2600384,21,0.030438469722867012,5519.004590778,0,0.7314324378967285,5.195563793182373,79.4169692993164,1,0.7314324378967285,0.0008711472619324923,0.005546474829316139,1.3433218002319336,1.730505108833313,0.7314324378967285,0.9987680315971375,1000,5263.3251953125,420000.0,0.9278358817100525,6.996617317199707,10,251.83534240722656,2.968998908996582,-0.008810742758214474
-0.0018965154886245728,1.1821562051773071,0.0003504232154227793,0.9996293187141418,0.9996293783187866,0,39.93000030517578,0.014311326667666435,242.7082061767578,0.2483179271221161,1.065801978111267,21,0.22451598942279816,0.26541295647621155,-1.831054596834747e-08,0.48194512724876404,1743311438.0220928,22,0.03228859603404999,5769.558338264,0,0.7656772136688232,5.667158603668213,80.0967025756836,1,0.7656772136688232,0.00026212530792690814,0.0018501263111829758,1.33744478225708,2.79630708694458,0.7656772136688232,0.9996293783187866,1000,5513.0927734375,440000.0,0.9227094650268555,6.989943504333496,10,249.6981658935547,3.9640116691589355,-0.010707258246839046
-0.0025999601930379868,1.0463510751724243,0.00032174272928386927,1.0002769231796265,1.0002769231796265,0,42.09000015258789,0.018267322331666946,243.48805236816406,0.20376692712306976,-0.1340925693511963,22,0.28363773226737976,0.2967846393585205,-6.484984993448961e-09,0.6357273459434509,1743311688.5757947,23,0.03593313321471214,6020.290589076,0,0.7998363375663757,6.500896453857422,79.84194946289062,1,0.7998363375663757,0.0001957299973582849,0.003644537180662155,1.3404067754745483,2.662214517593384,0.7998363375663757,1.0002769231796265,1000,5763.6513671875,460000.0,0.9256455302238464,7.0068206787109375,10,250.49488830566406,3.498680830001831,-0.013307218439877033
0.001704225316643715,1.1589616537094116,0.0003449709329288453,1.000107765197754,1.000107765197754,0,41.150001525878906,0.014889893122017384,243.66156005859375,0.24550755321979523,-0.45667481422424316,23,0.23990771174430847,0.27804386615753174,6.103515470812226e-09,0.594470202922821,1743311939.3080375,24,0.0421871580183506,6270.747949736,0,0.8338716626167297,6.9792799949646,79.78971862792969,1,0.8338716626167297,7.614534843014553e-05,0.006254024803638458,1.3451834917068481,2.2055397033691406,0.8338716626167297,1.000107765197754,1000,6014.37353515625,480000.0,0.9302670955657959,6.997279167175293,10,250.6588592529297,2.9912478923797607,-0.011602993123233318
-0.0015980489552021027,0.9627017378807068,0.00038879981730133295,0.9996728897094727,0.9996728897094727,0,40.27000045776367,0.021579744294285774,243.40235900878906,0.24037393927574158,-0.19211435317993164,24,0.270876407623291,0.2607732117176056,-4.577636492086867e-09,0.7222655415534973,1743312189.765462,25,0.04240306839346886,6521.353412921,0,0.8677521347999573,7.607990741729736,79.87614440917969,1,0.8677521347999573,0.00023133000649977475,0.00021591037511825562,1.3321629762649536,2.013425350189209,0.8677521347999573,0.9996728897094727,1000,6264.8359375,500000.0,0.9187180995941162,6.9852776527404785,10,250.3876495361328,3.772878408432007,-0.013201042078435421
0.0029413504526019096,1.2412832975387573,0.00028743394068442285,0.9995255470275879,0.9995255470275879,0,44.779998779296875,0.012980392202734947,243.5368194580078,0.12718254327774048,-0.1404954195022583,25,0.2575606405735016,0.3197057247161865,-4.1961669694501325e-09,0.56232088804245,1743312440.3707905,26,0.03243417292833328,6770.1288565,0,0.901750922203064,7.804950714111328,79.82930755615234,1,0.901750922203064,0.00033551701926626265,-0.009968895465135574,1.3252674341201782,1.8729299306869507,0.901750922203064,0.9995255470275879,1000,6515.43408203125,520000.0,0.9126860499382019,6.997712135314941,10,250.5345458984375,2.3803820610046387,-0.010259691625833511
-0.0033177146688103676,0.9229328036308289,0.0003035042609553784,0.9977815747261047,0.9977816343307495,0,48.720001220703125,0.02347954362630844,241.70944213867188,0.24209962785243988,0.39287269115448,26,0.31597426533699036,0.29162299633026123,1.5258788677030566e-09,0.6854850649833679,1743312689.1461036,27,0.03620729222893715,7020.560308037,0,0.9360635280609131,7.670223236083984,80.41336822509766,1,0.9360635280609131,0.0015686213737353683,0.0037731193006038666,1.3242350816726685,2.2658026218414307,0.9360635280609131,0.9977816343307495,1000,6764.22509765625,540000.0,0.9121639132499695,7.0054121017456055,10,248.71485900878906,3.0865652561187744,-0.013577406294643879
0.001938655972480774,1.1342222690582275,0.00036750867730006576,0.9991162419319153,0.9991163015365601,0,49.08000183105469,0.0155465267598629,243.37391662597656,0.24480202794075012,0.43216967582702637,27,0.2413123995065689,0.27370190620422363,-7.247924482811641e-09,0.7748867273330688,1743312939.5776381,28,0.04229350388050079,7271.683603693,0,0.9706674218177795,7.872540473937988,79.88018035888672,1,0.9706674218177795,0.00062489730771631,0.006086211651563644,1.3085311651229858,2.697972297668457,0.9706674218177795,0.9991163015365601,1000,7014.65576171875,560000.0,0.8983688354492188,7.001067161560059,10,250.37498474121094,4.162799835205078,-0.011638750322163105
-0.006950163282454014,0.6586765646934509,0.0003938045701943338,0.9992448687553406,0.9992448687553406,0,58.65999984741211,0.04609835520386696,244.06016540527344,0.3829679489135742,0.7885761260986328,28,0.3851111829280853,0.25366371870040894,4.577636492086867e-09,0.7927533984184265,1743313190.700614,29,0.046329181641340256,7522.226429633,0,1.005991816520691,7.813795566558838,79.66252136230469,1,1.005991816520691,0.0005339444032870233,0.004035677760839462,1.2862602472305298,3.48654842376709,1.005991816520691,0.9992448687553406,1000,7265.77099609375,580000.0,0.8782013058662415,6.998908042907715,10,251.05909729003906,4.1355767250061035,-0.01858891360461712
0.0064206840470433235,1.0685597658157349,0.00032155588269233704,0.9998677372932434,0.9998677968978882,0,58.22999954223633,0.017515886574983597,243.4884796142578,0.17738860845565796,-1.330317497253418,29,0.26761600375175476,0.2859637141227722,0.0,0.6656379103660583,1743313441.243863,30,0.054326653480529785,7772.388263492,0,1.0419104099273682,7.513055801391602,79.84770202636719,1,1.0419104099273682,9.350980690214783e-05,0.00799747183918953,1.287906289100647,2.156230926513672,1.0419104099273682,0.9998677968978882,1000,7516.31201171875,600000.0,0.878943145275116,6.98834228515625,10,250.47683715820312,3.92765474319458,-0.012168229557573795
-0.004064195789396763,0.8109287619590759,0.0003771455376408994,0.9999334216117859,0.9999334216117859,0,60.279998779296875,0.030413363128900528,243.11703491210938,0.40323540568351746,0.14674782752990723,30,0.33389678597450256,0.2707664966583252,0.0,0.9710162281990051,1743313691.4057796,31,0.05825721099972725,8022.881517747,0,1.0784286260604858,8.29797649383545,79.9686050415039,1,1.0784286260604858,4.706398249254562e-05,0.003930557519197464,1.302876591682434,2.302978754043579,1.0784286260604858,0.9999334216117859,1000,7766.47607421875,620000.0,0.8920744061470032,6.981085777282715,10,250.09814453125,4.431775093078613,-0.016232425346970558
0.0014405343681573868,0.86290043592453,0.00033208553213626146,0.9991555213928223,0.9991555213928223,0,55.959999084472656,0.026860153302550316,243.45462036132812,0.16897961497306824,0.18831992149353027,31,0.3452911376953125,0.297951877117157,-1.5258788677030566e-09,0.640131950378418,1743313941.898763,32,0.038294047117233276,8273.616108619,0,1.1152563095092773,8.139449119567871,79.85962677001953,1,1.1152563095092773,0.0005971365608274937,-0.019963163882493973,1.2955958843231201,2.4912986755371094,1.1152563095092773,0.9991555213928223,1000,8016.9794921875,640000.0,0.8855121731758118,6.9847869873046875,10,250.43942260742188,3.077035427093506,-0.014791890978813171
0.0029092812910676003,1.0572030544281006,0.00038283600588329136,1.000017523765564,1.000017523765564,0,50.470001220703125,0.01789422705769539,243.6456298828125,0.411902517080307,-0.398421049118042,32,0.25564682483673096,0.27027058601379395,3.433227480087453e-09,0.7543688416481018,1743314192.6336024,33,0.039432790130376816,8524.260838851,0,1.1520758867263794,7.596242904663086,79.7898941040039,1,1.1520758867263794,1.2363139830995351e-05,0.0011387430131435394,1.2824270725250244,2.0928776264190674,1.1520758867263794,1.000017523765564,1000,8267.697265625,660000.0,0.8736612200737,7.012661933898926,10,250.65829467773438,4.355891704559326,-0.011882609687745571
-0.0029467102140188217,0.8651162981987,0.0003424609312787652,1.0001472234725952,1.0001472234725952,0,43.959999084472656,0.026722729206085205,243.6071319580078,0.2956782877445221,0.21112847328186035,33,0.31109297275543213,0.269131600856781,6.866454960174906e-09,0.943207323551178,1743314443.2783232,34,0.046445876359939575,8774.882714385,0,1.1885385513305664,7.652326583862305,79.80950164794922,1,1.1885385513305664,0.00010413082054583356,0.007013086229562759,1.273114800453186,2.3040060997009277,1.1885385513305664,1.0001472234725952,1000,8518.365234375,680000.0,0.8652353286743164,6.989574432373047,10,250.5967254638672,3.505669116973877,-0.014829319901764393
0.002613300457596779,1.044085144996643,0.0003586325328797102,1.000189185142517,1.000189185142517,0,43.939998626708984,0.018346698954701424,243.38002014160156,0.2089419662952423,-0.268740177154541,34,0.26556622982025146,0.2772737443447113,3.051757735406113e-09,0.8923742175102234,1743314693.900127,35,0.04636983200907707,9025.501115247,0,1.224683165550232,8.175387382507324,79.880615234375,1,1.224683165550232,0.00013374599802773446,-7.604435086250305e-05,1.2724322080612183,2.0352659225463867,1.224683165550232,1.000189185142517,1000,8768.787109375,700000.0,0.864077627658844,6.993600845336914,10,250.37362670898438,3.7540171146392822,-0.012216019444167614
-0.00646629836410284,0.7148388624191284,0.0003777954843826592,1.0003503561019897,1.0003503561019897,0,47.599998474121094,0.03913934528827667,243.54266357421875,0.4151187837123871,0.4716610908508301,35,0.3628007769584656,0.25934410095214844,3.051757735406113e-09,0.9199020266532898,1743314944.5181327,36,0.05626649409532547,9275.156544814,0,1.2607474327087402,7.960511684417725,79.82868957519531,1,1.2607474327087402,0.0002476549125276506,0.009896662086248398,1.270251750946045,2.506927013397217,1.2607474327087402,1.0003503561019897,1000,9019.5712890625,720000.0,0.8627216219902039,6.993826866149902,10,250.5364990234375,4.1838531494140625,-0.018682317808270454
0.008097668178379536,1.2188482284545898,0.0003419532731641084,0.9982280731201172,0.9982280731201172,0,41.91999816894531,0.013462644070386887,242.5596160888672,0.2336011528968811,-0.8036539554595947,36,0.2386837601661682,0.2909192740917206,1.7929076889799944e-08,0.7481458783149719,1743315194.1737235,37,0.051315102726221085,9525.57891928,0,1.2964203357696533,7.921324253082275,80.14160919189453,1,1.2964203357696533,0.0012529133819043636,-0.004951391369104385,1.2612947225570679,1.703273057937622,1.2964203357696533,0.9982280731201172,1000,9269.2109375,740000.0,0.8548144698143005,6.998602867126465,10,249.55824279785156,4.018603324890137,-0.010584649629890919
-0.0059914300218224525,0.7901939153671265,0.00037656037602573633,1.0009511709213257,1.0009511709213257,0,46.220001220703125,0.03203040733933449,243.3512420654297,0.4247507154941559,0.912207841873169,37,0.3215652108192444,0.2540988624095917,3.814697002724188e-09,0.9378504753112793,1743315444.5960543,38,0.04082246124744415,9775.783429764,0,1.3319916725158691,8.258493423461914,79.88973236083984,1,1.3319916725158691,0.0006724951090291142,-0.010492641478776932,1.261551856994629,2.615480899810791,1.3319916725158691,1.0009511709213257,1000,9519.6533203125,760000.0,0.8547388911247253,6.993819236755371,10,250.34507751464844,4.870053768157959,-0.01657607965171337
0.0023861434310674667,0.8658092021942139,0.0003304837446194142,0.9992509484291077,0.9992510080337524,0,44.099998474121094,0.026679974049329758,243.12318420410156,0.20596398413181305,-0.30573081970214844,38,0.34212803840637207,0.29621759057044983,1.7166137400437265e-09,0.9774599671363831,1743315694.8008845,39,0.056979671120643616,10027.690344664,0,1.3673515319824219,8.564366340637207,79.96314239501953,1,1.3673515319824219,0.0005296453600749373,0.016157209873199463,1.2472890615463257,2.3097500801086426,1.3673515319824219,0.9992510080337524,1000,9769.845703125,780000.0,0.8430218696594238,6.99202823638916,10,250.11521911621094,4.677062034606934,-0.014189936220645905
0.002101961523294449,1.0811841487884521,0.0003248192952014506,0.9993578791618347,0.9993578791618347,0,43.630001068115234,0.017109226435422897,244.7837371826172,0.26004481315612793,-0.24943280220031738,39,0.2746347486972809,0.296930730342865,1.6212462483622403e-09,0.8662804961204529,1743315946.7074575,40,0.04407716915011406,10276.621695981,0,1.4024968147277832,7.9681620597839355,79.4385986328125,1,1.4024968147277832,0.0004540620429906994,-0.012902501970529556,1.2362881898880005,2.060317277908325,1.4024968147277832,0.9993578791618347,1000,10021.701171875,800000.0,0.8338446617126465,6.98301887512207,10,251.76678466796875,3.6426711082458496,-0.012087974697351456
0.0014640623703598976,1.2863587141036987,0.0003855458926409483,0.9993724822998047,0.9993724822998047,0,34.959999084472656,0.012086636386811733,241.85507202148438,0.20683316886425018,-0.5214790105819702,40,0.2024693787097931,0.26044824719429016,-5.340575981449547e-09,0.8822322487831116,1743316195.638871,41,0.04216128960251808,10527.01325425,0,1.4369267225265503,7.779311656951904,80.37178802490234,1,1.4369267225265503,0.00044369391980580986,-0.0019158795475959778,1.2332712411880493,1.538838267326355,1.4369267225265503,0.9993724822998047,1000,10270.693359375,820000.0,0.8314409255981445,6.9884490966796875,10,248.84353637695312,4.1263861656188965,-0.010623912326991558
