Train/KL,Metrics/EpLen,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,_step,Safety/ShieldLagrangeMultiplier/Min,_runtime,Time/Update,Time/Epoch,Metrics/EpRet,Time/Rollout,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic/Delta,Value/cost,TotalEnvSteps,Value/Adv,Value/reward,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/Epoch,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi/Delta,Train/PolicyStd,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,Metrics/EpCost,Train/PolicyRatio/Min,Safety/shield_adv_c,Train/LR,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Train/StopIter,Train/PolicyRatio/Max,Time/FPS,_timestamp,Safety/EpCostShield,Time/Total,Train/Entropy
0.00881440844386816,1000,0.006175719201564789,6.460643291473389,1,0.04500000178813934,465.838592693,128.8611602783203,256.92706298828125,-2.3938682079315186,128.06582641601562,0.04500000178813934,0.006175719201564789,-0.11450459063053131,20000.0,-0.10406135022640228,-0.15281279385089874,-0.4576074779033661,0.04500000178813934,6.460643291473389,0,1.0024985074996948,0.03599999472498894,-0.4576074779033661,0.9832319021224976,0.16312703490257263,0.03599999472498894,0,0.010433227755129337,12.050000190734863,1.0024986267089844,NaN,0.0002969999914057553,0,0.03599999472498894,40,1.0024986267089844,77.84310913085938,1746496648.34251,34.650001525878906,256.92828369140625,1.4019569158554077
0.02051444724202156,1000,0.005238187499344349,15.116692066192627,2,0.07772035896778107,685.21352923,114.7907485961914,207.82752990722656,-1.5583364963531494,93.0367431640625,0.07772035896778107,-0.0009375317022204399,0.2047051191329956,40000.0,-0.022296801209449768,-0.1659494936466217,-0.4213186502456665,0.07772035896778107,21.577335357666016,1,1.000353455543518,0.06844325363636017,0.036288827657699585,0.9443714618682861,0.6321062445640564,0.06844325363636017,0,0.013840827159583569,33.5,1.000353455543518,NaN,0.00029399999766610563,0,0.06844325363636017,36,1.000353455543518,96.233642578125,1746496856.2427387,90.19999694824219,464.8381042480469,1.360963225364685
0.007533871103078127,1000,0.006915613077580929,0.9164543151855469,3,0.11129806190729141,906.700212263,127.29497528076172,219.2989501953125,-0.8689038157463074,92.00392150878906,0.11129806190729141,0.00167742557823658,1.7068843841552734,60000.0,-0.14920583367347717,-0.11237698048353195,-0.3682877719402313,0.11129806190729141,22.493789672851562,2,1.0022636651992798,0.10195097327232361,0.05303087830543518,0.9291335344314575,2.114680528640747,0.10195097327232361,0,0.009287259541451931,36.75,1.0022636651992798,NaN,0.000291000003926456,0,0.10195097327232361,40,1.0022636651992798,91.19970703125,1746497075.6177998,105.05000305175781,684.212890625,1.3446173667907715
0.006890029646456242,1000,0.00478074885904789,-6.208417892456055,4,0.14548851549625397,1129.798767499,127.78395080566406,221.41244506835938,-0.3788408637046814,93.62844848632812,0.14548851549625397,-0.002134864218533039,2.8250510692596436,80000.0,0.01037178747355938,-0.07703619450330734,-0.3748161196708679,0.14548851549625397,16.285371780395508,3,1.0023914575576782,0.13610348105430603,-0.006528347730636597,0.9142008423805237,4.80727481842041,0.13610348105430603,0,0.009971791878342628,39.8125,1.0023914575576782,NaN,0.0002880000101868063,0,0.13610348105430603,40,1.0023914575576782,90.32915496826172,1746497297.104273,98.5,905.697265625,1.3280857801437378
0.008862562477588654,1000,0.007806201931089163,-1.045938491821289,5,0.18007339537143707,1352.607612665,126.74722290039062,223.02963256835938,0.03262128680944443,96.2823486328125,0.18007339537143707,0.003025453072041273,3.3357112407684326,100000.0,-0.03815464675426483,-0.0476156510412693,-0.3494749069213867,0.18007339537143707,15.239433288574219,4,1.0050747394561768,0.17069724202156067,0.0253412127494812,0.8878080248832703,3.56497859954834,0.17069724202156067,0,0.010183727368712425,45.66999816894531,1.0050747394561768,NaN,0.0002849999873433262,0,0.17069724202156067,40,1.0050747394561768,89.67417907714844,1746497520.2030466,101.4000015258789,1128.80615234375,1.2988282442092896
0.010404340922832489,1000,0.008740974590182304,-1.7240991592407227,6,0.2147139459848404,1574.530152112,127.7463150024414,222.72056579589844,0.949777364730835,94.97420501708984,0.2147139459848404,0.0009347726590931416,2.827324390411377,120000.0,0.14390359818935394,2.375593248871155e-05,-0.35559991002082825,0.2147139459848404,13.515334129333496,5,1.005314588546753,0.20565283298492432,-0.006125003099441528,0.8599891662597656,5.595506191253662,0.20565283298492432,0,0.011154849082231522,51.72999954223633,1.0053147077560425,NaN,0.00028199999360367656,0,0.20565283298492432,40,1.0053147077560425,89.79862213134766,1746497743.0112932,88.1500015258789,1351.5906982421875,1.2660470008850098
0.006313596852123737,1000,0.010183037258684635,5.291777610778809,7,0.24976548552513123,1798.195619561,127.60456085205078,221.84390258789062,1.6181927919387817,94.23928833007812,0.24976548552513123,0.0014420626685023308,4.679511070251465,140000.0,0.24120642244815826,0.013309244066476822,-0.31815487146377563,0.24976548552513123,18.807111740112305,6,1.0031999349594116,0.24094820022583008,0.03744503855705261,0.8402329087257385,6.4896240234375,0.24094820022583008,0,0.00953172892332077,56.65999984741211,1.0031999349594116,NaN,0.0002789999998640269,0,0.24094820022583008,40,1.0031999349594116,90.15348052978516,1746497964.9343548,121.55000305175781,1573.5333251953125,1.2428359985351562
0.007650449872016907,1000,0.01235896535217762,-1.8477096557617188,8,0.28508317470550537,2022.180301065,128.03660583496094,223.58836364746094,2.346189022064209,95.55168914794922,0.28508317470550537,0.0021759280934929848,6.043598651885986,160000.0,-0.2362869828939438,0.11110473424196243,-0.3746141493320465,0.28508317470550537,16.959402084350586,7,1.0037564039230347,0.2765716314315796,-0.056459277868270874,0.8248350024223328,10.302326202392578,0.2765716314315796,0,0.009920922107994556,59.709999084472656,1.0037564039230347,NaN,0.00027600000612437725,0,0.2765716314315796,40,1.0037564039230347,89.4500961303711,1746498188.599946,114.55000305175781,1797.18994140625,1.2247283458709717
0.0074227117002010345,1000,0.013601389713585377,5.590095520019531,9,0.32079169154167175,2244.850036068,128.680419921875,223.90017700195312,2.983926296234131,95.2197036743164,0.32079169154167175,0.0012424243614077568,6.14915132522583,180000.0,-0.05193629115819931,0.17146137356758118,-0.2619500756263733,0.32079169154167175,22.549497604370117,8,1.0031946897506714,0.31252601742744446,0.11266407370567322,0.8098360896110535,9.00456428527832,0.31252601742744446,0,0.009736486710608006,67.69999694824219,1.0031946897506714,NaN,0.0002730000123847276,0,0.31252601742744446,40,1.0031946897506714,89.32552337646484,1746498412.5842943,157.5,2021.1671142578125,1.2058908939361572
0.007588329259306192,1000,0.01679646596312523,-6.712298393249512,10,0.3562912344932556,2468.923876705,128.31109619140625,222.571044921875,3.4604368209838867,94.25990295410156,0.3562912344932556,0.003195076249539852,5.9262309074401855,200000.0,-0.27146095037460327,0.18340101838111877,-0.36197715997695923,0.3562912344932556,15.837199211120605,9,1.0030741691589355,0.3487689197063446,-0.10002708435058594,0.8000004887580872,8.875494956970215,0.3487689197063446,0,0.010044402442872524,65.93000030517578,1.0030741691589355,NaN,0.0002699999895412475,0,0.3487689197063446,40,1.0030741691589355,89.85894775390625,1746498635.2539558,100.30000305175781,2243.829345703125,1.19424569606781
0.008306030184030533,1000,0.018055465072393417,-1.0362844467163086,11,0.3914560079574585,2692.532071498,129.26173400878906,224.00146484375,4.2330641746521,94.73966979980469,0.3914560079574585,0.0012589991092681885,7.131221771240234,220000.0,0.27702459692955017,0.2848682105541229,-0.4342974126338959,0.3914560079574585,14.800914764404297,10,1.0052685737609863,0.3852618336677551,-0.07232025265693665,0.789814293384552,10.74586296081543,0.3852618336677551,0,0.010094849392771721,66.61000061035156,1.0052685737609863,NaN,0.00026699999580159783,0,0.3852618336677551,40,1.0052685737609863,89.2851333618164,1746498859.3280983,92.05000305175781,2467.930419921875,1.1811389923095703
0.007875856012105942,1000,0.016883250325918198,0.8435811996459961,12,0.4266546666622162,2915.714380438,129.00485229492188,223.52789306640625,4.829890727996826,94.52298736572266,0.4266546666622162,-0.0011722147464752197,6.0993332862854,240000.0,-0.1811806559562683,0.2848445177078247,-0.3390258252620697,0.4266546666622162,15.644495964050293,11,1.0031940937042236,0.4218794107437134,0.09527158737182617,0.776793897151947,8.729764938354492,0.4218794107437134,0,0.010209214873611927,62.869998931884766,1.0031940937042236,NaN,0.0002640000020619482,0,0.4218794107437134,40,1.0031940937042236,89.47428894042969,1746499082.935988,107.3499984741211,2691.5234375,1.1649149656295776
0.008769717998802662,1000,0.02006213366985321,1.6086702346801758,13,0.461998850107193,3138.731851552,129.9546661376953,223.10362243652344,5.190251350402832,93.1489028930664,0.461998850107193,0.003178883343935013,7.923928737640381,260000.0,-0.1579417586326599,0.43367528915405273,-0.3571202754974365,0.461998850107193,17.25316619873047,12,1.004263162612915,0.4586550295352936,-0.01809445023536682,0.7652156949043274,10.114017486572266,0.4586550295352936,0,0.010075206868350506,65.38999938964844,1.004263162612915,NaN,0.0002610000083222985,0,0.4586550295352936,40,1.004263162612915,89.64444732666016,1746499306.118473,114.25,2914.71435546875,1.1500135660171509
0.008155375719070435,1000,0.01663077063858509,-2.6490907669067383,14,0.497305691242218,3358.794980625,128.85787963867188,222.94509887695312,5.388223648071289,94.08716583251953,0.497305691242218,-0.00343136303126812,6.685855388641357,280000.0,0.13912567496299744,0.3870224356651306,-0.34121835231781006,0.497305691242218,14.60407543182373,13,1.0050054788589478,0.49540162086486816,0.015901923179626465,0.7516478896141052,9.131274223327637,0.49540162086486816,0,0.010797608643770218,59.779998779296875,1.0050054788589478,NaN,0.0002579999854788184,0,0.49540162086486816,40,1.0050054788589478,89.70818328857422,1746499529.135944,105.6500015258789,3137.73046875,1.1319493055343628
0.009768413379788399,1000,0.017301781103014946,-4.11400032043457,15,0.5309503674507141,3579.247234838,129.15939331054688,219.99009704589844,5.619882583618164,90.83064270019531,0.5309503674507141,0.0006710104644298553,6.589259147644043,300000.0,-0.24617783725261688,0.5008038878440857,-0.5551248788833618,0.5309503674507141,10.49007511138916,14,1.0074764490127563,0.5318860411643982,-0.21390652656555176,0.7401500940322876,10.004359245300293,0.5318860411643982,0,0.010920625180006027,52.95000076293945,1.0074764490127563,NaN,0.00025499999173916876,0,0.5318860411643982,40,1.0074764490127563,90.9131851196289,1746499749.1990967,43.900001525878906,3357.797119140625,1.1163734197616577
0.007855786010622978,1000,0.019914673641324043,-0.512176513671875,16,0.5635354518890381,3801.833758803,129.7467041015625,220.378662109375,5.47576904296875,90.63190460205078,0.5635354518890381,0.0026128925383090973,6.256042003631592,320000.0,-0.2753729224205017,0.4715563952922821,-0.5005917549133301,0.5635354518890381,9.977898597717285,15,1.0060114860534668,0.5679883360862732,0.05453312397003174,0.7287143468856812,9.602609634399414,0.5679883360862732,0,0.010215576738119125,48.939998626708984,1.0060116052627563,NaN,0.0002519999979995191,0,0.5679883360862732,40,1.0060116052627563,90.75289154052734,1746499969.6515446,55.75,3578.2490234375,1.1008657217025757
0.009260925464332104,1000,0.019213121384382248,3.4478578567504883,17,0.5956240296363831,4020.809546934,130.32577514648438,222.50437927246094,5.822308540344238,92.1785659790039,0.5956240296363831,-0.0007015522569417953,7.152193546295166,340000.0,-0.16859623789787292,0.5639541745185852,-0.486651211977005,0.5956240296363831,13.425756454467773,16,1.0064582824707031,0.6036368608474731,0.013940542936325073,0.7145504951477051,10.254490852355957,0.6036368608474731,0,0.010908154770731926,45.97999954223633,1.0064582824707031,NaN,0.00024900000425986946,0,0.6036368608474731,40,1.0064582824707031,89.88587188720703,1746500192.2380464,69.5,3800.822509765625,1.0810312032699585
0.008127379231154919,1000,0.014465113170444965,-4.551471710205078,18,0.6265212297439575,4241.635016286,129.54541015625,218.88558959960938,5.736583232879639,89.34012603759766,0.6265212297439575,-0.0047480082139372826,5.2830681800842285,360000.0,0.20137621462345123,0.568591296672821,-0.5008401274681091,0.6265212297439575,8.874284744262695,17,1.0059826374053955,0.6384286880493164,-0.014188915491104126,0.701808750629425,8.55737018585205,0.6384286880493164,0,0.010844587348401546,36.41999816894531,1.005982756614685,NaN,0.0002460000105202198,0,0.6384286880493164,40,1.005982756614685,91.37193298339844,1746500411.213862,45.29999923706055,4019.7900390625,1.0629957914352417
0.007547540124505758,1000,0.019243234768509865,4.35723876953125,19,0.6577873826026917,4466.120485448,129.3386993408203,220.75782775878906,6.164999008178711,91.41907501220703,0.6577873826026917,0.0047781215980648994,7.588517189025879,380000.0,-0.12997394800186157,0.6215395331382751,-0.39588847756385803,0.6577873826026917,13.231523513793945,18,1.003265142440796,0.6724595427513123,0.1049516499042511,0.6964187622070312,9.749492645263672,0.6724595427513123,0,0.010582887567579746,36.08000183105469,1.003265142440796,NaN,0.00024300000222865492,0,0.6724595427513123,40,1.003265142440796,90.59701538085938,1746500632.039123,92.0999984741211,4240.63818359375,1.054793357849121
0.009149940684437752,1000,0.019258441403508186,1.6192302703857422,20,0.6898157596588135,4685.449559303,129.75506591796875,224.39205932617188,6.484884738922119,94.63694763183594,0.6898157596588135,1.5206634998321533e-05,6.245197772979736,400000.0,-0.2812094986438751,0.6441389322280884,-0.3147178590297699,0.6898157596588135,14.850753784179688,19,1.0031284093856812,0.70609050989151,0.08117061853408813,0.6911460757255554,9.59708309173584,0.70609050989151,0,0.010739569552242756,41.0,1.0031284093856812,NaN,0.00023999999393709004,0,0.70609050989151,40,1.0031284093856812,89.12971496582031,1746500856.524808,110.44999694824219,4465.10205078125,1.0465160608291626
0.008540194481611252,1000,0.0201127752661705,-4.878665924072266,21,0.7210683822631836,4907.319682767,129.98727416992188,219.2562255859375,6.53997802734375,89.26890563964844,0.7210683822631836,0.0008543338626623154,5.6041388511657715,420000.0,-0.20271511375904083,0.5530942678451538,-0.4378158152103424,0.7210683822631836,9.972087860107422,20,1.0061836242675781,0.7394241094589233,-0.12309795618057251,0.6845858693122864,7.957904815673828,0.7394241094589233,0,0.010576779954135418,41.88999938964844,1.0061837434768677,NaN,0.00023700000019744039,0,0.7394241094589233,40,1.0061837434768677,91.21747589111328,1746501075.8536377,57.400001525878906,4684.447265625,1.036711573600769
