Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Misc/AcceptanceStep,Time/Update,Train/PolicyRatio/Min,Misc/gradient_norm,Value/reward,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Metrics/EpLen,Value/cost,Loss/Loss_pi,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,TotalEnvSteps,Train/PolicyRatio,Time/FPS,_runtime,Misc/Alpha,Misc/FinalStepNorm,Metrics/EpRet,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,Train/StopIter,Loss/Loss_pi/Delta,_timestamp,Time/Total,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Train/Entropy,Time/Epoch,Train/PolicyRatio/Std,Train/KL,Train/PolicyStd,Time/Rollout,Train/LR,Value/Adv,_step,Misc/xHx,Train/Epoch,Metrics/EpCost
0.5412269234657288,0.036859314888715744,1,10.828356742858887,1.0009992122650146,0.14214202761650085,0.8420296907424927,0.5412269234657288,0.18341553211212158,1000,4.1365885734558105,-0.009670297615230083,1.0009992122650146,0.5412269234657288,320000.0,1.000999093055725,211.07101440429688,1602.751750341,1.3564062118530273,0.24878598749637604,9.131448745727539,1.693429946899414,0,10,3.181491047143936e-05,1743307438.758471,1507.052001953125,-0.025708556175231934,0.0013082176446914673,1.332991600036621,94.75484466552734,0.0007064935634844005,0.00041687366319820285,0.917891800403595,83.92646026611328,0,-1.831054596834747e-08,16,0.010870512574911118,15,31.329999923706055
0.5715819597244263,0.039372168481349945,1,10.898868560791016,0.9999933242797852,0.244181826710701,0.9555585980415344,0.5715819597244263,0.19445796310901642,1000,4.3090009689331055,-0.010104073211550713,0.9999933242797852,0.5715819597244263,340000.0,0.9999933242797852,211.42465209960938,1697.422082985,1.33378005027771,0.25936415791511536,10.696660041809082,1.9575804471969604,0,10,-0.0004337755963206291,1743307533.4115453,1601.7181396484375,0.2641505002975464,0.002512853592634201,1.3210883140563965,94.59634399414062,4.720447122963378e-06,0.0003809253976214677,0.9071164727210999,83.69745635986328,0,-1.3732909920349812e-08,17,0.011242454871535301,16,30.979999542236328
0.6014582514762878,0.03955322876572609,1,10.794849395751953,1.0000466108322144,0.15087799727916718,1.0703136920928955,0.6014582514762878,0.1871698796749115,1000,3.886326551437378,-0.00943437684327364,1.0000466108322144,0.6014582514762878,360000.0,1.0000466108322144,211.39141845703125,1791.831222387,1.4767519235610962,0.2764034867286682,12.085043907165527,1.7518072128295898,0,10,0.0006696963682770729,1743307628.0818737,1696.3839111328125,-0.2057732343673706,0.0001810602843761444,1.3146005868911743,94.61122131347656,3.293076224508695e-05,0.0003562943311408162,0.9013516902923584,83.81634521484375,0,3.051757735406113e-09,18,0.009170952253043652,17,29.399999618530273
0.6312322020530701,0.03259018436074257,1,10.853941917419434,0.9981207847595215,0.155840665102005,1.202424168586731,0.6312322020530701,0.18677914142608643,1000,4.058687210083008,-0.009597963653504848,0.9981207847595215,0.6312322020530701,380000.0,0.9981207847595215,212.00677490234375,1886.210977311,1.3838164806365967,0.25846806168556213,14.482583045959473,2.009404182434082,0,10,-0.0001635868102312088,1743307722.490996,1790.781494140625,0.2575969696044922,-0.0069630444049835205,1.3000661134719849,94.33660888671875,0.0013287777546793222,0.00040341049316339195,0.8884616494178772,83.4826431274414,0,2.1362303925798187e-08,19,0.010444137267768383,18,34.09000015258789
0.6608065962791443,0.03401855751872063,1,10.818299293518066,0.9991143941879272,0.2667383551597595,1.245486855506897,0.6608065962791443,0.16498076915740967,1000,3.8142342567443848,-0.009048321284353733,0.9991143941879272,0.6608065962791443,400000.0,0.9991143345832825,212.08229064941406,1980.863486284,1.4805530309677124,0.24426278471946716,15.397172927856445,1.6754814386367798,0,10,0.0005496423691511154,1743307816.8707037,1885.1573486328125,-0.33392274379730225,0.0014283731579780579,1.2832236289978027,94.30302429199219,0.0006262459792196751,0.0003998161992058158,0.8737342357635498,83.48468780517578,0,-4.577636758540393e-08,20,0.009123921394348145,19,32.16999816894531
0.6902989149093628,0.0374787338078022,1,10.96306037902832,1.000543475151062,0.15177492797374725,1.4184081554412842,0.6902989149093628,0.15146659314632416,1000,4.1762542724609375,-0.008336176164448261,1.000543475151062,0.6902989149093628,420000.0,1.000543475151062,211.45455932617188,2075.344473573,1.5900311470031738,0.24083660542964935,16.543394088745117,1.742876410484314,0,10,0.0007121451199054718,1743307911.5232522,1979.8172607421875,0.06739497184753418,0.0034601762890815735,1.2710458040237427,94.58296966552734,0.00038426683750003576,0.00041937644709832966,0.8634343147277832,83.61988830566406,0,1.754760781125242e-08,21,0.007910758256912231,20,33.40999984741211
0.7198379039764404,0.03608054667711258,1,10.927022933959961,1.0017274618148804,0.15990912914276123,1.4747374057769775,0.7198379039764404,0.21076026558876038,1000,4.7078166007995605,-0.010213266126811504,1.0017274618148804,0.7198379039764404,440000.0,1.0017274618148804,211.89320373535156,2170.095290676,1.264128565788269,0.2664280831813812,17.2769718170166,1.8939918279647827,0,10,-0.001877089962363243,1743308006.004138,2074.273681640625,0.15111541748046875,-0.001398187130689621,1.2585006952285767,94.38717651367188,0.0012214718153700233,0.00036731164436787367,0.853144645690918,83.46012115478516,0,-1.3732909920349812e-08,22,0.012515469454228878,21,35.06999969482422
0.749451220035553,0.04111190512776375,1,10.801118850708008,0.9992563724517822,0.14158383011817932,1.4308853149414062,0.749451220035553,0.1501225233078003,1000,4.260634899139404,-0.00816428754478693,0.9992563724517822,0.749451220035553,460000.0,0.9992563724517822,211.23025512695312,2264.774943859,1.6397900581359863,0.24616943299770355,17.515687942504883,1.58324134349823,0,10,0.0020489785820245743,1743308100.755043,2169.052490234375,-0.31075048446655273,0.005031358450651169,1.2613309621810913,94.68340301513672,0.0005258240853436291,0.00036936753895133734,0.8553025126457214,83.88226318359375,0,-1.525878801089675e-08,23,0.007437944412231445,22,35.40999984741211
0.7792669534683228,0.036590881645679474,1,10.77118968963623,0.9987605810165405,0.24447868764400482,1.6402071714401245,0.7792669534683228,0.21711911261081696,1000,4.7517991065979,-0.01113895047456026,0.9987605810165405,0.7792669534683228,480000.0,0.9987605214118958,211.39649963378906,2359.329586533,1.1288866996765137,0.2451028823852539,18.01661491394043,2.1239030361175537,0,10,-0.0029746629297733307,1743308195.43462,2263.727783203125,0.5406616926193237,-0.004521023482084274,1.249420166015625,94.60894775390625,0.0008764296653680503,0.0003941527393180877,0.8449923396110535,83.83772277832031,0,-1.9836425835251248e-08,24,0.01569383405148983,23,37.400001525878906
0.8095265030860901,0.04204351827502251,1,10.963154792785645,0.9989714026451111,0.270735502243042,1.527585506439209,0.8095265030860901,0.20811182260513306,1000,4.803552627563477,-0.010995692573487759,0.9989714026451111,0.8095265030860901,500000.0,0.9989714026451111,211.6505126953125,2453.633283967,1.1936219930648804,0.24840684235095978,17.841411590576172,2.2218434810638428,0,10,0.00014325790107250214,1743308289.9892542,2358.29345703125,0.09794044494628906,0.005452636629343033,1.2258154153823853,94.49539947509766,0.0007273422670550644,0.0004220718110445887,0.8252003788948059,83.53221893310547,0,4.577636492086867e-09,25,0.014037704095244408,24,41.56999969482422
0.8402496576309204,0.042521823197603226,1,10.669336318969727,0.9992008209228516,0.20708417892456055,1.754018783569336,0.8402496576309204,0.20364351570606232,1000,4.407740592956543,-0.01041086670011282,0.9992008209228516,0.8402496576309204,520000.0,0.9992008209228516,212.23097229003906,2547.722676334,1.2053022384643555,0.24545198678970337,18.515975952148438,2.249061107635498,0,10,0.000584825873374939,1743308384.2929552,2452.589599609375,0.027217626571655273,0.000478304922580719,1.2008312940597534,94.23695373535156,0.0005651330575346947,0.0004051155410706997,0.8049314618110657,83.56758117675781,0,-1.831054596834747e-08,26,0.013766949996352196,25,42.70000076293945
0.8712437748908997,0.04422091320157051,1,10.796144485473633,0.9987034797668457,0.2580660581588745,1.7694991827011108,0.8712437748908997,0.16839048266410828,1000,4.5760626792907715,-0.009916483424603939,0.9987034797668457,0.8712437748908997,540000.0,0.9987034797668457,212.6963653564453,2641.673419384,1.3415707349777222,0.22590774297714233,18.74309539794922,1.719938039779663,0,10,0.0004943832755088806,1743308478.3824556,2546.688232421875,-0.529123067855835,0.0016990900039672852,1.1943106651306152,94.03075408935547,0.0009168063406832516,0.00043223012471571565,0.799842894077301,83.23458862304688,0,3.051757735406113e-09,27,0.011112261563539505,26,40.34000015258789
0.9025251865386963,0.04120835289359093,1,10.578096389770508,1.0005664825439453,0.19446317851543427,1.6852898597717285,0.9025251865386963,0.1684655398130417,1000,4.737637042999268,-0.008995170705020428,1.0005664825439453,0.9025251865386963,560000.0,1.0005664825439453,213.02259826660156,2736.572739079,1.4502887725830078,0.24432368576526642,18.994056701660156,1.6561132669448853,0,10,0.0009213127195835114,1743308572.3331687,2640.631103515625,-0.06382477283477783,-0.0030125603079795837,1.1974631547927856,93.88675689697266,0.0004005636437796056,0.000401055789552629,0.8024897575378418,83.30863189697266,0,0.0,28,0.009508687071502209,27,41.029998779296875
0.9338086843490601,0.042757172137498856,1,10.859352111816406,0.999122142791748,0.1877840906381607,1.700665831565857,0.9338086843490601,0.18626831471920013,1000,4.238858222961426,-0.009200983680784702,0.999122142791748,0.9338086843490601,580000.0,0.999122142791748,210.92153930664062,2830.593924206,1.3977299928665161,0.26035282015800476,18.82964324951172,1.5281105041503906,0,10,-0.0002058129757642746,1743308667.232563,2735.51708984375,-0.12800276279449463,0.0015488192439079285,1.197511076927185,94.82199096679688,0.0006207668920978904,0.00036144256591796875,0.802603006362915,83.96261596679688,0,5.340575981449547e-09,29,0.010237242095172405,28,36.900001525878906
0.9649761915206909,0.043979134410619736,1,10.859301567077637,0.9988231658935547,0.24917003512382507,1.7240736484527588,0.9649761915206909,0.166769877076149,1000,3.931314468383789,-0.009568415582180023,0.9988231658935547,0.9649761915206909,600000.0,0.9988231658935547,212.90167236328125,2924.809570558,1.3359730243682861,0.22280006110668182,19.05042266845703,1.5208234786987305,0,10,-0.0003674319013953209,1743308761.2536025,2829.5361328125,-0.007287025451660156,0.0012219622731208801,1.1930514574050903,93.94007873535156,0.000832119258120656,0.00041446127579547465,0.7996044158935547,83.08074188232422,0,-1.9073485846288207e-10,30,0.011205576360225677,29,34.970001220703125
0.9958617687225342,0.03938988223671913,1,10.886826515197754,0.9995825290679932,0.22261211276054382,1.9038105010986328,0.9958617687225342,0.16929121315479279,1000,4.356489658355713,-0.008478782139718533,0.9995825290679932,0.9958617687225342,620000.0,0.9995825290679932,212.42308044433594,3018.853890251,1.4966493844985962,0.25336959958076477,18.686119079589844,1.5990304946899414,0,10,0.0010896334424614906,1743308855.4693122,2923.769287109375,0.07820701599121094,-0.004589252173900604,1.189267873764038,94.15172576904297,0.00029519651434384286,0.0003647692210506648,0.7969301342964172,83.26487731933594,0,-1.4495848965623281e-08,31,0.008928722701966763,30,32.18000030517578
1.0265920162200928,0.04148111864924431,1,10.469972610473633,0.9988381266593933,0.23981362581253052,1.7972718477249146,1.0265920162200928,0.17956985533237457,1000,4.245602130889893,-0.0096797039732337,0.9988381266593933,1.0265920162200928,640000.0,0.9988381266593933,212.82073974609375,3113.082572187,1.2997809648513794,0.23340146243572235,18.53209686279297,1.652924656867981,0,10,-0.0012009218335151672,1743308949.5135496,3017.808349609375,0.05389416217803955,0.002091236412525177,1.1826149225234985,93.9758071899414,0.0008216106798499823,0.0003822477301582694,0.7918936610221863,83.50579833984375,0,-2.2888182460434336e-09,32,0.011838298290967941,31,33.47999954223633
1.0573540925979614,0.03818404674530029,1,10.793891906738281,0.9982725381851196,0.21010108292102814,1.8432904481887817,1.0573540925979614,0.1589951366186142,1000,4.3762078285217285,-0.009235349483788013,0.9982725381851196,1.0573540925979614,660000.0,0.9982724785804749,212.44631958007812,3207.415213477,1.531126856803894,0.24344173073768616,18.845718383789062,2.135977268218994,0,10,0.00044435448944568634,1743309043.7423182,3112.017333984375,0.4830526113510132,-0.0032970719039440155,1.1873582601547241,94.14143371582031,0.0012215280439704657,0.0004084283718839288,0.7956600785255432,83.3475112915039,0,7.629394338515283e-10,33,0.008531141094863415,32,35.88999938964844
1.0883594751358032,0.04033864662051201,1,10.999231338500977,0.9995333552360535,0.2562226355075836,1.9748300313949585,1.0883594751358032,0.1766025424003601,1000,4.555649280548096,-0.009448648430407047,0.9995333552360535,1.0883594751358032,680000.0,0.9995333552360535,212.19192504882812,3294.193288611,1.2932615280151367,0.22839327156543732,19.33734130859375,1.9166796207427979,0,10,-0.0002132989466190338,1743309138.0747426,3206.358642578125,-0.2192976474761963,0.0021545998752117157,1.1741453409194946,94.2542953491211,0.000329981732647866,0.00042036562808789313,0.7860234379768372,83.25503540039062,0,0.0,34,0.011957955546677113,33,39.029998779296875
1.1197415590286255,0.042168520390987396,1,8.401785850524902,1.0004905462265015,0.3962850272655487,1.8487573862075806,1.1197415590286255,0.18195292353630066,1000,4.679086685180664,-0.010297805070877075,1.0004905462265015,1.1197415590286255,700000.0,1.0004905462265015,230.66392517089844,3368.060495713,1.227551817893982,0.22335664927959442,19.74622917175293,2.1167709827423096,0,10,-0.0008491566404700279,1743309224.8530655,3293.149658203125,0.20009136199951172,0.0018298737704753876,1.1660990715026855,86.70623016357422,0.00034684044658206403,0.00038638358819298446,0.7794468998908997,78.3044204711914,0,1.1444091230217168e-09,35,0.013272414915263653,34,41.41999816894531
1.1513378620147705,0.03710676729679108,1,8.381969451904297,0.9992475509643555,0.20736084878444672,2.1083223819732666,1.1513378620147705,0.1744927614927292,1000,4.769883632659912,-0.009191050194203854,0.9992475509643555,1.1513378620147705,720000.0,0.9992475509643555,271.05828857421875,3441.803789345,1.448272705078125,0.2527131140232086,20.005373001098633,1.54076087474823,0,10,0.0011067548766732216,1743309298.7203724,3367.0078125,-0.5760101079940796,-0.00506175309419632,1.1727246046066284,73.78486633300781,0.0005320337368175387,0.0003752769553102553,0.7841780781745911,65.40287780761719,0,3.051757735406113e-09,36,0.009535178542137146,35,39.5099983215332
1.1831468343734741,0.044358544051647186,1,8.367372512817383,1.001530408859253,0.36393219232559204,1.9732714891433716,1.1831468343734741,0.21721072494983673,1000,4.530000686645508,-0.010532870888710022,1.001530408859253,1.1831468343734741,740000.0,1.0015302896499634,271.4606018066406,3515.558064272,1.264650583267212,0.27469566464424133,20.42889976501465,1.7970046997070312,0,10,-0.0013418206945061684,1743309372.4637058,3440.756591796875,0.25624382495880127,0.00725177675485611,1.1770352125167847,73.6755142211914,0.001082162489183247,0.00039937157998792827,0.7874875664710999,65.30812072753906,0,-1.831054596834747e-08,37,0.012505139224231243,36,39.779998779296875
1.2149646282196045,0.03882332518696785,1,8.371112823486328,0.9983887672424316,0.2055346518754959,1.9111419916152954,1.2149646282196045,0.20791572332382202,1000,4.732814311981201,-0.011378203518688679,0.9983887672424316,1.2149646282196045,760000.0,0.9983887672424316,271.4584045410156,3589.403909786,1.122538447380066,0.2333933711051941,20.29686737060547,1.8091225624084473,0,10,-0.0008453326299786568,1743309446.2179987,3514.5,0.012117862701416016,-0.0055352188646793365,1.1738901138305664,73.67611694335938,0.0011393417371436954,0.0004009719705209136,0.785150945186615,65.30497741699219,0,7.629394005448376e-09,38,0.015871839597821236,37,37.0099983215332
1.2466905117034912,0.04407346621155739,1,8.35692024230957,0.9996476173400879,0.2477148026227951,2.033191442489624,1.2466905117034912,0.2123016119003296,1000,4.112850189208984,-0.010149932466447353,0.9996476173400879,1.2466905117034912,780000.0,0.9996476173400879,271.17388916015625,3663.262858524,1.2808740139007568,0.27193161845207214,20.270570755004883,1.6827943325042725,0,10,0.0012282710522413254,1743309520.0638895,3588.33056640625,-0.1263282299041748,0.005250141024589539,1.170284390449524,73.75341796875,0.0002491440682206303,0.00033272680593654513,0.7820255160331726,65.39647674560547,0,-6.103515470812226e-09,39,0.01219036802649498,38,35.470001220703125
1.278117299079895,0.03510616719722748,1,8.357786178588867,0.9996800422668457,0.13837647438049316,2.1517446041107178,1.278117299079895,0.17408567667007446,1000,4.413920879364014,-0.009096956811845303,0.9996800422668457,1.278117299079895,800000.0,0.9996800422668457,271.0051574707031,3736.963136398,1.427313208580017,0.24847480654716492,20.6790714263916,1.668236494064331,0,10,0.0010529756546020508,1743309593.9228332,3662.223388671875,-0.014557838439941406,-0.00896729901432991,1.1694990396499634,73.7993392944336,0.00022627238649874926,0.0003729892196133733,0.7816621661186218,65.44153594970703,0,7.629394005448376e-09,40,0.009817276149988174,39,32.290000915527344
1.3095697164535522,0.04048541933298111,1,8.370477676391602,0.9997915029525757,0.3825106620788574,1.9235761165618896,1.3095697164535522,0.22085444629192352,1000,4.468897342681885,-0.012314808554947376,0.9997915029525757,1.3095697164535522,820000.0,0.9997914433479309,271.60699462890625,3810.50740632,1.0453275442123413,0.2308652400970459,19.818140029907227,2.0820794105529785,0,10,-0.0032178517431020737,1743309667.6231415,3735.91796875,0.41384291648864746,0.005379252135753632,1.1669012308120728,73.63580322265625,0.00014742968778591603,0.0004070584545843303,0.7799939513206482,65.26530456542969,0,4.959106458812812e-09,41,0.01830311305820942,40,36.369998931884766
