Time/Epoch,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Safety/EpCostShield,Train/Entropy,Train/KL,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Metrics/EpCost,Safety/shield_violation,Train/StopIter,Train/PolicyStd,TotalEnvSteps,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Train/Epoch,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Time/Update,_runtime,_step,_timestamp,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_adv_c,Value/reward,Value/cost,Train/LR,Metrics/LagrangeMultiplier,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Train/PolicyRatio/Min,Time/FPS,Train/PolicyRatio,Time/Rollout,Value/Adv
173.75389099121094,0.044999994337558746,20.62592887878418,0.03599999472498894,0.03599999472498894,-0.4428459107875824,20.62592887878418,0.004379727877676487,0,111.5999984741211,1.3899890184402466,0.013356247916817665,1.0028904676437378,0.01251530833542347,62.900001525878906,-0.027099402621388435,40,0.971718430519104,20000.0,-0.1374390572309494,0.004379727877676487,0,0.044999994337558746,173.75474548339844,80.38607788085938,327.601373075,1,1746504513.5361214,0,NaN,-0.05819174647331238,0.14833687245845795,0.0002969999914057553,0.03599999472498894,1000,0.044999994337558746,-0.4428459107875824,1.0028904676437378,115.10533905029297,1.0028904676437378,93.36775970458984,0.059809278696775436
153.11947631835938,0.07987576723098755,-2.083972930908203,0.07091934978961945,0.07091934978961945,0.06412547826766968,18.541955947875977,0.00414039334282279,0,151.6999969482422,1.352144718170166,0.01385256927460432,1.0044691562652588,0.012360556051135063,58.82500076293945,3.311429977416992,40,0.9362123608589172,40000.0,0.4189704954624176,-0.00023933453485369682,1,0.07987576723098755,326.9425354003906,80.90129089355469,483.077953854,2,1746504666.7239568,0,NaN,-0.035205595195293427,2.1253812313079834,0.00029399999766610563,0.07091934978961945,1000,0.07987576723098755,-0.3787204325199127,1.0044691562652588,130.61695861816406,1.0044690370559692,72.21812438964844,-0.08786343038082123
155.41363525390625,0.11485370993614197,1.7758159637451172,0.10594592988491058,0.10594592988491058,0.03445124626159668,20.317771911621094,0.0034898174926638603,0,173.14999389648438,1.3317053318023682,0.01055507455021143,1.0041230916976929,0.009297598153352737,66.11666870117188,5.988184928894043,40,0.9174574017524719,60000.0,0.6837863326072693,-0.0006505758501589298,2,0.11485370993614197,482.4250183105469,81.22999572753906,647.584362116,3,1746504822.2005844,0,NaN,-0.016463782638311386,3.0358481407165527,0.000291000003926456,0.10594592988491058,1000,0.11485370993614197,-0.34426918625831604,1.0041230916976929,128.6888427734375,1.0041229724884033,74.18360137939453,-0.2625381350517273
164.3699951171875,0.14959825575351715,-5.157824516296387,0.14093369245529175,0.14093369245529175,-0.029936939477920532,15.159947395324707,0.00937283132225275,0,129.10000610351562,1.3108311891555786,0.006708920001983643,1.0042452812194824,0.009467456489801407,61.375,8.718348503112793,40,0.8990330100059509,80000.0,1.0361706018447876,0.00588301382958889,3,0.14959825575351715,646.8573608398438,90.67365264892578,802.620479472,4,1746504986.7066307,0,NaN,0.0018885956378653646,3.3471086025238037,0.0002880000101868063,0.14093369245529175,1000,0.14959825575351715,-0.3742061257362366,1.0042452812194824,121.67671203613281,1.0042452812194824,73.69627380371094,-0.03588070720434189
154.92019653320312,0.1840149164199829,3.82700252532959,0.17595306038856506,0.17595306038856506,0.16659030318260193,18.986949920654297,0.011064532212913036,0,273.95001220703125,1.2984163761138916,0.005998120177537203,1.0026251077651978,0.009201775304973125,63.56999969482422,9.597167015075684,40,0.8878012895584106,100000.0,1.3459887504577637,0.001691700890660286,4,0.1840149164199829,801.9132080078125,80.2226333618164,958.215611595,5,1746505141.7428567,0,NaN,0.03466017544269562,3.9913077354431152,0.0002849999873433262,0.17595306038856506,1000,0.1840149164199829,-0.20761582255363464,1.0026251077651978,129.09872436523438,1.0026251077651978,74.69751739501953,0.017922505736351013
155.5222930908203,0.2187255620956421,-2.1617565155029297,0.21102267503738403,0.21102267503738403,-0.08973619341850281,16.825193405151367,0.01785883493721485,0,199.14999389648438,1.2948801517486572,0.0069638388231396675,1.002111792564392,0.00938249658793211,64.83999633789062,11.596318244934082,40,0.8847091794013977,120000.0,2.090024709701538,0.006794302724301815,5,0.2187255620956421,957.5534057617188,82.09278106689453,1120.06144046,6,1746505297.3380153,0,NaN,0.08765489608049393,4.0493693351745605,0.00028199999360367656,0.21102267503738403,1000,0.2187255620956421,-0.29735201597213745,1.002111792564392,128.59893798828125,1.002111792564392,73.4294662475586,-0.12102501839399338
161.7745819091797,0.25338640809059143,-1.8577032089233398,0.24618664383888245,0.24618664383888245,0.0038602352142333984,14.967490196228027,0.017817093059420586,0,170.9499969482422,1.2780946493148804,0.008154661394655704,1.0034089088439941,0.009486080147325993,67.44999694824219,9.7271146774292,40,0.8699766993522644,140000.0,2.579383611679077,-4.174187779426575e-05,6,0.25338640809059143,1119.4007568359375,88.41554260253906,1279.575284721,7,1746505459.183831,0,NaN,0.13602674007415771,5.154358863830566,0.0002789999998640269,0.24618664383888245,1000,0.25338640809059143,-0.29349178075790405,1.0034089088439941,123.62881469726562,1.0034089088439941,73.3590087890625,-0.1739732325077057
159.4556121826172,0.2883150279521942,3.2520360946655273,0.2813724875450134,0.2813724875450134,-0.012789547443389893,18.219526290893555,0.018087850883603096,0,204.64999389648438,1.263405442237854,0.009163656271994114,1.0037997961044312,0.010362622328102589,65.56999969482422,13.909972190856934,40,0.857149600982666,160000.0,3.090618371963501,0.0002707578241825104,7,0.2883150279521942,1278.9276123046875,85.2192611694336,1433.068179199,8,1746505618.698119,0,NaN,0.1911778301000595,5.472522258758545,0.00027600000612437725,0.2813724875450134,1000,0.2883150279521942,-0.30628132820129395,1.0037997961044312,125.42675018310547,1.0037996768951416,74.23631286621094,-0.12090848386287689
153.43804931640625,0.32328298687934875,-1.2986698150634766,0.3167017102241516,0.3167017102241516,-0.023899942636489868,16.920856475830078,0.02984035573899746,0,185.89999389648438,1.2507818937301636,0.009762594476342201,1.0033715963363647,0.010123427025973797,70.9000015258789,13.786015510559082,40,0.8466954231262207,180000.0,3.8391573429107666,0.011752504855394363,8,0.32328298687934875,1432.420654296875,79.74453735351562,1588.254272676,9,1746505772.1909204,0,NaN,0.23658396303653717,6.214210033416748,0.0002730000123847276,0.3167017102241516,1000,0.32328298687934875,-0.3301812708377838,1.0033715963363647,130.34576416015625,1.0033715963363647,73.69347381591797,-0.23298978805541992
155.12213134765625,0.3585034906864166,-1.8355932235717773,0.3520500659942627,0.3520500659942627,0.08425511419773102,15.0852632522583,0.04316793382167816,0,211.89999389648438,1.2380239963531494,0.008341004140675068,1.004502773284912,0.010401963256299496,67.2699966430664,13.559088706970215,40,0.8361660838127136,200000.0,4.357367515563965,0.013327578082680702,9,0.3585034906864166,1587.5975341796875,81.75727844238281,1747.697747171,10,1746505927.3768284,0,NaN,0.2739996612071991,6.580033779144287,0.0002699999895412475,0.3520500659942627,1000,0.3585034906864166,-0.2459261566400528,1.004502773284912,128.9306640625,1.004502773284912,73.36480712890625,-0.0689045861363411
