Loss/Loss_pi/Delta,Value/cost,Train/Entropy,Value/Adv,Train/PolicyRatio,Misc/gradient_norm,Time/Update,Train/LR,Train/KL,Time/Epoch,_timestamp,Misc/AcceptanceStep,_step,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Misc/H_inv_g,TotalEnvSteps,Loss/Loss_reward_critic,Misc/Alpha,Train/PolicyStd,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Time/Rollout,Misc/xHx,Value/reward,Misc/FinalStepNorm,Train/Epoch,Loss/Loss_reward_critic/Delta,_runtime,Train/StopIter,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_pi,Metrics/EpCost,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Time/Total,Metrics/EpRet,Train/PolicyRatio/Std,Metrics/EpLen
-0.007063558790832758,-0.016474032774567604,1.4238505363464355,-3.738403364650367e-08,0.999929666519165,0.05969136580824852,8.637493133544922,0,0.0003412865335121751,95.42008972167969,1743314667.04378,1,1,1.2567873001098633,1.2567873001098633,0.14447064697742462,20000.0,0.0066436417400836945,1.9322211742401123,1.0049777030944824,0.999929666519165,0.035999998450279236,86.78257751464844,0.0053569246083498,0.0512521006166935,0.27914923429489136,0,0.0066436417400836945,192.001513445,10,0,0.999929666519165,209.59945678710938,-0.007063558790832758,15.149999618530273,0.035999998450279236,0.035999998450279236,95.42092895507812,-1.090702772140503,4.973328032065183e-05,1000
-0.0019447091035544872,0.404817134141922,1.4155913591384888,6.484984993448961e-09,0.9996698498725891,0.08056062459945679,8.578598022460938,0,0.0003344443393871188,95.45120239257812,1743314762.85384,1,2,0.4186350703239441,-0.8381522297859192,0.1983737200498581,40000.0,0.004201710224151611,1.5267890691757202,0.9969996809959412,0.9996699094772339,0.06987089663743973,86.8725814819336,0.008579685352742672,0.03429732844233513,0.3028748333454132,1,-0.002441931515932083,288.719934311,10,0,0.9996699094772339,209.53115844726562,-0.009008267894387245,9.875,0.06987089663743973,0.06987089663743973,190.9720916748047,-0.915695071220398,0.00023346544185187668,1000
-0.0015077730640769005,0.19157220423221588,1.3988847732543945,1.3732909920349812e-08,1.0013624429702759,0.1326208859682083,8.595155715942383,0,0.00042315723840147257,96.612060546875,1743314859.573203,1,3,0.11969248950481415,-0.29894258081912994,0.1973097026348114,60000.0,0.0021869114134460688,1.3434808254241943,0.9804895520210266,1.0013625621795654,0.10212528705596924,88.01688385009766,0.011080686934292316,0.011494715698063374,0.2650817930698395,2,-0.0020147988107055426,385.362433685,10,0,1.0013625621795654,207.01348876953125,-0.010516040958464146,6.583333492279053,0.10212528705596924,0.10212528705596924,287.9551696777344,-0.6252832412719727,0.0009634207235649228,1000
0.003316138871014118,0.07283411175012589,1.3900823593139648,7.629394005448376e-09,0.9995279312133789,0.040789224207401276,8.62614631652832,0,0.00022642231488134712,96.58757019042969,1743314956.2157607,1,4,0.45977160334587097,0.3400791138410568,0.18788540363311768,80000.0,0.00431559095159173,1.9203603267669678,0.9720308780670166,0.9995279312133789,0.1336820423603058,87.9614028930664,0.0054233018308877945,0.004551384132355452,0.3608076870441437,3,0.0021286795381456614,482.553394901,10,0,0.9995279312133789,207.06597900390625,-0.0071999020874500275,6.525000095367432,0.1336820423603058,0.1336820423603058,384.6385498046875,-0.5319759249687195,0.00033377495128661394,1000
-0.0019003460183739662,0.38573524355888367,1.3830963373184204,6.6757199768119335e-09,0.9993515014648438,0.08883704990148544,8.634596824645996,0,0.0003415574028622359,97.08748626708984,1743315053.4067237,1,5,0.23950481414794922,-0.22026678919792175,0.19254329800605774,100000.0,0.0024362062104046345,1.7072036266326904,0.9654636383056641,0.9993515014648438,0.16440512239933014,88.45287322998047,0.006862127222120762,0.003687859745696187,0.3287106454372406,4,-0.0018793847411870956,578.333252738,10,0,0.9993515014648438,205.99977111816406,-0.009100248105823994,5.46999979019165,0.16440512239933014,0.16440512239933014,481.7795715332031,-0.4250187575817108,0.0004585296264849603,1000
-2.1680258214473724e-05,0.10390546917915344,1.3814176321029663,-5.340575981449547e-09,0.9997779726982117,0.042529717087745667,8.597826957702637,0,0.00029418664053082466,95.7096939086914,1743315149.186522,1,6,0.920947253704071,0.6814424395561218,0.2077341079711914,120000.0,0.002641131868585944,1.69107985496521,0.9640421867370605,0.9997779726982117,0.19444885849952698,87.1118392944336,0.0069936057552695274,0.0042951288633048534,0.35129496455192566,5,0.0002049256581813097,673.841841562,10,0,0.9997779726982117,208.9652557373047,-0.009121928364038467,5.099999904632568,0.19444885849952698,0.19444885849952698,577.5956420898438,-0.1923515647649765,0.0001570391614222899,1000
-0.0001464635133743286,0.5730178356170654,1.3797117471694946,-1.5258788677030566e-09,0.9992758631706238,0.08652077615261078,8.646782875061035,0,0.00035925046540796757,95.4537353515625,1743315244.6952236,1,7,1.2535014152526855,0.3325541615486145,0.1965433657169342,140000.0,0.0028064344078302383,1.5850355625152588,0.9625106453895569,0.9992758631706238,0.22540229558944702,86.80693054199219,0.00796070322394371,0.00022697821259498596,0.3115282356739044,6,0.00016530253924429417,768.603741366,10,0,0.9992758631706238,209.52560424804688,-0.009268391877412796,8.680000305175781,0.22540229558944702,0.22540229558944702,673.1192626953125,-0.012182787992060184,0.0005120279965922236,1000
0.002856086939573288,1.1881312131881714,1.36225163936615,-5.340575981449547e-09,1.0000654458999634,0.05115729197859764,8.657064437866211,0,0.000299865409033373,94.70697021484375,1743315339.457115,1,8,1.0714406967163086,-0.18206071853637695,0.16656222939491272,160000.0,0.01161734014749527,1.9886763095855713,0.9459002017974854,1.000065565109253,0.2573636472225189,86.04988098144531,0.005057092756032944,0.005809423979371786,0.33123835921287537,7,0.008810905739665031,864.396252591,10,0,1.000065565109253,211.17770385742188,-0.006412304937839508,10.220000267028809,0.2573636472225189,0.2573636472225189,767.8784790039062,0.021000223234295845,4.624915891326964e-05,1000
-0.002316135913133621,0.31578484177589417,1.356297492980957,0.0,1.000376582145691,0.0738295316696167,8.611970901489258,0,0.00030033697839826345,95.720458984375,1743315435.2496543,1,9,1.0975258350372314,0.02608513832092285,0.20596586167812347,180000.0,0.006188625935465097,1.515313982963562,0.9401946663856506,1.000376582145691,0.2903599143028259,87.10846710205078,0.008710121735930443,0.006558380089700222,0.31210294365882874,8,-0.005428714212030172,960.612145259,10,0,1.000376582145691,208.94174194335938,-0.00872844085097313,18.6299991607666,0.2903599143028259,0.2903599143028259,863.6555786132812,0.14920347929000854,0.0002662556944414973,1000
0.0010331119410693645,1.6466400623321533,1.349422812461853,3.051757735406113e-09,0.9992873668670654,0.11397695541381836,8.623680114746094,0,0.00035775642027147114,96.14763641357422,1743315531.4655678,1,10,0.7010878920555115,-0.39643794298171997,0.17741316556930542,200000.0,0.0036158498842269182,1.6866010427474976,0.9339027404785156,0.9992873668670654,0.32433947920799255,87.52393341064453,0.007030798587948084,0.012691494077444077,0.29922524094581604,9,-0.002572776051238179,1055.054459838,10,0,0.9992873668670654,208.01344299316406,-0.007695328909903765,18.450000762939453,0.32433947920799255,0.32433947920799255,959.8738403320312,0.19696004688739777,0.0005039077368564904,1000
-0.0021964781917631626,0.9571101665496826,1.3397588729858398,-1.5258788677030566e-09,1.0006974935531616,0.20248565077781677,8.62612247467041,0,0.0003675002953968942,94.37793731689453,1743315625.9078457,1,11,2.094355583190918,1.3932676911354065,0.20459356904029846,220000.0,0.018168192356824875,1.3531368970870972,0.9248263835906982,1.0006974935531616,0.3587341010570526,85.75179290771484,0.010923104360699654,0.020337432622909546,0.2768431305885315,10,0.014552342472597957,1149.875391977,10,0,1.0006974935531616,211.9139404296875,-0.009891807101666927,28.399999618530273,0.3587341010570526,0.3587341010570526,1054.32080078125,0.10095065087080002,0.0004932305309921503,1000
0.0031637526117265224,1.4688961505889893,1.3204965591430664,-6.103515470812226e-09,0.9998218417167664,0.09421705454587936,8.615516662597656,0,0.0003288934822194278,94.74866485595703,1743315720.7287993,1,12,0.7124460339546204,-1.3819095492362976,0.1600310206413269,240000.0,0.006645325571298599,1.9552758932113647,0.9073613286018372,0.9998218417167664,0.3939514756202698,86.13312530517578,0.005231341812759638,0.007778726052492857,0.3129047751426697,11,-0.011522866785526276,1245.169749547,10,0,0.9998218417167664,211.08477783203125,-0.006728054489940405,24.829999923706055,0.3939514756202698,0.3939514756202698,1149.13330078125,0.03326892852783203,0.00012596289161592722,1000
-0.00345910107716918,1.5249371528625488,1.310436725616455,0.0,0.9999515414237976,0.10830902308225632,8.625618934631348,0,0.00036335590993985534,95.16786193847656,1743315816.0231013,1,13,1.397768497467041,0.6853224635124207,0.2088606208562851,260000.0,0.006023253779858351,1.342221736907959,0.8982648849487305,0.9999515414237976,0.42988061904907227,86.54222106933594,0.01110148523002863,0.007226008456200361,0.28033727407455444,12,-0.0006220717914402485,1340.227984592,10,0,0.9999515414237976,210.1549835205078,-0.010187155567109585,30.309999465942383,0.42988061904907227,0.42988061904907227,1244.3736572265625,0.04194919019937515,3.425134491408244e-05,1000
0.002554279286414385,1.5970021486282349,1.308221459388733,3.8146971692576415e-10,0.9995591044425964,0.07663799077272415,8.776226043701172,0,0.00029792211716994643,94.99140930175781,1743315911.0813775,1,14,0.9691512584686279,-0.4286172389984131,0.17394351959228516,280000.0,0.011193603277206421,1.809629201889038,0.896422803401947,0.9995591044425964,0.466254323720932,86.21516418457031,0.006107311695814133,0.013143275864422321,0.3147732615470886,13,0.00517034949734807,1434.550308603,10,0,0.9995591044425964,210.5453643798828,-0.0076328762806952,23.31999969482422,0.466254323720932,0.466254323720932,1339.4908447265625,-0.04331691190600395,0.00031177428900264204,1000
-0.0015452406369149685,2.2221240997314453,1.3032606840133667,7.629394005448376e-09,1.0000423192977905,0.10327232629060745,8.640026092529297,0,0.000292602606350556,94.26361083984375,1743316005.40371,1,15,1.1480859518051147,0.17893469333648682,0.21986797451972961,300000.0,0.008445202372968197,1.387618899345398,0.8923429846763611,1.0000423192977905,0.5031628012657166,85.6235580444336,0.010386977344751358,-0.009213065728545189,0.3050929605960846,14,-0.002748400904238224,1528.890557051,10,0,1.0000423192977905,212.17095947265625,-0.009178116917610168,26.549999237060547,0.5031628012657166,0.5031628012657166,1433.822265625,-0.20555371046066284,2.9840206480002962e-05,1000
-0.0001865113154053688,1.7384910583496094,1.3055623769760132,-3.051757735406113e-09,1.0002344846725464,0.12371035665273666,8.63080883026123,0,0.00031765594030730426,94.29305267333984,1743316099.7439153,1,16,1.268821120262146,0.12073516845703125,0.2050667107105255,320000.0,0.006309917662292719,1.4016867876052856,0.8944455981254578,1.0002344846725464,0.5397641062736511,85.66222381591797,0.01017952710390091,0.010774177499115467,0.2874392867088318,15,-0.002135284710675478,1624.164041833,10,0,1.0002344846725464,212.1046905517578,-0.009364628233015537,17.5,0.5397641062736511,0.5397641062736511,1528.173583984375,-0.04505821317434311,0.00016577761562075466,1000
-0.0011493880301713943,1.8513646125793457,1.30132257938385,0.0,1.0006660223007202,0.16719207167625427,8.623490333557129,0,0.00036179283051751554,95.20370483398438,1743316195.017442,1,17,1.2501933574676514,-0.01862776279449463,0.22619204223155975,340000.0,0.007601796183735132,1.232132911682129,0.890820324420929,1.0006660223007202,0.5766072869300842,86.58019256591797,0.013173905201256275,0.01825309358537197,0.2786986529827118,16,0.0012918785214424133,1718.638925387,10,0,1.0006660223007202,210.0758514404297,-0.010514016263186932,22.559999465942383,0.5766072869300842,0.5766072869300842,1623.423828125,-0.09829499572515488,0.0004708646156359464,1000
0.0007712393999099731,2.414518356323242,1.292445421218872,6.866454960174906e-09,0.9993379712104797,0.14763766527175903,8.63446044921875,0,0.00031341181602329016,94.4278564453125,1743316289.4922717,1,18,1.2759290933609009,0.02573573589324951,0.2357560694217682,360000.0,0.009495790116488934,1.2587300539016724,0.8834567070007324,0.9993380308151245,0.6135337948799133,85.79336547851562,0.01262305211275816,0.01480471808463335,0.29675325751304626,17,0.0018939939327538013,1812.954365816,10,0,0.9993380308151245,211.80191040039062,-0.009742776863276958,21.31999969482422,0.6135337948799133,0.6135337948799133,1717.9227294921875,-0.09220896661281586,0.000468110985821113,1000
0.003328750841319561,1.661454677581787,1.2886050939559937,9.155272984173735e-09,1.0013450384140015,0.05543159320950508,8.586140632629395,0,0.0002824916737154126,94.26212310791016,1743316383.8077512,1,19,0.7087340354919434,-0.5671950578689575,0.1547497659921646,380000.0,0.011673896573483944,2.038268566131592,0.880365788936615,1.0013450384140015,0.6503864526748657,85.67596435546875,0.004814001731574535,-0.0006774998037144542,0.31542158126831055,18,0.0021781064569950104,1907.260870164,10,0,1.0013450384140015,212.17430114746094,-0.0064140260219573975,19.950000762939453,0.6503864526748657,0.6503864526748657,1812.2315673828125,-0.06332195550203323,0.0009511138778179884,1000
-0.00047988584265112877,0.9887966513633728,1.2941328287124634,1.0681151962899094e-08,0.9992281794548035,0.08464233577251434,8.639080047607422,0,0.0002847322903107852,94.22618103027344,1743316478.114255,1,20,0.48473426699638367,-0.2239997684955597,0.15739084780216217,400000.0,0.011571796610951424,1.9289432764053345,0.8848872184753418,0.9992281794548035,0.6869388818740845,85.58706665039062,0.005375145934522152,0.013892721384763718,0.30359798669815063,19,-0.0001020999625325203,2000.932776921,10,0,0.9992281794548035,212.2552490234375,-0.006893911864608526,17.889999389648438,0.6869388818740845,0.6869388818740845,1906.5169677734375,0.08420400321483612,0.0005457735969685018,1000
8.940836414694786e-05,0.9964933395385742,1.2893223762512207,0.0,1.000412940979004,0.07333588600158691,8.584087371826172,0,0.0003231967566534877,93.59902954101562,1743316571.7861998,1,21,0.402397096157074,-0.08233717083930969,0.16521286964416504,420000.0,0.03536434844136238,1.7554254531860352,0.8802216649055481,1.000412940979004,0.7229493856430054,85.0149154663086,0.006490296684205532,0.018712753430008888,0.29001888632774353,20,0.023792551830410957,2095.516139875,10,0,1.000412940979004,213.67742919921875,-0.006804503500461578,15.680000305175781,0.7229493856430054,0.7229493856430054,2000.19091796875,-0.07360173761844635,0.0002919933758676052,1000
0.0015596672892570496,0.9751390814781189,1.2752147912979126,-2.2888182460434336e-09,0.9996392130851746,0.07401464879512787,8.577363967895508,0,0.0003273925685789436,94.42195892333984,1743316666.3694754,1,22,0.25454553961753845,-0.14785155653953552,0.12279707193374634,440000.0,0.011355391703546047,2.3620126247406006,0.8671879172325134,0.9996392130851746,0.7576170563697815,85.84456634521484,0.003584794932976365,0.006996962707489729,0.2900482416152954,21,-0.024008956737816334,2189.86113424,10,0,0.9996392130851746,211.8151397705078,-0.005244836211204529,9.899999618530273,0.7576170563697815,0.7576170563697815,2094.685546875,0.08007005602121353,0.0002551289217080921,1000
-0.0062461839988827705,1.2740916013717651,1.2725650072097778,-2.6702879907247734e-09,1.0014324188232422,0.13905556499958038,8.54400634765625,0,0.000320354854920879,94.2163314819336,1743316760.714344,1,23,1.268680214881897,1.0141346752643585,0.2586543560028076,460000.0,0.011001176200807095,1.146774172782898,0.8647577166557312,1.0014324188232422,0.7912977933883667,85.67230224609375,0.015208061784505844,0.022849829867482185,0.29661813378334045,22,-0.00035421550273895264,2285.884485376,10,0,1.0014324188232422,212.27743530273438,-0.0114910202100873,11.130000114440918,0.7912977933883667,0.7912977933883667,2189.0634765625,0.17352256178855896,0.00101287302095443,1000
0.001965608447790146,1.346151351928711,1.2745027542114258,5.340575981449547e-09,1.0009185075759888,0.11570687592029572,8.651236534118652,0,0.0002943032013718039,95.97101593017578,1743316856.7378855,1,24,0.7132371068000793,-0.5554431080818176,0.22516170144081116,480000.0,0.009100173600018024,1.3516286611557007,0.8663895130157471,1.0009186267852783,0.8244755864143372,87.31976318359375,0.010947496630251408,0.02863766998052597,0.30433499813079834,23,-0.0019010026007890701,2379.989924892,10,0,1.0009186267852783,208.396240234375,-0.009525411762297153,13.430000305175781,0.8244755864143372,0.8244755864143372,2285.16796875,0.2588406801223755,0.0006495109992101789,1000
0.000662713311612606,0.8815657496452332,1.2713351249694824,6.103515470812226e-09,1.000075340270996,0.0855313315987587,8.57823371887207,0,0.0002556045074015856,94.02996826171875,1743316950.843164,1,25,0.5896061062812805,-0.12363100051879883,0.2226569652557373,500000.0,0.008774918504059315,1.4650542736053467,0.8635624051094055,1.000075340270996,0.8576222062110901,85.45171356201172,0.00931798666715622,0.04819531366229057,0.3262045383453369,24,-0.0003252550959587097,2474.064991618,10,0,1.000075340270996,212.69815063476562,-0.008862698450684547,16.139999389648438,0.8576222062110901,0.8576222062110901,2379.24560546875,0.1701364368200302,5.332986984285526e-05,1000
0.0026128781028091908,1.0308245420455933,1.268578052520752,-6.103515470812226e-09,1.0006269216537476,0.06905265897512436,8.612738609313965,0,0.00035211342037655413,93.99688720703125,1743317044.9183428,1,26,0.34091660380363464,-0.24868950247764587,0.13263164460659027,520000.0,0.01096123643219471,2.1053884029388428,0.8614763617515564,1.0006269216537476,0.8905864357948303,85.3841323852539,0.004511953331530094,0.03475828096270561,0.279241144657135,25,0.002186317928135395,2568.869636353,10,0,1.0006269216537476,212.7729949951172,-0.006249820347875357,15.0600004196167,0.8905864357948303,0.8905864357948303,2473.31640625,0.26029956340789795,0.00044321626774035394,1000
0.0005276664160192013,0.7257670760154724,1.266273856163025,1.5258788677030566e-09,0.9999348521232605,0.09713058918714523,8.624821662902832,0,0.00031066927476786077,94.75111389160156,1743317139.7229161,1,27,0.23714424669742584,-0.1037723571062088,0.13558648526668549,540000.0,0.009513200260698795,2.160508871078491,0.8598421216011047,0.9999348521232605,0.9234508275985718,86.12626647949219,0.0042846654541790485,0.030744940042495728,0.2929358184337616,26,-0.0014480361714959145,2663.541332884,10,0,0.9999348521232605,211.07931518554688,-0.005722153931856155,15.430000305175781,0.9234508275985718,0.9234508275985718,2568.147216796875,0.2674487829208374,4.6052460675127804e-05,1000
-0.0026762597262859344,1.1290074586868286,1.2564754486083984,-1.907348501362094e-09,1.000308632850647,0.1078166663646698,8.636951446533203,0,0.00035136574297212064,94.6251449584961,1743317234.394724,1,28,0.3178774118423462,0.08073316514492035,0.18870288133621216,560000.0,0.02989291213452816,1.451073408126831,0.8509144186973572,1.0003087520599365,0.9555646181106567,85.98817443847656,0.009498405270278454,0.036423224955797195,0.27382171154022217,27,0.020379711873829365,2757.420153728,10,0,1.0003087520599365,211.3603057861328,-0.00839841365814209,11.270000457763672,0.9555646181106567,0.9555646181106567,2662.824951171875,0.15702125430107117,0.00021820829715579748,1000
0.002134978771209717,0.6670094728469849,1.2523927688598633,-4.577636492086867e-09,1.0004984140396118,0.07738420367240906,8.646228790283203,0,0.00030698624323122203,93.76113891601562,1743317328.273518,1,29,0.2762531340122223,-0.0416242778301239,0.13774998486042023,580000.0,0.01122487522661686,2.228790521621704,0.8470613360404968,1.0004985332489014,0.98658287525177,85.1148910522461,0.004026154521852732,0.007220693863928318,0.3070158362388611,28,-0.0186680369079113,2851.580951722,10,0,1.0004985332489014,213.30799865722656,-0.006263434886932373,8.829999923706055,0.98658287525177,0.98658287525177,2756.63232421875,0.07679829001426697,0.00035251627559773624,1000
-0.001265358179807663,0.9662591814994812,1.2567921876907349,4.577636492086867e-09,0.9998323321342468,0.08243800699710846,8.603446006774902,0,0.00027500823489390314,94.08399200439453,1743317422.4343102,1,30,0.4040493667125702,0.1277962327003479,0.19082950055599213,600000.0,0.012889206409454346,1.6617321968078613,0.850915253162384,0.9998323321342468,1.0161036252975464,85.48052978515625,0.007242814637720585,0.04894627258181572,0.31710752844810486,29,0.0016643311828374863,2945.928996746,10,0,0.9998323321342468,212.57601928710938,-0.007528793066740036,6.099999904632568,1.0161036252975464,1.0161036252975464,2850.83447265625,0.1442902535200119,0.00011860124504892156,1000
-0.0019401712343096733,0.7781165838241577,1.2533823251724243,-1.5258788677030566e-09,0.9986622333526611,0.12483314424753189,8.657709121704102,0,0.0002989229978993535,94.28330993652344,1743317516.78236,1,31,0.48534348607063293,0.08129411935806274,0.24038434028625488,620000.0,0.016316544264554977,1.264107584953308,0.8480672240257263,0.9986622333526611,1.0448957681655884,85.62557983398438,0.012515883892774582,0.01551079098135233,0.30387166142463684,30,0.0034273378551006317,3039.913909033,10,0,0.9986622333526611,212.12661743164062,-0.00946896430104971,9.319999694824219,1.0448957681655884,1.0448957681655884,2945.195556640625,0.07264664769172668,0.0009459438733756542,1000
0.003041044808924198,0.6482702493667603,1.248042106628418,-3.051757735406113e-09,1.0002084970474243,0.0744038075208664,8.650325775146484,0,0.0002842815883923322,93.89188385009766,1743317610.7672117,1,32,0.38684287667274475,-0.09850060939788818,0.15738388895988464,640000.0,0.00864061713218689,2.003910779953003,0.8435139656066895,1.0002086162567139,1.073182463645935,85.24153900146484,0.0049804928712546825,-0.007112426683306694,0.31538328528404236,31,-0.007675927132368088,3134.120478406,10,0,1.0002086162567139,213.01095581054688,-0.006427919492125511,10.069999694824219,1.073182463645935,1.073182463645935,3039.151123046875,-0.001209504553116858,0.00014751401613466442,1000
-0.002617691643536091,0.7676293849945068,1.2415744066238403,-5.7220459481754915e-09,1.0005489587783813,0.09779758006334305,8.634895324707031,0,0.00031178665813058615,94.11455535888672,1743317704.9738185,1,33,0.4942854642868042,0.10744258761405945,0.2165578156709671,660000.0,0.010005658492445946,1.362788200378418,0.838225781917572,1.000549077987671,1.1010267734527588,85.47962951660156,0.010768936946988106,0.0009350187028758228,0.2951224446296692,32,0.001365041360259056,3228.746753454,10,0,1.000549077987671,212.50698852539062,-0.009045611135661602,10.079999923706055,1.1010267734527588,1.1010267734527588,3133.35791015625,0.008739815093576908,0.0003882005694322288,1000
-0.0028050141409039497,0.7281764149665833,1.2370080947875977,-1.6212462483622403e-09,1.0010685920715332,0.16959130764007568,8.649381637573242,0,0.0002840290544554591,94.57093811035156,1743317799.6001074,1,34,1.0531481504440308,0.5588626861572266,0.3006663918495178,680000.0,0.014659473672509193,1.0358690023422241,0.834320068359375,1.0010685920715332,1.1294114589691162,85.9215316772461,0.018638893961906433,0.007695543114095926,0.3114510178565979,33,0.004653815180063248,3323.324765573,10,0,1.0010685920715332,211.48146057128906,-0.011850625276565552,15.1899995803833,1.1294114589691162,1.1294114589691162,3228.022705078125,-0.030004410073161125,0.0007556086638942361,1000
