Safety/ShieldLagrangeMultiplier/Max,Value/cost,Time/Total,Misc/gradient_norm,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Min,Time/FPS,_runtime,Misc/AcceptanceStep,Loss/Loss_cost_critic,Misc/FinalStepNorm,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Train/Entropy,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Train/KL,Time/Update,Train/PolicyStd,Value/reward,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Loss/Loss_reward_critic/Delta,_timestamp,Train/LR,Time/Epoch,Misc/Alpha,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Train/StopIter,_step,Loss/Loss_cost_critic/Delta,Misc/xHx,Train/Epoch,Metrics/EpLen,Safety/EpCostShield,Train/PolicyRatio,Misc/H_inv_g,TotalEnvSteps,Loss/Loss_pi,Time/Rollout,Metrics/LagrangeMultiplier/Std,Value/Adv
0.38490957021713257,7.295953273773193,1141.8446044921875,0.07306188344955444,4.735074996948242,0,1.0022938251495361,51.400001525878906,0.38490957021713257,0.3757150173187256,200.0768280029297,1239.536885438,1,52.73218536376953,0.2955051362514496,0.040345191955566406,0.3757150173187256,1.512412667274475,0.3757150173187256,0.001621923060156405,0.000333057512762025,15.840224266052246,1.0980585813522339,0.49098485708236694,0.5458884239196777,0.38490957021713257,9.010812759399414,-0.007687937468290329,1746533860.6560416,0,99.96160125732422,1.5381948947906494,1.0022938251495361,0.04046660289168358,10,11,-16.33026123046875,0.00845291931182146,10,500,67.94999694824219,1.0022937059402466,0.19211164116859436,220000.0,-0.31555846333503723,84.12135314941406,0,1.525878801089675e-08
0.41437581181526184,5.0809173583984375,1238.7225341796875,0.1025736853480339,4.396547317504883,0,1.0037224292755127,27.829999923706055,0.41437581181526184,0.40554067492485046,206.66741943359375,1335.010413486,1,33.56920623779297,0.2937532961368561,-0.14763006567955017,0.40554067492485046,1.5208455324172974,0.40554067492485046,0.0026320989709347486,0.0003185379900969565,15.206510543823242,1.1073670387268066,0.5834739208221436,0.3671049177646637,0.41437581181526184,6.592050075531006,0.0023146681487560272,1746533957.513397,0,96.77384185791016,1.533594012260437,1.0037224292755127,0.042781271040439606,10,12,-19.162979125976562,0.008503714576363564,11,500,20.549999237060547,1.0037223100662231,0.19154566526412964,240000.0,-0.4631885290145874,81.56730651855469,0,1.831054596834747e-08
0.44116130471229553,2.5520617961883545,1334.19189453125,0.07206182181835175,4.143364906311035,0,1.0044664144515991,15.529999732971191,0.44116130471229553,0.43322211503982544,209.63710021972656,1432.822890254,1,9.251216888427734,0.29283055663108826,0.027178645133972168,0.43322211503982544,1.5385189056396484,0.43322211503982544,0.003158147679641843,0.00031268803286366165,15.384603500366211,1.12739098072052,0.6454145312309265,-0.9170763492584229,0.44116130471229553,2.948265314102173,-0.010748241096735,1746534052.9869518,0,95.40296173095703,1.9652832746505737,1.0044664144515991,0.032033029943704605,10,13,-24.317989349365234,0.005178200080990791,12,500,5.099999904632568,1.0044664144515991,0.14900170266628265,260000.0,-0.43600988388061523,80.0183334350586,0,4.577636492086867e-09
0.4663175344467163,3.0492730140686035,1432.0096435546875,0.0658334419131279,4.396179676055908,0,1.0031384229660034,10.479999542236328,0.4663175344467163,0.45877546072006226,204.60992431640625,1531.202965947,1,14.806391716003418,0.28214752674102783,0.05183148384094238,0.45877546072006226,1.5667356252670288,0.45877546072006226,0.0022191719617694616,0.0003256381896790117,15.859548568725586,1.1600513458251953,0.7016900777816772,-0.23686082661151886,0.4663175344467163,4.318047046661377,0.007088739424943924,1746534150.7993453,0,97.7469711303711,2.0777156352996826,1.0031384229660034,0.03912176936864853,10,14,5.555174827575684,0.004632941912859678,13,500,22.725000381469727,1.0031384229660034,0.13579697906970978,280000.0,-0.38417840003967285,81.88739776611328,0,7.629394338515283e-10
0.49025094509124756,2.4249815940856934,1530.391845703125,0.09342487901449203,4.3734917640686035,0,1.0010020732879639,13.729999542236328,0.49025094509124756,0.4826148450374603,203.42471313476562,1628.127614445,1,10.578767776489258,0.24939920008182526,0.05073904991149902,0.4826148450374603,1.5738035440444946,0.4826148450374603,0.0007085165707394481,0.0003999367181677371,15.681328773498535,1.1679929494857788,0.681594967842102,-0.5098839998245239,0.49025094509124756,3.4380223751068115,-0.00979037769138813,1746534249.1793618,0,98.31646728515625,1.5894386768341064,1.0010020732879639,0.0293313916772604,10,15,-4.22762393951416,0.007916657254099846,14,500,27.799999237060547,1.0010019540786743,0.156910240650177,300000.0,-0.33343935012817383,82.63512420654297,0,-6.103515470812226e-09
0.5128093957901001,2.141357421875,1627.3076171875,0.09972553700208664,5.340953826904297,0,1.004424810409546,8.710000038146973,0.5128093957901001,0.5046810507774353,206.4998016357422,1725.463234352,1,9.654279708862305,0.2898211181163788,-0.03991404175758362,0.5046810507774353,1.5685714483261108,0.5046810507774353,0.0031287011224776506,0.0003317766822874546,15.259515762329102,1.161896824836731,0.7729423642158508,0.05038195848464966,0.5128093957901001,3.085437536239624,0.02387913130223751,1746534346.1039126,0,96.8523941040039,1.6780961751937866,1.004424810409546,0.05321052297949791,10,16,-0.9244880676269531,0.007102245464920998,15,500,20.25,1.0044246912002563,0.17270827293395996,320000.0,-0.37335339188575745,81.59285736083984,0,1.8692016823251834e-08
0.534325122833252,2.3350722789764404,1724.6533203125,0.06395381689071655,5.880216598510742,0,1.0037994384765625,10.489999771118164,0.534325122833252,0.5252608060836792,205.61460876464844,1821.481732466,1,11.386665344238281,0.3034375011920929,0.03240537643432617,0.5252608060836792,1.562828540802002,0.5252608060836792,0.0026866088155657053,0.00030379684176295996,15.342098236083984,1.155274748802185,0.8464097380638123,-0.33358216285705566,0.534325122833252,3.141629219055176,0.008551739156246185,1746534443.4396894,0,97.26935577392578,2.3280467987060547,1.0037994384765625,0.061762262135744095,10,17,1.7323856353759766,0.003690161509439349,16,500,24.399999618530273,1.0037994384765625,0.13033996522426605,340000.0,-0.3409480154514313,81.92723846435547,0,-2.2888182460434336e-09
0.5540704131126404,1.4612882137298584,1820.6671142578125,0.07718610018491745,6.305855751037598,0,1.00450599193573,8.9399995803833,0.5540704131126404,0.5444329380989075,208.43814086914062,1917.498952326,1,4.787857532501221,0.3102871775627136,-0.0749865472316742,0.5444329380989075,1.5639495849609375,0.5444329380989075,0.0031861893367022276,0.0002941699931398034,15.864508628845215,1.1565088033676147,0.9993105530738831,-0.3935815691947937,0.5540704131126404,1.9245197772979736,-0.002193581312894821,1746534539.4581618,0,95.95172882080078,2.231884717941284,1.00450599193573,0.059568680822849274,10,18,-6.5988078117370605,0.0040149986743927,17,500,4.599999904632568,1.00450599193573,0.1390247344970703,360000.0,-0.41593456268310547,80.08720397949219,0,1.1444091896350983e-08
0.5722237825393677,1.177854299545288,1916.6580810546875,0.06788533926010132,6.434378623962402,0,1.0051450729370117,3.9700000286102295,0.5722237825393677,0.5620757937431335,208.49838256835938,2013.473486416,1,4.559109687805176,0.30657774209976196,0.017325490713119507,0.5620757937431335,1.55905282497406,0.5620757937431335,0.0036381720565259457,0.0002910198818426579,15.607261657714844,1.1508785486221313,1.0253039598464966,-0.1519974023103714,0.5722237825393677,1.6431525945663452,0.003040887415409088,1746534635.4754176,0,95.92400360107422,2.795854091644287,1.0051450729370117,0.06260956823825836,10,19,-0.22874784469604492,0.002558581531047821,18,500,4.599999904632568,1.0051450729370117,0.10965441167354584,380000.0,-0.39860907196998596,80.31671905517578,0,1.2969969986897922e-08
0.5892089009284973,1.2944072484970093,2012.6605224609375,0.05635273829102516,7.023216724395752,0,1.0032203197479248,4.130000114440918,0.5892089009284973,0.5783500075340271,208.53036499023438,2108.875703955,1,6.551644802093506,0.29947319626808167,0.030087262392044067,0.5783500075340271,1.549477458000183,0.5783500075340271,0.0022770536597818136,0.00031430230592377484,15.38295841217041,1.140490174293518,1.0897583961486816,-0.1553855538368225,0.5892089009284973,1.8400472402572632,0.012169167399406433,1746534731.4499822,0,95.90929412841797,2.150667190551758,1.0032203197479248,0.0747787356376648,10,20,1.99253511428833,0.004323969129472971,19,500,10.5,1.0032202005386353,0.1392466425895691,400000.0,-0.3685218095779419,80.52629852294922,0,3.051757735406113e-09
0.6046851277351379,0.8040942549705505,2108.0576171875,0.0698666200041771,6.3127570152282715,0,1.005484938621521,3.6500000953674316,0.6046851277351379,0.5933627486228943,209.79388427734375,2205.273186993,1,2.0541887283325195,0.27412375807762146,-0.022776246070861816,0.5933627486228943,1.5638898611068726,0.5933627486228943,0.003878465387970209,0.00030813313787803054,15.61656379699707,1.1573363542556763,1.0465837717056274,-0.12071023136377335,0.6046851277351379,0.9654654264450073,-0.025478415191173553,1746534826.8518834,0,95.3316650390625,2.3816330432891846,1.005484938621521,0.04930032044649124,10,21,-4.497456073760986,0.003525973530486226,20,500,0.4749999940395355,1.005484938621521,0.11509907245635986,420000.0,-0.3912980556488037,79.71507263183594,0,0.0
0.6191654801368713,0.8612713813781738,2204.4765625,0.06547894328832626,5.71546745300293,0,1.0039403438568115,2.390000104904175,0.6191654801368713,0.6071640253067017,207.5901336669922,2301.20240576,1,3.3877902030944824,0.2880754768848419,0.041677117347717285,0.6071640253067017,1.5836334228515625,0.6071640253067017,0.002786243800073862,0.0003104671777691692,15.843191146850586,1.1803545951843262,1.086865782737732,0.134576678276062,0.6191654801368713,1.0769400596618652,0.010298438370227814,1746534923.2496986,0,96.34369659423828,2.571441173553467,1.0039403438568115,0.059598758816719055,10,22,1.333601474761963,0.003024651436135173,21,500,8.449999809265137,1.003940224647522,0.11202879995107651,440000.0,-0.3496209383010864,80.50048828125,0,-9.155272984173735e-09
0.6323702335357666,0.6396093964576721,2300.396728515625,0.083576500415802,6.570805549621582,0,1.0048093795776367,2.009999990463257,0.6323702335357666,0.6198462247848511,208.6125946044922,2396.954521634,1,1.5208954811096191,0.2785205543041229,-0.04913821816444397,0.6198462247848511,1.5971407890319824,0.6198462247848511,0.0034007448703050613,0.00031058190506882966,16.335651397705078,1.1961860656738281,1.1983957290649414,-0.06782300770282745,0.6323702335357666,0.8341347575187683,0.012766972184181213,1746535019.1788764,0,95.87149047851562,2.5370469093322754,1.0048093795776367,0.07236573100090027,10,23,-1.8668947219848633,0.0031072169076651335,22,500,0.42500001192092896,1.0048093795776367,0.10978139936923981,460000.0,-0.3987591564655304,79.53582763671875,0,-7.629394338515283e-10
0.6446807980537415,0.5487326383590698,2396.132080078125,0.09946077316999435,6.798274040222168,0,1.0043386220932007,3.3299999237060547,0.6446807980537415,0.6315906047821045,209.03541564941406,2492.567033424,1,2.1556930541992188,0.2763049006462097,0.05665719509124756,0.6315906047821045,1.6136631965637207,0.6315906047821045,0.003067897167056799,0.0002997911360580474,15.352827072143555,1.2172688245773315,1.2131080627441406,0.011013425886631012,0.6446807980537415,0.6994695067405701,-0.010286916047334671,1746535114.930951,0,95.67756652832031,2.3776698112487793,1.0043386220932007,0.0620788149535656,10,24,0.6347975730895996,0.003537737997248769,23,500,5.949999809265137,1.0043386220932007,0.1162082776427269,480000.0,-0.34210196137428284,80.32470703125,0,3.051757735406113e-09
0.6561247110366821,0.4587783217430115,2491.762451171875,0.10386119782924652,7.222293853759766,0,1.0044641494750977,2.4600000381469727,0.6561247110366821,0.6424338817596436,209.30308532714844,2588.641197591,1,2.0496034622192383,0.29444006085395813,-0.004705190658569336,0.6424338817596436,1.6239553689956665,0.6424338817596436,0.0031566303223371506,0.00027856140513904393,15.301658630371094,1.2316993474960327,1.2624331712722778,0.10234491527080536,0.6561247110366821,0.6287218928337097,0.011849690228700638,1746535210.5435555,0,95.55521392822266,2.8237905502319336,1.0044641494750977,0.07392850518226624,10,25,-0.10608959197998047,0.002508206758648157,24,500,4.75,1.0044641494750977,0.10427121073007584,500000.0,-0.3468071520328522,80.25353240966797,0,7.534026735811494e-09
0.6669564247131348,0.4856804609298706,2587.832763671875,0.09860146045684814,7.875255107879639,0,1.004185438156128,2.880000114440918,0.6669564247131348,0.6524844765663147,208.3037567138672,2686.400104461,1,3.1976749897003174,0.2691029906272888,0.011376410722732544,0.6524844765663147,1.6200389862060547,0.6524844765663147,0.0029595517553389072,0.000360418256605044,15.552034378051758,1.2273746728897095,1.3561712503433228,0.33210161328315735,0.6669564247131348,0.7120943069458008,-0.003419153392314911,1746535306.617508,0,96.01363372802734,2.397817850112915,1.004185438156128,0.07050935178995132,10,26,1.148071527481079,0.0034785347525030375,25,500,8.300000190734863,1.0041853189468384,0.11222828179597855,520000.0,-0.33543074131011963,80.46157836914062,0,-5.531310964812519e-09
0.6782124042510986,0.8587456941604614,2685.5849609375,0.1292373090982437,9.085101127624512,0,1.0025720596313477,7.949999809265137,0.6782124042510986,0.6621208786964417,204.73464965820312,2782.622086717,1,9.46396255493164,0.27984288334846497,0.10953778028488159,0.6621208786964417,1.614027500152588,0.6621208786964417,0.00181872071698308,0.0003495579876471311,15.527569770812988,1.2203859090805054,1.5309125185012817,0.512769341468811,0.6782124042510986,1.5778847932815552,0.05633033066987991,1746535404.3765612,0,97.68742370605469,1.9620530605316162,1.0025720596313477,0.12683968245983124,10,27,6.266287565231323,0.005195264704525471,26,500,28.450000762939453,1.0025720596313477,0.14262759685516357,540000.0,-0.22589296102523804,82.15983581542969,0,1.5258788677030566e-09
0.6889005303382874,0.6852360367774963,2781.80859375,0.051686592400074005,9.07581615447998,0,1.002403974533081,8.329999923706055,0.6889005303382874,0.6714093089103699,207.99453735351562,2878.808098546,1,3.622077226638794,0.3191041052341461,-0.12564140558242798,0.6714093089103699,1.6123296022415161,0.6714093089103699,0.001699810498394072,0.0002660347381606698,15.326467514038086,1.2175036668777466,1.3455531597137451,0.5045108795166016,0.6889005303382874,1.0051828622817993,-0.049017176032066345,1746535500.5986214,0,96.1563720703125,2.9301555156707764,1.002403974533081,0.07782250642776489,10,28,-5.841885328292847,0.002329414477571845,27,500,8.649999618530273,1.0024038553237915,0.10890347510576248,560000.0,-0.351534366607666,80.82988739013672,0,9.918212917625624e-09
0.6989495158195496,0.42188748717308044,2877.990234375,0.06822694092988968,7.691656112670898,0,1.0042724609375,6.130000114440918,0.6989495158195496,0.6802517175674438,208.0817413330078,2974.390765468,1,2.9874701499938965,0.2927941083908081,0.001985907554626465,0.6802517175674438,1.6098436117172241,0.6802517175674438,0.0030210299883037806,0.0003172466822434217,15.809172630310059,1.2143808603286743,1.2750240564346313,-0.14395758509635925,0.6989495158195496,0.7804198861122131,-0.006010726094245911,1746535596.7844777,0,96.11607360839844,2.24080491065979,1.0042724609375,0.07181178033351898,10,29,-0.6346070766448975,0.003983096685260534,28,500,6.125,1.0042724609375,0.13066470623016357,580000.0,-0.34954845905303955,80.30687713623047,0,-3.814697002724188e-09
0.7084632515907288,0.3570367693901062,2973.575439453125,0.12329923361539841,6.793544292449951,0,1.0035059452056885,2.5199999809265137,0.7084632515907288,0.6884664297103882,209.39089965820312,3073.244756648,1,2.5681588649749756,0.2640576958656311,0.03460314869880676,0.6884664297103882,1.6089235544204712,0.6884664297103882,0.0024790214374661446,0.0003270172164775431,15.096506118774414,1.2136492729187012,1.3616394996643066,-0.05919118970632553,0.7084632515907288,0.5145429968833923,-0.018306057900190353,1746535692.3672044,0,95.51513671875,2.2552096843719482,1.0035059452056885,0.05350572243332863,10,30,-0.4193112850189209,0.003932376392185688,29,500,6.974999904632568,1.003505825996399,0.11708786338567734,600000.0,-0.3149453103542328,80.4186019897461,0,3.051757735406113e-09
0.7189995646476746,0.5626607537269592,3072.4482421875,0.10081559419631958,7.54728889465332,0,1.0019309520721436,10.449999809265137,0.7189995646476746,0.6966118216514587,202.41836547851562,3169.911082222,1,8.800115585327148,0.2894885241985321,0.16628088057041168,0.6966118216514587,1.620173454284668,0.6966118216514587,0.0013653330970555544,0.00031669478630647063,15.105138778686523,1.2280784845352173,1.5165376663208008,0.2781585454940796,0.7189995646476746,1.6226110458374023,0.0319695807993412,1746535791.221256,0,98.80525970458984,1.463864803314209,1.0019309520721436,0.08547530323266983,10,31,6.231956720352173,0.009333135560154915,30,500,36.724998474121094,1.001930832862854,0.1977563202381134,620000.0,-0.1486644297838211,83.70010375976562,0,-4.959106458812812e-09
0.72923344373703,0.22423158586025238,3169.0947265625,0.09354584664106369,8.747702598571777,0,1.0031042098999023,13.710000038146973,0.72923344373703,0.7049080729484558,207.04354858398438,3266.552322173,1,5.057157039642334,0.28120169043540955,-0.17028750479221344,0.7049080729484558,1.6130199432373047,0.7049080729484558,0.002194951754063368,0.0003876449482049793,15.51225471496582,1.2204288244247437,1.6131056547164917,-0.3247922956943512,0.72923344373703,1.1480814218521118,0.01656041294336319,1746535887.8875577,0,96.59803009033203,2.34482741355896,1.0031042098999023,0.10203571617603302,10,32,-3.7429585456848145,0.003637534100562334,31,500,12.175000190734863,1.0031042098999023,0.11992424726486206,640000.0,-0.31895193457603455,81.08575439453125,0,3.051757735406113e-09
0.739067554473877,0.4093891978263855,3265.7421875,0.06503255665302277,9.540714263916016,0,1.0046625137329102,14.529999732971191,0.739067554473877,0.7134033441543579,207.08795166015625,3362.570793042,1,4.985744476318359,0.2937747538089752,-0.017307519912719727,0.7134033441543579,1.6008116006851196,0.7134033441543579,0.0032968949526548386,0.0003220192447770387,15.90664291381836,1.2073882818222046,1.5960876941680908,0.276177316904068,0.739067554473877,1.2373101711273193,0.009200893342494965,1746535984.528872,0,96.57732391357422,2.397244691848755,1.0046625137329102,0.11123660951852798,10,33,-0.07141256332397461,0.0034801983274519444,32,500,9.675000190734863,1.0046625137329102,0.12254683673381805,660000.0,-0.3362594544887543,80.67066192626953,0,1.678466787780053e-08
0.7481674551963806,0.09078973531723022,3361.774169921875,0.10856392234563828,9.504463195800781,0,1.0055421590805054,5.829999923706055,0.7481674551963806,0.7215240001678467,208.39891052246094,3458.708347798,1,2.2112350463867188,0.2731297016143799,-0.020606815814971924,0.7215240001678467,1.5934535264968872,0.7215240001678467,0.003918926231563091,0.00033690989948809147,15.648820877075195,1.2001699209213257,1.5273410081863403,0.05024988204240799,0.7481674551963806,0.5629621148109436,-0.021259397268295288,1746536080.547271,0,95.96979522705078,2.3005900382995605,1.0055421590805054,0.0899772122502327,10,34,-2.7745094299316406,0.0037787696346640587,33,500,2.6500000953674316,1.0055421590805054,0.11872158944606781,680000.0,-0.3568662703037262,80.32095336914062,0,7.629394338515283e-10
0.7567458152770996,0.1304888129234314,3457.90380859375,0.07063320279121399,8.723864555358887,0,1.0060328245162964,0.6600000262260437,0.7567458152770996,0.7289639711380005,208.15748596191406,3554.927095923,1,2.250499963760376,0.29322296380996704,0.06879371404647827,0.7289639711380005,1.6052595376968384,0.7289639711380005,0.004265822935849428,0.0002834667975548655,15.71810531616211,1.214738368988037,1.5999114513397217,-0.22314664721488953,0.7567458152770996,0.6461694240570068,0.0031772255897521973,1746536176.6848476,0,96.08110046386719,2.5490167140960693,1.0060328245162964,0.0931544378399849,10,35,0.03926491737365723,0.00307810353115201,34,500,5.349999904632568,1.0060328245162964,0.11503374576568604,700000.0,-0.2880725562572479,80.36297607421875,0,7.629394005448376e-09
