total_steps,EpRet,EpCost,CostRate
500,-3.8660065970990805,229.0,0.4589178356713427
1000,0.501668223816672,0.0,0.22922922922922923
1500,0.8784772817194129,0.0,0.15276851234156105
2000,-0.19390498411689366,0.0,0.11455727863931967
2500,-1.3837558533598895,125.0,0.14165666266506602
3000,-0.6421755249897286,92.0,0.14871623874624876
3500,-0.3417755637621589,0.0,0.12746498999714204
4000,0.1337285304424171,0.0,0.11152788197049263
4500,-1.4703351393495827,0.0,0.09913314069793287
5000,0.5557565176679523,0.0,0.08921784356871375
5500,3.1517032768212783,471.0,0.16675759228950718
6000,2.7218135744749237,184.0,0.18353058843140524
6500,-0.672471734763852,447.0,0.23819049084474533
7000,-8.554566494505778,0.0,0.22117445349335618
7500,6.953620605068656,0.0,0.20642752366982264
8000,5.276024985374609,402.0,0.24378047255906987
8500,-2.3684378687644423,0.0,0.22943875750088247
9000,12.326488507058988,0.0,0.2166907434159351
9500,1.0190029276531172,0.0,0.20528476681755975
10000,9.947796919627372,0.0,0.19501950195019502
10500,5.29594418232239,0.0,0.18573197447375941
11000,0.996971729334974,130.0,0.18910810073643058
11500,6.3120871434872114,409.0,0.2164536046612749
12000,-0.691314150258364,0.0,0.20743395282940244
12500,-8.366158569487801,253.0,0.2193775502040163
13000,-3.3471005150067277,73.0,0.2165551196245865
13500,-2.703696691295823,145.0,0.2192755018890288
14000,9.480678608965292,0.0,0.21144367454818203
14500,4.078060821648832,0.0,0.2041520104834816
15000,-17.894153355047976,453.0,0.22754850323354892
15500,-4.780336207685238,0.0,0.22020775533905412
16000,13.803032641580545,0.0,0.21332583286455403
16500,16.331770069120797,383.0,0.2300745499727256
17000,4.570285794030432,0.0,0.22330725336784515
17500,13.594415746031043,8.0,0.2173838505057432
18000,28.502031683926255,0.0,0.21134507472637368
18500,10.279994538701198,0.0,0.20563273690469755
19000,8.904890476888628,0.0,0.20022106426654035
19500,29.647304726929033,65.0,0.19842043181701627
20000,19.63955397792766,250.0,0.20596029801490073
20500,12.819927498679984,293.0,0.21523001122005953
21000,28.92448421421623,0.0,0.2101052431068146
21500,12.071632735775903,29.0,0.20656774733708544
