Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Value/cost,_runtime,Value/Adv,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Train/KL,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Time/Total,Value/reward,_step,Time/FPS,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_adv_c,Train/PolicyStd,Loss/Loss_pi/Delta,TotalEnvSteps,_timestamp,Time/Update,Train/PolicyRatio,Train/PolicyRatio/Std,Time/Epoch,Metrics/EpLen,Safety/EpCostShield,Train/StopIter,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,Time/Rollout,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Train/LR,Metrics/EpRet
1.0110803842544556,0.39046066999435425,0,9.518495559692383,3226.642932301,-0.048933472484350204,0,10,0.020479734987020493,1.0110803842544556,0.037010520696640015,2964.73974609375,0.6714853644371033,11,80.7381362915039,-13.564083099365234,-0.39573144912719727,0.39046066999435425,NaN,0.7032049298286438,-0.03371593356132507,220000.0,1746538821.5718837,139.24195861816406,1.0110803842544556,0.01383786741644144,247.7144012451172,500,64.0250015258789,39,0.0039860643446445465,0.385603666305542,13.134434700012207,0.385603666305542,0.385603666305542,47.741390228271484,108.4723892211914,61.040000915527344,0.39046066999435425,1.0666424036026,0.00026699999580159783,4.7995219230651855
1.0119587182998657,0.42326217889785767,0,9.991724967956543,3484.684644492,-0.2523755431175232,0,11,0.01768430508673191,1.0119587182998657,0.05739333853125572,3225.287841796875,0.8085088133811951,12,76.78475952148438,7.620338439941406,-0.38427072763442993,0.42326217889785767,NaN,0.6807615756988525,0.011460721492767334,240000.0,1746539082.1233716,145.63087463378906,1.0119587182998657,0.014164718799293041,260.4683532714844,500,72.9000015258789,40,0.020382817834615707,0.41927510499954224,13.369466781616211,0.41927510499954224,0.41927510499954224,55.36172866821289,114.83739471435547,56.91999816894531,0.42326217889785767,1.0341967344284058,0.0002640000020619482,5.703591346740723
1.01144540309906,0.4553304612636566,0,9.057300567626953,3746.200127648,-0.38482868671417236,0,12,0.01595722697675228,1.01144540309906,0.06295183300971985,3483.319580078125,0.8714056611061096,13,77.53929138183594,-12.049541473388672,-0.3551747798919678,0.4553304612636566,NaN,0.6599538326263428,0.029095947742462158,260000.0,1746539340.1651232,148.1021270751953,1.01144540309906,0.013852973468601704,257.9337463378906,500,66.9749984741211,40,0.005558494478464127,0.4521746337413788,11.642793655395508,0.4521746337413788,0.4521746337413788,43.31218719482422,109.83145141601562,53.66999816894531,0.4553304612636566,1.0031657218933105,0.0002610000083222985,6.695252895355225
1.0104188919067383,0.4873374402523041,0,11.316529273986816,4005.336063327,-0.15864774584770203,0,13,0.017824973911046982,1.0104188919067383,0.07623127102851868,3744.84228515625,0.9816853404045105,14,76.50487518310547,18.620128631591797,-0.3328334093093872,0.4873374402523041,NaN,0.6370759010314941,0.022341370582580566,280000.0,1746539601.6808445,145.8797149658203,1.0104188919067383,0.014639061875641346,261.4212646484375,500,87.07499694824219,40,0.013279438018798828,0.4845276474952698,14.379569053649902,0.4845276474952698,0.4845276474952698,61.932315826416016,115.54144287109375,56.349998474121094,0.4873374402523041,0.9677097797393799,0.0002579999854788184,6.987594127655029
1.0120553970336914,0.5185022354125977,0,7.667606353759766,4259.91213378,-0.16805417835712433,0,14,0.01634414680302143,1.0120553970336914,0.0774240791797638,4003.95654296875,1.044337272644043,15,77.21331787109375,-22.420101165771484,-0.3199279308319092,0.5185022354125977,NaN,0.6247251629829407,0.012905478477478027,300000.0,1746539860.8160837,151.57154846191406,1.0120553970336914,0.01468669343739748,259.0226745605469,500,58.650001525878906,40,0.0011928081512451172,0.516303300857544,10.524230003356934,0.516303300857544,0.516303300857544,39.51221466064453,107.45098876953125,53.029998779296875,0.5185022354125977,0.9482338428497314,0.00025499999173916876,7.671466827392578
1.0131380558013916,0.5480373501777649,0,4.780874252319336,4514.089845589,-0.06009010225534439,0,15,0.01690676622092724,1.0131380558013916,0.06747414171695709,4258.5546875,1.0803020000457764,16,78.59351348876953,-12.072376251220703,-0.364095002412796,0.5480373501777649,NaN,0.6149232983589172,-0.04416707158088684,320000.0,1746540115.3922942,149.5470428466797,1.0131380558013916,0.013759181834757328,254.4739227294922,500,32.125,40,-0.009949937462806702,0.5466334223747253,7.144787311553955,0.5466334223747253,0.5466334223747253,27.439838409423828,104.9267807006836,30.110000610351562,0.5480373501777649,0.93227618932724,0.0002519999979995191,7.075517654418945
1.0123428106307983,0.5759468078613281,0,4.253869533538818,4762.094131993,0.19733679294586182,0,16,0.017684100195765495,1.0123428106307983,0.0683852881193161,4512.74169921875,1.1231187582015991,17,78.7127914428711,-2.209939956665039,-0.37130317091941833,0.5759468078613281,NaN,0.6033593416213989,-0.0072081685066223145,340000.0,1746540369.5702102,150.09693908691406,1.0123428106307983,0.014794276095926762,254.08831787109375,500,27.100000381469727,40,0.0009111464023590088,0.5751665830612183,6.580132961273193,0.5751665830612183,0.5751665830612183,25.22989845275879,103.99128723144531,19.1200008392334,0.5759468078613281,0.9133684039115906,0.00024900000425986946,6.955812931060791
1.0109964609146118,0.6027576923370361,0,4.997488498687744,5017.345830733,-0.01381257176399231,0,17,0.020549876615405083,1.0109964609146118,0.0775175541639328,4760.7392578125,1.1986658573150635,18,80.67456817626953,3.501680374145508,-0.3685324490070343,0.6027576923370361,NaN,0.5882700681686401,0.002770721912384033,360000.0,1746540617.5748796,139.92100524902344,1.0109963417053223,0.014748143032193184,247.90960693359375,500,36.0,38,0.0091322660446167,0.6020407676696777,7.735574245452881,0.6020407676696777,0.6020407676696777,28.731578826904297,107.98854064941406,17.8700008392334,0.6027576923370361,0.8880927562713623,0.0002460000105202198,6.974666595458984
1.0143811702728271,0.6278887391090393,0,2.2027788162231445,5260.092599559,-0.2826967239379883,0,18,0.013527211733162403,1.0143811702728271,0.057096317410469055,5015.96826171875,1.0790786743164062,19,78.3881607055664,-20.893146991729736,-0.3192733824253082,0.6278887391090393,NaN,0.5813198089599609,0.049259066581726074,380000.0,1746540872.825822,151.39076232910156,1.0143811702728271,0.013827397488057613,255.1405792236328,500,17.950000762939453,40,-0.020421236753463745,0.6272568106651306,3.794239044189453,0.6272568106651306,0.6272568106651306,7.8384318351745605,103.74969482421875,14.420000076293945,0.6278887391090393,0.8761803507804871,0.00024300000222865492,6.720293045043945
1.020585298538208,0.6509720683097839,0,1.7436070442199707,5511.642796966,-0.14906737208366394,0,19,0.019482387229800224,1.020585298538208,0.04851102456450462,5258.7353515625,1.0200324058532715,20,82.42498779296875,-2.5674214363098145,-0.38103094696998596,0.6509720683097839,NaN,0.5660038590431213,-0.061757564544677734,400000.0,1746541115.5731661,142.8164520263672,1.020585298538208,0.01577433943748474,242.64486694335938,500,5.199999809265137,40,-0.008585292845964432,0.6504400968551636,3.224475383758545,0.6504400968551636,0.6504400968551636,5.271010398864746,99.82835388183594,4.429999828338623,0.6509720683097839,0.8494086861610413,0.00023999999393709004,5.830445766448975
1.017004370689392,0.6726669669151306,0,1.6031367778778076,5760.840957046,0.16979527473449707,0,20,0.016353078186511993,1.017004370689392,0.053833331912755966,5510.2744140625,1.0915381908416748,21,79.54015350341797,1.1291613578796387,-0.3238421082496643,0.6726669669151306,NaN,0.5522545576095581,0.057188838720321655,420000.0,1746541367.1229832,148.58050537109375,1.017004370689392,0.015526236034929752,251.44534301757812,500,15.800000190734863,40,0.005322307348251343,0.671791672706604,3.3626766204833984,0.671791672706604,0.671791672706604,6.400171756744385,102.86474609375,4.489999771118164,0.6726669669151306,0.8247894644737244,0.00023700000019744039,5.838721752166748
1.020308017730713,0.6929110288619995,0,1.9105209112167358,6012.886697224,0.09051860123872757,0,21,0.017016708850860596,1.020308017730713,0.07752073556184769,5759.4990234375,1.202829122543335,22,80.28659057617188,0.18346309661865234,-0.35460835695266724,0.6929110288619995,NaN,0.5408304929733276,-0.03076624870300293,440000.0,1746541616.3219004,147.07115173339844,1.020308017730713,0.016021640971302986,249.10760498046875,500,11.125,40,0.02368740364909172,0.6916018724441528,3.506361722946167,0.6916018724441528,0.6916018724441528,6.583634853363037,102.03639221191406,6.480000019073486,0.6929110288619995,0.8040147423744202,0.00023400000645779073,6.980364799499512
1.0196518898010254,0.7115951180458069,0,1.1368155479431152,6262.744282067,-0.10098053514957428,0,22,0.014268106780946255,1.0196518898010254,0.060815975069999695,6011.52685546875,1.2017018795013428,23,79.37846374511719,-3.0960583686828613,-0.33138522505760193,0.7115951180458069,NaN,0.53314608335495,0.023223131895065308,460000.0,1746541868.367127,153.19813537597656,1.0196518898010254,0.01525958999991417,251.95750427246094,500,5.525000095367432,40,-0.016704760491847992,0.7100234031677246,2.3411316871643066,0.7100234031677246,0.7100234031677246,3.487576484680176,98.7592544555664,6.550000190734863,0.7115951180458069,0.7898327112197876,0.00023099999816622585,7.579033374786377
1.0202374458312988,0.72881680727005,0,0.9665169715881348,6481.866452137,-0.04317761957645416,0,23,0.015290746465325356,1.0202374458312988,0.05488680303096771,6261.3203125,1.2596021890640259,24,80.09716796875,-0.9509210586547852,-0.32390812039375305,0.72881680727005,NaN,0.5246272683143616,0.007477104663848877,480000.0,1746542118.2197263,152.2768096923828,1.0202374458312988,0.015485592186450958,249.69671630859375,500,4.449999809265137,40,-0.005929172039031982,0.7270087003707886,2.024885892868042,0.7270087003707886,0.7270087003707886,2.5366554260253906,97.41984558105469,3.490000009536743,0.72881680727005,0.7736033201217651,0.0002280000044265762,6.923948287963867
1.0146925449371338,0.7453438639640808,0,1.1576569080352783,6733.884128966,-0.1275244504213333,0,24,0.020002087578177452,1.0146925449371338,0.06909769028425217,6480.46044921875,1.3675919771194458,25,91.33655548095703,1.5032868385314941,-0.30223435163497925,0.7453438639640808,NaN,0.5065630674362183,0.021673768758773804,500000.0,1746542337.3465729,115.75325012207031,1.0146925449371338,0.015552330762147903,218.9703826904297,500,18.25,31,0.014210887253284454,0.7428577542304993,2.6936116218566895,0.7428577542304993,0.7428577542304993,4.039942264556885,103.21705627441406,6.269999980926514,0.7453438639640808,0.7384709715843201,0.00022499999613501132,7.394635200500488
1.0197337865829468,0.7608458399772644,0,1.057756781578064,6980.716445967,0.18022039532661438,0,25,0.015534325502812862,1.0197337865829468,0.06169596686959267,6732.41845703125,1.3017245531082153,26,79.42584228515625,-0.3433239459991455,-0.29449865221977234,0.7608458399772644,NaN,0.5000815987586975,0.007735699415206909,520000.0,1746542589.364091,150.8919677734375,1.0197336673736572,0.015566064044833183,251.80722045898438,500,9.475000381469727,40,-0.0074017234146595,0.7578079700469971,1.9932140111923218,0.7578079700469971,0.7578079700469971,3.6966183185577393,100.91511535644531,8.420000076293945,0.7608458399772644,0.7255816459655762,0.00022200000239536166,7.514589786529541
1.017184853553772,0.7754784822463989,0,1.1157994270324707,7227.582094757,0.012992389500141144,0,26,0.01321823988109827,1.017184853553772,0.061445511877536774,6979.294921875,1.3886878490447998,27,81.08158874511719,-0.18312740325927734,-0.2803029716014862,0.7754784822463989,NaN,0.4973330497741699,0.014195680618286133,540000.0,1746542836.196405,147.9241943359375,1.017184853553772,0.015284880995750427,246.66513061523438,500,10.699999809265137,40,-0.00025045499205589294,0.771992564201355,2.1821441650390625,0.771992564201355,0.771992564201355,3.513490915298462,98.74080657958984,9.170000076293945,0.7754784822463989,0.72010737657547,0.00021899999410379678,7.581341743469238
1.016068935394287,0.7893903851509094,0,0.903939962387085,7469.294957405,0.19102796912193298,0,27,0.014752611517906189,1.016068935394287,0.06848680973052979,7226.12744140625,1.3040415048599243,28,81.08174133300781,1.0968225002288818,-0.25702089071273804,0.7893903851509094,NaN,0.4970688223838806,0.02328208088874817,560000.0,1746543083.062157,147.62159729003906,1.016068935394287,0.015510177239775658,246.6646728515625,500,12.050000190734863,40,0.0070412978529930115,0.7851394414901733,1.8767704963684082,0.7851394414901733,0.7851394414901733,4.610313415527344,99.0429458618164,3.559999942779541,0.7893903851509094,0.7195978164672852,0.00021600000036414713,7.4614691734313965
1.0194401741027832,0.8024133443832397,0,0.7072992920875549,7719.28810303,0.15304610133171082,0,28,0.015196585096418858,1.0194401741027832,0.050997667014598846,7467.9267578125,1.2333900928497314,29,82.78202056884766,-2.0520079135894775,-0.27466049790382385,0.8024133443832397,NaN,0.4915677309036255,-0.017639607191085815,580000.0,1746543324.7758265,142.10650634765625,1.0194401741027832,0.015711134299635887,241.59835815429688,500,7.099999904632568,40,-0.01748914271593094,0.7974541783332825,1.3052722215652466,0.7974541783332825,0.7974541783332825,2.558305501937866,99.49176788330078,5.309999942779541,0.8024133443832397,0.7084514498710632,0.00021300000662449747,6.855703353881836
1.0175496339797974,0.8146404027938843,0,0.8614024519920349,7963.329618417,-0.033069901168346405,0,29,0.014329354278743267,1.0175496339797974,0.06218384578824043,7717.93212890625,1.356195092201233,30,80.02969360351562,1.3378093242645264,-0.2636902928352356,0.8146404027938843,NaN,0.4902685880661011,0.010970205068588257,600000.0,1746543574.7686212,149.8115997314453,1.0175496339797974,0.015396871604025364,249.9072265625,500,7.300000190734863,40,0.011186178773641586,0.8089061379432678,1.6318260431289673,0.8089061379432678,0.8089061379432678,3.8961148262023926,100.09557342529297,3.609999895095825,0.8146404027938843,0.7059445381164551,0.0002099999983329326,6.710382461547852
1.017730474472046,0.8264393210411072,0,0.904898464679718,8215.588124458,0.17573678493499756,0,30,0.02236766926944256,1.017730474472046,0.07826319336891174,7961.95947265625,1.4330332279205322,31,81.98937225341797,1.2706184387207031,-0.2751825451850891,0.8264393210411072,NaN,0.48145219683647156,-0.011492252349853516,620000.0,1746543818.8101323,142.82298278808594,1.017730474472046,0.01613481342792511,243.93405151367188,500,13.199999809265137,38,0.01607934758067131,0.8196567296981812,1.8731404542922974,0.8196567296981812,0.8196567296981812,5.166733264923096,101.11095428466797,4.880000114440918,0.8264393210411072,0.6877750158309937,0.00020700000459328294,7.077356338500977
1.0188406705856323,0.8379492163658142,0,0.7865305542945862,8464.986623013,-0.11189724504947662,0,31,0.019626254215836525,1.0188406705856323,0.07149216532707214,8214.23046875,1.4617151021957397,32,79.3135757446289,-1.423224687576294,-0.2488144338130951,0.8379492163658142,NaN,0.46966204047203064,0.02636811137199402,640000.0,1746544071.068852,151.66738891601562,1.0188406705856323,0.016436835750937462,252.1636505126953,500,15.074999809265137,40,-0.0067710280418396,0.8299141526222229,1.6919294595718384,0.8299141526222229,0.8299141526222229,3.7435085773468018,100.49616241455078,7.059999942779541,0.8379492163658142,0.6628691554069519,0.00020399999630171806,7.797224044799805
1.016464114189148,0.8488204479217529,0,0.7081162929534912,8714.283393741,-0.22362415492534637,0,32,0.018560415133833885,1.016464114189148,0.07732199132442474,8463.599609375,1.5572130680084229,33,80.23307037353516,-0.0403285026550293,-0.2528074085712433,0.8488204479217529,NaN,0.4705003798007965,-0.003992974758148193,660000.0,1746544320.466806,150.11422729492188,1.016464114189148,0.01594364084303379,249.27377319335938,500,7.525000095367432,40,0.0058298259973526,0.8397924900054932,1.474560260772705,0.8397924900054932,0.8397924900054932,3.7031800746917725,99.15948486328125,8.050000190734863,0.8488204479217529,0.6645689010620117,0.0002010000025620684,8.351794242858887
1.0159387588500977,0.8589634299278259,0,0.43328917026519775,8962.996474846,0.0025753825902938843,0,33,0.015248827636241913,1.0159387588500977,0.06146794557571411,8712.91796875,1.5120320320129395,34,80.26112365722656,-1.3773763179779053,-0.23078924417495728,0.8589634299278259,NaN,0.47583305835723877,0.02201816439628601,680000.0,1746544569.7636244,150.76223754882812,1.0159387588500977,0.015549805946648121,249.1866455078125,500,4.625,40,-0.015854045748710632,0.8489252924919128,1.095112681388855,0.8489252924919128,0.8489252924919128,2.325803756713867,98.42430114746094,2.0,0.8589634299278259,0.6756755709648132,0.00019799999427050352,7.699124813079834
1.0160281658172607,0.8683174252510071,0,0.3298686146736145,9207.801161845,-0.09720498323440552,0,34,0.013184339739382267,1.0160281658172607,0.04615753889083862,8961.6328125,1.4276193380355835,35,80.44772338867188,-0.690529465675354,-0.25656723976135254,0.8683174252510071,NaN,0.4747203588485718,-0.025777995586395264,700000.0,1746544818.4769313,150.55035400390625,1.0160281658172607,0.015028737485408783,248.60865783691406,500,2.200000047683716,40,-0.015310406684875488,0.8573182821273804,0.9945572018623352,0.8573182821273804,0.8573182821273804,1.6352742910385132,98.05818176269531,1.100000023841858,0.8683174252510071,0.6733423471450806,0.00019500000053085387,7.326178073883057
1.0192649364471436,0.8769904971122742,0,0.23152534663677216,9390.283963793,-0.24456551671028137,0,35,0.015318438410758972,1.0192649364471436,0.04409294202923775,9206.443359375,1.3983265161514282,36,81.7296142578125,0.03741347789764404,-0.2419278919696808,0.8769904971122742,NaN,0.46794822812080383,0.014639347791671753,720000.0,1746545063.2819574,146.92665100097656,1.0192649364471436,0.01559787429869175,244.70933532714844,500,2.9000000953674316,40,-0.002064596861600876,0.8650161027908325,0.8692284226417542,0.8650161027908325,0.8650161027908325,1.6726877689361572,97.78263092041016,0.7900000214576721,0.8769904971122742,0.658976137638092,0.00019200000679120421,7.116661548614502
1.0161957740783691,0.8851534724235535,0,0.17987900972366333,9644.341656066,0.01639014482498169,0,36,0.021928010508418083,1.0161957740783691,0.05051852762699127,9388.927734375,1.4088134765625,37,109.6521224975586,-0.11218547821044922,-0.2922612726688385,0.8851534724235535,NaN,0.4519175887107849,-0.050333380699157715,740000.0,1746545245.7649777,82.68009948730469,1.0161957740783691,0.015691550448536873,182.39501953125,500,4.925000190734863,23,0.006425585597753525,0.8721519112586975,0.7991874814033508,0.8721519112586975,0.8721519112586975,1.560502290725708,99.71485900878906,1.809999942779541,0.8851534724235535,0.6239846348762512,0.00018899999849963933,7.037285327911377
1.0164130926132202,0.893156886100769,0,0.20773832499980927,9899.210680066,-0.06757047027349472,0,37,0.017265278846025467,1.0164130926132202,0.0659288763999939,9642.951171875,1.5096100568771362,38,78.75922393798828,0.9897935390472412,-0.21818368136882782,0.893156886100769,NaN,0.44217273592948914,0.07407759130001068,760000.0,1746545499.8216834,152.8456573486328,1.0164130926132202,0.015974128618836403,253.9385223388672,500,10.5,40,0.015410348773002625,0.878869891166687,0.6313547492027283,0.878869891166687,0.878869891166687,2.550295829772949,101.09272003173828,3.130000114440918,0.893156886100769,0.6020287871360779,0.00018600000475998968,7.72585916519165
1.01888108253479,0.9004825353622437,0,0.21729128062725067,10111.153136614,-0.1663922816514969,0,38,0.01780816912651062,1.01888108253479,0.056667301803827286,9897.802734375,1.4033255577087402,39,78.51879119873047,-1.4317985773086548,-0.19463340938091278,0.9004825353622437,NaN,0.44535237550735474,0.02355027198791504,780000.0,1746545754.6906567,156.89857482910156,1.01888108253479,0.016701726242899895,254.7161102294922,500,0.7250000238418579,40,-0.00926157459616661,0.8851112723350525,0.5723342299461365,0.8851112723350525,0.8851112723350525,1.1184972524642944,97.8174057006836,1.7599999904632568,0.9004825353622437,0.6093074083328247,0.0001829999964684248,7.684473991394043
1.018235683441162,0.9077391624450684,0,0.18460141122341156,10299.929926965,-0.10383883863687515,0,39,0.02079746685922146,1.018235683441162,0.06546477973461151,10109.78125,1.4948173761367798,40,94.41749572753906,1.3506022691726685,-0.24569937586784363,0.9077391624450684,NaN,0.43039804697036743,-0.05106596648693085,800000.0,1746545966.6340868,111.60692596435547,1.018235683441162,0.015955856069922447,211.8251495361328,500,10.574999809265137,31,0.008797477930784225,0.8910307288169861,0.8036822080612183,0.8910307288169861,0.8910307288169861,2.469099521636963,100.21814727783203,3.299999952316284,0.9077391624450684,0.5749598145484924,0.00018000000272877514,7.97990608215332
1.0115479230880737,0.9150629639625549,0,0.1635546088218689,10538.243563473,0.02459418773651123,0,40,0.021210957318544388,1.0115479230880737,0.06765122711658478,10298.5478515625,1.4828448295593262,41,106.00724792480469,1.180541753768921,-0.21930548548698425,0.9150629639625549,NaN,0.41859257221221924,0.026393890380859375,820000.0,1746546155.4105594,88.60986328125,1.0115478038787842,0.015045907348394394,188.66635131835938,500,12.800000190734863,24,0.0021864473819732666,0.8967984914779663,0.6693102717399597,0.8967984914779663,0.8967984914779663,3.649641275405884,100.05636596679688,5.210000038146973,0.9150629639625549,0.5472356677055359,0.00017699999443721026,7.848925590515137
