Misc/AcceptanceStep,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier,Train/Epoch,Safety/shield_adv_c,Value/cost,Train/KL,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Metrics/EpLen,Safety/EpCostShield,Misc/xHx,Train/StopIter,Value/Adv,Misc/Alpha,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Misc/gradient_norm,_step,Time/Update,Train/Entropy,Loss/Loss_pi/Delta,Time/FPS,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Max,Time/Rollout,Safety/shield_violation,Train/PolicyRatio,Train/PolicyRatio/Max,Train/LR,Time/Epoch,Loss/Loss_pi,Metrics/EpRet,_runtime,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Time/Total,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Misc/H_inv_g,Misc/FinalStepNorm
1,48.369998931884766,0.37110793590545654,0.38701122999191284,0.37110793590545654,10,1.3410301208496094,4.550802230834961,0.00036527871270664036,1.00142240524292,-0.0005372576415538788,1000,147.0,0.007551426533609629,10,1.678466787780053e-08,1.6274220943450928,6.466978073120117,1.2704471349716187,0.0797676146030426,11,27.0538272857666,1.6547163724899292,-0.04116928577423096,140.724365234375,0.03367385268211365,0,1746498036.612714,0.38701122999191284,0.37110793590545654,115.06794738769531,11.308310508728027,1.00142240524292,1.00142240524292,0,142.12179565429688,-0.337960809469223,4.3944196701049805,1758.491643743,0.0010057924082502723,0,20.827537536621094,1629.392578125,220000.0,0.38701122999191284,0.37176287174224854,0.18063536286354065,0.293969988822937
1,45.310001373291016,0.40296775102615356,0.419372022151947,0.40296775102615356,11,-0.8739011883735657,4.1235857009887695,0.0003059311711695045,1.0026286840438843,-0.0017852671444416046,1000,61.349998474121094,0.004074332304298878,10,-3.814697002724188e-09,2.215573787689209,-10.59400749206543,1.2645570039749146,0.05801970511674881,12,23.54092788696289,1.6502715349197388,-0.17997869849205017,156.8386993408203,0.03188858553767204,0,1746498164.2627964,0.419372022151947,0.40296775102615356,103.97859191894531,9.536331176757812,1.0026286840438843,1.0026286840438843,0,127.5195541381836,-0.5179395079612732,4.724609851837158,1893.72984995,0.0018587884260341525,0,10.233530044555664,1757.0069580078125,240000.0,0.419372022151947,0.3400965929031372,0.14216472208499908,0.31497645378112793
1,40.04999923706055,0.4344659149646759,0.45165038108825684,0.4344659149646759,12,-0.851101815700531,4.580439567565918,0.00033015318331308663,1.0026628971099854,0.0039667002856731415,1000,115.6500015258789,0.0057957228273153305,10,-3.433227480087453e-09,1.85763680934906,5.60194206237793,1.2566872835159302,0.13296349346637726,13,26.30930519104004,1.6438015699386597,0.14639931917190552,148.06027221679688,0.035855285823345184,0,1746498299.5011668,0.45165038108825684,0.4344659149646759,108.7707748413086,9.887177467346191,1.0026627779006958,1.0026628971099854,0,135.0801239013672,-0.3715401887893677,5.254748344421387,2033.844745862,0.0018828964093700051,0,15.835472106933594,1892.222412109375,260000.0,0.45165038108825684,0.4753853976726532,0.15867696702480316,0.2947641611099243
1,40.09000015258789,0.4656752943992615,0.48271438479423523,0.4656752943992615,13,-0.5341794490814209,3.8450863361358643,0.00031268116435967386,1.0030587911605835,0.002236340194940567,1000,63.75,0.004678685218095779,10,-7.629394338515283e-10,2.0675339698791504,-4.513271331787109,1.2819560766220093,0.11233025789260864,14,28.14109992980957,1.6623568534851074,-0.1223926842212677,142.84815979003906,0.03809162601828575,0,1746498439.6159954,0.48271438479423523,0.4656752943992615,111.86766815185547,9.52381420135498,1.0030587911605835,1.0030587911605835,0,140.00881958007812,-0.4939328730106354,5.803510665893555,2178.089184201,0.002162807621061802,0,11.322200775146484,2032.389892578125,280000.0,0.48271438479423523,0.5781987309455872,0.1340852975845337,0.27722591161727905
1,39.58000183105469,0.4966258406639099,0.5134655237197876,0.4966258406639099,14,0.9550280570983887,3.7334938049316406,0.0003268871223554015,1.0026267766952515,0.0020746327936649323,1000,94.0,0.005424740724265575,10,4.577636492086867e-09,1.9201055765151978,2.1518239974975586,1.3052469491958618,0.0684158056974411,15,25.197986602783203,1.677930474281311,0.08942556381225586,138.74496459960938,0.040166258811950684,0,1746498583.8608057,0.5134655237197876,0.4966258406639099,118.95136260986328,9.257315635681152,1.0026267766952515,1.0026267766952515,0,144.14938354492188,-0.4045073091983795,6.430324554443359,2319.638010358,0.0018574396381154656,0,13.474024772644043,2176.64306640625,300000.0,0.5134655237197876,0.5255045294761658,0.1549614518880844,0.29754236340522766
1,32.27000045776367,0.5269566774368286,0.5435016751289368,0.5269566774368286,15,-1.1586966514587402,4.080658912658691,0.0003008378844242543,1.0022602081298828,0.0032946839928627014,1000,74.4000015258789,0.005577677395194769,10,-1.1444091896350983e-08,1.8935985565185547,-2.588756561279297,1.314082145690918,0.09585876017808914,16,26.384212493896484,1.6841131448745728,-0.11963942646980286,141.3970184326172,0.043460942804813385,0,1746498725.4098506,0.5435016751289368,0.5269566774368286,115.06143951416016,11.204668998718262,1.0022602081298828,1.0022602081298828,0,141.44569396972656,-0.5241467356681824,6.815916538238525,2465.74184998,0.001598152332007885,0,10.885268211364746,2318.178466796875,320000.0,0.5435016751289368,0.6959695219993591,0.15954388678073883,0.30211207270622253
1,39.41999816894531,0.5571694374084473,0.5738927125930786,0.5571694374084473,16,-0.3781680464744568,3.628180503845215,0.00029806167003698647,1.001292109489441,0.002667143940925598,1000,117.5,0.007230092771351337,10,-6.866454960174906e-09,1.6631934642791748,3.1208534240722656,1.3376582860946655,0.09493176639080048,17,28.313175201416016,1.6992158889770508,0.18268448114395142,136.9678497314453,0.04612808674573898,0,1746498871.5134852,0.5738927125930786,0.5571694374084473,117.70645904541016,10.320267677307129,1.001292109489441,1.001292109489441,0,146.01966857910156,-0.34146225452423096,7.525656223297119,2610.128019266,0.0009136312874034047,0,14.006121635437012,2464.29638671875,340000.0,0.5738927125930786,0.756639301776886,0.18162919580936432,0.3020845055580139
1,37.970001220703125,0.5872133374214172,0.6046581268310547,0.5872133374214172,17,1.229493498802185,3.9053921699523926,0.00029639218701049685,1.000958800315857,0.002378936856985092,1000,120.55000305175781,0.006426941603422165,10,-7.629394005448376e-09,1.7640564441680908,2.70737361907959,1.3536605834960938,0.14169995486736298,18,27.345308303833008,1.7099567651748657,0.019830971956253052,138.6109619140625,0.048507023602724075,0,1746499015.899991,0.6046581268310547,0.5872133374214172,116.94339752197266,10.105514526367188,1.000958800315857,1.000958800315857,0,144.28872680664062,-0.3216312825679779,8.102402687072754,2745.100676887,0.0006780023104511201,0,16.7134952545166,2608.673583984375,360000.0,0.6046581268310547,0.6846187710762024,0.1660289168357849,0.2928844094276428
1,40.33000183105469,0.6172537803649902,0.6350868344306946,0.6172537803649902,18,-0.012009665369987488,4.246077537536621,0.00032176478998735547,1.001838207244873,-0.006508886814117432,1000,89.05000305175781,0.008874261751770973,10,-1.5258788677030566e-09,1.501234769821167,-3.048516273498535,1.360369086265564,0.09885270893573761,19,25.40601921081543,1.7127541303634644,-0.15344193577766418,148.27146911621094,0.041998136788606644,0,1746499150.8723457,0.6350868344306946,0.6172537803649902,109.48165893554688,10.819201469421387,1.001838207244873,1.001838207244873,0,134.88772583007812,-0.4750732183456421,8.319744110107422,2887.238285198,0.001299808849580586,0,13.664978981018066,2743.6533203125,380000.0,0.6350868344306946,0.800474226474762,0.2015818953514099,0.3026217520236969
1,40.11000061035156,0.647291362285614,0.6651212573051453,0.647291362285614,19,-0.4056726098060608,3.484999179840088,0.0003233938186895102,1.0015538930892944,0.0036392584443092346,1000,84.30000305175781,0.007510591298341751,10,-7.629394338515283e-10,1.6318403482437134,-1.0965747833251953,1.3644695281982422,0.0996837168931961,20,25.92570686340332,1.7120755910873413,0.06694924831390381,140.78704833984375,0.04563739523291588,0,1746499293.0101662,0.6651212573051453,0.647291362285614,116.13277435302734,9.426061630249023,1.0015538930892944,1.0015538930892944,0,142.05853271484375,-0.4081239700317383,8.466708183288574,3031.200429094,0.0010986840352416039,0,12.568404197692871,2885.799560546875,400000.0,0.6651212573051453,0.7666265368461609,0.18842540681362152,0.30748018622398376
1,42.29999923706055,0.6774576902389526,0.6951862573623657,0.6774576902389526,20,-0.7617319226264954,2.8664324283599854,0.0003304439305793494,1.0024890899658203,0.002589944750070572,1000,100.1500015258789,0.008420993573963642,10,3.051757735406113e-09,1.5411078929901123,-0.47048377990722656,1.3898086547851562,0.12774138152599335,21,27.64082908630371,1.7288026809692383,0.108391672372818,139.00558471679688,0.04822733998298645,0,1746499436.9720619,0.6951862573623657,0.6774576902389526,116.2382583618164,8.470502853393555,1.0024890899658203,1.0024890899658203,0,143.87911987304688,-0.2997322976589203,8.517655372619629,3170.236364557,0.0017599962884560227,0,12.097920417785645,3029.756103515625,420000.0,0.6951862573623657,0.7511709928512573,0.18926145136356354,0.29167231917381287
1,36.959999084472656,0.707449197769165,0.7253414988517761,0.707449197769165,21,-0.3861631751060486,4.069369316101074,0.00033910656929947436,1.0012973546981812,0.022342920303344727,1000,102.5,0.008935647085309029,10,-1.0681151962899094e-08,1.4960694313049316,0.8357553482055664,1.4185590744018555,0.15118511021137238,22,26.504953384399414,1.7479578256607056,-0.11882883310317993,143.9453582763672,0.07057026028633118,0,1746499576.0077965,0.7253414988517761,0.707449197769165,112.4366226196289,10.749115943908691,1.0012973546981812,1.0012973546981812,0,138.94161987304688,-0.4185611307621002,9.399658203125,3307.338018665,0.0009172839927487075,0,12.933675765991211,3168.78564453125,440000.0,0.7253414988517761,0.999375581741333,0.18107548356056213,0.27090150117874146
1,30.5,0.7369107007980347,0.7545109391212463,0.7369107007980347,22,-1.320717692375183,3.4449684619903564,0.0003243823302909732,1.0035505294799805,-0.029194597154855728,1000,58.5,0.005642367526888847,10,1.5258788677030566e-09,1.8827121257781982,-3.953341484069824,1.447832465171814,0.10487964749336243,23,28.239261627197266,1.7701631784439087,-0.11759951710700989,146.00711059570312,0.04137566313147545,0,1746499713.1092012,0.7545109391212463,0.7369107007980347,108.74031829833984,9.69238567352295,1.0035505294799805,1.0035505294799805,0,136.97962951660156,-0.5361606478691101,9.192540168762207,3454.337122286,0.0025106596294790506,0,8.980334281921387,3305.861083984375,460000.0,0.7545109391212463,0.8895624279975891,0.1589938998222351,0.29933974146842957
1,29.200000762939453,0.7658300399780273,0.7840259671211243,0.7658300399780273,23,0.025222688913345337,3.653407096862793,0.0002922812127508223,1.0016858577728271,0.007590685039758682,1000,107.9000015258789,0.009789041243493557,10,3.051757735406113e-09,1.4293701648712158,3.609318733215332,1.4539226293563843,0.09837312996387482,24,28.66582679748535,1.7764259576797485,0.15867087244987488,136.1326141357422,0.04896634817123413,0,1746499860.1094508,0.7840259671211243,0.7658300399780273,118.24971771240234,10.434341430664062,1.0016857385635376,1.0016858577728271,0,146.9155731201172,-0.37748977541923523,9.452159881591797,3602.300116383,0.0011919691460207105,0,12.589653015136719,3452.904541015625,480000.0,0.7840259671211243,0.8995011448860168,0.22011521458625793,0.3146260976791382
1,32.81999969482422,0.794505774974823,0.8140386343002319,0.794505774974823,24,-0.1963023841381073,3.674769639968872,0.00032061763340607285,1.002372145652771,-0.0024626143276691437,1000,116.30000305175781,0.008807200007140636,10,-6.484984993448961e-09,1.5069395303726196,0.39995765686035156,1.4543489217758179,0.09591331332921982,25,25.84814453125,1.775606632232666,0.024288475513458252,135.23561096191406,0.04650373384356499,0,1746500008.0723171,0.8140386343002319,0.794505774974823,122.04185485839844,11.113905906677246,1.002372145652771,1.002372145652771,0,147.89002990722656,-0.353201299905777,9.859635353088379,3740.747416385,0.0016772759845480323,0,12.98961067199707,3600.859619140625,500000.0,0.8140386343002319,1.063550591468811,0.21607081592082977,0.3256056606769562
1,28.299999237060547,0.8226871490478516,0.8433783650398254,0.8226871490478516,25,-0.6948645114898682,3.821202039718628,0.00027991202659904957,1.0025341510772705,0.010109793394804,1000,69.25,0.009151600301265717,10,-6.103515470812226e-09,1.478312373161316,-4.663417816162109,1.470823884010315,0.11345779895782471,26,28.378189086914062,1.784989356994629,-0.18703582882881165,144.5823974609375,0.05661352723836899,0,1746500146.518675,0.8433783650398254,0.8226871490478516,109.9511947631836,10.390859603881836,1.002534031867981,1.0025341510772705,0,138.3294219970703,-0.5402371287345886,10.085437774658203,3877.217112039,0.0017918591620400548,0,8.326192855834961,3739.276611328125,520000.0,0.8433783650398254,0.9725335836410522,0.21072152256965637,0.3115122318267822
1,25.790000915527344,0.8502699732780457,0.8720294237136841,0.8502699732780457,26,-0.16369536519050598,3.28191876411438,0.00026518356753513217,1.0015897750854492,0.00797601044178009,1000,65.5999984741211,0.007410763762891293,10,0.0,1.6427943706512451,-0.524594783782959,1.482564091682434,0.09645959734916687,27,25.679656982421875,1.7912670373916626,0.10208052396774292,146.64794921875,0.06458953768014908,0,1746500282.9891536,0.8720294237136841,0.8502699732780457,110.70136260986328,8.272056579589844,1.0015897750854492,1.0015897750854492,0,136.38104248046875,-0.4381566047668457,9.5177640914917,4011.057662312,0.001124196918681264,0,7.801598072052002,3875.77880859375,540000.0,0.8720294237136841,0.9145525097846985,0.20067907869815826,0.32967448234558105
1,23.309999465942383,0.8771558403968811,0.8992810249328613,0.8771558403968811,27,-0.7974893450737,3.7301113605499268,0.0003230306610930711,1.0028278827667236,0.002851814031600952,1000,37.400001525878906,0.008425495587289333,10,4.577636492086867e-09,1.540696144104004,-1.939934253692627,1.4994570016860962,0.13524961471557617,28,27.564495086669922,1.803866982460022,-0.18993550539016724,149.5391387939453,0.06744135171175003,0,1746500416.8289034,0.8992810249328613,0.8771558403968811,106.17970275878906,9.41083812713623,1.002827763557434,1.0028278827667236,0,133.74424743652344,-0.6280921101570129,9.305182456970215,4148.755520515,0.0019995588809251785,0,5.861663818359375,4009.598388671875,560000.0,0.8992810249328613,0.9383297562599182,0.18246428668498993,0.28112199902534485
1,21.950000762939453,0.9033287763595581,0.9262130260467529,0.9033287763595581,28,-0.4374111294746399,3.2419755458831787,0.00030167665681801736,1.0021696090698242,-0.001376122236251831,1000,70.5,0.008698845282196999,10,-6.103515470812226e-09,1.5162957906723022,1.6296353340148926,1.5099735260009766,0.12803107500076294,29,27.86610221862793,1.8092008829116821,0.18065279722213745,145.3456268310547,0.0660652294754982,0,1746500554.5272357,0.9262130260467529,0.9033287763595581,109.7369155883789,8.708158493041992,1.0021696090698242,1.0021696090698242,0,137.60304260253906,-0.4474393129348755,9.104635238647461,4280.23375584,0.0015341452090069652,0,7.491299152374268,4147.31005859375,580000.0,0.9262130260467529,0.9882688522338867,0.20256489515304565,0.3071483075618744
1,13.970000267028809,0.9282788038253784,0.9518851041793823,0.9282788038253784,29,-0.16258791089057922,2.5626020431518555,0.00024889822816476226,1.003936767578125,-0.005424149334430695,1000,36.20000076293945,0.006735515780746937,10,1.5258788677030566e-09,1.7231744527816772,-1.697885513305664,1.5056015253067017,0.10184188932180405,30,28.049400329589844,1.8062084913253784,-0.08837383985519409,152.2165069580078,0.060641080141067505,0,1746500686.0055556,0.9518851041793823,0.9282788038253784,103.34236145019531,7.178529739379883,1.003936767578125,1.003936767578125,0,131.39178466796875,-0.5358131527900696,8.538658142089844,4420.745911987,0.002783771138638258,0,5.7934136390686035,4278.78857421875,600000.0,0.9518851041793823,0.9314711093902588,0.1884564757347107,0.3247433602809906
1,14.760000228881836,0.9521884322166443,0.9774866700172424,0.9521884322166443,30,0.47348934412002563,3.485851526260376,0.0002652477996889502,1.0025546550750732,-0.005370043218135834,1000,72.69999694824219,0.011065608821809292,10,0.0,1.3443957567214966,2.139230728149414,1.498475432395935,0.11779734492301941,31,27.011905670166016,1.8019766807556152,0.07412931323051453,142.4715118408203,0.05527103692293167,0,1746500826.5171504,0.9774866700172424,0.9521884322166443,113.36701202392578,9.01675796508789,1.0025545358657837,1.0025546550750732,0,140.3789520263672,-0.46168383955955505,8.103642463684082,4556.161111481,0.001806357642635703,0,7.932644367218018,4419.25439453125,620000.0,0.9774866700172424,1.0255074501037598,0.2412254512310028,0.32430246472358704
1,15.779999732971191,0.975242555141449,1.0029546022415161,0.975242555141449,31,-0.23641765117645264,2.844219446182251,0.0002568526251707226,1.0016216039657593,0.004939552396535873,1000,69.75,0.007547524757683277,10,-2.632141082870021e-08,1.627842664718628,-0.8059921264648438,1.4860992431640625,0.09930611401796341,32,26.88397216796875,1.7925735712051392,0.020117849111557007,147.80184936523438,0.060210589319467545,0,1746500961.932362,1.0029546022415161,0.975242555141449,108.43228912353516,8.259785652160645,1.0016216039657593,1.0016216039657593,0,135.31629943847656,-0.44156599044799805,7.290163516998291,4689.667950957,0.0011466189753264189,0,7.126652240753174,4554.71142578125,640000.0,1.0029546022415161,0.9124554395675659,0.20049625635147095,0.32637637853622437
1,18.559999465942383,0.9977470636367798,1.0277043581008911,0.9977470636367798,32,0.5833616256713867,2.6904406547546387,0.00026337517192587256,1.0032453536987305,-0.007972560822963715,1000,48.900001525878906,0.007360541727393866,10,7.629394005448376e-09,1.648389458656311,-0.7122349739074707,1.497001051902771,0.09571071714162827,33,28.051319122314453,1.7981010675430298,-0.027748942375183105,149.9075927734375,0.05223802849650383,0,1746501095.439247,1.0277043581008911,0.9977470636367798,105.36416625976562,6.902663230895996,1.0032453536987305,1.0032453536987305,0,133.41552734375,-0.46931493282318115,6.873510837554932,4823.770136972,0.0022948116529732943,0,6.414417266845703,4688.2255859375,660000.0,1.0277043581008911,0.8976911902427673,0.196415513753891,0.3237692713737488
1,17.020000457763672,1.019644021987915,1.052254319190979,1.019644021987915,33,-0.8149687051773071,2.7519049644470215,0.0003607094695325941,1.0025265216827393,0.004572216421365738,1000,63.599998474121094,0.011634066700935364,10,-6.103515470812226e-09,1.3111399412155151,0.9966440200805664,1.5152324438095093,0.2869771420955658,34,27.73250961303711,1.8110262155532837,0.03739368915557861,149.25852966308594,0.05681024491786957,0,1746501229.5415235,1.052254319190979,1.019644021987915,106.26315307617188,7.454802989959717,1.0025264024734497,1.0025265216827393,0,133.99569702148438,-0.43192124366760254,6.250445365905762,4948.598708486,0.0017864643596112728,0,7.4110612869262695,4822.31396484375,680000.0,1.052254319190979,0.8837074041366577,0.19953569769859314,0.2616192400455475
1,16.15999984741211,1.040932059288025,1.0755186080932617,1.040932059288025,34,-1.094808578491211,2.535709857940674,0.0003036146517843008,1.004616141319275,0.005217116326093674,1000,27.450000762939453,0.006573696155101061,10,-7.629394005448376e-09,1.7442545890808105,-2.7413268089294434,1.5536460876464844,0.18205168843269348,35,26.72212791442871,1.8375334739685059,-0.1462123990058899,160.36720275878906,0.06202736124396324,0,1746501354.3704484,1.0755186080932617,1.040932059288025,97.99161529541016,6.899192810058594,1.004616141319275,1.004616141319275,0,124.71377563476562,-0.5781336426734924,5.608892917633057,5079.90147223,0.003264020662754774,0,4.669734477996826,4947.13134765625,700000.0,1.0755186080932617,0.6520416140556335,0.17062638700008392,0.2976158559322357
