Loss/Loss_reward_critic/Delta,Time/Rollout,Train/LR,Train/KL,Value/Adv,Time/Total,Metrics/EpCost,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi,Loss/Loss_cost_critic,Value/reward,Misc/gradient_norm,Train/PolicyStd,_timestamp,Safety/shield_adv_c,Time/Epoch,Safety/shield_violation,Train/Epoch,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,Time/Update,Misc/xHx,Train/Entropy,Misc/H_inv_g,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Value/cost,Metrics/EpLen,Misc/Alpha,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Train/StopIter,Train/PolicyRatio/Std,_step,Misc/AcceptanceStep,Train/PolicyRatio/Max,TotalEnvSteps,Train/PolicyRatio/Min,_runtime,Metrics/LagrangeMultiplier/Min
0.009119111113250256,145.68873596191406,0,0.00037151234573684633,6.103515470812226e-09,170.555908203125,37.0,0.009119111113250256,0.044999994337558746,-0.15825724601745605,17.887113571166992,-0.184743732213974,0.04633089527487755,1.0126162767410278,1746496587.2624104,1.0558398962020874,170.55467224121094,0.02320050820708275,0,1.0005420446395874,0,117.26445007324219,0.044999994337558746,0.2580070495605469,24.865917205810547,0.000966027844697237,1.4314178228378296,0.056703995913267136,0.03599999472498894,-0.4530302882194519,0.044999994337558746,-0.15825724601745605,-0.1740427017211914,1000,4.550068378448486,0.03599999472498894,0,69.5999984741211,17.887113571166992,10,0.00038331153336912394,1,1,1.0005420446395874,20000.0,1.0005420446395874,292.306071313,0.03599999472498894
-0.005849007982760668,95.46308898925781,0,0.00040036230348050594,-9.53674295089968e-09,291.13128662109375,19.375,0.003270103130489588,0.0789187029004097,-0.4472824037075043,6.752796649932861,-0.17677150666713715,0.09676370769739151,1.0339564085006714,1746496707.8499558,0.26482564210891724,120.49514770507812,1.5058172941207886,1,1.0014371871948242,0,165.98179626464844,0.0789187029004097,0.20674672722816467,25.032028198242188,0.003888249397277832,1.4522500038146973,0.09115935862064362,0.0688604786992073,-0.8887996673583984,0.0789187029004097,-0.2890251576900482,0.6737936735153198,1000,2.267970323562622,0.0688604786992073,0,45.900001525878906,-11.13431692123413,10,0.0010162447579205036,2,1,1.0014371871948242,40000.0,1.0014371871948242,418.564918826,0.0688604786992073
-0.00019132602028548717,101.1122817993164,0,0.00027020846027880907,-6.866454960174906e-09,417.37799072265625,21.399999618530273,0.0030787771102041006,0.11336292326450348,-0.3550732135772705,11.032414436340332,-0.12981607019901276,0.038398273289203644,1.0667756795883179,1746496834.1088176,0.8299930095672607,126.14584350585938,2.2571065425872803,2,1.0007152557373047,0,158.54664611816406,0.11336292326450348,0.3090284764766693,25.033531188964844,0.0017578902188688517,1.4833353757858276,0.09161794930696487,0.10166560858488083,-0.8279940485954285,0.11336292326450348,0.09220919013023376,0.6486191153526306,1000,3.373012065887451,0.10166560858488083,0,75.19999694824219,4.279617786407471,10,0.0005057621747255325,3,1,1.0007152557373047,60000.0,1.0007152557373047,548.349178398,0.10166560858488083
0.001817166106775403,103.92290496826172,0,0.00034621491795405746,1.831054596834747e-08,547.1683959960938,31.450000762939453,0.004895943216979504,0.14773540198802948,-0.3711056709289551,27.474382400512695,-0.11950735002756119,0.04397864639759064,1.1100214719772339,1746496963.8932068,0.20964953303337097,129.6767120361328,4.039588928222656,3,1.0018912553787231,0,154.2296905517578,0.14773540198802948,0.2924397885799408,25.753780364990234,0.0021290562581270933,1.522985577583313,0.09541486203670502,0.13531260192394257,-0.5303882360458374,0.14773540198802948,-0.01603245735168457,1.540389895439148,1000,3.0649290084838867,0.13531260192394257,0,110.55000305175781,16.441967964172363,10,0.0013373475521802902,4,1,1.0018913745880127,80000.0,1.0018913745880127,672.485813273,0.13531260192394257
0.0006854543462395668,98.73420715332031,0,0.00034762840368784964,-2.6702879907247734e-08,671.3165283203125,35.75,0.0055813975632190704,0.18229568004608154,-0.3845869302749634,16.48687744140625,-0.0829041376709938,0.049493517726659775,1.1384191513061523,1746497088.0300953,0.5905255079269409,124.04356384277344,4.616525650024414,4,1.0019673109054565,0,161.23367309570312,0.18229568004608154,0.29984909296035767,25.3093318939209,0.002291204873472452,1.5484577417373657,0.10148938745260239,0.1695542335510254,-0.1951131820678711,0.18229568004608154,-0.0134812593460083,2.201753616333008,1000,2.9544870853424072,0.1695542335510254,0,80.55000305175781,-10.987504959106445,10,0.0013910707784816623,5,1,1.0019673109054565,100000.0,1.0019673109054565,790.871792039,0.1695542335510254
-0.002334035001695156,93.11514282226562,0,0.00027506580227054656,-6.866454960174906e-09,789.7026977539062,33.04999923706055,0.0032473625615239143,0.2154649794101715,-0.43980908393859863,10.288289070129395,-0.0621817447245121,0.0389750711619854,1.1601372957229614,1746497206.4158323,0.0031403303146362305,118.29900360107422,3.8729324340820312,5,1.0006980895996094,0,169.06314086914062,0.2154649794101715,0.32693102955818176,25.183809280395508,0.0017407347913831472,1.5672606229782104,0.09645143896341324,0.20411019027233124,-0.10855802893638611,0.2154649794101715,-0.055222153663635254,2.0517377853393555,1000,3.389591932296753,0.20411019027233124,0,41.400001525878906,-6.1985883712768555,10,0.0004935676697641611,6,1,1.0006980895996094,120000.0,1.0006980895996094,925.182673772,0.20411019027233124
0.0040393974632024765,110.50454711914062,0,0.0003292852779850364,-1.5258788677030566e-09,924.0078125,45.2599983215332,0.007286760024726391,0.24930737912654877,-0.2044065147638321,18.79030990600586,-0.05092227831482887,0.07171887904405594,1.199084758758545,1746497340.7268777,1.3706094026565552,134.2155303955078,4.034053325653076,6,1.000954031944275,0,149.01405334472656,0.24930737912654877,0.2888287603855133,23.710952758789062,0.0030104867182672024,1.5999459028244019,0.11205843091011047,0.2391035109758377,0.3110893964767456,0.24930737912654877,0.23540256917476654,2.179166078567505,1000,2.577483654022217,0.2391035109758377,0,132.8000030517578,8.502020835876465,10,0.0006746305734850466,7,1,1.000954031944275,140000.0,1.000954031944275,1053.900408128,0.2391035109758377
0.0036964165046811104,103.05924987792969,0,0.0004035044403281063,-2.2888182460434336e-09,1052.7259521484375,45.279998779296875,0.010983176529407501,0.2827052175998688,-0.39989742636680603,13.956332206726074,-0.017245838418602943,0.11258821189403534,1.232378363609314,1746497469.444479,0.7245631814002991,128.62200927734375,6.394196033477783,7,1.0014680624008179,0,155.494384765625,0.2827052175998688,0.2571096420288086,25.562711715698242,0.004085561726242304,1.6267722845077515,0.1162063330411911,0.27447807788848877,0.9576135277748108,0.2827052175998688,-0.19549091160297394,2.884225368499756,1000,2.21252703666687,0.27447807788848877,0,62.650001525878906,-4.833977699279785,10,0.0010380487656220794,8,1,1.0014680624008179,160000.0,1.0014680624008179,1184.497937554,0.27447807788848877
-0.000535997562110424,107.04164123535156,0,0.00032742597977630794,-3.051757735406113e-09,1183.29931640625,44.880001068115234,0.010447178967297077,0.31683579087257385,-0.3097395896911621,21.089841842651367,0.024999648332595825,0.06270468235015869,1.2536303997039795,1746497600.0419,-0.9777418971061707,130.4774627685547,6.732726573944092,8,1.0024824142456055,0,153.28318786621094,0.31683579087257385,0.26919257640838623,23.435792922973633,0.003314145840704441,1.643253207206726,0.10958081483840942,0.3101513683795929,1.239955186843872,0.31683579087257385,0.09015783667564392,2.9405269622802734,1000,2.456566572189331,0.3101513683795929,0,111.8499984741211,7.133509635925293,10,0.001755331875756383,9,1,1.0024824142456055,180000.0,1.0024824142456055,1316.014202159,0.3101513683795929
0.0014302320778369904,108.10649871826172,0,0.0003247209533583373,2.4414061883248905e-08,1314.8472900390625,42.790000915527344,0.011877411045134068,0.35142073035240173,-0.3108935058116913,18.12113380432129,0.0793880894780159,0.08188609033823013,1.2783178091049194,1746497731.558222,0.5136297941207886,131.42323303222656,6.2624101638793945,9,1.0020958185195923,0,152.1800994873047,0.35142073035240173,0.27637067437171936,23.316688537597656,0.0038604941219091415,1.662328839302063,0.12142243981361389,0.3459978699684143,1.619889497756958,0.35142073035240173,-0.0011539161205291748,2.766369581222534,1000,2.276108741760254,0.3459978699684143,0,103.80000305175781,-2.968708038330078,10,0.0014819393400102854,10,1,1.0020959377288818,200000.0,1.0020959377288818,1446.036706819,0.3459978699684143
