Safety/shield_adv_c,Train/PolicyRatio,_runtime,Misc/gradient_norm,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Time/Total,Value/reward,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,Misc/xHx,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Train/StopIter,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Train/Entropy,Train/PolicyRatio/Std,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Misc/FinalStepNorm,Time/FPS,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,TotalEnvSteps,_timestamp,Train/KL,Time/Rollout,Value/cost,Train/Epoch,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/PolicyStd,Metrics/EpRet,Value/Adv,Train/LR,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Time/Update,_step
0.43418559432029724,1.001076102256775,256.597283645,0.05836694687604904,0,0.09286384284496307,150.4766082763672,-0.025057483464479446,27.649999618530273,0.04500000178813934,0.0022496727760881186,1.001076102256775,0.04500000178813934,2.9816341400146484,0.04500000178813934,0.004817337729036808,10,0.035999998450279236,-0.13792097568511963,1.41436767578125,0.0007609472959302366,1.001076102256775,0.035999998450279236,16.5,3.609093189239502,0.2768860161304474,132.91233825683594,0.004817337729036808,1,0.035999998450279236,0.005037457682192326,20000.0,1746538203.9445558,0.0003655738546513021,131.15553283691406,-0.06987930834293365,0,3.609093189239502,0,150.47511291503906,0.9954566955566406,-0.2523861825466156,-1.7166136956348055e-08,0,1000,0.005037457682192326,19.319555282592773,1
0.14325302839279175,0.9994774460792542,363.2852382,0.15460500121116638,0,0.1778707504272461,255.5189208984375,-0.02287229523062706,13.300000190734863,0.0774265006184578,0.011652988381683826,0.9994775056838989,0.0774265006184578,1.3100749254226685,0.0774265006184578,-0.08857017755508423,10,0.070301353931427,0.7366684079170227,1.4178695678710938,0.0003694873594213277,0.9994775056838989,0.070301353931427,12.050000190734863,2.197333335876465,0.2330240160226822,190.50625610351562,-0.09338751528412104,1,0.070301353931427,0.0017949827015399933,40000.0,1746538309.0056288,0.0004143195110373199,85.20639038085938,0.05913394317030907,1,5.806426525115967,0,104.98342895507812,0.9990183711051941,-0.2523886263370514,-9.53674250681047e-10,0,1000,-0.0032424749806523323,19.777006149291992,2
0.13461875915527344,0.9980428218841553,473.435134253,0.12609165906906128,0,0.09530414640903473,362.2197570800781,-0.024085987359285355,29.549999237060547,0.11098998785018921,0.005886607337743044,0.9980428218841553,0.11098998785018921,1.8432409763336182,0.11098998785018921,-0.03353235870599747,10,0.10412664711475372,1.0318000316619873,1.4279518127441406,0.001383933937177062,0.9980428218841553,0.10412664711475372,10.566666603088379,-1.7933464050292969,0.17566850781440735,187.5729522705078,0.05503781884908676,1,0.10412664711475372,0.003433109959587455,60000.0,1746538415.6936011,0.0004933152813464403,87.52345275878906,0.35030701756477356,2,4.01308012008667,0,106.62518310546875,1.0091091394424438,-0.6973254680633545,-5.340575981449547e-09,0,1000,0.0016381272580474615,19.101701736450195,3
1.157296895980835,0.999566376209259,586.593215821,0.06490662693977356,0,0.17599105834960938,472.3703308105469,-0.04625088348984718,58.95000076293945,0.14357370138168335,0.004939269740134478,0.9995664358139038,0.14357370138168335,2.0122556686401367,0.14357370138168335,-0.02155030518770218,10,0.13846631348133087,2.2529726028442383,1.4261318445205688,0.0003066042554564774,0.9995664358139038,0.13846631348133087,15.387499809265137,5.5883708000183105,0.3541390001773834,181.67454528808594,0.011982053518295288,1,0.13846631348133087,0.001844383543357253,80000.0,1746538525.8435056,0.00026361632626503706,91.20011138916016,0.7422076463699341,3,9.60145092010498,0,110.08697509765625,1.0072323083877563,-0.5218728184700012,-1.7929076889799944e-08,0,1000,-0.0015887264162302017,18.88683319091797,4
0.17914614081382751,1.0014292001724243,700.301852513,0.04927552863955498,0,0.1861753761768341,585.5159301757812,-0.03754359856247902,48.79999923706055,0.1770811825990677,0.005606550723314285,1.0014293193817139,0.1770811825990677,1.8887163400650024,0.1770811825990677,-0.05318525433540344,10,0.17310287058353424,3.275808572769165,1.4282366037368774,0.001010681502521038,1.0014293193817139,0.17310287058353424,15.25,-4.076838493347168,0.3516324758529663,176.85873413085938,-0.03163494914770126,1,0.17310287058353424,0.002296770690008998,100000.0,1746538639.001576,0.00030111652449704707,94.07925415039062,0.8686929941177368,4,5.5246124267578125,0,113.08460998535156,1.0093499422073364,-0.36827006936073303,-4.577636492086867e-09,0,1000,0.00045238714665174484,19.005329132080078,5
-0.4754619598388672,1.0007076263427734,813.546700516,0.10403818637132645,0,0.15881207585334778,699.2290649414062,-0.027377452701330185,56.5,0.21125495433807373,0.00514743197709322,1.0007076263427734,0.21125495433807373,1.971148133277893,0.21125495433807373,-0.07706651836633682,10,0.20809781551361084,4.957371234893799,1.4386035203933716,0.0005003673722967505,1.0007076263427734,0.20809781551361084,18.489999771118164,3.2311887741088867,0.31304213404655457,175.99566650390625,-0.02388126403093338,1,0.20809781551361084,0.0033209065441042185,120000.0,1746538752.7102292,0.00031347086769528687,94.56798553466797,1.4159786701202393,5,8.7558012008667,0,113.63916778564453,1.020020604133606,-0.3040470480918884,-7.629394338515283e-10,0,1000,0.0010241358540952206,19.071157455444336,6
1.0110812187194824,0.9993156790733337,928.718941148,0.05877847224473953,0,0.1757335513830185,812.4750366210938,-0.023203572258353233,72.8499984741211,0.24586808681488037,0.00520039489492774,0.9993156790733337,0.24586808681488037,1.9610850811004639,0.24586808681488037,-0.03837885335087776,10,0.24340638518333435,5.502729892730713,1.4529752731323242,0.00048390202573500574,0.9993156790733337,0.24340638518333435,22.8700008392334,2.460163116455078,0.3446284234523773,176.71408081054688,0.03868766501545906,1,0.24340638518333435,0.0013352249516174197,140000.0,1746538865.9550557,0.00026389549020677805,93.28126525878906,2.856555461883545,6,11.215964317321777,0,113.17717742919922,1.034818172454834,-0.1454400271177292,2.5939939973795845e-08,0,1000,-0.0019856815924867988,19.895889282226562,7
1.6083877086639404,0.9988959431648254,1046.014128727,0.06622666120529175,0,0.16900621354579926,927.6510009765625,-0.010685157962143421,96.9000015258789,0.28065186738967896,0.005148046649992466,0.9988960027694702,0.28065186738967896,1.9710304737091064,0.28065186738967896,0.07291363924741745,10,0.27900996804237366,4.597257137298584,1.4676584005355835,0.0007806438952684402,0.9988960027694702,0.27900996804237366,26.5,-2.3712282180786133,0.33311641216278076,173.75343322753906,0.11129249259829521,1,0.27900996804237366,0.0019406628562137485,160000.0,1746538981.1273284,0.0002599643194116652,95.47628784179688,1.1654263734817505,7,8.844736099243164,0,115.10563659667969,1.050283432006836,0.17081326246261597,-1.7166137400437265e-09,0,1000,0.0006054379045963287,19.629322052001953,8
2.3134212493896484,0.9993875622749329,1162.15732448,0.0826171264052391,0,0.18810664117336273,1044.9342041015625,-0.010766543447971344,75.8499984741211,0.3158837556838989,0.006541977170854807,0.9993876218795776,0.3158837556838989,1.7484779357910156,0.3158837556838989,-0.015334862284362316,10,0.3149488866329193,5.2330732345581055,1.4678840637207031,0.00043307291343808174,0.9993876218795776,0.3149488866329193,27.399999618530273,0.2567901611328125,0.3289003372192383,170.6241455078125,-0.08824850153177977,1,0.3149488866329193,0.001846666680648923,180000.0,1746539098.4225304,0.00032304003252647817,98.17631530761719,2.578256368637085,8,9.101526260375977,0,117.21670532226562,1.0505938529968262,0.2767922580242157,-1.2207030941624453e-08,0,1000,-9.399617556482553e-05,19.040369033813477,9
1.6097862720489502,0.9982879757881165,1277.11373761,0.13066847622394562,0,0.19619864225387573,1161.086181640625,0.0024091911036521196,107.05000305175781,0.3515622317790985,0.008216017857193947,0.9982880353927612,0.3515622317790985,1.5602134466171265,0.3515622317790985,0.08198646456003189,10,0.35115697979927063,5.740482807159424,1.465377926826477,0.0012105980422347784,0.9982880353927612,0.35115697979927063,35.189998626708984,1.8816051483154297,0.30611178278923035,172.3007354736328,0.09732132684439421,1,0.35115697979927063,0.002502297516912222,200000.0,1746539214.5657048,0.00031844337354414165,96.31380462646484,3.322702407836914,9,10.983131408691406,0,116.07611083984375,1.0479257106781006,0.378819078207016,-8.392333938900265e-09,0,1000,0.000655630836263299,19.762285232543945,10
