Metrics/EpLen,Time/Epoch,_step,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Value/cost,Loss/Loss_pi,Value/reward,Value/Adv,Train/PolicyRatio,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,_timestamp,Train/Epoch,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Time/Total,Loss/Loss_pi/Delta,Train/Entropy,Time/FPS,Train/PolicyRatio/Max,Train/StopIter,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Train/LR,Train/KL,_runtime,Time/Rollout,Loss/Loss_cost_critic,Metrics/EpCost,Time/Update,Train/PolicyRatio/Min
500,155.14715576171875,21,0.7196282148361206,-10.889796257019043,4.028405666351318,-0.04269404709339142,0.7431384325027466,-0.043498385697603226,1.0008982419967651,4.30040168762207,-2.57533597946167,1743334859.275384,20,0.015058708377182484,0.7196282148361206,3339.27197265625,0.013989690691232681,1.4050372838974,128.9098663330078,1.0008983612060547,12,0.9863919019699097,0,420000.0,4.036818027496338,0.7196282148361206,0.00023700000019744039,0.020586960017681122,3500.007754416,125.20040130615234,9.049223899841309,44.90999984741211,29.946697235107422,1.0008983612060547
500,159.42237854003906,22,0.7541763186454773,-1.5009784698486328,5.147159099578857,-0.037672728300094604,0.8709526658058167,0.2227058857679367,1.0028835535049438,5.455132484436035,1.1547307968139648,1743335018.8398292,21,0.015741189941763878,0.7541763186454773,3498.76025390625,0.005021318793296814,1.4064394235610962,125.4529037475586,1.0028835535049438,14,0.9877638816833496,0,440000.0,3.5119833946228027,0.7541763186454773,0.00023400000645779073,0.021122705191373825,3645.884769492,123.80775451660156,7.548245429992676,39.369998931884766,35.61453628540039,1.0028835535049438
500,145.81214904785156,23,0.7884924411773682,0.38616371154785156,6.565236568450928,-0.038933165371418,0.9373572468757629,0.1965845227241516,1.0030537843704224,5.047691822052002,-0.4074406623840332,1743335164.7174044,22,0.017064787447452545,0.7884924411773682,3644.72119140625,-0.0012604370713233948,1.4048402309417725,137.1627960205078,1.0030536651611328,9,0.9861719012260437,0,460000.0,1.1325619220733643,0.7884924411773682,0.00023099999816622585,0.021220721304416656,3797.192114817,123.47315216064453,7.934409141540527,29.610000610351562,22.338878631591797,1.0030536651611328
500,151.24578857421875,24,0.8224309682846069,-0.716609001159668,5.487561225891113,-0.03914313390851021,0.8610000014305115,-0.1236054077744484,0.9992818832397461,5.204206943511963,0.15651512145996094,1743335316.0246065,23,0.0162248183041811,0.8224309682846069,3796.023681640625,-0.00020996853709220886,1.4059430360794067,132.23509216308594,0.9992818832397461,11,0.9873057007789612,0,480000.0,1.8352574110031128,0.8224309682846069,0.0002280000044265762,0.02245357260107994,3947.05849844,123.71007537841797,7.217800140380859,27.31999969482422,27.5356502532959,0.9992818832397461
500,149.80470275878906,25,0.8558046221733093,-1.1211700439453125,4.800311088562012,-0.040275685489177704,0.7480743527412415,0.15086662769317627,1.0002679824829102,5.049182891845703,-0.15502405166625977,1743335465.8909676,24,0.016040131449699402,0.8558046221733093,3945.892333984375,-0.0011325515806674957,1.4085315465927124,133.5071563720703,1.0002679824829102,10,0.9898840188980103,0,500000.0,2.9829068183898926,0.8558046221733093,0.00022499999613501132,0.02059888280928135,4106.869997891,124.2612075805664,6.096630096435547,24.440000534057617,25.543424606323242,1.0002679824829102
500,159.74208068847656,26,0.88836270570755,-1.7662134170532227,4.237405300140381,-0.038096364587545395,0.716881513595581,-0.046499092131853104,1.0021488666534424,4.835057735443115,-0.2141251564025879,1743335625.7026799,25,0.016271311789751053,0.88836270570755,4105.69580078125,0.002179320901632309,1.4082523584365845,125.20182037353516,1.0021488666534424,14,0.989615261554718,0,520000.0,2.607794761657715,0.88836270570755,0.00022200000239536166,0.020634371787309647,4246.127129981,124.35418701171875,4.330416679382324,20.790000915527344,35.38783645629883,1.0021488666534424
500,139.18560791015625,27,0.9207414388656616,2.0376691818237305,4.010431289672852,-0.03229031711816788,0.5677838921546936,0.022150330245494843,0.998737633228302,4.7029595375061035,-0.13209819793701172,1743335764.9597654,26,0.016589511185884476,0.9207414388656616,4244.9501953125,0.005806047469377518,1.410435438156128,143.69302368164062,0.998737633228302,7,0.9918135404586792,0,540000.0,2.797299861907959,0.9207414388656616,0.00021899999410379678,0.021651582792401314,4394.776423436,124.21172332763672,6.368085861206055,26.959999084472656,14.973814010620117,0.998737633228302
500,148.5928192138672,28,0.9530148506164551,1.7130155563354492,4.261817932128906,-0.044161606580019,0.7704577445983887,0.05024809390306473,1.000860333442688,5.352978706359863,0.6500191688537598,1743335913.6091495,27,0.015801701694726944,0.9530148506164551,4393.6123046875,-0.01187128946185112,1.4127302169799805,134.59600830078125,1.0008602142333984,9,0.9941408038139343,0,560000.0,3.091701030731201,0.9530148506164551,0.00021600000036414713,0.02034791000187397,4547.552200595,125.40137481689453,8.081101417541504,27.520000457763672,23.19139862060547,1.0008602142333984
500,152.70167541503906,29,0.9858115911483765,0.641840934753418,4.126928329467773,-0.059319086372852325,0.7409160137176514,0.07383644580841064,1.0007591247558594,6.186039447784424,0.8330607414245605,1743336066.3845475,28,0.01666652038693428,0.9858115911483765,4546.36962890625,-0.015157479792833328,1.4137154817581177,130.97433471679688,1.0007591247558594,11,0.9951686263084412,0,580000.0,5.822000026702881,0.9858115911483765,0.00021300000662449747,0.02003161795437336,4704.90492962,124.34961700439453,8.722942352294922,35.15999984741211,28.352005004882812,1.0007591247558594
500,157.27777099609375,30,1.0183268785476685,-4.2713942527771,5.631312847137451,-0.03597519174218178,0.6174544095993042,-0.052064456045627594,1.0016450881958008,5.239193439483643,-0.9468460083007812,1743336223.737292,29,0.01536332443356514,1.0183268785476685,4703.7265625,0.023343894630670547,1.4128068685531616,127.1635513305664,1.0016450881958008,13,0.9942765235900879,0,600000.0,5.984611988067627,1.0183268785476685,0.0002099999983329326,0.020102551206946373,4852.768643004,124.23064422607422,4.451548099517822,26.0,33.04704284667969,1.0016450881958008
500,147.79736328125,31,1.050209403038025,4.060795307159424,4.339101791381836,-0.05116906017065048,0.6020801067352295,0.05748090147972107,0.999966561794281,7.113226413726807,1.874032974243164,1743336371.600806,30,0.0173684973269701,1.050209403038025,4851.59814453125,-0.015193868428468704,1.412709355354309,135.32041931152344,0.999966561794281,10,0.9941787123680115,0,620000.0,3.8356592655181885,1.050209403038025,0.00020700000459328294,0.02217930555343628,5017.200629181,122.45413208007812,8.512343406677246,21.670000076293945,25.34316635131836,0.999966561794281
500,164.35281372070312,32,1.0815800428390503,-4.753300905227661,3.6519956588745117,-0.04848409816622734,0.7878367900848389,-0.17900553345680237,1.0017836093902588,4.583601951599121,-2.5296244621276855,1743336536.0331566,31,0.015935612842440605,1.0815800428390503,5016.01904296875,0.0026849620044231415,1.4131115674972534,121.6894302368164,1.0017836093902588,16,0.994583249092102,0,640000.0,5.094411849975586,1.0815800428390503,0.00020399999630171806,0.021777627989649773,5180.699713079,124.61431121826172,3.759042501449585,22.18000030517578,39.73843765258789,1.0017836093902588
500,163.42311096191406,33,1.1118619441986084,-1.092231035232544,3.3617305755615234,-0.029466992244124413,0.6639468669891357,0.1249096691608429,1.0027302503585815,4.436285972595215,-0.14731597900390625,1743336699.5323129,32,0.015350164845585823,1.1118619441986084,5179.51611328125,0.019017105922102928,1.4122344255447388,122.3817138671875,1.0027302503585815,15,0.9937254190444946,0,660000.0,5.260087966918945,1.1118619441986084,0.0002010000025620684,0.0200860146433115,5334.509197706,125.84003448486328,2.666811466217041,15.640000343322754,37.5830078125,1.0027302503585815
500,153.7398681640625,34,1.140961766242981,1.5069141387939453,3.527087450027466,-0.04826006665825844,0.7877258658409119,0.3612824082374573,1.0022494792938232,4.666362762451172,0.23007678985595703,1743336853.3412223,33,0.016781607642769814,1.140961766242981,5333.33203125,-0.018793074414134026,1.4130229949951172,130.08987426757812,1.0022495985031128,12,0.9945207238197327,0,680000.0,1.2806888818740845,1.140961766242981,0.00019799999427050352,0.021578921005129814,5483.893057123,123.35662841796875,4.173725605010986,13.640000343322754,30.383182525634766,1.0022495985031128
500,149.30780029296875,35,1.1699446439743042,4.371459484100342,4.362504482269287,-0.05379203334450722,0.428081750869751,0.19662348926067352,1.0001085996627808,6.083685874938965,1.417323112487793,1743337002.7257528,34,0.017533693462610245,1.1699446439743042,5482.71875,-0.005531966686248779,1.4147754907608032,133.95147705078125,1.0001085996627808,10,0.9962628483772278,0,700000.0,1.2953462600708008,1.1699446439743042,0.00019500000053085387,0.022523241117596626,5634.16110374,124.80400085449219,8.545185089111328,22.940000534057617,24.503740310668945,1.0001085996627808
500,150.1978759765625,36,1.199379563331604,-1.9271068572998047,5.113933563232422,-0.04156923666596413,0.7744166254997253,-0.05110124126076698,1.003143072128296,4.987600803375244,-1.0960850715637207,1743337152.993672,35,0.016314590349793434,1.199379563331604,5632.982421875,0.01222279667854309,1.414351463317871,133.1576690673828,1.003143072128296,10,0.995851457118988,0,720000.0,4.949617385864258,1.199379563331604,0.00019200000679120421,0.021074291318655014,5791.176067387,124.55348205566406,6.618078231811523,28.719999313354492,25.644332885742188,1.003143072128296
500,156.93629455566406,37,1.2285794019699097,-0.23651599884033203,4.586949825286865,-0.06341653317213058,0.6677793264389038,0.10375553369522095,1.0013211965560913,4.391744136810303,-0.5958566665649414,1743337310.0086823,36,0.01685516908764839,1.2285794019699097,5789.9931640625,-0.021847296506166458,1.4120100736618042,127.44024658203125,1.0013211965560913,13,0.9935851097106934,0,740000.0,6.565656661987305,1.2285794019699097,0.00018899999849963933,0.0214027538895607,5944.889882744,123.36650848388672,6.381562232971191,21.969999313354492,33.56964111328125,1.0013211965560913
500,153.6409454345703,38,1.2579141855239868,-0.03707170486450195,4.825093746185303,-0.05223584920167923,0.7924558520317078,0.05885794386267662,1.0020169019699097,5.258619785308838,0.8668756484985352,1743337463.7222,37,0.016670839861035347,1.2579141855239868,5943.70947265625,0.011180683970451355,1.4121708869934082,130.1736297607422,1.0020169019699097,12,0.9937412142753601,0,760000.0,3.9309165477752686,1.2579141855239868,0.00018600000475998968,0.02141483500599861,6092.602908363,123.94886016845703,6.3444905281066895,25.40999984741211,29.69196891784668,1.0020169019699097
500,147.6532745361328,39,1.2878516912460327,4.004626750946045,4.549613952636719,-0.05799240991473198,0.8170328140258789,-0.29122626781463623,1.0012362003326416,5.176509857177734,-0.08210992813110352,1743337611.4355855,38,0.0170117374509573,1.2878516912460327,6091.4404296875,-0.00575656071305275,1.4124443531036377,135.4524688720703,1.001236081123352,9,0.9939868450164795,0,780000.0,3.796069383621216,1.2878516912460327,0.0001829999964684248,0.020636901259422302,6243.507181852,124.86610412597656,10.349117279052734,30.440000534057617,22.787097930908203,1.001236081123352
500,150.8267822265625,40,1.3182997703552246,-4.067887306213379,4.429081916809082,-0.054914023727178574,0.8475823998451233,-0.1868906170129776,1.002143383026123,5.462654113769531,0.2861442565917969,1743337762.3397431,39,0.015695961192250252,1.3182997703552246,6242.32763671875,0.0030783861875534058,1.4118255376815796,132.60244750976562,1.002143383026123,11,0.9933916926383972,0,800000.0,4.826398849487305,1.3182997703552246,0.00018000000272877514,0.021463125944137573,6395.699734065,124.51272583007812,6.2812299728393555,30.1200008392334,26.313982009887695,1.002143383026123
500,152.12747192382812,41,1.349027156829834,2.1060590744018555,5.802161693572998,-0.057166293263435364,0.7537177801132202,-0.010960282757878304,1.0002663135528564,6.693689346313477,1.2310352325439453,1743337914.532251,40,0.0165118295699358,1.349027156829834,6394.53076171875,-0.00225226953625679,1.4120335578918457,131.4687042236328,1.0002663135528564,12,0.9935831427574158,0,820000.0,8.742012023925781,1.349027156829834,0.00017699999443721026,0.020129665732383728,6545.786181903,122.51695251464844,8.387289047241211,28.200000762939453,29.610448837280273,1.0002663135528564
500,150.01593017578125,42,1.3800764083862305,0.6867313385009766,4.766307830810547,-0.061368297785520554,1.3299951553344727,0.11327415704727173,1.0002585649490356,5.506678581237793,-1.1870107650756836,1743338064.6189318,41,0.016038144007325172,1.3800764083862305,6544.61083984375,-0.00420200452208519,1.4126927852630615,133.3191680908203,1.0002585649490356,10,0.9942451119422913,0,840000.0,9.423969268798828,1.3800764083862305,0.0001740000006975606,0.020174317061901093,6706.161109875,123.89276123046875,9.074020385742188,28.920000076293945,26.123104095458984,1.0002585649490356
500,160.3025360107422,43,1.411556601524353,-0.9593915939331055,3.400270700454712,-0.0665195882320404,0.9652132987976074,-0.12979193031787872,0.9990118741989136,3.817387342453003,-1.68929123878479,1743338224.99369,42,0.016163833439350128,1.411556601524353,6704.98095703125,-0.005151290446519852,1.4149242639541626,124.76409912109375,0.9990118741989136,14,0.9965144991874695,0,860000.0,9.054713249206543,1.411556601524353,0.00017100000695791095,0.020856786519289017,6865.021170288,124.8230209350586,8.114628791809082,30.420000076293945,35.47943115234375,0.9990118741989136
500,158.79403686523438,44,1.4431447982788086,-2.4224328994750977,5.362848281860352,-0.055359482765197754,0.8504718542098999,0.042913421988487244,1.0033328533172607,6.399359226226807,2.5819718837738037,1743338383.8538663,43,0.016212711110711098,1.4431447982788086,6863.84912109375,0.011160105466842651,1.4140812158584595,125.94931030273438,1.0033328533172607,14,0.9956521391868591,0,880000.0,6.027667045593262,1.4431447982788086,0.00016799999866634607,0.021325813606381416,7013.644585531,123.14607238769531,5.692195892333984,27.459999084472656,35.647911071777344,1.0033328533172607
500,148.52330017089844,45,1.4748005867004395,1.5967321395874023,4.5055646896362305,-0.0758523941040039,1.2130240201950073,-0.12010599672794342,1.001197338104248,4.925429344177246,-1.4739298820495605,1743338532.4770596,44,0.01671149581670761,1.4748005867004395,7012.43701171875,-0.020492911338806152,1.4146369695663452,134.6590118408203,1.001197338104248,10,0.9962263703346252,0,900000.0,6.268136501312256,1.4748005867004395,0.00016500000492669642,0.020316949114203453,7179.350909109,123.10607147216797,7.288928031921387,27.110000610351562,25.417165756225586,1.001197338104248
500,165.630859375,46,1.506317377090454,-3.3265252113342285,5.046286106109619,-0.04827412590384483,1.4096689224243164,0.11356531828641891,1.0031076669692993,5.065794944763184,0.1403656005859375,1743338698.1835394,45,0.015533214434981346,1.506317377090454,7178.17236328125,0.027578268200159073,1.413644790649414,120.75045013427734,1.0031076669692993,17,0.9952046275138855,0,920000.0,4.450276851654053,1.506317377090454,0.00016199999663513154,0.02014835737645626,7331.068882749,122.79584503173828,3.962402820587158,25.020000457763672,42.83488845825195,1.0031076669692993
500,151.649658203125,47,1.5377833843231201,4.557737827301025,5.384088516235352,-0.06604169309139252,1.2633625268936157,0.04482883960008621,1.001022458076477,5.468881130218506,0.40308618545532227,1743338849.901662,46,0.017100965604186058,1.5377833843231201,7329.89404296875,-0.017767567187547684,1.416748285293579,131.8829345703125,1.0010225772857666,11,0.9982906579971313,0,940000.0,7.509866237640381,1.5377833843231201,0.00015900000289548188,0.02042338252067566,7493.525034359,123.273681640625,8.520140647888184,25.709999084472656,28.375911712646484,1.0010225772857666
500,162.38491821289062,48,1.5688385963439941,-2.283245086669922,6.090265274047852,-0.052639562636613846,1.4168105125427246,0.1264021247625351,1.0014866590499878,5.7315850257873535,0.26270389556884766,1743339012.3576488,47,0.015351408161222935,1.5688385963439941,7492.34912109375,0.013402130454778671,1.4172165393829346,123.16414642333984,1.0014865398406982,15,0.9987530708312988,0,960000.0,8.197701454162598,1.5688385963439941,0.000155999994603917,0.020213235169649124,7668.882054359,123.82869720458984,6.236895561218262,22.030000686645508,38.5561637878418,1.0014865398406982
500,175.29637145996094,49,1.5988173484802246,-3.5521087646484375,3.2367982864379883,-0.04502948373556137,1.5178651809692383,0.5354169607162476,1.0064843893051147,3.5586838722229004,-2.172901153564453,1743339187.714703,48,0.01591680943965912,1.5988173484802246,7667.71435546875,0.007610078901052475,1.416338562965393,114.09249114990234,1.0064843893051147,20,0.9978412985801697,0,980000.0,8.946115493774414,1.5988173484802246,0.00015300000086426735,0.020283648744225502,7829.697129535,124.85786437988281,2.684786796569824,15.289999961853027,50.43843460083008,1.0064843893051147
